lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD73m2_500x_N1__liverLD__8_8_23,FAD131m1_500x_N1__liverLD__8_8_23,FAD131m2_500x_N1__liverLD__8_8_23,FAD131m4_500x_N1__liverLD__8_8_23,FAD173m1_500x_N1__liverLD__8_8_23,DOD73-5xFAD-M2liver_033123,FAD131-5xFAD-M1liver_033123,FAD131-5xFAD-M2liver_033123,FAD131-5xFAD-M4liver_033123,FAD173-5xFAD-M1liver_033123,Blank_500x_N1__liverLD__8_8_23
Lyso_PC(3:0),2.333822626881727,8.055359382873155,115.67422527158514,5.601525451975161e-27,4.4812203615801286e-26,5,5,Time Period_ New Data,Time Period_ Older Data,PC,3959.540294647217,4036.360305786133,3317.660255432129,4164.36030960083,3400.8402519226074,13361.121070861816,11609.520874023438,10133.480697631836,11348.880859375,11257.680755615234,4053.8203048706055
"20:2 Cholesteryl ester, 18:1 Stigmasteryl ester, 18:2 Sitosteryl ester",-2.33002134180938,11.596158129358175,115.54295013323545,5.98487148827352e-27,4.72651389330319e-26,5,5,Time Period_ New Data,Time Period_ Older Data,CE,10370.0407371521,9993.320697784424,10477.040775299072,9249.400661468506,10632.00075149536,818257.29541015625,784583.0559082031,775899.55322265625,798375.93896484375,754986.5549316406,9955.600715637209
Stearidonyl carnitine,-2.309703854094327,13.088057550555424,113.76411728929145,1.4676962583881355e-26,1.144431512869736e-25,5,5,Time Period_ New Data,Time Period_ Older Data,CAR,28860.402069091797,27086.082008361816,29667.58186340332,28190.7020111084,29783.62216186523,2027094.67578125,2023127.861328125,2217857.44140625,2083340.0546875,2643648.43359375,31293.14223480225
PC (50:0),2.293760341884669,6.778511862706402,111.66028223267958,4.2409438820190256e-26,3.2655267891546497e-25,5,5,Time Period_ New Data,Time Period_ Older Data,PC,1545.0601119995115,1525.4001159667969,1587.2801208496094,1577.3401107788086,1529.1401023864746,4627.40034866333,5306.720375061035,5012.8604164123535,4788.580318450928,4716.620372772217,1690.6601219177246
PCo(42:0),-2.2577868939560393,9.260343727403463,108.76462865342543,1.827477717016826e-25,1.3897855230646478e-24,5,5,Time Period_ New Data,Time Period_ Older Data,PC,1816.7601318359375,2111.800151824951,1842.5401153564453,1673.9801177978516,3062.0601959228516,182629.07067871097,174389.71545410156,181648.77197265625,95671.6064453125,143526.791015625,1733.2801208496094
PE (38:6),2.2514699883671656,11.498300772964654,108.57565516610249,2.0102872720697894e-25,1.5101670238963295e-24,5,5,Time Period_ New Data,Time Period_ Older Data,PE,53412.422859191895,70748.02540588379,61257.0866317749,6293.380500793457,54080.58355331421,173607.17181396484,189754.3108520508,206569.4547729492,68352.96453857422,154337.53283691406,1866.7401275634768
"Linoelaidyl carnitine, O-linoleoylcarnitine, 9,12-Hexadecadienylcarnitine",-2.241106452288693,13.103210905115482,107.65481929917757,3.1991297235449983e-25,2.3742938671129143e-24,5,5,Time Period_ New Data,Time Period_ Older Data,CAR,31885.34228515625,31131.72216796875,33248.24255371094,29232.081939697266,25709.921936035156,2037788.001953125,2006092.4375,2263617.05078125,2079956.345703125,2639114.6796875,31337.02227783203
PS (26:0),-2.2356732378575304,9.15266175755597,106.7888030465753,4.952306130458179e-25,3.631691162335998e-24,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.2201385498047,1963.5401344299316,1959.480136871338,1958.1201400756836,1960.4201278686523,137955.6707763672,148010.7509765625,143331.13012695312,140212.25,143093.51025390625,1959.140151977539
22:5 Cholesteryl ester,-2.2310986767643644,11.680316310047449,106.72958899898924,5.1025108116084815e-25,3.697819599942147e-24,5,5,Time Period_ New Data,Time Period_ Older Data,CE,11150.260776519775,11687.780792236328,10668.200759887695,11203.880809783936,12431.660865783691,833841.4395751953,859656.3221435547,865545.3397216797,763276.31396484375,820390.6998291016,9316.760669708252
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",-2.219529909505268,11.450588129206587,105.70268044081854,8.567141147611245e-25,6.136463891777357e-24,5,5,Time Period_ New Data,Time Period_ Older Data,CE,9563.22063446045,9723.520690917969,10238.260726928713,9881.160747528076,9292.10064315796,824907.5374908447,575996.6803588867,666587.8192596436,879547.0318374634,543776.3345565796,9609.860683441162
PCo(38:1),-2.2144558643602696,11.441316064487244,105.25990440151848,1.071219612763775e-24,7.584727373132016e-24,5,5,Time Period_ New Data,Time Period_ Older Data,PC,10534.120597839355,12911.621078491213,8363.800643920898,9794.920753479004,7726.860610961914,834123.0269775391,887658.4642333984,1031055.9096679688,192090.51593017575,601926.7499389648,6503.840476989746
PE (38:5),2.1991574449503877,10.929037642030936,103.97579715181405,2.0480263501865103e-24,1.4336184451305573e-23,5,5,Time Period_ New Data,Time Period_ Older Data,PE,28490.802070617676,48630.64295959473,41811.20292663574,4684.260395050049,40176.40256881714,104490.7471923828,132500.02856445312,149222.26788330078,53598.483642578125,108634.26788330078,1929.080150604248
PC (38:6),2.182002675030655,13.686436341875252,102.51339005293266,4.28461840485348e-24,2.965533637516566e-23,5,5,Time Period_ New Data,Time Period_ Older Data,PC,144431.65016937256,487405.66873550415,332782.8275299072,41163.38258743286,116208.60820770264,907282.7799072266,945124.81494140625,1095309.7673339844,211094.07360839844,626467.9541625977,1923.2801208496096
"20:3 Cholesteryl ester, 18:2 Stigmasteryl ester, 18:3 Sitosteryl ester",-2.17002687950472,11.471057617818069,101.40649684335574,7.491766578540182e-24,5.127698013756391e-23,5,5,Time Period_ New Data,Time Period_ Older Data,CE,8934.960624694824,10845.760749816896,9908.240699768066,10194.440761566162,11125.84077835083,744249.513671875,705850.90966796875,698721.30859375,709757.3095703125,683648.27001953125,8762.920654296875
PCo(38:4),-2.1440401104300366,10.942467145584407,99.14795243651963,2.343251575636904e-23,1.5862010665849813e-22,5,5,Time Period_ New Data,Time Period_ Older Data,PC,7980.420677185059,10604.7407913208,6930.480514526367,5848.380367279053,5616.780269622803,598316.1433105469,613630.7686157227,703605.8841552734,158595.51220703125,449566.6528320313,2029.9801406860352
SM (d18:1/20:0),2.134115870845555,13.411214071353768,98.3996899654303,3.419127692600827e-23,2.289328976784902e-22,5,5,Time Period_ New Data,Time Period_ Older Data,SM,264184.1932525635,280249.7809791565,66585.86449813843,79801.50564956665,224372.14179229736,696155.2435913086,844756.45654296875,931001.33303833,140507.88989257812,595626.9443359375,4113.94030380249
PCo(42:3),-2.1306519892643268,9.643058023545148,97.85486793524927,4.501986219323778e-23,2.981960764627363e-22,5,5,Time Period_ New Data,Time Period_ Older Data,PC,2569.6202125549316,5049.10037612915,2719.3002166748047,2350.8201904296875,2239.2001724243164,228131.81787109375,243588.6416015625,247999.09338378903,106767.04809570312,179395.58911132812,1840.1001434326172
PCo(38:0),-2.093176463314852,11.525607732690242,94.87529582951811,2.027645442384318e-22,1.3287548856475957e-21,5,5,Time Period_ New Data,Time Period_ Older Data,PC,8331.560722351074,17483.241107940674,14365.36130142212,4739.220363616943,12331.980739593506,887408.9538574219,932535.6032714844,1104046.6118774414,210371.75744628903,635436.2189941406,2301.4401626586914
PC (38:4),2.090265735221986,13.381754481307292,94.6906133197772,2.225921937204313e-22,1.443334645597744e-21,5,5,Time Period_ New Data,Time Period_ Older Data,PC,136736.2290534973,344872.6079826355,284697.8437652588,34010.583194732666,95121.68774032591,1229447.4654541016,614077.3972167969,741747.5137939453,163377.38989257812,464100.06884765625,2426.520149230957
PC (48:0),2.092293255433511,6.849996183935949,94.28837830659177,2.727469672791123e-22,1.750126373374304e-21,5,5,Time Period_ New Data,Time Period_ Older Data,PC,1563.4201202392578,1683.5401191711426,1589.5401077270508,1597.7001037597656,1604.8601112365725,6603.660491943359,6094.480445861816,5682.240421295166,4950.340393066406,5766.760452270508,1687.6001205444336
Lyso_PC(18:0),2.0837942163532106,9.733402907652618,94.08290450520474,3.0258135316674753e-22,1.92154756237852e-21,5,5,Time Period_ New Data,Time Period_ Older Data,PC,16887.381454467773,15123.681343078611,14331.921058654783,10264.480766296389,9300.560565948486,52872.14392089844,50573.58380126953,48983.56411743164,33568.90252685547,53228.84371948242,5350.120414733887
PC (40:5),-2.0838277845393613,10.241104003491179,93.99832071023843,3.157916631028646e-22,1.984976168075149e-21,5,5,Time Period_ New Data,Time Period_ Older Data,PC,6147.160438537598,5553.1003494262695,4917.960430145264,1844.1001243591309,4978.0002517700195,370912.8936767578,362529.7085571289,415517.36798095703,91626.30520629884,291188.30419921875,1763.900127410889
PI (42:4),2.0838448973227344,7.09848569574941,93.67742952859224,3.7137170901172616e-22,2.3107573005174074e-21,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.280143737793,1921.0201301574707,1913.4401359558103,1935.7401428222656,1916.6801261901855,6636.720504760742,7541.640563964844,6778.5404052734375,6476.400485992432,7577.500480651856,1912.5401420593264
PI (42:0),2.070659601776467,7.122762828444731,92.58892899201732,6.436649622212328e-22,3.964976167282794e-21,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.2601432800293,1999.4201354980469,1913.3801345825195,2031.9601516723633,1916.8801307678225,8393.400665283203,6636.040458679199,6126.320465087891,7777.420501708984,6955.3804931640625,1912.1601371765137
PC (40:4),-2.047293601134081,9.980672249442057,90.93485993236298,1.4848060223173581e-21,9.055846631163293e-21,5,5,Time Period_ New Data,Time Period_ Older Data,PC,3638.620292663574,7464.920448303223,3135.120220184326,1840.440139770508,3922.440227508545,296481.42517089844,296104.9246826172,316379.26123046875,112251.66821289062,246643.3966064453,1654.0401153564453
SM (d18:1/26:0),-2.0316636635937786,9.58969592537315,89.5910320294588,2.928486393389324e-21,1.768576096399827e-20,5,5,Time Period_ New Data,Time Period_ Older Data,SM,3697.0003089904785,4315.26033782959,2543.0601921081543,2332.68017578125,2265.120147705078,206967.31604003903,223801.11401367188,239775.2969970703,109992.54736328124,173026.69592285156,1985.560131072998
PI (42:1),2.032346769471836,7.134776897949617,89.42872099297672,3.1788791710657213e-21,1.901154921724742e-20,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.4801406860352,1920.68013381958,1977.160144805908,1995.6601600646973,1920.3201293945312,5758.54044342041,7843.380592346191,7599.700546264648,8058.36051940918,7499.160545349121,2009.8001441955569
PC (48:2),2.0307563795013817,6.841208777208315,89.2015523289995,3.5656905158054025e-21,2.111985920900123e-20,5,5,Time Period_ New Data,Time Period_ Older Data,PC,1609.3601188659668,1570.460105895996,1743.6401329040527,1528.6201248168943,1562.540111541748,5077.380352020264,6039.8003425598145,7568.620536804199,5770.540454864502,5866.660457611084,1578.580108642578
PC (44:5),2.0265121606847094,7.455128012509085,89.06358090092935,3.823250374706753e-21,2.242973553161295e-20,5,5,Time Period_ New Data,Time Period_ Older Data,PC,3200.740219116211,2296.200164794922,2598.7802238464355,1987.8001327514648,2886.160243988037,11137.100833892822,10025.700748443604,9914.840690612791,8344.540641784668,9651.380676269531,1644.5001258850098
PI (34:3),-2.009144628789324,8.999448411514026,87.63109677187984,7.887477400560491e-21,4.5836661120238327e-20,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1983.9601516723633,2006.360122680664,2013.820140838623,2054.260139465332,1916.4201316833496,115201.6677093506,171588.2110748291,224094.44732666016,19830.58171081543,95762.6662750244,1929.7601470947263
PCo(34:3),-2.007856289403839,8.976032291579914,87.52047774058664,8.341172362136646e-21,4.8020207243702556e-20,5,5,Time Period_ New Data,Time Period_ Older Data,PC,1886.3601303100584,2168.3601570129395,2021.620147705078,1799.860134124756,1933.9601402282717,89137.7466430664,107854.96719360352,112900.48690795898,39125.16262817383,261953.99920654297,2008.5001525878904
Lyso_PC(2:0),2.0024119934516866,7.8304443881477646,87.17050987284125,9.955723587812421e-21,5.678449750085602e-20,5,5,Time Period_ New Data,Time Period_ Older Data,PC,3401.2802505493164,3352.620216369629,3538.2002487182617,3459.4202270507812,2660.460189819336,12475.520935058594,13993.620971679688,11845.520797729492,12731.240867614746,12127.560859680176,2476.740165710449
PCo(34:4),-1.9981733326872082,8.947532908028169,86.7263191765179,1.2462718561727253e-20,7.043151040388979e-20,5,5,Time Period_ New Data,Time Period_ Older Data,PC,2175.1001625061035,1826.2201309204104,2071.26016998291,1833.8601379394531,1668.960117340088,91644.5454711914,139046.7508239746,111039.40872192384,39907.02291870117,211158.19760131836,2354.2801551818848
PI (42:5),1.9963878715418322,7.123185045148866,86.50045858868461,1.3970490833402392e-20,7.823474866705339e-20,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.1201400756836,1920.3401374816897,1949.200138092041,1937.840145111084,1926.3201484680176,7941.200592041016,6777.600440979004,8787.080612182617,6689.640403747559,7217.960479736328,1947.2201385498047
Lyso_PC(14:1),-1.98686640756348,9.098712284239582,85.85095219752868,1.940219571660449e-20,1.0767344649935464e-19,5,5,Time Period_ New Data,Time Period_ Older Data,PC,1995.7601470947263,2211.9201698303223,2164.9401664733887,2284.1201667785645,2068.980155944824,139203.35034179688,129942.04858398438,128341.28979492188,125140.30810546876,133745.08935546875,2451.360191345215
Lyso_PI(21:0),-1.9386531105696836,9.045561925634571,81.9921590228374,1.366276369901891e-19,7.5145200344604e-19,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.460132598877,2313.100154876709,1979.3401412963867,2414.640167236328,1916.1801490783691,130346.2294921875,126703.009765625,119525.31005859376,123039.5087890625,124601.30908203124,2640.64017868042
PCo(36:2),-1.9238691551684428,10.75747305562491,81.04620101526234,2.205018403995889e-19,1.2020277317358122e-18,5,5,Time Period_ New Data,Time Period_ Older Data,PC,8659.300624847412,10855.54061126709,7812.040718078613,5272.5404052734375,4148.020294189453,466367.37536621094,552550.3654785156,596243.3070678711,155459.08947753906,378480.85021972656,2154.340156555176
PIo (42:2),1.9121987530620501,7.1592834059398625,79.81121775505785,4.119472431496307e-19,2.225960541931338e-18,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1925.7601432800293,1982.680118560791,1913.420146942139,2052.4001541137695,1915.8401412963867,8562.040580749512,7303.300552368164,7609.480545043945,7059.340461730957,9623.7406539917,1988.0801429748535
Lyso_PC(20:4),1.9050138763202575,8.557133606801166,79.51221571057276,4.792529838609681e-19,2.567129026594403e-18,5,5,Time Period_ New Data,Time Period_ Older Data,PC,5811.38049697876,7032.700428009033,6605.940418243408,3150.000186920166,5595.4403076171875,23111.541442871097,22948.521560668945,24911.241455078125,20814.021514892574,23873.36181640625,2685.480182647705
PI (30:4),1.9017681817676233,7.166109294040078,79.00114233203665,6.207403121195609e-19,3.2963451057383583e-18,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.6401329040527,1938.9601402282717,1913.1801414489744,2196.100170135498,1917.5801315307615,7881.300476074219,8783.24055480957,7809.020553588867,7066.700523376465,9387.96063232422,1910.9601402282717
PI (38:2),-1.8880895488961493,8.90324729293405,78.0096560057301,1.0253807974794765e-18,5.3985860790372435e-18,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1925.7201385498047,2110.620132446289,2016.1801490783691,1940.9201354980469,1950.9001350402832,50576.04472351074,193837.5350341797,238265.05877685547,12728.460861206057,80527.26708984375,1954.7601470947263
PC (32:1),1.8806712122436313,10.43943790612538,77.71860757210266,1.1881673028888182e-18,6.202636089656882e-18,5,5,Time Period_ New Data,Time Period_ Older Data,PC,23144.94123840332,36435.46287536621,30107.06287765503,8498.880626678467,12526.60073852539,88416.14794921875,94861.22717285156,105874.14836120604,37044.981994628906,134976.22970581055,2668.520206451416
PI (42:6),1.8784982381737838,7.135048762396427,77.18438185638345,1.5572008576086597e-18,8.060804439386003e-18,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.480136871338,1920.10013961792,1913.460132598877,1914.4401321411133,1916.0001373291016,7899.160583496094,7781.700538635254,9496.600570678713,7406.300521850586,7723.90055847168,1946.580139160156
PC (46:0),1.874560562462796,6.917716781718336,76.81139947269385,1.8808878708930173e-18,9.65522440391749e-18,5,5,Time Period_ New Data,Time Period_ Older Data,PC,1616.5201148986816,1628.2401123046875,1762.660125732422,1609.3001098632812,1552.460117340088,7394.000514984131,6660.180480957031,6142.740455627441,6190.420478820801,7980.640548706055,1764.3001289367676
PC (38:0),-1.8363992479876836,10.780689884934942,74.26989983425041,6.813451561208874e-18,3.4686662493426995e-17,5,5,Time Period_ New Data,Time Period_ Older Data,PC,9261.34070968628,11307.10078048706,7758.220554351807,3964.720306396485,6880.1803855896,749290.576965332,421028.95904541016,492357.7625732422,164741.8744506836,319247.5016479492,2296.800163269043
