lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023
TAG(56:0)_FA 16:1,-0.4224149491580601,5.998862000873173,0.6121229018356191,0.43398961794548707,0.9994622267857053,TAG,31165.462463378903,36461.842864990234,29590.04219055176,27648.78205871582,48246.54357910156,36705.04275512695,26849.48210144043,32005.68254852295,23116.441635131836,23676.841690063477
TAG(56:0)_FA 18:0,-0.4215128147875941,6.517728526714679,0.6095525175796865,0.43495634493348984,0.9994622267857053,TAG,38889.60250854492,53617.30368041992,54947.20378112793,37230.7229309082,62699.423828125,39421.20216369629,39727.443115234375,60134.3639831543,42949.64306640625,25687.941925048828
TAG(56:0)_FA 18:1,-0.47497628256155894,6.638257614007147,0.772222884974326,0.379530262340314,0.9994622267857053,TAG,42863.64291381836,45359.603523254395,55867.963386535645,37852.10263824463,56943.50425720215,64298.624084472656,41640.68327331543,45837.8823928833,42169.60285949707,56905.6833190918
TAG(56:0)_FA 18:2,-0.385681401776994,6.399057257764496,0.5110712220640039,0.47467549960341293,0.9994622267857053,TAG,46406.54315185547,45410.68310546875,39622.64306640625,32410.74237060547,56545.92401123047,47139.20349121094,38831.142822265625,35452.90267944336,31500.002227783203,38811.66226196289
TAG(56:0)_FA 20:0,-0.3596588666085027,8.145239098057838,0.4449172975132001,0.5047585841453177,0.9994622267857053,TAG,126145.16833496094,147716.43212890625,169617.97216796875,124051.52941894533,151669.0311279297,128221.46875,130550.2890625,145220.15075683594,157475.3106689453,113286.24865722656
TAG(56:0)_FA 20:4,-0.6304734019254513,5.6365707518631245,1.3507385898860775,0.24514903703510005,0.9994622267857053,TAG,21728.001510620117,25556.921829223633,21754.20156097412,19367.28143310547,43797.30296325683,25993.58169555664,24014.821578979492,19829.941398620605,19930.761192321777,18941.801399230957
TAG(56:1)_FA 16:0,-0.21465962610474232,6.044491100410482,0.1593236548377206,0.6897799759997838,0.9994622267857053,TAG,31926.882446289062,45179.94288635254,39452.162841796875,27336.8219833374,38688.44281768799,27555.8819732666,31271.202507019043,34527.562019348145,29636.16254425049,20548.841331481937
TAG(56:1)_FA 16:1,-0.47240590136454697,7.627609260072595,0.763997116912833,0.3820805226260502,0.9994622267857053,TAG,85453.986328125,94920.92596435548,93122.60595703124,85866.90573120117,96515.02728271484,121607.30937194824,87478.94561767578,104813.1667175293,85579.24549865723,112207.1460571289
TAG(56:1)_FA 18:0,-0.35674760399193645,6.17178891315408,0.43776766194133643,0.5082018824223531,0.9994622267857053,TAG,27470.52198791504,45259.42352294922,50054.48426055908,27511.142135620117,48200.26322937012,32714.922004699707,32143.162185668945,41539.702575683594,33365.3024597168,20360.781692504883
TAG(56:1)_FA 18:1,-0.42305856481458304,6.547999150373294,0.6139917183822943,0.4332888040748054,0.9994622267857053,TAG,42167.8625793457,53814.70361328125,52824.54412841797,36819.8225402832,65290.58416748047,40358.80233764648,42811.42303466797,54498.78359985352,40897.62321472168,31410.142196655273
TAG(56:1)_FA 18:2,-0.4156240106991384,6.732134830103571,0.5927872258239404,0.44134333523451874,0.9994622267857053,TAG,53277.063400268555,49173.98376464844,56674.32405090332,37984.42261123657,57728.80381011963,68031.20545959473,44721.283279418945,49486.203243255615,40406.12294769287,64401.1658782959
TAG(56:1)_FA 20:0,-0.6688250981943475,7.2725436066700055,1.517295662080187,0.21802919933694184,0.9994622267857053,TAG,56565.463928222656,84959.026611328125,88113.16595458984,53248.723571777344,134345.93017578125,87348.14682006836,72382.9252319336,89135.88580322266,58045.424560546875,36528.12268066406
TAG(56:1)_FA 20:4,-0.4429327410694941,5.8106976029356865,0.6724413978631674,0.41220171742475936,0.9994622267857053,TAG,29967.62191772461,31862.301986694336,25172.66148376465,22632.861625671387,40419.68307495117,29803.741668701172,27637.061981201172,23657.80177307129,23724.081871032715,18633.74124145508
TAG(56:2)_FA 16:0,-0.2539726449350335,6.156911147827361,0.22272090430624303,0.6369745006814344,0.9994622267857053,TAG,35885.12283325195,43374.58352661133,35793.442947387695,26323.002082824707,45195.00393676758,35591.16261291504,28533.961669921875,27081.182243347168,29530.021697998047,43486.843437194824
TAG(56:2)_FA 16:1,-0.24267414730185122,6.078079551478016,0.20342664850278425,0.6519690557214238,0.9994622267857053,TAG,28818.562088012695,46891.123474121094,39853.54328918457,29758.70204925537,40854.862701416016,32409.26202392578,30166.58218383789,36570.54280090332,28506.52239227295,21458.481323242188
TAG(56:2)_FA 18:0,-0.4712936576038319,6.363680845709481,0.7604110278462031,0.38319992314808743,0.9994622267857053,TAG,33849.142517089844,47093.48352050781,47724.40351867676,33548.28256225586,63486.44418334961,43493.32345581055,34653.502685546875,44264.12294769287,37505.38345336914,23245.26155090332
TAG(56:2)_FA 18:1,-0.43543985692124826,6.232683711899296,0.6501075974822472,0.42007421327526423,0.9994622267857053,TAG,32901.822174072266,44846.9033203125,44837.76300048828,26285.261672973633,47968.28414916992,37629.922790527344,36234.98272705078,42444.74299621582,31226.962142944336,25465.261795043945
TAG(56:2)_FA 18:2,-0.43292515930722203,6.5729209001954745,0.642699362975691,0.4227350057957474,0.9994622267857053,TAG,41446.243103027344,52598.72344970703,53298.704010009766,40872.14280700683,68450.08505249023,43104.1227722168,45282.24298095703,48647.56318664551,42139.94303894043,30946.502197265625
TAG(56:2)_FA 20:0,-0.5587379356321505,8.107034672754667,1.0646108482667382,0.30216590823149114,0.9994622267857053,TAG,126684.88684082033,161870.3726196289,154717.27099609375,90474.9873046875,196004.29302978516,138887.73168945312,167154.5537109375,140943.81192016602,95789.64739990234,55912.803955078125
TAG(56:2)_FA 20:4,-0.4912334420127052,5.360730816679783,0.8253276452121554,0.3636270780881599,0.9994622267857053,TAG,19992.381355285645,20702.981506347656,19080.50144958496,16807.761192321777,31986.18204498291,20230.541717529297,19179.02133178711,16289.28119277954,17459.681182861328,17971.461193084717
TAG(56:3)_FA 16:0,-0.4346919177325797,6.059647161537481,0.6478900688576346,0.42086804652543885,0.9994622267857053,TAG,36191.16262817383,33438.742126464844,31870.022338867188,29165.16227722168,55886.6637878418,32032.722106933594,29196.28224182129,29773.70196533203,27750.621673583984,22100.261459350582
TAG(56:3)_FA 16:1,-0.15740733219419872,6.2097023963668425,0.08583201297824417,0.7695443102323517,0.9994622267857053,TAG,34451.44241333008,52903.28407287598,37201.6424407959,28846.982109069824,42064.38269042969,36646.76268005371,27319.441871643063,34244.54239654541,30214.50171661377,43707.043601989746
TAG(56:3)_FA 18:0,0.013511474955777812,7.720768265074731,6.355417899612803e-4,0.9798874971899103,0.9994622267857053,TAG,108849.84762573242,112039.92868041992,154421.21216583252,151697.17221069336,99143.0867767334,69682.00455474854,92841.86643981934,142418.7703704834,113891.2888031006,18396.621215820312
TAG(56:3)_FA 18:1,-0.5608196321825148,6.61980880268237,1.0724139789294895,0.30040082108935506,0.9994622267857053,TAG,43967.62251281738,52332.76306152344,56779.882904052734,35577.32260131836,80311.6067199707,55927.36361694336,43628.74295043945,49954.782943725586,45263.82251739502,22891.34178161621
TAG(56:3)_FA 18:2,-0.36861868553989996,6.4592892188506585,0.46717390946378146,0.4942901833774127,0.9994622267857053,TAG,36503.962463378906,53533.96469116211,56212.90406799317,35263.88269042969,55776.52445983887,41175.483139038086,40758.702880859375,49263.08363342285,41829.90257263184,25345.982055664062
TAG(56:3)_FA 20:0,-0.23676938087733462,6.850273278861219,0.1936945308649456,0.6598593165552734,0.9994622267857053,TAG,47817.223236083984,91390.86611938477,76384.0461730957,37765.06253051758,63645.10467529297,56558.2236328125,59098.78381347656,59504.74296569824,45259.922912597656,32250.822052001953
TAG(56:3)_FA 20:4,-0.36084253350694995,6.080351732179805,0.44779946246853797,0.5033818111662133,0.9994622267857053,TAG,34181.58224487305,32479.58233642578,39598.50256347656,30219.102142333984,42396.58297729492,34265.76254272461,30032.70211791992,34782.68257141113,31463.422302246097,24591.201629638672
TAG(56:4)_FA 16:0,-0.3915480486230436,6.2024006640815,0.5266089542315058,0.4680360249718089,0.9994622267857053,TAG,37293.462310791016,36387.46258544922,38043.102767944336,36677.08251953125,58159.964279174805,34719.18257141113,30338.822006225582,39241.32262420654,32373.48223876953,21459.48126220703
TAG(56:4)_FA 16:1,-0.32580912666406514,6.084338166014649,0.36556583710080304,0.5454312438591474,0.9994622267857053,TAG,36086.242599487305,39725.18347167969,32547.902374267574,31436.78239440918,53107.543701171875,33603.78221130371,30029.841995239258,27644.28205871582,28153.06219482422,21452.441604614258
TAG(56:4)_FA 18:0,0.3303888579658304,10.74771927165904,0.38229247472190764,0.5363788891592935,0.9994622267857053,TAG,1081914.4838256836,940356.2775268556,1396293.1130981443,1473491.635803223,528228.3597412109,418144.907409668,728260.7382736206,1242158.3147125244,948129.274116516,21503.6213760376
TAG(56:4)_FA 18:1,-0.07824780102543455,7.493419274941176,0.021262157139062765,0.8840670473134621,0.9994622267857053,TAG,98930.16709136964,85979.48587036133,134194.80751037598,112522.92791748048,101242.36807250977,72957.00549316406,81054.58605957031,105302.02702331544,88032.56678771973,23016.64143371582
TAG(56:4)_FA 18:2,-0.6289722741967857,6.646504129320984,1.3445007242612521,0.246241813290808,0.9994622267857053,TAG,38953.282485961914,52862.90467834473,56033.48385620117,37263.482902526855,83407.84541320801,58350.264099121094,44078.48350524902,49213.203144073486,48514.802978515625,26030.621963500977
TAG(56:4)_FA 20:0,-0.25883431269112517,7.124800669722959,0.23130025370528506,0.6305613815782899,0.9994622267857053,TAG,53757.54391479492,100890.9469909668,85093.1459350586,58056.06315612793,74122.44529724121,56397.245361328125,65194.144104003906,82988.2251586914,67798.16455078125,46783.3836517334
TAG(56:4)_FA 20:4,-0.41462556981657245,8.564653147332747,0.5899930220402894,0.442421817064001,0.9994622267857053,TAG,169199.0126953125,192189.69506835935,220351.61694335935,161885.69140625,210696.89453125,180392.05151367188,184171.27294921875,197299.8935546875,192513.9150390625,146159.33081054688
TAG(56:5)_FA 16:0,-0.23428686570734997,6.602530110620855,0.18966860075056502,0.6631925814300277,0.9994622267857053,TAG,50766.78381347656,51300.76377868652,55488.084075927734,49605.6240234375,68235.52554321289,46077.64359283447,38498.86245727539,47043.08313751221,43458.46286010742,33104.90249633789
TAG(56:5)_FA 16:1,-0.3445152329431306,6.225330356576063,0.40845786253271377,0.5227532729668104,0.9994622267857053,TAG,38740.44239807129,35791.72236633301,43635.24305725098,37087.0625,59696.44413757324,35000.46257019043,32272.382217407227,36917.442390441895,31110.202575683594,19917.54136657715
TAG(56:5)_FA 18:0,0.20118486333175062,8.51845384946661,0.14147553109478395,0.7068185188387112,0.9994622267857053,TAG,241764.3969116211,198799.87841796875,254397.55963134769,290106.8412475586,154493.78982543945,109390.24819946288,144925.57055664062,257327.620513916,197902.5546875,18966.861267089844
TAG(56:5)_FA 18:1,0.2363185316181871,10.385061055810413,0.19532177478686208,0.6585237731862937,0.9994622267857053,TAG,868390.4983520508,640880.0054321289,1176088.0549316406,1008719.0228881836,526429.2896728516,413256.55111694336,638478.0075683594,844812.6567840576,613592.855682373,24735.20167541504
TAG(56:5)_FA 18:2,-0.08155641595079287,7.547727654979863,0.023096089011914955,0.8792074623110406,0.9994622267857053,TAG,99958.587646484375,91072.96661376952,147125.89100646973,112275.2075805664,109363.72732543944,73511.4242553711,87914.9260559082,111287.28692626952,82284.32611083984,21182.441329956055
TAG(56:5)_FA 20:0,-0.5501997270278466,5.770181880208126,1.0326396394080466,0.30953949765662614,0.9994622267857053,TAG,24009.841873168945,32776.68231201172,25186.641815185547,20164.961311340332,46203.20311355591,27875.741981506348,27508.16178894043,20587.02167892456,22229.64178466797,18046.96134185791
TAG(56:5)_FA 20:4,-0.6703988310016304,8.267438757195082,1.5243526262511295,0.21696199759392504,0.9994622267857053,TAG,94263.72619628906,175689.77124023438,203461.15557861328,100880.08740234376,270674.5979003906,170129.2315673828,134986.47106933594,187370.3760986328,137773.189453125,56908.264221191406
TAG(56:6)_FA 16:0,0.46684664057572367,7.353344450846947,0.7642936207209912,0.3819881761571589,0.9994622267857053,TAG,114412.96936035156,107024.6082763672,134016.62982177734,115794.58865356444,66715.10494995117,56572.7643737793,65414.6848449707,78465.86489868164,65645.20449829102,28520.901596069336
TAG(56:6)_FA 16:1,-0.3003385747836958,6.598054343141251,0.31094942686041804,0.5770981626821607,0.9994622267857053,TAG,49567.52313232422,50740.64376831055,53543.163986206055,45643.3836517334,69423.3656616211,48866.10317993164,37394.80244445801,50796.723556518555,39995.88288116455,36152.20288848877
TAG(56:6)_FA 18:0,0.09333581869831845,7.149871460693167,0.03038407908661611,0.8616216085388602,0.9994622267857053,TAG,77011.30529785156,82826.86560058594,104271.80920410156,89214.045654296875,74392.08435058594,58772.82403564453,56816.08410644531,73622.58581542969,64279.66442871094,34859.68246459961
TAG(56:6)_FA 18:1,0.02579637112975726,8.217361720888807,0.002317352605132328,0.9616055534173962,0.9994622267857053,TAG,195534.87454223633,139990.65017700195,216495.93350219727,197317.1764221191,158477.49017333984,110575.22705078124,131672.80961608887,193679.61408996585,133954.2307434082,21292.06137084961
TAG(56:6)_FA 18:2,0.21763194693080845,10.38019372948807,0.16560178535291925,0.6840505929677584,0.9994622267857053,TAG,861346.7537841797,650853.4294433594,1154738.3102416992,990685.4310913086,521921.11239624023,401637.56564331055,644182.914352417,872190.9426269531,603636.9887237549,23812.921798706055
TAG(56:6)_FA 20:0,-0.4555008947052914,5.685683959259703,0.710750170948586,0.3991948857684662,0.9994622267857053,TAG,27108.981994628903,25244.28173828125,23750.40156555176,18656.061309814453,33034.30242919922,27021.281661987305,24702.121963500977,23381.241928100582,18033.321296691895,28334.26197052002
TAG(56:6)_FA 20:4,-0.4222202958065777,9.15704253768759,0.6116153401744668,0.4341802535125404,0.9994622267857053,TAG,181965.77307128903,377625.56286621094,439604.4080810547,199043.5538330078,364963.8693847656,269574.7639160156,303896.67834472656,347637.7253417969,241842.1187744141,93550.586669921875
TAG(56:7)_FA 16:0,-0.14949125220609671,6.84315271593264,0.07743813177785341,0.7807996710670178,0.9994622267857053,TAG,59181.04412841797,77358.2456665039,69161.96524047852,56993.52508544922,63885.26373291016,44233.043518066406,52155.103759765625,72630.84509277344,53495.8639831543,23594.62156677246
TAG(56:7)_FA 16:1,0.44573677086414126,7.409496880965695,0.6966274693770629,0.40391923909179717,0.9994622267857053,TAG,120569.50909423828,117083.34826660156,137540.0881652832,112666.68865966795,79119.62557983398,56414.70413208008,68458.72547912598,76198.1852722168,67863.26454162598,28556.76222229004
TAG(56:7)_FA 18:0,-0.01072667594470919,7.174689482066669,4.003075596301642e-4,0.9840372400451154,0.9994622267857053,TAG,66603.04486083984,65841.38426208496,145218.54914855957,78687.80503845215,59029.50379943848,86909.74519348145,61420.50352478027,100858.96688842772,45670.06282043457,25445.201599121097
TAG(56:7)_FA 18:1,-0.11593475986497517,7.1020389856341435,0.046623323657286164,0.8290467185176849,0.9994622267857053,TAG,75569.70538330078,67982.48443603516,95320.96664428712,73830.68536376953,78290.28567504883,64293.48400878906,61139.36437988281,68801.285400390625,59400.84439086914,39011.222747802734
TAG(56:7)_FA 18:2,0.045553186375851706,8.23202440149282,0.007229706955513393,0.932239382176611,0.9994622267857053,TAG,196867.7940979004,148117.21185302734,209846.97595214844,206363.2973022461,150463.8507385254,111108.98835754396,136535.6694946289,198095.3359680176,131992.60848236084,21795.08140563965
TAG(56:7)_FA 20:0,-0.07187883943337232,5.981873375825315,0.017943777950108597,0.893438642718392,0.9994622267857053,TAG,24664.78199005127,53576.264083862305,33334.34254074097,24899.721755981445,29968.06202697754,26199.50186920166,27006.341766357426,29098.582443237305,26805.002311706543,36411.68240356445
TAG(56:7)_FA 20:4,-0.012827557879125477,8.046431273233042,5.724468173866626e-4,0.9809117462100438,0.9994622267857053,TAG,78261.26458740234,263853.79443359375,218175.3532104492,93297.80596923828,104654.78790283205,100574.08721923828,135754.20922851562,168195.95306396484,112511.58627319336,49940.60345458984
TAG(56:8)_FA 16:0,-0.23544691545724278,6.666522723857347,0.191544201114084,0.6616344880708647,0.9994622267857053,TAG,52574.70327758789,59451.684158325195,54265.70388793945,54245.063735961914,62556.024841308594,42848.26327514648,53443.22364807129,47735.58377075195,42655.54273986816,26022.34194946289
TAG(56:8)_FA 16:1,-0.09157480935809086,6.819030878975328,0.029109768557418647,0.8645258335130344,0.9994622267857053,TAG,57795.94415283203,74753.82586669922,73561.58420562744,58329.1838684082,60580.70411682129,43292.062896728516,49228.60266113281,69994.1658782959,54712.9430847168,23650.04164123535
TAG(56:8)_FA 18:0,-0.15652683171710763,6.369619271278025,0.08487793077912897,0.7707926955341401,0.9994622267857053,TAG,31679.84228515625,66720.5048828125,50581.5036315918,35458.14242553711,46007.98371887207,34559.082763671875,38018.142654418945,43159.32295227051,37384.64254760742,26831.36215209961
TAG(56:8)_FA 18:1,-0.13806670849224262,7.164776006986072,0.06607864117540885,0.7971342609735966,0.9994622267857053,TAG,66575.34494018555,64820.764488220215,135102.16955566406,68078.64498901367,63518.9440612793,92543.90469360352,60054.104888916016,101355.78584289552,47476.34341430664,29437.34210205078
TAG(56:8)_FA 18:2,-0.09878647767692637,7.099197404601271,0.033868293851924136,0.8539872497070023,0.9994622267857053,TAG,76685.50604248047,68910.74478149414,94502.18743896484,75188.00595092773,84688.305419921875,64908.50424194336,59093.90435791016,65800.64465332031,57398.30401611328,36622.68264770508
TAG(56:8)_FA 20:0,0.6938641598101913,6.407907819763097,1.6892519482771604,0.1936996082015753,0.9994622267857053,TAG,26597.74201202393,173175.7313232422,37737.922424316406,23624.361877441406,37894.34281921387,27957.861923217773,31767.6219329834,33068.42205810547,22972.82148742676,21755.14144897461
TAG(56:8)_FA 20:4,-0.18247449082188222,7.954770165659487,0.11526015991694294,0.7342331970090655,0.9994622267857053,TAG,81157.88632202148,209956.21307373047,179515.49221801758,90647.80819702148,101394.80767822266,88465.90673828125,132490.5880126953,162905.01080322266,116906.1655883789,64226.30374145508
TAG(58:0)_FA 16:0,-0.35512007347063007,6.392003072929592,0.4338107824578401,0.5101249552599834,0.9994622267857053,TAG,40376.26301574707,42417.06294250488,38439.30296325683,31142.261993408203,49168.12365722656,38400.92247009277,33765.62217712402,38927.6022644043,31988.18231201172,64420.96368408203
TAG(58:0)_FA 16:1,-0.35247914592758434,7.003989814037335,0.4274421005502518,0.5132467470769438,0.9994622267857053,TAG,67200.20513916016,91294.7860107422,62058.704010009766,52752.66323852539,93356.027053833,72419.58576965332,53729.763580322266,69607.18472290039,60708.96401977539,19020.741256713867
TAG(58:0)_FA 18:0,-0.5129529666842944,7.753511693333359,0.8991611589765398,0.343006734853885,0.9994622267857053,TAG,84380.36560058594,101504.48705291748,112081.50674438477,88767.86622619629,108152.00631713869,161491.31071472168,95092.30612182616,106232.70895385742,77286.62408447266,122829.93090820312
TAG(58:0)_FA 18:1,-0.5208037107073389,5.933911079233265,0.9265015675921404,0.33577364358542466,0.9994622267857053,TAG,35450.68272399902,26219.141540527344,28129.522003173828,24328.06162261963,48471.383544921875,33600.26200866699,27994.262008666992,26154.30177307129,25396.96184539795,22646.84157562256
TAG(58:0)_FA 18:2,-0.42075152614919653,5.477195540769971,0.6073274195570093,0.43579586206525606,0.9994622267857053,TAG,24780.141960144043,21425.461669921875,21335.06150817871,18652.04133605957,34462.16246032715,24475.6016998291,19382.12134170532,18042.94130706787,17685.941329956055,18108.541038513184
TAG(58:0)_FA 20:0,-0.5352673486364846,5.932537098314644,0.9780335789498906,0.3226847664987938,0.9994622267857053,TAG,27608.681915283203,28178.96217346191,32198.88209533691,26893.20164489746,53572.883880615234,27872.761993408203,28510.961959838867,30343.281951904297,22633.281646728516,20233.001373291016
TAG(58:0)_FA 20:4,-0.21026777858104853,6.0865902829447975,0.1528944075008667,0.6957845630610877,0.9994622267857053,TAG,48166.763244628906,25764.18197631836,51175.22462463379,25984.841735839844,43597.74295425415,38771.84316253662,31078.4418258667,34860.30291748047,22104.601474761963,16751.601188659668
TAG(58:1)_FA 16:0,-0.3019750886417562,5.744173029852448,0.31431241807194965,0.5750458910652687,0.9994622267857053,TAG,25055.161712646484,33924.282653808594,28797.6619720459,23265.741729736328,36049.20261001587,25735.121673583984,22599.841262817383,28956.021934509277,22240.78143310547,19112.701416015625
TAG(58:1)_FA 16:1,-0.2776322989445116,6.379310396456861,0.26592685054822596,0.6060772562067366,0.9994622267857053,TAG,40188.1828918457,44645.50273132324,40561.36279296875,30851.022338867188,49253.3631439209,37708.022521972656,31741.242233276367,38269.46269226074,30331.80212402344,64025.38471984863
TAG(58:1)_FA 18:0,-0.26735341022719467,6.086786715921484,0.246690021975837,0.6194154386114439,0.9994622267857053,TAG,26031.10173034668,49639.1233215332,40291.50303649902,27519.06188964844,41016.343505859375,28095.061950683594,30083.862365722656,38622.28286743164,30955.342254638672,24704.081512451172
TAG(58:1)_FA 18:1,-0.5855562547757145,7.862826263693908,1.167779469426705,0.2798579699205405,0.9994622267857053,TAG,92331.74649047852,106890.82995605467,110288.64561462402,111081.32710266112,119836.3081665039,172542.2278289795,124638.72784423828,113047.08764648438,86404.50646972656,90254.94714355467
TAG(58:1)_FA 18:2,-0.5090227219545097,5.96483601240718,0.8855311199789073,0.34669121209373627,0.9994622267857053,TAG,34888.48258972168,28687.521865844727,27601.701736450195,25999.44189453125,43535.203033447266,36361.302421569824,30006.30210876465,28027.841789245605,26258.721603393555,22933.141540527344
TAG(58:1)_FA 20:0,-0.4589208229196137,5.731351198092873,0.7213636402989323,0.39569697440412643,0.9994622267857053,TAG,22969.541778564453,28590.42172241211,29898.78231811523,20684.32159423828,33921.042404174805,27976.882293701172,25459.801971435547,26789.402053833008,22514.16148376465,21224.28151702881
TAG(58:1)_FA 20:4,-0.3974686607019835,5.449660475142314,0.5424908700442757,0.4614022585243121,0.9994622267857053,TAG,22857.841827392574,19736.081298828125,21746.241333007812,20748.56113433838,34204.962463378906,20376.54135894775,20653.9015045166,18600.341094970703,15289.241012573242,18212.781127929688
TAG(58:10)_FA 16:0,-0.2692914205223488,5.648972374568305,0.2502539608051675,0.6168963126039789,0.9994622267857053,TAG,27064.921966552734,25616.40168762207,27975.401977539062,24088.061767578125,38040.28211212158,23499.9217376709,21255.10124206543,21010.981189727783,20574.061447143555,18443.961318969727
TAG(58:10)_FA 16:1,-0.5275283623275067,5.731873148433418,0.9502790350252326,0.32964828152258696,0.9994622267857053,TAG,26481.12203979492,26468.02212905884,25588.921730041504,21287.82145690918,50244.803634643555,25284.54165649414,22545.321395874023,22831.361557006836,21487.961418151855,18418.02131652832
TAG(58:10)_FA 18:0,-0.22602222304633307,6.08147019079327,0.17656914818871883,0.6743383915442516,0.9994622267857053,TAG,38352.102279663086,33060.66246032715,46083.964012146,30256.462028503414,47865.52297973633,36685.04216003418,28170.221923828125,33837.20196533203,24155.981452941895,19410.981323242188
TAG(58:10)_FA 18:1,-0.2377957046463505,5.807749698061335,0.19535925524743902,0.6584930899498056,0.9994622267857053,TAG,32917.44255065918,29872.34230041504,31071.962371826172,23490.121696472168,35900.162925720215,27507.241928100582,22977.581741333008,27015.341873168945,23783.3819732666,23109.001846313477
TAG(58:10)_FA 18:2,-0.2523244060598451,6.574389520033892,0.21985816388541934,0.6391480116213174,0.9994622267857053,TAG,45868.84346008301,52903.96420288086,45545.26344299317,57161.624099731445,56408.243591308594,47649.12350463867,43945.64343261719,46773.10270690918,42565.88342285156,30040.742401123047
TAG(58:10)_FA 20:0,-0.5483980699966076,5.605911074708999,1.025957078981719,0.31111012873946353,0.9994622267857053,TAG,25711.401809692383,23881.081832885742,22531.821701049805,16585.48126220703,41912.822677612305,22371.021560668945,22097.04148864746,20283.90163421631,20225.20132446289,21278.34136199951
TAG(58:10)_FA 20:4,-0.2880338513678147,6.12528551375754,0.2861156788728749,0.5927205151902548,0.9994622267857053,TAG,35930.16307067871,35634.66247558594,42180.52275085449,32737.96209716797,43806.862701416016,34584.842376708984,32488.342346191406,35099.16223144531,28770.06202697754,22864.701446533203
TAG(58:2)_FA 16:0,-0.2916605729173813,5.564541037389602,0.29331450175982354,0.5881043069012059,0.9994622267857053,TAG,25689.12174987793,29743.46209716797,21724.98169708252,19266.42126464844,34452.42239379883,27844.222282409668,18720.50141143799,19070.181182861328,17658.46128463745,20092.02130126953
TAG(58:2)_FA 16:1,-0.3741167616192707,5.701767363921233,0.4810855571065531,0.48793101491763907,0.9994622267857053,TAG,23759.601669311523,33006.102478027344,29892.1823387146,18804.36117553711,36474.54232788086,24606.401878356937,22886.86166381836,27084.78192138672,23011.921836853027,17906.241302490234
TAG(58:2)_FA 18:0,-0.17992002992872594,6.173339241155782,0.1120579721532522,0.7378132190581744,0.9994622267857053,TAG,32864.602294921875,59222.40362548828,36279.80258178711,21938.881759643555,40754.38261413574,37895.26265716553,28345.121826171875,33632.30295562744,27220.121955871586,40114.6630859375
TAG(58:2)_FA 18:1,-0.3442323609753565,6.109253061276837,0.40778810254622044,0.5230943174327565,0.9994622267857053,TAG,32299.682388305664,45958.90327453613,38872.22265625,24116.46171569824,41995.36267089844,30439.66241455078,33958.06265258789,35139.422271728516,31275.462394714355,24592.201873779297
TAG(58:2)_FA 18:2,-0.5739249161278783,7.796938858606264,1.1224643005743928,0.28938844445106704,0.9994622267857053,TAG,91168.32626342772,105058.16790771484,105777.7862548828,101502.10615539552,111850.60754394533,160847.86883544922,120963.4302520752,102581.76666259766,87463.98551940918,88038.02629089355
TAG(58:2)_FA 20:0,-0.5901050447646929,5.836696421666908,1.1856441389971906,0.2762099491463066,0.9994622267857053,TAG,26816.42155456543,26717.301872253414,30441.561729431152,22400.52138519287,46862.2430267334,34745.46240234375,27386.20196533203,24602.441986083984,23323.661544799805,16193.260990142822
TAG(58:2)_FA 20:4,-0.4705253056690943,6.6205792137453345,0.7579649262561363,0.38396614504604587,0.9994622267857053,TAG,48604.24319458008,51454.18342590332,43820.46282958984,41591.9631652832,55790.28332519531,52438.94372558594,50586.003662109375,48279.50344848633,42721.602783203125,41615.88311767578
TAG(58:3)_FA 16:0,-0.5585340129963925,5.945528746246941,1.0637556586859773,0.3023601666360483,0.9994622267857053,TAG,29685.962127685547,30701.581985473633,23325.30167388916,22987.861618041992,53076.20413208008,32259.52227783203,25635.622131347656,21812.5814743042,22758.66152191162,36640.90299987793
TAG(58:3)_FA 16:1,-0.4223977060142422,5.536028797220571,0.6120509272609524,0.43401664319056,0.9994622267857053,TAG,23635.581756591797,26128.5818939209,21351.2816696167,19010.721389770508,36166.58247375488,23861.501693725582,19641.941467285156,19913.10125732422,20205.281356811523,18222.901443481445
TAG(58:3)_FA 18:0,-0.30731573033401133,5.862865016422478,0.3254665338151881,0.5683408305175464,0.9994622267857053,TAG,31932.402153015137,33866.50244140625,30324.08242034912,24578.221633911133,48670.92333984375,26257.121894836426,23281.72149658203,24925.36198425293,25066.64193725586,19471.501426696777
TAG(58:3)_FA 18:1,-0.19051812340287247,6.435951057192096,0.12560628653170625,0.7230318121886379,0.9994622267857053,TAG,48493.32325744629,52537.12367248535,49261.50346374512,27983.662078857426,49589.303634643555,46375.94268798828,32096.88188934326,37987.34293746948,36251.14220428467,50040.80330657959
