lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023
TAG(52:1)_FA 20:4,0.5603319500218824,5.599374116558946,0.8635596875126339,0.35274445192309983,0.9999800194571477,TAG,40736.12326049805,24454.78164291382,23645.98162841797,18202.921493530273,17693.32134246826,19339.68128967285,20473.101470947266,17354.761459350586,18970.081588745117
TAG(52:1)_FA20:0,0.3217799300070976,6.199879037067624,0.2897738063923043,0.590365516907662,0.9999800194571477,TAG,45154.94313049317,35931.16298675537,34447.64241027832,36695.282455444336,30634.14203643799,33069.74235534668,28826.261688232426,36335.24240875244,25316.082092285156
TAG(52:2)_FA 16:0,0.700160503813415,8.365755299896867,1.3338051865976015,0.2481293977010925,0.9999800194571477,TAG,242369.07733154297,169892.75408935547,152937.63055419922,228017.0743408203,161536.93200683594,115542.20782470705,118686.08728027344,151484.72998046875,52272.26361083984
TAG(52:2)_FA 16:1,0.6695999095777789,7.8377656882570585,1.2228813540987178,0.2687959254597119,0.9999800194571477,TAG,165102.7134399414,106956.72857666016,101928.98608398438,163804.55194091797,118809.98797607422,81605.60479736328,79265.92489624023,108951.40789794922,41600.56280517578
TAG(52:2)_FA 18:0,0.5543261531293139,8.205642828748228,0.8456283679224725,0.3577920002879404,0.9999800194571477,TAG,151742.2919921875,128080.50903320312,166152.93493652344,208277.13067626953,132698.92907714844,122866.98864746094,109325.88818359376,132929.6883544922,64860.944763183594
TAG(52:2)_FA 18:1,0.9315098598157995,9.945349456368985,2.3157701234085835,0.12806785823449715,0.9999800194571477,TAG,766848.1345214844,504325.9396972656,453913.4951171875,759273.3310546875,518186.8515625,305816.6630859375,303237.34326171875,416081.7109375,146284.83056640625
TAG(52:2)_FA 18:2,0.3610346415591846,10.14437763232352,0.36382270625108504,0.5463908292517673,0.9999800194571477,TAG,578558.421875,495228.875,535013.1962890625,637305.630859375,578141.40625,485309.15234375,501957.5166015625,493581.953125,408352.490234375
TAG(52:2)_FA 20:0,0.284850865748442,5.76783329426346,0.2276440391755159,0.6332762671945871,0.9999800194571477,TAG,31416.881885528564,27530.342277526855,26673.862075805664,24148.361907958984,21450.581619262695,25639.081985473633,23179.641662597656,24412.80167388916,21178.581508636475
TAG(52:2)_FA 20:4,0.4168483438984575,5.520206179847652,0.4830255775686967,0.4870550411595681,0.9999800194571477,TAG,32978.46221923828,24381.2014541626,21452.04135131836,18386.941276550293,17080.54144668579,19135.121459960938,21872.121585845947,16724.221172332764,18906.641372680664
TAG(52:3)_FA 16:0,0.6083085033769258,7.268237405965759,1.0141131345405938,0.313919471744029,0.9999800194571477,TAG,85585.00677490234,66518.02426147461,81017.96578979492,113455.04873657228,78496.56512451172,62163.123962402344,59491.08447265625,65657.20553588867,29103.38217163086
TAG(52:3)_FA 16:1,0.7045024487788913,8.417719995569021,1.3499291547614118,0.24529050244707623,0.9999800194571477,TAG,245089.4552001953,176643.1739501953,157208.6121826172,243168.3145751953,171377.05078125,121119.68811035156,125512.78918457033,152900.1707763672,52742.22393798828
TAG(52:3)_FA 18:0,0.47287561670271977,6.2248315572376205,0.6191028051679268,0.43138088464025665,0.9999800194571477,TAG,46215.62287902832,33667.86225891113,36707.42246246338,43736.382888793945,34818.242332458496,30604.20217895508,30477.481857299805,33401.58264160156,21815.24156188965
TAG(52:3)_FA 18:1,0.5293739879387993,8.811705266725836,0.7726759262550331,0.37939050405255115,0.9999800194571477,TAG,241095.2353515625,190883.7333984375,237412.31616210935,315200.6003417969,218075.0517578125,177146.55310058594,169616.951171875,215604.1123046875,99616.96630859376
TAG(52:3)_FA 18:2,0.771455367794623,10.063329759156442,1.6099322976806434,0.20450131922145973,0.9999800194571477,TAG,827937.5314941406,547351.2155761719,500839.0146484375,713471.92919921875,529112.609375,345203.22119140625,325696.0048828125,527859.470703125,189423.09497070312
TAG(52:3)_FA 20:0,0.41882250210727034,5.507422873827458,0.487541108542473,0.485026214666,0.9999800194571477,TAG,31721.94241333008,24724.361854553223,19410.941284179688,21189.92179107666,16282.10117340088,20172.001182556152,18422.64125061035,17624.521324157715,21066.94174194336
TAG(52:3)_FA 20:4,0.35495741837284095,6.187900651106471,0.35179916789030585,0.5530964275278376,0.9999800194571477,TAG,47186.4434967041,33723.161880493164,33717.52233886719,40808.12351226807,30004.702087402344,33337.362701416016,31918.48226928711,31678.142204284668,22700.361526489258
TAG(52:4)_FA 16:0,0.6529271501052943,8.485059327263818,1.1642885290693812,0.2805779095719614,0.9999800194571477,TAG,153076.72967529297,126619.0694580078,179623.23266601562,331366.7458190918,228718.63696289065,98758.26654052734,165953.6903076172,166717.4893798828,53743.843322753906
TAG(52:4)_FA 16:1,0.48969011924521716,7.311837689168053,0.6631195728941746,0.4154607723029303,0.9999800194571477,TAG,82019.96499633789,64608.58450317383,77890.10540771484,123000.07043457033,80952.5456237793,61603.244873046875,68793.40466308594,73200.16549682617,33587.76235961914
TAG(52:4)_FA 18:0,0.33916595859957893,5.423352959848006,0.3215268648610452,0.5706914967596292,0.9999800194571477,TAG,32445.56248855591,20689.66148376465,18855.241207122803,17731.56137084961,16743.80121612549,19658.40145874023,19292.961456298828,17306.141162872314,16772.841339111328
TAG(52:4)_FA 18:1,0.39676794472000754,6.446022679846192,0.4382690578920576,0.5079590927122772,0.9999800194571477,TAG,52369.063552856445,37341.40280151367,44641.58337402344,53830.383712768555,36599.58288574219,38635.422790527344,36006.8025970459,40813.08278656006,21887.541458129883
TAG(52:4)_FA 18:2,0.3862417028137505,9.13081000465282,0.4156584009542712,0.5191114064455581,0.9999800194571477,TAG,292525.62060546875,242604.97583007812,289770.40234375,344618.080078125,266450.45947265625,226977.39575195312,210005.7138671875,307205.5046386719,143602.51147460938
TAG(52:4)_FA 20:0,0.30208767579148765,5.236654803927942,0.2557150552298706,0.6130793717869699,0.9999800194571477,TAG,25288.441696166992,20793.381370544434,16674.00122833252,14045.221000671389,14615.621078491213,19482.821437835693,15987.461250305176,14218.601016998293,16226.041065216064
TAG(52:4)_FA 20:4,0.5827258894054135,8.850133440579654,0.9324754116350958,0.33422051595243774,0.9999800194571477,TAG,293926.38415527344,217624.05615234375,215362.0751953125,298041.4766845703,243981.9600830078,165937.05200195312,177167.0115966797,217983.7130126953,107901.12768554688
TAG(52:5)_FA 16:0,0.4311090875302169,6.1304460864535315,0.5161365365498778,0.4724943946947816,0.9999800194571477,TAG,53380.183990478516,30199.102294921875,31886.02222442627,34846.4822845459,33968.022216796875,30773.5419921875,31239.262237548828,29122.34218597412,18274.68125152588
TAG(52:5)_FA 16:1,0.6669334560452462,8.496625972945415,1.2134300752395575,0.27065386668643837,0.9999800194571477,TAG,157417.9696044922,122838.70867919922,189814.874420166,332855.8861694336,223450.4559249878,105376.20874023438,164737.4913330078,162904.9909362793,50212.423400878906
TAG(52:5)_FA 18:0,0.28249443863306795,6.237356538457271,0.22393680309914998,0.636056505716421,0.9999800194571477,TAG,55923.62356567383,43090.24266052246,32935.0821685791,30033.022048950195,27976.72177886963,38190.402893066406,37153.86248779297,28693.522003173828,23109.98175048828
TAG(52:5)_FA 18:1,0.3230949462228077,5.519859358046736,0.29210525712665003,0.5888745799184089,0.9999800194571477,TAG,33004.44218444824,19245.141189575195,21993.801696777344,19308.80139160156,18773.641326904297,22700.38143157959,19047.38119506836,19107.18105316162,17052.901161193848
TAG(52:5)_FA 18:2,0.30602468523387766,6.571878909399764,0.2623805025845056,0.6084894143305268,0.9999800194571477,TAG,51139.40380859375,42622.96299743652,48213.962982177734,54411.183685302734,38655.862243652344,41780.86309814453,35587.3025970459,51621.38415527344,30046.48207092285
TAG(52:5)_FA 20:0,0.3417380125144501,5.502607404881324,0.32636579967538637,0.5678069137584512,0.9999800194571477,TAG,31972.76260375977,22330.861709594727,21663.781295776367,18361.62126922607,16359.98104095459,20341.521240234375,22114.381622314453,16800.96124267578,18212.04126739502
TAG(52:5)_FA 20:4,0.31897422839859074,7.810153057367914,0.2848140063997562,0.5935631665244163,0.9999800194571477,TAG,125618.1890258789,90937.94732666016,109232.20733642578,134374.66760253906,113329.2882080078,87669.02642822266,76797.62530517578,144221.88916015625,53250.86358642578
TAG(52:6)_FA 16:0,0.30778330983014524,6.398748740059926,0.2653709784615331,0.606453999952865,0.9999800194571477,TAG,51753.863830566406,40573.762786865234,36302.142669677734,46080.462890625,38963.742767333984,38569.08288574219,39966.32278442383,35971.7419128418,27044.741943359375
TAG(52:6)_FA 16:1,0.3422743841461613,6.278974936726333,0.3273991560488412,0.5671945874638237,0.9999800194571477,TAG,54554.723388671875,36788.762634277344,37216.02305603027,35911.422607421875,34253.80218887329,37981.16297912598,35380.262634277344,32185.922119140625,19686.301383972168
TAG(52:6)_FA 18:0,0.2377108573522232,5.751358333363213,0.1590330649448788,0.6900483147956261,0.9999800194571477,TAG,33903.24234008789,24548.182083129883,22341.581588745117,27533.66192626953,24301.44174194336,27547.361862182617,23098.081756591797,23819.96173095703,19661.501358032227
TAG(52:6)_FA 18:1,0.22325278125519407,6.347053366106021,0.14041499335218055,0.7078688008437841,0.9999800194571477,TAG,58483.80349731445,43123.60321044922,35762.72206115723,29127.842239379883,34437.00233459473,44120.08309173584,39269.922760009766,31837.5818939209,25084.04136657715
TAG(52:6)_FA 18:2,0.4674301040568368,5.837416373946208,0.6051500861669299,0.4366197541792267,0.9999800194571477,TAG,37519.182861328125,28204.862197875977,27742.18211364746,25105.96174621582,24081.521911621097,24955.78163909912,22003.381507873535,22808.26173400879,24269.781951904297
TAG(52:6)_FA 20:0,-0.037012546566370985,6.305263785646735,0.003921177270967746,0.9500696569758267,0.9999800194571477,TAG,54726.18363952637,37515.06217956543,32072.86208343506,31037.342544555664,31926.462120056152,54357.32280731201,37391.18241882324,35862.043380737305,19249.241325378414
TAG(52:6)_FA 20:4,0.20806837561520838,7.478999484562569,0.12208993637796084,0.7267787467779688,0.9999800194571477,TAG,89773.38586425781,76092.06561279297,90529.2861328125,89492.66613769531,82022.94641113281,79387.80554199219,74305.425537109375,99630.88763427734,56208.94396972656
TAG(54:0)_FA 16:0,0.28874310625127037,6.491740765223366,0.23385761539771,0.6286781007561811,0.9999800194571477,TAG,61501.96423339844,39603.98303222656,36622.342056274414,53063.40310668945,41026.443115234375,43926.6628112793,37165.54281616211,43350.58354187012,24908.28192138672
TAG(54:0)_FA 16:1,0.28909632284233333,6.548339542472143,0.23442364548998285,0.6282629858812167,0.9999800194571477,TAG,46265.78330993652,52460.00380706787,35992.461975097656,46020.923011779785,38740.00245666504,38022.78244018555,38018.422775268555,42196.32276916504,55846.78286743164
TAG(54:0)_FA 18:0,0.32504113266856893,8.796022708166635,0.29563178759872244,0.5866339464082115,0.9999800194571477,TAG,222229.39453125,202168.19287109375,206829.6357421875,243345.55737304688,221837.5563964844,202755.8740234375,207006.87426757812,179452.53198242188,167375.23364257812
TAG(54:0)_FA 18:1,0.2561524460054754,6.21585256511957,0.1844458306386514,0.6675800781871843,0.9999800194571477,TAG,44506.763122558594,33726.92250061035,30374.7820892334,37318.88275146485,37279.78251647949,33879.922607421875,34177.44259643555,33495.102600097656,28295.441986083984
TAG(54:0)_FA 18:2,0.3257641888843808,5.602620684575789,0.2968996144884385,0.5858326441587737,0.9999800194571477,TAG,33258.30227661133,26926.141983032227,18836.261207580566,22774.141609191895,20135.501541137695,22807.98149871826,22610.941467285156,18366.681434631348,19930.74153137207
TAG(54:0)_FA 20:0,0.36070861221827955,8.254453596774024,0.36316803239628836,0.5467520341755417,0.9999800194571477,TAG,143687.56909179688,130520.7490234375,128619.74829101562,153941.33129882812,140357.5302734375,126355.92919921876,127293.97021484376,110633.90795898438,207440.69458007812
TAG(54:0)_FA 20:4,0.37515355976414316,5.502393502053823,0.3923932546115336,0.5310440806761177,0.9999800194571477,TAG,30286.622467041016,23723.78157043457,22021.36157989502,20030.981452941895,17745.28123474121,20699.02158355713,18698.881324768063,19846.5213432312,15270.841007232666
TAG(54:1)_FA 16:0,0.3613130514032602,6.353307859375981,0.36435188275618213,0.5460991890815042,0.9999800194571477,TAG,49761.5036315918,37292.20294189453,36711.36289978027,50466.60383605957,38827.40235900879,38058.102783203125,32499.062744140625,39336.62289047241,20897.961334228516
TAG(54:1)_FA 16:1,0.38078155475387593,6.736100505528449,0.4041270757793426,0.524965523126652,0.9999800194571477,TAG,70763.40509033203,45456.76315307617,45495.563415527344,66016.56477355957,52512.903411865234,44794.92361450195,47891.463470458984,49200.103775024414,28184.80191040039
TAG(54:1)_FA 18:0,0.8767210301522229,8.555996246471016,2.0610064387747116,0.15111033647449917,0.9999800194571477,TAG,311654.77935791016,194102.85546875,168981.93225097656,279281.77978515625,181422.1708984375,126327.1683959961,126136.32836914062,149751.35107421875,58759.14434814453
TAG(54:1)_FA 18:1,0.3288049945614001,9.377877730016852,0.3024409702502454,0.5823561829883379,0.9999800194571477,TAG,329084.0234375,298296.91943359375,303853.33935546875,366762.166015625,352011.083984375,309623.6845703125,308179.5419921875,263913.01708984375,246692.72021484375
TAG(54:1)_FA 18:2,0.3342631155414265,6.6089542512164865,0.31243014997221497,0.5761927627948189,0.9999800194571477,TAG,57647.44366455078,45381.762939453125,43390.08270263672,47422.64373779297,47832.94372558594,42853.923400878906,44414.70318603515,41050.66287231445,38056.022705078125
TAG(54:1)_FA 20:0,0.7713061740014646,8.261794239143994,1.6092925537541307,0.20459127575019345,0.9999800194571477,TAG,167864.70916748047,114780.6470336914,104597.30834960938,141985.69146728516,94689.38702392578,72514.78509521484,76218.82550048828,92667.44766235352,400722.0986328125
TAG(54:1)_FA 20:4,0.45739811500587874,5.482109905982404,0.5798614696713429,0.44636662551825323,0.9999800194571477,TAG,35388.38258743286,20967.361541748047,22153.501541137695,17403.58095550537,15321.301124572754,18095.021350860596,20325.14144897461,16725.80114364624,18336.181282043457
TAG(54:2)_FA 16:0,0.438777377617121,6.442341983528769,0.5343736726467796,0.4647738584848445,0.9999800194571477,TAG,61380.265045166016,41495.52339935303,38842.78291320801,47259.2229309082,42418.70301818848,38449.14273071289,32541.382553100582,41932.64297485352,21361.941467285156
TAG(54:2)_FA 16:1,0.27733622667178337,6.349011268884263,0.21591014434602585,0.6421740105280632,0.9999800194571477,TAG,46074.002868652344,38126.902252197266,34171.442962646484,52157.0436706543,39359.92265319824,39636.90255737305,32688.682693481445,41436.002838134766,21252.68148803711
TAG(54:2)_FA 18:0,0.7355507642771745,9.430330400479335,1.467861274135629,0.22568343983487832,0.9999800194571477,TAG,502143.0733642578,342082.6280517578,320027.94091796875,524570.1981201172,326477.40393066406,250705.73583984375,271993.35681152344,271002.1770019531,108722.66784667967
TAG(54:2)_FA 18:1,0.8450358550488489,8.745864573470286,1.919872263405523,0.1658707426293821,0.9999800194571477,TAG,334893.90283203125,226210.85467529297,193085.83624267575,311782.2824707031,219686.1563720703,140130.189453125,146011.18994140625,180038.6323852539,67883.14465332031
TAG(54:2)_FA 18:2,0.32383986173258694,9.345724064954894,0.2934762677796243,0.5880014198468622,0.9999800194571477,TAG,335567.72509765625,287214.04052734375,304934.5615234375,338242.025390625,338522.50048828125,286439.92138671875,300319.63818359375,278054.0986328125,239677.51708984375
TAG(54:2)_FA 20:0,0.3574413707885602,6.494037631030684,0.3566831636924237,0.5503541169502214,0.9999800194571477,TAG,56485.34338378906,39770.90267944336,46068.86297607422,43339.66342163086,34206.242027282715,37974.44271850586,38567.86225891113,40777.46238708496,34607.30210876465
TAG(54:2)_FA 20:4,0.3196616815091975,5.7554166729101235,0.28600277258533424,0.592793508531708,0.9999800194571477,TAG,26845.282012939453,26133.56172180176,25431.181869506836,28865.06223297119,21244.661529541016,23959.00160217285,24750.70181274414,20970.101501464844,26022.62197875977
