lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cortex10x_01202023,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,M5FAD173-WT-Cortex10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023
PIo (34:0),-0.1420524651387108,8.336609384763065,0.08712614632463556,0.7678629603691759,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,62143.52424621582,47725.18358230591,236596.8565673828,221349.71813964844,298182.825378418,169586.3721923828,231221.43823242188,153560.31317138672,230290.61303710935,192146.33056640625,80131.50537109375
"PIo (34:1), PIp (34:0)",-0.17866153796140616,8.714419868728912,0.13826341825188138,0.7100135491993208,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,76891.48416137695,50115.78333663941,327430.33984375,288568.4802246094,433920.8494873047,205587.05572509769,270966.6605834961,207466.11517333984,328016.2775878906,233334.49853515625,87030.76611328125
"PIo (34:3), PIp (34:2)",-0.3274828694924234,6.382079225838379,0.47038940737593293,0.4928080774869363,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,27927.72177124023,15548.100986480713,53911.804107666016,58866.08407592773,47897.44367980957,51302.00392150879,37652.48301696777,48081.16368103027,51870.26400756836,53122.06398773193,37941.60250854492
"PIo (34:4), PIp (34:3)",-0.48968790017136643,6.17893888715341,1.0653829756006417,0.3019906559451395,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,14798.941093444824,15238.180992126465,49850.583435058594,50123.96369934082,40362.86276245117,44056.8828125,31135.24269104004,47488.38343811035,46219.90264892578,48208.42398071289,34014.242279052734
PIo (36:0),-0.2361764703831755,6.924300655757489,0.2428001340809658,0.6221909850982773,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,34972.26298522949,27263.742042541504,90643.70770263672,81272.74478149414,87584.10559082031,66483.6450805664,53682.083740234375,64275.2643737793,76579.02624511719,74646.924560546875,52576.12335205078
"PIo (36:1), PIp (36:0)",-0.11803636166146575,7.44911241916301,0.0600276427899189,0.8064522552935389,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,38751.88243103027,31075.682132720947,122314.08892822266,119552.56707763672,187914.32986450195,98271.26770019533,82638.66598510742,84803.54528808594,113481.82830810548,104796.54727172852,53338.583435058594
"PIo (36:2), PIp (36:1)",-0.24551013478247533,6.833080393616192,0.2625775647946025,0.6083548377413637,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,26119.82182312012,23739.481590271,82793.08544921875,78308.60635375977,87450.64584350586,57751.90432739258,63312.98394775391,59780.30416870117,75377.42568969727,69903.24432373047,45456.003173828125
"PIo (36:3), PIp (36:2)",-0.4500744707283444,6.481227338623952,0.8972542702520627,0.34351901062221457,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,22173.38156890869,13970.180976867676,62231.44430541992,65075.0442199707,54357.20323944092,50647.12310791016,45324.76257324219,55157.18418884277,61643.64373016357,60411.2434387207,31942.38236999512
"PIo (36:4), PIp (36:3)",-0.2512030927297275,6.28958698945255,0.2750206940241551,0.5999835598156729,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,18970.001426696777,12331.40083694458,54134.66418457031,56798.54364013672,51701.34421539307,49025.82299804688,42170.1230545044,42447.50245666504,46768.742767333984,51038.5234375,32187.64210510254
"PIo (36:5), PIp (36:4)",-0.34565214195553673,6.2585387820542975,0.5248077381946814,0.46879801194665277,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,18253.201293945312,18496.82141113281,47794.16328430176,51874.78369140625,46062.36344909668,39652.4228515625,40671.40264892578,43407.10304260254,48918.98315429688,45622.88305664063,43573.04333496094
"PIo (38:1), PIp (38:0)",-0.2219192310131815,6.533018355823635,0.21410607526286185,0.6435679647081397,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,29197.34188842773,19887.04127883911,61238.3049621582,64367.244384765625,70781.68450927734,55786.92462158203,39029.7832107544,51285.46325683594,57376.62420654297,55563.84368896485,36859.44216918945
"PIo (38:2), PIp (38:1)",-0.38646301039966,6.364167847140315,0.6582252386393752,0.41718720081098276,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,20842.201469421387,20536.92140197754,57555.88391113281,52731.8639831543,54826.22415161133,44422.662994384766,36297.72232055664,47669.323638916016,54021.86352539063,53442.14389038086,38121.5027923584
"PIo (38:3), PIp (38:2)",-0.3816365482154394,6.215895857567768,0.6416319119388736,0.4231204753310009,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,23199.981803894043,16774.06118774414,52154.72360229492,48894.92353820801,45337.80352783203,38558.542709350586,32970.42230987549,47151.02250671387,48403.5231628418,43390.30358886719,34793.502532958984
"PIo (38:4), PIp (38:3)",-0.4237496558403927,6.488793990637432,0.7937232392965825,0.3729766688368609,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,19667.32129669189,16759.841102600098,66323.24383544922,69224.86538696289,55266.08319091797,54296.2834777832,36393.942543029785,54855.32339477539,66285.76480102539,55021.18388366699,32404.80262756348
"PIo (38:5), PIp (38:4)",-0.4080787650349819,6.049080780809821,0.7351675274888976,0.3912133025838657,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,17489.62107849121,15668.601181030272,41182.48272705078,47888.94340515137,42733.94313049317,37472.06237792969,27885.96160888672,41787.42250061035,41073.822982788086,43083.82308959961,29409.061904907227
"PIo (38:6), PIp (38:5)",-0.35070346373726835,6.503571047406361,0.5404901054512266,0.46222968182740715,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,24419.38161087036,23624.16166305542,56619.94418334961,57696.66397094727,56583.5634765625,55190.70379638672,41782.18321228027,54177.28393554688,56938.08465576172,55495.14447021485,44603.96319580078
"PIo (40:1), PIp (40:0)",-0.11028007160493244,6.78359702153199,0.05236041391879098,0.8190057277167475,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,48552.86354827881,21083.56142425537,65715.46350097656,67876.34579467773,59175.303955078125,94665.90655517578,57575.16384124756,57398.92391967773,72729.36474609375,58736.964263916016,36227.74237060547
"PIo (40:2), PIp (40:1)",-0.4925967041541265,6.035061161395685,1.0783045314935866,0.29907715368680216,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,18754.581260681152,15409.521091461182,44786.36311340332,39861.54328918457,37732.80238342285,35962.36218261719,26130.80157089233,44036.34362792969,43997.46296691895,39090.22221374512,33817.56234741211
"PIo (40:3), PIp (40:2)",-0.4715963199400824,6.7113346771651115,0.9867756113007999,0.32053172222987364,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,35089.841941833496,14513.960803985596,58149.28381347656,71705.32579040527,92681.04428863524,55523.52250671387,45088.882553100586,72871.744384765625,89213.96524047852,51084.64399719238,29665.28215789795
"PIo (40:4), PIp (40:3)",-0.17238550910276937,6.269088037096495,0.12863960585502765,0.7198467328862216,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,25174.601554870605,17239.24129486084,51946.16452026367,50310.72332763672,42725.48272705078,57238.8846282959,36913.3429107666,43915.64318847656,46342.78338623047,41775.56332397461,33921.76220703125
"PIo (40:5), PIp (40:4)",-0.2799351126730617,7.584408007825706,0.34237643633784376,0.5584606992631235,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,61502.90441894531,77120.52520370483,110089.82751464844,113501.328125,105327.38671875,105425.20874023438,92286.04681396484,112011.42797851562,116254.40795898438,107075.68725585938,107881.58801269533
"PIo (40:6), PIp (40:5)",-0.4473844095013607,7.0051194599341295,0.8863903155906883,0.34645737630494106,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,31182.22225189209,15008.801094055176,78218.58613586426,73041.56443786621,95183.10931396484,64270.34393310547,47141.96422958374,66020.14602661133,73995.58532714844,87334.76641845703,106634.4677734375
PIo (40:7),-0.2012558326100736,6.70754998077174,0.175779915984549,0.6750252824937918,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,29647.582077026367,19322.80139160156,72737.1646118164,77352.20501708984,79635.64544677734,61559.3639831543,51051.98323059082,57279.92391967773,73455.38586425781,55412.72393798828,36364.7823638916
PIo (42:0),-0.3103325909364017,6.1220595732854655,0.42180695039792226,0.5160367855213908,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,21668.48159790039,19314.641513824463,45612.22305297852,45639.04330444336,42675.94309997559,36410.362548828125,36181.22230529785,42751.30325317383,42308.00289916992,41812.34298706055,30690.662078857426
PIo (42:1),-0.4691814523442552,6.2749273714297304,0.9764859144446518,0.32306791990638395,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,21481.44150543213,15458.681118011476,50723.24368286133,48719.003341674805,49559.483978271484,40683.46243286133,34727.462463378906,45053.18348693848,47678.0231628418,57063.82345581055,38842.24308776856
PIo (42:2),-0.41328961897556576,5.657961330022209,0.7543454573434474,0.3851039110703725,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,14839.72110748291,14854.901065826416,30519.28196716309,34114.862564086914,27296.84204864502,26285.601806640625,22775.781635284424,33218.982345581055,31742.402313232426,28918.102157592773,27278.42193603516
PIo (42:4),-0.32853776695284514,6.722430931339064,0.4734710060224643,0.4913946624286291,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,36845.6626739502,12946.140914916992,59184.26382446289,65615.10551452637,59452.76421356201,57193.003494262695,42874.723709106445,49717.44415283203,52106.044677734375,73540.74458312988,92010.18826293944
PIo (42:6),-0.5159936173053595,6.732647986935933,1.1853303320758641,0.2762735113378421,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,31737.442665100098,14400.461025238035,69324.26347351074,73880.90425109863,57576.42456054688,65203.70415496826,44688.66250610352,65663.88610839844,79509.36614990234,67391.14424133301,48259.04315185547
PIp (20:0),-0.767307986177454,8.151771624075066,2.6685172856050485,0.10235133612085719,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,54666.38333129883,56848.224182128906,195413.1922607422,332461.3572998047,8745.06058883667,128402.25073242188,114025.92784118652,249311.0557861328,237365.3767089844,138472.6499633789,126939.9891357422
PIp (28:0),-0.3732867545202843,6.176825828993797,0.6134494805610302,0.433491968097504,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,13339.64093017578,12947.880931854248,51786.50395202637,46576.02349090576,50581.363708496094,44436.94300842285,35691.26298522949,41891.40367126465,46570.96298217773,47599.48358154297,31976.50244140625
PIp (30:1),-0.03578724675041056,8.515664937548612,0.005477225171716782,0.941003798654644,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,50819.08264923096,22604.361526489258,124194.689453125,140084.3878173828,180182.57247924805,210406.45361328125,133127.60748291016,101198.04663085938,115585.65007019044,149497.6717529297,756468.80908203125
PIp (32:1),-0.3569928875224021,7.004587291128216,0.5603503951524544,0.4541190974926266,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,26481.64158630371,23345.30174255371,86174.44790649414,89416.32601928711,93687.2074584961,64912.7649230957,73064.08633422852,65394.284240722656,80660.58682250977,95519.9486694336,54997.403869628906
PIp (34:1),-0.3472819034990545,7.100623472866849,0.5298632579997502,0.4666643543254854,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,28253.122116088867,24654.381916046143,97714.24697875977,89357.56625366211,105309.2280883789,73511.14431762695,78061.28704833984,74590.70642089844,93782.90618896484,92153.50689697266,50325.58395385742
PIp (34:4),-0.45402283870283366,6.105378096653611,0.9133229104305656,0.3392342874012732,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,12841.300964355469,19147.361450195312,45039.96331787109,48392.86318969727,36832.262924194336,41007.46292114258,33063.50224304199,44065.60313415527,45397.04316711426,43816.542572021484,31558.38217163086
PIp (36:5),-0.20453097627810699,8.322025882012246,0.1816070363659037,0.6699958009549443,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,102869.56677246094,126518.52933883668,184604.8732910156,188627.69213867188,187971.53198242188,172644.6513671875,166686.81176757812,178010.33325195312,182232.59375,179774.13232421875,180333.63354492188
PIp (38:6),-0.18471324876234657,8.519695002144251,0.14786585704678146,0.7005832213890446,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,114526.72778320312,130201.5301399231,223916.95776367188,222362.21533203125,232797.9951171875,205924.87353515625,200056.3928222656,194010.41552734372,214749.69409179688,218708.89404296875,176706.0517578125
PIp (42:2),-0.47548621239095695,5.7325213631605045,1.0033491960430183,0.31650145530826734,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,12912.960807800291,11621.600826263428,31577.341842651367,36500.08229064941,31576.382278442383,28637.40209960937,25201.56136322021,34964.02241516113,34947.88227844238,32015.342308044437,28327.76234436035
PIp (42:4),-0.4392394014720726,5.726829370804036,0.8537985866050803,0.35547995240700797,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,14938.30101776123,13124.400974273682,33207.06230163574,36901.52293395996,29549.422256469727,30886.52195739746,20915.721504211426,34730.762451171875,31043.76235961914,34694.12254333496,26652.341903686523
PIp (42:6),-0.21705494224053448,8.534243384571381,0.2047493347145064,0.650914324802323,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,132173.88903808594,22910.88157653809,235928.0914306641,268610.31677246094,244880.86140441892,222624.6298522949,134833.48755645752,172253.1332397461,213405.0177001953,227116.0205078125,259064.5178833008
PS (22:7),-0.3809706597838751,6.640038745050429,0.6393758932044875,0.42393688565035864,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,31017.662231445312,23654.441848754883,20763.20147705078,28594.54201889038,78588.4857635498,73056.0846862793,75884.98596191406,19342.021125793457,74395.58514404297,91213.32629394533,63264.76483154297
PS (24:0),-0.1873353818726928,6.862931960853793,0.15212209556921152,0.696515600769469,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,28246.92185974121,21829.56161499023,28598.92232513428,38838.403175354,108883.9266052246,99720.44705200195,101403.02737426758,15751.441062927246,108546.1254272461,84525.98593139648,51203.44384765625
PS (26:0),-0.3402288211255813,6.604426226278574,0.5082510808306324,0.4758969314481538,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,37191.48278808594,29095.941986083984,24374.761825561523,26486.96222686768,66280.98489379883,56558.22393798828,63937.90487670898,23751.68169784546,64972.60437011719,76197.96545410156,87234.84713745117
PS (26:1),-0.0070492330001071385,7.481720971967058,2.119520280530196e-4,0.9883843502451991,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,99263.48693847656,94313.10675048828,43262.84280395508,43230.30316162109,116503.109375,118051.82775878906,123377.94848632812,38477.32231140137,116071.0087890625,123751.76904296876,111328.60888671876
