lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023
TAG(56:1)_FA 18:0,-0.29798929000429814,6.159805035779908,0.38183447716531305,0.5366230867986782,0.9972693222116406,TAG,42270.14324951172,40813.74304199219,35239.76264953613,40713.78297424317,25465.20182800293,48200.26322937012,32714.922004699707,32143.162185668945,41539.702575683594,33365.3024597168,20360.781692504883
TAG(56:1)_FA 18:1,-0.3462016013042411,6.537332321978615,0.5150769016327101,0.4729493246645536,0.9972693222116406,TAG,49473.4033203125,54365.88381958008,41354.002532958984,49581.223693847656,37487.083068847656,65290.58416748047,40358.80233764648,42811.42303466797,54498.78359985352,40897.62321472168,31410.142196655273
TAG(56:1)_FA 18:2,-0.4192026900711319,6.689474277632538,0.7543635814949992,0.3850982018868987,0.9972693222116406,TAG,58226.92362213135,48432.16355895996,44238.14389038086,50671.40376281738,33035.72229766846,57728.80381011963,68031.20545959473,44721.283279418945,49486.203243255615,40406.12294769287,64401.1658782959
TAG(56:1)_FA 20:0,-0.5333949995817027,7.272020546211195,1.2187260187025686,0.269610816315258,0.9972693222116406,TAG,75355.6049194336,76665.00469970703,70587.72546386719,90020.66720581055,53752.92385864258,134345.93017578125,87348.14682006836,72382.9252319336,89135.88580322266,58045.424560546875,36528.12268066406
TAG(56:1)_FA 20:4,-0.4674102095724323,5.760150220449051,0.9369923515225622,0.3330525340661853,0.9972693222116406,TAG,32275.461868286133,26680.482048034668,22598.361877441406,26571.762237548828,20646.22158050537,40419.68307495117,29803.741668701172,27637.061981201172,23657.80177307129,23724.081871032715,18633.74124145508
TAG(56:2)_FA 16:0,-0.20828986799415738,6.137090910235116,0.18672379210988765,0.6656574809376108,0.9972693222116406,TAG,40866.90254211426,37132.90263366699,35888.122497558594,30345.582008361816,29381.5223236084,45195.00393676758,35591.16261291504,28533.961669921875,27081.182243347168,29530.021697998047,43486.843437194824
TAG(56:2)_FA 16:1,-0.3914815987671428,5.986582726335082,0.6581626401525114,0.41720935072088877,0.9972693222116406,TAG,34893.902603149414,38425.642578125,29339.68179321289,30169.062255859375,23356.1619720459,40854.862701416016,32409.26202392578,30166.58218383789,36570.54280090332,28506.52239227295,21458.481323242188
TAG(56:2)_FA 18:0,-0.3940422361238362,6.35181555372617,0.6667912715656428,0.4141725575892755,0.9972693222116406,TAG,47757.743255615234,39465.84289550781,41982.843032836914,45762.36367034912,27694.861846923828,63486.44418334961,43493.32345581055,34653.502685546875,44264.12294769287,37505.38345336914,23245.26155090332
TAG(56:2)_FA 18:1,-0.32391590346991994,6.237804688315142,0.45102450691388185,0.5018488334992646,0.9972693222116406,TAG,37228.80267333984,42628.12303161621,37421.36259460449,43919.36267089844,29119.342346191406,47968.28414916992,37629.922790527344,36234.98272705078,42444.74299621582,31226.962142944336,25465.261795043945
TAG(56:2)_FA 18:2,-0.34321293074437653,6.567308662972396,0.5062436929106298,0.47676946953860516,0.9972693222116406,TAG,48109.563720703125,57638.123931884766,41608.52258300781,50238.52340698242,40433.94287109375,68450.08505249023,43104.1227722168,45282.24298095703,48647.56318664551,42139.94303894043,30946.502197265625
TAG(56:2)_FA 20:0,-0.40318468878428615,8.126206548223378,0.6980302810843568,0.40344634088079384,0.9972693222116406,TAG,131017.48895263672,156975.13116455078,157597.21032714844,152568.5714111328,106628.52801513672,196004.29302978516,138887.73168945312,167154.5537109375,140943.81192016602,95789.64739990234,55912.803955078125
TAG(56:2)_FA 20:4,-0.4222290979851472,5.339682450713708,0.7651778694731775,0.3817129633753683,0.9972693222116406,TAG,21464.481521606445,20383.401344299316,18755.9614944458,19442.8413772583,15752.861129760742,31986.18204498291,20230.541717529297,19179.02133178711,16289.28119277954,17459.681182861328,17971.461193084717
TAG(56:3)_FA 16:0,-0.3830525047940063,6.036583478036026,0.6302099253689448,0.4272783223609069,0.9972693222116406,TAG,40261.422607421875,33735.50244140625,29628.44174194336,33090.96209716797,24955.82176208496,55886.6637878418,32032.722106933594,29196.28224182129,29773.70196533203,27750.621673583984,22100.261459350582
TAG(56:3)_FA 16:1,-0.20421349763229107,6.158429659559272,0.17949318412328807,0.6718091523053977,0.9972693222116406,TAG,43825.642837524414,41332.6028137207,32224.642013549805,31832.80283355713,27900.64190673828,42064.38269042969,36646.76268005371,27319.441871643063,34244.54239654541,30214.50171661377,43707.043601989746
TAG(56:3)_FA 18:0,-0.36920919537966884,7.533342214892875,0.5856433751600889,0.4441087607022013,0.9972693222116406,TAG,88457.5263671875,64850.94430541992,146552.7921142578,99349.64625549316,81137.08535766602,99143.0867767334,69682.00455474854,92841.86643981934,142418.7703704834,113891.2888031006,18396.621215820312
TAG(56:3)_FA 18:1,-0.36049796816246704,6.653946667358595,0.5583874396863564,0.4549106982067722,0.9972693222116406,TAG,51353.0442199707,53949.22375488281,51747.12339782715,64652.82518005371,34851.6025390625,80311.6067199707,55927.36361694336,43628.74295043945,49954.782943725586,45263.82251739502,22891.34178161621
TAG(56:3)_FA 18:2,-0.35497376258729196,6.428562502087406,0.5414409380556435,0.4618361677903528,0.9972693222116406,TAG,41101.883056640625,50596.923400878906,45227.42303466797,47603.62390136719,32499.12210083008,55776.52445983887,41175.483139038086,40758.702880859375,49263.08363342285,41829.90257263184,25345.982055664062
TAG(56:3)_FA 20:0,-0.3404148750669938,6.7796025108124764,0.49804673932675314,0.48035962752086897,0.9972693222116406,TAG,50252.44369506836,63959.50424194336,63403.98452758789,62930.42434692383,38134.763122558594,63645.10467529297,56558.2236328125,59098.78381347656,59504.74296569824,45259.922912597656,32250.822052001953
TAG(56:3)_FA 20:4,-0.24921086022485656,6.089436116907789,0.267199784363811,0.6052163961049317,0.9972693222116406,TAG,38135.003021240234,40134.02267456055,30843.68197631836,33877.12275695801,32445.482360839844,42396.58297729492,34265.76254272461,30032.70211791992,34782.68257141113,31463.422302246097,24591.201629638672
TAG(56:4)_FA 16:0,-0.30916972417744293,6.196085106109907,0.410970016584997,0.5214775734518187,0.9972693222116406,TAG,38219.20262145996,34298.502502441406,45043.90281677246,40300.00311279297,29429.64225769043,58159.964279174805,34719.18257141113,30338.822006225582,39241.32262420654,32373.48223876953,21459.48126220703
TAG(56:4)_FA 16:1,-0.3565424068441514,6.03491160566091,0.5462108823006702,0.45987007210358244,0.9972693222116406,TAG,43086.322692871094,35489.722900390625,28943.841819763184,31268.00205230713,24914.701614379883,53107.543701171875,33603.78221130371,30029.841995239258,27644.28205871582,28153.06219482422,21452.441604614258
TAG(56:4)_FA 18:0,-0.3066563933198525,10.438272887291971,0.4043627341980027,0.5248447166862733,0.9972693222116406,TAG,628367.7818603516,406030.20666503906,1378337.8359375,637693.7178955078,694158.8675537109,528228.3597412109,418144.907409668,728260.7382736206,1242158.3147125244,948129.274116516,21503.6213760376
TAG(56:4)_FA 18:1,-0.2678325480076912,7.389458584043747,0.30858304492744537,0.5785509898913573,0.9972693222116406,TAG,74377.88562011719,70665.96469116211,126727.78854370116,96279.42585754396,80517.44631958008,101242.36807250977,72957.00549316406,81054.58605957031,105302.02702331544,88032.56678771973,23016.64143371582
TAG(56:4)_FA 18:2,-0.4402744135885933,6.6692423729252095,0.8318127558259221,0.36174887501468933,0.9972693222116406,TAG,48743.10368347168,52746.34394836426,48378.86328125,63411.84385681152,36191.40269470215,83407.84541320801,58350.264099121094,44078.48350524902,49213.203144073486,48514.802978515625,26030.621963500977
TAG(56:4)_FA 20:0,-0.1608831981064666,7.135719771384266,0.1114449166157101,0.7385050774860413,0.9972693222116406,TAG,64337.40542602539,96455.66511535645,61308.3849029541,74755.90531921387,79772.62467956543,74122.44529724121,56397.245361328125,65194.144104003906,82988.2251586914,67798.16455078125,46783.3836517334
TAG(56:4)_FA 20:4,-0.3170268751885708,8.564362379433518,0.4321129685968117,0.5109539640164417,0.9972693222116406,TAG,194385.79345703125,215364.6970214844,179530.251953125,187683.73388671875,168676.8729248047,210696.89453125,180392.05151367188,184171.27294921875,197299.8935546875,192513.9150390625,146159.33081054688
TAG(56:5)_FA 16:0,-0.2687511097944462,6.555639553490581,0.3106900608433989,0.5772570448663067,0.9972693222116406,TAG,52025.96391296387,47202.46388244629,57689.884857177734,47753.70374298096,36612.502685546875,68235.52554321289,46077.64359283447,38498.86245727539,47043.08313751221,43458.46286010742,33104.90249633789
TAG(56:5)_FA 16:1,-0.3074381478475862,6.203529287239404,0.40638823598192175,0.5238084101533527,0.9972693222116406,TAG,41349.04299926758,34035.102111816406,44952.78326416016,38004.20217895508,30897.502059936523,59696.44413757324,35000.46257019043,32272.382217407227,36917.442390441895,31110.202575683594,19917.54136657715
TAG(56:5)_FA 18:0,-0.5669437388455816,8.16278522543984,1.3758791883587946,0.24080432046626585,0.9972693222116406,TAG,136225.48922729492,98204.02703857422,198488.91482543945,125838.60932922363,131743.7477722168,154493.78982543945,109390.24819946288,144925.57055664062,257327.620513916,197902.5546875,18966.861267089844
TAG(56:5)_FA 18:1,-0.1484687983554337,10.195235478193277,0.09492080115887802,0.7580121793903963,0.9972693222116406,TAG,458436.39318847656,433780.7119140625,1251290.316040039,613110.6281738281,602689.0863037109,526429.2896728516,413256.55111694336,638478.0075683594,844812.6567840576,613592.855682373,24735.20167541504
TAG(56:5)_FA 18:2,-0.3006751004426062,7.430643382844004,0.3887576976285345,0.5329531323823802,0.9972693222116406,TAG,73895.16513061523,74076.26539611816,138117.70928955078,95364.98568725586,76618.78515625,109363.72732543944,73511.4242553711,87914.9260559082,111287.28692626952,82284.32611083984,21182.441329956055
TAG(56:5)_FA 20:0,-0.5850373450766311,5.708776300606624,1.4643390219473669,0.2262409968745438,0.9972693222116406,TAG,26882.72193908691,27680.5418548584,23112.901695251465,23120.121673583984,18003.901123046875,46203.20311355591,27875.741981506348,27508.16178894043,20587.02167892456,22229.64178466797,18046.96134185791
TAG(56:5)_FA 20:4,-0.580551428452853,8.249796403374532,1.4422759643066456,0.22977139478434702,0.9972693222116406,TAG,131704.44897460938,140642.7716064453,144918.25079345703,197332.45446777344,99960.82843017578,270674.5979003906,170129.2315673828,134986.47106933594,187370.3760986328,137773.189453125,56908.264221191406
TAG(56:6)_FA 16:0,0.430854269494598,7.345713509750771,0.7967459718661303,0.3720680546847695,0.9972693222116406,TAG,109485.2470703125,88467.1060180664,153177.80993652344,97814.78643798828,97901.12713623048,66715.10494995117,56572.7643737793,65414.6848449707,78465.86489868164,65645.20449829102,28520.901596069336
TAG(56:6)_FA 16:1,-0.23094582197548985,6.591106399607101,0.22951523347046532,0.6318835087243005,0.9972693222116406,TAG,51323.86343383789,48527.84375,58917.963775634766,49446.94338989258,41000.30300140381,69423.3656616211,48866.10317993164,37394.80244445801,50796.723556518555,39995.88288116455,36152.20288848877
TAG(56:6)_FA 18:0,0.10200541858084648,7.143290078207777,0.0448146750354681,0.83234516969319,0.9972693222116406,TAG,91502.60546875,76164.18518066406,96373.3471069336,85638.74533081055,72619.62518310547,74392.08435058594,58772.82403564453,56816.08410644531,73622.58581542969,64279.66442871094,34859.68246459961
TAG(56:6)_FA 18:1,-0.42932250038533465,7.998996595998979,0.7911253735110222,0.3737600540748382,0.9972693222116406,TAG,106341.08782958984,104810.9483642578,197127.9557800293,124279.22909545898,118347.78713989258,158477.49017333984,110575.22705078124,131672.80961608887,193679.61408996585,133954.2307434082,21292.06137084961
TAG(56:6)_FA 18:2,-0.14804047642011123,10.199546671485127,0.09437415191496257,0.758688281579512,0.9972693222116406,TAG,453224.7155761719,444875.609375,1251812.3895263672,624584.9886474609,597152.7025146484,521921.11239624023,401637.56564331055,644182.914352417,872190.9426269531,603636.9887237549,23812.921798706055
TAG(56:6)_FA 20:0,-0.4388959258872748,5.6469372862600045,0.826566235182213,0.36326732087911784,0.9972693222116406,TAG,26434.881912231445,25297.84189605713,20884.32159423828,21627.581268310547,20191.521423339844,33034.30242919922,27021.281661987305,24702.121963500977,23381.241928100582,18033.321296691895,28334.26197052002
TAG(56:6)_FA 20:4,-0.4535429454390096,9.108763444112002,0.8825437719351612,0.34750590615974886,0.9972693222116406,TAG,227516.99963378903,282951.8210449219,299296.3992919922,363839.1268310547,197721.2540283203,364963.8693847656,269574.7639160156,303896.67834472656,347637.7253417969,241842.1187744141,93550.586669921875
TAG(56:7)_FA 16:0,-0.20453833771200078,6.795268191647016,0.1800715352867428,0.6713117714594844,0.9972693222116406,TAG,70667.76443481445,64119.18453979492,60202.0041809082,59320.943267822266,46891.92343139648,63885.26373291016,44233.043518066406,52155.103759765625,72630.84509277344,53495.8639831543,23594.62156677246
TAG(56:7)_FA 16:1,0.38121224050153035,7.383893722468154,0.6242251693354319,0.4294815063741496,0.9972693222116406,TAG,111890.06817626952,88435.54608154297,158314.5509033203,104872.96768188477,90803.40704345705,79119.62557983398,56414.70413208008,68458.72547912598,76198.1852722168,67863.26454162598,28556.76222229004
TAG(56:7)_FA 18:0,0.03128548372919016,7.187337775086148,0.0042164066380792065,0.9482266582487484,0.9972693222116406,TAG,115502.86880493164,65871.38467407227,62238.904296875,139741.04724121094,48044.72375488281,59029.50379943848,86909.74519348145,61420.50352478027,100858.96688842772,45670.06282043457,25445.201599121097
TAG(56:7)_FA 18:1,0.014917046702923714,7.140365402144903,9.585786428942811e-4,0.975300705068128,0.9972693222116406,TAG,79174.8051147461,72739.34533691406,97093.50744628906,89334.26580810547,68099.82461547852,78290.28567504883,64293.48400878906,61139.36437988281,68801.285400390625,59400.84439086914,39011.222747802734
TAG(56:7)_FA 18:2,-0.419001622497638,8.009982210191955,0.7536765167069461,0.38531471437773784,0.9972693222116406,TAG,114852.34857177734,101421.5283203125,195880.37322998047,123308.3676147461,122345.7294921875,150463.8507385254,111108.98835754396,136535.6694946289,198095.3359680176,131992.60848236084,21795.08140563965
TAG(56:7)_FA 20:0,-0.2821021830389353,5.868655661614593,0.34225725102677984,0.5585291826940078,0.9972693222116406,TAG,27655.60189819336,32491.242218017574,26676.361892700195,27233.461799621586,25871.46174621582,29968.06202697754,26199.50186920166,27006.341766357426,29098.582443237305,26805.002311706543,36411.68240356445
TAG(56:7)_FA 20:4,-0.23077799947673913,7.9343750630191945,0.22919192372864972,0.6321236532168104,0.9972693222116406,TAG,92457.80743408205,149162.85321044922,148800.90939331055,182544.95611572263,86126.58486938477,104654.78790283205,100574.08721923828,135754.20922851562,168195.95306396484,112511.58627319336,49940.60345458984
TAG(56:8)_FA 16:0,-0.42747163286569084,6.557691707964519,0.7843063681502827,0.37582732660285184,0.9972693222116406,TAG,53419.08392333984,52236.12405395508,43894.42269897461,43016.303314208984,38698.06298828125,62556.024841308594,42848.26327514648,53443.22364807129,47735.58377075195,42655.54273986816,26022.34194946289
TAG(56:8)_FA 16:1,-0.16938817175054693,6.763359164242222,0.12353081966790569,0.7252361392997689,0.9972693222116406,TAG,69064.42498779297,63430.004943847656,59352.00393676758,61268.18533325195,45048.803146362305,60580.70411682129,43292.062896728516,49228.60266113281,69994.1658782959,54712.9430847168,23650.04164123535
TAG(56:8)_FA 18:0,-0.2810442980606776,6.290177517737869,0.33971205131274473,0.5599954785173867,0.9972693222116406,TAG,44251.68328857422,45878.76329040527,36072.56252288818,42033.94319152832,32159.96228027344,46007.98371887207,34559.082763671875,38018.142654418945,43159.32295227051,37384.64254760742,26831.36215209961
TAG(56:8)_FA 18:1,-0.028517984173453945,7.200349544770375,0.003503451136566582,0.9528008079180725,0.9972693222116406,TAG,93400.90856933594,72002.42477416992,63246.76481628418,137499.0471496582,57554.144119262695,63518.9440612793,92543.90469360352,60054.104888916016,101355.78584289552,47476.34341430664,29437.34210205078
TAG(56:8)_FA 18:2,0.040021799991801735,7.142453372481259,0.006899910306856327,0.9337992999989045,0.9972693222116406,TAG,79732.86505126953,81222.306640625,87114.2260131836,91722.50598144533,72482.30548095703,84688.305419921875,64908.50424194336,59093.90435791016,65800.64465332031,57398.30401611328,36622.68264770508
TAG(56:8)_FA 20:0,-0.3133614675988066,5.926159736910004,0.42215774799956307,0.5158623289840433,0.9972693222116406,TAG,36450.74285125733,34621.94250488281,29544.222412109375,30418.802276611328,22462.661682128903,37894.34281921387,27957.861923217773,31767.6219329834,33068.42205810547,22972.82148742676,21755.14144897461
