lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,10xBlank_01202023
Lyso_PE(24:0),-0.12954902392609816,6.523269444383669,0.05289184472758279,0.818105546607485,0.99988633890637435,PE,61649.545013427734,48846.883728027344,35370.24295043945,29271.70196533203,49776.903411865234,49925.744384765625,32055.622283935547,73709.224365234375
Lyso_PE(24:1),-0.2224078121229807,6.933438546439958,0.1562728707331047,0.6926114372553982,0.99988633890637435,PE,76917.60604858398,64308.68548583984,48661.682388305664,41981.8229598999,73293.564453125,62804.82376098633,49077.58329772949,89366.2847290039
Lyso_PE(24:6),-0.18512273345655736,6.453520865843428,0.10816615755311432,0.7422416766834905,0.99988633890637435,PE,56311.5846862793,42145.06314086914,54653.74327087402,35666.90277481079,52615.54379272461,50852.52381896973,43733.04328918457,36389.14225769043
Lyso_PG(12:0),-0.14076762309293625,7.263252738450215,0.06247098996209388,0.8026322231943371,0.99988633890637435,PG,94955.52685546876,71601.224853515625,76464.06622314453,90408.366943359375,78609.22625732422,90008.885986328125,88899.18688964844,62100.60400390625
Lyso_PG(13:0) | PG (12:0),-0.009033790255994696,7.964000973313239,2.562701847637072e-4,0.987227657576621,0.99988633890637435,PG,177987.59252929688,147746.5498046875,120611.24853515624,112059.0078125,145131.91064453125,128483.40942382812,112850.96740722656,111238.74743652344
Lyso_PG(13:0) | PG (12:0)_2,-0.03458367734036909,8.037736407959375,0.0037588750728900777,0.9511125933992116,0.99988633890637435,PG,189262.6728515625,160789.39282226562,126125.38891601562,108325.68786621094,150098.74963378906,147085.2508544922,115446.54858398438,116032.82824707033
Lyso_PG(14:0),-0.3354102814301124,7.2219632164410585,0.3563081315990074,0.5505637884283415,0.99988633890637435,PG,88293.9859008789,56379.16394042969,95458.9267578125,73707.22509765625,91497.48596191406,82256.86560058594,99267.0672607422,49676.62432861328
Lyso_PG(14:1) | PG (14:1),-0.22910223396307028,10.938550675639872,0.16585834329362115,0.6838191696648681,0.99988633890637435,PG,1028042.9047851562,638230.3408203125,1758449.70703125,1129728.8994140625,1258672.4228515625,1011577.1616210938,1377536.2084960938,288534.4426269531
Lyso_PG(14:1) | PG (14:1)_2,-0.23784921832371042,10.945439533139913,0.17880215040713665,0.672404680779266,0.99988633890637435,PG,1016062.0776367188,645595.19775390625,1768414.1518554688,1131762.0078125,1273893.7622070312,991362.87939453125,1408114.28125,292964.9814453125
Lyso_PG(15:0) | PGo (16:0),-0.12564532934876999,7.304214286433357,0.04974886656054878,0.8235008420905231,0.99988633890637435,PG,111522.5873413086,65276.94515991211,79442.98614501953,88679.32727050781,99884.14504623412,76440.50614929199,82327.16583251953,63839.22380065918
Lyso_PG(15:0) | PGo (16:0)_2,0.05829754858355589,7.252007552970499,0.010647766290276195,0.9178137523527238,0.99988633890637435,PG,109663.9866027832,65061.50534057617,80524.4658203125,94875.60662841795,69923.82579040527,79943.26568603516,86121.12686157227,63154.72477340698
Lyso_PG(15:1),-0.12103238303480428,7.589472361136089,0.046157180577210966,0.8298903326361278,0.99988633890637435,PG,119784.80792236328,89928.96685791016,100217.62829589844,79701.7651977539,102172.9478149414,100178.10626220705,89803.64767456055,124935.75091552734
Lyso_PG(16:0),0.4373251366890532,6.907157491255159,0.5896480668361619,0.44255524136073815,0.99988633890637435,PG,1497.8000984191897,1554.1201057434082,196479.4531555176,152307.66967773438,1453.4201126098633,1467.8801040649414,186140.9340209961,1476.4401016235352
Lyso_PG(16:1) | PG (16:1),0.4112409045567663,5.587922426335549,0.5220331763466675,0.46997567315768735,0.99988633890637435,PG,1552.7801055908203,1530.340103149414,66349.36459350586,68397.72528076172,1684.7401084899902,1634.6601028442385,72665.84478759766,1547.0800971984863
Lyso_PG(16:1) | PG (16:1)_2,0.5135714623214301,5.609976696881301,0.8099879584206064,0.36812381081375894,0.99988633890637435,PG,1586.9801177978516,1552.8201141357422,73526.4642944336,67515.16467285156,1706.660125732422,1512.6801071166992,70501.2445678711,1465.0601119995115
Lyso_PG(17:0) | PG (16:0) | PGo (18:0),-0.36654688715052114,11.136294393117899,0.42580297446693294,0.5140555838583581,0.99988633890637435,PG,1245639.6420898438,732898.97900390625,1899850.7126464844,1153654.5563964844,1727465.3676757812,1262055.7163085938,1398261.315673828,270501.8620605469
Lyso_PG(17:0) | PG (16:0) | PGo (18:0)_2,-0.33556029363141154,11.12794261596217,0.3566422766925825,0.5503769686298194,0.99988633890637435,PG,1185238.2587890625,687843.97900390625,2015514.9868164065,1188459.6889648438,1625907.2641601562,1232189.2143554688,1485995.8959960938,247907.35473632812
Lyso_PG(17:0) | PG (16:0) | PGo (18:0)_3,-0.2915490165627426,11.098046110775378,0.26897992921294644,0.6040168665210536,0.99988633890637435,PG,1127991.461669922,610883.6608886719,2093113.7717285156,1235036.7775878906,1521635.9482421875,1133377.6079101562,1556953.1655273438,218858.333984375
Lyso_PG(17:1) | PGp (18:0),-0.0948702976903772,6.88966504722774,0.028337495530308843,0.866317816984435,0.99988633890637435,PG,68958.62487792969,52079.343200683594,85653.30581665039,55350.0637512207,54148.80422973633,58135.863525390625,82315.56579589844,50902.10313415527
Lyso_PG(17:1) | PGp (18:0)_2,-0.17774172929477144,6.897463224898301,0.09969567154848846,0.7521951461361094,0.99988633890637435,PG,70027.00537109375,50363.14419555664,82595.72589111328,52921.884033203125,59036.80407714844,58824.56433105469,82732.76611328125,52266.263259887695
Lyso_PG(17:2),-0.13817902642898347,6.998046211965062,0.06018953704199248,0.8061966199408998,0.99988633890637435,PG,75401.7258605957,61143.88516235352,64285.86462402344,61849.72427368164,64384.684814453125,72226.56481933594,64609.204650878906,74178.66488647461
Lyso_PG(18:0) | PG (18:0),-0.3985443666178852,10.15119763162762,0.5036745390534634,0.4778899959340032,0.99988633890637435,PG,573868.9445800781,795429.5872802734,274496.2174682617,271304.25897216797,634398.4738769531,864664.8092651367,252140.61895751953,1006352.5754394532
Lyso_PG(18:0) | PG (18:0)_2,-0.3997652705420284,10.162376523260434,0.5067758948280243,0.47653788722195,0.99988633890637435,PG,586587.3552856445,802778.4462280273,276988.7353515625,269036.4365234375,632419.8797607422,889756.4171142578,251318.75744628903,1004986.3320922852
Lyso_PG(18:1) | PG (18:1),-0.1715329659019933,6.722936757312628,0.09283623743021963,0.7606019648969142,0.99988633890637435,PG,65431.04461669922,47951.34329223633,53102.92343139648,49520.583251953125,59266.804107666016,56538.84442138672,52211.263427734375,59695.784240722656
Lyso_PG(18:1) | PG (18:1)_2,-0.08815276125628256,6.780940777460363,0.024461543898723903,0.8757162658904647,0.99988633890637435,PG,71908.42529296875,51354.803466796875,61003.92401123047,50755.503662109375,61069.84356689453,57408.16394042969,53643.78399658203,56918.223693847656
Lyso_PG(18:2) | PG (18:2),-0.3425352514847284,6.622937600596118,0.37164834854729634,0.5421071451266798,0.99988633890637435,PG,68170.06494140625,41276.68336486816,39960.98303985596,40403.72259521485,63475.22473144531,49932.503509521484,51973.44369506836,56175.00375366211
Lyso_PG(18:2) | PG (18:2)_2,-0.2945902180053606,6.654007772086133,0.27462050289523177,0.6002490059363154,0.99988633890637435,PG,70039.32461547852,42973.20329284668,44374.643814086914,40432.62271118164,62306.984130859375,47544.423278808594,56877.10339355469,56802.843490600586
Lyso_PG(18:3) | PG (18:3),-0.2575616702886882,7.821406018560721,0.20975766799574558,0.6469574076493144,0.99988633890637435,PG,128186.41116333008,110676.2456665039,90666.50567626952,82178.46502685547,126294.16860961914,110590.7279663086,101586.2074584961,183594.9732971191
Lyso_PG(18:3) | PG (18:3)_2,-0.2909554824400345,7.850440610711821,0.2678744631482459,0.6047611772434813,0.99988633890637435,PG,138765.0897216797,110777.3890991211,83791.60534667969,86326.187255859375,132135.30938720703,117494.8671875,104265.36758422852,179755.27095031738
Lyso_PG(18:4),-0.08819834281666954,7.017958794205146,0.024487123903099928,0.8756518280880456,0.99988633890637435,PG,85860.60638427734,62755.58465576172,61536.04479980469,67430.7649230957,66564.68450927734,77059.04528808594,62217.34494018555,64394.94375610352
Lyso_PG(19:0),-0.47320093717298606,7.138347922329253,0.7108493163050298,0.3991620035878677,0.99988633890637435,PG,113600.58792114258,105137.92782592772,7542.400505065918,1656.7801208496094,102102.28771972656,111208.24822998048,1630.2801208496094,129053.2489013672
Lyso_PG(19:1),-0.5951099351824847,6.192753147886416,1.1258649239061924,0.28865907987478834,0.99988633890637435,PG,67350.90414428711,47771.063385009766,1539.260108947754,2067.8201484680176,60182.96502685547,59933.72471618652,1491.420108795166,57384.06451416016
Lyso_PG(20:0),-0.1929590609350607,6.989208724381894,0.11754349793761776,0.7317141881935654,0.99988633890637435,PG,78979.90545654297,65402.36462402344,63605.12469482422,52936.24394607544,69926.54455566406,72648.86511230469,63783.88436889648,68203.16497802734
Lyso_PG(20:1) | PG (20:1),-0.25692619382226656,8.313242712228801,0.2087234224727581,0.6477698174790416,0.99988633890637435,PG,204851.41552734375,169580.41162109375,141077.81030273438,135680.8108139038,199992.37451171875,185115.91381835935,150701.69116210938,151699.4521484375
Lyso_PG(20:1) | PG (20:1)_2,-0.2617357679088936,8.31766475313651,0.21663480619099573,0.6416160775385303,0.99988633890637435,PG,207557.5524902344,173594.27221679688,136963.44897460938,130584.62813949584,196260.63256835935,188939.8732910156,151284.83081054688,157208.93017578125
Lyso_PG(20:2) | PG (20:2),-0.010282429532914382,9.110802436868942,3.32027644617483e-4,0.9854620506537635,0.99988633890637435,PG,679506.0567626953,202158.79595947263,200675.33438110352,269932.67991256714,409278.7787475586,288855.0391845703,231983.4186706543,75848.12626647949
Lyso_PG(20:2) | PG (20:2)_2,-0.01549914441159906,9.094527362084538,7.545218395534903e-4,0.9780860151246603,0.99988633890637435,PG,659222.90087890625,207679.81677246097,204273.7769165039,261288.9019126892,410978.7850952149,277433.16342163086,229102.47442626953,79736.98617553711
Lyso_PG(20:3) | PG (20:3),-0.2741405934455535,6.680302706308427,0.23771109469578278,0.6258641924371172,0.99988633890637435,PG,71022.5256652832,54178.56423950195,43382.403747558594,32352.06227874756,60992.24490356445,62328.404541015625,43966.063049316406,61253.543884277344
Lyso_PG(20:3) | PG (20:3)_2,-0.31332372918855805,6.64781084836947,0.31078026610157394,0.5772017771605463,0.99988633890637435,PG,64133.085540771484,53458.60330200195,43510.663513183594,31257.76190567017,61960.724517822266,59360.02490234375,42583.42295837402,62474.78518676758
Lyso_PG(20:4) | PG (20:4),-0.21505591422965822,6.478599054815573,0.14608295490370438,0.7023070887084656,0.99988633890637435,PG,64777.54406738281,48290.023345947266,38263.022857666016,23117.98167037964,53665.90383911133,55504.14450073242,29395.582550048828,59044.60400390625
Lyso_PG(20:4) | PG (20:4)_2,-0.24168455778085146,6.427667004928767,0.18461705961522057,0.6674350736290021,0.99988633890637435,PG,62626.24395751953,45988.803802490234,37247.66262817383,22692.341346740723,52694.48370361328,51100.32357788086,32522.36199951172,54664.10339355469
Lyso_PG(20:5) | PG (20:5),-0.35249017857495674,7.199820431511499,0.39364862374350196,0.5303877383132228,0.99988633890637435,PG,116189.0887451172,86026.74609375,54350.90383529663,18926.5615234375,93536.00720214844,99798.80700683594,46889.36322021485,97097.947265625
Lyso_PG(20:5) | PG (20:5)_2,-0.3719978973475647,7.253755288181317,0.4385862435956369,0.5078056057973894,0.99988633890637435,PG,115493.9481201172,89173.58654785156,54362.28416442871,24862.521739959717,100301.34765625,101364.38684082033,49014.203563690186,100433.68798828124
Lyso_PG(21:0),-0.15314496646242137,6.986614418137216,0.0739640324152333,0.7856502442670248,0.99988633890637435,PG,76416.505126953125,59667.5842590332,71841.1849975586,64879.50451660156,77618.22555541992,68776.284423828125,61995.704986572266,55121.823150634766
Lyso_PG(22:0) | PG (22:0),-0.6108563147299918,8.461514953380044,1.1865043153811712,0.2760358130051331,0.99988633890637435,PG,299290.2998046875,124028.98944091795,128361.60961914062,127635.51110839844,388397.3115234375,175154.57165527344,123025.18920898438,97126.206298828125
Lyso_PG(22:0) | PG (22:0)_2,-0.7265016827429801,8.674145794917749,1.6795339656091528,0.19498638902642046,0.99988633890637435,PG,363965.40380859375,136011.8299560547,127314.50897216795,139483.65087890625,494939.8901367187,203715.37408447263,137872.86993408203,87367.98498535156
Lyso_PG(22:1) | PG (22:1),-0.24557410074815567,6.599487932218834,0.1906266000519281,0.6623956146865898,0.99988633890637435,PG,61704.28466796875,45944.74301147461,42728.823318481445,42366.663330078125,56016.803466796875,55850.623779296875,46195.40296936035,55659.60400390625
Lyso_PG(22:1) | PG (22:1)_2,-0.18081228098793128,6.587455333540334,0.10317639837091974,0.7480506242624654,0.99988633890637435,PG,58693.00408935547,45760.56314086914,47868.7033996582,42102.20310974121,53605.703674316406,51599.04318237305,46891.40301513672,56924.54309082031
Lyso_PG(22:2),-0.3997502983180466,6.986889343335416,0.506714664032188,0.4765645218585125,0.99988633890637435,PG,74852.76498413086,66405.78477478027,57149.5438079834,52695.32504272461,87441.28747558594,77709.42590332031,62189.00520324707,55307.94386291504
Lyso_PG(22:4) | PG (22:4),-0.11769946932792438,7.418899074655179,0.04364589279975917,0.8345138177795196,0.99988633890637435,PG,119761.56866455078,112945.12878417967,73163.10412597656,70752.984619140625,116367.48809814452,91663.98648071288,70813.46563720703,66790.425048828125
Lyso_PG(22:4) | PG (22:4)_2,-0.12573300258658124,7.363292160776398,0.04981851611773891,0.8233793705570651,0.99988633890637435,PG,118605.84973144533,107015.927734375,67423.18389892578,65735.96490478516,109633.8077392578,89998.76495361328,68049.42477416992,67896.06561279297
Lyso_PG(22:6) | PG (22:6),-0.21557617646078492,7.131650269033842,0.14679738460927189,0.7016148741388669,0.99988633890637435,PG,89379.12701416016,67123.82434082031,76550.78552246094,62087.52426147461,77877.48693847656,84300.26666259766,75310.54504394531,62303.984130859375
Lyso_PG(22:6) | PG (22:6)_2,-0.14076129971184112,7.159293852882033,0.062465129828979143,0.8026412893625223,0.99988633890637435,PG,88294.325439453125,73007.82470703125,82898.18658447266,63821.98370361328,75546.74591064453,84481.82550048828,75406.48455810547,64106.305236816406
Lyso_PI(12:0) | PI (12:0),0.1418688193693323,6.642190126398584,0.06286140461634204,0.8020292302045293,0.99988633890637435,PI,21872.961627960205,68302.94497680664,68516.46559143066,69559.30517578125,26482.561920166016,74737.4652709961,47534.323791503906,51699.76379394531
Lyso_PI(12:0) | PI (12:0)_2,0.179081313442665,6.662966594990066,0.10001805741921999,0.7518079655154499,0.99988633890637435,PI,23635.581630706787,70072.86456298828,66701.16535949707,72514.0647277832,27914.842113494873,73569.52493286133,46315.36395263672,53322.10321044922
Lyso_PI(12:0) | PI (12:0)_3,0.12914067683355307,6.6595970185186975,0.052113175456725,0.8194261590530776,0.99988633890637435,PI,22919.88156509399,67789.64440917969,66922.50625610352,70307.16459655762,26141.361568450928,76466.34622192383,47535.423095703125,55023.684326171875
Lyso_PI(13:0),0.012422128861710131,7.201412520515492,4.842091402679216e-4,0.9824441643708061,0.99988633890637435,PI,41458.34313201904,92059.9467163086,78218.90631103516,100321.04638671876,54049.80385971069,94366.20733642578,71578.2455444336,90002.8871459961
Lyso_PI(14:0) | PI (14:0),0.11520855115939739,6.864596570514222,0.04149755790604104,0.8385805227040247,0.99988633890637435,PI,21771.1815032959,78718.44567871094,78933.42465209961,79741.34530639648,28600.541564941406,86690.42446899414,57177.1442527771,67115.76525878906
Lyso_PI(14:0) | PI (14:0)_2,0.0965474182474733,6.865756123906476,0.029163207162582694,0.8644027443785014,0.99988633890637435,PI,22566.501735687256,80119.52658081055,83722.06677246094,76274.1242980957,31193.10231399536,85640.82638549805,59346.52449417114,61796.04522705078
Lyso_PI(14:1),0.10825403156557863,9.604671988676678,0.036650156736868666,0.8481790771317468,0.99988633890637435,PI,68777.36492538452,548923.8675537109,649246.4865722656,590693.4376220703,227979.81832122803,586810.4587402344,417193.7364501953,287219.0819091797
Lyso_PI(15:0) | PIo (16:0),0.5885363326532916,9.204567427537599,1.059588424202957,0.3033090746068652,0.99988633890637435,PI,20767.781421661377,533027.7792816162,541179.3835144043,611136.9318237305,2766.700206756592,507624.4865036011,341210.94483947754,77248.48648071289
