lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023
TAG(54:3)_FA 20:0,-0.28996151793780905,5.536980378738608,0.30492434185748607,0.5808116433759211,0.9806534698349677,TAG,18143.56174468994,23273.421768188477,25759.481769561768,25941.74200439453,29031.28221511841,38863.36276245117,21670.261878967285,22261.18147277832,20193.281311035156,17921.441375732422,18522.40110015869
TAG(54:3)_FA 20:4,-0.3381879393124863,7.25219016711148,0.41457315747447865,0.5196574301634075,0.9806534698349677,TAG,72205.50549316406,73220.92529296875,83912.04650878906,76818.34582519531,76957.605224609375,92758.8663330078,76703.145263671875,76978.826171875,77704.22540283203,72962.5048828125,72300.446044921875
TAG(54:4)_FA 16:0,-0.16663505329614567,10.996066199748443,0.10082853506901301,0.750837616036292,0.9806534698349677,TAG,335346.32482910156,4010678.230651855,390915.4860839844,1011546.701171875,692422.7406005859,697085.7416381836,622604.1403198242,1126607.6694335938,1739709.1236190796,1388914.760635376,22971.2013092041
TAG(54:4)_FA 16:1,-0.14417566344851623,7.8770030126249,0.0754895612767541,0.7835055196238823,0.9806534698349677,TAG,53138.58377075195,407542.51150512695,67382.2647857666,124133.50675201416,77156.24423217773,103087.38746643066,87895.36636352539,121257.72845458984,179125.6703338623,138870.18963623047,19888.46141052246
TAG(54:4)_FA 18:1,0.45883720091800295,8.752099603385647,0.7616980428847455,0.3827976463621107,0.9806534698349677,TAG,126769.06909179688,378698.82287597656,367932.8642578125,474926.6879272461,234938.1005859375,151365.13177490234,137902.3900756836,181518.7935180664,274707.56146240234,168291.67291259766,59419.984802246094
TAG(54:4)_FA 18:2,-0.18303557205277166,9.606266290202807,0.12163823095488624,0.7272644435977474,0.9806534698349677,TAG,223972.03369140625,450741.72900390625,526170.7321777344,673923.7076416016,408952.14587402344,528546.5354003906,363674.7624511719,367272.3674316406,483229.2902832031,348359.81091308594,129114.490234375
TAG(54:4)_FA 20:0,-0.782700157987062,5.551611299461075,2.198761666807968,0.13812165706768254,0.9806534698349677,TAG,15536.681045532228,21183.30132293701,18205.80096817017,23067.821784973145,23889.02174758911,39591.06329345703,26062.182106018063,20655.581504821777,35829.18310546875,25732.341796875,16650.241081237793
TAG(54:4)_FA 20:4,-0.3747497233438863,8.97534592574257,0.5088076418987839,0.4756554748106085,0.9806534698349677,TAG,191478.61279296875,231398.6357421875,265750.42041015625,310028.6188964844,260150.71899414065,286349.8806152344,237999.39599609375,240867.67700195312,295954.18017578125,279112.12060546875,243623.19775390625
TAG(54:5)_FA 16:0,-0.14888615658633797,8.724523741044802,0.08050148400434409,0.7766189621829744,0.9806534698349677,TAG,99436.3058166504,777511.4712677002,100488.44715881348,197321.91619873047,146969.1321105957,177548.65280151367,143375.68939208984,215489.03466033936,355459.06413269043,259659.8567047119,18004.6812210083
TAG(54:5)_FA 18:0,-0.2979831166788144,6.258692723237635,0.32201438109859737,0.5703995831176952,0.9806534698349677,TAG,29186.681915283203,46408.48342895508,40432.0225982666,62268.625091552734,31134.301879882812,58223.284103393555,34793.76226043701,40871.70283508301,38742.02313232422,32161.922355651855,18872.14123535156
TAG(54:5)_FA 18:2,0.4408361243437995,8.685051742742973,0.7033300300608976,0.40166701309689545,0.9806534698349677,TAG,121952.18731689452,340834.74060058594,358481.86657714844,436885.49060058594,239804.1961669922,155605.0128173828,136537.74786376953,187689.43450927737,231401.0723876953,151117.91259765625,60572.64437866211
TAG(54:5)_FA 20:0,-0.3664250798793876,5.7401260783985055,0.4864683579857001,0.4855069328845648,0.9806534698349677,TAG,25673.081756591797,29495.021942138672,28460.2218170166,32752.162574768063,21103.701595306396,45919.12310028076,30057.102256774902,27462.62189102173,19119.001216888428,21118.42147064209,17917.581367492676
TAG(54:5)_FA 20:4,-0.37058486625156817,9.342267002866153,0.4975930413711467,0.48055963238874233,0.9806534698349677,TAG,166313.2130126953,316185.943359375,350307.6477050781,516537.525390625,291113.5046386719,468562.58630371094,313610.7205810547,278097.1580810547,394880.5711669922,272745.73876953125,341073.00817871094
TAG(54:6)_FA 16:0,0.5445812750437389,7.271141626793192,1.0711276079455274,0.3006908847425929,0.9806534698349677,TAG,53933.303619384766,296144.90057373047,59221.96499633789,93962.50634765624,77277.12533569336,72266.666015625,52722.92401123047,57772.92416381836,70601.10455322266,60709.82421875,28894.021728515625
TAG(54:6)_FA 18:0,-0.3278627348337663,6.228283924284585,0.38968449887006784,0.5324652891337829,0.9806534698349677,TAG,31629.04208374023,38157.42288208008,37336.04278564453,54100.0036315918,35937.38249206543,45549.48318481445,42682.52322387695,37230.56243896485,40021.34326171875,36878.68273925781,25229.681915283203
TAG(54:6)_FA 18:1,-0.19063412360556428,6.318313264791403,0.13193177600817307,0.7164374560437575,0.9806534698349677,TAG,29881.642364501953,49271.56369018555,44384.14302062988,71218.94496154785,32504.362258911133,58297.82418823242,33432.50233459473,38194.20291137695,43920.86276245117,34682.242279052734,20671.58152770996
TAG(54:6)_FA 18:2,0.16292855362678108,8.71294957390292,0.0963942829057487,0.7562003100270893,0.9806534698349677,TAG,94492.9462890625,531193.8634033203,257601.27600097656,337374.12481689453,201142.8962402344,179413.7114868164,140999.86791992188,208894.27600097656,280226.0388183594,175317.99224853516,55558.423278808594
TAG(54:6)_FA 20:0,-0.4107074479566688,5.156489331540951,0.6107021481996071,0.43452356137397946,0.9806534698349677,TAG,15827.201110839844,17721.18141937256,17540.101272583008,20273.76132965088,17761.681480407715,28408.76178741455,19060.68132019043,17533.78133392334,17407.56109237671,14701.801094055176,13981.66104888916
TAG(54:6)_FA 20:4,0.2632352000742346,8.127865763483369,0.25140321655680964,0.6160887581123589,0.9806534698349677,TAG,93110.12786865234,187204.33276367188,231786.63647460935,266709.53985595703,164503.47045898438,124739.69012451172,100544.82745361328,134933.7713623047,150557.0307006836,105735.6078491211,61396.84405517578
TAG(54:7)_FA 16:1,0.5924857989257947,7.2875445786566555,1.2664991171768634,0.26042447197092666,0.9806534698349677,TAG,52795.98361206055,305645.7446594238,65426.60546875,92484.966796875,79189.94509887695,70423.70489501953,54184.1438293457,56822.86373901367,68998.36505126953,61507.10452270508,29374.701934814453
TAG(54:7)_FA 18:0,-0.2965503636153253,6.258894397147334,0.3189302930904887,0.5722512098383248,0.9806534698349677,TAG,28722.44204711914,32730.58251953125,48088.843017578125,54809.08416748047,39649.78285217285,42952.18276977539,34817.58215332031,38671.08312988281,46384.14318847656,40851.62265014648,26289.241897583008
TAG(54:7)_FA 18:1,-0.27501928663344355,6.2008932893536945,0.2743659323001566,0.6004179905113197,0.9806534698349677,TAG,31592.462463378903,33079.302337646484,39157.20278930664,53456.52362060547,38102.36282348633,47832.303955078125,35790.942932128906,35907.58239746094,38876.00244140625,34481.42263793945,27554.221923828125
TAG(54:7)_FA 18:2,-0.28186512897358745,6.342115939426379,0.28817536784799813,0.5913921769411533,0.9806534698349677,TAG,28893.822143554688,45649.5634765625,43500.503814697266,60120.16491699219,41991.72270202637,57870.764587402344,38722.70236206055,43498.902740478516,39785.96266174317,32533.362411499023,25290.36166381836
TAG(54:7)_FA 20:0,-0.2662472212897028,5.941092578073408,0.257163396235228,0.6120756713574335,0.9806534698349677,TAG,22768.621337890625,27145.761917114258,34665.66244506836,39712.242431640625,41124.883056640625,36710.72277832031,31992.522872924805,30042.10235595703,33717.783016204834,29741.02220153809,21194.221565246586
TAG(54:7)_FA 20:4,0.19871023553213454,6.137449194954525,0.14333639402730114,0.7049864581528311,0.9806534698349677,TAG,29571.06231689453,42165.04293823242,53831.76327514648,57031.52471923828,44413.66329956055,42395.34324645996,28865.102012634277,29432.7420501709,35045.52271270752,24502.781524658203,19854.32154846191
TAG(54:8)_FA 16:0,-0.22990707456640705,6.463692760700612,0.19182804582408153,0.6613994861271737,0.9806534698349677,TAG,37812.342849731445,46929.36361694336,56787.4035949707,58941.764556884766,41902.94320678711,49673.083251953125,44004.30294799805,40877.74298095703,56571.023529052734,43755.80337524414,26868.181884765625
TAG(54:8)_FA 18:0,-0.2553633398457179,6.942815587192661,0.2366055537831926,0.6266685844871539,0.9806534698349677,TAG,41737.903076171875,52158.24331665039,84189.3056640625,101340.0270690918,60922.92427062988,71293.205322265625,52013.48377990723,64509.06393432617,78690.42529296875,59609.9841003418,32772.021881103516
TAG(54:8)_FA 18:1,-0.23381519613959667,6.8275591130591735,0.19840068470239203,0.6560148759288664,0.9806534698349677,TAG,38945.842834472656,47144.743255615234,78770.3459777832,88779.0451965332,61091.66482543945,62918.72381591797,45676.36306762695,55139.9040222168,77637.68463134766,59936.9446105957,32958.802490234375
TAG(54:8)_FA 18:2,-0.2546358151984878,6.489172787329307,0.23525671928837255,0.6276531504688514,0.9806534698349677,TAG,36963.76248168945,41269.12283325195,48020.38342285156,62858.26501464844,49774.423583984375,51834.223876953125,44653.743713378906,45184.16326904297,48077.78359985352,41361.76281738281,36988.402252197266
TAG(54:8)_FA 20:0,-0.2684007387197777,6.128801250790631,0.2613369576313287,0.6092031313554808,0.9806534698349677,TAG,29368.162185668945,30008.38200378418,44236.84339904785,46494.34310913086,37361.92205810547,46631.26313781738,35759.68243408203,35791.46223449707,34564.542152404785,30169.542114257812,23918.601539611816
TAG(54:8)_FA 20:4,-0.4719862502362637,5.529195754159643,0.8056988356506452,0.36939495454649474,0.9806534698349677,TAG,18145.62134552002,18871.221366882324,23611.70188522339,24270.241802215576,27846.84214019775,33248.00241851807,24121.40173339844,21322.54135131836,28374.6019821167,23198.44174194336,18129.121383666992
TAG(56:0)_FA 16:0,-0.32399463668434036,7.640817069318996,0.3805799042133913,0.5372930447496554,0.9806534698349677,TAG,85976.42660522461,75441.52462768555,113484.66778564452,128957.78855895996,98889.02508544922,102471.96890258788,144477.04928588867,90916.06701660156,107441.0874633789,80112.64544677734,101798.86618041992
TAG(56:0)_FA 16:1,-0.4388553654100676,5.902565320850397,0.696993290911081,0.4037958401085958,0.9806534698349677,TAG,25519.54183959961,28234.701858520508,35275.142181396484,33327.92240905762,25425.061920166016,48246.54357910156,36705.04275512695,26849.48210144043,32005.68254852295,23116.441635131836,23676.841690063477
TAG(56:0)_FA 18:0,-0.37192911428418857,6.450634146171132,0.5011731930242147,0.47898508446703775,0.9806534698349677,TAG,32951.882263183594,38176.68243408203,53888.003356933594,62407.66427612305,41238.502990722656,62699.423828125,39421.20216369629,39727.443115234375,60134.3639831543,42949.64306640625,25687.941925048828
TAG(56:0)_FA 18:1,-0.3137097932901731,6.601633051141216,0.35683701431185,0.5502681460018954,0.9806534698349677,TAG,35791.0825881958,37764.6026763916,47111.4832611084,66597.00464630127,56078.04432678223,56943.50425720215,64298.624084472656,41640.68327331543,45837.8823928833,42169.60285949707,56905.6833190918
TAG(56:0)_FA 18:2,-0.36517321131657915,6.3165036054584816,0.4831743929221375,0.48698795460827227,0.9806534698349677,TAG,35782.662353515625,41608.76281738281,41967.8030090332,41197.882888793945,37848.722900390625,56545.92401123047,47139.20349121094,38831.142822265625,35452.90267944336,31500.002227783203,38811.66226196289
TAG(56:0)_FA 20:0,-0.29812418006123864,8.08262736955704,0.32233489369289714,0.5702078265823574,0.9806534698349677,TAG,113959.46752929688,130814.20971679688,143283.22985839844,153925.27099609375,163745.4716796875,151669.0311279297,128221.46875,130550.2890625,145220.15075683594,157475.3106689453,113286.24865722656
TAG(56:0)_FA 20:4,-0.479484988818331,5.592652734599041,0.8313890968099713,0.36187116452228746,0.9806534698349677,TAG,19450.40133666992,23548.201698303223,23547.221633911133,24760.641731262207,26266.821868896484,43797.30296325683,25993.58169555664,24014.821578979492,19829.941398620605,19930.761192321777,18941.801399230957
TAG(56:1)_FA 16:0,-0.22420267217756368,5.9627253915267735,0.1824314505401219,0.669291963778904,0.9806534698349677,TAG,27263.08168029785,27778.18182373047,38074.002532958984,45890.14352416992,31426.48223876953,38688.44281768799,27555.8819732666,31271.202507019043,34527.562019348145,29636.16254425049,20548.841331481937
TAG(56:1)_FA 16:1,-0.2885024244178396,7.600313058385414,0.30189560907183477,0.5826964774540302,0.9806534698349677,TAG,81062.30645751953,73865.2243347168,119241.96810913086,121769.94647216795,92598.48641967772,96515.02728271484,121607.30937194824,87478.94561767578,104813.1667175293,85579.24549865723,112207.1460571289
TAG(56:1)_FA 18:0,-0.3189330490570886,6.103478560349873,0.3687872409333295,0.543666068932714,0.9806534698349677,TAG,23440.66180419922,36441.802307128906,38756.28289794922,51946.743255615234,34143.90216064453,48200.26322937012,32714.922004699707,32143.162185668945,41539.702575683594,33365.3024597168,20360.781692504883
TAG(56:1)_FA 18:1,-0.2867636687099812,6.514760697350146,0.29826462214612115,0.5849723975825444,0.9806534698349677,TAG,34091.12226867676,38149.22271728515,59136.7043762207,59829.46490478515,52945.88340759277,65290.58416748047,40358.80233764648,42811.42303466797,54498.78359985352,40897.62321472168,31410.142196655273
TAG(56:1)_FA 18:2,-0.3343987184024242,6.66676300746899,0.4053477314105294,0.5243403085323894,0.9806534698349677,TAG,35070.12242126465,42021.88327026367,48528.12382507324,68273.90397644043,56623.80365753174,57728.80381011963,68031.20545959473,44721.283279418945,49486.203243255615,40406.12294769287,64401.1658782959
TAG(56:1)_FA 20:0,-0.4688371814153109,7.250821524643939,0.79509722468174,0.37256327324148447,0.9806534698349677,TAG,50678.983642578125,83216.3062133789,90751.866943359375,99578.02783203124,65641.70489501953,134345.93017578125,87348.14682006836,72382.9252319336,89135.88580322266,58045.424560546875,36528.12268066406
TAG(56:1)_FA 20:4,-0.4041018950345427,5.736353633988602,0.5913099100814634,0.4419130311933426,0.9806534698349677,TAG,23468.661743164062,27228.22203063965,28280.042068481445,32626.082160949707,23450.861587524418,40419.68307495117,29803.741668701172,27637.061981201172,23657.80177307129,23724.081871032715,18633.74124145508
TAG(56:2)_FA 16:0,-0.32215663557205426,6.041465815399418,0.37626024289795623,0.539611518078088,0.9806534698349677,TAG,26330.861602783203,28913.30166625977,33490.60238647461,37188.84310913086,35027.782081604004,45195.00393676758,35591.16261291504,28533.961669921875,27081.182243347168,29530.021697998047,43486.843437194824
TAG(56:2)_FA 16:1,-0.20680725478227602,6.014254376955997,0.15524459222433507,0.6935729890948218,0.9806534698349677,TAG,24431.02178955078,27557.941680908203,45265.3232421875,49406.72383117676,32053.22232055664,40854.862701416016,32409.26202392578,30166.58218383789,36570.54280090332,28506.52239227295,21458.481323242188
TAG(56:2)_FA 18:0,-0.3964582029301128,6.303842069959045,0.5692419278648231,0.45056031137416097,0.9806534698349677,TAG,27002.362091064453,45832.32328796387,38712.72270202637,61921.20428466797,32951.10224151611,63486.44418334961,43493.32345581055,34653.502685546875,44264.12294769287,37505.38345336914,23245.26155090332
TAG(56:2)_FA 18:1,-0.23657740203016206,6.224893487560445,0.20310556905064914,0.6522257117421999,0.9806534698349677,TAG,25895.961639404297,37018.0426940918,43814.403327941895,50798.34403991699,47250.42343139648,47968.28414916992,37629.922790527344,36234.98272705078,42444.74299621582,31226.962142944336,25465.261795043945
TAG(56:2)_FA 18:2,-0.2415439499708445,6.562756361937614,0.21171599221949577,0.6454257388241076,0.9806534698349677,TAG,36326.62268066406,41420.58279418945,61951.82427978515,60849.80358886719,56958.3037109375,68450.08505249023,43104.1227722168,45282.24298095703,48647.56318664551,42139.94303894043,30946.502197265625
TAG(56:2)_FA 20:0,-0.2783128100536448,8.13011897199427,0.28098212519762455,0.5960582185443781,0.9806534698349677,TAG,131703.1915283203,151746.06817626953,203494.73474121097,160054.47100830078,120720.18872070312,196004.29302978516,138887.73168945312,167154.5537109375,140943.81192016602,95789.64739990234,55912.803955078125
TAG(56:2)_FA 20:4,-0.43595125318335054,5.286753577217761,0.6877973331158955,0.40691460133199586,0.9806534698349677,TAG,17861.241256713867,19640.841278076172,18033.02130889893,20255.30173110962,19082.601329803467,31986.18204498291,20230.541717529297,19179.02133178711,16289.28119277954,17459.681182861328,17971.461193084717
