Lipid,Class,DOD93_F4_Female_5xFAD_cortex ,DOD94_F4_Female_5xFAD_cortex ,DOD94_F3_Female_WT_cortex ,FAD184_F3_Female_WT_cortex ,FAD184_F4_Female_WT_cortex ,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
[TG(62:9)|TG(61:2)]_FA14:0,TAG,59861.14488220215,40187.60299682617,24465.341873168945,42533.84315490723,55240.1240234375,16407.24126434326,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(62:9)|TG(61:2)]_FA16:0,TAG,28796.18189239502,26572.68197631836,25689.34196472168,26504.561950683597,28147.362091064453,25415.74194335937,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(62:9)|TG(61:2)]_FA16:1,TAG,40377.802978515625,34600.182357788086,31586.82192993164,35155.52249145508,45531.12326049805,21843.381454467773,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(62:9)|TG(61:2)]_FA18:0,TAG,43208.42318725586,39516.44268798828,40656.44267272949,46599.38299560547,42793.38327026367,29985.46223449707,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(62:9)|TG(61:2)]_FA18:1,TAG,57734.62377929688,53955.48358154297,54491.32406616211,48130.42343139648,50669.223571777344,29716.36199951172,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(62:9)|TG(61:2)]_FA18:2,TAG,48810.583435058594,46263.743103027344,40397.24279785156,43630.78298950195,50175.98388671875,26744.322052001957,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(62:9)|TG(61:2)]_FA18:3,TAG,46072.683685302734,37626.60272216797,39133.10287475586,38797.08255004883,44873.08322143555,27600.04196166992,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(62:9)|TG(61:2)]_FA20:4,TAG,50797.5436706543,45447.64324951172,42682.66300964356,41632.92265319824,48043.3434753418,28724.882110595703,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(62:9)|TG(61:2)]_FA22:5,TAG,153419.8913269043,156546.4515991211,90908.48629760742,155559.0098876953,147534.1515197754,59644.184020996094,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(62:9)|TG(61:2)]_FA22:6,TAG,108906.9677734375,120958.32846069336,70683.60501098633,141886.23092651367,110060.4676513672,38914.18293762207,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:11)|TG(62:4)]_FA14:0,TAG,41694.9432220459,34798.56258392334,21069.74140930176,36447.922302246094,42260.80253601074,18337.501220703125,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:11)|TG(62:4)]_FA16:0,TAG,21506.14141845703,23197.161613464355,19374.56134033203,20711.98143005371,20754.18148803711,14697.601028442385,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:11)|TG(62:4)]_FA16:1,TAG,30525.022033691406,26725.02180480957,25436.06208801269,23761.10189819336,29524.941833496094,25609.881896972656,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:11)|TG(62:4)]_FA18:0,TAG,36793.56239318848,28854.782287597656,31334.56231689453,24986.801971435547,29066.72216796875,32076.44204711914,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:11)|TG(62:4)]_FA18:1,TAG,36022.98246765137,30515.46221923828,32642.602584838867,29602.762237548828,31939.78239440918,24428.621826171875,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:11)|TG(62:4)]_FA18:2,TAG,41905.862884521484,38805.64270019531,48187.64303588867,66186.96459960938,44072.92333984375,25004.141662597656,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:11)|TG(62:4)]_FA18:3,TAG,47457.12310791016,42030.1227722168,50713.8436126709,52824.52337646485,48272.54364013672,25163.701721191406,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:11)|TG(62:4)]_FA20:4,TAG,56038.34426879883,53647.883728027344,47834.023529052734,45713.083068847656,55596.383392333984,31347.98208618164,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:11)|TG(62:4)]_FA22:5,TAG,806064.3764648438,551841.8385009766,820348.9547119141,325821.9030761719,475573.0126953125,158149.33099365234,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:11)|TG(62:4)]_FA22:6,TAG,108731.767578125,138273.4690246582,77673.72479248047,205849.93200683597,97107.08572387695,58566.543853759766,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:12)|TG(62:5)]_FA14:0,TAG,57744.16403198242,54635.64416503906,36797.94297790527,47787.82275390625,55294.8635559082,40748.3221282959,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:12)|TG(62:5)]_FA16:0,TAG,26127.041702270508,29609.182388305664,22235.361602783203,27496.14193725586,25131.941986083984,14593.081016540527,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:12)|TG(62:5)]_FA16:1,TAG,25905.72169494629,27244.742065429688,21134.36134338379,24472.681762695312,26061.78189086914,16553.621200561523,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:12)|TG(62:5)]_FA18:0,TAG,53664.303771972656,46921.84323120117,49671.54397583008,41385.28298950195,42885.40301513672,33329.142501831055,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:12)|TG(62:5)]_FA18:1,TAG,44030.12341308594,35103.40246582031,36899.84243774414,29137.44204711914,32245.602478027344,35349.28259277344,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:12)|TG(62:5)]_FA18:2,TAG,41759.14340209961,34526.12268066406,31186.58192443848,30575.38214111328,32513.322204589844,25056.80155944824,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:12)|TG(62:5)]_FA18:3,TAG,48429.02313232422,43462.86315917969,57299.06396484375,75947.3656616211,51059.783447265625,25824.06181335449,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:12)|TG(62:5)]_FA20:4,TAG,68806.52575683594,58693.24429321289,57767.16409301758,60449.68395996094,53045.52380371094,31679.86248779297,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:12)|TG(62:5)]_FA22:5,TAG,8718040.465332031,5458933.409179688,9181460.879882812,2632493.298828125,4770224.136230469,1611737.7868652344,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:12)|TG(62:5)]_FA22:6,TAG,1010062.674987793,669286.9645385742,1055024.0245361328,396099.9051513672,569012.9207763672,183103.4722290039,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:13)|TG(62:6)]_FA14:0,TAG,55689.64486694336,41886.34292602539,21548.881546020508,44857.22352600098,62558.60577392578,16112.541137695312,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:13)|TG(62:6)]_FA16:0,TAG,90241.744140625,36051.12191772461,36078.22218322754,36829.54309082031,81662.82614135742,16803.181243896484,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:13)|TG(62:6)]_FA16:1,TAG,29384.022216796875,39448.78288269043,26496.60182189941,33421.24252319336,32588.48194885254,15689.821090698242,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:13)|TG(62:6)]_FA18:0,TAG,31527.982330322266,32343.482330322266,30917.40209960937,29315.14208984375,34544.1423034668,23869.04151916504,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:13)|TG(62:6)]_FA18:1,TAG,56666.36413574219,50541.883850097656,50435.6635131836,40878.58320617676,49745.14349365234,34068.02249145508,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:13)|TG(62:6)]_FA18:2,TAG,42157.12274169922,35383.82244873047,36038.86224365234,31053.662155151367,33191.70217895508,38719.80252075195,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:13)|TG(62:6)]_FA18:3,TAG,43246.262786865234,35905.20225524902,40818.22271728516,37765.34274291992,39469.183013916016,32819.342041015625,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:13)|TG(62:6)]_FA20:4,TAG,72648.60513305664,59223.94429016113,63874.94470214844,70220.82453918457,54522.983978271484,41536.62258911133,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:13)|TG(62:6)]_FA22:5,TAG,110080.98748779295,118193.92840576172,80670.8462524414,148775.529296875,103569.2469482422,41731.00305175781,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(63:13)|TG(62:6)]_FA22:6,TAG,10215537.811035156,6207973.456054688,10985909.403808594,2893032.267089844,5239128.674804688,1656073.8100585938,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(64:10)|TG(63:3)]_FA14:0,TAG,108123.2664489746,74863.20617675781,24787.061920166016,88468.84768676758,93494.30555725098,14648.901107788086,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(64:10)|TG(63:3)]_FA16:0,TAG,36743.10220336914,26754.281829833984,27712.722076416016,27377.942138671875,30436.922149658203,20854.721557617188,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(64:10)|TG(63:3)]_FA16:1,TAG,46608.783126831055,32673.18214416504,24776.741729736328,29475.62222290039,40143.0033569336,23009.101440429688,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(64:10)|TG(63:3)]_FA18:0,TAG,29843.622161865234,25916.141662597656,28205.781799316406,23446.24169921875,29070.9619140625,23955.98178100586,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(64:10)|TG(63:3)]_FA18:1,TAG,31757.4423828125,30242.46224975586,28139.082000732426,26898.38165283203,35038.8625793457,19630.88136291504,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(64:10)|TG(63:3)]_FA18:2,TAG,49595.76327514648,39827.30279541016,36592.46276855469,37388.20280456543,47671.32287597656,25076.461624145508,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(64:10)|TG(63:3)]_FA18:3,TAG,112043.29034423828,50452.00360107422,48931.343505859375,54120.72399902344,107510.26876831056,26127.941864013672,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(64:10)|TG(63:3)]_FA20:4,TAG,38353.32269287109,33563.422302246094,33115.62218475342,34572.64242553711,39196.90249633789,23599.40153503418,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(64:10)|TG(63:3)]_FA22:5,TAG,69239.10501098633,77052.84460449219,46985.16329956055,96631.98626708984,69793.7248840332,39493.74250793457,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(64:10)|TG(63:3)]_FA22:6,TAG,186908.21508789065,237766.0173034668,63252.06439208984,402034.245513916,169720.66946411133,83271.76552581787,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(64:11)|TG(63:4)]_FA14:0,TAG,79901.06588745117,98196.88809204102,23342.72158813477,105999.70738220216,84198.32810974121,16509.04119873047,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(64:11)|TG(63:4)]_FA16:0,TAG,31565.682495117188,22545.58158874512,19572.981399536133,19374.821365356445,24676.981872558597,16736.100997924805,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(64:11)|TG(63:4)]_FA16:1,TAG,42838.80340576172,36151.62283325195,30977.24224853516,37047.32278442383,42676.16293334961,23980.641845703125,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(64:11)|TG(63:4)]_FA18:0,TAG,30467.98223876953,26133.24183654785,29124.12219238281,23398.141693115234,26017.92179870605,23225.881713867188,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(64:11)|TG(63:4)]_FA18:1,TAG,33102.562255859375,28170.52188110352,31595.86228942871,25802.58172607422,29980.242065429688,22682.901611328125,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(64:11)|TG(63:4)]_FA18:2,TAG,34654.12255859375,28732.8819732666,26176.54197692871,31630.882316589355,31709.102127075195,21766.24168395996,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(64:11)|TG(63:4)]_FA18:3,TAG,56513.6838684082,46204.16326904297,45252.18338012695,47675.743225097656,57309.78463745117,26895.461853027344,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(64:11)|TG(63:4)]_FA20:4,TAG,45604.54302978516,43574.94305419922,47034.103271484375,57847.70388793945,46292.28314208984,26083.60188293457,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(64:11)|TG(63:4)]_FA22:5,TAG,83288.56674194336,99518.10638427734,57853.66458129883,138482.69079589844,88914.48657226562,31944.10218811035,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(64:11)|TG(63:4)]_FA22:6,TAG,79533.62518310547,91928.44570922852,57469.58393859863,104710.34771728516,82043.34692382812,50490.78399658203,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
[TG(64:12)|TG(63:5)]_FA14:0,TAG,28498.882080078125,25156.581825256348,16187.221130371094,23950.741592407227,29186.261962890625,15299.541000366213,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
