,Class,Intensity,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition
6193,,24176.44180297852,,772.6,583.4,11292023_FAD189_M2_5xFAD_cortex_O3on_01,772.6 -> 583.4
6194,,24120.501750946045,,772.6,597.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,772.6 -> 597.5
6195,,23920.7017288208,,772.6,625.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,772.6 -> 625.5
6196,,24275.041763305664,,772.7,583.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,772.7 -> 583.5
6197,,23890.16175842285,,774.6,599.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,774.6 -> 599.5
6198,,24401.821712493896,,774.6,627.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,774.6 -> 627.5
6199,TAG,24553.78172683716,[TG(45:4)]_FA16:1,774.7,503.4,11292023_FAD189_M2_5xFAD_cortex_O3on_01,774.7 -> 503.4
6200,,24233.72173309326,,776.6,601.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,776.6 -> 601.5
6201,,24016.86169052124,,776.6,629.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,776.6 -> 629.5
6202,,23846.4416885376,,776.6,629.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,776.6 -> 629.5
6203,TAG,25758.341873168945,[TG(45:3)]_FA16:1,776.7,505.4,11292023_FAD189_M2_5xFAD_cortex_O3on_01,776.7 -> 505.4
6204,,24116.241764068604,,778.6,603.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,778.6 -> 603.5
6205,,24139.46172714233,,778.6,631.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,778.6 -> 631.5
6206,,23995.92177581787,,780.7,605.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,780.7 -> 605.5
6207,,23870.601665496823,,780.7,633.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,780.7 -> 633.6
6208,,24460.181720733643,,782.6,607.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,782.6 -> 607.5
6209,,23942.261764526367,,784.7,567.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,784.7 -> 567.5
6210,,23930.86168289185,,784.7,637.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,784.7 -> 637.6
6211,,24052.921783447266,,786.7,571.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,786.7 -> 571.5
6212,,26107.34188079834,,786.7,597.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,786.7 -> 597.5
6213,,45371.34327697754,,788.7,599.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,788.7 -> 599.5
6214,,48504.52367019653,,788.7,599.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,788.7 -> 599.5
6215,,23859.281688690186,,790.6,615.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,790.6 -> 615.5
6216,,89118.9874382019,,790.7,601.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,790.7 -> 601.5
6217,,23834.061679840088,,790.7,629.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,790.7 -> 629.5
6218,,23805.36171722412,,792.6,617.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,792.6 -> 617.5
6219,,130944.2901802063,,792.7,603.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,792.7 -> 603.5
6220,,45512.92311477661,,794.7,605.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,794.7 -> 605.5
6221,,26016.64182281494,,796.7,607.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,796.7 -> 607.5
6222,,24010.761726379395,,798.7,623.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,798.7 -> 623.6
6223,,23983.441677093502,,798.7,651.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,798.7 -> 651.6
6224,,23824.70171356201,,798.7,651.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,798.7 -> 651.6
6225,,23969.88171005249,,798.8,637.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,798.8 -> 637.6
6226,,24006.641757965088,,800.6,625.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,800.6 -> 625.5
6227,,23779.8416557312,,800.6,653.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,800.6 -> 653.5
6228,,23864.761714935303,,800.7,583.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,800.7 -> 583.5
6229,,23941.341747283936,,802.6,627.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,802.6 -> 627.5
6230,,23996.541736602783,,802.6,655.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,802.6 -> 655.5
6231,,23820.161769866943,,804.6,629.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,804.6 -> 629.5
6232,,24552.781810760494,,804.7,615.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,804.7 -> 615.5
6233,,23983.16166687012,,804.7,657.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,804.7 -> 657.6
6234,,23870.22166442871,,806.6,631.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,806.6 -> 631.5
6235,,24830.38178253174,,806.7,617.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,806.7 -> 617.5
6236,,23861.18166732788,,808.7,633.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,808.7 -> 633.6
6237,,24314.561767578125,,812.8,623.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,812.8 -> 623.6
6238,,24036.681705474854,,812.8,651.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,812.8 -> 651.6
6239,,24276.601779937744,,814.7,597.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,814.7 -> 597.5
6240,,25390.12177658081,,814.7,625.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,814.7 -> 625.5
6241,,25617.90190505981,,816.7,599.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,816.7 -> 599.5
6242,,24716.321769714355,,816.7,627.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,816.7 -> 627.5
6243,,27991.542098999023,,818.7,601.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,818.7 -> 601.5
6244,,23944.561729431152,,818.7,629.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,818.7 -> 629.5
6245,,25119.081802368164,,818.7,629.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,818.7 -> 629.5
6246,,25948.5018196106,,820.7,603.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,820.7 -> 603.5
6247,,24281.541706085205,,820.7,631.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,820.7 -> 631.5
6248,,24483.18176651001,,822.7,605.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,822.7 -> 605.5
6249,,25427.00179672241,,822.8,633.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,822.8 -> 633.6
6250,,24144.581714630127,,824.7,607.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,824.7 -> 607.5
6251,,24060.40172958374,,826.7,651.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,826.7 -> 651.6
6252,,23814.041721343998,,826.8,637.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,826.8 -> 637.6
6253,,23928.66172027588,,828.6,653.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,828.6 -> 653.5
6254,,23828.40170669556,,830.6,655.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,830.6 -> 655.5
6255,,23877.48178100586,,832.7,615.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,832.7 -> 615.5
6256,,23882.72169494629,,832.7,657.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,832.7 -> 657.6
6257,,24091.101737976074,,834.7,617.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,834.7 -> 617.5
6258,,24053.681804656982,,840.8,623.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,840.8 -> 623.6
6259,,23952.701698303223,,840.8,651.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,840.8 -> 651.6
6260,,23869.56167602539,,840.8,651.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,840.8 -> 651.6
6261,,24047.26173019409,,842.7,625.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,842.7 -> 625.5
6262,,23807.94166183472,,842.7,653.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,842.7 -> 653.5
6263,,23873.38172531128,,844.7,627.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,844.7 -> 627.5
6264,,24207.281730651852,,844.7,655.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,844.7 -> 655.5
6265,,23946.32172393799,,846.7,629.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,846.7 -> 629.5
6266,TAG,88031.32657241821,[TG(50:3)]_FA18:1,846.8,547.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,846.8 -> 547.5
6267,,24095.261722564697,,846.8,657.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,846.8 -> 657.6
6268,,23867.82168197632,,848.7,631.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,848.7 -> 631.5
6269,,24022.92171859741,,850.8,633.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,850.8 -> 633.6
6270,TAG,37839.642906188965,[TG(51:6)]_FA16:1,854.7,583.4,11292023_FAD189_M2_5xFAD_cortex_O3on_01,854.7 -> 583.4
6271,TAG,24010.08171081543,"[TG(52:7),TG(51:0)]_FA18:1",866.8,567.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,866.8 -> 567.5
6272,TAG,25477.82187652588,[TG(52:6)]_FA18:2,868.8,571.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,868.8 -> 571.5
6273,,23988.661693573,,868.8,651.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,868.8 -> 651.6
6274,,23858.721744537357,,870.7,653.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,870.7 -> 653.5
6275,TAG,35457.562397003174,[TG(52:5)]_FA16:1,870.8,599.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,870.8 -> 599.5
6276,,23859.76173400879,,872.7,655.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,872.7 -> 655.5
6277,,23880.541736602783,,874.8,657.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,874.8 -> 657.6
6278,TAG,24158.50175857544,[TG(53:6)]_FA18:1,882.8,583.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,882.8 -> 583.5
6279,TAG,29293.78218460083,[TG(54:6)]_FA18:1,896.8,597.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,896.8 -> 597.5
6280,TAG,81597.5460281372,[TG(54:5)]_FA18:1,898.8,599.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,898.8 -> 599.5
6281,TAG,185528.5309371948,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,900.8 -> 601.5
6282,TAG,24010.18172836304,"[TG(55:11),TG(54:4)]_FA16:1",900.8,629.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,900.8 -> 629.5
6283,TAG,309871.2610588074,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,902.8 -> 603.5
6284,TAG,81496.66609191895,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,904.8 -> 605.5
6285,TAG,27065.221908569336,"[TG(55:8),TG(54:1)]_FA18:1",906.8,607.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,906.8 -> 607.5
6286,TAG,23915.24171829224,"[TG(55:7),TG(54:0)]_FA16:1",908.9,637.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,908.9 -> 637.6
6287,TAG,24133.541763305664,"[TG(56:11),TG(55:4)]_FA18:1",914.8,615.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,914.8 -> 615.5
6288,TAG,25890.821895599365,"[TG(56:10),TG(55:3)]_FA18:1",916.8,617.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,916.8 -> 617.5
6289,TAG,25867.00187683105,"[TG(56:7),TG(55:0)]_FA18:1",922.9,623.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,922.9 -> 623.6
6290,TAG,23826.36167907715,"[TG(56:7),TG(55:0)]_FA16:1",922.9,651.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,922.9 -> 651.6
6291,TAG,24355.681770324707,[TG(56:6)]_FA18:1,924.8,625.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,924.8 -> 625.5
6292,TAG,24952.70178222656,"[TG(57:12),TG(56:5)]_FA18:1",926.8,627.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,926.8 -> 627.5
6293,TAG,25377.361808776852,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,928.8 -> 629.5
6294,TAG,23956.041759490967,"[TG(57:10),TG(56:3)]_FA18:1",930.6,631.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,930.6 -> 631.5
6295,TAG,27355.66195678711,"[TG(57:9),TG(56:2)]_FA18:1",932.9,633.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,932.9 -> 633.6
6296,TAG,23948.68173599243,"[TG(58:7),TG(57:0)]_FA18:1",950.9,651.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,950.9 -> 651.6
6297,TAG,23828.46169662476,"[TG(59:13),TG(58:6)]_FA18:1",952.8,653.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,952.8 -> 653.5
6298,TAG,23882.441734313965,"[TG(59:12),TG(58:5)]_FA18:1",954.8,655.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,954.8 -> 655.5
6299,TAG,24273.181743621823,"[TG(59:11),TG(58:4)]_FA18:1",956.9,657.6,11292023_FAD189_M2_5xFAD_cortex_O3on_01,956.9 -> 657.6
6300,,23902.021648406982,,584.4,437.3,11292023_FAD189_M2_5xFAD_dienc_O3on_01,584.4 -> 437.3
6301,,24245.76170730591,,612.4,437.3,11292023_FAD189_M2_5xFAD_dienc_O3on_01,612.4 -> 437.3
6302,,24133.02173995972,,622.5,503.4,11292023_FAD189_M2_5xFAD_dienc_O3on_01,622.5 -> 503.4
6303,,24182.081676483154,,624.5,505.4,11292023_FAD189_M2_5xFAD_dienc_O3on_01,624.5 -> 505.4
6304,,24830.5817565918,,626.5,437.3,11292023_FAD189_M2_5xFAD_dienc_O3on_01,626.5 -> 437.3
6305,,24039.56169128418,,650.5,503.4,11292023_FAD189_M2_5xFAD_dienc_O3on_01,650.5 -> 503.4
6306,,24217.101684570312,,652.5,505.4,11292023_FAD189_M2_5xFAD_dienc_O3on_01,652.5 -> 505.4
6307,,24248.461742401123,,654.5,437.3,11292023_FAD189_M2_5xFAD_dienc_O3on_01,654.5 -> 437.3
6308,,24218.14169692993,,664.6,503.4,11292023_FAD189_M2_5xFAD_dienc_O3on_01,664.6 -> 503.4
6309,,24168.10171508789,,666.6,505.4,11292023_FAD189_M2_5xFAD_dienc_O3on_01,666.6 -> 505.4
6310,,24188.761672973636,,692.6,503.4,11292023_FAD189_M2_5xFAD_dienc_O3on_01,692.6 -> 503.4
6311,,27850.921913146973,,694.6,505.4,11292023_FAD189_M2_5xFAD_dienc_O3on_01,694.6 -> 505.4
6312,,24359.14172744751,,694.6,547.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,694.6 -> 547.5
6313,,24049.60176849365,,702.5,583.4,11292023_FAD189_M2_5xFAD_dienc_O3on_01,702.5 -> 583.4
6314,,23914.44172668457,,714.6,567.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,714.6 -> 567.5
6315,,23832.321662902832,,716.6,571.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,716.6 -> 571.5
6316,,24034.561763763428,,718.6,599.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,718.6 -> 599.5
6317,,24587.14169692993,,722.7,547.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,722.7 -> 547.5
6318,,25374.82176589966,,730.5,583.4,11292023_FAD189_M2_5xFAD_dienc_O3on_01,730.5 -> 583.4
6319,,26025.841869354248,,730.6,583.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,730.6 -> 583.5
6320,TAG | DAG,32438.68237686157,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,11292023_FAD189_M2_5xFAD_dienc_O3on_01,736.6 -> 437.3
6321,,74854.66541671753,,736.7,547.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,736.7 -> 547.5
6322,,23906.96168899536,,742.6,567.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,742.6 -> 567.5
6323,,23919.54168319702,,744.6,571.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,744.6 -> 571.5
6324,,24015.601737976074,,744.6,583.4,11292023_FAD189_M2_5xFAD_dienc_O3on_01,744.6 -> 583.4
6325,,24058.36169052124,,744.6,597.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,744.6 -> 597.5
6326,,27256.201915740967,,746.6,599.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,746.6 -> 599.5
6327,,24550.9217414856,,746.6,599.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,746.6 -> 599.5
6328,,24737.341751098636,,748.6,601.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,748.6 -> 601.5
6329,,24019.261672973636,,748.6,629.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,748.6 -> 629.5
6330,,24400.24175262451,,750.6,603.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,750.6 -> 603.5
6331,,24136.66170501709,,752.6,605.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,752.6 -> 605.5
6332,,24360.52175140381,,754.6,607.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,754.6 -> 607.5
6333,,24115.041721343998,,756.7,567.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,756.7 -> 567.5
6334,,27714.08201599121,,756.7,637.6,11292023_FAD189_M2_5xFAD_dienc_O3on_01,756.7 -> 637.6
6335,,23818.761753082275,,758.6,583.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,758.6 -> 583.5
6336,,24223.321697235107,,758.7,571.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,758.7 -> 571.5
6337,,25182.281772613525,,760.7,599.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,760.7 -> 599.5
6338,,23889.421714782715,,762.6,615.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,762.6 -> 615.5
6339,,23913.26169204712,,764.6,617.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,764.6 -> 617.5
6340,,24696.16178512573,,764.7,547.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,764.7 -> 547.5
6341,,23869.80171585083,,770.7,623.6,11292023_FAD189_M2_5xFAD_dienc_O3on_01,770.7 -> 623.6
6342,,23850.761684417725,,770.7,651.6,11292023_FAD189_M2_5xFAD_dienc_O3on_01,770.7 -> 651.6
6343,,23805.261695861816,,772.6,583.4,11292023_FAD189_M2_5xFAD_dienc_O3on_01,772.6 -> 583.4
6344,,23888.06171798706,,772.6,597.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,772.6 -> 597.5
6345,,23851.421688079838,,772.6,625.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,772.6 -> 625.5
6346,,23959.521686553955,,772.7,583.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,772.7 -> 583.5
6347,,24557.141757965088,,774.6,599.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,774.6 -> 599.5
6348,,24475.62171173096,,774.6,627.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,774.6 -> 627.5
6349,TAG,24517.101722717285,[TG(45:4)]_FA16:1,774.7,503.4,11292023_FAD189_M2_5xFAD_dienc_O3on_01,774.7 -> 503.4
6350,,24048.60178375244,,776.6,601.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,776.6 -> 601.5
6351,,24168.021724700928,,776.6,629.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,776.6 -> 629.5
6352,,23843.921688079838,,776.6,629.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,776.6 -> 629.5
6353,TAG,27716.98198699951,[TG(45:3)]_FA16:1,776.7,505.4,11292023_FAD189_M2_5xFAD_dienc_O3on_01,776.7 -> 505.4
6354,,24813.281784057617,,778.6,603.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,778.6 -> 603.5
6355,,23949.301651000977,,778.6,631.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,778.6 -> 631.5
6356,,23997.921756744385,,780.7,605.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,780.7 -> 605.5
6357,,23889.241729736328,,780.7,633.6,11292023_FAD189_M2_5xFAD_dienc_O3on_01,780.7 -> 633.6
6358,,25146.621768951416,,782.6,607.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,782.6 -> 607.5
6359,,23803.561714172363,,784.7,567.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,784.7 -> 567.5
6360,,23770.601669311523,,784.7,637.6,11292023_FAD189_M2_5xFAD_dienc_O3on_01,784.7 -> 637.6
6361,,23987.701736450195,,786.7,571.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,786.7 -> 571.5
6362,,26103.94185638428,,786.7,597.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,786.7 -> 597.5
6363,,60368.24454116821,,788.7,599.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,788.7 -> 599.5
6364,,61077.524238586426,,788.7,599.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,788.7 -> 599.5
6365,,23780.36164855957,,790.6,615.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,790.6 -> 615.5
6366,,125420.92951202393,,790.7,601.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,790.7 -> 601.5
6367,,23833.781707763672,,790.7,629.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,790.7 -> 629.5
6368,,23877.20167541504,,792.6,617.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,792.6 -> 617.5
6369,,149456.40927124023,,792.7,603.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,792.7 -> 603.5
6370,,48149.08345413208,,794.7,605.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,794.7 -> 605.5
6371,,27031.90185546875,,796.7,607.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,796.7 -> 607.5
6372,,23888.9217414856,,798.7,623.6,11292023_FAD189_M2_5xFAD_dienc_O3on_01,798.7 -> 623.6
6373,,23869.84164428711,,798.7,651.6,11292023_FAD189_M2_5xFAD_dienc_O3on_01,798.7 -> 651.6
6374,,23778.88167190552,,798.7,651.6,11292023_FAD189_M2_5xFAD_dienc_O3on_01,798.7 -> 651.6
6375,,24034.48167037964,,798.8,637.6,11292023_FAD189_M2_5xFAD_dienc_O3on_01,798.8 -> 637.6
6376,,24053.04172515869,,800.6,625.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,800.6 -> 625.5
6377,,23824.04166030884,,800.6,653.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,800.6 -> 653.5
6378,,23781.781692504883,,800.7,583.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,800.7 -> 583.5
6379,,23864.92171859741,,802.6,627.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,802.6 -> 627.5
6380,,23803.52169418335,,802.6,655.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,802.6 -> 655.5
6381,,23829.10167694092,,804.6,629.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,804.6 -> 629.5
6382,,24167.361740112305,,804.7,615.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,804.7 -> 615.5
6383,,23899.541667938232,,804.7,657.6,11292023_FAD189_M2_5xFAD_dienc_O3on_01,804.7 -> 657.6
6384,,23839.741661071777,,806.6,631.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,806.6 -> 631.5
6385,,25273.26181411743,,806.7,617.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,806.7 -> 617.5
6386,,23933.821689605717,,808.7,633.6,11292023_FAD189_M2_5xFAD_dienc_O3on_01,808.7 -> 633.6
6387,,24203.14172363281,,812.8,623.6,11292023_FAD189_M2_5xFAD_dienc_O3on_01,812.8 -> 623.6
6388,,23880.28175354004,,812.8,651.6,11292023_FAD189_M2_5xFAD_dienc_O3on_01,812.8 -> 651.6
6389,,24198.92176055908,,814.7,597.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,814.7 -> 597.5
6390,,24337.001739501957,,814.7,625.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,814.7 -> 625.5
6391,,27210.941902160645,,816.7,599.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,816.7 -> 599.5
6392,,25200.581802368164,,816.7,627.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,816.7 -> 627.5
6393,,27682.82192230225,,818.7,601.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,818.7 -> 601.5
6394,,26223.721897125244,,818.7,629.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,818.7 -> 629.5
6395,,26327.661907196045,,818.7,629.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,818.7 -> 629.5
6396,,29167.02199935913,,820.7,603.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,820.7 -> 603.5
6397,,26056.801818847656,,820.7,631.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,820.7 -> 631.5
6398,,25742.38182449341,,822.7,605.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,822.7 -> 605.5
6399,,24396.62174224853,,822.8,633.6,11292023_FAD189_M2_5xFAD_dienc_O3on_01,822.8 -> 633.6
6400,,24226.14172363281,,824.7,607.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,824.7 -> 607.5
6401,,23812.66169738769,,826.7,651.6,11292023_FAD189_M2_5xFAD_dienc_O3on_01,826.7 -> 651.6
6402,,23796.881664276123,,826.8,637.6,11292023_FAD189_M2_5xFAD_dienc_O3on_01,826.8 -> 637.6
6403,,23911.32162094116,,828.6,653.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,828.6 -> 653.5
6404,,23781.381679534912,,830.6,655.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,830.6 -> 655.5
6405,,23987.761711120605,,832.7,615.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,832.7 -> 615.5
6406,,23843.521717071533,,832.7,657.6,11292023_FAD189_M2_5xFAD_dienc_O3on_01,832.7 -> 657.6
6407,,23982.06170272827,,834.7,617.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,834.7 -> 617.5
6408,,23914.541690826416,,840.8,623.6,11292023_FAD189_M2_5xFAD_dienc_O3on_01,840.8 -> 623.6
6409,,23866.781730651852,,840.8,651.6,11292023_FAD189_M2_5xFAD_dienc_O3on_01,840.8 -> 651.6
6410,,23916.96168899536,,840.8,651.6,11292023_FAD189_M2_5xFAD_dienc_O3on_01,840.8 -> 651.6
6411,,23953.56169891357,,842.7,625.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,842.7 -> 625.5
6412,,23945.621662139893,,842.7,653.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,842.7 -> 653.5
