Lipid,Parent_Ion,Product_Ion,Species,Class,DB Location,FA mass,[FA+AMP]+
FA(27:5)_<BBBB>_n-21,289.4,183.0,27:5,FA,<BBBB>,400.3,567.4
FA(27:5)_<FFFF>_n-22,283.4,183.0,27:5,FA,<FFFF>,400.3,567.4
FA(27:5)_<BFFF>_n-22,281.4,183.0,27:5,FA,<BFFF>,400.3,567.4
FA(27:5)_<BBFF>_n-22,279.4,183.0,27:5,FA,<BBFF>,400.3,567.4
FA(27:5)_<BBBF>_n-22,277.4,183.0,27:5,FA,<BBBF>,400.3,567.4
FA(27:5)_<FFFF>_n-23,269.4,183.0,27:5,FA,<FFFF>,400.3,567.4
FA(27:5)_<BFFF>_n-23,267.4,183.0,27:5,FA,<BFFF>,400.3,567.4
FA(27:5)_<BBFF>_n-23,265.4,183.0,27:5,FA,<BBFF>,400.3,567.4
FA(27:5)_<FFFF>_n-24,255.4,183.0,27:5,FA,<FFFF>,400.3,567.4
FA(27:5)_<BFFF>_n-24,253.4,183.0,27:5,FA,<BFFF>,400.3,567.4
FA(27:5)_<FFFF>_n-25,241.4,183.0,27:5,FA,<FFFF>,400.3,567.4
FA(27:6)_<BBBBF>_n-2,555.4,183.0,27:6,FA,<BBBBF>,398.3,565.4
FA(27:6)_<BBBBB>_n-2,553.4,183.0,27:6,FA,<BBBBB>,398.3,565.4
FA(27:6)_<BBBFF>_n-3,543.4,183.0,27:6,FA,<BBBFF>,398.3,565.4
FA(27:6)_<BBBBF>_n-3,541.4,183.0,27:6,FA,<BBBBF>,398.3,565.4
FA(27:6)_<BBBBB>_n-3,539.4,183.0,27:6,FA,<BBBBB>,398.3,565.4
FA(27:6)_<BBFFF>_n-4,531.4,183.0,27:6,FA,<BBFFF>,398.3,565.4
FA(27:6)_<BBBFF>_n-4,529.4,183.0,27:6,FA,<BBBFF>,398.3,565.4
FA(27:6)_<BBBBF>_n-4,527.4,183.0,27:6,FA,<BBBBF>,398.3,565.4
FA(27:6)_<BBBBB>_n-4,525.4,183.0,27:6,FA,<BBBBB>,398.3,565.4
FA(27:6)_<BFFFF>_n-5,519.4,183.0,27:6,FA,<BFFFF>,398.3,565.4
FA(27:6)_<BBFFF>_n-5,517.4,183.0,27:6,FA,<BBFFF>,398.3,565.4
FA(27:6)_<BBBFF>_n-5,515.4,183.0,27:6,FA,<BBBFF>,398.3,565.4
FA(27:6)_<BBBBF>_n-5,513.4,183.0,27:6,FA,<BBBBF>,398.3,565.4
FA(27:6)_<BBBBB>_n-5,511.4,183.0,27:6,FA,<BBBBB>,398.3,565.4
FA(27:6)_<FFFFF>_n-6,507.4,183.0,27:6,FA,<FFFFF>,398.3,565.4
FA(27:6)_<BFFFF>_n-6,505.4,183.0,27:6,FA,<BFFFF>,398.3,565.4
FA(27:6)_<BBFFF>_n-6,503.4,183.0,27:6,FA,<BBFFF>,398.3,565.4
FA(27:6)_<BBBFF>_n-6,501.4,183.0,27:6,FA,<BBBFF>,398.3,565.4
FA(27:6)_<BBBBF>_n-6,499.4,183.0,27:6,FA,<BBBBF>,398.3,565.4
FA(27:6)_<BBBBB>_n-6,497.4,183.0,27:6,FA,<BBBBB>,398.3,565.4
FA(27:6)_<FFFFF>_n-7,493.4,183.0,27:6,FA,<FFFFF>,398.3,565.4
FA(27:6)_<BFFFF>_n-7,491.4,183.0,27:6,FA,<BFFFF>,398.3,565.4
FA(27:6)_<BBFFF>_n-7,489.4,183.0,27:6,FA,<BBFFF>,398.3,565.4
FA(27:6)_<BBBFF>_n-7,487.4,183.0,27:6,FA,<BBBFF>,398.3,565.4
FA(27:6)_<BBBBF>_n-7,485.4,183.0,27:6,FA,<BBBBF>,398.3,565.4
FA(27:6)_<BBBBB>_n-7,483.4,183.0,27:6,FA,<BBBBB>,398.3,565.4
FA(27:6)_<FFFFF>_n-8,479.4,183.0,27:6,FA,<FFFFF>,398.3,565.4
FA(27:6)_<BFFFF>_n-8,477.4,183.0,27:6,FA,<BFFFF>,398.3,565.4
FA(27:6)_<BBFFF>_n-8,475.4,183.0,27:6,FA,<BBFFF>,398.3,565.4
FA(27:6)_<BBBFF>_n-8,473.4,183.0,27:6,FA,<BBBFF>,398.3,565.4
FA(27:6)_<BBBBF>_n-8,471.4,183.0,27:6,FA,<BBBBF>,398.3,565.4
FA(27:6)_<BBBBB>_n-8,469.4,183.0,27:6,FA,<BBBBB>,398.3,565.4
FA(27:6)_<FFFFF>_n-9,465.4,183.0,27:6,FA,<FFFFF>,398.3,565.4
FA(27:6)_<BFFFF>_n-9,463.4,183.0,27:6,FA,<BFFFF>,398.3,565.4
FA(27:6)_<BBFFF>_n-9,461.4,183.0,27:6,FA,<BBFFF>,398.3,565.4
FA(27:6)_<BBBFF>_n-9,459.4,183.0,27:6,FA,<BBBFF>,398.3,565.4
FA(27:6)_<BBBBF>_n-9,457.4,183.0,27:6,FA,<BBBBF>,398.3,565.4
FA(27:6)_<BBBBB>_n-9,455.4,183.0,27:6,FA,<BBBBB>,398.3,565.4
FA(27:6)_<FFFFF>_n-10,451.4,183.0,27:6,FA,<FFFFF>,398.3,565.4
FA(27:6)_<BFFFF>_n-10,449.4,183.0,27:6,FA,<BFFFF>,398.3,565.4
FA(27:6)_<BBFFF>_n-10,447.4,183.0,27:6,FA,<BBFFF>,398.3,565.4
FA(27:6)_<BBBFF>_n-10,445.4,183.0,27:6,FA,<BBBFF>,398.3,565.4
FA(27:6)_<BBBBF>_n-10,443.4,183.0,27:6,FA,<BBBBF>,398.3,565.4
FA(27:6)_<BBBBB>_n-10,441.4,183.0,27:6,FA,<BBBBB>,398.3,565.4
FA(27:6)_<FFFFF>_n-11,437.4,183.0,27:6,FA,<FFFFF>,398.3,565.4
FA(27:6)_<BFFFF>_n-11,435.4,183.0,27:6,FA,<BFFFF>,398.3,565.4
FA(27:6)_<BBFFF>_n-11,433.4,183.0,27:6,FA,<BBFFF>,398.3,565.4
FA(27:6)_<BBBFF>_n-11,431.4,183.0,27:6,FA,<BBBFF>,398.3,565.4
FA(27:6)_<BBBBF>_n-11,429.4,183.0,27:6,FA,<BBBBF>,398.3,565.4
FA(27:6)_<BBBBB>_n-11,427.4,183.0,27:6,FA,<BBBBB>,398.3,565.4
FA(27:6)_<FFFFF>_n-12,423.4,183.0,27:6,FA,<FFFFF>,398.3,565.4
FA(27:6)_<BFFFF>_n-12,421.4,183.0,27:6,FA,<BFFFF>,398.3,565.4
FA(27:6)_<BBFFF>_n-12,419.4,183.0,27:6,FA,<BBFFF>,398.3,565.4
FA(27:6)_<BBBFF>_n-12,417.4,183.0,27:6,FA,<BBBFF>,398.3,565.4
FA(27:6)_<BBBBF>_n-12,415.4,183.0,27:6,FA,<BBBBF>,398.3,565.4
FA(27:6)_<BBBBB>_n-12,413.4,183.0,27:6,FA,<BBBBB>,398.3,565.4
FA(27:6)_<FFFFF>_n-13,409.4,183.0,27:6,FA,<FFFFF>,398.3,565.4
FA(27:6)_<BFFFF>_n-13,407.4,183.0,27:6,FA,<BFFFF>,398.3,565.4
FA(27:6)_<BBFFF>_n-13,405.4,183.0,27:6,FA,<BBFFF>,398.3,565.4
FA(27:6)_<BBBFF>_n-13,403.4,183.0,27:6,FA,<BBBFF>,398.3,565.4
FA(27:6)_<BBBBF>_n-13,401.4,183.0,27:6,FA,<BBBBF>,398.3,565.4
FA(27:6)_<BBBBB>_n-13,399.4,183.0,27:6,FA,<BBBBB>,398.3,565.4
FA(27:6)_<FFFFF>_n-14,395.4,183.0,27:6,FA,<FFFFF>,398.3,565.4
FA(27:6)_<BFFFF>_n-14,393.4,183.0,27:6,FA,<BFFFF>,398.3,565.4
FA(27:6)_<BBFFF>_n-14,391.4,183.0,27:6,FA,<BBFFF>,398.3,565.4
FA(27:6)_<BBBFF>_n-14,389.4,183.0,27:6,FA,<BBBFF>,398.3,565.4
FA(27:6)_<BBBBF>_n-14,387.4,183.0,27:6,FA,<BBBBF>,398.3,565.4
FA(27:6)_<BBBBB>_n-14,385.4,183.0,27:6,FA,<BBBBB>,398.3,565.4
FA(27:6)_<FFFFF>_n-15,381.4,183.0,27:6,FA,<FFFFF>,398.3,565.4
FA(27:6)_<BFFFF>_n-15,379.4,183.0,27:6,FA,<BFFFF>,398.3,565.4
FA(27:6)_<BBFFF>_n-15,377.4,183.0,27:6,FA,<BBFFF>,398.3,565.4
FA(27:6)_<BBBFF>_n-15,375.4,183.0,27:6,FA,<BBBFF>,398.3,565.4
FA(27:6)_<BBBBF>_n-15,373.4,183.0,27:6,FA,<BBBBF>,398.3,565.4
FA(27:6)_<BBBBB>_n-15,371.4,183.0,27:6,FA,<BBBBB>,398.3,565.4
FA(27:6)_<FFFFF>_n-16,367.4,183.0,27:6,FA,<FFFFF>,398.3,565.4
FA(27:6)_<BFFFF>_n-16,365.4,183.0,27:6,FA,<BFFFF>,398.3,565.4
FA(27:6)_<BBFFF>_n-16,363.4,183.0,27:6,FA,<BBFFF>,398.3,565.4
FA(27:6)_<BBBFF>_n-16,361.4,183.0,27:6,FA,<BBBFF>,398.3,565.4
FA(27:6)_<BBBBF>_n-16,359.4,183.0,27:6,FA,<BBBBF>,398.3,565.4
FA(27:6)_<BBBBB>_n-16,357.4,183.0,27:6,FA,<BBBBB>,398.3,565.4
FA(27:6)_<FFFFF>_n-17,353.4,183.0,27:6,FA,<FFFFF>,398.3,565.4
FA(27:6)_<BFFFF>_n-17,351.4,183.0,27:6,FA,<BFFFF>,398.3,565.4
FA(27:6)_<BBFFF>_n-17,349.4,183.0,27:6,FA,<BBFFF>,398.3,565.4
FA(27:6)_<BBBFF>_n-17,347.4,183.0,27:6,FA,<BBBFF>,398.3,565.4
FA(27:6)_<BBBBF>_n-17,345.4,183.0,27:6,FA,<BBBBF>,398.3,565.4
FA(27:6)_<BBBBB>_n-17,343.4,183.0,27:6,FA,<BBBBB>,398.3,565.4
FA(27:6)_<FFFFF>_n-18,339.4,183.0,27:6,FA,<FFFFF>,398.3,565.4
FA(27:6)_<BFFFF>_n-18,337.4,183.0,27:6,FA,<BFFFF>,398.3,565.4
FA(27:6)_<BBFFF>_n-18,335.4,183.0,27:6,FA,<BBFFF>,398.3,565.4
FA(27:6)_<BBBFF>_n-18,333.4,183.0,27:6,FA,<BBBFF>,398.3,565.4
FA(27:6)_<BBBBF>_n-18,331.4,183.0,27:6,FA,<BBBBF>,398.3,565.4
FA(27:6)_<BBBBB>_n-18,329.4,183.0,27:6,FA,<BBBBB>,398.3,565.4
FA(27:6)_<FFFFF>_n-19,325.4,183.0,27:6,FA,<FFFFF>,398.3,565.4
FA(27:6)_<BFFFF>_n-19,323.4,183.0,27:6,FA,<BFFFF>,398.3,565.4
FA(27:6)_<BBFFF>_n-19,321.4,183.0,27:6,FA,<BBFFF>,398.3,565.4
FA(27:6)_<BBBFF>_n-19,319.4,183.0,27:6,FA,<BBBFF>,398.3,565.4
FA(27:6)_<BBBBF>_n-19,317.4,183.0,27:6,FA,<BBBBF>,398.3,565.4
FA(27:6)_<BBBBB>_n-19,315.4,183.0,27:6,FA,<BBBBB>,398.3,565.4
FA(27:6)_<FFFFF>_n-20,311.4,183.0,27:6,FA,<FFFFF>,398.3,565.4
FA(27:6)_<BFFFF>_n-20,309.4,183.0,27:6,FA,<BFFFF>,398.3,565.4
FA(27:6)_<BBFFF>_n-20,307.4,183.0,27:6,FA,<BBFFF>,398.3,565.4
FA(27:6)_<BBBFF>_n-20,305.4,183.0,27:6,FA,<BBBFF>,398.3,565.4
FA(27:6)_<BBBBF>_n-20,303.4,183.0,27:6,FA,<BBBBF>,398.3,565.4
FA(27:6)_<BBBBB>_n-20,301.4,183.0,27:6,FA,<BBBBB>,398.3,565.4
FA(27:6)_<FFFFF>_n-21,297.4,183.0,27:6,FA,<FFFFF>,398.3,565.4
FA(27:6)_<BFFFF>_n-21,295.4,183.0,27:6,FA,<BFFFF>,398.3,565.4
FA(27:6)_<BBFFF>_n-21,293.4,183.0,27:6,FA,<BBFFF>,398.3,565.4
FA(27:6)_<BBBFF>_n-21,291.4,183.0,27:6,FA,<BBBFF>,398.3,565.4
FA(27:6)_<BBBBF>_n-21,289.4,183.0,27:6,FA,<BBBBF>,398.3,565.4
FA(27:6)_<FFFFF>_n-22,283.4,183.0,27:6,FA,<FFFFF>,398.3,565.4
FA(27:6)_<BFFFF>_n-22,281.4,183.0,27:6,FA,<BFFFF>,398.3,565.4
FA(27:6)_<BBFFF>_n-22,279.4,183.0,27:6,FA,<BBFFF>,398.3,565.4
FA(27:6)_<BBBFF>_n-22,277.4,183.0,27:6,FA,<BBBFF>,398.3,565.4
FA(27:6)_<FFFFF>_n-23,269.4,183.0,27:6,FA,<FFFFF>,398.3,565.4
FA(27:6)_<BFFFF>_n-23,267.4,183.0,27:6,FA,<BFFFF>,398.3,565.4
FA(27:6)_<BBFFF>_n-23,265.4,183.0,27:6,FA,<BBFFF>,398.3,565.4
FA(27:6)_<FFFFF>_n-24,255.4,183.0,27:6,FA,<FFFFF>,398.3,565.4
FA(27:6)_<BFFFF>_n-24,253.4,183.0,27:6,FA,<BFFFF>,398.3,565.4
FA(27:6)_<FFFFF>_n-25,241.4,183.0,27:6,FA,<FFFFF>,398.3,565.4
FA(28:0),591.3,183.0,28:0,FA,,424.19999999999993,603.3
FA(28:1)_<>_n-2,577.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-3,563.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-4,549.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-5,535.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-6,521.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-7,507.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-8,493.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-9,479.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-10,465.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-11,451.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-12,437.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-13,423.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-14,409.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-15,395.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-16,381.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-17,367.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-18,353.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-19,339.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-20,325.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-21,311.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-22,297.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-23,283.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-24,269.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-25,255.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:1)_<>_n-26,241.5,183.0,28:1,FA,<>,422.4,589.5
FA(28:2)_<F>_n-2,577.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-2,575.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-3,563.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-3,561.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-4,549.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-4,547.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-5,535.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-5,533.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-6,521.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-6,519.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-7,507.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-7,505.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-8,493.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-8,491.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-9,479.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-9,477.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-10,465.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-10,463.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-11,451.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-11,449.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-12,437.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-12,435.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-13,423.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-13,421.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-14,409.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-14,407.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-15,395.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-15,393.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-16,381.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-16,379.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-17,367.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-17,365.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-18,353.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-18,351.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-19,339.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-19,337.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-20,325.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-20,323.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-21,311.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-21,309.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-22,297.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-22,295.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-23,283.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-23,281.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-24,269.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-24,267.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-25,255.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:2)_<B>_n-25,253.5,183.0,28:2,FA,<B>,420.4,587.5
FA(28:2)_<F>_n-26,241.5,183.0,28:2,FA,<F>,420.4,587.5
FA(28:3)_<BF>_n-2,575.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-2,573.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-3,563.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-3,561.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-3,559.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-4,549.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-4,547.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-4,545.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-5,535.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-5,533.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-5,531.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-6,521.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-6,519.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-6,517.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-7,507.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-7,505.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-7,503.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-8,493.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-8,491.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-8,489.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-9,479.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-9,477.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-9,475.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-10,465.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-10,463.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-10,461.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-11,451.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-11,449.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-11,447.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-12,437.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-12,435.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-12,433.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-13,423.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-13,421.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-13,419.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-14,409.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-14,407.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-14,405.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-15,395.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-15,393.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-15,391.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-16,381.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-16,379.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-16,377.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-17,367.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-17,365.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-17,363.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-18,353.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-18,351.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-18,349.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-19,339.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-19,337.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-19,335.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-20,325.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-20,323.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-20,321.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-21,311.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-21,309.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-21,307.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-22,297.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-22,295.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-22,293.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-23,283.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-23,281.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-23,279.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-24,269.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-24,267.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<BB>_n-24,265.5,183.0,28:3,FA,<BB>,418.4,585.5
FA(28:3)_<FF>_n-25,255.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:3)_<BF>_n-25,253.5,183.0,28:3,FA,<BF>,418.4,585.5
FA(28:3)_<FF>_n-26,241.5,183.0,28:3,FA,<FF>,418.4,585.5
FA(28:4)_<BBF>_n-2,573.5,183.0,28:4,FA,<BBF>,416.4,583.5
FA(28:4)_<BBB>_n-2,571.5,183.0,28:4,FA,<BBB>,416.4,583.5
FA(28:4)_<BFF>_n-3,561.5,183.0,28:4,FA,<BFF>,416.4,583.5
FA(28:4)_<BBF>_n-3,559.5,183.0,28:4,FA,<BBF>,416.4,583.5
FA(28:4)_<BBB>_n-3,557.5,183.0,28:4,FA,<BBB>,416.4,583.5
FA(28:4)_<FFF>_n-4,549.5,183.0,28:4,FA,<FFF>,416.4,583.5
FA(28:4)_<BFF>_n-4,547.5,183.0,28:4,FA,<BFF>,416.4,583.5
FA(28:4)_<BBF>_n-4,545.5,183.0,28:4,FA,<BBF>,416.4,583.5
FA(28:4)_<BBB>_n-4,543.5,183.0,28:4,FA,<BBB>,416.4,583.5
FA(28:4)_<FFF>_n-5,535.5,183.0,28:4,FA,<FFF>,416.4,583.5
FA(28:4)_<BFF>_n-5,533.5,183.0,28:4,FA,<BFF>,416.4,583.5
FA(28:4)_<BBF>_n-5,531.5,183.0,28:4,FA,<BBF>,416.4,583.5
FA(28:4)_<BBB>_n-5,529.5,183.0,28:4,FA,<BBB>,416.4,583.5
FA(28:4)_<FFF>_n-6,521.5,183.0,28:4,FA,<FFF>,416.4,583.5
FA(28:4)_<BFF>_n-6,519.5,183.0,28:4,FA,<BFF>,416.4,583.5
FA(28:4)_<BBF>_n-6,517.5,183.0,28:4,FA,<BBF>,416.4,583.5
FA(28:4)_<BBB>_n-6,515.5,183.0,28:4,FA,<BBB>,416.4,583.5
FA(28:4)_<FFF>_n-7,507.5,183.0,28:4,FA,<FFF>,416.4,583.5
FA(28:4)_<BFF>_n-7,505.5,183.0,28:4,FA,<BFF>,416.4,583.5
FA(28:4)_<BBF>_n-7,503.5,183.0,28:4,FA,<BBF>,416.4,583.5
