Lipid,Parent_Ion,Chain length,DB Number,DB Location,FA mass,[FA+AMP]+
FA(11:6)_<BBBBF>_n-5,289.2,11,6,<BBBBF>,174.1,341.2
FA(11:6)_<BBBFF>_n-3,319.2,11,6,<BBBFF>,174.1,341.2
FA(11:6)_<BBBFF>_n-4,305.2,11,6,<BBBFF>,174.1,341.2
FA(11:6)_<BBBFF>_n-5,291.2,11,6,<BBBFF>,174.1,341.2
FA(11:6)_<BBBFF>_n-6,277.2,11,6,<BBBFF>,174.1,341.2
FA(11:6)_<BBFFF>_n-4,307.2,11,6,<BBFFF>,174.1,341.2
FA(11:6)_<BBFFF>_n-5,293.2,11,6,<BBFFF>,174.1,341.2
FA(11:6)_<BBFFF>_n-6,279.2,11,6,<BBFFF>,174.1,341.2
FA(11:6)_<BBFFF>_n-7,265.2,11,6,<BBFFF>,174.1,341.2
FA(11:6)_<BFFFF>_n-5,295.2,11,6,<BFFFF>,174.1,341.2
FA(11:6)_<BFFFF>_n-6,281.2,11,6,<BFFFF>,174.1,341.2
FA(11:6)_<BFFFF>_n-7,267.2,11,6,<BFFFF>,174.1,341.2
FA(11:6)_<BFFFF>_n-8,253.2,11,6,<BFFFF>,174.1,341.2
FA(11:6)_<FFFFF>_n-6,283.2,11,6,<FFFFF>,174.1,341.2
FA(11:6)_<FFFFF>_n-7,269.2,11,6,<FFFFF>,174.1,341.2
FA(11:6)_<FFFFF>_n-8,255.2,11,6,<FFFFF>,174.1,341.2
FA(11:6)_<FFFFF>_n-9,241.2,11,6,<FFFFF>,174.1,341.2
FA(12:1)_<>_n-2,353.2,12,1,<>,198.1,365.2
FA(12:1)_<>_n-3,339.2,12,1,<>,198.1,365.2
FA(12:1)_<>_n-4,325.2,12,1,<>,198.1,365.2
FA(12:1)_<>_n-5,311.2,12,1,<>,198.1,365.2
FA(12:1)_<>_n-6,297.2,12,1,<>,198.1,365.2
FA(12:1)_<>_n-7,283.2,12,1,<>,198.1,365.2
FA(12:1)_<>_n-8,269.2,12,1,<>,198.1,365.2
FA(12:1)_<>_n-9,255.2,12,1,<>,198.1,365.2
FA(12:1)_<>_n-10,241.2,12,1,<>,198.1,365.2
FA(12:2)_<B>_n-2,351.2,12,2,<B>,196.1,363.2
FA(12:2)_<B>_n-3,337.2,12,2,<B>,196.1,363.2
FA(12:2)_<B>_n-4,323.2,12,2,<B>,196.1,363.2
FA(12:2)_<B>_n-5,309.2,12,2,<B>,196.1,363.2
FA(12:2)_<B>_n-6,295.2,12,2,<B>,196.1,363.2
FA(12:2)_<B>_n-7,281.2,12,2,<B>,196.1,363.2
FA(12:2)_<B>_n-8,267.2,12,2,<B>,196.1,363.2
FA(12:2)_<B>_n-9,253.2,12,2,<B>,196.1,363.2
FA(12:2)_<F>_n-2,353.2,12,2,<F>,196.1,363.2
FA(12:2)_<F>_n-3,339.2,12,2,<F>,196.1,363.2
FA(12:2)_<F>_n-4,325.2,12,2,<F>,196.1,363.2
FA(12:2)_<F>_n-5,311.2,12,2,<F>,196.1,363.2
FA(12:2)_<F>_n-6,297.2,12,2,<F>,196.1,363.2
FA(12:2)_<F>_n-7,283.2,12,2,<F>,196.1,363.2
FA(12:2)_<F>_n-8,269.2,12,2,<F>,196.1,363.2
FA(12:2)_<F>_n-9,255.2,12,2,<F>,196.1,363.2
FA(12:2)_<F>_n-10,241.2,12,2,<F>,196.1,363.2
FA(12:3)_<BB>_n-2,349.2,12,3,<BB>,194.1,361.2
FA(12:3)_<BB>_n-3,335.2,12,3,<BB>,194.1,361.2
FA(12:3)_<BB>_n-4,321.2,12,3,<BB>,194.1,361.2
FA(12:3)_<BB>_n-5,307.2,12,3,<BB>,194.1,361.2
FA(12:3)_<BB>_n-6,293.2,12,3,<BB>,194.1,361.2
FA(12:3)_<BB>_n-7,279.2,12,3,<BB>,194.1,361.2
FA(12:3)_<BB>_n-8,265.2,12,3,<BB>,194.1,361.2
FA(12:3)_<BF>_n-2,351.2,12,3,<BF>,194.1,361.2
FA(12:3)_<BF>_n-3,337.2,12,3,<BF>,194.1,361.2
FA(12:3)_<BF>_n-4,323.2,12,3,<BF>,194.1,361.2
FA(12:3)_<BF>_n-5,309.2,12,3,<BF>,194.1,361.2
FA(12:3)_<BF>_n-6,295.2,12,3,<BF>,194.1,361.2
FA(12:3)_<BF>_n-7,281.2,12,3,<BF>,194.1,361.2
FA(12:3)_<BF>_n-8,267.2,12,3,<BF>,194.1,361.2
FA(12:3)_<BF>_n-9,253.2,12,3,<BF>,194.1,361.2
FA(12:3)_<FF>_n-3,339.2,12,3,<FF>,194.1,361.2
FA(12:3)_<FF>_n-4,325.2,12,3,<FF>,194.1,361.2
FA(12:3)_<FF>_n-5,311.2,12,3,<FF>,194.1,361.2
FA(12:3)_<FF>_n-6,297.2,12,3,<FF>,194.1,361.2
FA(12:3)_<FF>_n-7,283.2,12,3,<FF>,194.1,361.2
FA(12:3)_<FF>_n-8,269.2,12,3,<FF>,194.1,361.2
FA(12:3)_<FF>_n-9,255.2,12,3,<FF>,194.1,361.2
FA(12:3)_<FF>_n-10,241.2,12,3,<FF>,194.1,361.2
FA(12:4)_<BBB>_n-2,347.2,12,4,<BBB>,192.1,359.2
FA(12:4)_<BBB>_n-3,333.2,12,4,<BBB>,192.1,359.2
FA(12:4)_<BBB>_n-4,319.2,12,4,<BBB>,192.1,359.2
FA(12:4)_<BBB>_n-5,305.2,12,4,<BBB>,192.1,359.2
FA(12:4)_<BBB>_n-6,291.2,12,4,<BBB>,192.1,359.2
FA(12:4)_<BBB>_n-7,277.2,12,4,<BBB>,192.1,359.2
FA(12:4)_<BBF>_n-2,349.2,12,4,<BBF>,192.1,359.2
FA(12:4)_<BBF>_n-3,335.2,12,4,<BBF>,192.1,359.2
FA(12:4)_<BBF>_n-4,321.2,12,4,<BBF>,192.1,359.2
FA(12:4)_<BBF>_n-5,307.2,12,4,<BBF>,192.1,359.2
FA(12:4)_<BBF>_n-6,293.2,12,4,<BBF>,192.1,359.2
FA(12:4)_<BBF>_n-7,279.2,12,4,<BBF>,192.1,359.2
FA(12:4)_<BBF>_n-8,265.2,12,4,<BBF>,192.1,359.2
FA(12:4)_<BFF>_n-3,337.2,12,4,<BFF>,192.1,359.2
FA(12:4)_<BFF>_n-4,323.2,12,4,<BFF>,192.1,359.2
FA(12:4)_<BFF>_n-5,309.2,12,4,<BFF>,192.1,359.2
FA(12:4)_<BFF>_n-6,295.2,12,4,<BFF>,192.1,359.2
FA(12:4)_<BFF>_n-7,281.2,12,4,<BFF>,192.1,359.2
FA(12:4)_<BFF>_n-8,267.2,12,4,<BFF>,192.1,359.2
FA(12:4)_<BFF>_n-9,253.2,12,4,<BFF>,192.1,359.2
FA(12:4)_<FFF>_n-4,325.2,12,4,<FFF>,192.1,359.2
FA(12:4)_<FFF>_n-5,311.2,12,4,<FFF>,192.1,359.2
FA(12:4)_<FFF>_n-6,297.2,12,4,<FFF>,192.1,359.2
FA(12:4)_<FFF>_n-7,283.2,12,4,<FFF>,192.1,359.2
FA(12:4)_<FFF>_n-8,269.2,12,4,<FFF>,192.1,359.2
FA(12:4)_<FFF>_n-9,255.2,12,4,<FFF>,192.1,359.2
FA(12:4)_<FFF>_n-10,241.2,12,4,<FFF>,192.1,359.2
FA(12:5)_<BBBB>_n-2,345.2,12,5,<BBBB>,190.1,357.2
FA(12:5)_<BBBB>_n-3,331.2,12,5,<BBBB>,190.1,357.2
FA(12:5)_<BBBB>_n-4,317.2,12,5,<BBBB>,190.1,357.2
FA(12:5)_<BBBB>_n-5,303.2,12,5,<BBBB>,190.1,357.2
FA(12:5)_<BBBB>_n-6,289.2,12,5,<BBBB>,190.1,357.2
FA(12:5)_<BBBF>_n-2,347.2,12,5,<BBBF>,190.1,357.2
FA(12:5)_<BBBF>_n-3,333.2,12,5,<BBBF>,190.1,357.2
FA(12:5)_<BBBF>_n-4,319.2,12,5,<BBBF>,190.1,357.2
FA(12:5)_<BBBF>_n-5,305.2,12,5,<BBBF>,190.1,357.2
FA(12:5)_<BBBF>_n-6,291.2,12,5,<BBBF>,190.1,357.2
FA(12:5)_<BBBF>_n-7,277.2,12,5,<BBBF>,190.1,357.2
FA(12:5)_<BBFF>_n-3,335.2,12,5,<BBFF>,190.1,357.2
FA(12:5)_<BBFF>_n-4,321.2,12,5,<BBFF>,190.1,357.2
FA(12:5)_<BBFF>_n-5,307.2,12,5,<BBFF>,190.1,357.2
FA(12:5)_<BBFF>_n-6,293.2,12,5,<BBFF>,190.1,357.2
FA(12:5)_<BBFF>_n-7,279.2,12,5,<BBFF>,190.1,357.2
FA(12:5)_<BBFF>_n-8,265.2,12,5,<BBFF>,190.1,357.2
FA(12:5)_<BFFF>_n-4,323.2,12,5,<BFFF>,190.1,357.2
FA(12:5)_<BFFF>_n-5,309.2,12,5,<BFFF>,190.1,357.2
FA(12:5)_<BFFF>_n-6,295.2,12,5,<BFFF>,190.1,357.2
FA(12:5)_<BFFF>_n-7,281.2,12,5,<BFFF>,190.1,357.2
FA(12:5)_<BFFF>_n-8,267.2,12,5,<BFFF>,190.1,357.2
FA(12:5)_<BFFF>_n-9,253.2,12,5,<BFFF>,190.1,357.2
FA(12:5)_<FFFF>_n-5,311.2,12,5,<FFFF>,190.1,357.2
FA(12:5)_<FFFF>_n-6,297.2,12,5,<FFFF>,190.1,357.2
FA(12:5)_<FFFF>_n-7,283.2,12,5,<FFFF>,190.1,357.2
FA(12:5)_<FFFF>_n-8,269.2,12,5,<FFFF>,190.1,357.2
FA(12:5)_<FFFF>_n-9,255.2,12,5,<FFFF>,190.1,357.2
FA(12:5)_<FFFF>_n-10,241.2,12,5,<FFFF>,190.1,357.2
FA(12:6)_<BBBBB>_n-2,343.2,12,6,<BBBBB>,188.1,355.2
FA(12:6)_<BBBBB>_n-3,329.2,12,6,<BBBBB>,188.1,355.2
FA(12:6)_<BBBBB>_n-4,315.2,12,6,<BBBBB>,188.1,355.2
FA(12:6)_<BBBBB>_n-5,301.2,12,6,<BBBBB>,188.1,355.2
FA(12:6)_<BBBBF>_n-2,345.2,12,6,<BBBBF>,188.1,355.2
FA(12:6)_<BBBBF>_n-3,331.2,12,6,<BBBBF>,188.1,355.2
FA(12:6)_<BBBBF>_n-4,317.2,12,6,<BBBBF>,188.1,355.2
FA(12:6)_<BBBBF>_n-5,303.2,12,6,<BBBBF>,188.1,355.2
FA(12:6)_<BBBBF>_n-6,289.2,12,6,<BBBBF>,188.1,355.2
FA(12:6)_<BBBFF>_n-3,333.2,12,6,<BBBFF>,188.1,355.2
FA(12:6)_<BBBFF>_n-4,319.2,12,6,<BBBFF>,188.1,355.2
FA(12:6)_<BBBFF>_n-5,305.2,12,6,<BBBFF>,188.1,355.2
FA(12:6)_<BBBFF>_n-6,291.2,12,6,<BBBFF>,188.1,355.2
FA(12:6)_<BBBFF>_n-7,277.2,12,6,<BBBFF>,188.1,355.2
FA(12:6)_<BBFFF>_n-4,321.2,12,6,<BBFFF>,188.1,355.2
FA(12:6)_<BBFFF>_n-5,307.2,12,6,<BBFFF>,188.1,355.2
FA(12:6)_<BBFFF>_n-6,293.2,12,6,<BBFFF>,188.1,355.2
FA(12:6)_<BBFFF>_n-7,279.2,12,6,<BBFFF>,188.1,355.2
FA(12:6)_<BBFFF>_n-8,265.2,12,6,<BBFFF>,188.1,355.2
FA(12:6)_<BFFFF>_n-5,309.2,12,6,<BFFFF>,188.1,355.2
FA(12:6)_<BFFFF>_n-6,295.2,12,6,<BFFFF>,188.1,355.2
FA(12:6)_<BFFFF>_n-7,281.2,12,6,<BFFFF>,188.1,355.2
FA(12:6)_<BFFFF>_n-8,267.2,12,6,<BFFFF>,188.1,355.2
FA(12:6)_<BFFFF>_n-9,253.2,12,6,<BFFFF>,188.1,355.2
FA(12:6)_<FFFFF>_n-6,297.2,12,6,<FFFFF>,188.1,355.2
FA(12:6)_<FFFFF>_n-7,283.2,12,6,<FFFFF>,188.1,355.2
FA(12:6)_<FFFFF>_n-8,269.2,12,6,<FFFFF>,188.1,355.2
FA(12:6)_<FFFFF>_n-9,255.2,12,6,<FFFFF>,188.1,355.2
FA(12:6)_<FFFFF>_n-10,241.2,12,6,<FFFFF>,188.1,355.2
FA(13:1)_<>_n-2,367.2,13,1,<>,212.1,379.2
FA(13:1)_<>_n-3,353.2,13,1,<>,212.1,379.2
FA(13:1)_<>_n-4,339.2,13,1,<>,212.1,379.2
FA(13:1)_<>_n-5,325.2,13,1,<>,212.1,379.2
FA(13:1)_<>_n-6,311.2,13,1,<>,212.1,379.2
FA(13:1)_<>_n-7,297.2,13,1,<>,212.1,379.2
FA(13:1)_<>_n-8,283.2,13,1,<>,212.1,379.2
FA(13:1)_<>_n-9,269.2,13,1,<>,212.1,379.2
FA(13:1)_<>_n-10,255.2,13,1,<>,212.1,379.2
FA(13:1)_<>_n-11,241.2,13,1,<>,212.1,379.2
FA(13:2)_<B>_n-2,365.2,13,2,<B>,210.1,377.2
FA(13:2)_<B>_n-3,351.2,13,2,<B>,210.1,377.2
FA(13:2)_<B>_n-4,337.2,13,2,<B>,210.1,377.2
FA(13:2)_<B>_n-5,323.2,13,2,<B>,210.1,377.2
FA(13:2)_<B>_n-6,309.2,13,2,<B>,210.1,377.2
FA(13:2)_<B>_n-7,295.2,13,2,<B>,210.1,377.2
FA(13:2)_<B>_n-8,281.2,13,2,<B>,210.1,377.2
FA(13:2)_<B>_n-9,267.2,13,2,<B>,210.1,377.2
FA(13:2)_<B>_n-10,253.2,13,2,<B>,210.1,377.2
FA(13:2)_<F>_n-2,367.2,13,2,<F>,210.1,377.2
FA(13:2)_<F>_n-3,353.2,13,2,<F>,210.1,377.2
FA(13:2)_<F>_n-4,339.2,13,2,<F>,210.1,377.2
FA(13:2)_<F>_n-5,325.2,13,2,<F>,210.1,377.2
FA(13:2)_<F>_n-6,311.2,13,2,<F>,210.1,377.2
FA(13:2)_<F>_n-7,297.2,13,2,<F>,210.1,377.2
FA(13:2)_<F>_n-8,283.2,13,2,<F>,210.1,377.2
FA(13:2)_<F>_n-9,269.2,13,2,<F>,210.1,377.2
FA(13:2)_<F>_n-10,255.2,13,2,<F>,210.1,377.2
FA(13:2)_<F>_n-11,241.2,13,2,<F>,210.1,377.2
FA(13:3)_<BB>_n-2,363.2,13,3,<BB>,208.1,375.2
FA(13:3)_<BB>_n-3,349.2,13,3,<BB>,208.1,375.2
FA(13:3)_<BB>_n-4,335.2,13,3,<BB>,208.1,375.2
FA(13:3)_<BB>_n-5,321.2,13,3,<BB>,208.1,375.2
FA(13:3)_<BB>_n-6,307.2,13,3,<BB>,208.1,375.2
FA(13:3)_<BB>_n-7,293.2,13,3,<BB>,208.1,375.2
FA(13:3)_<BB>_n-8,279.2,13,3,<BB>,208.1,375.2
FA(13:3)_<BB>_n-9,265.2,13,3,<BB>,208.1,375.2
FA(13:3)_<BF>_n-2,365.2,13,3,<BF>,208.1,375.2
FA(13:3)_<BF>_n-3,351.2,13,3,<BF>,208.1,375.2
FA(13:3)_<BF>_n-4,337.2,13,3,<BF>,208.1,375.2
FA(13:3)_<BF>_n-5,323.2,13,3,<BF>,208.1,375.2
FA(13:3)_<BF>_n-6,309.2,13,3,<BF>,208.1,375.2
FA(13:3)_<BF>_n-7,295.2,13,3,<BF>,208.1,375.2
FA(13:3)_<BF>_n-8,281.2,13,3,<BF>,208.1,375.2
FA(13:3)_<BF>_n-9,267.2,13,3,<BF>,208.1,375.2
FA(13:3)_<BF>_n-10,253.2,13,3,<BF>,208.1,375.2
FA(13:3)_<FF>_n-3,353.2,13,3,<FF>,208.1,375.2
FA(13:3)_<FF>_n-4,339.2,13,3,<FF>,208.1,375.2
FA(13:3)_<FF>_n-5,325.2,13,3,<FF>,208.1,375.2
FA(13:3)_<FF>_n-6,311.2,13,3,<FF>,208.1,375.2
FA(13:3)_<FF>_n-7,297.2,13,3,<FF>,208.1,375.2
FA(13:3)_<FF>_n-8,283.2,13,3,<FF>,208.1,375.2
FA(13:3)_<FF>_n-9,269.2,13,3,<FF>,208.1,375.2
FA(13:3)_<FF>_n-10,255.2,13,3,<FF>,208.1,375.2
FA(13:3)_<FF>_n-11,241.2,13,3,<FF>,208.1,375.2
FA(13:4)_<BBB>_n-2,361.2,13,4,<BBB>,206.1,373.2
FA(13:4)_<BBB>_n-3,347.2,13,4,<BBB>,206.1,373.2
FA(13:4)_<BBB>_n-4,333.2,13,4,<BBB>,206.1,373.2
FA(13:4)_<BBB>_n-5,319.2,13,4,<BBB>,206.1,373.2
FA(13:4)_<BBB>_n-6,305.2,13,4,<BBB>,206.1,373.2
FA(13:4)_<BBB>_n-7,291.2,13,4,<BBB>,206.1,373.2
FA(13:4)_<BBB>_n-8,277.2,13,4,<BBB>,206.1,373.2
FA(13:4)_<BBF>_n-2,363.2,13,4,<BBF>,206.1,373.2
FA(13:4)_<BBF>_n-3,349.2,13,4,<BBF>,206.1,373.2
FA(13:4)_<BBF>_n-4,335.2,13,4,<BBF>,206.1,373.2
FA(13:4)_<BBF>_n-5,321.2,13,4,<BBF>,206.1,373.2
FA(13:4)_<BBF>_n-6,307.2,13,4,<BBF>,206.1,373.2
FA(13:4)_<BBF>_n-7,293.2,13,4,<BBF>,206.1,373.2
FA(13:4)_<BBF>_n-8,279.2,13,4,<BBF>,206.1,373.2
FA(13:4)_<BBF>_n-9,265.2,13,4,<BBF>,206.1,373.2
FA(13:4)_<BFF>_n-3,351.2,13,4,<BFF>,206.1,373.2
FA(13:4)_<BFF>_n-4,337.2,13,4,<BFF>,206.1,373.2
FA(13:4)_<BFF>_n-5,323.2,13,4,<BFF>,206.1,373.2
FA(13:4)_<BFF>_n-6,309.2,13,4,<BFF>,206.1,373.2
FA(13:4)_<BFF>_n-7,295.2,13,4,<BFF>,206.1,373.2
FA(13:4)_<BFF>_n-8,281.2,13,4,<BFF>,206.1,373.2
FA(13:4)_<BFF>_n-9,267.2,13,4,<BFF>,206.1,373.2
FA(13:4)_<BFF>_n-10,253.2,13,4,<BFF>,206.1,373.2
FA(13:4)_<FFF>_n-4,339.2,13,4,<FFF>,206.1,373.2
FA(13:4)_<FFF>_n-5,325.2,13,4,<FFF>,206.1,373.2
FA(13:4)_<FFF>_n-6,311.2,13,4,<FFF>,206.1,373.2
FA(13:4)_<FFF>_n-7,297.2,13,4,<FFF>,206.1,373.2
FA(13:4)_<FFF>_n-8,283.2,13,4,<FFF>,206.1,373.2
FA(13:4)_<FFF>_n-9,269.2,13,4,<FFF>,206.1,373.2
FA(13:4)_<FFF>_n-10,255.2,13,4,<FFF>,206.1,373.2
FA(13:4)_<FFF>_n-11,241.2,13,4,<FFF>,206.1,373.2
FA(13:5)_<BBBB>_n-2,359.2,13,5,<BBBB>,204.1,371.2
FA(13:5)_<BBBB>_n-3,345.2,13,5,<BBBB>,204.1,371.2
FA(13:5)_<BBBB>_n-4,331.2,13,5,<BBBB>,204.1,371.2
FA(13:5)_<BBBB>_n-5,317.2,13,5,<BBBB>,204.1,371.2
FA(13:5)_<BBBB>_n-6,303.2,13,5,<BBBB>,204.1,371.2
FA(13:5)_<BBBB>_n-7,289.2,13,5,<BBBB>,204.1,371.2
FA(13:5)_<BBBF>_n-2,361.2,13,5,<BBBF>,204.1,371.2
FA(13:5)_<BBBF>_n-3,347.2,13,5,<BBBF>,204.1,371.2
FA(13:5)_<BBBF>_n-4,333.2,13,5,<BBBF>,204.1,371.2
FA(13:5)_<BBBF>_n-5,319.2,13,5,<BBBF>,204.1,371.2
FA(13:5)_<BBBF>_n-6,305.2,13,5,<BBBF>,204.1,371.2
FA(13:5)_<BBBF>_n-7,291.2,13,5,<BBBF>,204.1,371.2
FA(13:5)_<BBBF>_n-8,277.2,13,5,<BBBF>,204.1,371.2
FA(13:5)_<BBFF>_n-3,349.2,13,5,<BBFF>,204.1,371.2
FA(13:5)_<BBFF>_n-4,335.2,13,5,<BBFF>,204.1,371.2
FA(13:5)_<BBFF>_n-5,321.2,13,5,<BBFF>,204.1,371.2
FA(13:5)_<BBFF>_n-6,307.2,13,5,<BBFF>,204.1,371.2
FA(13:5)_<BBFF>_n-7,293.2,13,5,<BBFF>,204.1,371.2
FA(13:5)_<BBFF>_n-8,279.2,13,5,<BBFF>,204.1,371.2
FA(13:5)_<BBFF>_n-9,265.2,13,5,<BBFF>,204.1,371.2
FA(13:5)_<BFFF>_n-4,337.2,13,5,<BFFF>,204.1,371.2
FA(13:5)_<BFFF>_n-5,323.2,13,5,<BFFF>,204.1,371.2
FA(13:5)_<BFFF>_n-6,309.2,13,5,<BFFF>,204.1,371.2
FA(13:5)_<BFFF>_n-7,295.2,13,5,<BFFF>,204.1,371.2
FA(13:5)_<BFFF>_n-8,281.2,13,5,<BFFF>,204.1,371.2
FA(13:5)_<BFFF>_n-9,267.2,13,5,<BFFF>,204.1,371.2
FA(13:5)_<BFFF>_n-10,253.2,13,5,<BFFF>,204.1,371.2
FA(13:5)_<FFFF>_n-5,325.2,13,5,<FFFF>,204.1,371.2
FA(13:5)_<FFFF>_n-6,311.2,13,5,<FFFF>,204.1,371.2
FA(13:5)_<FFFF>_n-7,297.2,13,5,<FFFF>,204.1,371.2
FA(13:5)_<FFFF>_n-8,283.2,13,5,<FFFF>,204.1,371.2
FA(13:5)_<FFFF>_n-9,269.2,13,5,<FFFF>,204.1,371.2
FA(13:5)_<FFFF>_n-10,255.2,13,5,<FFFF>,204.1,371.2
FA(13:5)_<FFFF>_n-11,241.2,13,5,<FFFF>,204.1,371.2
FA(13:6)_<BBBBB>_n-2,357.2,13,6,<BBBBB>,202.1,369.2
FA(13:6)_<BBBBB>_n-3,343.2,13,6,<BBBBB>,202.1,369.2
FA(13:6)_<BBBBB>_n-4,329.2,13,6,<BBBBB>,202.1,369.2
FA(13:6)_<BBBBB>_n-5,315.2,13,6,<BBBBB>,202.1,369.2
FA(13:6)_<BBBBB>_n-6,301.2,13,6,<BBBBB>,202.1,369.2
FA(13:6)_<BBBBF>_n-2,359.2,13,6,<BBBBF>,202.1,369.2
FA(13:6)_<BBBBF>_n-3,345.2,13,6,<BBBBF>,202.1,369.2
FA(13:6)_<BBBBF>_n-4,331.2,13,6,<BBBBF>,202.1,369.2
FA(13:6)_<BBBBF>_n-5,317.2,13,6,<BBBBF>,202.1,369.2
FA(13:6)_<BBBBF>_n-6,303.2,13,6,<BBBBF>,202.1,369.2
FA(13:6)_<BBBBF>_n-7,289.2,13,6,<BBBBF>,202.1,369.2
FA(13:6)_<BBBFF>_n-3,347.2,13,6,<BBBFF>,202.1,369.2
FA(13:6)_<BBBFF>_n-4,333.2,13,6,<BBBFF>,202.1,369.2
FA(13:6)_<BBBFF>_n-5,319.2,13,6,<BBBFF>,202.1,369.2
FA(13:6)_<BBBFF>_n-6,305.2,13,6,<BBBFF>,202.1,369.2
FA(13:6)_<BBBFF>_n-7,291.2,13,6,<BBBFF>,202.1,369.2
FA(13:6)_<BBBFF>_n-8,277.2,13,6,<BBBFF>,202.1,369.2
FA(13:6)_<BBFFF>_n-4,335.2,13,6,<BBFFF>,202.1,369.2
FA(13:6)_<BBFFF>_n-5,321.2,13,6,<BBFFF>,202.1,369.2
FA(13:6)_<BBFFF>_n-6,307.2,13,6,<BBFFF>,202.1,369.2
FA(13:6)_<BBFFF>_n-7,293.2,13,6,<BBFFF>,202.1,369.2
FA(13:6)_<BBFFF>_n-8,279.2,13,6,<BBFFF>,202.1,369.2
FA(13:6)_<BBFFF>_n-9,265.2,13,6,<BBFFF>,202.1,369.2
FA(13:6)_<BFFFF>_n-5,323.2,13,6,<BFFFF>,202.1,369.2
FA(13:6)_<BFFFF>_n-6,309.2,13,6,<BFFFF>,202.1,369.2
FA(13:6)_<BFFFF>_n-7,295.2,13,6,<BFFFF>,202.1,369.2
FA(13:6)_<BFFFF>_n-8,281.2,13,6,<BFFFF>,202.1,369.2
FA(13:6)_<BFFFF>_n-9,267.2,13,6,<BFFFF>,202.1,369.2
FA(13:6)_<BFFFF>_n-10,253.2,13,6,<BFFFF>,202.1,369.2
FA(13:6)_<FFFFF>_n-6,311.2,13,6,<FFFFF>,202.1,369.2
FA(13:6)_<FFFFF>_n-7,297.2,13,6,<FFFFF>,202.1,369.2
FA(13:6)_<FFFFF>_n-8,283.2,13,6,<FFFFF>,202.1,369.2
FA(13:6)_<FFFFF>_n-9,269.2,13,6,<FFFFF>,202.1,369.2
FA(13:6)_<FFFFF>_n-10,255.2,13,6,<FFFFF>,202.1,369.2
FA(13:6)_<FFFFF>_n-11,241.2,13,6,<FFFFF>,202.1,369.2
FA(14:1)_<>_n-2,381.3,14,1,<>,226.2,393.3
FA(14:1)_<>_n-3,367.3,14,1,<>,226.2,393.3
FA(14:1)_<>_n-4,353.29999999999995,14,1,<>,226.2,393.3
FA(14:1)_<>_n-5,339.29999999999995,14,1,<>,226.2,393.3
FA(14:1)_<>_n-6,325.29999999999995,14,1,<>,226.2,393.3
FA(14:1)_<>_n-7,311.29999999999995,14,1,<>,226.2,393.3
FA(14:1)_<>_n-8,297.29999999999995,14,1,<>,226.2,393.3
FA(14:1)_<>_n-9,283.29999999999995,14,1,<>,226.2,393.3
FA(14:1)_<>_n-10,269.29999999999995,14,1,<>,226.2,393.3
FA(14:1)_<>_n-11,255.29999999999995,14,1,<>,226.2,393.3
FA(14:1)_<>_n-12,241.29999999999995,14,1,<>,226.2,393.3
FA(14:2)_<B>_n-2,379.3,14,2,<B>,224.2,391.3
FA(14:2)_<B>_n-3,365.3,14,2,<B>,224.2,391.3
FA(14:2)_<B>_n-4,351.29999999999995,14,2,<B>,224.2,391.3
FA(14:2)_<B>_n-5,337.29999999999995,14,2,<B>,224.2,391.3
FA(14:2)_<B>_n-6,323.29999999999995,14,2,<B>,224.2,391.3
FA(14:2)_<B>_n-7,309.29999999999995,14,2,<B>,224.2,391.3
FA(14:2)_<B>_n-8,295.29999999999995,14,2,<B>,224.2,391.3
FA(14:2)_<B>_n-9,281.29999999999995,14,2,<B>,224.2,391.3
FA(14:2)_<B>_n-10,267.29999999999995,14,2,<B>,224.2,391.3
FA(14:2)_<B>_n-11,253.29999999999995,14,2,<B>,224.2,391.3
FA(14:2)_<F>_n-2,381.3,14,2,<F>,224.2,391.3
FA(14:2)_<F>_n-3,367.3,14,2,<F>,224.2,391.3
FA(14:2)_<F>_n-4,353.29999999999995,14,2,<F>,224.2,391.3
FA(14:2)_<F>_n-5,339.29999999999995,14,2,<F>,224.2,391.3
FA(14:2)_<F>_n-6,325.29999999999995,14,2,<F>,224.2,391.3
FA(14:2)_<F>_n-7,311.29999999999995,14,2,<F>,224.2,391.3
FA(14:2)_<F>_n-8,297.29999999999995,14,2,<F>,224.2,391.3
FA(14:2)_<F>_n-9,283.29999999999995,14,2,<F>,224.2,391.3
FA(14:2)_<F>_n-10,269.29999999999995,14,2,<F>,224.2,391.3
FA(14:2)_<F>_n-11,255.29999999999995,14,2,<F>,224.2,391.3
FA(14:2)_<F>_n-12,241.29999999999995,14,2,<F>,224.2,391.3
FA(14:3)_<BB>_n-2,377.3,14,3,<BB>,222.2,389.3
FA(14:3)_<BB>_n-3,363.3,14,3,<BB>,222.2,389.3
FA(14:3)_<BB>_n-4,349.29999999999995,14,3,<BB>,222.2,389.3
FA(14:3)_<BB>_n-5,335.29999999999995,14,3,<BB>,222.2,389.3
FA(14:3)_<BB>_n-6,321.29999999999995,14,3,<BB>,222.2,389.3
FA(14:3)_<BB>_n-7,307.29999999999995,14,3,<BB>,222.2,389.3
FA(14:3)_<BB>_n-8,293.29999999999995,14,3,<BB>,222.2,389.3
FA(14:3)_<BB>_n-9,279.29999999999995,14,3,<BB>,222.2,389.3
FA(14:3)_<BB>_n-10,265.29999999999995,14,3,<BB>,222.2,389.3
