lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank
PG(35:5)|PG(O-36:5)|PG(P-36:4),-0.04551668780652225,5.103150061012523,0.01459779060053279,0.9038325654046236,0.9966346674842069,PG,98990.54724121094,104664.82690429688,143515.57080078125,148177.990234375,146080.82885742188,143306.67028808594,101883.96838378906,91273.0263671875,109664.84802246094,107873.66772460938,103783.94689941406,83314.78564453125
PG(40:9)|PG(39:2)|PG(O-40:2)|PG(P-40:1),0.05238280002218879,5.290411367396662,0.019294233608206923,0.8895262592705194,0.9966346674842069,PG,115249.76837158205,116952.34777832033,175544.23217773438,186361.8126220703,208998.4346923828,161118.49096679688,105338.66723632812,102318.54760742188,140173.17041015625,126081.9891357422,114426.38806152344,67170.68444824219
PG(44:5),0.045013762956714755,4.677411243878819,0.014249659267306924,0.9049806935790057,0.9966346674842069,PG,67257.2850189209,73474.94525909424,107679.7074432373,114027.6079711914,133271.17001724243,117671.66817474364,70425.42530822754,66511.62510299683,77688.18561172485,84947.38552474976,74240.94507980347,57887.22397232056
PG(44:6),-0.05229454419214262,4.607496150256363,0.019271142569380117,0.8895919618751328,0.9966346674842069,PG,63683.50462722778,68471.30465698242,101727.86725616457,109018.4077949524,128016.82888793944,106321.34703445436,68016.10488128662,67349.9648475647,75088.90542602539,82713.72610092163,82289.0664138794,46952.7833404541
PI(32:3)|PI(P-33:2),0.043145413588750445,5.815858572993266,0.01309233756364847,0.9089034708247062,0.9966346674842069,PI,132801.47030639648,182246.9937133789,234402.63748168945,319039.8772583008,405767.9628295898,219233.57577514648,139700.52987670898,128670.86932373048,253288.80010986328,221739.07739257807,169218.271484375,31671.322052001957
PI(43:6),-0.045408779226205315,3.634852867093968,0.014527468640707752,0.9040633565881449,0.9966346674842069,PI,39576.50296020508,38619.30282592773,54070.664154052734,55238.08363342285,49978.32339477539,47618.803283691406,36981.40264892578,33582.382263183594,41701.90286254883,39379.922912597656,36483.22283935547,27554.72204589844
PI(44:5),-0.04394071838554809,3.2821262497457946,0.013602397274837585,0.9071538057050722,0.9966346674842069,PI,33315.66219329834,31033.142162323,39980.12310791016,36411.50258255005,35568.12265777588,40145.82272720337,28885.821880340576,24894.72180557251,30216.54206085205,31997.482192993164,28254.102111816406,25440.681804656982
PS(P-31:1),-0.04103710434998047,4.6563196646484695,0.011864606927247223,0.9132621547900464,0.9966346674842069,PS,92421.90625,87330.68603515625,103105.2474975586,88651.8060913086,89812.86602783203,85833.30633544922,80296.62536621094,66754.58508300781,73163.16522216797,70942.20495605469,74189.82482910156,73530.02456665039
PS(P-37:2),0.04763625043566455,5.926900110305199,0.01595801363305327,0.899474642550341,0.9966346674842069,PS,197595.75341796875,219618.67517089844,242077.47680664065,245661.3984375,374369.5476074219,243085.75720214844,213065.91357421875,142143.9100341797,165350.99194335938,191801.53454589844,223993.7985839844,74131.1450805664
PS(P-38:5),0.05272273035245335,5.390320539138281,0.01954533040111528,0.8888143667944063,0.9966346674842069,PS,123750.1690673828,123251.44848632812,204068.05395507807,180892.23303222656,181207.91357421875,181063.9119873047,119888.80871582033,109175.24768066406,128741.44982910156,123944.16821289062,125492.80908203124,97786.86730957033
[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:0,0.04041126571161559,2.9876594344330125,0.011484343226584315,0.9146580592280721,0.9968259227048255,TAG,23084.96157836914,23662.841827392574,32057.761993408203,36673.06253051758,37570.24291992188,38478.20297241211,23928.861755371097,21405.321395874023,23448.081771850582,26674.321838378903,22170.541648864742,15726.441207885742
FA(8:0),0.04044924430426597,2.5247995024286993,0.011505049038078141,0.9145814541469128,0.9968259227048255,FA,13937.160919189451,14377.88108062744,13728.2211227417,50198.42370605469,34062.842346191406,15826.281265258787,14330.06105041504,23698.821685791016,13025.76096343994,16979.641143798828,14792.361114501951,12103.660873413086
[TG(66:9)|TG(65:2)]_FA22:5,0.03987630761889629,4.355044060519254,0.011183717434505525,0.9157782515367602,0.997373073813407,TAG,75693.52568817139,86814.08639144897,79566.82562637329,92964.02717590332,51137.68384552002,76501.96541213989,78093.30543136597,59695.4640045166,39758.40284729004,47450.24353027344,64552.60415649414,52062.76383972168
DG(40:5)_C16:1,-0.0399854475727148,5.5685312568720935,0.011264139702689135,0.9154771053327376,0.997373073813407,DAG,46009.30324554443,96974.84838104248,187434.61526489255,173701.85250854492,66343.30379486084,45930.64298629761,96390.2266998291,44972.84292221069,48997.2833404541,149118.1109008789,64582.92492675781,500211.4739990234
[TG(57:12)|TG(56:5)]_FA14:0,-0.03922864714264126,3.496998358183699,0.010840796252182372,0.917074798313392,0.9977749069984206,TAG,30067.102096557617,32268.362380981445,49598.64337158203,51995.20425415039,51701.44372558594,52989.02355957031,33491.30227661133,30854.66226196289,39417.162658691406,37147.00234985352,33162.142578125,20992.301513671875
[TG(62:11)|TG(61:4)]_FA18:3,0.03944548633067371,4.522758034253655,0.01094363251240793,0.9166838365774418,0.9977749069984206,TAG,68963.34478759766,72890.68472290039,101451.64764404295,124818.6082763672,95556.20684814452,103599.52764892578,57110.64373779297,55842.22399902344,110600.56686401369,64139.02459716797,65498.564453125,35173.082458496094
[TG(66:4)]_FA18:0,-0.039342021925871676,2.773557988113185,0.010902579570597482,0.9168396875602591,0.9977749069984206,TAG,23163.06170654297,21721.96156311035,30271.06201171875,27996.561752319336,28014.042068481445,27904.66192626953,21802.041564941406,19172.661376953125,20234.6612701416,21065.561416625977,22185.521697998047,13163.240898132324
[TG(49:7)|TG(48:0)]_FA18:2,-0.039000449329084814,4.52081644761991,0.010715718385185369,0.9175528530553958,0.9979585631310287,TAG,77721.56539916992,79292.546142578125,88874.24621582031,97996.70541381836,98541.667236328125,97295.54724121094,67338.8247680664,70122.865234375,74823.265625,67239.58416748047,74373.02532958984,39438.96295166016
DG(39:8)|DG(O-40:8)|DG(38:1)_C18:0,-0.038856610817124944,3.0132403254189852,0.010634384096192662,0.9178652318118735,0.9979619619464002,DAG,48004.94350814819,43194.36309051514,9114.200706481934,2600.08016204834,2605.700183868408,4099.680240631104,44871.602977752686,2588.060207366944,16677.101276397705,6514.50057220459,15715.74125289917,62609.46417236328
PC(30:2)|PC(P-31:1),0.03870314693049737,8.456112895653849,0.010536421543065444,0.9182430814807876,0.9980365186724491,PC,1151803.9141845703,1232277.0285644531,1437034.6276855469,1678811.1301269531,1820707.7263183596,1532149.6025390625,1388888.6243896484,779540.365234375,1351688.0545654297,1032253.095703125,966391.52685546875,357212.16638183594
[TG(49:6)]_FA14:0,-0.03770532237622483,4.308924638546733,0.010015475772377172,0.9202829179599148,0.9983219616920361,TAG,55408.243713378906,62964.704345703125,85238.7865600586,87941.80682373047,82537.30560302734,88137.1058959961,57641.84381103516,50379.44342041016,69778.76483154297,65621.6050415039,58913.38400268555,41631.30267333984
[TG(50:6)]_FA16:0,-0.03768263442249062,4.984340141202828,0.010003724603393493,0.9203295419280951,0.9983219616920361,TAG,102383.1665649414,94944.50701904295,133031.28869628906,158006.21185302734,115978.00775146484,149634.0909423828,82640.78594970703,80723.18566894531,146649.1298828125,84696.0062866211,101933.42755126952,51137.48352050781
[TG(56:7)|TG(55:0)]_FA14:0,-0.03752121528654785,4.172346487921528,0.009917809999251403,0.9206712606121784,0.9983219616920361,TAG,50367.983795166016,56836.62435913086,73389.68475341797,91770.00653076172,77384.12548828125,79808.90618896484,49209.82391357422,51356.92343139648,71480.26550292969,54742.24395751953,52442.98370361328,31861.30224609375
[TG(58:14)|TG(57:7)|TG(56:0)]_FA14:0,-0.0375766442740012,3.758424933064375,0.009946858503894873,0.92055555577348,0.9983219616920361,TAG,37553.4826965332,38703.14276123047,60676.224365234375,61582.76446533203,60891.14514160156,60296.24432373047,35182.6028137207,36559.90264892578,55956.62338256836,38094.322509765625,42022.963134765625,26452.582000732426
[TG(65:12)|TG(64:5)]_FA20:4,0.03841547903988166,3.694544331177031,0.01037927685899831,0.9188529283032053,0.9983219616920361,TAG,39399.1830444336,36363.962646484375,54146.823822021484,68482.38467407227,59918.76419067383,60769.24426269531,31294.70216369629,36265.122802734375,46890.50358581543,42106.90293884277,39800.98309326172,20934.881553649902
[TG(66:13)|TG(65:6)]_FA20:4,0.038209379561303214,3.4563418185119343,0.01026794868852221,0.9192877979843195,0.9983219616920361,TAG,36294.52231216431,32202.582347869877,46434.16283798218,48297.46310043335,45438.38304901123,45162.58335113525,29553.241874694824,32889.362533569336,32682.58248519897,32992.042263031006,28888.24213409424,28226.62216949463
PC(31:1)|PC(O-32:1)|PC(P-32:0),0.03808365583542312,8.56684101284024,0.010201969884292339,0.9195466487900281,0.9983219616920361,PC,1377307.7742919922,1288037.5283203125,1560545.8793945312,1669364.9083251953,2286212.660888672,1521617.9471435547,1500069.0966796875,838507.83544921875,1410516.4356689453,1131532.1697998047,1178792.9299316406,254074.6586303711
PC(41:6)|PC(O-42:6),0.03739017730446507,11.515809169503271,0.009834010024726503,0.9210060115847221,0.9983494791346651,PC,6691311.076171875,7089723.0009765625,14264692.725585938,14243380.278320312,22433407.81689453,11903093.350585938,11354646.354492188,4336681.225097656,11142095.71484375,7054006.975097656,12545447.379882812,2690963.1279296875
[TG(39:0)]_FA18:0,0.01896316085466993,5.8694614575313215,0.0025304777882411145,0.9598802521291253,0.9983610759729821,TAG,209756.95544433597,169972.71130371094,302441.3408203125,218376.4162597656,221810.57775878903,308247.9245605469,160687.07104492188,145016.1075439453,173775.77075195312,154977.93188476562,268181.6003417969,76476.26623535156
[TG(39:1)]_FA18:0,-0.006070139757562236,5.464859678410438,2.594216230136226e-4,0.9871493714534859,0.9983610759729821,TAG,136629.60986328125,145209.52954101562,206298.9951171875,160205.23205566406,151620.29028320312,256277.2600097656,119559.22888183594,127435.26940917967,140570.4110107422,119514.54760742188,168116.73217773438,72345.824951171875
[TG(39:1)]_FA18:1,0.023025067812436153,5.978107172520811,0.0037303127064660657,0.9512984549486829,0.9983610759729821,TAG,242576.99462890625,196635.89477539065,308760.59729003906,220344.65466308597,229473.7969970703,343732.5842285156,179258.73364257812,154668.0322265625,189603.61267089844,157200.17236328125,295327.4794921875,76259.26550292969
[TG(40:1)]_FA18:1,0.020819401401416148,5.7258732177086875,0.003049991086299997,0.9559578384399793,0.9983610759729821,TAG,156032.15209960938,188716.39306640625,229765.39428710935,194152.79272460935,246164.41760253903,258371.35546875,146923.81091308594,158866.63208007812,187683.13305664065,141339.7509765625,161667.45092773438,93546.30700683594
[TG(41:2)]_FA16:0,-0.014369636377603162,3.6509835325170927,0.0014538989538408487,0.969584010682267,0.9983610759729821,TAG,42180.243225097656,41694.66287231445,55970.80432128906,50945.24295043945,43437.70294189453,51471.98333740234,41075.54263305664,34984.682556152344,41493.52294921875,33835.46237182617,33884.962463378906,30333.022064208984
[TG(41:2)]_FA16:1,-0.012904311691785929,4.433555736367631,0.001172529891960039,0.97268399653127,0.9983610759729821,TAG,62701.1845703125,74268.70526123047,96619.72717285156,112718.38842773438,86168.66613769531,87004.10693359375,61792.00408935547,56718.98425292969,87847.26559448242,64246.14489746094,63776.904052734375,35800.64254760742
[TG(41:2)]_FA18:0,0.037081750243352814,4.1610640320267525,0.009671679936360533,0.9216585850510719,0.9983610759729821,TAG,54668.44396972656,58440.824310302734,84948.50564575195,71688.465087890625,81530.16534423828,86486.326171875,52821.98373413086,50343.94421386719,56425.303955078125,57026.464111328125,54290.84393310547,28303.062103271484
[TG(42:0)]_FA14:0,-0.008096821633243835,5.673996497492058,4.615911493601743e-4,0.9828590302721854,0.9983610759729821,TAG,126128.44860839844,141971.81030273438,234283.49536132807,261475.84057617188,220237.95629882807,225002.4765625,133195.08984375,126034.34985351562,208385.57446289065,139224.84936523438,159455.091796875,113048.08764648438
[TG(42:2)]_FA14:0,-0.013430532999005623,3.6670586774170273,0.0012700575518920232,0.9715711141272992,0.9983610759729821,TAG,40081.242736816406,42571.58276367188,57546.94384765625,61191.02438354492,50785.82327270508,49553.1438293457,43618.54296875,36994.12286376953,40842.84289550781,36475.12274169922,35527.02261352539,22672.82162475586
[TG(42:3)]_FA14:0,0.031461375835381805,3.9097156537947018,0.006962778456681917,0.9334990880276991,0.9983610759729821,TAG,42143.90258789063,46490.64276123047,76281.78527832031,66290.40444946289,66122.14459228516,56088.803619384766,50894.163330078125,42622.82321166992,41507.14303588867,46479.62292480469,36475.40240478516,35728.92272949219
[TG(42:4)]_FA16:1,-0.028714055906369107,3.7922954613655215,0.005807164355672967,0.9392562014662598,0.9983610759729821,TAG,42138.22296142578,43658.90298461914,58081.204498291016,61607.26440429688,58783.14389038086,61853.28414916992,39688.42269897461,38895.68307495117,43893.143127441406,46396.70358276367,42676.26345825195,26625.481826782227
[TG(42:4)]_FA18:0,0.019175286461706905,3.9412320814795008,0.002587182472780114,0.9594336103855939,0.9983610759729821,TAG,56422.98400878906,55831.484130859375,62268.78378295898,58214.7839050293,50284.06365966797,54208.70385742188,50639.503662109375,42021.36279296875,44756.00321960449,41527.18280029297,36936.94253540039,46545.34292602539
[TG(43:0)]_FA14:0,-0.02963446227378483,4.907394380072023,0.006185914729940123,0.9373105500544094,0.9983610759729821,TAG,77352.7250366211,85154.166259765625,134110.42999267578,178783.39331054688,121178.82751464844,140626.7294921875,72515.5048828125,68986.98443603516,163716.47296142578,76739.16583251953,96046.70764160156,42054.46301269531
[TG(43:3)]_FA18:0,-0.02349832788550288,4.065958640041739,0.0038887682471795415,0.9502761569464978,0.9983610759729821,TAG,55459.98406982422,60557.32400512695,76287.54522705078,70574.12493896484,65698.94464111328,66732.42398071289,61916.98455810547,49959.64370727539,48072.123596191406,43721.72317504883,52138.603759765625,28597.6220703125
[TG(43:4)]_FA14:0,0.03251897532636828,4.0034785731986124,0.007438637720042607,0.9312696420259757,0.9983610759729821,TAG,86625.36477661133,115750.806640625,41882.942626953125,38722.14288330078,37889.64266967773,43267.74282836914,56638.16360473633,73343.7055053711,31373.84219360352,33916.62237548828,43149.343017578125,20904.101501464844
[TG(43:4)]_FA16:0,-0.0214640271158628,3.6299503106076005,0.0032443565593212043,0.9545776534121525,0.9983610759729821,TAG,43224.16323852539,34555.02261352539,57716.044036865234,47883.28359985352,43832.14297485352,63989.80494689941,37668.422760009766,36188.6028137207,37599.38269042969,34394.842346191406,42509.6826171875,22569.681671142574
[TG(43:4)]_FA18:0,-0.02655294365470718,3.659789878170257,0.0049656430177265065,0.9438217116917456,0.9983610759729821,TAG,46591.9229888916,42804.82293701172,56479.86358642578,47876.96423339844,44823.60333251953,47840.70343017578,40962.70275878906,33372.60241699219,34784.102600097656,39485.822814941406,40102.94284057617,28845.041931152344
[TG(44:0)|TG(O-45:0)]_FA14:0,0.03518417416331903,6.062815793588977,0.00870806774673838,0.9256517045859591,0.9983610759729821,TAG,186160.375,224455.51684570312,289642.5795898437,406733.4135742188,270482.6376953125,284604.0207519531,157242.3917236328,158540.7099609375,361348.92724609375,160865.73193359375,198048.2528076172,95614.7861328125
[TG(44:0)|TG(O-45:0)]_FA16:0,0.017339728216294977,6.269394151359412,0.0021158448480491643,0.9633115940926756,0.9983610759729821,TAG,216369.09448242188,215429.33447265625,347423.9641113281,512896.4636230469,295285.0209960937,335837.68603515625,179018.45239257812,147229.88989257812,486321.2351074219,184184.61352539065,222896.89599609372,106104.78759765624
[TG(44:0)|TG(O-45:0)]_FA18:0,0.02395617777644086,5.525224888174501,0.004037992174517058,0.9493323692345504,0.9983610759729821,TAG,135536.8095703125,132006.4093017578,199244.91357421875,208290.5720214844,224603.296875,210029.4949951172,120230.56774902344,108102.22729492188,183018.99340820312,137438.05102539062,145881.39086914062,89095.28625488281
[TG(44:1)]_FA16:1,0.032654805197242016,6.378502948558369,0.007501496286295151,0.9309805799286252,0.9983610759729821,TAG,217001.49584960935,256479.6787109375,351854.1650390625,572419.1564941406,345338.6223144531,367002.9870605469,181895.79235839844,163894.93115234375,500397.2568359375,209013.0139160156,262448.2980957031,99202.86669921876
[TG(44:1)]_FA18:1,0.010621415338969764,5.5936262664729055,7.940018217595934e-4,0.9775201534586668,0.9983610759729821,TAG,143357.7900390625,151032.63061523438,215627.85522460935,202538.99487304688,219550.03356933597,227061.9560546875,122278.08837890624,122913.66821289062,200535.61328125,136580.9306640625,152086.53088378906,88575.68591308594
[TG(44:2)]_FA16:1,-0.013163148438432117,5.945040606100745,0.0012201012351340523,0.9721356004948911,0.9983610759729821,TAG,179026.99243164062,195731.9345703125,236924.8173828125,342288.7058105469,270144.60107421875,259660.7990722656,137093.90942382812,141367.14916992188,320734.8430175781,174529.55151367188,186791.833984375,105462.44763183594
[TG(44:2)]_FA18:1,-0.003699976529931051,4.850229546722823,9.637787275096343e-5,0.9921671149418523,0.9983610759729821,TAG,83084.36584472656,91077.90655517578,122640.62902832033,122831.78955078124,153036.11059570312,129375.64868164062,78279.58605957031,70610.36486816406,122569.36901855467,89882.30627441406,87319.68591308594,45220.383361816406
[TG(44:3)]_FA18:3,-0.004222697846288332,6.484852283513255,1.255389774996729e-4,0.9910603550968848,0.9983610759729821,TAG,266928.73681640625,239987.59814453125,397886.4477539063,407028.7700195313,394232.8662109375,422952.728515625,238350.03784179688,209330.2946777344,384649.2661132813,237110.158203125,290819.8798828125,179570.51318359375
[TG(44:4)]_FA18:1,0.014994298897147774,3.7899276337845316,0.0015820958374206384,0.968272054446769,0.9983610759729821,TAG,45817.88327026367,48496.86358642578,62671.1845703125,54956.423736572266,54141.92416381836,56592.98318481445,42258.78305053711,36783.54290771485,43928.50329589844,42577.12292480469,39746.56288146973,29729.28196716309
[TG(44:4)]_FA18:3,0.032465268381159346,5.230291731684095,0.0074145326725556515,0.9313808180029672,0.9983610759729821,TAG,100491.74676513672,116354.08862304688,163530.49157714844,177975.37280273438,197685.05444335935,171875.49182128906,101493.66680908205,89543.4653930664,166679.2705078125,109258.00775146484,108652.74645996094,59906.00439453125
[TG(44:5)]_FA18:2,0.036850778331248536,3.888250562140297,0.00955141433632889,0.9221456309107423,0.9983610759729821,TAG,46023.66271972656,53728.36380004883,65386.52404785156,59359.404052734375,60460.90493774414,62577.38391113281,44005.52297973633,41187.60264587402,44942.72290039063,45763.86343383789,40719.14273071289,32948.562255859375
[TG(44:5)]_FA22:5,0.003705924123349469,5.085281929027875,9.667367976362584e-5,0.9921551040281366,0.9983610759729821,TAG,116052.08782958984,109347.8872680664,164495.51135253906,145769.89099121094,119600.40936279295,173716.390625,106898.90682983398,116994.34790039062,90319.56698608398,91345.48587036131,116388.36907958984,43087.56350708008
[TG(45:2)]_FA18:2,0.0054291399665886975,5.299209387907034,2.0747422304934204e-4,0.9885076956818093,0.9983610759729821,TAG,117261.20864868164,127270.34985351562,176475.43194580078,196795.0746459961,147258.5912475586,206677.2940673828,106754.78839111328,90842.8660888672,185361.37231445312,117676.20806884766,121184.58856201172,50049.823486328125
[TG(45:3)]_FA18:1,-0.025975866953764394,4.545871767570956,0.00475237206114798,0.9450394083428063,0.9983610759729821,TAG,80212.42547607422,95086.4469909668,102656.7060546875,87990.32604980469,75201.08575439453,93457.76708984376,99047.36614990234,58695.38430786133,59852.98373413086,57995.4436340332,75735.26531982422,48043.86328125
[TG(45:3)]_FA18:2,0.010991159374775017,4.7141796523734,8.502161094838812e-4,0.9767382068774539,0.9983610759729821,TAG,77452.62591552734,88791.60638427734,119342.62857055664,122913.84844970705,115405.1478881836,120723.74920654295,76096.34475708008,61894.7650756836,111687.78768920898,73726.4049987793,85675.605712890625,36739.90274047852
[TG(45:5)]_FA16:1,-0.02517717385681622,3.8704000942509675,0.004464355455638724,0.9467283191650333,0.9983610759729821,TAG,46448.86306762695,58999.22467041016,54496.16439819336,60287.56442260742,52251.02362060547,54622.46450805664,47885.763244628906,38228.422927856445,38511.92282104492,41577.8830871582,47938.64288330078,37879.4630279541
[TG(46:3)]_FA16:0,-0.025891364437599446,3.9952195889806275,0.00472132443994866,0.9452189501748213,0.9983610759729821,TAG,46649.34307861328,49109.72341918945,60387.72396850586,63712.50454711914,62910.10443115234,66940.885009765625,48770.02337646485,38192.28248596192,51929.04345703125,44465.38305664063,44349.50341796875,50590.92315673828
[TG(46:4)]_FA20:4,-0.013501062076461325,5.8127615565498525,0.0012835531420023472,0.9714205353169779,0.9983610759729821,TAG,166802.11157226562,173308.69177246094,225799.5546875,244640.8758544922,265804.63928222656,248108.8994140625,157806.45141601562,133678.2890625,213524.0357666016,166591.6923828125,181342.5137939453,115508.98828125
[TG(46:5)]_FA16:1,-0.010561058305552604,3.796603705208403,7.852912465438067e-4,0.9776437683288313,0.9983610759729821,TAG,41670.382904052734,47761.9033203125,56882.384216308594,62407.42428588867,55513.264221191406,66226.92413330078,38814.22229003906,39056.603088378906,43203.10305786133,44200.782958984375,46477.44320678711,25023.12158203125
[TG(46:6)]_FA16:1,0.029659841724386925,4.00880858139052,0.006188527586203918,0.9372973390989099,0.9983610759729821,TAG,48683.0234375,48268.1435546875,70142.0651550293,77677.86511230469,83690.74609375,68865.18518066406,46199.96319580078,42367.76287841797,50746.5033569336,53553.424072265625,53089.623931884766,24438.561477661133
[TG(47:2)]_FA18:0,-0.023540316748669077,4.281045430862407,0.0039027353174105883,0.9501870577132099,0.9983610759729821,TAG,61758.18420410156,62888.3444519043,79950.646240234375,89333.36679077148,95531.14831542967,74129.965576171875,58551.38482666016,49335.88348388672,73954.6851196289,63745.48489379883,55932.96365356445,33285.78259277344
[TG(47:3)]_FA16:0,-0.0368572843213138,4.135498533593161,0.009569791844931785,0.9220710069925965,0.9983610759729821,TAG,58176.16394042969,60882.78411865234,72737.58444213867,79939.56643676758,70907.40603637695,77616.84539794922,52091.40399169922,45452.243225097656,62205.06393432617,53913.54412841797,62985.885314941406,25391.902130126957
[TG(47:3)]_FA18:1,0.0026502356239991674,4.3384649336226815,4.944022236941237e-5,0.9943898213564558,0.9983610759729821,TAG,73204.64489746094,69605.5849609375,81496.4455871582,84980.42738342285,91669.8663330078,81124.84579467773,59157.68365478516,53174.403717041016,75591.2251586914,66709.68478393555,56403.463775634766,33760.82247924805
[TG(47:3)]_FA18:2,-0.031113944562224743,5.629847338698181,0.006819325677497545,0.9341861340070565,0.9983610759729821,TAG,123910.25051879884,166665.59204101562,202658.6937866211,320987.02294921875,216848.1368408203,210076.57556152344,103125.92785644533,93211.68603515624,332685.00244140625,147682.24969482422,140426.37078857422,49353.00384521485
[TG(47:6)]_FA16:0,-0.005356886602903647,5.105620009597306,2.020333363361715e-4,0.9886593758874845,0.9983610759729821,TAG,101799.0873413086,128908.64892578124,148766.7313232422,197866.2957763672,146572.77032470703,128433.06872558594,102847.30688476562,72632.04504394531,164512.07177734375,101846.6879272461,108870.92791748048,39222.76287841797
[TG(47:6)]_FA16:1,0.011311452829628267,4.265461126559228,9.004647968140489e-4,0.9760608758473622,0.9983610759729821,TAG,61269.66467285156,63602.90423583984,74652.92529296875,85953.80651855469,103890.00714111328,79969.26593017578,54646.82421875,54546.064208984375,63918.76440429688,60125.92391967773,62055.66412353516,29060.34210205078
[TG(48:5)]_FA14:0,0.019024962902282113,4.2914123000930315,0.0025468583576184756,0.9597507176449862,0.9983610759729821,TAG,49303.0634765625,59810.86444091797,90401.78680419922,97516.06701660156,86095.725830078125,83217.22595214844,57315.94415283203,52911.66375732422,62332.484375,60777.3236694336,55886.24444580078,43245.98303222656
[TG(48:5)]_FA22:5,-0.0019111788929524576,5.159267588499744,2.571402001194656e-5,0.9959540250551681,0.9983610759729821,TAG,118438.32836914062,115355.22845458984,166524.0922241211,154776.45001220703,131864.26922607422,180561.43334960935,119252.3882446289,89146.28625488281,103941.20709228516,102873.48736572266,139175.24926757812,49533.68328857422
[TG(48:6)]_FA14:0,0.005357878934784796,4.985150196516625,2.020615286610905e-4,0.9886585847163825,0.9983610759729821,TAG,93353.48669433594,94427.46643066406,137093.388671875,144403.86962890625,137526.34936523438,143350.7303466797,88898.845458984375,92094.58642578124,106997.44763183594,89220.205810546875,94757.326904296875,65996.14453125
[TG(48:6)]_FA22:6,0.02323389091806336,5.291744324453621,0.0037982091303092602,0.9508577944369586,0.9983610759729821,TAG,120077.58868408205,127411.0073852539,191592.7320556641,169976.93194580078,141960.68994140625,204835.3753662109,129369.86895751952,96186.02667236328,108064.50756835938,113221.80889892578,151003.0903930664,59236.50411987305
[TG(48:8)|TG(47:1)]_FA18:0,-0.007907885519632087,5.19757302284108,4.402949898008046e-4,0.983259051337925,0.9983610759729821,TAG,101701.5473022461,111097.56866455078,160956.71264648438,219875.8571777344,174673.41235351562,156543.7294921875,84596.7865600586,69289.18505859375,222986.55889892575,116291.70776367188,105308.82678222656,36912.02279663086
[TG(49:3)]_FA18:0,-0.034040677986122495,4.337942932444242,0.00816269085970589,0.9280109865123635,0.9983610759729821,TAG,69125.56423950195,64666.16485595703,87557.4868774414,80890.92538452148,93853.50646972656,91944.44635009766,63984.06466674805,51361.08364868164,66511.26452636719,69594.16485595703,69120.2650756836,26489.681671142574
[TG(49:3)]_FA18:1,-0.0019286235369155242,4.825411255422497,2.6185217279817152e-5,0.9959171233716653,0.9983610759729821,TAG,76802.00500488281,88147.78680419922,97596.06715393066,167087.41061401367,165783.71185302734,125158.7894897461,62834.56414794922,61711.224609375,168321.29064941406,90909.3663330078,77137.0053100586,27067.3017578125
[TG(49:4)]_FA18:1,0.004775910702540244,4.3915866387056814,1.6054850857472047e-4,0.9898904557279746,0.9983610759729821,TAG,76116.80480957031,72929.70455932617,84709.82553100586,83680.0463256836,90113.82604980467,107250.74771118164,68591.72509765625,51337.60397338867,70916.88537597656,63753.704010009766,76096.08511352539,23560.90145874023
[TG(49:4)]_FA18:2,-0.01321289809513175,5.219107599378394,0.0012293256249904516,0.9720305095486086,0.9983610759729821,TAG,87308.60681152344,114887.18829345705,124775.82849121094,238486.73529052731,225403.1137084961,160156.55102539062,69414.92510986328,78788.325439453125,251834.0569458008,113369.60739135742,97634.70782470705,35482.06262207031
[TG(49:5)]_FA18:0,0.01470775772773402,4.49181017266133,0.0015222839008401934,0.968877267978573,0.9983610759729821,TAG,73281.005126953125,63083.38482666016,101590.5675048828,103403.22705078124,117989.62817382812,83320.2055053711,63282.00500488281,63323.92425537109,69091.96420288086,67921.04522705078,75541.78533935547,40509.162994384766
[TG(49:8)|TG(48:1)]_FA20:4,-0.02650380285138706,3.8845464143992414,0.0049473695987956035,0.943925003513813,0.9983610759729821,TAG,47718.78326416016,52568.30368041992,54306.54414367676,57741.26417541504,61489.36477661133,65256.844635009766,44334.98333740234,40383.12258911133,46693.943359375,46733.06312561035,43591.46328735352,32769.822174072266
[TG(50:6)]_FA22:5,0.01988016806030252,5.191843955122357,0.002781029489710818,0.9579426796758687,0.9983610759729821,TAG,111093.80801391602,129861.76947021484,148008.3096923828,173815.1337890625,153595.39141845703,167966.75122070312,117164.56811523438,99021.30825805664,112851.28839111328,114278.98733520508,111478.60803222656,60954.56405639648
[TG(50:7)|TG(49:0)]_FA16:1,-0.020293032137146984,5.01899864586347,0.002900173211855872,0.9570520786704877,0.9983610759729821,TAG,100806.54736328124,100589.5474243164,139745.5301513672,162422.1123046875,126635.32763671876,160545.63256835938,80705.905517578125,83707.60583496094,153912.43096923828,92375.62664794922,103030.1671142578,42989.16284179688
