lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M3_Male_WT_cortex,Blank_Blank_Blank_Blank_Blank
CerP(d18:1/22:0),-0.36932163083271913,1.8719487616308723,0.47434049233208947,0.49099708697509303,0.9991975290191162,Cer,16631.860969543457,15186.821014404297,18291.68130493164,17242.381256103516,17744.141204833984,15805.461074829102,21980.98166656494
CerP(d18:1/24:0),-0.2696939446145179,1.8780337500180209,0.25127304385148364,0.616180111241806,0.9991975290191162,Cer,15269.801078796389,14000.301132202148,17065.64137649536,14605.561004638672,14165.381057739258,14147.720985412598,26276.701667785645
CerP(d18:1/24:1(15Z)),-0.37347578543044657,1.9168181604113204,0.4851900850150059,0.486080779086855,0.9991975290191162,Cer,15460.821151733398,15266.081176757812,16928.601177215576,15214.141036987305,16443.601055145264,14996.701034545898,25948.16175842285
CerP(d18:1/26:0),-0.35126759882917036,1.4467462524855406,0.4285480566987872,0.5127022560123051,0.9991975290191162,Cer,12258.98080444336,13365.780960083008,12842.561000823976,10803.840789794922,11671.820831298828,12635.68091583252,16853.80121612549
CerP(d18:1/26:1(17Z)),-0.4887105717708506,1.3862634484394756,0.8366356507012256,0.36036075250855815,0.9991975290191162,Cer,10245.260681152344,10560.500774383543,11400.96089553833,11573.020782470703,12867.820892333984,10854.98072052002,17106.38124847412
CerP(d18:1/8:0),-0.17634301084908685,2.4450329639470536,0.10674949938297118,0.7438755729197308,0.9991975290191162,Cer,26641.64194107056,26011.96206665039,28064.40198135376,23321.76170730591,21572.44157409668,23816.84172058105,33248.70245361328
DG(24:0)_C16:0,-0.23667501210870612,3.862552359145332,0.1931330191730467,0.66032172529269,0.9991975290191162,DAG,96172.2476196289,83600.18576049805,56212.503997802734,111085.88751220705,74063.68536376953,85059.98553466797,51547.723693847656
DG(24:0)_C18:0,0.06733500244949649,4.597352649281969,0.015284428090865276,0.9016080742061114,0.9991975290191162,DAG,134854.82942962646,115962.9076538086,111420.44793701172,199592.9942626953,101333.38720703124,106130.42780685423,114614.86840820312
DG(26:0)_C16:0,-0.31549889020099664,4.074064205717761,0.34503674043662613,0.5569362481038744,0.9991975290191162,DAG,115745.48767089844,108100.38772583008,61055.96418762207,110020.6078491211,103004.4072265625,88989.26611328125,58459.12435913086
DG(26:0)_C18:0,0.39690706091706296,3.5727995491053757,0.5165005579688113,0.4723382738104519,0.9991975290191162,DAG,61380.524353027344,47450.72330093384,45592.32335281372,148787.61196899414,43396.44306564331,45622.88324737549,53247.48370361328
DG(28:1)_C16:0,-0.24090808689392348,4.618638389994237,0.200167815968598,0.6545854238975883,0.9991975290191162,DAG,200303.4144287109,205480.5547180176,65451.44471359253,181324.55334472656,171948.25225830078,131471.86981201172,50801.723724365234
DG(28:1)_C16:1,-0.21530888438842408,4.863342147514883,0.15960496840125415,0.6895204733489383,0.9991975290191162,DAG,239891.01663208008,204910.8962402344,60674.44426727295,217570.71737670896,264823.39923095703,66585.98484420776,87459.32675170898
DG(28:1)_C18:1,-0.328775794693226,3.2395062320555312,0.37499214548464016,0.5402956167644136,0.9991975290191162,DAG,48110.58335494995,46551.58363342285,45171.08291244507,43104.003200531006,44207.58327102661,44714.24289703369,52723.3835144043
DG(28:2)_C16:0,-0.3285151708649134,3.937128287828597,0.374412521647173,0.5406088353823851,0.9991975290191162,DAG,91979.30645751952,78059.7453918457,50663.04351043701,129260.58935546876,76509.08575439453,94387.86721801758,57791.84387207031
DG(28:2)_C16:1,0.08742823754393525,4.6600952823882436,0.025726541251060553,0.8725699643287254,0.9991975290191162,DAG,214015.0528564453,212652.83694458008,69277.5051574707,225729.73593139648,205389.8752746582,62262.224601745605,54922.8239440918
DG(28:2)_C18:0,-0.07074070679912872,4.003816365637747,0.01704944959851673,0.8961126747488104,0.9991975290191162,DAG,83977.66642379761,76055.38544082642,77676.50579833984,110109.86798095705,72839.98482131958,68404.16457748413,82155.06555175781
DG(28:2)_C18:1,-0.39805516945117286,5.263231565312481,0.5521876300417716,0.4574252048934154,0.9991975290191162,DAG,185284.65321731567,182145.15328598025,177920.53313827515,175180.43187332153,181498.7333755493,185833.3121871948,219368.2958984375
DG(28:2)_C18:2,-0.3315650752497425,3.4006270097796554,0.3814557305190647,0.5368251819296288,0.9991975290191162,DAG,53408.40378952026,45738.62316894531,50611.64359664917,51141.68363189697,47887.52322387695,49767.74341964722,60896.28402709961
DG(29:0)_C16:0,-0.15584843199457105,4.194383198085965,0.08327040632957505,0.7729134243630337,0.9991975290191162,DAG,120231.96844482422,96769.4873046875,56327.6635055542,166959.3313293457,85826.78625488281,105195.7873840332,67334.48468017578
DG(29:0)_C18:0,0.6609861811386557,3.5906413111902915,1.3978674910322297,0.23708094865686585,0.9991975290191162,DAG,77126.44575119019,42216.52294921875,43332.30303573608,167974.63079833984,42468.00266265869,38478.44284439087,50204.7033996582
DG(29:1)_C16:0,-0.22166975399748753,3.952648958075229,0.169244427558624,0.680784183547503,0.9991975290191162,DAG,107630.76766967772,100354.9073791504,51046.60388565064,102854.7269897461,80945.54553222656,84026.52574157715,58503.26425170898
DG(29:1)_C16:1,0.26692749232775975,4.13767302085015,0.23627393251808826,0.6269103253075626,0.9991975290191162,DAG,116194.6692199707,96447.52716064452,58944.40424346924,190783.0124206543,95391.00662231444,54423.403842926025,66462.46450805664
DG(29:1)_C18:0,0.26446472608420446,3.740762503259194,0.23197641034039407,0.6300622067510555,0.9991975290191162,DAG,72799.16576385498,54316.20389556885,49732.18357849121,134944.0295715332,51398.66357421875,49127.52368545532,68378.70526123047
DG(29:1)_C18:1,-0.3781668305766682,3.254475413245938,0.4977152348483287,0.4805057520822466,0.9991975290191162,DAG,46431.3631477356,46620.30331039429,46570.72322463989,44824.50308227539,47465.56336212158,45246.06325912476,52314.58364868164
DG(29:2)_C16:0,-0.23075593626219976,4.224977654944606,0.1835200207951857,0.6683654803708763,0.9991975290191162,DAG,110681.56774902344,102875.7875366211,58237.40423965454,127104.14883422852,85539.38595581055,96995.46670532228,89475.24703979492
DG(29:2)_C16:1,-0.012056470452736808,3.8796386179220397,4.930414834234398e-4,0.9822847981214176,0.9991975290191162,DAG,102084.62771606444,90083.72624206544,51095.223682403564,104600.1671447754,84867.28649902344,52282.8436126709,62538.90447998047
DG(29:2)_C18:0,0.678005270897398,4.515590197205748,1.468439724310656,0.22559203147647428,0.9991975290191162,DAG,112850.82843017578,80972.02546691895,74239.34523010254,368127.73065185547,78248.56503677368,75473.48519897461,92908.74621582033
DG(29:2)_C18:1,-0.39683040352425275,3.482876414263691,0.5487130086994512,0.45884403537600743,0.9991975290191162,DAG,51837.203815460205,49783.763259887695,52652.78391647339,54196.50396728516,52569.50352859497,53459.1236038208,64718.72457885742
DG(29:2)_C18:2,-0.35589238659075567,3.2701305779961056,0.4401795639789725,0.5070358002125412,0.9991975290191162,DAG,44864.68322753906,46036.20289611816,46929.70330810547,50681.32372283936,45768.28345870972,47437.80339813232,52492.02407836914
DG(30:0)_C16:0,-0.28631993673556816,4.477622372551801,0.2836183974177402,0.5943393391953504,0.9991975290191162,DAG,183805.89169311523,152273.64874267578,59123.88454055786,167197.79196166992,142137.50967407227,127001.58825683594,58008.003997802734
DG(30:0)_C18:0,0.24226953761755754,3.7209999223205505,0.19503889606880875,0.6587554643507418,0.9991975290191162,DAG,63376.78448104858,52893.32377243042,50615.0835647583,118728.72882080078,48007.04365158081,45411.04316329956,76604.66607666016
DG(30:1)_C16:0,-0.5709139553821725,6.866892744000188,1.1477672762357543,0.2840170250488849,0.9991975290191162,DAG,732393.2927246094,770266.8167724609,261376.5001907349,965160.9440917968,1029547.880859375,562583.4655761719,300979.8220214844
DG(30:1)_C16:1,0.0014579751762762493,4.910215944031194,7.2027178248390555e-6,0.9978586495912627,0.9991975290191162,DAG,243456.7398681641,202683.59521484372,70329.40537261963,255591.81814575195,240285.0560913086,63484.78415298462,98332.88702392578
DG(30:1)_C18:1,-0.3940125757457252,3.6551859486147293,0.540853129394236,0.4620793769033805,0.9991975290191162,DAG,54315.063720703125,55724.80375671387,51055.28359603882,53399.70397949219,52455.10382461548,56668.64405441284,83178.74649047852
DG(30:2)_C16:0,-0.2451359136888484,6.8287451740729495,0.20731969033022324,0.6488763636639148,0.9991975290191162,DAG,450531.0550537109,534029.2802734375,276897.8388633728,421818.9496459961,391183.5278930664,388516.9091796875,905333.2688598632
DG(30:2)_C16:1,-0.07333111697156097,7.769676980397698,0.018325660261325538,0.8923175219976522,0.9991975290191162,DAG,1499243.3728027344,1473744.343383789,349274.9251899719,1921968.790649414,1903741.6315917969,275588.28003692627,834123.8420410156
DG(30:2)_C18:0,0.26983133391474134,3.6909432902291455,0.24137569623053423,0.6232142753762016,0.9991975290191162,DAG,63087.18446731568,47057.10321044922,48869.40354156494,147902.7905883789,52034.36349487305,46355.32377243042,64008.22445678711
DG(30:2)_C18:1,-0.3841071601418723,3.8617500205586457,0.5136883353561643,0.47354654819715575,0.9991975290191162,DAG,68966.76507949829,69908.7848701477,69065.10492324829,65054.34477996826,67937.98480606079,69839.42491531372,83505.72622680664
DG(30:2)_C18:2,-0.39862726674440985,3.8440076590275454,0.553764077880146,0.4567837596804492,0.9991975290191162,DAG,64460.16431045532,55531.04407119751,58692.10382080078,63056.88470840454,62878.58403015137,60352.00415802002,96256.80661010742
DG(30:3)_C16:0,-0.21457421617253405,4.193368519142127,0.15850617714971804,0.6905355832338411,0.9991975290191162,DAG,111038.2681274414,95717.96667480467,69963.44488143921,156434.3924560547,88169.446044921875,106996.14776611328,68099.9047241211
DG(30:3)_C16:1,0.2700549404401617,9.299277657439843,0.2417916797567159,0.6229150535903806,0.9991975290191162,DAG,4119372.752929688,3794296.8872680655,791993.8384094238,4269277.258300781,3649129.4298095694,609171.7882385254,3883894.088623047
DG(30:3)_C18:0,0.13399142258925145,3.8421885192413447,0.0601985216671892,0.8061824436585128,0.9991975290191162,DAG,66968.16519165039,57132.9842338562,60969.64446258545,159672.95263671875,60180.50447463989,61077.02422332764,65181.08471679688
DG(30:3)_C18:1,-0.38164762181849154,3.402632373554204,0.5070381914306381,0.4764238188855185,0.9991975290191162,DAG,51910.46370315552,52096.38360595703,50280.78352355957,50214.82345199585,53007.10392761231,50105.66361236572,57749.2841796875
DG(30:3)_C18:2,-0.37453036066314,3.949024513708868,0.48809636070973283,0.48477770537923803,0.9991975290191162,DAG,73814.34518432617,67862.72471618652,74644.10506057739,77848.50563430786,74656.86575698853,72616.0252494812,87229.44616699219
DG(31:0)_C16:0,-0.193497959021169,8.87498171356915,0.1287133367586648,0.7197698431598831,0.9991975290191162,DAG,4369385.325073242,3695238.193359375,592064.7892303467,3409255.8227539062,3020916.417236328,2434953.9415283203,1214711.3591308594
DG(31:0)_C18:0,0.46962624261813224,3.4688427149033516,0.7183738369276398,0.39667783866904943,0.9991975290191162,DAG,56267.9645614624,39703.94268035889,38909.08280944824,143662.92892456055,42610.14281463623,35205.50254440308,52682.16383361816
DG(31:1)_C16:0,-0.059285938636010886,4.05406469495189,0.011964841323106157,0.9128979894858369,0.9991975290191162,DAG,105203.4877319336,97442.8657836914,49893.863399505615,156315.43016052246,76883.88523864746,89199.666259765625,60963.14431762695
DG(31:1)_C16:1,0.3397055277802342,8.344974711887279,0.3803016688907519,0.53744183248603,0.9991975290191162,DAG,3200691.58972168,2555174.6284179688,457769.0843925476,2882912.572387696,2440071.186767578,408477.935295105,988632.05859375
DG(31:1)_C18:0,0.09711332672550677,3.970714537936018,0.03171619154591099,0.8586519790606869,0.9991975290191162,DAG,73811.26532363892,73844.22420120239,58509.98453140259,121943.06893920898,63039.38449859619,55943.92420578003,91238.0064239502
DG(31:1)_C18:1,-0.33166998453684043,3.1770872043949843,0.3816926504338198,0.5366987477887393,0.9991975290191162,DAG,43559.12319564819,42617.043323516846,40564.302909851074,44047.90297698975,41601.94281387329,41592.14291000366,52628.86361694336
DG(31:2)|DG(P-14:0/18:1)_C16:0,-0.205206656940997,4.163148484395078,0.1448729640987949,0.7034838935172224,0.9991975290191162,DAG,105192.14752197266,85565.426025390625,70955.16469573975,134611.59008789062,75163.70544433594,101971.1065673828,81019.06555175781
DG(31:2)|DG(P-14:0/18:1)_C16:1,0.3039054404898809,4.8036831700959874,0.30530660038857604,0.5805746260023816,0.9991975290191162,DAG,210338.55401611328,183814.47241210935,83984.96605300903,238449.7387084961,153495.67044067383,74080.20503234863,113693.02801513672
DG(31:2)|DG(P-14:0/18:1)_C18:1,-0.37904364547061675,4.4302991879187985,0.5000821419750423,0.4794640319419778,0.9991975290191162,DAG,99648.58769607544,86056.14652633667,96090.46677780151,81547.78566360474,98947.02633285522,83696.62575149536,145467.04931640625
DG(31:2)|DG(P-14:0/18:1)_C18:2,-0.40441728910201347,3.4934087389936956,0.5701667471472547,0.45019266312069783,0.9991975290191162,DAG,52531.50371932984,53896.863956451416,44699.243255615234,52354.48411941528,54223.26411437988,50288.30350112915,67861.68505859375
DG(31:3)_C16:0,-0.1989914129112189,3.3084887463494423,0.13616561822300355,0.7121230604630118,0.9991975290191162,DAG,72897.4849243164,57858.02444458008,35852.08260345459,71997.30499267578,45040.48300170898,61681.8649597168,34909.72244262695
DG(31:3)_C16:1,0.07188512027611565,4.350038028078855,0.01741343253524974,0.8950159575426511,0.9991975290191162,DAG,113812.08758544922,100855.48724365234,73197.56490325928,167117.7313232422,95549.0262451172,72773.5453414917,104309.18731689452
DG(31:3)_C18:1,0.14208010373575253,6.014608112992542,0.06764470290727331,0.7947974731124055,0.9991975290191162,DAG,233375.8929100037,391471.6126289368,211500.6192970276,207276.37549591064,227158.65549087524,142659.86874389648,517927.59451293945
DG(31:3)_C18:2,-0.25938774335526693,4.570472492208839,0.23234398163185677,0.6297912219936088,0.9991975290191162,DAG,93905.64651870728,131747.8281173706,87567.6856842041,93693.12683486938,101460.60763168336,88108.60648727417,162089.11166381836
DG(32:0)_C16:0,-0.19680318639777555,4.497480035797437,0.13317389824260317,0.71516366641347,0.9991975290191162,DAG,168120.9501953125,160884.01181030273,70290.88460540771,144035.35061645508,137994.78945922852,106279.20739746094,78810.72518920898
DG(32:0)_C18:0,0.6422874074163959,3.6981463010224185,1.3222634869687226,0.2501862292475424,0.9991975290191162,DAG,70577.52436828613,38047.04263687134,40296.46280288696,189578.51150512692,43142.8431930542,40714.82292556763,60990.4040222168
DG(32:1)_C16:0,-0.2541336363686696,5.454685557671335,0.22295395700712106,0.6367983105339549,0.9991975290191162,DAG,330100.7623901367,277158.181640625,92636.0467414856,324274.36193847656,284087.6208496094,196047.29486083984,159791.13232421875
DG(32:1)_C16:1,0.030992899395421134,4.788645760523148,0.003247403452405706,0.9545563525967525,0.9991975290191162,DAG,199245.75369262692,194030.4737548828,91461.065990448,199357.39422607425,178427.83264160156,84171.725730896,105401.62670898438
DG(32:1)_C18:1,-0.34911143123267485,3.5171715000050017,0.42338279520299693,0.5152539034620158,0.9991975290191162,DAG,51993.24380874634,50169.963512420654,51623.78378295898,49899.643966674805,50583.90338897705,49715.20330810547,72561.30456542969
DG(32:2)_C16:0,-0.23117500880430975,5.428140889606318,0.18419907472718933,0.6677891827101319,0.9991975290191162,DAG,323832.0639038086,265782.19763183594,75943.70534133911,436455.9711914063,221418.954284668,285370.9194030762,112562.18756103516
DG(32:2)_C16:1,0.29736823169238286,6.625601100569722,0.2924859892518725,0.588631836606645,0.9991975290191162,DAG,888599.82421875,713404.387878418,144293.69190597534,870345.6522827148,697982.1084594727,144426.60977172852,355963.46728515625
DG(32:2)_C18:0,0.5300021913061923,5.584023998193876,0.9099563068339194,0.3401260120654965,0.9991975290191162,DAG,165122.27434539795,159185.41035842896,116663.60708618164,266596.61573791504,103030.12745666504,87315.38622665405,439691.8984375
DG(32:2)_C18:1,-0.30507573772439356,5.70800990331782,0.32239938314705796,0.5701692590146307,0.9991975290191162,DAG,169503.11236953735,179310.09231567383,161384.1514930725,164156.5912437439,161414.25074768066,161298.95141601562,463554.0521240234
DG(32:2)_C18:2,-0.4284049309240055,3.572283658954172,0.640774213279883,0.42343058232765146,0.9991975290191162,DAG,51891.10376739502,50906.1837348938,55743.5440864563,55295.12408065796,57491.12427902222,53611.12395095825,72058.08529663086
DG(32:3)_C16:0,-0.2703971249414102,3.5809809871170892,0.2526683926280384,0.6152024158832858,0.9991975290191162,DAG,67109.34490966797,68701.4253692627,45932.72312164307,95638.427001953125,57345.26425170898,72641.22494506836,45389.44329833984
DG(32:3)_C16:1,0.46383844128816476,7.47043901067889,0.70121253374964,0.40237656505664876,0.9991975290191162,DAG,1711520.6823730469,1353201.9163208008,204442.37398529053,1830228.6081542969,1269429.293334961,194862.07474136355,532644.7174072266
DG(32:3)_C18:0,0.6431564318458006,3.990909808691426,1.3257637324868483,0.24956025469121113,0.9991975290191162,DAG,68398.3246307373,55297.0838508606,54814.66381454468,274714.31872558594,55502.66390991211,56487.32406234741,59358.62420654297
DG(32:3)_C18:1,-0.17317112272842378,6.531771826237745,0.10293883537087822,0.74833101923295,0.9991975290191162,DAG,126479.46656799316,195236.274181366,105356.08660125732,122343.88732910156,134273.87134170532,107739.98823165894,1149421.6794433594
DG(32:3)_C18:2,-0.36660622899932993,5.88398875560018,0.46744285654529,0.49416593223344035,0.9991975290191162,DAG,173331.83253479004,179601.2322845459,176573.29245376587,178320.21327209473,183781.69325256348,169213.75228118896,545395.2413330078
DG(32:5)_C16:0,0.09862888699461113,3.4289875888743455,0.03270948241606675,0.8564793265071541,0.9991975290191162,DAG,57666.08433532715,55118.60363769531,42107.18326950073,128884.64944458008,46618.603775024414,56027.62368774414,36289.26235961914
DG(32:5)_C16:1,-0.06998664090439899,3.3487173135675037,0.01668648454005961,0.8972182467599119,0.9991975290191162,DAG,61854.40446472168,51561.46361541748,43647.44313430786,85947.94613647461,56232.16400146485,42789.68310165405,41413.98291015625
DG(32:5)_C18:0,0.3904538151523183,3.020117984974585,0.5001035173768287,0.47945464108425867,0.9991975290191162,DAG,35862.08253097534,30560.002185821533,27360.10190582276,101288.44647216795,30606.78223800659,26957.421840667725,41148.54284667969
DG(32:5)_C18:1,-0.32459275142525984,3.7423058284990303,0.36540900862348735,0.5455174492035101,0.9991975290191162,DAG,43630.02320480347,43934.88296890259,45505.94301223755,45486.82335662842,45464.64308929443,40959.143184661865,115489.04736328124
DG(32:5)_C18:2,-0.43109033729882934,3.8230279687707003,0.6489545444805458,0.4204867053021649,0.9991975290191162,DAG,67226.10461807251,67237.12480926514,70451.36502075195,68594.88496017456,73220.84499359131,69256.90490722656,75692.72525024414
DG(33:0)_C16:0,-0.1662147344341135,7.683127647100028,0.09479117003138526,0.7581723155117366,0.9991975290191162,DAG,1871837.787597656,1557261.9606323242,272864.7780303955,1652374.0307617188,1208352.7022705078,1162456.3566894531,517723.9404296875
DG(33:0)_C18:0,0.43899993328936565,3.9180599165610905,0.6294800101813962,0.42754611372372836,0.9991975290191162,DAG,68340.78443145752,45037.98306274414,46574.26318359375,131191.60968017578,42851.70268630981,40232.682720184326,108580.68685913086
DG(33:1)|DG(O-34:1)_C16:0,-0.24252044283000054,3.7688646746841763,0.20287144536041524,0.6524130132735905,0.9991975290191162,DAG,92517.76623535156,77057.364990234375,52065.0835609436,97262.86706542967,70148.60482788086,76741.9857788086,51131.76379394531
DG(33:1)|DG(O-34:1)_C16:1,0.4202680913620508,7.914779741435328,0.5779330095974728,0.44712365756670847,0.9991975290191162,DAG,2366339.483520508,1878235.0213012693,278210.7614021301,2366124.217895508,1706396.3819580078,332965.22539520264,719989.2328491211
DG(33:1)|DG(O-34:1)_C18:1,-0.39221641936517776,4.1044385539507084,0.5358754458964086,0.4641471200596202,0.9991975290191162,DAG,58404.02420043945,56332.60392761231,57303.0241394043,56543.66418457031,60783.464263916016,55244.664180755615,146698.89093017578
DG(33:2)_C16:0,-0.26119445151926657,3.787979396797799,0.2356179510311449,0.6273891323239069,0.9991975290191162,DAG,81841.2258605957,73221.4255065918,43881.66326522827,130259.7098388672,64507.56454467773,88905.84609985352,48120.763122558594
DG(33:2)_C16:1,-0.04006971207877775,3.9405609951550313,0.005457621223285969,0.9411092798908504,0.9991975290191162,DAG,98347.4071044922,84085.18621826172,62209.964447021484,116917.84826660156,76430.08541870117,68140.70469665527,65436.78466796875
DG(33:2)_C18:0,0.2364845083631893,3.6943273827800502,0.18592787118677734,0.6663276487947868,0.9991975290191162,DAG,62673.18454742432,56064.48399734497,53832.46401596069,137863.9892578125,49252.06345367432,52575.06352996826,61951.8444519043
DG(33:2)_C18:1,-0.35409127924371725,3.713630149063141,0.435696958540575,0.5092066960076725,0.9991975290191162,DAG,63192.244426727295,64067.284591674805,59979.74417877197,63750.94456100464,59192.60381698608,64958.48472595215,73919.3452758789
DG(33:2)_C18:2,-0.4384472871364177,4.148097197536637,0.6715930546391622,0.4124967464920618,0.9991975290191162,DAG,59262.464447021484,61750.3645362854,63723.0848236084,59498.184242248535,64358.3645324707,63508.14443588257,145297.4905090332
DG(33:3)_C16:0,-0.05002338432377044,3.415433212679534,0.00851205636990926,0.9264908275908559,0.9991975290191162,DAG,72676.68518066406,67684.2848815918,43896.42343139648,88270.78631591797,58591.583984375,51305.90377807617,34988.962310791016
DG(33:3)_C16:1,0.4012473246994621,3.8960647204065477,0.5276670197104067,0.46758934757804993,0.9991975290191162,DAG,99377.8472290039,85205.40618896484,48496.50312042236,176076.4526977539,73344.9250793457,47430.64319229126,52907.083984375
DG(33:3)_C18:0,0.055803303081615255,2.92676437110099,0.01050605065347554,0.9183605846694428,0.9991975290191162,DAG,38505.86259460449,35204.34255981445,29995.962070465088,66884.2048034668,33927.86246109009,29677.72222518921,38404.24252319336
DG(33:3)_C18:1,-0.3235039905297835,3.6536951111106877,0.36294659870532087,0.546874306813234,0.9991975290191162,DAG,60527.64421463013,58985.46407318115,56845.34405136109,60852.464305877686,58806.50396347046,56086.44397735596,73733.90539550781
DG(33:3)_C18:2,-0.3597987229078654,3.7449177632276958,0.45002240178081365,0.502324316304873,0.9991975290191162,DAG,65212.56455612183,60093.72420501709,64654.8844833374,64122.04459381104,63795.38450622559,62178.82411193848,76821.22573852539
DG(33:4)_C16:0,-0.12021455086706857,3.3433731947024676,0.04941518458781502,0.8240840383276248,0.9991975290191162,DAG,68779.32507324219,55466.9040222168,44286.64308166504,73574.36541748047,50647.423736572266,51589.38383483887,39657.74295043945
DG(33:4)_C18:0,-0.2257890657460274,5.2578290421519975,0.175648978108228,0.6751394166742442,0.9991975290191162,DAG,187694.07390213013,184295.41354751587,178571.21272277832,223069.8360595703,176742.73250961304,173237.77084350586,207783.83520507807
DG(33:4)_C18:1,-0.406945847852941,2.8220777429916057,0.5773816485494194,0.44734046507910585,0.9991975290191162,DAG,32611.90212249756,34318.52238845825,35799.92235946655,34231.72261428833,35767.20262145996,34372.06230163574,38159.922927856445
DG(33:4)_C18:2,-0.3701371135882058,3.828712718626514,0.47657481966678006,0.4899778925460114,0.9991975290191162,DAG,63028.06455993652,66073.18466567993,67102.68462371826,69988.68491363525,66675.74489974976,66258.18482589722,82581.466064453125
DG(33:5)_C16:0,-0.08100384972216754,3.685363517315944,0.02237238991256163,0.8811007001261881,0.9991975290191162,DAG,87337.88641357422,84447.6257019043,56960.76428222656,87798.78622436523,71473.30502319336,58979.50424194336,46754.70330810547
DG(33:5)_C16:1,-0.011252032375339525,3.6334628821957904,4.294102482162998e-4,0.9834672467825851,0.9991975290191162,DAG,75480.72512817383,72395.38499450684,54500.52375793457,89339.566162109375,68580.70510864258,45793.023235321045,54140.38375854492
DG(33:5)_C18:0,-0.37917790903541937,4.22189116218697,0.5004429360510585,0.47930556457120066,0.9991975290191162,DAG,96323.54647827148,97738.54698562622,88238.4666595459,109773.9678955078,93989.64643096924,103431.44757461548,85946.8662109375
DG(33:5)_C18:1,-0.3680142753925121,5.321508088160034,0.4710848357540272,0.4924885163005255,0.9991975290191162,DAG,200836.1549110413,200839.7144355774,203875.21403503415,202670.5549583435,200475.2734336853,202702.8353767395,202510.99340820312
DG(33:5)_C18:2,-0.33142676065256166,3.0494223030835865,0.381123162192182,0.5370027511227288,0.9991975290191162,DAG,39979.44270706177,37752.34279632568,40152.78293228149,40602.3828086853,37234.122592926025,39790.522804260254,47241.20333862305
DG(34:0)_C18:0,0.41402703383453704,4.305110810617938,0.5611785048483853,0.4537857944414853,0.9991975290191162,DAG,113760.34740829468,74991.02507781982,72148.78533172607,211867.3178100586,66610.84457015991,70736.16496276855,102004.16799926758
DG(34:1)_C16:0,-0.38317289091093654,4.417411554849135,0.5111840588042469,0.47462673485840795,0.9991975290191162,DAG,164303.15301513672,229730.0972290039,63739.58409118652,150946.97200012207,198668.17530441284,114590.68938827516,11391.08073425293
DG(34:1)_C16:1,0.15371860790969705,6.255736855872658,0.07910559730225941,0.7785131560197556,0.9991975290191162,DAG,264333.458984375,264838.0192871094,163832.40993118286,366134.7467041016,220683.13537597656,150445.93161392212,693586.6465492249
DG(34:1)_C18:1,-0.3636228519617369,4.171278199815261,0.45976193607840804,0.49773525367152577,0.9991975290191162,DAG,85308.20587921143,80562.12533950806,80562.4056892395,85906.82600784302,83305.34599304199,82099.7859916687,107462.4071044922
DG(34:2)_C16:0,-0.5919124022548494,4.764352171945857,1.2351853801283141,0.26640097008811076,0.9991975290191162,DAG,168674.9327392578,278930.89875793457,57246.184478759766,189735.21417236328,300949.7615051269,113476.94741821288,32901.14241409302
DG(34:2)_C16:1,-0.08149200548297177,5.342568960622149,0.022644597567705205,0.880384966302257,0.9991975290191162,DAG,177665.29296875,230952.1779327393,59162.02410888672,237711.97702026367,241157.81762695312,53522.66354751587,283284.4163513184
DG(34:2)_C18:1,-0.36022983620676047,4.449682188135306,0.4511186569761776,0.5018042001995258,0.9991975290191162,DAG,71923.40483856201,73774.68503570557,69971.50510025024,73358.70523452759,71883.56517028809,71691.12498474121,188204.8928222656
DG(34:2)_C18:2,-0.38005258878740855,4.333044162610804,0.5027802923189029,0.47828102667243283,0.9991975290191162,DAG,86327.84589767456,89002.54628372192,95865.80681610107,91788.38621520996,94678.24620437622,87703.30609893799,124230.28894042967
DG(34:3)_C16:0,0.3359015412104289,8.033935189713777,0.37195577112288447,0.5419401306383481,0.9991975290191162,DAG,2514454.956726074,2436165.6127319336,380612.2061462402,3736709.282714844,1641065.214111328,1187312.028259277,43855.44302368164
DG(34:3)_C16:1,-0.38033647235303447,4.761498242835129,0.5035556425391405,0.477941956179515,0.9991975290191162,DAG,171142.17320251465,266822.49884033203,58056.18354797363,225636.53536987305,327850.6043701172,44074.02333450317,41195.38296508789
DG(34:3)_C18:0,0.2320073099595512,3.231882987054896,0.17901663349653063,0.6722196956174873,0.9991975290191162,DAG,47636.403259277344,41729.34327697754,38057.08264541626,101016.3070678711,36864.90256500244,38370.4225730896,43404.04296875
DG(34:3)_C18:1,-0.42369052822481607,5.442147649550416,0.6265893613344815,0.428609125398937,0.9991975290191162,DAG,91053.36660766602,90081.94650650024,88625.56665802002,83709.02607727051,91316.54684448242,92100.20664215088,483603.3756103516
DG(34:3)_C18:2,-0.4177985814485071,4.5696471897651785,0.6090545887905137,0.435143996362413,0.9991975290191162,DAG,76615.66537475586,75115.46537399292,79336.58598327637,79109.68557357788,83854.305809021,76257.78548049927,204294.35400390625
DG(34:4)|DG(dO-36:4)_C16:0,-0.2133270642165009,3.6133863810321545,0.15665181864505917,0.6922580023900128,0.9991975290191162,DAG,83217.6257019043,73366.8246459961,46406.80318450928,97795.14724731444,64562.98449707031,71241.04528808594,39824.60289001465
