lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
PI(28:1)|PI(P-29:0),-0.16175042880428114,5.756553962124339,0.13615901726643642,0.7121297273209619,0.9403069100608256,PI,247508.015625,202616.71362304688,168876.0518798828,247587.6778564453,128874.28869628906,244267.158203125,97802.46728515624
PI(40:1)|PI(P-41:0),0.16436184826730063,4.7350619642245615,0.13709857880940035,0.7111826262839983,0.9403069100608256,PI,143222.3101196289,111601.54806518556,88251.806884765625,140773.37118530273,60158.02416992188,105386.22778320312,35457.482421875
PC(42:1),0.16262064746331514,10.294343293524987,0.13423921513367532,0.7140765414709749,0.9409248670178995,PC,5496478.697265625,5278804.103759766,6276881.285644531,3963668.578125,3348976.125488281,3725062.5703125,2623103.577148437
PE(43:2),-0.15987559182617767,5.173534326848555,0.13299992409281458,0.7153416695625836,0.9414386491347706,PE,159259.57110595703,138026.4100341797,142299.31091308594,119398.5284423828,103964.30792236328,132487.26824951172,76724.06555175781
PG(30:1)|PG(O-31:1)|PG(P-31:0),-0.1600322787520005,5.02405997596583,0.13326113285961586,0.7150744611562215,0.9414386491347706,PG,135059.84985351562,113694.44763183594,110463.2879638672,136694.14916992188,94950.88659667967,114218.6884765625,74030.98547363281
PG(31:1)|PG(O-32:1)|PG(P-32:0),-0.1602075258378176,5.587443475959631,0.1335578891039404,0.7147712486555929,0.9414386491347706,PG,199660.01513671875,167537.5107421875,177727.63330078125,177829.39196777344,133966.88940429688,171766.17260742188,115338.66821289062
[TG(49:6)]_FA18:1,-0.15837129272550107,4.425544469428222,0.13048962499215122,0.7179249182154762,0.9425097233706743,TAG,89764.56561279297,80697.58517456055,97714.9073486328,80030.68548583984,70531.225341796875,75501.185302734375,36656.46270751953
[TG(49:7)|TG(48:0)]_FA18:1,0.15963532658688775,5.070135571547404,0.12937954911899396,0.7190762128722034,0.9425097233706743,TAG,196570.3319091797,159952.11254882812,141802.86853027344,129756.96807861328,88362.36584472656,125409.36846923828,34499.66241455078
[TG(59:10)|TG(58:3)]_FA18:2,0.15972153961276947,5.729309597736813,0.12952165841329588,0.7189285162086226,0.9425097233706743,TAG,264732.8608398437,310122.9821777344,184845.05407714844,246482.61700439453,91020.3461303711,263220.7590332031,43807.20303344727
[TG(64:15)|TG(63:8)|TG(62:1)]_FA16:0,0.1605606849831682,3.3222774068734364,0.13085185247268782,0.7175504390921759,0.9425097233706743,TAG,51597.783752441406,41133.68316650391,33481.66250610352,45421.74337768555,22009.80178833008,36766.72242736816,18721.061347961426
[TG(64:15)|TG(63:8)|TG(62:1)]_FA22:5,0.16051972863190558,4.838216068486528,0.130805862035686,0.7175979525573178,0.9425097233706743,TAG,135913.7693786621,109538.64712524414,150803.37200927734,128484.94970703124,82245.52554321289,94495.4866027832,35075.942794799805
[TG(66:7)]_FA18:3,-0.15833498738628163,3.2713070212472575,0.1304127519710505,0.718004466878415,0.9425097233706743,TAG,42786.82287597656,34572.84211730957,34025.2225189209,43251.84302520752,27344.161895751957,38203.66278839111,17639.88109588623
PC(4:0)|LPC(5:0),-0.15789022633241345,4.912275694778514,0.1296966783534117,0.7187467406498128,0.9425097233706743,PC,99666.88671875,102777.8271484375,130072.30932617188,118983.22778320312,93846.74548339844,95234.567626953125,72521.76513671875
PE(43:4),0.16008824230227967,5.419624818017534,0.13010990977971915,0.7183181079159684,0.9425097233706743,PE,176823.85131835938,150342.97033691406,158588.70922851562,145553.37036132812,94927.28674316406,118762.8285522461,136258.9501953125
PE(44:6),-0.15873768150165823,4.780016633062721,0.13109969451033976,0.7172945518839133,0.9425097233706743,PE,123162.80834960938,103765.44786071776,89559.64642333984,95087.2072906494,76590.0853881836,97306.22686767578,66759.58447265625
PG(42:4),0.16110070240362803,5.4453060022995965,0.13175099383170163,0.7166234123167051,0.9425097233706743,PG,177550.79235839844,161783.23071289062,238408.31689453125,148971.0098876953,109562.34765625,136299.92993164062,92617.24725341795
[TG(62:16)|TG(61:9)|TG(60:2)]_FA18:2,0.15920422440839302,4.99100412883793,0.12868579802079694,0.7197985588196588,0.9430734670365567,TAG,169170.2919921875,177130.9126586914,89977.30731201172,148808.4302368164,64763.08410644531,138700.17016601562,36578.30242919922
PG(20:0)|LPG(21:0),0.15898262908941432,6.242957450945135,0.12833478001630283,0.7201648824752519,0.9431704852871906,PG,420862.52734375,321952.5249023437,278320.47998046875,259311.3170166016,175527.87280273438,261009.7178955078,152417.55078125
[TG(64:12)|TG(63:5)]_FA22:6,0.1584545526620276,5.049243872041892,0.12748482296137809,0.7210542484895179,0.9439521541077786,TAG,131785.58856201172,120900.00936889648,203053.87432861328,162459.85131835938,99053.30633544922,109314.46742248537,34181.76252746582
[TG(49:8)|TG(48:1)]_FA18:3,-0.1560712076690195,4.7223704076067605,0.12670837273753932,0.7218696257569039,0.9442534585802712,TAG,122365.42846679688,95640.42724609376,107263.3485107422,101676.96850585938,82822.74609375,96325.62677001952,46046.48315429688
[TG(57:9)|TG(56:2)]_FA22:5,-0.1561089768987989,5.209639041334942,0.12677364845694683,0.7218009692516864,0.9442534585802712,TAG,149794.17059326172,137643.51010131836,207753.41427612305,150723.8913269043,138156.810256958,130814.2272644043,36086.14239501953
[TG(37:0)]_FA14:0,-0.15520077825682352,4.59580791850152,0.1252896115768749,0.7233668172885561,0.944680177818766,TAG,102785.62707519533,86459.245849609375,94436.7469482422,87313.90612792969,66434.32409667969,90370.16650390624,53841.62384033203
[TG(65:0)]_FA14:0 | [TG(66:7)]_FA14:0_2,-0.1553164171515571,2.8332918173263058,0.1254456759326672,0.7232016599624552,0.944680177818766,TAG,22502.241729736328,22490.321533203125,31493.74201965332,27108.801986694336,21660.24137878418,21591.38146972656,19157.261352539062
[TG(66:13)|TG(65:6)]_FA22:6,-0.1552493551609532,4.603473160698515,0.12536970891687815,0.72328203868781,0.944680177818766,TAG,91811.68599700928,77244.96556091309,136054.48957443237,110235.4879837036,82907.42569732666,90889.10668182372,29312.141998291016
PE(34:4),-0.15555326384216767,4.642598850199205,0.12586232953191256,0.7227612959884586,0.944680177818766,PE,116281.8681640625,91185.14611816406,71865.16571044922,85228.24560546875,65219.66436767578,88807.14727783203,66721.48425292969
[TG(44:0)|TG(O-45:0)]_FA14:0,0.15466829327514317,6.276352283780632,0.12150739158823853,0.727405317675454,0.94515868093685,TAG,426322.9729003906,371457.8278808594,298658.3217773437,320622.9421386719,162481.95239257812,329334.3662109375,95614.7861328125
[TG(46:3)]_FA14:0,-0.15414042770746547,4.01813362488494,0.1235694686782125,0.7251949012381332,0.94515868093685,TAG,70436.7650756836,60583.52453613281,77311.40591430664,61543.16384887695,53168.18341064453,59874.1244506836,23569.641662597656
[TG(46:3)]_FA18:3,0.15595347025250925,7.064842265363278,0.1235235215863213,0.7252439270846834,0.94515868093685,TAG,756712.6833496094,637195.31201171875,428274.7507324219,654173.7116699219,260901.5368652344,601889.7624511719,150336.63134765625
[TG(46:6)]_FA16:1,0.15581769380675028,4.29263471726942,0.12329803078227286,0.7254846758668129,0.94515868093685,TAG,90323.90704345705,85072.485595703125,107017.72692871094,75304.005126953125,53516.40417480469,68146.80480957031,24438.561477661133
[TG(49:4)]_FA16:0,-0.15345215989207375,3.8054563571886897,0.12245940370962671,0.7263822256001701,0.94515868093685,TAG,60765.483963012695,51575.36315917969,59712.784576416016,56468.04415893555,43986.04312133789,51878.04364013672,22939.501831054688
[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:0,0.15459195012446966,4.711020925775923,0.12138163386043743,0.7275408005724001,0.94515868093685,TAG,137167.27178955078,118163.48864746094,76778.62561035156,146722.83044433594,51214.70361328125,115671.3081665039,32342.202423095703
[TG(61:10)|TG(60:3)]_FA18:3,0.15608938435316982,5.153796618414293,0.12373201016453095,0.725021550561057,0.94515868093685,TAG,180745.17321777344,175871.05099487305,109187.10760498048,183664.25421142575,69766.7651977539,156686.2322998047,44228.44329833984
[TG(62:14)|TG(61:7)|TG(60:0)]_FA14:0,0.1566341175331577,3.4834007569773306,0.12457394970874702,0.7241256628039422,0.94515868093685,TAG,37039.4426574707,34430.82229614258,83643.1255493164,43956.38334655762,30293.82192993164,37185.88230895996,16869.561126708984
[TG(66:2)]_FA18:1,-0.15295305092254477,3.2634035941857427,0.1216491158104418,0.7272527277590185,0.94515868093685,TAG,37791.40280914307,36757.04309082031,28424.42213439941,43949.44310760498,27816.502059936523,34010.102478027344,21498.20147705078
FA(5:2),-0.15384539180032966,6.115591295011475,0.12310526294550073,0.72569068359908,0.94515868093685,FA,298334.9819335937,189390.0126953125,158571.01123046875,169388.99194335938,173153.79125976562,164605.1923828125,302270.66259765625
LPI(22:6),-0.15367945141348474,5.825694509857367,0.12283895663858857,0.7259755788570211,0.94515868093685,PI,293521.0036621094,173275.29333496094,196957.87548828125,236753.15759277344,154900.3309326172,224760.3349609375,110897.30786132812
PC(12:0)|LPC(13:0)|LPC(O-14:0),-0.1535534296808096,3.9170052473970256,0.12262155850658016,0.7262084091906937,0.94515868093685,PC,56277.82406616211,59366.56365966797,53717.363861083984,54363.52374267578,44801.50323486328,49012.403259277344,38026.90274047852
PE(42:0),-0.15311274701127706,5.157855520256399,0.12192648792051841,0.7269543783708972,0.94515868093685,PE,170097.79296875,126178.0888671875,122553.7085571289,120564.96826171876,86880.80554199219,142274.19067382812,85028.265869140625
[TG(41:0)]_FA14:0,-0.14958925275482315,4.345178233842384,0.11634516549679574,0.7330327642881119,0.9461986921430948,TAG,90045.3276977539,80472.70571899414,80355.98596191406,83019.90563964844,53637.583740234375,88214.906494140625,32394.162384033203
[TG(51:7)|TG(50:0)]_FA18:2,-0.15149625201160588,4.342345563848364,0.11934687653615583,0.729743936853621,0.9461986921430948,TAG,94036.76654052734,84287.24597167969,82062.40625,78370.0053100586,67222.78482055664,74412.86502075195,28970.341918945312
[TG(54:10)|TG(53:3)]_FA20:4,0.15158387985136149,4.903485141944697,0.11673366259117302,0.7326044570864891,0.9461986921430948,TAG,151135.87030029297,129894.14916992188,131936.4686279297,135567.95013427734,85059.86590576172,101327.8471069336,36094.30236816406
[TG(60:11)|TG(59:4)]_FA18:0,0.15242445481545697,3.9623694335375435,0.11801443806257339,0.7311980491112856,0.9461986921430948,TAG,70592.705810546875,68568.48522949219,57092.58407592773,66513.36502075195,39140.76290893555,50567.68377685547,31145.94207763672
[TG(63:11)|TG(62:4)]_FA20:4,0.15182569291786416,4.464943684379524,0.11710090786118599,0.7322003106121575,0.9461986921430948,TAG,111966.62860107422,108799.28826904295,73754.42492675781,100875.60638427734,51230.90353393555,85355.08581542969,31347.98208618164
[TG(64:13)|TG(63:6)]_FA18:1,-0.15083891378314077,3.605268302231914,0.11829872499708928,0.7308870345540346,0.9461986921430948,TAG,52425.04360961914,42628.32266235352,50640.10336303711,50330.08377075195,35827.26251220703,46567.18310546875,21801.48162841797
[TG(66:16)|TG(65:9)|TG(64:2)]_FA18:0,0.15295775537440268,3.46260938629997,0.11882835213918952,0.7303087264592464,0.9461986921430948,TAG,52516.04325866699,46426.88317871094,32531.902221679688,49249.5637512207,25522.781677246097,36353.322509765625,24949.40187072754
[TG(66:8)|TG(65:1)]_FA18:3,-0.1500543330013905,3.299177149086104,0.11705901389393603,0.732246378328259,0.9461986921430948,TAG,42742.443477630615,34972.12219238281,34056.84233093262,44314.003005981445,30852.522190094,34274.46221923828,19081.481327056885
DG(44:12)|DG(43:5)_C18:0,-0.14959745469048802,6.092354229111956,0.11636208442041607,0.7330140950339477,0.9461986921430948,DAG,117156.9282875061,100475.56759262084,94610.00539779665,192625.8541870117,103448.42609405518,106506.86800765993,471152.6524047852
DG(44:4)_C16:0,-0.15180116467406177,4.518077529490025,0.11983087625776534,0.7292179902784318,0.9461986921430948,DAG,107963.36796188354,43613.02299118042,90624.02619934082,110051.36779785156,64888.08430862427,82068.22553634644,52305.663665771484
LPI(22:4),-0.1518668046165888,4.204605100869152,0.11993281633408512,0.7291073670554821,0.9461986921430948,PI,86993.3256225586,64802.88464355469,72383.58517456055,73409.70617675781,59530.22445678711,64512.74453735352,32802.56234741211
omega-linoleoyloxy-Cer(d18:1/33:0),-0.15079614532392138,0.47516129185107325,0.11798861288244211,0.7312263230237699,0.9461986921430948,Cer,4666.520301818848,3155.880207061768,4307.680347442627,4180.020259857178,3561.2202529907227,3165.040256500244,6084.100444793701
PC(14:0)|LPC(15:0)|LPC(O-16:0),-0.14987315799128856,4.050233808384512,0.11678563798682262,0.7325472160559451,0.9461986921430948,PC,66666.08486938477,56162.64373779297,64988.34442138672,68197.54470825195,47650.38342285156,59761.723571777344,36015.7024230957
PE(33:4)|PE(O-34:4)|PE(O-34:4)|PE(P-34:3),-0.14993141171225846,4.6234872972706516,0.11688168837326884,0.7324414722134074,0.9461986921430948,PE,106601.52709960938,89305.825439453125,79789.6650390625,83659.9457397461,65454.145080566406,85636.04553222656,66209.624755859375
PG(26:0),-0.1498974596431517,5.933247029254393,0.11683560473102261,0.7324922005831805,0.9461986921430948,PG,264893.3010253906,221143.97412109372,217689.03564453125,214365.07470703125,166933.95239257812,219068.65576171875,148200.990234375
[TG(57:10)|TG(56:3)]_FA22:6,-0.1493169059993672,5.315570935260352,0.11592595624642865,0.7334958271878214,0.9464178465954016,TAG,160694.85061645508,145043.47003173828,219003.55596923828,168601.89196777344,149691.4512939453,137200.9895172119,40655.34295654297
[TG(43:4)]_FA14:0,-0.14844952756014504,3.767193814132692,0.11456340474887838,0.7350074016084108,0.9470386807281379,TAG,42195.02296447754,36102.54284667969,101235.16668701172,45905.90295410156,47104.58322143555,46301.583068847656,20904.101501464844
[TG(62:10)|TG(61:3)]_FA16:0,0.15008750457029618,3.809011528331949,0.11443453663650871,0.735150881693209,0.9470386807281379,TAG,43540.82321166992,41278.82279968262,27961.9022064209,49893.923736572266,24924.72158813477,30557.682205200195,68392.72344970703
LPG(16:1),0.15052841352417765,4.845082155309465,0.11512252389502464,0.7343859250558507,0.9470386807281379,PG,99614.22735595705,90351.66650390624,186735.35302734372,104565.2465209961,68818.52532958984,95941.08709716795,59603.5244140625
PI(31:2)|PI(P-32:1),-0.14855628385461453,5.057368416553732,0.11473995254391411,0.7348109815237344,0.9470386807281379,PI,139572.28866577148,123813.60803222656,87220.265869140625,178372.5934753418,73232.32482910156,153622.4708557129,63762.18475341797
[TG(46:2)]_FA16:0,0.14886265709279897,5.329831899483971,0.1126067252989742,0.7371957113846042,0.947422603929694,TAG,140996.4296875,189581.5121459961,135580.54809570312,195111.69171142575,74071.30578613281,157996.29150390625,87895.6064453125
[TG(51:6)]_FA16:0,-0.14682506154937489,6.480371218765995,0.11207179294433445,0.7377976460103257,0.947422603929694,TAG,396145.0708007813,490434.85314941406,209241.39331054688,265780.5983886719,311875.96130371094,250921.0382080078,199890.83178710935
[TG(54:9)|TG(53:2)]_FA22:6,0.1486677662199319,6.217540499496882,0.11231741678147955,0.7375210589158736,0.947422603929694,TAG,294032.0413208008,369857.0860900879,488668.0111694336,305371.88262939453,246238.99743652344,248379.5382385254,34624.9024810791
[TG(62:16)|TG(61:9)|TG(60:2)]_FA22:5,0.14875826905636763,5.125965311971562,0.11244933720490735,0.73737264748804,0.947422603929694,TAG,145312.8299560547,157343.18948364258,174630.0112915039,155458.53118896484,102795.24670410156,112339.24786376952,45007.28329467773
LPC(20:4),0.14944317736758395,5.390635268391284,0.11348205933609279,0.7362141601562734,0.947422603929694,PC,185037.79498291016,197206.7945556641,251693.41540527344,135444.5493774414,141789.75067138672,116349.02758789062,49106.98333740234
PE(44:5),-0.14709163715870693,4.81300346042408,0.11247477175174936,0.7373440445767225,0.947422603929694,PE,131073.60913085938,106814.64806365968,92037.5870513916,96440.06686401369,77569.24582672119,101267.40673828124,66028.58465576172
PG(O-35:2)|PG(P-35:1),0.14878896334952119,5.508510271828809,0.11249693810623285,0.7373191199082268,0.947422603929694,PG,196352.3336181641,183428.31115722656,246291.15673828125,169161.15209960938,122342.9091796875,148841.15173339844,75759.90539550781
PI(34:6),-0.14764545657930306,5.245076647430575,0.11333095859754394,0.7363832944902574,0.947422603929694,PI,184654.5327758789,122657.0267944336,139376.0301513672,187357.1519165039,123381.32824707033,140363.78997802734,55471.74401855469
[TG(66:7)]_FA20:4,0.14778249406234692,3.519020421075133,0.11097043937168394,0.7390419978721376,0.9483218549893722,TAG,46116.78324127197,44290.28314971924,39830.562686920166,51899.56368255615,28195.382118225098,33970.38232040405,28940.60190963745
PE(40:1)|PE(P-41:0),-0.1460821705074941,5.497038562322617,0.11093189346593135,0.7390856725436228,0.9483218549893722,PE,204080.67553710935,178139.45373535156,160636.57067871094,159309.0908203125,126533.62890625,168271.27172851562,95767.4462890625
PG(42:5),0.14749844615615412,5.340422703469908,0.1105649119967893,0.7395019059331694,0.9484787958848718,PG,163246.43103027344,166456.87231445312,235490.5173339844,141807.48986816406,104288.68701171876,138152.22998046875,67398.12420654297
[TG(49:8)|TG(48:1)]_FA22:6,-0.14499363455642966,5.06470078452181,0.10927498151158943,0.7409710734520513,0.9486334641795859,TAG,123651.24726867676,123551.38815307616,185130.1549377441,143511.70977783203,112193.32748413086,127928.72988891602,38204.86296081543
[TG(64:14)|TG(63:7)|TG(62:0)]_FA18:0,0.1463926064661042,3.8178172902841334,0.10891193212569306,0.7413863020331317,0.9486334641795859,TAG,79152.90536499023,67785.52471923828,40145.24241638184,61742.924377441406,30855.202209472656,55574.66452026367,22074.34146118164
[TG(66:8)|TG(65:1)]_FA22:5,-0.1448694943525751,4.702549456409035,0.1090848704570817,0.7411884126016635,0.9486334641795859,TAG,62965.24418640137,65813.34471130371,161060.0111808777,146627.4310798645,70840.8847579956,113766.86892700195,36712.62273788452
PC(42:2),0.14683743165989274,10.39182430181131,0.1095880486536771,0.7406136247564923,0.9486334641795859,PC,5900880.6162109375,5623453.023681641,6592172.786621094,4306424.8974609375,3602280.1435546875,4029749.41015625,2799701.733642578
PI(44:8)|PI(43:1),-0.14536559312235825,3.955412574624911,0.10982998676917077,0.7403377764915496,0.9486334641795859,PI,71067.54513549805,54152.88424682617,50024.963775634766,68925.56492614746,43216.02276611328,59200.00439453125,31423.80221557617
LPI(13:0),-0.1445110162040063,5.345823536432203,0.10854574136419615,0.7418059016444364,0.9487941516474816,PI,177970.97137451172,163845.4912109375,137248.41033935547,165160.45147705078,106430.0479736328,165812.97357177734,79126.06549072266
[TG(61:10)|TG(60:3)]_FA14:0,-0.14411154322368547,3.2522035329207277,0.10792157386026707,0.742522916077833,0.9493349644148841,TAG,33555.10241699219,28970.281997680664,40367.22329711914,37909.70251464844,27058.581970214844,31598.522247314453,24607.201538085938
[TG(43:4)]_FA20:4,-0.14372290168164242,5.071546216533935,0.10735764278251736,0.7431727117238148,0.9497894418743567,TAG,151469.5906982422,124663.04949951172,127145.88891601562,133330.9490966797,102606.84783935548,120920.40966796876,63667.48425292969
FA(29:1),-0.14350252869710295,4.306006010112612,0.10702256614240468,0.7435597028244171,0.9499078230460785,FA,107950.648147583,105920.18501281738,64543.54473876953,57007.104064941406,71602.58467102051,67118.2452545166,25239.80160522461
[TG(66:12)|TG(65:5)]_FA18:2,-0.14302505145442276,3.784243470398918,0.10630120097960116,0.7443951133445292,0.950598745849939,TAG,57823.12396240234,53332.42413330078,46559.78326416016,53458.20397949219,40612.762786865234,47406.98327636719,31008.54229736328
FA(13:2),0.14337019030087456,4.842199457090606,0.10449000876633363,0.74650656575571706,0.9522550359865934,FA,143948.65002441406,83337.0258178711,37723.72270202637,48019.74349975586,54210.96350097656,51036.10385131836,151872.13012695312
PG(36:6),-0.14189119465541603,5.195599248736526,0.10462518513651277,0.7463482847940642,0.9522550359865934,PG,148395.75122070312,130036.92993164062,142998.830078125,149407.3505859375,105995.78735351562,132245.16967773438,77504.50567626953
PG(36:8)|PG(35:1)|PG(O-36:1)|PG(P-36:0),-0.1417561389588319,6.666407911201663,0.10442955320354486,0.7465773910895821,0.9522550359865934,PG,478181.3933105469,408886.6081542969,574618.6208496094,291816.7209472656,331770.1218261719,398484.6281738281,114779.8680419922
[TG(40:1)]_FA18:1,-0.14075443455060554,5.681244665219385,0.10294905260479936,0.748318952519276,0.95259379084012,TAG,226462.97521972656,184123.3336181641,202704.87524414065,212475.93627929688,147951.61108398438,197121.03564453125,93546.30700683594
[TG(46:3)]_FA16:1,0.1424067733609941,5.471628818437769,0.10310648425365798,0.7481331066975111,0.95259379084012,TAG,164314.4716796875,216035.57653808597,145661.2694091797,219858.15771484372,83120.685791015625,179937.09326171875,87453.08645629883
[TG(62:15)|TG(61:8)|TG(60:1)]_FA18:2,0.14238182429139892,4.391092031359625,0.10306495703571272,0.7481821137823923,0.95259379084012,TAG,108179.54791259766,94345.66732788086,71595.24502563477,98072.0258178711,52493.96356201172,75933.18539428711,31590.48223876953
LPI(15:1)|LPI(P-16:0),-0.14086759327565754,5.56433402950436,0.10311474578088564,0.7481233584054959,0.95259379084012,PI,220322.47534179688,158860.31060791016,137470.61126708984,192149.9517211914,125940.4873046875,170051.03094482422,117687.80865478516
PG(40:10)|PG(39:3)|PG(O-40:3)|PG(P-40:2),0.1428442542772905,6.041763135982228,0.10373931287176674,0.7473876363523007,0.95259379084012,PG,270748.6973876953,333263.94274902344,377587.5860595703,230914.45568847656,159427.77172851562,262786.15869140625,72625.84503173828
[TG(64:12)|TG(63:5)]_FA14:0,0.1416427700561161,3.214056128158846,0.10198969804275748,0.7494548587964273,0.9529120682963241,TAG,34214.62244415283,28457.322052001957,65869.22448730469,33860.44255065918,24826.24174499512,30775.022216796875,15299.541000366213
[TG(66:15)|TG(65:8)|TG(64:1)]_FA16:0,-0.14013398018110426,3.0859410093810014,0.1020159425353313,0.7494237063235785,0.9529120682963241,TAG,35929.70236206055,30773.282104492188,29738.48211669922,37951.942626953125,23365.461669921875,32949.242431640625,16753.781227111816
PE(32:1)|PE(O-33:1)|PE(P-33:0),0.14176254944106548,5.090634906920603,0.10217910742915137,0.7492301269756111,0.9529120682963241,PE,161920.43310546875,131398.3480834961,144282.13061523438,119514.90911865234,85157.26641845703,105647.66845703124,77611.76483154297
[TG(64:11)|TG(63:4)]_FA22:5,0.14117047047599765,4.899089129629729,0.10133218714054237,0.750236776728276,0.9535305547468085,TAG,118841.12893676758,113240.40780639648,179848.85189819336,140761.94979858398,89840.32650756836,98745.12716674805,31944.10218811035
[TG(47:4)]_FA18:2,0.14032911897908074,4.662415693542764,0.10013266229316292,0.7516704921691447,0.9538026987746656,TAG,98543.10595703124,98216.18603515624,104376.7477722168,121051.3685913086,59253.40380859375,86877.62585449219,52618.50405883789
[TG(66:8)|TG(65:1)]_FA22:6,-0.13867990700403326,4.5947745237410444,0.09991742753868493,0.7519287467253639,0.9538026987746656,TAG,79073.14510345459,76265.72525787354,142960.23067474365,119684.82985305786,84230.50523376465,88537.4065208435,26852.26189804077
PE(34:6),-0.13901970327925564,5.100693177826284,0.10041136808013107,0.7513365336693923,0.9538026987746656,PE,143078.3094482422,124866.80810546876,97353.90637207033,118376.24841308594,89511.806396484375,112044.48852539062,102490.92651367188
PG(37:5)|PG(O-38:5)|PG(P-38:4),-0.13894504955308712,5.0810948860442355,0.100303532232374,0.7514656871417487,0.9538026987746656,PG,141307.2303466797,126112.84881591795,132054.12915039062,119712.56896972656,94927.94665527344,121644.60949707033,76457.224853515625
PI(33:5)|PI(P-34:4),-0.13878682935919184,4.140847155793524,0.10006826105723124,0.7517477334904944,0.9538026987746656,PI,79913.10598754883,63452.8440246582,63585.64416503906,76730.04571533203,52734.30368041992,65233.304779052734,32398.08221435547
PI(44:5),-0.13843637301708256,3.415070984139452,0.09955136539451825,0.7523686787219064,0.9539857470473838,PI,40399.52313232422,35053.84231185913,33387.222370147705,52558.083908081055,30126.862129211426,37018.58240890503,25440.681804656982
PE(24:0),-0.13812755197069496,5.122154369456376,0.09912123993854044,0.7528867397037009,0.9542676783282964,PE,165411.8916015625,138867.2696533203,131339.50903320312,117012.16918945312,105714.94665527344,123597.78857421876,68108.12493896484
[TG(40:2)]_FA18:0,0.13885554321904517,4.681389475804849,0.09805275274925405,0.7541790398028634,0.9545096891349623,TAG,106574.72827148438,104420.36724853516,115445.34826660156,111465.22802734376,72367.844970703125,77218.74591064453,47691.243591308594
[TG(46:2)]_FA14:0,-0.13598558860359442,5.4635820920415785,0.09605787278997013,0.7566126331303041,0.9545096891349623,TAG,205811.2347412109,220560.73736572263,185103.89318847656,156031.02905273438,96929.3660888672,231943.0982666016,45592.503173828125
[TG(50:8)|TG(49:1)]_FA20:4,-0.13682515988528463,4.162813689742478,0.09724609402138645,0.7551597975511911,0.9545096891349623,TAG,70625.92471313477,60212.58428955078,85719.0259399414,78565.48513793945,55628.34381103516,66835.24432373047,28737.26205444336
[TG(64:16)|TG(63:9)|TG(62:2)]_FA16:0,0.1379352828082057,3.275446772909437,0.0967491752214471,0.7557661882529263,0.9545096891349623,TAG,52087.84425354004,36392.34255218506,29304.46221923828,40771.64270019531,22756.121688842773,31887.461959838867,22002.4814453125
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:0,-0.13634037890974623,3.4453259506831766,0.09654579883954284,0.7560148612499903,0.9545096891349623,TAG,45767.94299316406,41142.52294921875,34855.302673339844,46112.88276672363,32421.982360839844,37146.18237304688,24173.081466674805
[TG(66:13)|TG(65:6)]_FA18:3,-0.136771755254385,4.010692420573242,0.09716737870394354,0.7552557404797642,0.9545096891349623,TAG,66541.0249633789,63088.78436279297,49417.00360107422,65927.76452636719,46819.34338378906,54910.28356933594,37668.62289428711
[TG(66:6)]_FA22:6,-0.13759611779006162,4.739844960618,0.09835501670340818,0.7538126802451192,0.9545096891349623,TAG,104991.28674316406,85078.7068939209,166518.3930053711,111815.06776428224,92189.2058944702,101367.84677124023,26547.621856689453
DG(42:2)_C16:0,-0.13769636146577427,4.452555955469466,0.09849599428503097,0.7536420195548346,0.9545096891349623,DAG,106074.24765014648,39417.822814941406,86253.68643188477,103144.74780273438,64688.16458129883,72845.285400390625,51817.68325805664
FA(14:1),0.13741807402355957,5.770534207071511,0.09604604750711587,0.7566271412479806,0.9545096891349623,FA,234742.43603515625,141345.03076171875,70051.8246459961,101993.74768066406,100018.86694335938,84286.32635498047,314367.603515625
FA(14:2),0.13771037954836562,6.464743862161374,0.09645471502881264,0.7561263246461896,0.9545096891349623,FA,318898.2431640625,198800.2928466797,78459.94635009766,155475.75103759766,141470.85040283203,110522.5474243164,582421.4384765625
LPC(18:3),0.13819829803252676,5.730598918840392,0.09713686952454736,0.7552929383545315,0.9545096891349623,PC,242856.4776611328,244182.5541381836,348315.0412597656,157160.05139160156,179167.8553466797,157155.3702392578,50995.36401367188
PC(31:4),0.13794589134020696,8.697255401063122,0.09678779581008712,0.7557189983618114,0.9545096891349623,PC,2101781.6314697266,1874754.7711791992,2744004.645263672,1096080.3248291016,1401809.521484375,1245293.8771972656,372392.70703125
[TG(62:10)|TG(61:3)]_FA18:2,0.13589130812732542,4.421972063733549,0.09393257029933011,0.7592360012162005,0.9571846843917782,TAG,105310.06762695312,102142.0269165039,71042.545166015625,103061.12701416016,52815.26330566406,79882.5864868164,30960.142120361328
PE(27:0)|PE(O-28:0),-0.13442488645284256,4.321631734297081,0.09384820111358749,0.7593408094338246,0.9571846843917782,PE,91725.626708984375,73325.7251586914,68336.0648803711,71742.50518798828,53466.30334472656,73662.30554199219,46504.38360595703
