Lipid,Class,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,8591.540615081787,8456.700565338135,7244.800518035889,7988.360569000244,7816.26053237915,8907.860569000244,13441.081062316896,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:10)|TG(59:3)]_FA14:0,TAG,43132.002838134766,33241.382385253906,49104.80380249024,38872.22244262695,26334.98193359375,32682.942260742188,28249.182067871094,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:10)|TG(59:3)]_FA16:0,TAG,84752.02542114258,70356.58447265625,73057.52481079102,71152.40545654297,34488.482360839844,43184.223236083984,25585.501983642574,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:10)|TG(59:3)]_FA16:1,TAG,82028.18548583984,74817.14614868164,73371.9253540039,74627.66510009766,40316.58267211914,56058.66357421875,24130.681640625,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:10)|TG(59:3)]_FA18:0,TAG,207520.7953491211,158528.2109375,143240.6906890869,127459.46871948242,54930.34356689453,64453.20431518555,25587.9619140625,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:10)|TG(59:3)]_FA18:1,TAG,147695.60906982422,121824.96868896484,99864.52667236328,112797.3677368164,55797.48385620117,71873.68572998047,26076.081832885742,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:10)|TG(59:3)]_FA18:2,TAG,249934.62139892575,223225.03692626956,159715.63067626953,195792.9140625,88110.2465209961,145555.6707763672,42380.82293701172,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:10)|TG(59:3)]_FA18:3,TAG,348331.34576416016,310548.46044921875,213549.2176513672,297904.24072265625,108057.4878540039,208154.51538085935,51920.20379638672,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:10)|TG(59:3)]_FA20:4,TAG,1067499.4982910156,910203.1224365234,1181495.1508789062,746766.2072753906,267696.5577392578,219306.0959472656,210904.8147583008,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:10)|TG(59:3)]_FA22:5,TAG,996193.304473877,686573.3007202148,790637.6989135742,503770.5737304688,187320.4132080078,209669.775390625,54932.18392944336,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:10)|TG(59:3)]_FA22:6,TAG,1426838.3572998047,1226686.651611328,1469669.8306884766,1102992.7259521484,439674.27209472656,318063.10119628906,40546.14306640625,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:11)|TG(59:4)]_FA14:0,TAG,42683.18307495117,36309.04232788086,51542.96356201172,45350.58316040039,28574.20196533203,37404.622802734375,38831.22213745117,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:11)|TG(59:4)]_FA16:0,TAG,106426.20697021484,84378.40612792969,67054.92431640625,79206.20538330078,51251.02392578125,59247.88439941406,50068.00354003906,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:11)|TG(59:4)]_FA16:1,TAG,96874.96575927734,82762.00634765625,78048.22595214844,76988.62557983398,40294.36325073242,49625.04364013672,27513.841827392574,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:11)|TG(59:4)]_FA18:0,TAG,70592.70581054688,68568.48522949219,57092.58407592773,66513.36502075195,39140.76290893555,50567.68377685547,31145.94207763672,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:11)|TG(59:4)]_FA18:1,TAG,197547.89334106445,162336.19157409668,149192.35195922852,127390.96807861328,60225.50369262695,69936.4448852539,26802.2020111084,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:11)|TG(59:4)]_FA18:2,TAG,170841.5333251953,137581.8505859375,111386.62817382812,122073.92892456056,61034.92398071289,77266.54525756836,30429.162078857426,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:11)|TG(59:4)]_FA18:3,TAG,262750.31774902344,232426.39556884769,175439.89318847656,223933.07568359372,101397.56762695312,160024.44989013672,44693.14318847656,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:11)|TG(59:4)]_FA20:4,TAG,751783.3247680664,634247.3020019531,652481.7681884766,756513.3521728516,163756.99157714844,193901.2733154297,50261.60354614258,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:11)|TG(59:4)]_FA22:5,TAG,3240851.23815918,2148068.628967285,1469711.676696777,1183473.026977539,315790.6248779297,329931.9855957031,80920.16526794434,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:11)|TG(59:4)]_FA22:6,TAG,1092080.0847167969,738189.1761474609,888891.9947509766,582145.2033691406,219687.41662597656,231598.67697143555,54179.08381652832,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:12)|TG(59:5)]_FA14:0,TAG,47940.383392333984,38682.622955322266,46392.04364013672,72101.70529174805,30917.94235229492,44212.72314453125,20767.30142211914,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:12)|TG(59:5)]_FA16:0,TAG,192111.85458374023,122389.7074584961,99155.66693115234,155022.67156982422,40015.30305480957,49121.52346801758,21945.841735839844,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:12)|TG(59:5)]_FA16:1,TAG,125434.0675048828,102086.84686279295,81505.3257446289,96225.66650390624,60615.00384521485,70186.96472167969,52322.86413574219,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:12)|TG(59:5)]_FA18:0,TAG,75232.64562988281,65251.12438964844,60661.32379150391,82940.88659667969,42408.522720336914,46855.6435546875,27423.881896972656,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:12)|TG(59:5)]_FA18:1,TAG,78912.82598876953,72480.00456237793,66053.70443725586,72012.5454711914,45845.58346557617,56237.70361328125,34056.5625,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:12)|TG(59:5)]_FA18:2,TAG,238730.1188354492,182533.05200195312,160040.85064697266,145742.4711303711,59927.24349975586,77410.88528442383,33347.66233825684,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:12)|TG(59:5)]_FA18:3,TAG,179873.4917602539,139047.67150878906,119514.7484741211,134376.54956054688,67694.44445800781,84432.34628295898,33929.242279052734,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:12)|TG(59:5)]_FA20:4,TAG,338006.94274902344,330779.0209960937,330656.2628173828,449674.1533203125,132553.54956054688,156219.93200683594,69197.26501464844,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:12)|TG(59:5)]_FA22:5,TAG,2630220.9485473637,3354906.740539551,5346766.050231934,2736911.47076416,663167.5244140625,1168020.3310546875,42750.20278930664,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:12)|TG(59:5)]_FA22:6,TAG,3521182.3016967773,2402561.0524902344,1823652.206298828,1365850.968383789,358754.18341064453,384114.8269958496,84368.56564331055,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:13)|TG(59:6)]_FA14:0,TAG,42626.6633605957,38018.32266235352,45076.32327270508,57833.22445678711,28106.76173400879,40531.402893066406,18183.681213378903,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:13)|TG(59:6)]_FA16:0,TAG,82782.66564941406,71216.70541381836,59771.40463256836,112327.28674316406,40800.04312133789,63560.18444824219,28810.942001342773,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:13)|TG(59:6)]_FA16:1,TAG,302511.7047729492,211449.5717163086,155402.3099975586,221700.8381347656,72462.10498046875,94331.78713989258,40244.90254211426,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:13)|TG(59:6)]_FA18:0,TAG,307672.44244384766,195837.4702758789,239904.01483154297,269879.1373291016,86863.5669555664,137654.94982910156,42098.24267578125,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:13)|TG(59:6)]_FA18:1,TAG,76267.02569580078,68871.02435302734,66746.38464355469,90092.04666137695,43421.88330078125,57181.90393066406,28790.36233520508,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:13)|TG(59:6)]_FA18:2,TAG,90912.16595458984,77614.90530395508,80550.66662597656,82978.38610839844,45480.783203125,62707.36486816406,35740.282470703125,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:13)|TG(59:6)]_FA18:3,TAG,250288.39434814453,182601.5545349121,163374.07202148438,154664.61108398438,71719.74481201172,80799.62579345703,35646.26257324219,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:13)|TG(59:6)]_FA20:4,TAG,145238.89038085938,181946.0108642578,171709.89111328125,174405.8324584961,76208.76556396484,86329.9457397461,44397.54302978516,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:13)|TG(59:6)]_FA22:5,TAG,422718.06829833984,559139.4631347656,338120.3256835937,1255694.3657836914,173626.17169189453,238022.8359375,53200.70385742188,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:13)|TG(59:6)]_FA22:6,TAG,2793478.740478516,3680042.012451172,6246430.135009766,3056743.227783203,777620.3189086914,1311167.0643310547,48173.06344604492,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:14)|TG(59:7)|TG(58:0)]_FA14:0,TAG,52771.94396972656,38372.40274047852,53077.82354736328,52346.12371826172,29662.80224609375,39503.743072509766,19133.141387939453,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:0,TAG,137167.27178955078,118163.48864746094,76778.62561035156,146722.83044433594,51214.70361328125,115671.3081665039,32342.202423095703,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:1,TAG,683016.8978881836,569983.7534790039,419105.1889038086,505360.2335510254,271351.7190551758,354065.68048095703,190628.731628418,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:14)|TG(59:7)|TG(58:0)]_FA18:0,TAG,1781591.2728271484,1216027.6297607422,1610700.868347168,1814981.6105957031,443586.2770385742,793446.6516113281,163004.0919189453,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:14)|TG(59:7)|TG(58:0)]_FA18:1,TAG,254670.84185791016,165524.91143798828,218508.3128662109,250380.0170288086,91071.0064086914,133418.009765625,38458.842834472656,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(60:14)|TG(59:7)|TG(58:0)]_FA18:2,TAG,86145.66690063477,73711.78500366211,70588.94458007812,94611.38626098631,44866.7629699707,57452.30392456055,28425.44207763672,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
