Lipid,Class,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex ,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex ,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_cerebellum,DOD94_F3_Female_WT_cortex ,DOD94_F3_Female_WT_diencephalon,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cortex ,FAD184_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_cerebellum,FAD184_F4_Female_WT_cortex ,FAD184_F4_Female_WT_diencephalon,FAD184_F4_Female_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
PE(42:1),PE,101151.38745117188,107039.10766601562,72746.98553466797,98111.80639648438,105174.66748046876,100815.22680664062,91031.94677734376,87052.1064453125,79290.54553222656,104076.24768066406,102268.20739746094,76134.78515625,100243.1668701172,94774.0867919922,89094.88598632812,109764.0870361328,117254.54760742188,109362.50732421876,121419.50805664062,95491.4267578125,75531.74523925781,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(42:11)|PE(41:4)|PE(O-42:4),PE,88023.64660644531,106455.00610351562,73940.70568847656,99748.96667480467,95732.82666015624,97391.1671142578,97861.90698242188,92202.82629394533,83468.12573242188,104316.50744628906,115834.9482421875,83070.24572753906,100623.30676269533,87737.78601074219,99360.0675048828,109683.3272705078,125037.46875,105887.58801269533,122805.34802246094,101840.54711914062,87646.94641113281,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(42:2),PE,119423.34838867188,121057.36791992188,86459.9457397461,123674.76818847656,113060.36865234376,108602.60778808594,111016.60803222656,103658.82690429688,90208.96667480467,120254.8487548828,121193.70886230467,85198.70587158203,105215.52709960938,100074.84802246094,105367.78698730467,128287.58911132812,139494.830078125,119709.08752441406,145394.0302734375,111599.44799804688,86724.82629394531,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(42:3),PE,164780.8720703125,210589.8564453125,131826.068359375,229707.63647460935,190937.67504882807,150492.19067382812,202013.7344970703,159453.2117919922,148112.26977539062,207694.8944091797,279440.93688964844,117420.96887207033,152590.3114013672,131694.1895751953,201784.63330078125,246690.8973388672,228996.0548095703,196814.5139160156,228476.71557617188,234257.076171875,184532.83276367188,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(42:4),PE,91886.34631347656,123829.80883789062,78741.0258178711,102462.18762207033,105634.54748535156,97583.4073486328,95544.94702148438,100055.52685546876,88696.86669921875,101870.58715820312,116334.62768554688,80703.48620605469,93217.84643554688,92948.02673339844,102837.78686523438,114726.3878173828,107730.28759765624,116472.44860839844,115828.30859375,93398.22619628906,78689.72497558594,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(42:5),PE,82692.02600097656,116340.56872558594,68357.5048828125,97331.3468017578,91588.90637207033,85526.42590332031,90999.90625,93309.64611816406,77451.1654663086,95479.86645507812,107619.00659179688,74051.96557617188,87795.68640136719,84658.62615966797,98781.00769042967,104042.28698730467,104831.42736816406,101349.4871826172,110151.90783691406,84719.505859375,77901.98529052734,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(42:6),PE,104929.90783691406,125825.70874023438,88902.64685058594,115113.80834960938,106362.92822265624,95750.46667480467,108928.7470703125,105586.86730957033,103653.96759033205,105300.70703125,135555.37036132812,85081.94616699219,101089.60668945312,108876.20715332033,114098.92797851562,115176.34802246094,140103.83044433594,140083.72888183594,126172.86950683594,101071.60693359376,78721.28479003906,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(42:7)|PE(41:0)|PE(O-42:0),PE,111416.3875732422,143935.8116455078,95173.82666015624,128800.98889160156,124165.36889648438,100545.62719726562,111441.70764160156,102879.44763183594,143351.96948242188,107257.92712402344,155935.5301513672,86231.88598632812,101869.10729980467,100323.4072265625,124617.02880859376,115733.54870605467,179667.9521484375,141706.7099609375,136815.03051757812,95208.966796875,85134.5859375,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(42:8)|PE(41:1)|PE(O-42:1)|PE(P-42:0),PE,105750.82739257812,153990.11010742188,81642.26580810547,128792.38903808594,118704.7882080078,104146.0673828125,115014.28833007812,113073.56787109376,111626.08752441406,116693.28747558594,143418.0506591797,87848.44604492188,108882.56787109376,105028.10754394533,113686.3875732422,125905.46887207033,146018.7501220703,140335.25048828125,136110.6505126953,101532.9677734375,81570.74548339844,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(42:9)|PE(41:2)|PE(O-42:2)|PE(P-42:1),PE,112109.4072265625,198965.4754638672,92143.76708984376,141560.07055664062,118511.20861816406,117903.888671875,124231.36962890624,127277.22863769533,135079.86950683594,116103.30798339844,171652.0126953125,98126.16760253906,120946.54907226562,115210.90808105467,143397.12890625,144146.4697265625,174669.55151367188,170274.03186035156,150108.65173339844,112427.82800292967,81321.36560058594,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(43:2),PE,99813.90753173828,122014.62878417967,78854.50561523438,104867.40728759766,110471.1671447754,93426.04675292967,100532.70666503906,94552.90625,91167.78576660156,109180.12774658205,115049.4287109375,82487.8657836914,88398.52621459961,85863.18634033203,95634.74618530272,94276.1474609375,122269.18887329102,124107.58917236328,116096.16833496094,88042.38598632812,76724.06555175781,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(43:4),PE,126350.76876831056,136814.92932128906,74665.52557373047,97936.82629394533,135206.1700439453,84758.46569824219,99496.24645996094,85139.98638916016,103663.04754638672,105180.78735351562,108976.18725585938,90457.58660888672,93643.6865234375,81324.16595458984,90895.34643554688,90376.88653564452,131466.49047851562,100190.12670898438,107575.8471069336,85932.26550292969,136258.9501953125,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(43:6),PE,84301.48596191406,101431.54675292967,65997.48455810547,98389.06665039062,91576.74609375,79736.76556396484,88083.56671142578,81225.52563476562,77968.16528320312,89454.76623535156,100343.32788085938,77904.265625,89135.70666503906,83682.28576660156,83935.54626464844,94142.5658569336,120916.66796875,98780.84765625,114119.9871826172,88113.70654296875,83874.58581542969,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(44:0),PE,148094.71000671387,150012.03004074097,91602.2059173584,104129.14737319946,147077.59104919434,154625.3309020996,137574.30992507935,170231.57206726074,110498.2682723999,146953.13021087646,161829.39352416992,163354.57089233398,152797.2914276123,138244.14891815186,123183.90884399414,111703.32872009276,149365.11037445068,133675.0901031494,147380.61141967773,141871.3299255371,62494.96408843994,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(44:1),PE,1277480.9319763184,1188196.8325042725,590735.1370697021,468652.19704437256,1035142.7374687196,1365882.322013855,981986.9116897584,1451388.5310287476,796571.9779052734,1127260.4710273745,1303418.8945388794,1477921.850883484,1267658.436767578,1119985.2969665527,890080.9170227051,613352.9843902588,1005883.1770095824,864649.9012145996,948922.8891792296,1130414.4385299685,64799.24423217773,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(44:10),PE,167944.11328125,273355.1594238281,120306.36810302734,168952.83172607422,180606.1328125,107052.86639404295,129654.60888671876,128069.36883544922,185415.57135009769,137157.3497314453,192206.852722168,104856.30694580078,123516.16876220705,109944.34765625,148283.32983398438,136405.71026611328,232336.6561279297,183183.57275390625,150911.4698486328,93670.3667602539,102233.94763183594,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(44:12),PE,127179.9091796875,142355.39013671875,74444.34521484375,106957.90759277344,142027.27099609375,84122.04565429688,108106.42736816406,94867.72692871094,219124.01696777344,101089.6865234375,162036.31115722656,75510.66552734375,114188.10803222656,92920.86737060548,135526.9881591797,111097.30822753906,257177.77813720703,123827.048828125,124439.888671875,83913.84655761719,72037.38507080078,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(44:2),PE,418511.65057373047,391490.3069915772,203966.37282943728,200792.1537475586,385883.90728759766,430592.34937667847,330754.04375457764,452609.13215637207,266778.4998321533,384771.8673400879,428914.89026641846,466560.93461608887,411524.8293685913,365809.242603302,293768.4008140564,238446.77871322632,352667.3444252014,299767.3603591919,345187.66371536255,371508.42779159546,71119.14533233643,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(44:3),PE,102239.0872077942,100014.70762634276,66124.42440414429,76841.48559570312,109035.04765319824,70402.50484848022,74206.50559997559,70930.06507110596,70085.6248550415,88868.7661819458,75591.50549697876,78467.28561401367,79861.10577392578,69851.58506774902,63711.884757995605,78970.96549987793,86765.30583953857,76184.16553497314,84164.28631210327,69417.32485961914,116677.94835662842,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(44:4),PE,176071.291305542,141882.53048324585,71890.6849899292,99108.66776657104,169277.93280029297,76774.78592681885,84784.06615066528,77173.9653968811,79713.845703125,115632.88822555542,86886.16594314575,113811.64805984496,114759.5484275818,80630.20604324341,77341.4651184082,89523.7066078186,90386.12673568726,81543.12563705444,101060.8871459961,84332.60611343384,215110.1969718933,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(44:5),PE,72589.12530517578,76735.90531921387,58901.98422241211,79865.08560943604,80129.5052947998,70494.68495941162,74031.96553039551,70739.52458953857,64312.68460083008,80409.22617340088,85933.0859375,66074.48449707031,74282.76512145996,65361.78511047363,71842.04537963867,79671.68558502197,92314.48589324953,86166.22680664062,92304.26651000977,78549.48499298096,66028.58465576172,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(44:6),PE,67727.20481872559,83104.04574584961,63087.94485473633,84217.68525695801,81273.26556396484,68841.6647644043,78065.0054473877,70767.52517700195,67606.36505126953,79426.6858215332,84627.62609863281,63903.2043762207,78054.38537597656,63474.62466430664,73238.42538452148,80170.62619018555,100079.66694641112,89692.00604248047,92829.40702819824,73175.64538574219,66759.58447265625,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(44:7)|PE(43:0),PE,97753.86660766602,101646.94705200195,76637.18505859375,91308.0460205078,100575.62731933594,96522.34594726562,98499.16705322266,99266.26721191406,85261.1057434082,105978.98767089844,108362.06756591795,89918.36657714844,100002.2271118164,94270.26620483398,92657.1068725586,95833.42630004884,113411.1283569336,107076.5876312256,118302.56713867188,94733.52758789062,65267.344787597656,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(44:8)|PE(43:1),PE,268665.15856933594,275970.21911621094,164463.77221679688,161768.6319732666,241479.2776184082,296154.8231201172,253371.91787719727,311442.5443725586,212458.61434936523,284649.00231933594,317384.1801147461,311907.74255371094,298707.6644897461,253606.25677490237,223746.155670166,177381.3930053711,273800.70236206055,234160.7162475586,246102.63809204104,263960.8395996094,66175.06433105469,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(46:1),PE,60648.34373474121,66016.42440795898,52570.92330169678,66791.96482849121,71561.18464660645,61439.48419189453,66163.18492126465,62279.90490722656,55655.58382415772,68047.46478271484,71931.82563018799,55275.60430908203,65191.58474731445,61832.68458557129,56076.36363220215,68340.34466552734,73525.30494689941,72288.02561950684,76488.58543395996,63164.12454223633,61386.94413757324,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(52:4),PE,57214.36413574219,67225.42474365234,39331.082946777344,62842.124267578125,65643.60443115234,57209.60412597656,59353.46417236328,57573.16430664063,53952.483642578125,60141.04431152344,75082.52514648438,51233.243591308594,59972.64465332031,54323.42401123047,61365.083984375,65263.82473754883,77638.10510253906,68228.94506835938,78017.62524414062,61247.40411376953,51432.543518066406,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(O-38:8)|PE(36:1)|PE(O-37:1)|PE(P-37:0),PE,741653.3044433594,1753980.5989990234,549905.7017822266,661226.1481933594,647959.8856201172,443790.9528808594,509450.61328125,654594.8474121094,807401.7928466797,450333.2120361328,973624.994140625,331413.12341308594,417745.9129638672,402430.1301269531,891684.6032714844,684274.8491210938,1029756.9617919922,1261961.9608154297,732675.0297851562,293416.58166503906,91276.40600585938,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(O-38:9)|PE(36:2)|PE(O-37:2)|PE(P-37:1),PE,757759.9504394531,1519009.6954345703,487285.4381103516,581597.5618896484,777622.1745605469,415111.6311035156,507220.65588378906,548917.9775390625,1081260.3303222656,437603.009765625,945909.720703125,262103.77868652344,462176.99060058594,355117.2624511719,769290.7559814453,504969.9747314453,1228132.2869873047,1042705.8764648438,605241.5467529297,244007.8770751953,89604.54736328125,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(O-40:9)|PE(38:2)|PE(P-39:1),PE,211995.97595214844,253893.81762695312,146510.0506591797,178769.0126953125,209185.1951904297,152342.71020507812,160818.63146972656,173108.09301757812,229579.2354736328,171028.89196777344,218319.45385742188,137621.2901611328,182751.4735107422,142198.38891601562,209312.91357421875,184824.19287109372,304354.8039550781,235531.2946777344,215432.5146484375,142841.01049804688,103394.66650390624,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE(dO-38:9)|PE(35:2)|PE(O-36:2)|PE(P-36:1),PE,199783.49365234372,250289.69775390625,122453.48791503906,139991.1495361328,190161.93286132807,109602.88732910156,128544.7879638672,125666.36901855467,216409.7940673828,132766.8099975586,178113.77282714844,98647.5068359375,151263.13049316406,97985.86627197266,168257.39135742188,133559.14965820312,295902.9408569336,197821.1336669922,179023.09411621094,107698.30865478516,71641.32495117188,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PE28:0|PE(O-29:0),PE,70455.44470214844,71411.2445678711,56071.60382080078,73538.2255859375,78286.28540039062,63631.32452392578,68922.2651977539,66074.76452636719,65431.42474365234,75295.64562988281,75847.84545898438,66341.88470458984,59519.00427246094,64388.82470703125,67828.16479492188,76844.18530273438,86846.46600341797,78469.20574951172,82963.9653930664,68820.7650756836,65245.984802246094,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
PG(12:0)|LPG(13:0),PG,64019.96435546875,67248.60467529297,63761.94421386719,71225.5048828125,68744.80487060547,61968.684631347656,68883.38464355469,65846.96435546875,65123.1845703125,63909.94470214844,62966.484375,61444.26434326172,71659.62506103516,64335.20458984375,65360.60430908203,67384.72473144531,70417.3648071289,73738.68518066406,77416.26538085938,67756.32446289062,62530.62432861328,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
