Lipid,Class,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
SM(d16:1/20:1),SM,31973.001918792725,37656.92254638672,30390.78218460083,40094.36332702637,30227.56240081787,169404.84954833984,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d16:1/22:0),SM,32266.24228668213,30872.46207809448,32898.04244995117,33712.242488861084,28940.481895446777,191499.85546875,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d16:1/22:1),SM,33777.06251144409,36220.54256820679,33408.0827331543,30857.44197845459,32401.40260314941,197034.0920410156,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d16:1/23:0),SM,36602.46255874634,36538.90258026123,36863.142375946045,35848.00262451172,40598.18318557739,180516.47393798828,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d16:1/24:0),SM,46540.80320358277,45206.06349563599,44537.18341064453,40565.48296356201,42894.48317718506,228127.1362915039,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d16:1/24:1),SM,45498.263671875,43787.50289154053,46733.46337890625,44878.48272705078,43354.423152923584,236158.57989501956,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d16:1/25:0),SM,43596.00295639038,44124.92323303223,46520.663146972656,44390.982971191406,41559.16286468506,228085.47607421875,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d17:0/27:0),SM,138140.15013504028,135344.04848480225,130923.24903869627,140891.76992034912,125030.36938858032,2413118.829589844,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d17:1/24:1),SM,43585.96290588379,48399.12336730957,48306.66368103027,46922.7232208252,39705.22291183472,231319.49591064453,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d17:1/26:1),SM,25360.82194137573,25778.96171951294,24980.62173461914,25408.021926879883,23966.541862487797,89938.4467163086,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d18:0/13:0),SM,43151.683197021484,41122.84286499024,43459.043380737305,43116.38311767578,38429.56228637695,205473.8741455078,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d18:0/15:0),SM,46978.88363647461,44631.6435546875,48410.16360473633,46840.04341125488,43780.58329772949,262196.61810302734,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d18:0/17:0),SM,27045.582000732426,33935.74197387695,31021.28213500977,31807.422241210938,28338.74203491211,214589.1149597168,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d18:0/24:0),SM,31791.882232666016,31116.322074890137,33338.76205444336,33168.7622795105,29174.90211868286,105951.06567382812,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d18:0/24:1),SM,31073.46225738525,30061.102138519287,32144.362350463867,33992.52247238159,30648.002296447758,112292.8483581543,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d18:0/26:1(17Z)),SM,135919.829120636,128850.60932159424,126633.26899719238,134121.02989196777,124043.6487197876,2247619.958251953,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d18:1/12:0),SM,42044.30307006836,41180.62302017212,41965.56301879883,38339.722637176514,37537.48287963867,123416.40893554688,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d18:1/17:0),SM,31361.68218231201,31964.86221313477,32798.34233093262,33981.56258392334,26594.881942749023,217041.5557861328,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d18:1/19:0),SM,32252.782341003414,29324.04199981689,29639.802005767822,29818.84238815308,27916.061824798584,134478.64916992188,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d18:1/24:1(15Z)),SM,33108.26228713989,30440.542098999023,33130.86241149902,30723.962131500244,31512.982204437256,133913.02923583984,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d18:1/25:0),SM,28158.021976470947,23573.901580810547,24842.741771698,25996.84178161621,26350.741806030277,81866.10473632812,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d18:1/26:1(17Z)),SM,123747.24798202516,121999.94841766356,121865.40873718262,123963.50834655762,116629.60782623292,2088754.373046875,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d18:2/14:0),SM,50907.043395996094,51837.16339111328,54168.72409057617,58728.964599609375,46852.623596191406,225997.27587890625,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d18:2/15:0),SM,47122.883361816406,44985.3432006836,47697.083251953125,49568.04364013672,42420.18292236328,220162.15649414065,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d18:2/18:1),SM,32776.70209121704,32902.102142333984,35184.00239944458,37206.58277893066,29359.34200286865,170948.2527770996,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d18:2/20:1),SM,41679.822620391846,34404.422454833984,36563.20281600952,36171.24263381958,32644.582191467285,207325.0698852539,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d18:2/21:0),SM,37141.622802734375,37408.16279602051,36057.82260131836,31628.08194732666,32580.64218521118,203882.7945556641,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d18:2/22:1),SM,55527.964237213135,50527.58372879028,52954.26375579834,52049.74331665039,48382.58306503296,264913.35791015625,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
SM(d18:2/24:1),SM,37153.18270874024,36352.84251022339,39938.46290588379,38523.762393951416,35481.122299194336,182088.6539916992,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(37:0)]_FA14:0,TAG,54347.64404296875,65201.68487548828,55439.08386230469,57273.424072265625,71997.86608886719,53841.62384033203,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(37:0)]_FA16:0,TAG,91168.38641357422,102742.08740234376,104402.96813964844,90603.98669433594,113678.72778320312,63377.2846069336,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(37:0)]_FA18:0,TAG,224806.7556152344,249832.478515625,182988.37213134769,176680.0926513672,252460.91674804688,133977.5894165039,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(38:0)]_FA14:0,TAG,702686.7260742188,492458.8486328125,292201.81884765625,444991.7924804688,411230.6318359375,263183.95703125,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(38:0)]_FA16:0,TAG,148754.4111328125,168637.7109375,185077.2734375,139631.78857421875,175215.77270507812,139112.30981445312,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(38:0)]_FA18:0,TAG,188643.3537597656,231221.935546875,278682.4592285156,213519.7946777344,268784.7185058594,184773.5329589844,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(38:1)]_FA14:0,TAG,11628628.64489746,4844324.851318359,996422.6019287108,3965002.051025391,1558753.6112060547,49943.38360595703,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(38:1)]_FA16:0 | DG(40:8)|DG(39:1)_C16:0,DAG,102088.26721191406,120223.4486694336,143690.52991485596,108670.9275894165,100040.56759643556,102517.0669555664,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(38:1)]_FA16:0 | DG(40:8)|DG(39:1)_C16:0,TAG,72895.56481933594,85903.986328125,106232.02722167967,68848.78515625,104003.88732910156,66849.10485839844,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(38:1)]_FA16:1 | DG(40:8)|DG(39:1)_C16:1,DAG,225626.4957237244,214542.9351539612,217319.4153137207,211940.0553894043,212145.2354927063,217122.51489257807,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(38:1)]_FA16:1 | DG(40:8)|DG(39:1)_C16:1,TAG,147099.5908203125,181680.05493164065,194045.91430664065,160175.63110351562,211228.23486328125,128104.22973632812,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(38:1)]_FA18:0 | DG(40:8)|DG(39:1)_C18:0,DAG,25858.661876678467,28648.92198562622,28623.442092895508,29672.242042541504,32877.10244369507,20074.461338043213,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(38:1)]_FA18:0 | DG(40:8)|DG(39:1)_C18:0,TAG,61245.06439208984,82195.94506835938,75031.62548828125,68552.82458496094,84430.94622802734,42337.40307617188,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(38:1)]_FA18:1 | DG(40:8)|DG(39:1)_C18:1,DAG,185594.8730239868,201025.67414093015,185063.63330459595,198206.15475845337,206802.75412750244,599906.1818847656,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Female,Genotype: WT | Brain Region: diencephalon | Sex: Female,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Female vs Genotype: WT__Brain Region: diencephalon__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
