Parent_Ion,Product_Ion,OzESI_Intensity,Lipid,Class,Sample,Sample_Name,Sup_Pel,Intensity_Subtracted
493.4,183.0,26190.0,FA(21:0),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,-16525.0
495.4,183.0,5635.0,FA(22:6),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,341.0
497.4,183.0,4778.0,FA(22:5),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,153.0
499.4,183.0,4899.0,FA(22:4),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,427.0
501.4,183.0,5956.0,FA(22:3),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,1115.0
503.4,183.0,5825.0,FA(22:2),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,1062.0
505.4,183.0,5322.0,FA(22:1),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,182.0
507.4,183.0,5445.0,FA(22:0),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,-74.0
521.4,183.0,5940.0,FA(23:0),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,-827.0
533.4,183.0,4706.0,FA(24:1),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,174.0
535.4,183.0,4629.0,FA(24:0),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,138.0
561.4,183.0,4278.0,FA(26:1),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,-274.0
563.4,183.0,4315.0,FA(26:0),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,-55.0
589.4,183.0,4314.0,FA(28:1),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,-112.0
591.4,183.0,5256.0,FA(28:0),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,422.0
617.4,183.0,4486.0,FA(30:1),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,45.0
619.4,183.0,4540.0,FA(30:0),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,260.0
339.3,183.0,41373.0,FA(10:0),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,22936.0
353.3,183.0,4630.0,FA(11:0),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,172.0
365.3,183.0,4921.0,FA(12:1),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-169.0
367.3,183.0,4342.0,FA(12:0),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-165.0
381.3,183.0,5155.0,FA(13:0),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,657.0
393.4,183.0,6641.0,FA(14:1),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,2065.0
395.3,183.0,5527.0,FA(14:0),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,506.0
407.3,183.0,4778.0,FA(15:1),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,460.0
409.3,183.0,4324.0,FA(15:0),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-134.0
421.4,183.0,4384.0,FA(16:1),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,148.0
423.3,183.0,4314.0,FA(16:0),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,151.0
435.4,183.0,4452.0,FA(17:1),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-254.0
437.4,183.0,4352.0,FA(17:0),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-96.0
443.4,183.0,4365.0,FA(18:4),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-105.0
445.4,183.0,4798.0,FA(18:3),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,6.0
447.4,183.0,4539.0,FA(18:2),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,225.0
449.4,183.0,11837.0,FA(18:1),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-391.0
451.4,183.0,4597.0,FA(18:0),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-60.0
469.4,183.0,8154.0,FA(20:5),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,3899.0
471.4,183.0,4278.0,FA(20:4),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-116.0
473.4,183.0,4426.0,FA(20:3),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,13.0
475.4,183.0,4401.0,FA(20:2),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-33.0
477.4,183.0,4828.0,FA(20:1),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-599.0
479.4,183.0,4749.0,FA(20:0),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,325.0
493.4,183.0,37666.0,FA(21:0),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-5049.0
495.4,183.0,5484.0,FA(22:6),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,190.0
497.4,183.0,4491.0,FA(22:5),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-134.0
499.4,183.0,4326.0,FA(22:4),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-146.0
501.4,183.0,4750.0,FA(22:3),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-91.0
503.4,183.0,4552.0,FA(22:2),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-211.0
505.4,183.0,5427.0,FA(22:1),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,287.0
507.4,183.0,5426.0,FA(22:0),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-93.0
521.4,183.0,6334.0,FA(23:0),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-433.0
533.4,183.0,4494.0,FA(24:1),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-38.0
535.4,183.0,4478.0,FA(24:0),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-13.0
561.4,183.0,4282.0,FA(26:1),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-270.0
563.4,183.0,4402.0,FA(26:0),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,32.0
589.4,183.0,4489.0,FA(28:1),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,63.0
591.4,183.0,5422.0,FA(28:0),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,588.0
617.4,183.0,4294.0,FA(30:1),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,-147.0
619.4,183.0,4371.0,FA(30:0),FA,FA_AMP_SV23_p1_N1_9_6_24,SV23,p1,91.0
339.3,183.0,46699.0,FA(10:0),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,28262.0
353.3,183.0,4479.0,FA(11:0),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,21.0
365.3,183.0,4416.0,FA(12:1),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-674.0
367.3,183.0,4411.0,FA(12:0),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-96.0
381.3,183.0,4402.0,FA(13:0),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-96.0
393.4,183.0,5991.0,FA(14:1),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,1415.0
395.3,183.0,4921.0,FA(14:0),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-100.0
407.3,183.0,4710.0,FA(15:1),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,392.0
409.3,183.0,4517.0,FA(15:0),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,59.0
421.4,183.0,4272.0,FA(16:1),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,36.0
423.3,183.0,4408.0,FA(16:0),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,245.0
435.4,183.0,4314.0,FA(17:1),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-392.0
437.4,183.0,4205.0,FA(17:0),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-243.0
443.4,183.0,4131.0,FA(18:4),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-339.0
445.4,183.0,4283.0,FA(18:3),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-509.0
447.4,183.0,4088.0,FA(18:2),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-226.0
449.4,183.0,8587.0,FA(18:1),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-3641.0
451.4,183.0,4377.0,FA(18:0),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-280.0
469.4,183.0,4161.0,FA(20:5),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-94.0
471.4,183.0,4107.0,FA(20:4),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-287.0
473.4,183.0,4260.0,FA(20:3),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-153.0
475.4,183.0,4201.0,FA(20:2),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-233.0
477.4,183.0,4385.0,FA(20:1),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-1042.0
479.4,183.0,4424.0,FA(20:0),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,0.0
493.4,183.0,29685.0,FA(21:0),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-13030.0
495.4,183.0,4897.0,FA(22:6),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-397.0
497.4,183.0,4263.0,FA(22:5),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-362.0
499.4,183.0,4309.0,FA(22:4),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-163.0
501.4,183.0,4544.0,FA(22:3),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-297.0
503.4,183.0,4608.0,FA(22:2),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-155.0
505.4,183.0,5285.0,FA(22:1),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,145.0
507.4,183.0,4790.0,FA(22:0),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-729.0
521.4,183.0,5212.0,FA(23:0),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-1555.0
533.4,183.0,4338.0,FA(24:1),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-194.0
535.4,183.0,4316.0,FA(24:0),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-175.0
561.4,183.0,4170.0,FA(26:1),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-382.0
563.4,183.0,4163.0,FA(26:0),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-207.0
589.4,183.0,4371.0,FA(28:1),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-55.0
591.4,183.0,4944.0,FA(28:0),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,110.0
617.4,183.0,4221.0,FA(30:1),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,-220.0
619.4,183.0,4604.0,FA(30:0),FA,FA_AMP_SV21_p1_N1_9_6_24,SV21,p1,324.0
339.3,183.0,42438.0,FA(10:0),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,24001.0
353.3,183.0,5039.0,FA(11:0),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,581.0
365.3,183.0,5250.0,FA(12:1),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,160.0
367.3,183.0,5058.0,FA(12:0),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,551.0
381.3,183.0,5028.0,FA(13:0),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,530.0
393.4,183.0,5897.0,FA(14:1),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,1321.0
395.3,183.0,4846.0,FA(14:0),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,-175.0
407.3,183.0,4690.0,FA(15:1),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,372.0
409.3,183.0,5012.0,FA(15:0),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,554.0
421.4,183.0,4459.0,FA(16:1),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,223.0
423.3,183.0,5167.0,FA(16:0),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,1004.0
435.4,183.0,4872.0,FA(17:1),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,166.0
437.4,183.0,4541.0,FA(17:0),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,93.0
443.4,183.0,4812.0,FA(18:4),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,342.0
445.4,183.0,5301.0,FA(18:3),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,509.0
447.4,183.0,4628.0,FA(18:2),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,314.0
449.4,183.0,10078.0,FA(18:1),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,-2150.0
451.4,183.0,4832.0,FA(18:0),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,175.0
469.4,183.0,4786.0,FA(20:5),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,531.0
471.4,183.0,4852.0,FA(20:4),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,458.0
473.4,183.0,4560.0,FA(20:3),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,147.0
475.4,183.0,4383.0,FA(20:2),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,-51.0
477.4,183.0,5163.0,FA(20:1),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,-264.0
479.4,183.0,4543.0,FA(20:0),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,119.0
493.4,183.0,31152.0,FA(21:0),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,-11563.0
495.4,183.0,5633.0,FA(22:6),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,339.0
497.4,183.0,5287.0,FA(22:5),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,662.0
499.4,183.0,4863.0,FA(22:4),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,391.0
501.4,183.0,6182.0,FA(22:3),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,1341.0
503.4,183.0,5817.0,FA(22:2),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,1054.0
505.4,183.0,5661.0,FA(22:1),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,521.0
507.4,183.0,5397.0,FA(22:0),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,-122.0
521.4,183.0,6139.0,FA(23:0),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,-628.0
533.4,183.0,4518.0,FA(24:1),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,-14.0
535.4,183.0,4706.0,FA(24:0),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,215.0
561.4,183.0,4579.0,FA(26:1),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,27.0
563.4,183.0,4548.0,FA(26:0),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,178.0
589.4,183.0,4563.0,FA(28:1),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,137.0
591.4,183.0,4807.0,FA(28:0),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,-27.0
617.4,183.0,4303.0,FA(30:1),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,-138.0
619.4,183.0,4699.0,FA(30:0),FA,FA_AMP_SV21_s2_N1_9_6_24,SV21,s2,419.0
339.3,183.0,124887.0,FA(10:0),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,106450.0
353.3,183.0,6102.0,FA(11:0),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,1644.0
365.3,183.0,6142.0,FA(12:1),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,1052.0
367.3,183.0,5103.0,FA(12:0),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,596.0
381.3,183.0,5218.0,FA(13:0),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,720.0
393.4,183.0,7575.0,FA(14:1),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,2999.0
395.3,183.0,6591.0,FA(14:0),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,1570.0
407.3,183.0,5335.0,FA(15:1),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,1017.0
409.3,183.0,5215.0,FA(15:0),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,757.0
421.4,183.0,4904.0,FA(16:1),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,668.0
423.3,183.0,7319.0,FA(16:0),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,3156.0
435.4,183.0,5272.0,FA(17:1),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,566.0
437.4,183.0,4461.0,FA(17:0),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,13.0
443.4,183.0,5295.0,FA(18:4),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,825.0
445.4,183.0,5488.0,FA(18:3),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,696.0
447.4,183.0,5290.0,FA(18:2),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,976.0
449.4,183.0,9791.0,FA(18:1),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,-2437.0
451.4,183.0,5891.0,FA(18:0),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,1234.0
469.4,183.0,4844.0,FA(20:5),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,589.0
471.4,183.0,5187.0,FA(20:4),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,793.0
473.4,183.0,5069.0,FA(20:3),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,656.0
475.4,183.0,4859.0,FA(20:2),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,425.0
477.4,183.0,4954.0,FA(20:1),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,-473.0
479.4,183.0,5093.0,FA(20:0),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,669.0
493.4,183.0,24880.0,FA(21:0),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,-17835.0
495.4,183.0,5874.0,FA(22:6),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,580.0
497.4,183.0,5520.0,FA(22:5),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,895.0
499.4,183.0,5508.0,FA(22:4),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,1036.0
501.4,183.0,6289.0,FA(22:3),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,1448.0
503.4,183.0,6860.0,FA(22:2),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,2097.0
505.4,183.0,5788.0,FA(22:1),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,648.0
507.4,183.0,5736.0,FA(22:0),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,217.0
521.4,183.0,6058.0,FA(23:0),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,-709.0
533.4,183.0,4935.0,FA(24:1),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,403.0
535.4,183.0,4958.0,FA(24:0),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,467.0
561.4,183.0,4723.0,FA(26:1),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,171.0
563.4,183.0,4767.0,FA(26:0),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,397.0
589.4,183.0,4623.0,FA(28:1),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,197.0
591.4,183.0,5245.0,FA(28:0),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,411.0
617.4,183.0,4714.0,FA(30:1),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,273.0
619.4,183.0,4797.0,FA(30:0),FA,FA_AMP_SV21_s3_N1_9_6_24,SV21,s3,517.0
339.3,183.0,54895.0,FA(10:0),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,36458.0
353.3,183.0,5404.0,FA(11:0),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,946.0
365.3,183.0,4954.0,FA(12:1),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-136.0
367.3,183.0,4437.0,FA(12:0),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-70.0
381.3,183.0,4388.0,FA(13:0),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-110.0
393.4,183.0,6599.0,FA(14:1),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,2023.0
395.3,183.0,5667.0,FA(14:0),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,646.0
407.3,183.0,4541.0,FA(15:1),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,223.0
409.3,183.0,4760.0,FA(15:0),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,302.0
421.4,183.0,4395.0,FA(16:1),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,159.0
423.3,183.0,4548.0,FA(16:0),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,385.0
435.4,183.0,4653.0,FA(17:1),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-53.0
437.4,183.0,4340.0,FA(17:0),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-108.0
443.4,183.0,4412.0,FA(18:4),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-58.0
445.4,183.0,4675.0,FA(18:3),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-117.0
447.4,183.0,4396.0,FA(18:2),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,82.0
449.4,183.0,7469.0,FA(18:1),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-4759.0
451.4,183.0,4544.0,FA(18:0),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-113.0
469.4,183.0,4336.0,FA(20:5),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,81.0
471.4,183.0,4448.0,FA(20:4),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,54.0
473.4,183.0,4143.0,FA(20:3),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-270.0
475.4,183.0,4355.0,FA(20:2),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-79.0
477.4,183.0,4475.0,FA(20:1),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-952.0
479.4,183.0,4476.0,FA(20:0),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,52.0
493.4,183.0,20378.0,FA(21:0),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-22337.0
495.4,183.0,5065.0,FA(22:6),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-229.0
497.4,183.0,4454.0,FA(22:5),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-171.0
499.4,183.0,4262.0,FA(22:4),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-210.0
501.4,183.0,4964.0,FA(22:3),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,123.0
503.4,183.0,5175.0,FA(22:2),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,412.0
505.4,183.0,4774.0,FA(22:1),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-366.0
507.4,183.0,4974.0,FA(22:0),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-545.0
521.4,183.0,5377.0,FA(23:0),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-1390.0
533.4,183.0,4495.0,FA(24:1),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-37.0
535.4,183.0,4387.0,FA(24:0),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-104.0
561.4,183.0,4467.0,FA(26:1),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-85.0
563.4,183.0,4419.0,FA(26:0),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,49.0
589.4,183.0,4548.0,FA(28:1),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,122.0
591.4,183.0,5043.0,FA(28:0),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,209.0
617.4,183.0,4276.0,FA(30:1),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,-165.0
619.4,183.0,4504.0,FA(30:0),FA,FA_AMP_SV22_p3_N1_9_6_24,SV22,p3,224.0
339.3,183.0,76605.0,FA(10:0),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,58168.0
353.3,183.0,6001.0,FA(11:0),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,1543.0
365.3,183.0,6067.0,FA(12:1),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,977.0
367.3,183.0,5189.0,FA(12:0),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,682.0
381.3,183.0,5595.0,FA(13:0),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,1097.0
393.4,183.0,7701.0,FA(14:1),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,3125.0
395.3,183.0,5975.0,FA(14:0),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,954.0
407.3,183.0,5226.0,FA(15:1),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,908.0
409.3,183.0,5272.0,FA(15:0),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,814.0
421.4,183.0,4652.0,FA(16:1),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,416.0
423.3,183.0,5198.0,FA(16:0),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,1035.0
435.4,183.0,4732.0,FA(17:1),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,26.0
437.4,183.0,4957.0,FA(17:0),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,509.0
443.4,183.0,4993.0,FA(18:4),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,523.0
445.4,183.0,5159.0,FA(18:3),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,367.0
447.4,183.0,5506.0,FA(18:2),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,1192.0
449.4,183.0,11761.0,FA(18:1),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,-467.0
451.4,183.0,4797.0,FA(18:0),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,140.0
469.4,183.0,5038.0,FA(20:5),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,783.0
471.4,183.0,5078.0,FA(20:4),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,684.0
