lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,DOD94_F3_Female_WT_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M4_Male_WT_cortex,FAD189_M3_Male_WT_cortex,Blank_Blank_Blank_Blank_Blank
[TG(42:4)]_FA20:4,-0.02794266898786152,5.209621836063003,0.004300601820432348,0.9477130294524386,0.9991512009554627,TAG,124515.66821289062,110332.00805664062,217463.99353027344,163519.8525390625,186911.673828125,344458.92529296875,115847.70739746094,103631.5869140625,134972.55041503906,125895.6689453125,212650.8348388672,91566.78698730467
[TG(43:0)]_FA14:0,0.2430549101741373,4.660664941037522,0.32316898291514917,0.5697093972802472,0.9991512009554627,TAG,82319.40563964844,81081.66589355469,186210.2930908203,131186.84942626953,233303.47607421875,187823.37438964844,66354.24432373047,71689.745361328125,100101.1273803711,82077.16589355469,120111.52795410156,42054.46301269531
[TG(43:0)]_FA16:0 | DG(44:0)_C16:0,0.0051268791476265715,5.072120524525219,1.4467842629528604e-4,0.9904030887735349,0.9991512009554627,TAG | DAG,127329.31900024414,129227.02890014648,222009.4563903809,172904.56146240234,164228.5302810669,235167.58627319336,120516.59857177734,77550.82510375977,127251.57806396484,135089.75030517578,176765.0330810547,67402.0346069336
[TG(43:0)]_FA18:0 | DG(44:0)_C18:0,-0.23378002404768172,4.4211487558152,0.3020040324986437,0.5826287915492292,0.9991512009554627,TAG | DAG,77908.29580879211,80776.95513916016,115505.7986984253,77517.40530586243,95582.31694221497,155882.90075683594,79551.3759021759,85768.776304245,84752.99601745605,84855.1463546753,86552.10607147217,50327.69367980957
[TG(43:1)]_FA14:0,0.01380395339958637,4.3677088354982185,0.0010486138417036273,0.974167171625357,0.9991512009554627,TAG,76285.345458984375,76418.42498779297,128399.16973876952,98336.64617919922,149783.05151367188,118719.5281982422,71457.08508300781,61427.783935546875,76243.36413574219,82708.52673339844,88746.886962890625,45029.04293823242
[TG(43:1)]_FA16:0 | DG(44:1)_C16:0,0.11113487048446807,4.702830498653298,0.06781439688438695,0.7945460065738791,0.9991512009554627,TAG | DAG,119515.29957199097,108958.59731292725,173705.82209777832,138340.32879638672,116497.28922843932,178665.84270858765,91381.97673797607,56791.72384643555,101626.02716064452,116667.47789001463,110440.30864334106,46633.06350708008
[TG(43:1)]_FA16:1 | DG(44:1)_C16:1,0.13176308834284356,5.038867090347774,0.0952754711452144,0.7575746588922372,0.9991512009554627,TAG | DAG,122421.79852294922,123869.11863136292,228898.06600952148,174881.18231201172,176742.56269836426,249557.28619384769,123461.0588684082,81805.73574256897,104510.67735290527,143018.6706237793,133527.3991394043,66643.11473083496
[TG(43:1)]_FA18:0 | DG(44:1)_C18:0,-0.08131148928325736,3.764528385261259,0.03645128855555413,0.8485865426918727,0.9991512009554627,TAG | DAG,49351.30335235596,44801.78306770325,74070.94571113586,57978.01461982727,65666.02487564087,101882.17722702026,44882.48312187195,46666.90341949463,47895.14342308045,51902.42342567444,55058.294483184814,41840.88304138184
[TG(43:1)]_FA18:1 | DG(44:1)_C18:1,-0.3318266705546046,4.559789142070868,0.6090272842020568,0.43515429004801826,0.9991512009554627,TAG | DAG,97220.51642799376,94230.03666877748,113850.9678955078,94939.14673614502,98381.2174987793,128280.99929618835,91871.06673431396,100173.2068080902,98699.69651031494,88125.25615882874,98495.36757659912,55267.993896484375
[TG(43:2)]_FA14:0,-0.2755745186216553,4.19231555793608,0.41981917366001653,0.5170272868766734,0.9991512009554627,TAG,58853.58409118652,49841.883392333984,66767.944091796875,58344.24444580078,61534.68453979492,87448.44659423828,74191.3254699707,45214.002838134766,43777.58319091797,51165.74368286133,61677.623474121094,130534.30740356444
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,-0.08833946457466331,4.150181746672543,0.04303093716202966,0.8356670302693259,0.9991512009554627,TAG | DAG,83348.47607040405,73799.6252861023,93129.67618370056,82051.195104599,67325.24488639832,112863.97743415833,63230.244649887085,48654.2038898468,65860.72459030151,80541.98561096191,83007.54508781433,41220.87299346924
[TG(43:2)]_FA16:1 | DG(44:2)_C16:1,0.2301649187758172,4.632428018063704,0.2899127939012942,0.5902764194042168,0.9991512009554627,TAG | DAG,108853.24768829346,92797.1565246582,187323.79294586185,134818.98991012573,113789.72763442992,190689.1946182251,94085.12619018556,57725.324010849,72222.02513122559,124839.5185470581,76020.14608955383,50561.94362640381
[TG(43:2)]_FA18:0 | DG(44:2)_C18:0,-0.07663757962817866,3.289905779730505,0.03237756488130117,0.8572015018917872,0.9991512009554627,TAG | DAG,35529.15243148804,33094.042137145996,52019.50342178345,44540.20329475403,47965.87356567383,74312.41514015198,32496.722316741943,35138.252616882324,34717.40238952637,37800.51263999939,38764.31264305115,27619.251998901367
[TG(43:2)]_FA18:1 | DG(44:2)_C18:1,-0.17574450344770493,3.9282998175752457,0.17054073499275546,0.6796316858882946,0.9991512009554627,TAG | DAG,60430.42420578003,57510.744121551514,77172.92520141602,68220.66471099854,68334.39474105835,86374.95657730103,52611.50372314453,52154.14395713806,59825.06391334534,57166.184034347534,64148.09490966797,45967.91323471069
[TG(43:2)]_FA18:2 | DG(44:2)_C18:2,-0.3609748268480429,4.703129667262025,0.7208762133852815,0.39585664561935807,0.9991512009554627,TAG | DAG,106548.30745887756,103976.8275718689,124432.9794063568,95226.20664024352,116050.51886177064,136876.410238266,99530.09734535216,113412.32784843443,109743.6778755188,100091.20728683472,108617.89783096312,62520.58474731445
[TG(43:3)]_FA14:0,-0.29525118473054723,5.556782742768806,0.4820252525341857,0.48750638978705674,0.9991512009554627,TAG,131328.2915649414,84817.78607177734,125930.9091796875,110478.6883544922,132391.1492919922,487659.2925415039,171165.00897216797,84636.36614990234,94700.5669555664,105874.86682128906,329542.68182373047,306187.55657958984
[TG(43:3)]_FA16:0,-0.14933467638205777,3.587404954256621,0.12308662877001098,0.7257106072272252,0.9991512009554627,TAG,46462.683349609375,37018.542724609375,60901.30407714844,53836.00457763672,61581.56408691406,72321.64538574219,41287.44274902344,39641.98260498047,41655.94305419922,44163.42303466797,52607.72415161133,41658.74337768555
[TG(43:3)]_FA16:1,-0.033752639068347336,3.977878316192665,0.006275433033806621,0.9368595212899513,0.9991512009554627,TAG,69654.00491333008,67085.94494628906,85742.78527832031,71258.98541259766,84463.04541015625,104860.7474975586,51358.223724365234,54540.80368041992,59761.364501953125,64952.864196777344,71438.50555419922,27754.101959228516
[TG(43:3)]_FA18:0,0.024855643194829528,3.6610913194937855,0.003398921343659822,0.9535094533992815,0.9991512009554627,TAG,46692.82305908203,39365.50277709961,72366.14489746094,62140.92434692383,87506.56628417969,94284.62658691406,39720.06283569336,45057.503326416016,46232.503173828125,45872.72326660156,52637.08364868164,28597.6220703125
[TG(43:3)]_FA18:1,-0.03264412673069602,3.5623540598247465,0.005869757201082848,0.9389303502568584,0.9991512009554627,TAG,50050.923736572266,40017.382736206055,72620.98495483398,57698.46350097656,62268.66473388672,84832.28594970703,36665.90249633789,41546.822845458984,45224.26315307617,42709.8430480957,58501.983825683594,22665.221618652344
[TG(43:3)]_FA18:2,-0.0706226174819629,4.2555627084898004,0.02749310101808078,0.8683061322859019,0.9991512009554627,TAG,73694.82507324219,69636.10559082031,107072.06802368164,95338.54791259766,107496.80743408205,128204.36877441406,64706.02471923828,60175.40447998047,72099.60537719727,80986.0863647461,89083.446533203125,39748.602966308594
[TG(43:3)]_FA18:3,-0.38144755996891627,5.18787896215541,0.8050763219971488,0.3695799533020017,0.9991512009554627,TAG,141657.6494140625,129889.6294555664,204730.8143310547,148522.1513671875,180450.6544189453,215579.83489990231,144569.90948486328,173039.2928466797,166599.23071289062,138692.96936035156,161231.65258789062,50404.46350097656
[TG(43:4)]_FA14:0,-0.35462679803694175,3.9784186762667693,0.6956971332547255,0.4042333080508851,0.9991512009554627,TAG,35142.26266479492,149146.42770385742,47262.26318359375,37634.642669677734,56813.84338378906,66966.26495361328,26583.622009277344,140935.23010253906,48762.04365539551,73045.344970703125,41970.78305053711,20904.101501464844
[TG(43:4)]_FA16:0,-0.033742345665586405,3.609608587311046,0.006271519722758967,0.9368791701807256,0.9991512009554627,TAG,38485.94256591797,30089.40216064453,60703.32467651367,54620.38343811035,59333.404205322266,154311.62991333008,34546.68240356445,30876.10235595703,39496.962890625,37335.66250610352,100835.20611572266,22569.681671142574
[TG(43:4)]_FA16:1,-0.06710387251237558,3.7743546322285915,0.024819507829761278,0.8748176447357323,0.9991512009554627,TAG,53448.2438659668,49089.50338745117,73956.22564697266,66343.724365234375,68783.9047241211,84416.06658935547,44395.963134765625,42422.02297973633,48442.80389404297,54220.3039855957,61473.98361206055,40477.54309082031
[TG(43:4)]_FA18:0,-0.1300197665474802,3.3974092584336475,0.09327709133594908,0.7600516334315429,0.9991512009554627,TAG,41312.04284667969,34456.60241699219,55020.2239074707,49272.243713378906,51444.40417480469,72685.38513183594,38658.86279296875,32066.422088623047,38636.22268676758,39035.3427734375,50641.80334472656,28845.041931152344
[TG(43:4)]_FA18:1,0.03253102975709725,3.758764360208059,0.00582123699530257,0.9391827875882481,0.9991512009554627,TAG,50863.703857421875,44364.4231262207,76944.58578491211,69924.94470214844,85212.6061706543,104662.4866027832,40529.982666015625,50060.80401611328,49235.24395751953,50264.64352416992,56882.60400390625,28784.60217285156
[TG(43:4)]_FA18:2,0.0161320588893282,3.6149750363083393,0.0014320314801636869,0.9698135042571043,0.9991512009554627,TAG,45300.68344116211,43477.62292480469,69990.12509155273,62913.76477050781,73827.68521118164,91485.88668823242,37201.52230834961,42498.20266723633,43701.04260253906,47030.68312072754,56657.66409301758,25692.42185974121
[TG(43:4)]_FA18:3,-0.09876010745143404,4.434416923370864,0.05379198264722618,0.8165916166474861,0.9991512009554627,TAG,85374.66595458984,69564.32513427734,130189.84924316406,110527.74609375,122536.548828125,141001.2894897461,76103.765380859375,69650.26470947266,85145.605224609375,89054.12646484375,99091.88708496094,43583.14306640625
[TG(43:4)]_FA20:4,-0.06694249103151456,4.68455957297188,0.024701083790546363,0.8751141932189509,0.9991512009554627,TAG,96082.126220703125,84022.72607421875,154150.55053710938,110811.3080444336,128177.40893554688,201605.25427246097,85101.5259399414,78826.02508544922,94844.2866821289,96444.90686035156,129005.80981445312,63667.48425292969
[TG(44:0)|TG(O-45:0)]_FA14:0,0.13616696133190181,5.717446196147339,0.10174000149618223,0.7497514722485944,0.9991512009554627,TAG,164910.08984375,220416.87817382812,352936.96484375,263025.2199707031,438226.5324707031,319563.4631347656,141882.169921875,189574.61645507812,192258.7125244141,188173.83178710935,228699.33642578125,95614.7861328125
[TG(44:0)|TG(O-45:0)]_FA16:0,0.1634327543319967,5.831417737114402,0.14645657673281676,0.7019448431687427,0.9991512009554627,TAG,170910.77124023438,189554.43334960935,402935.4091796875,315222.1433105469,538937.9763183594,342730.7451171875,183112.13427734375,155242.17163085938,214772.67431640625,194853.71484375,259728.99975585935,106104.78759765624
[TG(44:0)|TG(O-45:0)]_FA18:0,-0.00393433169802683,5.222813456485047,8.521658318727532e-5,0.9926346065410306,0.9991512009554627,TAG,120398.80859375,115621.32788085938,235241.9587402344,209749.9747314453,261163.5791015625,233204.73706054688,116737.82861328124,113879.18798828124,138280.02978515625,149611.4112548828,172159.072265625,89095.28625488281
[TG(44:1)]_FA16:0,-0.06134690811477211,5.468267959943196,0.02074242810218152,0.8854828460932066,0.9991512009554627,TAG,148190.830078125,140949.57006835938,240138.61694335935,231218.2158203125,346244.3427734375,231561.05444335935,148159.31079101562,136842.568359375,152774.89013671875,179656.91235351562,203990.8369140625,120223.98803710938
[TG(44:1)]_FA16:1,0.21506505104213783,5.922829816112757,0.25324098522651184,0.61480218914589,0.9991512009554627,TAG,183635.79223632812,215432.1540527344,454575.44921875,326936.5231933594,575519.9636230469,382835.8081054687,176499.81286621094,155633.330078125,235430.61596679688,203654.6540527344,301884.7819824219,99202.86669921876
[TG(44:1)]_FA18:0,0.13707338370659414,4.604148342279478,0.10309446636006214,0.7481472881300405,0.9991512009554627,TAG,88210.98553466797,72278.844970703125,146864.70947265625,133740.26928710938,199404.1962890625,191610.8135986328,67900.7251586914,68314.9644165039,84919.8257446289,107713.1278076172,117228.12719726562,42495.68280029297
[TG(44:1)]_FA18:1,-0.008214309963451403,5.270781395376949,3.7150287446152674e-4,0.9846221981300995,0.9991512009554627,TAG,134567.11010742188,117659.04833984376,235109.7188720703,229188.4782714844,254845.1383056641,242421.83666992188,115567.4287109375,116979.20874023438,150569.91015625,148362.23071289062,188427.2138671875,88575.68591308594
[TG(44:2)]_FA14:0,-0.10125122419574877,4.167091979579881,0.05654081368038533,0.812049309027334,0.9991512009554627,TAG,60948.28421020508,46317.30334472656,67174.22476196289,62748.86437988281,89276.386474609375,89333.92681884766,68331.70526123047,38824.762634277344,40946.343017578125,47565.9033203125,67807.3844909668,122163.10876464844
[TG(44:2)]_FA16:0,0.1910510719308495,4.177042587690825,0.19997505631818058,0.6547409805917638,0.9991512009554627,TAG,80360.10543823242,53695.86364746094,73226.8053894043,84414.40628051758,148324.75067138672,103863.7663269043,54560.94387817383,42005.02355957031,49158.28372192383,76993.28466796875,62483.62417602539,74138.00619506836
[TG(44:2)]_FA16:1,-0.03179108561417563,5.5305187406802165,0.005567235464241094,0.940521906936003,0.9991512009554627,TAG,151713.61083984375,163653.591796875,262305.4992675781,232995.5771484375,363348.5244140625,263094.6784667969,147148.13012695312,135609.72924804688,166712.89306640625,182040.13330078125,242561.81787109375,105462.44763183594
[TG(44:2)]_FA18:0,0.04638475781391291,4.429296633623215,0.011831689866994566,0.9133820862660423,0.9991512009554627,TAG,95711.32733154295,84492.2854309082,124037.72848510742,112919.36737060548,169912.4937133789,121667.8081665039,71975.08526611328,76475.10528564453,76138.44583129883,110418.04809570312,75408.90563964844,26810.24185180664
[TG(44:2)]_FA18:1,0.10599577685914949,4.687436113987539,0.06169572115106803,0.8038355837303374,0.9991512009554627,TAG,96724.50762939452,78330.025634765625,157331.9913330078,153231.9315185547,197125.71520996097,184296.61291503903,71651.80450439453,72767.16467285156,89582.505615234375,114822.90728759766,130682.59020996094,45220.383361816406
[TG(44:2)]_FA18:2,0.07550903981343424,5.304226048865929,0.03133331112439919,0.8594988240503435,0.9991512009554627,TAG,137666.84936523438,118205.36791992188,245975.0999755859,227299.63671875,293015.88037109375,258593.31884765625,119346.3077392578,111193.28771972656,140520.89038085938,156863.51171875,186571.91357421875,92367.046875
[TG(44:3)]_FA14:0,-0.009419728117267715,3.5436593581651907,4.885213500074315e-4,0.9823661770268616,0.9991512009554627,TAG,37563.46270751953,38251.68217468262,49308.98361206055,45919.40328979492,50079.48355102539,149538.91079711914,30086.162078857426,37096.922790527344,35571.20233154297,39137.262451171875,83320.2463684082,24325.14190673828
[TG(44:3)]_FA16:0,-0.19437899097220365,4.508586304354838,0.20867493179048324,0.6478079670398519,0.9991512009554627,TAG,82013.34552001953,37176.782623291016,59142.84451293945,58847.68426513672,68154.60437011719,71524.3648071289,82674.26467895508,37961.40228271485,40963.542877197266,44089.84329223633,48537.16354370117,240967.0354309082
[TG(44:3)]_FA16:1,0.19374472678237428,4.3328965356611695,0.2056391593627609,0.6502070717404514,0.9991512009554627,TAG,92037.42599487305,54821.02392578125,88867.24578857422,99233.70770263672,159838.330078125,107117.30743408205,55385.96353149414,46963.423400878906,57692.304443359375,78667.78576660156,76959.4252319336,85785.0871887207
[TG(44:3)]_FA18:0,-0.04900978605557691,3.484923461115669,0.013234586450863617,0.9084120912831741,0.9991512009554627,TAG,43284.12316894531,37399.962982177734,59838.94445800781,52556.58380126953,62540.42431640625,81636.544677734375,39289.20278930664,36330.1223449707,37139.46276855469,42968.62322998047,51670.26402282715,28529.60223388672
[TG(44:3)]_FA18:1,0.0019675045249966092,4.542462312256379,2.1308514988049865e-5,0.9963168864246857,0.9991512009554627,TAG,109301.56860351562,94274.466064453125,134653.2098388672,124377.52954101562,162949.31283569336,123169.40948486328,86259.44589233398,84630.64617919922,85151.46600341797,107487.34674072266,84314.14532470703,28129.46200561523
[TG(44:3)]_FA18:2,0.13969654355445754,4.745737270326559,0.10707099298974754,0.7435037316332502,0.9991512009554627,TAG,97864.28741455078,74793.78497314453,162531.71154785156,148948.5107421875,220520.8773803711,209685.41357421875,74091.74560546875,72764.82586669922,86015.3662109375,120777.0281982422,137550.54943847656,51067.963439941406
