lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_hippocampus_x,FAD185_M3_Male_5xFAD_hippocampus_x,FAD189_M1_Male_5xFAD_hippocampus_x,FAD189_M2_Male_5xFAD_hippocampus_x,FAD185_M1_Male_5xFAD_hippocampus_y,FAD185_M3_Male_5xFAD_hippocampus_y,FAD189_M1_Male_5xFAD_hippocampus_y,FAD189_M2_Male_5xFAD_hippocampus_y,Blank_Blank_Blank_Blank_Blank
Cer(d18:0/22:0),0,4.383511893308639,0,1,1,Cer,31962.30212402344,31058.50206375122,35244.18237686157,31671.702293395996,31962.30212402344,31058.50206375122,35244.18237686157,31671.702293395996,147861.1506652832
Cer(d18:0/23:0),0,3.921395896624662,0,1,1,Cer,33145.62222671509,35022.82235336304,34191.38238143921,34969.48257827759,33145.62222671509,35022.82235336304,34191.38238143921,34969.48257827759,70578.20520019531
Cer(d18:0/24:0),0,4.94608412040839,0,1,1,Cer,78241.06517028809,80732.28576660156,78222.44567871094,75196.94541931152,78241.06517028809,80732.28576660156,78222.44567871094,75196.94541931152,115357.70776367188
Cer(d18:0/25:0),0,4.937827178017586,0,1,1,Cer,81298.02593612671,81511.68585205078,87009.10650634766,84331.10681152344,81298.02593612671,81511.68585205078,87009.10650634766,84331.10681152344,94354.74658203124
Cer(d18:0/26:0),0,4.5989943622192655,0,1,1,Cer,58482.58428955078,58020.643646240234,60901.48419189453,59035.72381591797,58482.58428955078,58020.643646240234,60901.48419189453,59035.72381591797,98408.84783935548
Cer(d18:0/27:0),0,4.476434823214142,0,1,1,Cer,55863.064025878906,52282.16326904297,54442.90390014648,56656.78399658203,55863.064025878906,52282.16326904297,54442.90390014648,56656.78399658203,88581.96716308594
Cer(d18:0/29:0),0,3.537075240530708,0,1,1,Cer,31286.202423095703,30810.462196350098,32552.742561340332,31001.50222015381,31286.202423095703,30810.462196350098,32552.742561340332,31001.50222015381,36515.04244995117
Cer(d18:0/30:0),0,3.363317861603883,0,1,1,Cer,29029.822174072266,26380.801830291748,25734.961780548096,26006.28195953369,29029.822174072266,26380.801830291748,25734.961780548096,26006.28195953369,36017.642486572266
Cer(d18:0/31:0),0,3.1150852388974375,0,1,1,Cer,22793.461612701416,18386.22138595581,22613.18170928955,22533.101608276367,22793.461612701416,18386.22138595581,22613.18170928955,22533.101608276367,33543.66241455078
Cer(d18:0/32:0),0,3.144874880709107,0,1,1,Cer,22826.641647338867,20060.901279449463,22175.701431274418,21389.281394958496,22826.641647338867,20060.901279449463,22175.701431274418,21389.281394958496,35743.24252319336
Cer(d18:0/h17:0),0,3.566155937477149,0,1,1,Cer,31832.322284698486,30861.761993408203,32385.802402496334,33786.1226234436,31832.322284698486,30861.761993408203,32385.802402496334,33786.1226234436,36675.402587890625
Cer(d18:0/h24:0),0,4.964961982852771,0,1,1,Cer,81458.14553451538,83752.74612426758,89559.36703491211,87004.30569458008,81458.14553451538,83752.74612426758,89559.36703491211,87004.30569458008,95063.60705566406
Cer(d18:0/h26:0),0,4.5014295950896015,0,1,1,Cer,55340.22415161133,54655.10383605957,56323.723403930664,54578.40377807617,55340.22415161133,54655.10383605957,56323.723403930664,54578.40377807617,92062.6470336914
Cer(d18:1/12:0),0,2.9332888536545756,0,1,1,Cer,21071.08140182495,19919.761432647705,21338.70163345337,18789.721336364742,21071.08140182495,19919.761432647705,21338.70163345337,18789.721336364742,25365.081756591797
Cer(d18:1/14:0),0,3.27778945917934,0,1,1,Cer,26227.581928253177,25792.321811676025,25873.04172134399,22443.96173477173,26227.581928253177,25792.321811676025,25873.04172134399,22443.96173477173,34530.7822265625
Cer(d18:1/16:0),0,3.518161286057012,0,1,1,Cer,30314.262134552,28884.52202987671,30958.54224395752,30954.30227279663,30314.262134552,28884.52202987671,30958.54224395752,30954.30227279663,38499.72271728515
Cer(d18:1/17:0),0,3.561727406972741,0,1,1,Cer,30431.22215652466,29902.542266845703,31343.78245162964,32074.382495880127,30431.22215652466,29902.542266845703,31343.78245162964,32074.382495880127,40616.56295776367
Cer(d18:1/18:0),0,3.134908079564921,0,1,1,Cer,25069.38193511963,21732.961612701416,24833.141723632812,22168.30173110962,25069.38193511963,21732.961612701416,24833.141723632812,22168.30173110962,28675.522033691406
Cer(d18:1/18:1(9Z)),0,3.20892363618901,0,1,1,Cer,25487.361755371097,23009.06153869629,24279.101696014404,24527.021770477295,25487.361755371097,23009.06153869629,24279.101696014404,24527.021770477295,31446.062286376953
Cer(d18:1/19:0),0,3.259944706166536,0,1,1,Cer,24266.101734161377,21343.781620025635,23913.64158630371,19152.10131454468,24266.101734161377,21343.781620025635,23913.64158630371,19152.10131454468,42978.6032409668
Cer(d18:1/2:0),0,3.518552149117771,0,1,1,Cer,32945.54259490967,33049.72214126587,31824.16258239746,29056.102237701416,32945.54259490967,33049.72214126587,31824.16258239746,29056.102237701416,33699.42239379883
Cer(d18:1/20:0),0,2.944047097207599,0,1,1,Cer,19006.58140182495,20177.301513671875,18944.301361083984,18766.361358642574,19006.58140182495,20177.301513671875,18944.301361083984,18766.361358642574,29753.861755371097
Cer(d18:1/22:0),0,2.7129243935840313,0,1,1,Cer,18159.081336975098,14505.8611869812,16520.340984344482,17765.601303100586,18159.081336975098,14505.8611869812,16520.340984344482,17765.601303100586,24002.86163330078
Cer(d18:1/23:0),0,2.9445982083778857,0,1,1,Cer,19203.1213760376,19250.961235046387,17531.221294403076,20989.58152770996,19203.1213760376,19250.961235046387,17531.221294403076,20989.58152770996,29695.122009277344
Cer(d18:1/24:0),0,3.338634150993868,0,1,1,Cer,21898.441570281982,25629.74185180664,21692.441696166992,21925.681579589844,21898.441570281982,25629.74185180664,21692.441696166992,21925.681579589844,47688.70349121094
Cer(d18:1/24:1(15Z)),0,3.340451000742533,0,1,1,Cer,25892.181774139404,23462.541648864742,23531.44158172607,20872.281463623047,25892.181774139404,23462.541648864742,23531.44158172607,20872.281463623047,45491.96249389648
Cer(d18:1/25:0),0,3.3489641488954014,0,1,1,Cer,22481.08148956299,23586.621467590332,26359.20178222656,22570.72158813477,22481.08148956299,23586.621467590332,26359.20178222656,22570.72158813477,45161.84353637695
Cer(d18:1/26:0),0,3.07646701602725,0,1,1,Cer,22249.281448364258,21697.981567382812,20970.22149658203,23237.241790771484,22249.281448364258,21697.981567382812,20970.22149658203,23237.241790771484,29251.602096557617
Cer(d18:1/26:1(17Z)),0,3.0334537584516226,0,1,1,Cer,21196.74151611328,21659.941513061523,19665.38146972656,23227.201629638672,21196.74151611328,21659.941513061523,19665.38146972656,23227.201629638672,28260.161865234375
Cer(d18:1/27:0),0,2.905177182813308,0,1,1,Cer,19925.7813873291,19694.021484375,20835.74153137207,19060.68116760254,19925.7813873291,19694.021484375,20835.74153137207,19060.68116760254,24916.221603393555
Cer(d18:1/28:0),0,2.664236196235281,0,1,1,Cer,17810.301300048828,17153.28123474121,16063.501041412354,17524.70118713379,17810.301300048828,17153.28123474121,16063.501041412354,17524.70118713379,20015.421432495117
Cer(d18:1/29:0),0,2.6643467614461898,0,1,1,Cer,16712.181217193604,16754.861305236816,16229.041221618652,15231.66088104248,16712.181217193604,16754.861305236816,16229.041221618652,15231.66088104248,23140.481689453125
Cer(d18:1/30:0),0,2.573174391875278,0,1,1,Cer,16036.081310272217,13004.680912017822,11203.580738067629,13828.220958709717,16036.081310272217,13004.680912017822,11203.580738067629,13828.220958709717,27592.822204589844
Cer(d18:1/31:0),0,2.3314925682589904,0,1,1,Cer,13204.720909118652,11309.760807037354,10859.520767211914,11444.240882873535,13204.720909118652,11309.760807037354,10859.520767211914,11444.240882873535,22404.081756591797
Cer(d18:1/32:0),0,2.2257912222373384,0,1,1,Cer,11166.220832824709,12567.860900878906,11793.540882110596,11479.32077407837,11166.220832824709,12567.860900878906,11793.540882110596,11479.32077407837,17866.781280517578
Cer(d18:1/33:0),0,2.153495216428302,0,1,1,Cer,10692.7607421875,11909.420837402344,11354.480892181396,12346.24089050293,10692.7607421875,11909.420837402344,11354.480892181396,12346.24089050293,15613.561149597168
Cer(d18:1/34:0),0,2.1570554829857036,0,1,1,Cer,10460.90072631836,10295.00075149536,10273.740669250488,11442.300785064695,10460.90072631836,10295.00075149536,10273.740669250488,11442.300785064695,19010.541259765625
Cer(d18:1/35:0),0,2.177909756131801,0,1,1,Cer,10600.120681762695,10302.460762023926,11384.38079071045,11514.22074508667,10600.120681762695,10302.460762023926,11384.38079071045,11514.22074508667,18661.88129425049
Cer(d18:2/14:0),0,2.7949800989184763,0,1,1,Cer,18028.501373291016,19977.24148178101,19577.501426696777,18119.421222686768,18028.501373291016,19977.24148178101,19577.501426696777,18119.421222686768,21388.84144592285
Cer(d18:2/15:0),0,2.8347927343089117,0,1,1,Cer,18023.201122283936,19654.66143798828,18533.261352539062,20469.681411743164,18023.201122283936,19654.66143798828,18533.261352539062,20469.681411743164,22950.801879882812
Cer(d18:2/16:0),0,2.7881439230534975,0,1,1,Cer,17312.261253356934,16899.66111755371,18752.801197052,19836.981380462646,17312.261253356934,16899.66111755371,18752.801197052,19836.981380462646,23382.72171020508
Cer(d18:2/18:1),0,2.847796194039181,0,1,1,Cer,18686.68132019043,19567.18119430542,19578.08135986328,18667.5213470459,18686.68132019043,19567.18119430542,19578.08135986328,18667.5213470459,23899.32177734375
Cer(d18:2/20:0),0,3.0434477466140715,0,1,1,Cer,21352.361618041992,22452.38163757324,21785.08129119873,22432.721439361572,21352.361618041992,22452.38163757324,21785.08129119873,22432.721439361572,27019.16209411621
Cer(d18:2/20:1),0,3.0726080168798098,0,1,1,Cer,21294.281463623047,23093.12160873413,21108.52156829834,24203.841735839844,21294.281463623047,23093.12160873413,21108.52156829834,24203.841735839844,27688.74201965332
Cer(d18:2/21:0),0,3.473437278045594,0,1,1,Cer,29156.12200164795,27815.50196456909,32192.302249908447,29712.04188919067,29156.12200164795,27815.50196456909,32192.302249908447,29712.04188919067,36043.38250732422
Cer(d18:2/22:0),0,3.422650852013802,0,1,1,Cer,27506.821826934814,27468.681900024418,30305.562088012695,32685.562351226807,27506.821826934814,27468.681900024418,30305.562088012695,32685.562351226807,32058.42248535156
Cer(d18:2/23:0),0,3.558807301456757,0,1,1,Cer,30690.282245635983,31373.682258605957,31437.722034454346,35886.88261413574,30690.282245635983,31373.682258605957,31437.722034454346,35886.88261413574,35503.162536621094
Cer(d18:2/25:0),0,3.6096800585183124,0,1,1,Cer,34202.76257324219,35583.58238220215,32876.0422668457,33187.52239227295,34202.76257324219,35583.58238220215,32876.0422668457,33187.52239227295,35312.16232299805
Cer(d18:2/27:0),0,3.63801751712614,0,1,1,Cer,38640.102630615234,34329.52233886719,33609.10205078125,36398.92272949219,38640.102630615234,34329.52233886719,33609.10205078125,36398.92272949219,32103.202209472656
Cer(d18:2/28:0),0,3.6818950181040773,0,1,1,Cer,35680.142578125,37997.04290771485,34083.782623291016,33839.60252380371,35680.142578125,37997.04290771485,34083.782623291016,33839.60252380371,38205.342712402344
Cer(d18:2/29:0),0,3.4253261795881147,0,1,1,Cer,29288.582138061523,29867.262031555176,28978.482330322266,32008.222122192383,29288.582138061523,29867.262031555176,28978.482330322266,32008.222122192383,30516.74188232422
Cer(d18:2/30:0),0,3.5387319678221663,0,1,1,Cer,33378.18228149414,30294.64217376709,30141.142276763916,32755.342376708984,33378.18228149414,30294.64217376709,30141.142276763916,32755.342376708984,35877.96252441406
Cer(d18:2/32:0),0,3.5067309268080913,0,1,1,Cer,31399.442066192627,29600.90216827393,30699.501998901367,31163.422164916992,31399.442066192627,29600.90216827393,30699.501998901367,31163.422164916992,35888.52264404297
Cer(d20:0/26:0),0,3.1011211143064177,0,1,1,Cer,22565.38150024414,21568.96156311035,21964.86163330078,20439.621490478516,22565.38150024414,21568.96156311035,21964.86163330078,20439.621490478516,32442.80207824707
CerP(d18:0/16:0),0,4.347712220848043,0,1,1,Cer,37392.742725372314,30310.22193908691,34931.162883758545,34718.64232254028,37392.742725372314,30310.22193908691,34931.162883758545,34718.64232254028,135065.88647460938
CerP(d18:1/12:0),0,3.2643322591541195,0,1,1,Cer,25890.04182815552,23966.461807250977,26150.681797027588,25176.341930389404,25890.04182815552,23966.461807250977,26150.681797027588,25176.341930389404,32613.582275390625
CerP(d18:1/14:0),0,3.1988190992477104,0,1,1,Cer,20770.341411590576,21625.341636657715,20095.10154724121,20220.14153289795,20770.341411590576,21625.341636657715,20095.10154724121,20220.14153289795,43235.70327758789
CerP(d18:1/16:0),0,2.8801392634906176,0,1,1,Cer,19087.881309509277,18319.52128982544,20998.16144180298,20689.32166671753,19087.881309509277,18319.52128982544,20998.16144180298,20689.32166671753,23629.98181152344
CerP(d18:1/18:0),0,3.2992571375300894,0,1,1,Cer,22983.56161880493,21649.20160293579,22660.821479797363,20913.82134246826,22983.56161880493,21649.20160293579,22660.821479797363,20913.82134246826,46691.52333068848
CerP(d18:1/2:0),0,3.3488036216489783,0,1,1,Cer,26288.881790161133,26921.581817626953,27707.92200088501,28541.142219543457,26288.881790161133,26921.581817626953,27707.92200088501,28541.142219543457,32758.722259521484
CerP(d18:1/20:0),0,2.9713442568393056,0,1,1,Cer,19096.84147644043,20510.92138671875,20961.041259765625,20348.881317138672,19096.84147644043,20510.92138671875,20961.041259765625,20348.881317138672,28104.022018432617
CerP(d18:1/22:0),0,2.6674327572628047,0,1,1,Cer,16389.481170654297,15785.621200561523,16042.981079101562,18207.881423950195,16389.481170654297,15785.621200561523,16042.981079101562,18207.881423950195,21980.98166656494
CerP(d18:1/24:0),0,2.5741731001047183,0,1,1,Cer,15060.6611328125,13866.520923614502,12473.080764770508,14284.56105041504,15060.6611328125,13866.520923614502,12473.080764770508,14284.56105041504,26276.701667785645
CerP(d18:1/24:1(15Z)),0,2.6469908920330214,0,1,1,Cer,14740.041030883787,15044.30110168457,14938.100952148438,15808.601066589355,14740.041030883787,15044.30110168457,14938.100952148438,15808.601066589355,25948.16175842285
CerP(d18:1/26:0),0,2.1700314989139855,0,1,1,Cer,12889.940967559814,11542.660842895508,10505.00066757202,10652.680809020996,12889.940967559814,11542.660842895508,10505.00066757202,10652.680809020996,16853.80121612549
CerP(d18:1/26:1(17Z)),0,2.1558733142196753,0,1,1,Cer,10909.800743103027,10671.100730895996,11871.04082107544,11173.760757446287,10909.800743103027,10671.100730895996,11871.04082107544,11173.760757446287,17106.38124847412
CerP(d18:1/8:0),0,3.2303607389557585,0,1,1,Cer,23627.86167526245,22508.001457214355,27234.74196243286,23799.701637268063,23627.86167526245,22508.001457214355,27234.74196243286,23799.701637268063,33248.70245361328
DG(24:0)_C16:0,0,4.810139682617371,0,1,1,DAG,85727.58544921875,91770.28652954102,88182.72723388672,81115.78576660156,85727.58544921875,91770.28652954102,88182.72723388672,81115.78576660156,51547.723693847656
DG(24:0)_C18:0,0,5.314229403635058,0,1,1,DAG,111959.38844299316,108379.66794967651,110470.38776779176,112168.42798614502,111959.38844299316,108379.66794967651,110470.38776779176,112168.42798614502,114614.86840820312
DG(26:0)_C16:0,0,5.197273210863447,0,1,1,DAG,125703.0888671875,122349.42907714844,100780.8465270996,115236.66857910156,125703.0888671875,122349.42907714844,100780.8465270996,115236.66857910156,58459.12435913086
DG(26:0)_C18:0,0,4.030990732615497,0,1,1,DAG,42864.04303359985,43343.34297943115,46404.023151397705,42221.342754364014,42864.04303359985,43343.34297943115,46404.023151397705,42221.342754364014,53247.48370361328
DG(28:1)_C16:0,0,5.993903858041801,0,1,1,DAG,227350.69522094727,249608.91848754883,181152.2725830078,208264.97525024417,227350.69522094727,249608.91848754883,181152.2725830078,208264.97525024417,50801.723724365234
DG(28:1)_C16:1,0,6.008181624413467,0,1,1,DAG,361701.3692626953,192284.69551086423,142465.68966674805,134084.80786132812,361701.3692626953,192284.69551086423,142465.68966674805,134084.80786132812,87459.32675170898
DG(28:1)_C18:0,0,5.94678339615491,0,1,1,DAG,165789.63195037842,160625.9313697815,171900.21138381958,165224.05214691162,165789.63195037842,160625.9313697815,171900.21138381958,165224.05214691162,197475.57421875
DG(28:1)_C18:1,0,4.081818856663767,0,1,1,DAG,47414.92330169678,45917.70315170288,44807.46306991577,45836.463245391846,47414.92330169678,45917.70315170288,44807.46306991577,45836.463245391846,52723.3835144043
DG(28:2)_C16:0,0,4.984808540337856,0,1,1,DAG,100142.06716918944,104877.18826293944,85108.56604003906,101898.8469543457,100142.06716918944,104877.18826293944,85108.56604003906,101898.8469543457,57791.84387207031
DG(28:2)_C16:1,0,5.800701119279752,0,1,1,DAG,273770.5803527832,176066.99351119995,155776.93032836914,138068.43006896973,273770.5803527832,176066.99351119995,155776.93032836914,138068.43006896973,54922.8239440918
DG(28:2)_C18:0,0,4.718516860934739,0,1,1,DAG,72847.0450515747,68652.16511535645,74102.08542251587,70083.46516418457,72847.0450515747,68652.16511535645,74102.08542251587,70083.46516418457,82155.06555175781
DG(28:2)_C18:1,0,6.094266398417632,0,1,1,DAG,178844.15320587158,187879.77396392825,185678.3924255371,182282.73286437988,178844.15320587158,187879.77396392825,185678.3924255371,182282.73286437988,219368.2958984375
DG(28:2)_C18:2,0,4.236959640170106,0,1,1,DAG,51712.08387756348,46826.603244781494,51892.46363449097,51707.90363311768,51712.08387756348,46826.603244781494,51892.46363449097,51707.90363311768,60896.28402709961
DG(29:0)_C16:0,0,5.350689770436096,0,1,1,DAG,115259.44732666016,116468.44802856444,129711.0089416504,151139.4298095703,115259.44732666016,116468.44802856444,129711.0089416504,151139.4298095703,67334.48468017578
DG(29:0)_C18:0,0,3.883616845014766,0,1,1,DAG,38687.68256378174,38437.1227645874,41950.74290847778,36286.74244308472,38687.68256378174,38437.1227645874,41950.74290847778,36286.74244308472,50204.7033996582
DG(29:1)_C16:0,0,5.1842200920291495,0,1,1,DAG,115926.06814575195,118609.04949951172,106825.12829589844,117733.82907104492,115926.06814575195,118609.04949951172,106825.12829589844,117733.82907104492,58503.264251708984
