lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_cortex,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_cortex,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
PE(38:3),1.893914284489865,8.3405567458594,19.04910508109242,1.2739750376594685e-5,5.155567335945975e-4,PE,3420122.5803222656,666831.9847412109,2445326.789794922,1959493.3701171875,3938309.053222656,2349858.7729492188,2513095.718017578,776617.0734863281,720438.8970947266,337645.1805419922,379877.4064941406,243318.2359619141,87890.98571777344
PE(38:5),1.8905899699679236,8.914783655504197,18.98964714432077,1.3142963377866041e-5,5.252256739879716e-4,PE,5405551.490600586,936460.0557861328,3822759.138305664,3032301.6474609375,6043773.176269531,3221614.946411133,3553550.3834228516,1063035.0618896484,1176950.8321533203,481432.45471191406,535431.5792236328,348684.36584472656,90965.40686035156
[TG(54:5)]_FA16:1,1.8532134421255826,10.676753884569024,18.325407070296386,1.8620717663849715e-5,7.349436342139202e-4,TAG,16958184.77001953,3470835.587158203,14953420.697875977,9763483.931152344,21246502.786376953,10538839.83959961,12163959.627197266,3362128.415283203,4635697.680175781,1723956.8764648438,1521280.9294433594,1062680.972290039,50920.823791503906
FA(20:0),-1.6178751269752552,9.362285456678379,18.137295162345012,2.0553613310754977e-5,8.013402652985812e-4,FA,1309922.0490722656,1038691.0434570312,681317.8017578125,1709755.9404296875,5437064.0361328125,472251.0080566406,1111918.1818847656,4150073.389404297,8125364.66015625,1141793.746826172,2367332.5908203125,5677682.938964844,258155.2587890625
PE(37:6)|PE(O-38:6)|PE(P-38:5),1.8365741487843437,7.649978017756742,18.032289119752022,2.171897499299864e-5,8.365730488267067e-4,PE,2072888.4025878904,486732.35290527344,1414588.7409667969,1308744.7314453125,2123818.973876953,1502310.8946533203,1590561.8583984375,475021.23303222656,395321.00744628906,212746.4156494141,276625.79919433594,176070.59106445312,87416.285888671875
PS(40:6),1.8238544864535065,12.942052114025664,17.80966072118882,2.4414050037361614e-5,9.291871186838701e-4,PS,76398576.09375,17080812.9375,75990235.078125,50522178.84375,78843048.484375,52286206.046875,64728846.71875,11883331.8828125,17076816.54296875,10803173.28515625,7583059.552734375,5237349.903675079,5027281.986328125
PS(40:5),1.8097410585175877,10.00810056659618,17.563606927859375,2.7785535147066803e-5,0.0010450630101785008,PS,10077343.0390625,2345607.0400390625,9741415.49609375,6616792.06640625,10119040.55078125,6978802.46875,8324860.8505859375,1611913.8725585938,2247580.6708984375,1405298.9838867188,1062075.83984375,677021.768157959,656079.64892578125
[TG(42:1)]_FA18:0 | DG(44:8)|DG(43:1)_C18:0,-1.5479925929509952,6.466964639435204,16.585168359146337,4.651335574610508e-5,0.001729106957212767,TAG | DAG,314361.2632408142,254895.2781162262,244618.65543556213,283926.6253681183,252698.3304824829,198159.7545261383,381230.0896015167,205586.30589485168,547122.8660011292,700873.2281837463,295956.830619812,466239.3014850617,68314.28453826904
FA(28:6),-1.544228787150649,5.417370893739713,16.50327985601325,4.856598972022592e-5,0.0017846605647765777,FA,165451.7508239746,122327.76531982422,126322.6452331543,103203.12814331056,107041.58795928957,89366.36773300171,183114.4903755188,133456.5655784607,483854.9430236816,242134.90127563477,132025.05117797852,190761.17477416992,34132.7825012207
PI(34:5),-1.5331239374046777,5.466101184477419,16.263514080736968,5.5115073034485994e-5,0.0020023055510369515,PI,141993.1502380371,109662.68710327148,168221.45239257812,115742.38739013672,167298.95135498047,110098.66778564452,175287.0509033203,92686.56698608398,282678.8816833496,298949.64178466797,193795.6315612793,244019.4186706543,38821.342864990234
LPC(10:0)|PC(O-10:0),-1.5269801577714994,4.373065068114939,16.131017547937034,5.910800832278205e-5,0.002123239355145328,PC,61239.44445800781,61103.68359375,58859.924377441406,62824.36517333984,53031.06359863281,55619.54382324219,55648.64373779297,58116.384338378906,107475.46801757812,119679.4692993164,82371.04571533203,135530.26879882812,41544.883056640625
FA(18:3),-1.5218799226260593,5.200959844219154,16.022356866153135,6.259890196649527e-5,0.0022236521065209488,FA,56882.32385253906,59431.84460449219,69476.564697265625,71885.64434814453,361603.1218261719,41641.502685546875,48621.52325439453,67958.64453125,558604.1267089844,72047.06555175781,88868.18682861328,96782.58642578124,165620.63159179688
PS(40:4),1.7059182996007058,9.029719753213922,15.793060192867413,7.066121274799047e-5,0.0024824604083002804,PS,4976274.6201171875,1203503.01171875,4757635.73046875,3754743.650390625,5086891.26953125,3440276.724609375,3696157.09765625,900103.3232421875,1158994.94921875,770806.17578125,578633.96435546875,375867.1860656738,383398.1474609375
PE(34:1)|PE(O-35:1)|PE(P-35:0),1.704572122107628,8.255441923462472,15.770532917575112,7.15076008447932e-5,0.0024848891293565633,PE,3483166.6595458984,603311.9455566406,2151868.8321533203,2103671.1135253906,3730881.174682617,1756486.5932617188,2204433.140991211,643481.4313964844,819113.8359375,325466.9846191406,425985.3041992187,226962.61596679688,129344.28930664062
FA(19:0),-1.5072460678705994,7.782163466859531,15.711814132839208,7.376201622890807e-5,0.002535668450363646,FA,455309.8779296875,394101.44763183594,254229.6622314453,524631.82763671875,2068288.5590820312,200396.71618652344,386368.8874511719,1231011.0325927734,2818076.759277344,382141.7956542969,708104.61572265625,1649707.519165039,183205.93432617188
PE(O-38:8)|PE(36:1)|PE(O-37:1)|PE(P-37:0),1.6989578481612995,8.570902528222218,15.676872577803806,7.513733590431307e-5,0.0025554687541073286,PE,3834475.800415039,697635.5119628906,2347836.34765625,3230512.5842285156,5200978.193603516,2208716.4212646484,2562225.8247070312,796782.5552978516,1005253.7857666016,399315.9482421875,603787.3037109375,269911.49853515625,91276.406005859375
[TG(60:13)|TG(59:6)]_FA22:5,-1.499985861396398,8.983953292015446,15.558664480864536,7.998424124289515e-5,0.0026636418672243314,TAG,5124024.193603516,271568.6645812988,4144828.5814819336,279331.78161621094,3038763.270385742,273533.9012451172,451908.2137451172,318814.06213378906,7972292.2341918945,106415.08798217772,7195262.272033691,228201.69592285156,53200.703857421875
PE(36:4)|PE(O-37:4),1.6929667812429265,8.259354807369705,15.577119537621911,7.92073011979094e-5,0.0026636418672243314,PE,3307400.5643310547,717675.7144775391,2280871.6212158203,1832106.3175048828,3512245.4926757812,2063991.4517822263,2218425.6708984375,772470.1588134766,755541.5720214844,343303.7615966797,422999.6525878906,272697.8194580078,98054.26770019533
DG(O-38:9)|DG(36:2)_C18:2,-1.497323332376133,5.794202125088839,15.501173291553641,8.24540583292609e-5,0.002717583757511826,DAG,6379.3204917907715,3310.9402351379395,13213.320667266846,3237.460235595703,151216.47158813477,6104.10050201416,3237.9602279663086,107391.0269203186,230581.25721740723,65258.24454116821,3236.6802368164062,3244.6402320861816,940433.7267990112
PE(40:7)|PE(39:0)|PE(O-40:0),1.67355740825643,8.674203725181822,15.255689036122932,9.389351210701473e-5,0.0030630363082257764,PE,4343308.433349609,738526.7678222656,3566598.8833007812,2184333.9111328125,4985810.662597656,2485958.0659179688,3418156.8325195312,837126.3615722656,946431.9060058594,471820.2585449219,665234.53173828125,350242.32861328125,96693.20751953124
LPG(17:1)|LPG(P-18:0),-1.4764360222056916,3.2878709904563905,15.064468496553555,1.0390074446520745e-4,0.0033552593944976587,PG,25207.921768188477,4410.000358581543,10243.920650482178,24358.821746826172,10119.720626831057,21971.24151992798,45507.76310348511,47039.26328277588,47259.723388671875,48122.16345214844,51228.36351013184,35238.38262939453,49126.58312988281
PC(56:9),-1.4750538287364787,5.881866820074669,15.037908698815954,1.0537315532159213e-4,0.0033687797756313,PC,206840.03495788577,111535.84855651855,243666.9780807495,150379.1121673584,236622.875579834,134551.50897216797,155719.1307144165,250708.5979156494,412017.74609375,428207.1896667481,188023.07289123535,320764.7611236572,28238.20241546631
[TG(63:13)|TG(62:6)]_FA22:6,1.6466304098183948,12.062343294986695,14.814018085186772,1.1865025382023432e-4,0.003755691697656328,TAG,24641822.068359375,43922640.443847656,15244403.053222656,43907597.36669922,29774221.528808594,20993707.44873047,19117115.0546875,18902255.35498047,6910787.428955078,3587441.9497070312,10005153.461914062,5291723.3740234375,1656073.8100585938
PE(44:8)|PE(43:1),-1.452094568851459,5.434608036315175,14.56622654270177,1.3531826236733754e-4,0.004241298870474295,PE,130564.7289428711,135088.1502685547,127729.9696044922,125777.98928833008,119541.30932617188,100277.66668701172,171541.25201416016,126798.3683166504,235436.5350341797,288512.6383972168,195584.8540649414,218918.29635620117,66175.06433105469
[TG(51:6)]_FA20:4,-1.4426703964634808,5.60774874433152,14.37488997369519,1.4978646125331756e-4,0.00464919724880443,TAG,134905.92846679688,110745.80783081056,202942.35540771484,123282.4087524414,291003.7609863281,107009.28723144533,153025.8501586914,129571.48880004884,353318.0446166992,291298.10136413574,202214.89392089844,268995.29891967773,40272.142669677734
[TG(48:5)]_FA18:0,-1.441027288168524,4.698351384947285,14.341301646894863,1.52482555134411e-4,0.004687372391968384,TAG,77604.60577392578,77310.7456665039,70573.16534423828,80496.225830078125,70099.12463378906,65318.504943847656,105520.22814941406,86747.825927734375,135380.2494506836,136614.98950195312,96257.78695678712,196918.65435791016,31173.062286376953
FA(20:3),-1.4368786321710951,6.92940883949567,14.25809800734896,1.593735943711627e-4,0.004852546487662925,FA,205195.3546142578,313934.10400390625,249535.9959716797,286715.67724609375,1281855.4099121094,282096.03857421875,197632.55322265625,323242.0056152344,1846495.0378417969,253131.01879882812,208718.64978027344,716991.7058105469,136383.86962890625
[TG(52:7)|TG(51:0)]_FA18:1,-1.4331213711226083,5.702682006371813,14.182240049756276,1.6592928486038077e-4,0.00500448984621356,TAG,173490.59185791016,147383.35131835938,181472.53381347656,135717.4901123047,182330.95043945312,148998.55053710938,178771.0933227539,165121.9307861328,290082.8811645508,342766.3610229492,218660.7338256836,308234.16149902344,40519.502868652344
[TG(52:6)]_FA22:5,-1.4305164290854393,7.591097833309921,14.130151545617988,1.7058744058707505e-4,0.005096897640718495,TAG,506097.8190612793,658185.1947021484,568201.5534973145,369660.8432006836,1184963.4910583496,648947.8206481934,474581.8472290039,591872.7398681641,989002.3145446776,211233.07348632812,195477.37255859375,2855221.519958496,74801.38491821289
[TG(63:12)|TG(62:5)]_FA22:5,1.5990516454593695,11.913798653358828,14.045705227561744,1.7842083086500412e-4,0.005281587002550168,TAG,21708936.1015625,37643102.32763672,13590199.073242188,39383942.55078125,28251584.165039062,19374738.36376953,17012377.07763672,17534117.747070312,6315648.813964844,3343065.6357421875,9157865.9658203125,5020843.780761719,1611737.7868652344
FA(27:4),-1.4065971116461355,4.074019624946532,13.653099050829951,2.198781156958084e-4,0.006449085650270637,FA,63855.08459472656,68241.623878479,49034.18349456787,45543.98288345337,140309.61164093018,13137.020877838137,8946.320617675781,7470.400478363037,178985.67181396484,79141.70495605469,42735.26343154907,57431.585414886475,51359.66369628906
[TG(60:14)|TG(59:7)|TG(58:0)]_FA22:6,-1.4039808837396588,9.05985799026253,13.602557130798232,2.2587763765931788e-4,0.006564825523607629,TAG,5563803.180603027,393832.5749511719,4428502.7599487305,367846.2463989258,3110837.784790039,385392.38513183594,517850.45892333984,365753.9431152344,7820687.160888672,145509.31048583984,7613255.686950684,251956.77655029297,69407.06466674805
PG(40:6),1.5700246570243377,13.317317373679272,13.584763707182136,2.2802881981973095e-4,0.006567640873546665,PG,91332560.65625,31759921.5859375,86909209.125,45473533.171875,122695345.265625,65841394.2578125,80955134.140625,20240906.169921875,23102026.1640625,13273320.662109377,13995563.025390623,11431993.840820312,6247493.1796875
FA(23:1),-1.3987238152854644,5.611724323065353,13.498898267975166,2.3870356104632514e-4,0.006813707898795549,FA,124125.94903564452,108598.76727294922,107464.30480957033,118054.28857421876,429443.16247558594,82000.76629638672,133224.24670410156,150579.14910888672,550572.2254638672,219768.89935302737,192663.5791015625,182547.6905517578,72171.205078125
PS(44:10),1.5611294293323994,7.661599182404324,13.444588117257808,2.4571396197403244e-4,0.006951748110008688,PS,1755101.0349731443,508433.9324951172,1924792.956298828,1387481.0334472656,1813574.4926757812,1271905.5263671875,1501847.7849121094,368893.34606933594,425464.2678222656,335982.5070800781,259238.83850097656,172611.49179458618,178567.05322265625
FA(28:3),-1.3918785655132282,5.327470440495264,13.364830284321217,2.563871127780274e-4,0.0071275617352291615,FA,119915.12890625,106140.86737060548,87939.46673583984,132124.07000732422,185384.5953979492,77803.62460327148,108879.52682495116,181677.64862060547,351340.9652938843,119993.84759902954,137406.03253173828,305320.75607299805,50293.14337158203
PI(38:5),1.5569985351625815,8.563699305347352,13.379803218143934,2.543484136434565e-4,0.0071275617352291615,PI,3686723.4069213863,840221.77294921875,3856433.2319335938,1909813.3204345703,4789882.901916504,2202649.687866211,2799331.3391723633,693507.6796264648,1352134.7801208496,394552.5490722656,490867.39544677734,279042.2226867676,48350.22351074219
FA(23:0),-1.3901948412172076,6.312499439760262,13.332185111532453,2.6088933250506665e-4,0.007128745265117077,FA,196452.6707763672,209185.09497070312,212149.7169189453,215261.8173828125,530522.0384521484,137697.02978515625,269231.65368652344,308539.68200683594,725036.857421875,318363.8104248047,322620.82263183594,499052.6630859375,58693.983947753906
PE(39:6)|PE(O-40:6)|PE(P-40:5),1.5548657643661474,8.467505284126231,13.346360283445392,2.5892467377224953e-4,0.007128745265117077,PE,2965650.240966797,1620027.153076172,2179750.1737060547,2122428.4814453125,3169389.4306640625,2094684.497680664,2592859.2263183594,1577094.4291992188,720396.8547363281,439536.01135253906,561026.2607421875,434539.4323730469,231214.3924560547
[TG(58:12)|TG(57:5)]_FA20:4,-1.3792798747943191,8.503455017092309,13.120333860395476,2.921079754892106e-4,0.007847640316294171,TAG,3226479.6328125,254074.59643554688,3081779.358642578,287838.98248291016,2556454.357055664,256017.19885253903,437030.0534057617,289424.43768310547,5767369.647827148,124497.78955078124,4611952.990356445,144439.87030029297,75362.9658203125
PG(40:5),1.5410137160522834,10.506683151245332,13.130063649273776,2.905949008824343e-4,0.007847640316294171,PG,12990467.689453123,4629158.3525390625,12140071.599609377,6597018.900390625,17123154.8359375,9588163.708984377,11258568.373046877,2947665.0146484375,3317074.04296875,1927920.4560546875,2102062.8798828125,1621636.4321289062,911319.083984375
FA(29:3),-1.3750967212189549,7.729742490710542,13.039487129288318,3.0499160646733377e-4,0.008061709213035331,FA,602776.1968383789,664425.5786743164,556476.4182739258,464812.67333984375,1542699.581604004,613601.7890625,577461.5647583008,686251.6192626953,274762.9822502136,391611.1671447754,273567.77532958984,3420731.9689941406,61862.46453857422
FA(30:5),-1.3750701841238337,5.496999471356591,13.038702391072775,3.0511942908266346e-4,0.008061709213035331,FA,158096.37298583984,131190.07275390625,109857.78857421876,145046.89138793945,244526.900390625,124823.9077758789,99770.0263671875,161882.56881713867,370140.2455596924,235565.6774902344,131071.5708618164,287323.3991088867,28115.80195617676
FA(24:7),-1.3728409244221242,6.070275435822406,12.995860186501886,3.1218040517860904e-4,0.008180661929147648,FA,163501.47241210938,177785.45666503906,178970.4942626953,182153.59326171875,475253.36083984375,115804.2471923828,218086.4578857422,238960.85913085935,635929.2517089844,258992.7208251953,262765.76037597656,398710.7060546875,69632.14453125
FA(26:3),-1.3665649278603924,6.270311078657323,12.875325814955431,3.3294275650736237e-4,0.0086538048175125,FA,4113.100318908691,6517.520359039307,237868.1149673462,207759.59057617188,767463.962890625,376286.30822753906,208537.44998168945,288960.91522216797,532528.3289794922,210922.57791137695,106784.52764892578,855558.5967407227,37790.74255371094
[TG(52:7)|TG(51:0)]_FA22:6,-1.3608155838182427,7.414325853387104,12.765477376844505,3.5307547410942186e-4,0.009103082989740498,TAG,491746.7150878906,599224.1285095215,530675.2789001465,350629.5422668457,958855.168762207,602241.4903564453,450943.0860595703,540182.2674865723,917211.63427734375,209460.1539916992,219028.45526123047,2366191.214324951,70798.38507080078
[TG(52:8)|TG(51:1)]_FA18:2,-1.3516819657747077,5.875253409749791,12.591588752122334,3.8748662286654646e-4,0.009847183956299705,TAG,193191.23486328125,166746.81225585938,190328.97564697263,144704.05151367188,236106.3165283203,165970.17083740234,211556.27587890625,219703.1351318359,325021.3043823242,378621.5050048828,252151.1936645508,324070.58154296875,47031.223083496094
