Lipid,Class,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,DOD94_F3_Female_WT_cortex ,FAD184_F3_Female_WT_cortex ,FAD184_F4_Female_WT_cortex ,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,8721.760601043701,7482.000534057617,8591.540615081787,8456.700565338135,7244.800518035889,7988.360569000244,8556.320613861084,9057.300678253174,9157.600639343262,13441.081062316896,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(22:4)_QUAL,CAR,2098183.9270401,2587142.428050995,1537027.57711792,1620412.9382095337,1731023.6852416992,1725235.9221191406,1708583.2917251587,1792029.750164032,1851599.148990631,2787949.4111328125,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(22:5),CAR,274791.5791168213,276468.6997833252,255016.719039917,261155.0401802063,258366.3169403076,260407.2981491089,266218.9988555908,271651.08082580566,264362.13832855225,303855.1018066406,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(22:5)_QUAL,CAR,2089738.200706482,2571196.6535987854,1564612.6170387268,1665649.757976532,1726812.1629753113,1740401.6066474917,1746166.3039093018,1832842.878677368,1854465.3884429927,2717660.275390625,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(22:6),CAR,285218.0200157165,293885.6809806824,266523.6005744934,273636.4602203369,268648.43897247314,278374.49967575073,279164.3195953369,284787.0203399658,281138.35957717896,318534.2431640625,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(22:6)_QUAL,CAR,1683527.965473175,2064707.0076637268,1225200.42754364,1312159.020160675,1381301.4247703552,1401222.5735206604,1399932.5944595337,1448433.076412201,1520125.1226615906,1836675.162109375,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(26:0),CAR,287764.29962158203,297551.8404312134,252057.2379798889,273950.1196899414,258298.89819717407,259078.3179512024,281358.5601577759,286148.8022766113,276438.67822265625,310939.6223144531,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(26:0)_QUAL,CAR,496534.1139221192,532389.8934440613,447942.7503013611,474675.8128623962,461608.37198257446,458435.15200424194,481699.7908172608,494378.7121772766,484073.9375457764,559594.85887146,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(2:0),CAR,9974919.610160828,10023765.355628967,10668706.135940552,10693194.84942627,10664046.79000473,10674041.681251526,10196541.865005491,10156769.805160522,10409224.591567991,9820295.890625,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(2:0)_QUAL,CAR,433517.55157470703,429828.77197647095,405370.1479492188,415069.4850387573,398170.3317871094,417837.086479187,421423.3716049194,437777.0682563782,429972.3731765747,395996.7683105469,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(3:0),CAR,293359.4203529358,305437.3198852539,301537.98040008545,302915.3022880554,304923.24211883545,309273.34063720703,302090.80226898193,297024.95875930786,304445.6216239929,270974.60119628906,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(3:0)_QUAL,CAR,123723.00855255128,125410.1295967102,122045.26880264282,121442.9093208313,120488.06881332396,122834.569355011,122919.12901687622,122628.58847808838,122418.70754241943,107413.6280517578,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(3:1),CAR,351148.665184021,365229.7279624939,350079.10400772095,350604.04695510864,347237.3451385498,348576.14392089844,352975.5248260498,358270.3836860657,358432.60498809814,327042.8210449219,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(3:1)_QUAL,CAR,136482.32916641235,145222.55068206787,134282.72959899902,137426.57006835938,132922.74925231934,136385.37019729614,138454.72973632812,134588.4490737915,134225.26908493042,114578.34790039062,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(4:0),CAR,284194.87937164307,284863.3199310303,276495.9392967224,291668.659740448,280259.35903549194,282918.462184906,287662.859916687,285504.64000701904,287178.38098526,281899.7983398437,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(4:0)_QUAL,CAR,96245.5467376709,98680.8072128296,96858.40698623656,97045.56632614136,94556.8465423584,98097.0464477539,92664.22639846802,98332.1272506714,95361.52713394164,86956.88671875,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(4:1),CAR,1049476.2365722656,1041963.1510009766,977873.230922699,1001174.0278930664,976174.9931488036,992636.3894424438,1010881.0928344728,1026619.0340118408,1023939.2762908936,978969.513671875,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(4:1)_QUAL,CAR,292213.7208023071,298059.5000228882,284360.1403503418,286493.5386161804,292961.14122390747,291217.70023727417,289992.2592163086,294867.56132125854,288767.8776283264,278300.5791015625,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(5:0),CAR,1915661.3141098025,1936203.1376953125,1985866.0698242188,2002192.0429382324,1975374.748046875,2007582.3232421875,1944839.8170166016,1945840.3403320312,1974092.1228637693,1862701.5966796875,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(5:0)_QUAL,CAR,477729.1722450256,473181.89307022095,444269.61165618896,446502.4304351807,446253.7928466797,455911.9538574219,473873.2745361328,486826.5936279297,483306.2763671875,433832.7741699219,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(5:1),CAR,1788221.2115478516,1806278.8841819763,1830748.0060424805,1836607.1245422363,1821040.7852478027,1833514.62802124,1807921.9453125,1797623.4570007324,1850735.0083007808,1686422.3232421875,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(5:1)_QUAL,CAR,1429801.1436958313,1435980.759475708,1357088.370666504,1374679.979774475,1405287.3175430298,1403322.2778930664,1393789.4169921875,1422512.727798462,1440485.6153564453,1288613.4504394531,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(6:0),CAR,639934.2269592285,665988.5084075928,635172.9863128662,670082.8077163696,665617.0287094116,675338.7086486816,666650.4268798828,629760.4611129761,674395.607585907,602169.6025390625,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(6:0)_QUAL,CAR,202403.4737739563,197241.19382476807,188892.4946937561,204557.75390625,192430.01383972168,196372.35459136963,189258.73404693604,197908.8342819214,198418.17477416992,183513.93237304688,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(6:1),CAR,195678.9538345337,200024.79499053955,184391.83337402344,190631.05346679688,181650.43298721316,186658.65325546265,188037.4930801392,192632.9129943848,191802.47479248047,211241.2548828125,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(6:1)_QUAL,CAR,264875.8382759094,283709.8410644531,262745.5574951172,267361.3604736328,257001.4987182617,262505.1975097656,249606.1385498047,265180.0795211792,264893.07708740234,254430.89892578125,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(7:0),CAR,205900.47457885745,212342.31461334229,198921.8334236145,205868.9936294556,193216.73349380493,203420.97476959229,204448.6549835205,206944.4140739441,210646.29453277588,350296.0261230469,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(7:0)_QUAL,CAR,588854.422782898,600865.5441055298,586972.6772499084,596335.2416152954,586996.7409896851,606763.4872398376,574252.8016738892,593042.3207740784,597435.621219635,510361.294921875,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(8:0),CAR,272490.9380493164,274928.7584228516,253466.35805511475,263591.71852493286,261338.51949691767,259801.05765533447,261627.6602706909,266368.63705444336,268268.8797187805,312135.6616210937,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(8:0)_QUAL,CAR,3098385.640625,3089350.9176216125,2887735.7450027466,2994999.028869629,2938037.657699585,2983034.041721344,2957962.442970276,3118270.356330872,3080041.2402420044,2937554.66796875,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(8:1),CAR,251729.9186706543,253360.83880615237,228616.65676498413,239937.65671539307,235512.7957611084,232865.07452011108,247478.0189819336,247455.6775817871,248094.03479003903,269351.9016113281,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(8:1)_QUAL,CAR,3212115.940185547,3231353.7946128845,3131638.7885169983,3084859.1900405884,3100642.491252899,3208112.7863311768,3128255.867034912,3238373.438129425,3252800.5903549194,3024296.56640625,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(9:0),CAR,170848.2910270691,164244.8122329712,149602.1114501953,154730.35192871094,151334.97077178955,152302.0705795288,160807.89083099365,158783.31058120728,162153.41067504883,254375.1779785156,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR(9:0)_QUAL,CAR,943072.8264350892,968786.0433120728,922863.9614105223,946229.34715271,905823.0947875977,955394.8104171752,923855.9204902648,943381.3688697816,963430.243850708,881181.46875,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CAR_QUAL,CAR,83739.24586105347,90284.0661315918,87090.9460105896,90207.94631576538,90520.22652816772,90131.22637939452,86680.88653564453,89352.04627990723,91265.92630004884,81529.0259399414,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CE(12:0),CE,192822.4337310791,174889.71263504028,181185.41269302368,183704.8136253357,177054.81301116943,179233.41186141968,176684.41248703003,168517.39233398438,175453.39252471924,278011.49908447266,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CE(14:0),CE,165638.5118560791,158286.59104919434,159679.39139938354,158355.09134674072,165068.59112930298,160236.2113456726,157992.25148391724,150481.3903388977,149659.67086029053,268905.2390136719,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CE(14:1),CE,172002.8521156311,165780.15161132812,165974.97175598145,169139.89196395874,169763.91204452515,171547.27193832395,155778.4715194702,155772.3708190918,155357.55110549927,276747.3796386719,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CE(15:0),CE,752741.6347312927,663712.048614502,739430.893070221,634814.6657905579,807784.2608032227,671090.946559906,516031.0347709656,522339.376296997,501186.2947731018,1604467.7224121094,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CE(15:1),CE,742066.194972992,647677.3646888733,738685.6504974365,667380.3660621643,802087.0792045593,661889.0680961609,522158.3574104309,514161.0569763184,515721.4171524048,1628738.7060546875,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CE(16:0),CE,543252.9782943726,521394.0949668884,602088.6595458984,504668.5798683167,644800.8659744263,501048.7161865234,384967.86751937866,383024.0475921631,369597.6665496826,1596333.6827392578,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CE(16:1),CE,731280.6720848083,717635.1313018799,772745.7524719238,676427.4837112427,838803.461730957,678187.6684112549,551120.2401504517,554129.818851471,535519.8190193176,1866018.745361328,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CE(16:2),CE,743838.8156776428,744455.1927719116,734255.2510871887,683207.9703483582,831504.0757217407,648583.9471626282,553478.1185379028,553989.1585884094,538122.398109436,1834903.0895996091,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CE(16:3),CE,744261.0329666138,725744.5153083801,766715.7351493835,687016.647403717,857192.8635368347,683166.1863479614,567691.5404815674,559931.1393470764,540504.3983879089,1813949.6315917969,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CE(17:0),CE,206984.31479263303,194762.4138031006,199175.4543533325,206410.59461593628,208844.77534103396,200852.2342720032,195012.69443130493,196907.47386550903,187589.953868866,543111.2984619141,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CE(17:1),CE,221834.61599349976,196771.69437408447,202870.89457321167,206349.5543861389,204028.3946456909,206699.59503173828,193355.1334075928,198955.51418304443,193613.3935470581,485049.5936889648,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CE(18:1),CE,193261.35329055783,183012.01244354248,196141.31408309937,191584.293674469,187570.3125,188134.3539352417,181381.2127456665,179720.37203979492,177461.55253601074,525504.0968017578,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CE(18:2),CE,195201.9142112732,172846.51211547852,183522.6527481079,187613.61405563357,183217.2936668396,184382.77238464355,178528.25296401978,178577.37202835083,167073.35147857666,514009.1566162109,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
CE(18:3),CE,190979.29303741452,181229.09238052368,183910.87377166748,184146.79362869263,187639.35376739505,184517.0531730652,176662.55250549316,175122.81187820435,175050.51238250732,491420.11407470703,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
