lipid,logFC,logCPM,LR,PValue,FDR,type,AK0139,AK0161,AK0170,AK0200,AK0202,AK0204,AK0145,AK0164,AK0174,AK0175,Blank-1x
TAG(52:0)_FA 18:0,-0.028073831798585,9.226787129098945,0.007911753658845555,0.9291232051475808,0.9992634527508099,TAG,1067566.2009277344,856018.8371582031,652940.32666015625,796603.9602050781,688967.728515625,752541.0821533203,728743.8923339844,626554.3386230469,1346556.6553955078,462315.1916503906,71442.6845703125
TAG(52:0)_FA 18:1,0.014180588215384869,8.049244668740522,0.0020146933356954833,0.9641987057041667,0.9992634527508099,TAG,438404.2717285156,408415.4927978515,324239.58013916016,402537.4880371094,253428.8961181641,394803.0936889648,387672.0434570313,351785.7275390625,450721.8321533203,205623.35583496097,25317.861770629883
TAG(52:0)_FA 18:2,0.030744408477778696,7.168873871329044,0.009462468841547889,0.9225078325385146,0.9992634527508099,TAG,222849.59454345703,224529.49578857425,174933.08984375,216662.91400146484,125723.40948486328,202492.17767333984,170024.89208984375,214794.2149658203,197580.41261291504,130969.6495666504,21737.60125732422
TAG(52:0)_FA 20:0,0.025191034335733886,8.24845018474241,0.006354614455403862,0.9364632644979147,0.9992634527508099,TAG,501515.07678222656,473700.8606567383,390846.4255371094,464465.87689208984,286366.77752685547,428465.248046875,397041.1064453125,419524.52520751953,493870.35626220703,264873.09954833984,31138.522003173828
TAG(52:0)_FA 20:4,0.24581559848375856,9.919190043294039,0.5982990240154322,0.4392277624028824,0.9992634527508099,TAG,1836963.316619873,1364964.2009887695,1127699.7576904297,1835047.5520629885,923425.1165161132,2147609.181274414,1327346.930114746,941246.569885254,1747705.6622924805,823984.9393920898,13763.28091430664
TAG(52:1)_FA 16:0,-0.04952739903939218,8.793254421744823,0.0246476745014661,0.8752481750279968,0.9992634527508099,TAG,1006978.5400390624,572061.7938842773,518388.1546020508,658002.30224609375,404834.25244140625,597885.5231323242,518521.35290527344,817750.8457641602,533072.3955078125,525226.23095703125,27345.261993408203
TAG(52:1)_FA 16:1,-0.07900946943539129,8.926875163081533,0.06280645391598227,0.8021139806490643,0.9992634527508099,TAG,755320.1590576172,694795.2468261719,561140.4027099609,662822.5466308594,548172.7921142578,605207.6656494141,607793.14599609375,631381.4841308594,973963.8724975586,391935.1682128906,61931.44418334961
TAG(52:1)_FA 18:0,0.39950618510703323,9.18181163152967,1.5663348835223587,0.21074007679645754,0.9992634527508099,TAG,1961015.3403320312,718983.75634765625,666039.0693359375,915453.66796875,449951.7501220703,743934.6785888672,708687.4033203125,651261.0205078125,725875.2255859375,457143.1328125,57357.94403076172
TAG(52:1)_FA 18:1,-0.05414828478667889,9.60839714047824,0.029467661428498104,0.8637036759475136,0.9992634527508099,TAG,1392931.7209472656,1073849.3549804688,847212.94677734375,1024562.5561523438,849680.31103515625,956053.72705078125,959494.826171875,778081.85498046875,1765335.0415039062,599285.62451171875,109249.96948242188
TAG(52:1)_FA 18:2,0.0408837278608855,7.678145671540554,0.016725147040233423,0.8970999048406519,0.9992634527508099,TAG,314750.88262939453,294566.8038330078,251718.63739013672,325604.63928222656,187989.01092529297,286270.9567871094,278645.37799072266,260905.71752929688,323735.9824523926,158081.61181640625,30947.90232849121
TAG(52:1)_FA 20:4,0.10580468795459197,7.656381409864415,0.11166048293716813,0.7382615614153323,0.9992634527508099,TAG,310420.42025756836,349963.60247802734,264540.98107910156,324703.8210449219,199194.8146972656,301825.9158935547,267921.3808288574,252736.3363647461,294553.1368560791,197287.19509887695,16651.221321105957
TAG(52:1)_FA20:0,0.07193800034255271,8.181001190447708,0.05170575933152577,0.8201212695733651,0.9992634527508099,TAG,545870.9608459473,391059.56549072266,343716.98651123047,512526.7927246094,253177.91790771484,482894.90270996094,375587.4112548828,372050.8889770508,517908.2788848877,241465.5792236328,22103.841522216797
TAG(52:2)_FA 16:0,0.14872416308930567,8.788300841073882,0.22014635409141192,0.6389284265268395,0.9992634527508099,TAG,1143700.6533203125,558329.2578735352,492092.9962158203,679833.890625,412643.5646972656,600508.8403930664,543695.7320556641,705010.5856323242,497707.81072998047,425382.0553588867,38906.44287109375
TAG(52:2)_FA 16:1,-0.049046443913096927,8.77884032861851,0.024170777076506056,0.8764511675035919,0.9992634527508099,TAG,1021211.7974853516,561519.37353515625,509120.8711242676,635226.1477050781,400642.8857421875,577594.5341796875,512259.15771484375,800749.8394775391,529539.4629821777,518004.3200683594,29578.46200561523
TAG(52:2)_FA 18:0,0.29758365522155583,9.547314249637138,0.8742916335140762,0.34976993657520983,0.9992634527508099,TAG,1718348.8373413086,1307584.0763549805,990802.7007751464,1225550.0178222656,688003.5015869141,1160519.990661621,1152731.8202514648,749209.6478271484,1153975.8705444336,553656.5119628906,29991.121963500977
TAG(52:2)_FA 18:1,0.46370618681715425,9.40618635635481,2.101881715037962,0.14711798645319657,0.9992634527508099,TAG,2501393.9912109375,771083.1540527344,764760.2945556641,1059173.4440917969,499529.37890625,829826.857421875,784825.9755859375,714378.8098144531,818677.7401123047,531918.1387939453,75429.28576660156
TAG(52:2)_FA 18:2,0.06913135828197882,9.356867559803112,0.04775693325063912,0.8270133837961275,0.9992634527508099,TAG,1091743.6108398438,767996.01123046875,685154.365234375,847378.08349609375,663493.28125,783753.896484375,694838.95166015625,595614.3798828125,1123287.8413085938,515377.4575195313,174072.29125976562
TAG(52:2)_FA 20:0,0.13641103858786238,8.577653233879689,0.18531965172223863,0.6668409190224556,0.9992634527508099,TAG,612907.0945739746,628073.1661987305,464009.45544433594,617655.3961486816,317984.4624938965,588806.50634765625,535426.2997436523,445434.8604736328,602321.316192627,266181.997756958,54082.54412841797
TAG(52:2)_FA 20:4,0.16143845861179376,7.426640477582607,0.259218327599001,0.6106576833875496,0.9992634527508099,TAG,268514.1784362793,313351.7406921387,231031.77459716797,275093.2589111328,167789.95281982422,252985.9564819336,214144.9547729492,223866.4370727539,234646.99810791016,165587.57070922852,15414.00114440918
TAG(52:3)_FA 16:0,0.10134140936389614,8.358123402673657,0.1024627422147546,0.7488940268031843,0.9992634527508099,TAG,835594.49267578125,448218.7305908203,344456.2659301758,474126.9499511719,320642.2834472656,429160.5922241211,399238.34924316406,561789.524230957,402500.0349121094,299167.7840576172,27283.541870117188
TAG(52:3)_FA 16:1,0.1683619577655137,8.762183391214721,0.2818333892246301,0.5955020588045167,0.9992634527508099,TAG,1154055.4501953125,544167.0166015625,494607.19677734375,656461.5119628906,390950.9512939453,591251.5808105469,531090.28076171875,681390.54443359375,489678.35583496094,408171.4705810547,40034.24267578125
TAG(52:3)_FA 18:0,0.1790434598339062,8.945394338125743,0.3185506795934998,0.572479937927755,0.9992634527508099,TAG,885237.4423828125,851974.369934082,623879.50537109375,811254.43359375,494835.32971191406,848070.6503295898,754709.9611816406,543297.3988647461,797245.5333557129,406808.34588623047,18849.56135559082
TAG(52:3)_FA 18:1,0.3157326396198755,9.567610196029884,0.983163336497455,0.3214190752255885,0.9992634527508099,TAG,1892508.7810058591,1283356.6553955078,1004919.7384033204,1213843.224243164,685983.6735839844,1099709.5008544922,1147669.9763183594,758229.72314453125,1136539.5545654297,561850.9663696289,37349.22244262695
TAG(52:3)_FA 18:2,0.45640057563786157,9.128272744362503,2.0370979253475525,0.15350225873159226,0.9992634527508099,TAG,1894608.511352539,608057.33740234375,613730.72412109375,871526.0172119141,380592.8669433594,658222.2138671875,594258.8244628906,538146.5570068359,664033.9295654297,435108.95068359375,101066.0264892578
TAG(52:3)_FA 20:0,0.16208315188363512,8.365095117667083,0.2612890142518154,0.6092359646770555,0.9992634527508099,TAG,575228.5397644043,526210.9377746582,378832.19232177734,604610.6418762207,278304.6989440918,654291.5646972656,543836.6578674316,299923.54095458984,599075.1887741089,241736.4774169922,16151.120895385742
TAG(52:3)_FA 20:4,0.06789184166754757,7.984586756029169,0.046061890354963,0.8300633344010064,0.9992634527508099,TAG,410740.8930053711,425765.46771240234,329006.62188720703,416314.0910644531,235443.7774658203,389194.7925415039,380899.88873291016,318361.6032714844,399451.18173217773,220206.31771850583,17281.141204833984
TAG(52:4)_FA 16:0,-0.0950259167795537,9.153605128937729,0.09091380881727673,0.7630186355716707,0.9992634527508099,TAG,1147874.0279541016,649757.790222168,625887.7066650391,806953.4061279297,613863.1214599609,943537.4396972656,871224.1517333984,1051002.6893920898,660016.6448974609,621990.6532592773,22979.70150756836
TAG(52:4)_FA 16:1,0.11974534144804383,8.301693518147289,0.14292462439698284,0.7053906783399362,0.9992634527508099,TAG,825238.5139160156,414421.689453125,342358.60314941406,459929.8918457031,299402.0627441406,420035.9560546875,396939.42810058594,537756.4552001953,389279.56384277344,269579.65936279297,26062.541778564453
TAG(52:4)_FA 18:0,0.08267913982113424,8.096350251825987,0.06826275853575225,0.7938831994917792,0.9992634527508099,TAG,422988.5506591797,448428.1695251465,321889.7425994873,386100.7484741211,255682.57684326172,380601.4063720703,354644.16662597656,376951.2232666016,380075.0877227783,210659.9164428711,45878.6026763916
TAG(52:4)_FA 18:1,0.18214190211318354,8.92145103281424,0.3296174086576684,0.5658844586009296,0.9992634527508099,TAG,883247.4847412109,843072.9649963379,593826.9737548828,812259.2265625,485908.4693603515,814734.1982421875,742543.6167602539,527902.8562316895,764260.3888549805,409592.7500610352,20782.061447143555
TAG(52:4)_FA 18:2,0.3251817619786945,9.354438030217768,1.0423205577644694,0.3072823850932116,0.9992634527508099,TAG,1546600.2012939453,1016556.0017089844,818058.2354736328,1092475.0053710938,554155.84375,966923.73779296875,928226.2225341796,596057.6966552734,959877.5269775392,488414.4951171875,66437.644775390625
TAG(52:4)_FA 20:0,0.102487893526926,7.193095902234572,0.10478558523794845,0.7461606152738542,0.9992634527508099,TAG,220222.7352294922,251338.51525878903,188460.03198242188,232849.15533447263,136434.98895263672,228067.33514404297,199459.7547302246,179791.87338256836,219964.9344177246,131725.42825317383,14481.081062316896
TAG(52:4)_FA 20:4,0.14801299214988495,8.917622525478778,0.2180542071819218,0.6405265310941747,0.9992634527508099,TAG,958747.9996948242,704642.3333740234,618627.5032958984,747792.6744384766,429970.94665527344,655576.203125,589457.2795410156,576872.2489013672,757097.20751953125,401124.14306640625,62919.884521484375
TAG(52:5)_FA 16:0,0.0011970373244000732,7.333223507089598,1.4364391972776502e-5,0.9969759940207985,0.9992634527508099,TAG,279717.41955566406,245883.19647216797,183704.81219482425,230902.59716796875,158139.66864013672,222793.89569091797,249116.37872314453,245161.3787841797,213862.11265563965,128538.8278656006,19347.081283569336
TAG(52:5)_FA 16:1,-0.08520630592586492,9.108621029464315,0.07306450685791788,0.7869260262477499,0.9992634527508099,TAG,1109338.8289794922,624829.9107055664,606730.4350891113,781567.3048095703,606205.4613037109,922708.9752197266,818671.0783691406,1030446.7425537108,639360.9540405273,605570.6265869141,21889.50146484375
TAG(52:5)_FA 18:0,-0.0693341338096838,9.387422593714643,0.0483452802152442,0.8259680383739023,0.9992634527508099,TAG,427652.1258544922,491394.67095947266,437164.0898742676,411574.56872558594,195260.63153076172,404624.00762939453,547796.306640625,446303.73907470703,406890.99295043945,177143.69345092773,594619.1600952148
TAG(52:5)_FA 18:1,0.07607676204894304,8.081436348224262,0.05781449020923901,0.8099841805158717,0.9992634527508099,TAG,411180.5061035156,442186.84899902344,315266.2052001953,390507.8289794922,249730.3182067871,361338.1100463867,339014.6047363281,377488.86740112305,371343.94396972656,211471.535736084,48562.94398498535
TAG(52:5)_FA 18:2,0.1844146384661132,8.567789922370878,0.33785263417303213,0.5610713524324954,0.9992634527508099,TAG,688983.109375,621567.8511962891,472526.654296875,652146.736328125,372602.283782959,625130.1304931641,551361.2517089844,398464.92364501953,620765.9028625488,319027.7031555176,22308.761657714844
TAG(52:5)_FA 20:0,0.09415711857420646,7.213216375961225,0.0884796242118,0.7661189699102396,0.9992634527508099,TAG,229406.4568786621,264955.8152770996,187008.2734375,234010.11459350583,144461.70993041992,208026.95474243164,188369.2733154297,203939.01383972168,209416.85514831543,139654.51055908203,14889.421020507812
TAG(52:5)_FA 20:4,0.15729762465283512,8.64616865369809,0.24614967543675448,0.6197993537907935,0.9992634527508099,TAG,812623.4208374023,555626.9069824219,495045.9841308594,721343.9017333984,348568.4661254883,658809.0251464844,506235.8994140625,470852.7550048828,706537.8749694824,328289.38220214844,27916.36181640625
TAG(52:6)_FA 16:0,0.06557503024371437,7.762611704763418,0.042976440159009144,0.8357696407497509,0.9992634527508099,TAG,358987.4087524414,344734.88818359375,272104.5408935547,338210.7283935547,203826.0932006836,318458.1042480469,314487.9006347656,313072.8635864258,301882.4183654785,176569.5330810547,22928.621612548828
TAG(52:6)_FA 16:1,-0.030496259479822076,7.43494904342097,0.009336812021729202,0.9230224705311417,0.9992634527508099,TAG,299292.38024902344,261134.16015625,199058.19580078125,250919.9956665039,168457.41088867188,245537.798828125,275488.1187133789,267568.17810058594,235810.61694335935,142256.69177246094,17700.601165771484
TAG(52:6)_FA 18:0,0.03932008513447701,8.279989281877311,0.015471608484176613,0.9010105122061852,0.9992634527508099,TAG,513790.15521240234,473583.03552246094,370239.20666503906,481934.1092529297,307722.45959472656,483757.33782958984,482702.3991088867,373210.62658691406,497275.5378112793,260792.0213623047,28443.24203491211
TAG(52:6)_FA 18:1,-0.07384734719701268,9.798083138332215,0.05485504932858021,0.8148207501316871,0.9992634527508099,TAG,519037.455078125,594128.7405395508,541228.143371582,493743.81787109375,215569.83709716797,481276.6343383789,644521.01513671875,559940.397644043,507403.01092529297,194558.9732971191,841502.9495544434
TAG(52:6)_FA 18:2,0.08331044963815412,7.827447985948733,0.06930664225774308,0.7923489954151864,0.9992634527508099,TAG,339397.00506591797,346998.8486328125,269545.83935546875,335295.0054321289,196970.87466430664,312768.9613647461,281409.3232727051,291014.3801574707,321375.2637023926,175616.17266845703,45029.16340637207
TAG(52:6)_FA 20:0,0.009905830094583176,8.272863608394786,9.8331002118357e-4,0.9749842156495967,0.9992634527508099,TAG,504092.8319091797,497937.2806396485,371403.3611145019,484651.77532958984,325450.84942626953,483865.5372314453,405928.0468292236,377182.7458190918,520018.4198913574,342189.8815307617,15673.041107177734
TAG(52:6)_FA 20:4,0.19496438383207543,10.03329109234486,0.37740551123715704,0.5389950439275426,0.9992634527508099,TAG,1765648.5509643557,1899916.522705078,1482697.4690551758,1853057.469909668,982738.3542480468,1712707.9948730469,1702856.2911376953,1028119.478881836,1811660.9140014648,786420.7908325195,34597.922302246094
TAG(54:0)_FA 16:0,0.17412414875069823,9.891598836179405,0.30136641615354165,0.5830270660003857,0.9992634527508099,TAG,1328671.696044922,1831126.6688232424,1470323.498046875,1537707.4349365234,957391.0728759766,1600621.871459961,1467559.5372314453,1183780.187133789,1499684.7610778809,743245.1318359375,25203.761993408203
TAG(54:0)_FA 16:1,0.22680762120718104,14.158213671352058,0.5098822047911722,0.47518985317150686,0.9992634527508099,TAG,23345756.3314209,37373642.29296875,32742694.909179688,30177051.42565918,18122970.509277344,31406807.835388184,29941556.14428711,19902733.867492676,30427214.631347656,13571335.184082031,21543.62181091309
TAG(54:0)_FA 18:0,-0.013499228629479823,9.575047569316405,0.001828103995649144,0.9658957735002174,0.9992634527508099,TAG,1174556.297607422,1324776.6755371094,929450.0078125,1087224.5258789062,847113.4367675781,1062254.1284179688,989802.4970703124,978236.38134765625,1541823.0976867676,636438.5865478516,50780.76446533203
TAG(54:0)_FA 18:1,0.07500031547271396,8.018824631940651,0.05619297877910867,0.8126175490018192,0.9992634527508099,TAG,415215.37268066406,429162.5712890625,323817.54306030273,408912.4760742187,268944.6818847656,383372.6067199707,357207.4659423828,372754.3719482422,388966.8698425293,219477.15649414065,20824.62158203125
TAG(54:0)_FA 18:2,0.11725578013382437,7.395245051639134,0.13705806881625904,0.7112233851098159,0.9992634527508099,TAG,255581.85498046875,269387.5381164551,234437.5187072754,262495.3585205078,134479.7899169922,257423.5997314453,205963.35479736328,244198.7162475586,224796.8106994629,139162.46871948242,23808.24154663086
TAG(54:0)_FA 20:0,0.059554322532075786,8.544322824543716,0.03545781366392475,0.850639562831941,0.9992634527508099,TAG,557237.6758422852,542714.0125732422,420472.5729980469,535588.01318359375,403392.5461425781,522907.7392578125,450081.4729003906,406018.47021484375,662274.2451171875,302766.1015625,61390.08477783203
TAG(54:0)_FA 20:4,0.17587704179612382,9.714033648360074,0.30743597933178557,0.5792578493479357,0.9992634527508099,TAG,1584865.2963867188,1173612.7712097168,981744.1932067872,1492069.0772705078,846625.5326538086,1712800.9118652344,981721.2139892578,1073294.837463379,1391522.7592163086,829831.5234375,17965.96127319336
TAG(54:1)_FA 16:0,-0.097586637932923,7.992260855896015,0.09588873802567832,0.75682023316825,0.9992634527508099,TAG,472389.9332885742,371724.4659423828,272791.53674316406,375556.14697265625,274162.99963378906,319427.54296875,265598.17822265625,526121.1373901367,304011.9204711914,298033.9586791992,19017.621368408203
TAG(54:1)_FA 16:1,0.09133087989812028,8.921939143123357,0.08326196645703021,0.7729246169530095,0.9992634527508099,TAG,792677.51953125,834601.03662109375,665296.1901245117,759489.2578125,490418.6451416016,728476.8758544922,666453.4079589844,734475.5704345703,734732.2226257324,402435.4643554687,26420.662078857426
TAG(54:1)_FA 18:0,0.11987618335918208,9.206463769551116,0.14323752590280492,0.7050834530007418,0.9992634527508099,TAG,1589334.905517578,852289.8762817383,669145.6080932617,864753.66015625,522451.0627441406,749945.2095947266,657137.0421142578,925438.2548828124,659561.048828125,693373.9852294922,39857.92282104492
TAG(54:1)_FA 18:1,-0.03863813345237943,9.934769605081254,0.014993735749158077,0.9025435047182735,0.9992634527508099,TAG,1494852.2253417969,1670887.5297851562,1074995.1776123047,1350946.3364257812,1152256.5610351562,1298323.522705078,1234570.4936523438,1172058.8474121094,2102801.372680664,800784.4309082031,83741.36602783203
TAG(54:1)_FA 18:2,0.07809146584895027,7.819158169683676,0.06091091507339286,0.8050619519967613,0.9992634527508099,TAG,340818.22381591797,354264.1297607422,283376.13928222656,360982.14587402344,218407.55352783203,322488.14208984375,278961.0584259033,303029.42346191406,339600.2009277344,197712.09405517575,28808.06182861328
TAG(54:1)_FA 20:0,0.1688235721415537,8.365117503208548,0.2833723060767852,0.5944993588048686,0.9992634527508099,TAG,595074.5426025391,464416.6762695313,391159.53106689453,501496.3243408203,275107.42248535156,454455.33013916016,364204.005859375,393075.49114990234,445661.1340942383,278563.2399291992,65630.86462402344
TAG(54:1)_FA 20:4,0.03799835490279747,8.414423957380539,0.014449888516537612,0.9043186269320767,0.9992634527508099,TAG,558620.8280944824,543267.0729675293,501009.69665527344,531534.1131591797,345728.4509277344,478711.85919189453,394894.34463500977,609056.3006591797,495607.45378112793,321206.58364868164,17521.38136291504
TAG(54:2)_FA 16:0,-0.168106701687018,7.72853001712028,0.28537494401734875,0.5931997348156302,0.9992634527508099,TAG,355728.9046020508,312358.0850830078,239183.1157836914,298762.51916503906,203359.21270751953,274265.25701904297,256586.89868164065,403301.90856933594,246379.37789916992,263132.09841918945,20222.561401367188
TAG(54:2)_FA 16:1,-0.10778523221575183,7.971953243720479,0.1170288054527191,0.7322796020446211,0.9992634527508099,TAG,479468.9916381836,360367.5651855469,259634.8775024414,362044.1862792969,267869.8992919922,320405.7609863281,264584.63806152344,524233.556640625,298208.23828125,292202.14056396484,19216.16149902344
TAG(54:2)_FA 18:0,0.3971419697149944,9.79047405956022,1.54807786247693,0.21341942488272278,0.9992634527508099,TAG,3055513.469848633,1049436.705444336,939584.8993530272,1239034.2678222656,727714.9478759766,1038828.1479492188,1011494.4072265624,1020721.438232422,972945.5677490234,741405.33203125,121732.56970214844
TAG(54:2)_FA 18:1,0.11806860199585764,9.247319677481794,0.13896315007150406,0.7093139647448401,0.9992634527508099,TAG,1685675.6372070312,854911.3994140625,672575.5894165039,887845.01416015625,507941.2833251953,755879.9133300781,679081.8316650391,908932.2380371094,675420.3259887695,724618.6527099609,48285.06329345703
TAG(54:2)_FA 18:2,0.0307000801512437,9.491373852280264,0.009435571409994736,0.9226177016903458,0.9992634527508099,TAG,1023818.8510742188,1037872.2797851562,792451.19189453125,973620.34619140625,770241.04345703125,920126.71142578125,776513.7072753906,794095.0852050781,1287173.7895507812,586291.74169921875,146942.90893554688
TAG(54:2)_FA 20:0,0.21854267996088036,8.584880871102726,0.47360369594161966,0.49133395476104996,0.9992634527508099,TAG,662543.7766418457,681772.5957946777,542906.9935302734,684772.9260253906,353378.74548339844,593150.2448120117,534010.8239746094,475400.67764282227,580491.1829528809,305251.35775756836,21502.301361083984
TAG(54:2)_FA 20:4,0.10321011261222594,7.514498015713604,0.10626472946660215,0.7444374340563515,0.9992634527508099,TAG,289791.140045166,313669.1640319824,236811.6551513672,302078.302734375,166192.71231079102,269742.0966796875,225627.29550170896,266718.1187133789,257938.57556152344,166217.99182128906,17421.10124206543
TAG(54:3)_FA 16:0,-0.23639087903466086,8.407287391982178,0.5657889887152123,0.4519371291785007,0.9992634527508099,TAG,566870.2048950195,424056.0707397461,391627.4873352051,484488.5988769531,336733.41943359375,509272.8844909668,446153.9930419922,679267.5393066406,379626.8009033203,465509.1851196289,18350.6015625
TAG(54:3)_FA 16:1,-0.15273810555910888,7.707011872086894,0.23543586319192378,0.6275221859562086,0.9992634527508099,TAG,368019.60650634766,298558.8599243164,238313.6970214844,295082.9805908203,198934.2131347656,270848.5792236328,252997.20056152344,395288.7098388672,253322.6784362793,249147.83728027344,19495.381423950195
TAG(54:3)_FA 18:0,0.3707088707766086,8.923376254646213,1.3509917718820361,0.24510480873624133,0.9992634527508099,TAG,1693253.6953125,630319.2318115234,503648.39752197266,691172.3937988281,417732.9129638672,612059.4691162109,571399.7326660156,663321.8248901367,569016.8712158203,376040.1288452149,42845.282623291016
TAG(54:3)_FA 18:1,0.4070278779313211,9.82620767979824,1.6251358258959954,0.20237715440149479,0.9992634527508099,TAG,3199394.9633789062,1071843.4765625,960920.0694580078,1299715.6665039062,710510.5114746094,1031910.5493164062,1034607.0698242188,1039490.528930664,985325.01171875,755459.0695800781,127260.46862792967
TAG(54:3)_FA 18:2,0.1822361168421809,8.766703075764378,0.3299560371633561,0.5656849761307637,0.9992634527508099,TAG,1201365.8958740234,613977.6043701172,485050.25,643608.41796875,327406.5627441406,551478.7349853516,443155.19372558594,599800.9027709961,509089.1763916016,480848.49365234375,50801.34381103515
TAG(54:3)_FA 20:0,0.17761553870797223,8.528031782121756,0.3135120879887836,0.5755329819511499,0.9992634527508099,TAG,614715.184387207,649784.5213317871,510687.3963623047,637306.9753417969,366131.38928222656,559286.6376342773,488694.4155883789,453315.03161621094,582136.6097412109,324120.32138061523,19756.4815826416
TAG(54:3)_FA 20:4,0.1007433752613161,8.441430881501338,0.1012601434795215,0.7503226213639894,0.9992634527508099,TAG,538237.5794067383,591879.2017211914,460818.7154541016,559761.4797363281,324293.9193725586,528491.2113037109,475244.5348510742,450743.8913574219,552169.8609008789,284615.6012573242,31430.922393798828
TAG(54:4)_FA 16:0,-0.23400367704135103,10.546427010943084,0.5543781494889117,0.45653428220492515,0.9992634527508099,TAG,2706782.706726074,1483503.206115723,1629206.929321289,2069376.2790527344,1643903.005432129,2706810.9453125,2170089.063659668,3055942.475769043,1494179.6429290771,2160555.361053467,21789.661422729492
TAG(54:4)_FA 16:1,-0.22357317506522334,8.379510859624306,0.5058524975829641,0.476939811204995,0.9992634527508099,TAG,557685.3641967773,408477.43280029297,389627.19384765625,477795.69232177734,335678.5446777344,504821.01599121094,437085.41229248047,661162.766418457,371600.70962524414,456413.21380615234,17132.341217041016
TAG(54:4)_FA 18:0,0.08560876115418994,8.975775701162876,0.07317638296535733,0.786766896955558,0.9992634527508099,TAG,1297782.8891601562,585991.6267700195,546551.4357910156,710314.6181640625,513427.6322021485,785976.8383178711,696758.6908569336,846332.859375,561073.8944702148,501683.2995300293,26973.12159729004
TAG(54:4)_FA 18:1,0.37834862982519873,8.956257795422692,1.4066090560972953,0.23562012583256414,0.9992634527508099,TAG,1804594.0017089844,626733.1475830078,497455.75958251953,692355.6278076172,425178.2302246094,615272.3441162109,585467.1822509766,675798.1268920898,570887.8666381836,386821.93270874023,44278.60339355469
TAG(54:4)_FA 18:2,0.4734914965886596,9.348397991075485,2.1901793320078013,0.13889314346851736,0.9992634527508099,TAG,2370535.384399414,751359.7977294922,664869.6696777344,936684.2497558594,434964.5515136719,708849.5505371094,686933.7722167969,676317.2033691406,726507.0340576172,486886.5783691406,120682.82788085938
TAG(54:4)_FA 20:0,0.05940633374450049,7.839904676383809,0.03528172843834909,0.8510065380656922,0.9992634527508099,TAG,381488.0238342285,383775.1836547851,289034.6006164551,364290.96502685547,235462.99731445312,318209.05780029297,278804.1218261719,356212.24435424805,351135.44694519043,207247.8367614746,16721.68123626709
TAG(54:4)_FA 20:4,0.07622118042493091,9.023208670243047,0.05803448451842996,0.8096299283828298,0.9992634527508099,TAG,872307.2109375,709008.787109375,567773.90234375,737372.2409667969,547639.0821533203,675805.7370605469,597639.1799316406,523628.3791503906,936258.6729736328,418100.3488769531,96980.807861328125
TAG(54:5)_FA 16:0,-0.11178924244042578,8.834245024543616,0.1259077821741812,0.722713306455694,0.9992634527508099,TAG,762217.3346557617,566979.162902832,519464.08615112305,687541.5686645508,500463.0220336914,784746.33056640625,683279.1080322266,834969.477355957,542061.4641723633,522682.5356445313,16950.201278686523
TAG(54:5)_FA 16:1,-0.24186685405036448,10.51180113779316,0.5924343051301548,0.44147932888646196,0.9992634527508099,TAG,2615144.0768432617,1423293.149597168,1609023.4693603516,2050477.3645019531,1598547.2572021484,2619669.396759033,2142683.523742676,2974751.3698120117,1444622.752960205,2126375.190887451,21799.421478271484
TAG(54:5)_FA 18:0,0.12001826744421897,7.4846942973138555,0.14357265366516003,0.7047548297768885,0.9992634527508099,TAG,349799.0475463867,291997.69915771484,215770.3532104492,267246.5596923828,179283.73345947266,250933.318359375,261127.1156005859,256515.3187866211,237213.69802856445,146850.13180541992,15648.021087646484
TAG(54:5)_FA 18:1,0.09142101249167367,8.983261242509087,0.08342604696099443,0.7727071306083191,0.9992634527508099,TAG,1374228.3262939453,593370.0531005859,545041.7357788086,700475.9625244141,506836.8946533203,744602.9821166992,702514.4841308594,822671.34423828125,574477.3282165527,505236.22229003906,28765.301818847656
TAG(54:5)_FA 18:2,0.40353164213647486,8.592483815261547,1.5976599221439756,0.20623514936706971,0.9992634527508099,TAG,1378660.2623291016,479946.55059814453,398668.25213623047,542445.9403076172,289347.7601928711,476390.85290527344,421440.4079589844,491096.2136230469,447928.5528564453,296911.1378173828,48365.483337402344
TAG(54:5)_FA 20:0,-0.06156366545649263,7.376152100260924,0.03810244959595366,0.8452375629388169,0.9992634527508099,TAG,239785.01699829104,270339.15936279297,194889.07287597656,236670.5743408203,137351.61085510254,208612.05505371097,272364.9216003418,210164.2963256836,215597.15341186523,142097.93029785156,29505.54219055176
TAG(54:5)_FA 20:4,0.39538841346631826,8.949095288001887,1.5345895539344383,0.21542493929686488,0.9992634527508099,TAG,1371771.621459961,654150.3411865234,552820.3201904297,782582.0764160156,375331.8504638672,623107.6885986328,531657.7158203125,511517.5168457031,614790.2092285156,379603.24963378906,88578.46673583984
TAG(54:6)_FA 16:0,-0.13211438353677601,8.27380581228263,0.17600163919269107,0.6748321276904967,0.9992634527508099,TAG,503288.5514526367,410402.7668457031,323188.66149902344,432231.009765625,374715.94958496094,424398.11181640625,357128.6865234375,545736.7818603516,366791.9069213867,412725.99005126953,25934.12176513672
TAG(54:6)_FA 16:1,-0.09486733604165973,8.794081509542576,0.09060973126906902,0.7634034350160187,0.9992634527508099,TAG,746637.6740722656,543265.2346801758,522765.72760009766,649334.9963378906,495664.8359375,760631.1131591797,682937.6195678711,811603.5338745117,522038.0166931152,481411.02978515625,18040.50134277344
