Lipid,Q1,Q3,Intensity,Filename
DG(35:5)_C18:1,618.51,319.21,1040,20241023_PlasmaExtract7.wiff.scan
"""DG(35:4),DG(O-36:4),DG(dO-37:4)_C18:1""",620.6,321.3,720,20241023_PlasmaExtract7.wiff.scan
DG(35:3)_C18:1,622.54,323.24,1760,20241023_PlasmaExtract7.wiff.scan
"""DG(dO-38:9),DG(35:2)_C18:1""",624.56,325.26,1720,20241023_PlasmaExtract7.wiff.scan
"""DG(36:8),DG(35:1)_C18:1""",626.57,327.27,1400,20241023_PlasmaExtract7.wiff.scan
"""DG(36:7),DG(35:0)_C18:1""",628.59,329.29,680,20241023_PlasmaExtract7.wiff.scan
DG(36:6)_C18:1,630.51,331.21,720,20241023_PlasmaExtract7.wiff.scan
DG(36:5)_C18:1,632.53,333.23,400,20241023_PlasmaExtract7.wiff.scan
"""DG(36:4),DG(O-37:4)_C18:1""",634.58,335.28,1040,20241023_PlasmaExtract7.wiff.scan
DG(36:3)_C18:1,636.56,337.26,8080,20241023_PlasmaExtract7.wiff.scan
"""DG(O-38:9),DG(36:2)_C18:1""",638.57,339.27,20160,20241023_PlasmaExtract7.wiff.scan
"""DG(O-38:8),DG(36:1)_C18:1""",640.59,341.29,1480,20241023_PlasmaExtract7.wiff.scan
"""DG(37:7),DG(36:0)_C18:1""",642.6,343.3,680,20241023_PlasmaExtract7.wiff.scan
DG(37:6)_C18:1,644.53,345.23,840,20241023_PlasmaExtract7.wiff.scan
DG(37:5)_C18:1,646.54,347.24,400,20241023_PlasmaExtract7.wiff.scan
DG(37:4)_C18:1,648.56,349.26,600,20241023_PlasmaExtract7.wiff.scan
DG(37:3)_C18:1,650.57,351.27,560,20241023_PlasmaExtract7.wiff.scan
"""DG(38:9),DG(dO-40:9),DG(37:2)_C18:1""",652.59,353.29,1000,20241023_PlasmaExtract7.wiff.scan
"""DG(38:8),DG(dO-40:8),DG(37:1)_C18:1""",654.6,355.3,1320,20241023_PlasmaExtract7.wiff.scan
"""DG(38:7),DG(37:0)_C18:1""",656.62,357.32,280,20241023_PlasmaExtract7.wiff.scan
"""DG(38:6),DG(dO-40:6)_C18:1""",658.61,359.31,360,20241023_PlasmaExtract7.wiff.scan
DG(38:5)_C18:1,660.56,361.26,400,20241023_PlasmaExtract7.wiff.scan
DG(38:4)_C18:1,662.57,363.27,440,20241023_PlasmaExtract7.wiff.scan
DG(38:3)_C18:1,664.59,365.29,1320,20241023_PlasmaExtract7.wiff.scan
"""DG(O-40:9),DG(38:2)_C18:1""",666.6,367.3,2200,20241023_PlasmaExtract7.wiff.scan
"""DG(39:8),DG(O-40:8),DG(38:1)_C18:1""",668.62,369.32,293640,20241023_PlasmaExtract7.wiff.scan
"""DG(39:7),DG(38:0),DG(dO-40:0)_C18:1""",670.71,371.41,9240,20241023_PlasmaExtract7.wiff.scan
DG(39:6)_C18:1,672.56,373.26,1200,20241023_PlasmaExtract7.wiff.scan
DG(39:5)_C18:1,674.57,375.27,600,20241023_PlasmaExtract7.wiff.scan
DG(39:4)_C18:1,676.59,377.29,520,20241023_PlasmaExtract7.wiff.scan
"""DG(40:10),DG(39:3)_C18:1""",678.6,379.3,440,20241023_PlasmaExtract7.wiff.scan
"""DG(40:9),DG(39:2)_C18:1""",680.62,381.32,1360,20241023_PlasmaExtract7.wiff.scan
"""DG(40:8),DG(39:1)_C18:1""",682.63,383.33,1160,20241023_PlasmaExtract7.wiff.scan
"""DG(40:7),DG(39:0)_C18:1""",684.65,385.35,720,20241023_PlasmaExtract7.wiff.scan
"""DG(40:6),DG(dO-40:0)_C18:1""",686.7,387.4,360,20241023_PlasmaExtract7.wiff.scan
DG(40:5)_C18:1,688.59,389.29,280,20241023_PlasmaExtract7.wiff.scan
DG(40:4)_C18:1,690.6,391.3,800,20241023_PlasmaExtract7.wiff.scan
DG(40:3)_C18:1,692.62,393.32,760,20241023_PlasmaExtract7.wiff.scan
DG(40:2)_C18:1,694.63,395.33,120,20241023_PlasmaExtract7.wiff.scan
DG(40:1)_C18:1,696.65,397.35,760,20241023_PlasmaExtract7.wiff.scan
"""DG(41:7),DG(40:0)_C18:1""",698.67,399.37,600,20241023_PlasmaExtract7.wiff.scan
DG(41:6)_C18:1,700.59,401.29,360,20241023_PlasmaExtract7.wiff.scan
DG(41:5)_C18:1,702.6,403.3,360,20241023_PlasmaExtract7.wiff.scan
"""DG(42:11),DG(41:4)_C18:1""",704.62,405.32,280,20241023_PlasmaExtract7.wiff.scan
"""DG(42:10),DG(41:3)_C18:1""",706.63,407.33,320,20241023_PlasmaExtract7.wiff.scan
"""DG(42:9),DG(41:2)_C18:1""",708.65,409.35,600,20241023_PlasmaExtract7.wiff.scan
"""DG(42:8),DG(41:1)_C18:1""",710.67,411.37,680,20241023_PlasmaExtract7.wiff.scan
"""DG(42:7),DG(41:0)_C18:1""",712.68,413.38,320,20241023_PlasmaExtract7.wiff.scan
DG(42:6)_C18:1,714.6,415.3,760,20241023_PlasmaExtract7.wiff.scan
DG(42:5)_C18:1,716.62,417.32,480,20241023_PlasmaExtract7.wiff.scan
DG(42:4)_C18:1,718.63,419.33,320,20241023_PlasmaExtract7.wiff.scan
DG(42:3)_C18:1,720.65,421.35,320,20241023_PlasmaExtract7.wiff.scan
DG(42:2)_C18:1,722.67,423.37,600,20241023_PlasmaExtract7.wiff.scan
DG(42:1)_C18:1,724.68,425.38,600,20241023_PlasmaExtract7.wiff.scan
DG(43:6)_C18:1,728.62,429.32,760,20241023_PlasmaExtract7.wiff.scan
"""DG(44:12),DG(43:5)_C18:1""",730.63,431.33,280,20241023_PlasmaExtract7.wiff.scan
"""DG(44:11),DG(43:4)_C18:1""",732.65,433.35,280,20241023_PlasmaExtract7.wiff.scan
"""DG(44:10),DG(43:3)_C18:1""",734.67,435.37,280,20241023_PlasmaExtract7.wiff.scan
"""DG(44:9),DG(43:2)_C18:1""",736.68,437.38,1000,20241023_PlasmaExtract7.wiff.scan
"""DG(44:8),DG(43:1)_C18:1""",738.7,439.4,800,20241023_PlasmaExtract7.wiff.scan
"""DG(44:7),DG(43:0)_C18:1""",740.71,441.41,320,20241023_PlasmaExtract7.wiff.scan
DG(44:6)_C18:1,742.63,443.33,560,20241023_PlasmaExtract7.wiff.scan
DG(44:5)_C18:1,744.65,445.35,360,20241023_PlasmaExtract7.wiff.scan
DG(44:4)_C18:1,746.67,447.37,400,20241023_PlasmaExtract7.wiff.scan
DG(44:3)_C18:1,748.68,449.38,400,20241023_PlasmaExtract7.wiff.scan
DG(44:2)_C18:1,750.7,451.4,440,20241023_PlasmaExtract7.wiff.scan
DG(44:1)_C18:1,752.71,453.41,200,20241023_PlasmaExtract7.wiff.scan
FA(2:0),59.01,59.01,5152280,20241023_PlasmaExtract9.wiff.scan
FA(3:0),73.03,73.03,514240,20241023_PlasmaExtract9.wiff.scan
FA(4:0),87.04,87.04,655960,20241023_PlasmaExtract9.wiff.scan
FA(5:0),101.06,101.06,419800,20241023_PlasmaExtract9.wiff.scan
FA(6:0),115.08,115.08,1118200,20241023_PlasmaExtract9.wiff.scan
FA(7:0),129.09,129.09,482360,20241023_PlasmaExtract9.wiff.scan
FA(8:0),143.11,143.11,724520,20241023_PlasmaExtract9.wiff.scan
FA(9:0),157.12,157.12,489560,20241023_PlasmaExtract9.wiff.scan
FA(10:0),171.14,171.14,2035200,20241023_PlasmaExtract9.wiff.scan
FA(11:0),185.15,185.15,1606480,20241023_PlasmaExtract9.wiff.scan
FA(12:0),199.17,199.17,1042240,20241023_PlasmaExtract9.wiff.scan
FA(13:0),213.19,213.19,336400,20241023_PlasmaExtract9.wiff.scan
FA(14:0),227.2,227.2,512800,20241023_PlasmaExtract9.wiff.scan
FA(15:0),241.22,241.22,349560,20241023_PlasmaExtract9.wiff.scan
FA(16:0),255.23,255.23,433720,20241023_PlasmaExtract9.wiff.scan
FA(17:0),269.25,269.25,241800,20241023_PlasmaExtract9.wiff.scan
FA(18:0),283.26,283.26,499840,20241023_PlasmaExtract9.wiff.scan
FA(19:0),297.28,297.28,505840,20241023_PlasmaExtract9.wiff.scan
FA(20:0),311.29,311.29,156040,20241023_PlasmaExtract9.wiff.scan
FA(21:0),325.31,325.31,89840,20241023_PlasmaExtract9.wiff.scan
FA(22:0),339.33,339.33,647080,20241023_PlasmaExtract9.wiff.scan
FA(23:0),353.34,353.34,136080,20241023_PlasmaExtract9.wiff.scan
FA(24:0),367.36,367.36,141120,20241023_PlasmaExtract9.wiff.scan
FA(25:0),381.37,381.37,66400,20241023_PlasmaExtract9.wiff.scan
FA(26:0),395.39,395.39,56640,20241023_PlasmaExtract9.wiff.scan
FA(27:0),409.4,409.4,129560,20241023_PlasmaExtract9.wiff.scan
FA(28:0),423.42,423.42,67160,20241023_PlasmaExtract9.wiff.scan
FA(29:0),437.44,437.44,63080,20241023_PlasmaExtract9.wiff.scan
FA(30:0),451.45,451.45,47720,20241023_PlasmaExtract9.wiff.scan
FA(31:0),465.47,465.47,28320,20241023_PlasmaExtract9.wiff.scan
FA(32:0),479.48,479.48,40800,20241023_PlasmaExtract9.wiff.scan
FA(33:0),493.5,493.5,37920,20241023_PlasmaExtract9.wiff.scan
FA(34:0),507.51,507.51,33360,20241023_PlasmaExtract9.wiff.scan
FA(35:0),521.53,521.53,72040,20241023_PlasmaExtract9.wiff.scan
FA(36:0),535.55,535.55,46480,20241023_PlasmaExtract9.wiff.scan
FA(37:0),549.56,549.56,63880,20241023_PlasmaExtract9.wiff.scan
FA(38:0),563.58,563.58,47720,20241023_PlasmaExtract9.wiff.scan
FA(46:0),675.7,675.7,28920,20241023_PlasmaExtract9.wiff.scan
FA(3:1),71.01,71.01,56360,20241023_PlasmaExtract9.wiff.scan
FA(4:1),85.03,85.03,2976080,20241023_PlasmaExtract9.wiff.scan
FA(5:2),97.03,97.03,574000,20241023_PlasmaExtract9.wiff.scan
FA(5:1),99.04,99.04,744320,20241023_PlasmaExtract9.wiff.scan
FA(6:2),111.04,111.04,181920,20241023_PlasmaExtract9.wiff.scan
FA(6:1),113.06,113.06,840360,20241023_PlasmaExtract9.wiff.scan
FA(7:3),123.04,123.04,246000,20241023_PlasmaExtract9.wiff.scan
FA(7:2),125.06,125.06,291120,20241023_PlasmaExtract9.wiff.scan
FA(7:1),127.08,127.08,540640,20241023_PlasmaExtract9.wiff.scan
FA(8:6),131.01,131.01,356240,20241023_PlasmaExtract9.wiff.scan
FA(8:5),133.03,133.03,1327800,20241023_PlasmaExtract9.wiff.scan
FA(8:2),139.08,139.08,3007760,20241023_PlasmaExtract9.wiff.scan
FA(8:1),141.09,141.09,1670280,20241023_PlasmaExtract9.wiff.scan
FA(9:2),153.09,153.09,423920,20241023_PlasmaExtract9.wiff.scan
FA(9:1),155.11,155.11,492680,20241023_PlasmaExtract9.wiff.scan
FA(10:7),157.03,157.03,561080,20241023_PlasmaExtract9.wiff.scan
FA(10:6),159.04,159.04,2846000,20241023_PlasmaExtract9.wiff.scan
FA(10:5),161.06,161.06,1648720,20241023_PlasmaExtract9.wiff.scan
FA(10:4),163.08,163.08,6468960,20241023_PlasmaExtract9.wiff.scan
FA(10:3),165.09,165.09,596120,20241023_PlasmaExtract9.wiff.scan
FA(10:2),167.11,167.11,677400,20241023_PlasmaExtract9.wiff.scan
FA(10:1),169.12,169.12,436000,20241023_PlasmaExtract9.wiff.scan
FA(11:6),173.06,173.06,2118200,20241023_PlasmaExtract9.wiff.scan
FA(11:2),181.12,181.12,617560,20241023_PlasmaExtract9.wiff.scan
FA(11:1),183.14,183.14,782000,20241023_PlasmaExtract9.wiff.scan
FA(12:6),187.08,187.08,1105600,20241023_PlasmaExtract9.wiff.scan
FA(12:5),189.09,189.09,510920,20241023_PlasmaExtract9.wiff.scan
FA(12:4),191.11,191.11,541320,20241023_PlasmaExtract9.wiff.scan
FA(12:2),195.14,195.14,5562720,20241023_PlasmaExtract9.wiff.scan
FA(12:1),197.15,197.15,557240,20241023_PlasmaExtract9.wiff.scan
FA(13:2),209.15,209.15,740520,20241023_PlasmaExtract9.wiff.scan
FA(13:1),211.17,211.17,518360,20241023_PlasmaExtract9.wiff.scan
FA(14:7),213.09,213.09,467160,20241023_PlasmaExtract9.wiff.scan
FA(14:6),215.11,215.11,1455280,20241023_PlasmaExtract9.wiff.scan
FA(14:5),217.12,217.12,6223280,20241023_PlasmaExtract9.wiff.scan
FA(14:4),219.14,219.14,1594160,20241023_PlasmaExtract9.wiff.scan
FA(14:2),223.17,223.17,297000,20241023_PlasmaExtract9.wiff.scan
FA(14:1),225.19,225.19,256280,20241023_PlasmaExtract9.wiff.scan
FA(15:6),229.12,229.12,445600,20241023_PlasmaExtract9.wiff.scan
FA(15:5),231.14,231.14,4617040,20241023_PlasmaExtract9.wiff.scan
FA(15:3),235.17,235.17,641040,20241023_PlasmaExtract9.wiff.scan
FA(15:2),237.19,237.19,314920,20241023_PlasmaExtract9.wiff.scan
FA(15:1),239.2,239.2,2831720,20241023_PlasmaExtract9.wiff.scan
FA(16:7),241.12,241.12,605640,20241023_PlasmaExtract9.wiff.scan
FA(16:6),243.14,243.14,410920,20241023_PlasmaExtract9.wiff.scan
FA(16:5),245.15,245.15,514880,20241023_PlasmaExtract9.wiff.scan
FA(16:4),247.17,247.17,321400,20241023_PlasmaExtract9.wiff.scan
FA(16:3),249.19,249.19,303880,20241023_PlasmaExtract9.wiff.scan
FA(16:2),251.2,251.2,861120,20241023_PlasmaExtract9.wiff.scan
FA(16:1),253.22,253.22,292120,20241023_PlasmaExtract9.wiff.scan
FA(17:6),257.15,257.15,1114920,20241023_PlasmaExtract9.wiff.scan
FA(17:4),261.19,261.19,3823120,20241023_PlasmaExtract9.wiff.scan
FA(17:3),263.2,263.2,490880,20241023_PlasmaExtract9.wiff.scan
FA(17:2),265.22,265.22,179040,20241023_PlasmaExtract9.wiff.scan
FA(17:1),267.23,267.23,228600,20241023_PlasmaExtract9.wiff.scan
FA(18:7),269.15,269.15,498560,20241023_PlasmaExtract9.wiff.scan
FA(18:6),271.17,271.17,698760,20241023_PlasmaExtract9.wiff.scan
FA(18:5),273.19,273.19,1313080,20241023_PlasmaExtract9.wiff.scan
FA(18:4),275.2,275.2,525520,20241023_PlasmaExtract9.wiff.scan
FA(18:3),277.22,277.22,615040,20241023_PlasmaExtract9.wiff.scan
FA(18:2),279.23,279.23,2555200,20241023_PlasmaExtract9.wiff.scan
FA(18:1),281.25,281.25,210240,20241023_PlasmaExtract9.wiff.scan
FA(19:6),285.19,285.19,563360,20241023_PlasmaExtract9.wiff.scan
FA(19:5),287.2,287.2,498680,20241023_PlasmaExtract9.wiff.scan
FA(19:4),289.22,289.22,532760,20241023_PlasmaExtract9.wiff.scan
FA(19:2),293.25,293.25,352320,20241023_PlasmaExtract9.wiff.scan
FA(19:1),295.26,295.26,198600,20241023_PlasmaExtract9.wiff.scan
FA(20:6),299.2,299.2,674000,20241023_PlasmaExtract9.wiff.scan
FA(20:5),301.22,301.22,1193400,20241023_PlasmaExtract9.wiff.scan
FA(20:4),303.23,303.23,395800,20241023_PlasmaExtract9.wiff.scan
FA(20:3),305.25,305.25,945040,20241023_PlasmaExtract9.wiff.scan
FA(20:2),307.26,307.26,211840,20241023_PlasmaExtract9.wiff.scan
FA(20:1),309.28,309.28,97040,20241023_PlasmaExtract9.wiff.scan
FA(21:5),315.23,315.23,998280,20241023_PlasmaExtract9.wiff.scan
FA(21:3),319.26,319.26,563400,20241023_PlasmaExtract9.wiff.scan
FA(21:2),321.28,321.28,312960,20241023_PlasmaExtract9.wiff.scan
FA(21:1),323.29,323.29,78800,20241023_PlasmaExtract9.wiff.scan
FA(22:7),325.22,325.22,209200,20241023_PlasmaExtract9.wiff.scan
FA(22:6),327.23,327.23,357120,20241023_PlasmaExtract9.wiff.scan
FA(22:5),329.25,329.25,309480,20241023_PlasmaExtract9.wiff.scan
FA(22:4),331.26,331.26,195120,20241023_PlasmaExtract9.wiff.scan
FA(22:3),333.28,333.28,141920,20241023_PlasmaExtract9.wiff.scan
FA(22:2),335.29,335.29,136000,20241023_PlasmaExtract9.wiff.scan
FA(22:1),337.31,337.31,91440,20241023_PlasmaExtract9.wiff.scan
FA(23:6),341.25,341.25,172720,20241023_PlasmaExtract9.wiff.scan
FA(24:12),343.17,343.17,727080,20241023_PlasmaExtract9.wiff.scan
FA(24:10),347.2,347.2,250960,20241023_PlasmaExtract9.wiff.scan
FA(23:1),351.33,351.33,64320,20241023_PlasmaExtract9.wiff.scan
FA(24:7),353.25,353.25,274400,20241023_PlasmaExtract9.wiff.scan
FA(24:6),355.26,355.26,2370400,20241023_PlasmaExtract9.wiff.scan
FA(24:5),357.28,357.28,343720,20241023_PlasmaExtract9.wiff.scan
FA(24:4),359.29,359.29,132680,20241023_PlasmaExtract9.wiff.scan
FA(24:3),361.31,361.31,384440,20241023_PlasmaExtract9.wiff.scan
FA(24:2),363.33,363.33,107640,20241023_PlasmaExtract9.wiff.scan
FA(24:1),365.34,365.34,118280,20241023_PlasmaExtract9.wiff.scan
FA(25:4),373.31,373.31,88040,20241023_PlasmaExtract9.wiff.scan
FA(25:1),379.36,379.36,56400,20241023_PlasmaExtract9.wiff.scan
FA(26:6),383.29,383.29,218960,20241023_PlasmaExtract9.wiff.scan
FA(26:5),385.31,385.31,116560,20241023_PlasmaExtract9.wiff.scan
FA(26:4),387.33,387.33,120840,20241023_PlasmaExtract9.wiff.scan
FA(26:3),389.34,389.34,105280,20241023_PlasmaExtract9.wiff.scan
FA(26:2),391.36,391.36,154280,20241023_PlasmaExtract9.wiff.scan
FA(26:1),393.37,393.37,259960,20241023_PlasmaExtract9.wiff.scan
FA(27:4),401.34,401.34,116160,20241023_PlasmaExtract9.wiff.scan
FA(27:3),403.36,403.36,314920,20241023_PlasmaExtract9.wiff.scan
FA(27:2),405.37,405.37,580280,20241023_PlasmaExtract9.wiff.scan
FA(27:1),407.39,407.39,56680,20241023_PlasmaExtract9.wiff.scan
FA(28:7),409.31,409.31,299480,20241023_PlasmaExtract9.wiff.scan
FA(28:6),411.33,411.33,121320,20241023_PlasmaExtract9.wiff.scan
FA(28:5),413.34,413.34,104040,20241023_PlasmaExtract9.wiff.scan
FA(28:4),415.36,415.36,107840,20241023_PlasmaExtract9.wiff.scan
FA(28:3),417.37,417.37,61360,20241023_PlasmaExtract9.wiff.scan
FA(28:2),419.39,419.39,56320,20241023_PlasmaExtract9.wiff.scan
FA(28:1),421.4,421.4,56000,20241023_PlasmaExtract9.wiff.scan
FA(29:3),431.39,431.39,107360,20241023_PlasmaExtract9.wiff.scan
FA(29:2),433.4,433.4,187560,20241023_PlasmaExtract9.wiff.scan
FA(29:1),435.42,435.42,50040,20241023_PlasmaExtract9.wiff.scan
FA(30:6),439.36,439.36,69960,20241023_PlasmaExtract9.wiff.scan
FA(30:5),441.37,441.37,62320,20241023_PlasmaExtract9.wiff.scan
FA(30:4),443.39,443.39,46680,20241023_PlasmaExtract9.wiff.scan
FA(30:3),445.4,445.4,102240,20241023_PlasmaExtract9.wiff.scan
FA(30:2),447.42,447.42,171880,20241023_PlasmaExtract9.wiff.scan
FA(30:1),449.44,449.44,70360,20241023_PlasmaExtract9.wiff.scan
FA(31:1),463.45,463.45,32280,20241023_PlasmaExtract9.wiff.scan
FA(32:6),467.39,467.39,43000,20241023_PlasmaExtract9.wiff.scan
FA(32:5),469.4,469.4,176160,20241023_PlasmaExtract9.wiff.scan
FA(32:4),471.42,471.42,52960,20241023_PlasmaExtract9.wiff.scan
FA(32:1),477.47,477.47,44240,20241023_PlasmaExtract9.wiff.scan
FA(34:6),495.42,495.42,65760,20241023_PlasmaExtract9.wiff.scan
FA(34:5),497.44,497.44,329560,20241023_PlasmaExtract9.wiff.scan
FA(34:4),499.45,499.45,47480,20241023_PlasmaExtract9.wiff.scan
FA(34:1),505.5,505.5,37640,20241023_PlasmaExtract9.wiff.scan
FA(36:6),523.45,523.45,126920,20241023_PlasmaExtract9.wiff.scan
FA(36:5),525.47,525.47,164080,20241023_PlasmaExtract9.wiff.scan
FA(36:4),527.48,527.48,41680,20241023_PlasmaExtract9.wiff.scan
FA(38:6),551.48,551.48,160800,20241023_PlasmaExtract9.wiff.scan
FA(38:5),553.5,553.5,71640,20241023_PlasmaExtract9.wiff.scan
FA(38:4),555.51,555.51,47920,20241023_PlasmaExtract9.wiff.scan
FA(40:6),579.51,579.51,55400,20241023_PlasmaExtract9.wiff.scan
FA(42:6),607.55,607.55,29680,20241023_PlasmaExtract9.wiff.scan
SM(d16:0/14:0),649.53,184.1,60240,20241023_PlasmaExtract15.wiff.scan
SM(d18:1/12:0),647.51,184.1,30160,20241023_PlasmaExtract15.wiff.scan
SM(d18:0/13:0),663.54,184.1,30080,20241023_PlasmaExtract15.wiff.scan
SM(d16:0/16:0),677.56,184.1,49800,20241023_PlasmaExtract15.wiff.scan
SM(d16:1/16:0),675.54,184.1,199920,20241023_PlasmaExtract15.wiff.scan
SM(d18:2/14:0),673.53,184.1,26720,20241023_PlasmaExtract15.wiff.scan
SM(d18:0/15:0),691.58,184.1,22080,20241023_PlasmaExtract15.wiff.scan
SM(d16:1/17:0),689.56,184.1,119840,20241023_PlasmaExtract15.wiff.scan
SM(d18:2/15:0),687.54,184.1,16360,20241023_PlasmaExtract15.wiff.scan
SM(d16:0/18:0),705.59,184.1,214480,20241023_PlasmaExtract15.wiff.scan
SM(d16:1/18:0),703.58,184.1,1292800,20241023_PlasmaExtract15.wiff.scan
SM(d18:0/17:0),719.61,184.1,45360,20241023_PlasmaExtract15.wiff.scan
SM(d16:1/18:1),701.56,184.1,239680,20241023_PlasmaExtract15.wiff.scan
SM(d18:1/17:0),717.59,184.1,59160,20241023_PlasmaExtract15.wiff.scan
SM(d16:0/20:0),733.62,184.1,112400,20241023_PlasmaExtract15.wiff.scan
SM(d16:1/20:0),731.61,184.1,390600,20241023_PlasmaExtract15.wiff.scan
SM(d16:1/20:1),729.59,184.1,189080,20241023_PlasmaExtract15.wiff.scan
SM(d18:2/18:1),727.58,184.1,26240,20241023_PlasmaExtract15.wiff.scan
SM(d18:1/19:0),745.62,184.1,112240,20241023_PlasmaExtract15.wiff.scan
SM(d16:0/22:0),761.65,184.1,745000,20241023_PlasmaExtract15.wiff.scan
SM(d16:1/22:0),759.64,184.1,2085520,20241023_PlasmaExtract15.wiff.scan
SM(d16:1/22:1),757.62,184.1,2832560,20241023_PlasmaExtract15.wiff.scan
SM(d18:2/20:1),755.61,184.1,130920,20241023_PlasmaExtract15.wiff.scan
SM(d16:0/23:0),775.67,184.1,179880,20241023_PlasmaExtract15.wiff.scan
SM(d16:1/23:0),773.65,184.1,489480,20241023_PlasmaExtract15.wiff.scan
SM(d18:2/21:0),771.64,184.1,142560,20241023_PlasmaExtract15.wiff.scan
SM(d16:0/24:0),789.68,184.1,352200,20241023_PlasmaExtract15.wiff.scan
SM(d16:1/24:0),787.67,184.1,1239240,20241023_PlasmaExtract15.wiff.scan
SM(d16:1/24:1),785.65,184.1,1258800,20241023_PlasmaExtract15.wiff.scan
SM(d18:2/22:1),783.64,184.1,1643000,20241023_PlasmaExtract15.wiff.scan
SM(d16:0/25:0),803.7,184.1,109960,20241023_PlasmaExtract15.wiff.scan
SM(d16:1/25:0),801.68,184.1,442240,20241023_PlasmaExtract15.wiff.scan
SM(d17:1/24:1),799.67,184.1,384040,20241023_PlasmaExtract15.wiff.scan
SM(d18:0/24:0),817.72,184.1,174400,20241023_PlasmaExtract15.wiff.scan
SM(d18:0/24:1),815.7,184.1,396440,20241023_PlasmaExtract15.wiff.scan
SM(d18:1/24:1(15Z)),813.68,184.1,891760,20241023_PlasmaExtract15.wiff.scan
SM(d18:2/24:1),811.67,184.1,593480,20241023_PlasmaExtract15.wiff.scan
SM(d18:1/25:0),829.72,184.1,111080,20241023_PlasmaExtract15.wiff.scan
SM(d17:1/26:1),827.7,184.1,171880,20241023_PlasmaExtract15.wiff.scan
SM(d17:0/27:0),845.75,184.1,47000,20241023_PlasmaExtract15.wiff.scan
SM(d18:0/26:1(17Z)),843.73,184.1,88160,20241023_PlasmaExtract15.wiff.scan
SM(d18:1/26:1(17Z)),841.72,184.1,94880,20241023_PlasmaExtract15.wiff.scan
LPG(14:0),474.03,285.03,840,20241023_PlasmaExtract12.wiff.scan
LPG(14:1),472.03,283.03,2440,20241023_PlasmaExtract12.wiff.scan
"""LPG(15:0),LPG(O-16:0)""",488.03,299.03,680,20241023_PlasmaExtract12.wiff.scan
"""LPG(15:1),LPG(P-16:0)""",486.03,297.03,960,20241023_PlasmaExtract12.wiff.scan
LPG(16:0),502.03,313.03,2600,20241023_PlasmaExtract12.wiff.scan
LPG(16:1),500.03,311.03,1200,20241023_PlasmaExtract12.wiff.scan
"""LPG(17:1),LPG(P-18:0)""",514.03,325.03,880,20241023_PlasmaExtract12.wiff.scan
LPG(17:2),512.03,323.03,320,20241023_PlasmaExtract12.wiff.scan
LPG(18:0),530.03,341.03,1080,20241023_PlasmaExtract12.wiff.scan
LPG(18:1),528.03,339.03,600,20241023_PlasmaExtract12.wiff.scan
LPG(18:2),526.03,337.03,440,20241023_PlasmaExtract12.wiff.scan
LPG(18:3),524.03,335.03,240,20241023_PlasmaExtract12.wiff.scan
LPG(18:4),522.03,333.03,320,20241023_PlasmaExtract12.wiff.scan
"""LPG(19:0),LPG(O-20:0)""",544.03,355.03,5240,20241023_PlasmaExtract12.wiff.scan
"""LPG(19:1),LPG(P-20:0)""",542.03,353.03,360,20241023_PlasmaExtract12.wiff.scan
LPG(20:0),558.03,369.03,15000,20241023_PlasmaExtract12.wiff.scan
LPG(20:1),556.03,367.03,480,20241023_PlasmaExtract12.wiff.scan
LPG(20:2),554.03,365.03,240,20241023_PlasmaExtract12.wiff.scan
LPG(20:3),552.03,363.03,80,20241023_PlasmaExtract12.wiff.scan
LPG(20:4),550.03,361.03,400,20241023_PlasmaExtract12.wiff.scan
LPG(20:5),548.03,359.03,200,20241023_PlasmaExtract12.wiff.scan
LPG(22:0),586.03,397.03,400,20241023_PlasmaExtract12.wiff.scan
LPG(22:1),584.03,395.03,520,20241023_PlasmaExtract12.wiff.scan
LPG(22:2),582.03,393.03,1080,20241023_PlasmaExtract12.wiff.scan
LPG(22:4),578.03,389.03,280,20241023_PlasmaExtract12.wiff.scan
LPG(22:6),574.03,385.03,560,20241023_PlasmaExtract12.wiff.scan
"""PG(12:0),LPG(13:0)""",460.03,271.03,960,20241023_PlasmaExtract12.wiff.scan
"""PG(16:0),LPG(17:0),LPG(O-18:0)""",516.03,327.03,6520,20241023_PlasmaExtract12.wiff.scan
"""PG(20:0),LPG(21:0)""",572.03,383.03,3360,20241023_PlasmaExtract12.wiff.scan
PG(24:0),628.03,439.03,1320,20241023_PlasmaExtract12.wiff.scan
PG(25:0),642.03,453.03,520,20241023_PlasmaExtract12.wiff.scan
PG(26:0),656.03,467.03,880,20241023_PlasmaExtract12.wiff.scan
PG(26:1),654.03,465.03,280,20241023_PlasmaExtract12.wiff.scan
"""PG(27:0),PG(O-28:0)""",670.03,481.03,280,20241023_PlasmaExtract12.wiff.scan
"""PG(27:1),PG(P-28:0)""",668.03,479.03,400,20241023_PlasmaExtract12.wiff.scan
"""PG(28:0),PG(O-29:0)""",684.03,495.03,960,20241023_PlasmaExtract12.wiff.scan
"""PG(28:1),PG(P-29:0)""",682.03,493.03,280,20241023_PlasmaExtract12.wiff.scan
PG(28:2),680.03,491.03,560,20241023_PlasmaExtract12.wiff.scan
"""PG(29:0),PG(O-30:0)""",698.03,509.03,640,20241023_PlasmaExtract12.wiff.scan
"""PG(29:1),PG(O-30:1),PG(P-30:0)""",696.03,507.03,640,20241023_PlasmaExtract12.wiff.scan
