Lipid,Parent_Ion,Product_Ion,Intensity,Transition,Class,Sample_ID,Sample Name,Position,Name,Type,Sex,method_type,Blank Subtraction,subclasses,chain_length,saturation,between_parenthese,FA_Chain
[TG(64:11)|TG(63:4)]_FA22:6,1026.9,681.6,1580.1400985717773,1026.9 -> 681.6,TAG,TAG22_6_BlankBrain_NA_N1_daneman_lab_11_21_23,BlankBrain_NA,P1-A2,Blank,Brain,_NA,TAG22,0.0,TG,TG,11,(64:11),22:6
[TG(64:10)|TG(63:3)]_FA22:6,1029.0,683.7,1541.8601036071777,1029.0 -> 683.7,TAG,TAG22_6_BlankBrain_NA_N1_daneman_lab_11_21_23,BlankBrain_NA,P1-A2,Blank,Brain,_NA,TAG22,0.0,TG,TG,10,(64:10),22:6
[TG(64:9)|TG(63:2)]_FA22:6,1031.0,685.7,1565.06010055542,1031.0 -> 685.7,TAG,TAG22_6_BlankBrain_NA_N1_daneman_lab_11_21_23,BlankBrain_NA,P1-A2,Blank,Brain,_NA,TAG22,0.0,TG,TG,9,(64:9),22:6
[TG(64:8)|TG(63:1)]_FA22:6,1033.0,687.7,1541.8401069641113,1033.0 -> 687.7,TAG,TAG22_6_BlankBrain_NA_N1_daneman_lab_11_21_23,BlankBrain_NA,P1-A2,Blank,Brain,_NA,TAG22,0.0,TG,TG,8,(64:8),22:6
[TG(64:7)|TG(63:0)]_FA22:6,1035.0,689.7,1541.9801139831543,1035.0 -> 689.7,TAG,TAG22_6_BlankBrain_NA_N1_daneman_lab_11_21_23,BlankBrain_NA,P1-A2,Blank,Brain,_NA,TAG22,0.0,TG,TG,7,(64:7),22:6
[TG(64:6)]_FA22:6,1036.9,691.6,1542.3001022338867,1036.9 -> 691.6,TAG,TAG22_6_BlankBrain_NA_N1_daneman_lab_11_21_23,BlankBrain_NA,P1-A2,Blank,Brain,_NA,TAG22,0.0,TG,TG,6,(64:6),22:6
[TG(65:12)|TG(64:5)]_FA22:6,1038.9,693.6,1541.1001167297363,1038.9 -> 693.6,TAG,TAG22_6_BlankBrain_NA_N1_daneman_lab_11_21_23,BlankBrain_NA,P1-A2,Blank,Brain,_NA,TAG22,0.0,TG,TG,12,(65:12),22:6
[TG(66:18)|TG(65:11)|TG(64:4)]_FA22:6,1041.0,695.7,1541.2601165771484,1041.0 -> 695.7,TAG,TAG22_6_BlankBrain_NA_N1_daneman_lab_11_21_23,BlankBrain_NA,P1-A2,Blank,Brain,_NA,TAG22,0.0,TG,TG,18,(66:18),22:6
[TG(66:17)|TG(65:10)|TG(64:3)]_FA22:6,1043.0,697.7,1542.0601119995117,1043.0 -> 697.7,TAG,TAG22_6_BlankBrain_NA_N1_daneman_lab_11_21_23,BlankBrain_NA,P1-A2,Blank,Brain,_NA,TAG22,0.0,TG,TG,17,(66:17),22:6
[TG(66:16)|TG(65:9)|TG(64:2)]_FA22:6,1045.0,699.7,1540.8800964355469,1045.0 -> 699.7,TAG,TAG22_6_BlankBrain_NA_N1_daneman_lab_11_21_23,BlankBrain_NA,P1-A2,Blank,Brain,_NA,TAG22,0.0,TG,TG,16,(66:16),22:6
[TG(66:15)|TG(65:8)|TG(64:1)]_FA22:6,1047.0,701.7,1542.2001037597656,1047.0 -> 701.7,TAG,TAG22_6_BlankBrain_NA_N1_daneman_lab_11_21_23,BlankBrain_NA,P1-A2,Blank,Brain,_NA,TAG22,0.0,TG,TG,15,(66:15),22:6
[TG(66:14)|TG(65:7)|TG(64:0)]_FA22:6,1049.0,703.7,1540.8200988769531,1049.0 -> 703.7,TAG,TAG22_6_BlankBrain_NA_N1_daneman_lab_11_21_23,BlankBrain_NA,P1-A2,Blank,Brain,_NA,TAG22,0.0,TG,TG,14,(66:14),22:6
[TG(66:13)|TG(65:6)]_FA22:6,1050.9,705.6,1541.2800979614258,1050.9 -> 705.6,TAG,TAG22_6_BlankBrain_NA_N1_daneman_lab_11_21_23,BlankBrain_NA,P1-A2,Blank,Brain,_NA,TAG22,0.0,TG,TG,13,(66:13),22:6
[TG(66:12)|TG(65:5)]_FA22:6,1053.0,707.7,1541.5601119995117,1053.0 -> 707.7,TAG,TAG22_6_BlankBrain_NA_N1_daneman_lab_11_21_23,BlankBrain_NA,P1-A2,Blank,Brain,_NA,TAG22,0.0,TG,TG,12,(66:12),22:6
[TG(66:11)|TG(65:4)]_FA22:6,1055.0,709.7,1594.040111541748,1055.0 -> 709.7,TAG,TAG22_6_BlankBrain_NA_N1_daneman_lab_11_21_23,BlankBrain_NA,P1-A2,Blank,Brain,_NA,TAG22,0.0,TG,TG,11,(66:11),22:6
[TG(66:10)|TG(65:3)]_FA22:6,1057.0,711.7,1599.6201095581055,1057.0 -> 711.7,TAG,TAG22_6_BlankBrain_NA_N1_daneman_lab_11_21_23,BlankBrain_NA,P1-A2,Blank,Brain,_NA,TAG22,0.0,TG,TG,10,(66:10),22:6
[TG(66:9)|TG(65:2)]_FA22:6,1059.0,713.7,1574.720100402832,1059.0 -> 713.7,TAG,TAG22_6_BlankBrain_NA_N1_daneman_lab_11_21_23,BlankBrain_NA,P1-A2,Blank,Brain,_NA,TAG22,0.0,TG,TG,9,(66:9),22:6
[TG(66:8)|TG(65:1)]_FA22:6,1061.0,715.7,1541.5001029968262,1061.0 -> 715.7,TAG,TAG22_6_BlankBrain_NA_N1_daneman_lab_11_21_23,BlankBrain_NA,P1-A2,Blank,Brain,_NA,TAG22,0.0,TG,TG,8,(66:8),22:6
[TG(66:7)]_FA22:6,1062.9,717.6,1542.440113067627,1062.9 -> 717.6,TAG,TAG22_6_BlankBrain_NA_N1_daneman_lab_11_21_23,BlankBrain_NA,P1-A2,Blank,Brain,_NA,TAG22,0.0,TG,TG,7,(66:7),22:6
[TG(66:6)]_FA22:6,1065.0,719.7,1583.3601036071777,1065.0 -> 719.7,TAG,TAG22_6_BlankBrain_NA_N1_daneman_lab_11_21_23,BlankBrain_NA,P1-A2,Blank,Brain,_NA,TAG22,0.0,TG,TG,6,(66:6),22:6
[TG(46:6)]_FA22:6,784.6,439.3,1497.700107574463,784.6 -> 439.3,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,6,(46:6),22:6
[TG(47:6)]_FA22:6,798.7,453.4,1496.7401123046875,798.7 -> 453.4,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,6,(47:6),22:6
[TG(48:8)|TG(47:1)]_FA22:6,808.7,463.4,2053.000141143799,808.7 -> 463.4,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,277.1800079345703,TG,TG,8,(48:8),22:6
[TG(48:7)|TG(47:0)]_FA22:6,810.8,465.5,1644.1601257324219,810.8 -> 465.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,7,(48:7),22:6
[TG(48:6)]_FA22:6,812.7,467.4,1560.320110321045,812.7 -> 467.4,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,6.120002746582031,TG,TG,6,(48:6),22:6
[TG(49:8)|TG(48:1)]_FA22:6,822.8,477.5,1507.540111541748,822.8 -> 477.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,7.439994812011719,TG,TG,8,(49:8),22:6
[TG(49:7)|TG(48:0)]_FA22:6,824.8,479.5,1576.860122680664,824.8 -> 479.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,7,(49:7),22:6
[TG(49:6)]_FA22:6,826.7,481.4,1669.9801292419434,826.7 -> 481.4,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,6,(49:6),22:6
[TG(50:9)|TG(49:2)]_FA22:6,834.8,489.5,1623.2001152038574,834.8 -> 489.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,9,(50:9),22:6
[TG(50:8)|TG(49:1)]_FA22:6,836.8,491.5,1497.0601081848145,836.8 -> 491.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,8,(50:8),22:6
[TG(50:7)|TG(49:0)]_FA22:6,838.8,493.5,1562.7401123046875,838.8 -> 493.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,46.959999084472656,TG,TG,7,(50:7),22:6
[TG(50:6)]_FA22:6,840.7,495.4,1605.760124206543,840.7 -> 495.4,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,103.58002090454102,TG,TG,6,(50:6),22:6
[TG(51:9)|TG(50:2)]_FA22:6,848.8,503.5,2398.2801475524902,848.8 -> 503.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,9,(51:9),22:6
[TG(51:8)|TG(50:1)]_FA22:6,850.8,505.5,1496.9401016235352,850.8 -> 505.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,8,(51:8),22:6
[TG(51:7)|TG(50:0)]_FA22:6,852.8,507.5,1697.0801162719727,852.8 -> 507.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,7,(51:7),22:6
[TG(51:6)]_FA22:6,854.7,509.4,1571.380111694336,854.7 -> 509.4,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,6,(51:6),22:6
[TG(52:10)|TG(51:3)]_FA22:6,860.8,515.5,1666.3401222229004,860.8 -> 515.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,57.260013580322266,TG,TG,10,(52:10),22:6
[TG(52:9)|TG(51:2)]_FA22:6,862.8,517.5,1546.540111541748,862.8 -> 517.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,9,(52:9),22:6
[TG(52:8)|TG(51:1)]_FA22:6,864.8,519.5,1637.9601211547852,864.8 -> 519.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,8,(52:8),22:6
[TG(52:7)|TG(51:0)]_FA22:6,866.8,521.5,1604.4801177978516,866.8 -> 521.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,7,(52:7),22:6
[TG(52:6)]_FA22:6,868.7,523.4,1561.1401290893555,868.7 -> 523.4,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,6,(52:6),22:6
[TG(53:10)|TG(52:3)]_FA22:6,874.8,529.5,1564.960117340088,874.8 -> 529.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,64.1200180053711,TG,TG,10,(53:10),22:6
[TG(53:9)|TG(52:2)]_FA22:6,876.8,531.5,1624.760108947754,876.8 -> 531.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,45.0000114440918,TG,TG,9,(53:9),22:6
[TG(53:8)|TG(52:1)]_FA22:6,878.8,533.5,1496.1801071166992,878.8 -> 533.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,8,(53:8),22:6
[TG(53:7)|TG(52:0)]_FA22:6,880.8,535.5,1496.9401054382324,880.8 -> 535.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,7,(53:7),22:6
[TG(53:6)]_FA22:6,882.8,537.5,1543.2801094055176,882.8 -> 537.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,6,(53:6),22:6
[TG(54:12)|TG(53:5)]_FA22:6,884.8,539.5,1629.980125427246,884.8 -> 539.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,82.46000671386719,TG,TG,12,(54:12),22:6
[TG(54:11)|TG(53:4)]_FA22:6,886.8,541.5,1533.7201080322266,886.8 -> 541.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,11,(54:11),22:6
[TG(54:10)|TG(53:3)]_FA22:6,888.8,543.5,1554.0801048278809,888.8 -> 543.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,10,(54:10),22:6
[TG(54:9)|TG(53:2)]_FA22:6,890.8,545.5,1497.0601119995117,890.8 -> 545.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,9,(54:9),22:6
[TG(54:8)|TG(53:1)]_FA22:6,892.8,547.5,1723.8801231384277,892.8 -> 547.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,130.72002029418945,TG,TG,8,(54:8),22:6
[TG(54:7)|TG(53:0)]_FA22:6,894.8,549.5,1565.0001106262207,894.8 -> 549.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,28.760005950927734,TG,TG,7,(54:7),22:6
[TG(54:6)]_FA22:6,896.8,551.5,1507.0201110839844,896.8 -> 551.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,6,(54:6),22:6
[TG(55:11)|TG(54:4)]_FA22:6,900.8,555.5,1597.9601135253906,900.8 -> 555.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,96.96001434326172,TG,TG,11,(55:11),22:6
[TG(55:10)|TG(54:3)]_FA22:6,902.8,557.5,1659.8201217651367,902.8 -> 557.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,159.52001953125,TG,TG,10,(55:10),22:6
[TG(55:9)|TG(54:2)]_FA22:6,904.8,559.5,1496.7801094055176,904.8 -> 559.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,9,(55:9),22:6
[TG(55:8)|TG(54:1)]_FA22:6,906.8,561.5,1496.7401084899902,906.8 -> 561.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,8,(55:8),22:6
[TG(55:7)|TG(54:0)]_FA22:6,908.9,563.6,1546.920108795166,908.9 -> 563.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,7,(55:7),22:6
[TG(56:13)|TG(55:6)]_FA22:6,910.8,565.5,1522.720115661621,910.8 -> 565.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,13,(56:13),22:6
[TG(56:12)|TG(55:5)]_FA22:6,912.8,567.5,1496.4801063537598,912.8 -> 567.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,12,(56:12),22:6
[TG(56:11)|TG(55:4)]_FA22:6,914.8,569.5,1808.3001289367676,914.8 -> 569.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,308.5600166320801,TG,TG,11,(56:11),22:6
[TG(56:10)|TG(55:3)]_FA22:6,916.8,571.5,1496.4001197814941,916.8 -> 571.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,10,(56:10),22:6
[TG(56:9)|TG(55:2)]_FA22:6,918.8,573.5,1511.0001182556152,918.8 -> 573.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,9,(56:9),22:6
[TG(56:8)|TG(55:1)]_FA22:6,920.9,575.6,1751.2001304626465,920.9 -> 575.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,8,(56:8),22:6
[TG(56:7)|TG(55:0)]_FA22:6,922.9,577.6,1602.200122833252,922.9 -> 577.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,7,(56:7),22:6
[TG(56:6)]_FA22:6,924.8,579.5,1533.600112915039,924.8 -> 579.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,6,(56:6),22:6
[TG(57:12)|TG(56:5)]_FA22:6,926.8,581.5,1566.8000984191895,926.8 -> 581.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,12,(57:12),22:6
[TG(57:11)|TG(56:4)]_FA22:6,928.8,583.5,1496.5001106262207,928.8 -> 583.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,11,(57:11),22:6
[TG(57:10)|TG(56:3)]_FA22:6,930.8,585.5,1497.0401000976562,930.8 -> 585.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,10,(57:10),22:6
[TG(57:9)|TG(56:2)]_FA22:6,932.9,587.6,1568.520107269287,932.9 -> 587.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,26.580001831054688,TG,TG,9,(57:9),22:6
[TG(57:8)|TG(56:1)]_FA22:6,934.9,589.6,1496.0401000976562,934.9 -> 589.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,8,(57:8),22:6
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,936.9,591.6,1618.540111541748,936.9 -> 591.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,62.55999755859375,TG,TG,14,(58:14),22:6
[TG(58:13)|TG(57:6)]_FA22:6,938.8,593.5,1541.980110168457,938.8 -> 593.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,13,(58:13),22:6
[TG(58:12)|TG(57:5)]_FA22:6,940.8,595.5,1509.1201133728027,940.8 -> 595.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,8.400012969970703,TG,TG,12,(58:12),22:6
[TG(58:11)|TG(57:4)]_FA22:6,942.8,597.5,1510.780101776123,942.8 -> 597.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,11,(58:11),22:6
[TG(58:10)|TG(57:3)]_FA22:6,944.9,599.6,1573.7201080322266,944.9 -> 599.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,53.3800048828125,TG,TG,10,(58:10),22:6
[TG(58:9)|TG(57:2)]_FA22:6,946.9,601.6,1536.360107421875,946.9 -> 601.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,9,(58:9),22:6
[TG(58:8)|TG(57:1)]_FA22:6,948.9,603.6,1591.1201171875,948.9 -> 603.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,19.39999771118164,TG,TG,8,(58:8),22:6
[TG(58:7)|TG(57:0)]_FA22:6,950.9,605.6,1495.9601135253906,950.9 -> 605.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,7,(58:7),22:6
[TG(59:13)|TG(58:6)]_FA22:6,952.8,607.5,1529.9801139831543,952.8 -> 607.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,13,(59:13),22:6
[TG(59:12)|TG(58:5)]_FA22:6,954.8,609.5,1528.060115814209,954.8 -> 609.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,12,(59:12),22:6
[TG(59:11)|TG(58:4)]_FA22:6,956.9,611.6,1552.2801094055176,956.9 -> 611.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,11,(59:11),22:6
[TG(59:10)|TG(58:3)]_FA22:6,958.9,613.6,1522.7401084899902,958.9 -> 613.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,22.239994049072266,TG,TG,10,(59:10),22:6
[TG(59:9)|TG(58:2)]_FA22:6,960.9,615.6,1496.7400970458984,960.9 -> 615.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,9,(59:9),22:6
[TG(60:15)|TG(59:8)|TG(58:1)]_FA22:6,962.9,617.6,1496.520107269287,962.9 -> 617.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,15,(60:15),22:6
[TG(60:14)|TG(59:7)|TG(58:0)]_FA22:6,964.9,619.6,1496.5401077270508,964.9 -> 619.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,14,(60:14),22:6
[TG(60:13)|TG(59:6)]_FA22:6,966.8,621.5,1550.1800994873047,966.8 -> 621.5,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,49.540000915527344,TG,TG,13,(60:13),22:6
[TG(60:12)|TG(59:5)]_FA22:6,968.9,623.6,1496.5601081848145,968.9 -> 623.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,12,(60:12),22:6
[TG(60:11)|TG(59:4)]_FA22:6,970.9,625.6,1539.960105895996,970.9 -> 625.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,39.52000045776367,TG,TG,11,(60:11),22:6
[TG(60:10)|TG(59:3)]_FA22:6,972.9,627.6,1496.3601188659668,972.9 -> 627.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,10,(60:10),22:6
[TG(60:9)|TG(59:2)]_FA22:6,974.9,629.6,1555.0201034545898,974.9 -> 629.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,53.780006408691406,TG,TG,9,(60:9),22:6
[TG(60:8)|TG(59:1)]_FA22:6,976.9,631.6,1499.8001098632812,976.9 -> 631.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,8,(60:8),22:6
[TG(61:14)|TG(60:7)|TG(59:0)]_FA22:6,978.9,633.6,1496.6601219177246,978.9 -> 633.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,14,(61:14),22:6
[TG(61:13)|TG(60:6)]_FA22:6,980.9,635.6,1598.6801109313965,980.9 -> 635.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,1.8399887084960938,TG,TG,13,(61:13),22:6
[TG(61:12)|TG(60:5)]_FA22:6,982.9,637.6,1567.860107421875,982.9 -> 637.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,57.58000564575195,TG,TG,12,(61:12),22:6
[TG(61:11)|TG(60:4)]_FA22:6,984.9,639.6,1496.9201126098633,984.9 -> 639.6,TAG,TAG22_6_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,TAG22,0.0,TG,TG,11,(61:11),22:6
