Lipid,Class,DOD73-5xFAD-M2liver_033123,FAD131-5xFAD-M1liver_033123,FAD131-5xFAD-M2liver_033123,FAD131-5xFAD-M4liver_033123,FAD173-5xFAD-M1liver_033123,DOD73m2_500x_N1__liverLD__8_8_23,FAD131m1_500x_N1__liverLD__8_8_23,FAD131m2_500x_N1__liverLD__8_8_23,FAD131m4_500x_N1__liverLD__8_8_23,FAD173m1_500x_N1__liverLD__8_8_23,Blank_500x_N1__liverLD__8_8_23,Title1,Title2,Title,length1,length2,Blank_name
C12:1,FA,33992.34246826172,36459.182189941406,33573.602294921875,34736.72253417969,34995.642578125,426497.6689453125,497496.1767578125,424308.33056640625,482191.3525390625,437906.232421875,493761.1142578125,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C14:1,FA,319819.1005859375,318049.23974609375,305547.70166015625,315566.4853515625,307396.82080078125,770915.7314453125,761247.0703125,627102.865234375,711979.046875,900056.4013671875,590455.8642578125,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C18:0,FA,74532.82543945312,80053.16662597656,65888.66479492188,72870.60485839844,56996.963623046875,1564533.484375,1766853.1171875,1603816.03125,1530548.29296875,1617240.10546875,1391278.875,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C19:0,FA,107847.40795898438,109346.90881347656,115323.80749511719,111864.20812988281,82008.18530273438,1213776.84375,1286329.58984375,1193957.34765625,1149673.83984375,1298124.09375,1051877.1337890625,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C20:0,FA,51124.023498535156,30520.202072143555,88291.20574951172,69975.42487716675,102983.40768051147,2752565.697265625,2762564.39453125,2810568.265625,2665492.2744140625,2743455.185546875,2564121.353515625,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C20:1,FA,50567.26362609863,37218.88252258301,66577.18469238281,61702.344398498535,61857.70422363281,441928.91015625,467829.6142578125,529655.955078125,396131.97021484375,453412.7529296875,363224.00634765625,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C22:0,FA,69413.66516113281,70126.16491699219,65914.54406738281,67336.18518066406,61859.204833984375,1278306.0625,1312721.728515625,1300567.28515625,1258958.5327148438,1296348.5966796875,1176931.611328125,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C22:1,FA,30213.10223388672,29934.22198486328,26990.041778564453,29742.282104492188,28434.641967773438,259253.17919921875,299025.6416015625,286784.28173828125,291241.0002441406,270040.63720703125,306812.91943359375,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C22:4,FA,40848.32287597656,42451.36297607422,36462.06268310547,39453.18273925781,33471.282344818115,279612.8603515625,310981.48193359375,307725.20361328125,278677.72021484375,290028.00146484375,272245.138671875,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C24:0,FA,16464.14109802246,16985.46124267578,16515.06120300293,15017.701034545898,14924.441024780273,203958.99472045898,203980.3159866333,209732.3956604004,193793.35398864746,211180.456741333,175408.8727493286,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C24:1,FA,14847.381103515625,15827.581085205078,14899.301010131836,15040.621109008789,14172.481079101562,158470.0103302002,162320.91107940674,160566.03108215332,153225.45236968994,164290.27043914795,149376.490234375,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C24:5,FA,21285.121643066406,22620.441864013672,21180.161560058594,21634.0615234375,21450.941497802734,279957.46337890625,290178.83984375,282014.162109375,245801.31689453125,279969.77880859375,225283.4560546875,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C24:6,FA,25008.501586914062,26783.10189819336,23670.181671142578,26500.182037353516,22417.721557617188,227795.8779296875,253592.15673828125,240040.35791015625,216336.59399414062,226447.85546875,206195.2138671875,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C26:0,FA,8593.300605773926,9950.04076385498,9932.800750732422,8630.180557250977,9203.220657348633,183435.07354736328,196148.27264404297,197070.53283691406,175716.4126586914,194878.43353271484,160921.02989196777,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C26:1,FA,14668.400955200195,14744.301040649414,14093.840942382812,14348.221069335938,12539.700859069824,214568.755859375,221483.2352294922,217743.55407714844,210119.41564941406,219799.93627929688,198837.61322021484,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C28:0,FA,9509.200622558594,8957.880760192871,8603.660606384277,7908.40047454834,9930.70068359375,213857.89501953125,209184.255859375,203960.65356445312,185559.93432617188,206251.916015625,157839.27172851562,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C34:0,FA,4688.840328216553,5685.300399780273,4910.900318145752,5078.140312194824,4569.480339050293,145935.21020507812,139074.66943359375,153991.55078125,128613.92980957031,149589.73046875,108167.70788574219,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
"Cer(d14:2(4E,6E)/16:0)",Cer,9602.800636291504,10676.380744934082,10004.140781402588,9362.640663146973,10919.260772705078,1848.160140991211,1804.000129699707,1718.3001098632812,1910.8001403808594,1971.760124206543,2028.8001327514648,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
"Cer(d14:2(4E,6E)/18:1(9Z))",Cer,8877.34058380127,9065.98062133789,8242.180576324463,9463.62068939209,8823.32063293457,1962.7601432800293,2049.3801460266113,1831.1801300048828,1938.70015335083,1907.0001335144043,1862.980125427246,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
"Cer(d14:2(4E,6E)/20:1(11Z))",Cer,9588.000774383545,8384.140560150146,9394.840728759766,9376.880599975586,10126.280773162842,1962.8001289367676,1989.9201431274414,1978.5201416015625,2100.0801544189453,2002.9201393127441,1910.3601417541504,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:0/14:0),Cer,25765.101806640625,27174.66177368164,27573.721923828125,33188.58248901367,28044.021850585938,2305.6401710510254,1936.0401420593262,2050.600143432617,2077.840145111084,2275.8201599121094,2027.4601364135742,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:0/16:0),Cer,58309.224060058594,60306.48455810547,56995.40399169922,58995.843994140625,58613.80438232422,2419.220188140869,2242.0401496887207,2435.6601791381836,2575.2801971435547,2738.0601921081543,1853.7801208496094,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:0/18:0),Cer,24366.841735839844,22575.58154296875,25362.461791992188,24789.76187133789,24749.58187866211,2094.4801445007324,1899.7801361083984,2304.9401512145996,2145.1601638793945,1901.6401290893555,2856.440200805664,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:0/20:0),Cer,26695.201568603516,27162.281951904297,27039.78204345703,24958.421905517578,25847.02197265625,2432.040184020996,2221.140148162842,2090.460136413574,1991.7601432800293,1962.7001266479492,2140.820140838623,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:0/22:0),Cer,27776.181610107422,26963.74200439453,29960.862182617188,23600.981903076172,26645.24203491211,1999.4201469421387,2019.7401580810547,1787.000129699707,1912.9801330566406,2283.220157623291,1847.5801239013672,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:0/24:0),Cer,73688.32458496094,74258.60498046875,69665.18505859375,66611.94506835938,71716.94543457031,2146.2401428222656,2083.8001556396484,1876.9001274108887,2570.620204925537,2295.100154876709,2210.4401473999023,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:0/26:0),Cer,37811.342834472656,40761.34289550781,41659.062927246094,40781.38299560547,39170.762634277344,2212.0201416015625,2205.680145263672,2404.820156097412,2400.0201416015625,2429.1001625061035,2385.380172729492,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:0/h24:0),Cer,66100.90417480469,71615.50500488281,64478.46472167969,66853.72485351562,69527.86511230469,2050.900146484375,2078.260166168213,1837.7001304626465,1822.6801376342773,2035.5801277160645,1725.860122680664,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:0/h26:0),Cer,37228.58270263672,35616.962493896484,38073.16293334961,37890.642822265625,36693.84274291992,2163.500160217285,1879.2401275634766,2042.4801406860352,1941.1801452636719,2047.0201301574707,2039.500144958496,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:1/12:0),Cer,13702.380935668945,14676.920921325684,14292.661056518555,12797.880897521973,13408.780952453613,1929.620132446289,1830.780128479004,1996.8001441955566,2262.4601287841797,1863.0401229858398,1682.500114440918,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:1/16:0),Cer,27773.801971435547,26997.14175415039,27263.98193359375,24626.401977539062,27179.24188232422,3420.7402114868164,2833.6401901245117,2185.5001373291016,2825.5802040100098,2683.680187225342,2777.880172729492,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:1/18:0),Cer,19111.721336364746,17018.40138244629,21238.561569213867,19192.061401367188,19596.841384887695,2299.400173187256,2314.3201866149902,2177.6801567077637,2765.900188446045,2491.9201736450195,1951.2401275634766,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:1/18:1(9Z)),Cer,17384.681106567383,18119.881301879883,20418.001495361328,20787.401596069336,20001.001373291016,2556.62020111084,2970.580219268799,1874.3801612854004,2352.860164642334,2256.7601623535156,2494.66015625,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:1/20:0),Cer,17296.36116027832,17171.781188964844,17685.82122039795,15297.421112060547,17804.761199951172,2526.7401847839355,2435.0401916503906,1785.280128479004,2208.660144805908,2173.1401596069336,2025.1601371765137,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
