Lipid,Class,DOD73m2_500x_N1__liverLD__8_8_23_x,FAD131m1_500x_N1__liverLD__8_8_23_x,FAD131m2_500x_N1__liverLD__8_8_23_x,FAD131m4_500x_N1__liverLD__8_8_23_x,FAD173m1_500x_N1__liverLD__8_8_23_x,DOD73m2_500x_N1__liverLD__8_8_23_y,FAD131m1_500x_N1__liverLD__8_8_23_y,FAD131m2_500x_N1__liverLD__8_8_23_y,FAD131m4_500x_N1__liverLD__8_8_23_y,FAD173m1_500x_N1__liverLD__8_8_23_y,Blank_500x_N1__liverLD__8_8_23,Title1,Title2,Title,length1,length2,Blank_name
"PIo (38:2), PIp (38:1)",PI,1925.4601402282715,2440.8001708984375,2251.7001762390137,2010.1001625061035,1916.3801383972168,1925.4601402282715,2440.8001708984375,2251.7001762390137,2010.1001625061035,1916.3801383972168,2118.320152282715,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
"PIo (38:3), PIp (38:2)",PI,1925.3201446533203,2062.5601539611816,1975.0201377868652,1913.9801445007324,1916.4601440429688,1925.3201446533203,2062.5601539611816,1975.0201377868652,1913.9801445007324,1916.4601440429688,2028.460147857666,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
"PIo (38:4), PIp (38:3)",PI,1926.4201354980469,1988.280143737793,2200.1601791381836,2052.880142211914,1955.3601379394531,1926.4201354980469,1988.280143737793,2200.1601791381836,2052.880142211914,1955.3601379394531,1911.640151977539,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
"PIo (38:5), PIp (38:4)",PI,1925.9001350402832,2071.1401443481445,1913.5401306152344,1971.1401481628418,1936.5201454162598,1925.9001350402832,2071.1401443481445,1913.5401306152344,1971.1401481628418,1936.5201454162598,1912.9201278686523,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
"PIo (40:1), PIp (40:0)",PI,1925.760139465332,2107.0601387023926,1999.4401321411133,1925.160140991211,1916.9601402282715,1925.760139465332,2107.0601387023926,1999.4401321411133,1925.160140991211,1916.9601402282715,1939.8401565551758,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
"PIo (40:2), PIp (40:1)",PI,1926.5601348876953,2007.6801490783691,2099.380157470703,2152.060161590576,1916.5601501464844,1926.5601348876953,2007.6801490783691,2099.380157470703,2152.060161590576,1916.5601501464844,1960.3801498413086,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
"PIo (40:3), PIp (40:2)",PI,1925.4801445007324,2023.440143585205,2200.920166015625,1987.1001472473145,1916.7801322937012,1925.4801445007324,2023.440143585205,2200.920166015625,1987.1001472473145,1916.7801322937012,2073.1601600646973,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
"PIo (40:4), PIp (40:3)",PI,1925.9601554870605,1932.440143585205,2139.66015625,2029.460147857666,1916.5401344299316,1925.9601554870605,1932.440143585205,2139.66015625,2029.460147857666,1916.5401344299316,1926.3401260375977,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
"PIo (40:5), PIp (40:4)",PI,1925.5201416015625,1957.580135345459,2018.760139465332,1912.5201530456543,1917.3801383972168,1925.5201416015625,1957.580135345459,2018.760139465332,1912.5201530456543,1917.3801383972168,2065.820152282715,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
"PIo (40:6), PIp (40:5)",PI,1925.700138092041,1980.500144958496,1913.3401374816895,1944.7801513671875,1917.300136566162,1925.700138092041,1980.500144958496,1913.3401374816895,1944.7801513671875,1917.300136566162,1988.8201484680176,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PIo (40:7),PI,1926.3001327514648,1994.0401306152344,2080.400146484375,1983.7001457214355,1916.0401420593262,1926.3001327514648,1994.0401306152344,2080.400146484375,1983.7001457214355,1916.0401420593262,2055.540142059326,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PIo (42:0),PI,1926.5801467895508,1959.740146636963,1983.5201454162598,1913.7601203918457,1916.1401252746582,1926.5801467895508,1959.740146636963,1983.5201454162598,1913.7601203918457,1916.1401252746582,1932.240135192871,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PIo (42:1),PI,1925.5801429748535,2018.1001434326172,1913.6601371765137,1913.820140838623,1915.3401374816895,1925.5801429748535,2018.1001434326172,1913.6601371765137,1913.820140838623,1915.3401374816895,1995.7801475524902,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PIo (42:2),PI,1925.7601432800293,1982.680118560791,1913.4201469421387,2052.4001541137695,1915.8401412963867,1925.7601432800293,1982.680118560791,1913.4201469421387,2052.4001541137695,1915.8401412963867,1988.0801429748535,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PIo (42:4),PI,1926.2601509094238,2022.4801483154297,1977.5201454162598,2048.820137023926,1916.4201278686523,1926.2601509094238,2022.4801483154297,1977.5201454162598,2048.820137023926,1916.4201278686523,2022.8801498413086,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PIo (42:6),PI,1969.7401313781738,1951.9201393127441,1981.7801361083984,1957.2401428222656,1915.8201293945312,1969.7401313781738,1951.9201393127441,1981.7801361083984,1957.2401428222656,1915.8201293945312,2003.5801429748535,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PIp (20:0),PI,1963.0201301574707,2738.880184173584,2630.4801864624023,2989.520221710205,2052.6401557922363,1963.0201301574707,2738.880184173584,2630.4801864624023,2989.520221710205,2052.6401557922363,3171.5002059936523,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PIp (28:0),PI,1926.2601432800293,2042.2201347351074,2062.7001609802246,2028.7801361083984,1917.0801429748535,1926.2601432800293,2042.2201347351074,2062.7001609802246,2028.7801361083984,1917.0801429748535,2123.4401626586914,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PIp (30:1),PI,1925.6601524353027,2083.640151977539,2108.4201431274414,2023.9601554870605,1916.7401504516602,1925.6601524353027,2083.640151977539,2108.4201431274414,2023.9601554870605,1916.7401504516602,1981.6001358032227,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PIp (32:1),PI,1926.0001335144043,2025.1601257324219,1913.4801445007324,1925.980136871338,1949.0801429748535,1926.0001335144043,2025.1601257324219,1913.4801445007324,1925.980136871338,1949.0801429748535,1912.040138244629,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PIp (34:4),PI,2001.2201347351074,2060.660140991211,1951.8001403808594,1950.3201484680176,1916.580135345459,2001.2201347351074,2060.660140991211,1951.8001403808594,1950.3201484680176,1916.580135345459,1987.7201499938965,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PIp (36:5),PI,1926.7001342773438,2022.9601440429688,1913.3201484680176,2139.6401557922363,1916.120132446289,1926.7001342773438,2022.9601440429688,1913.3201484680176,2139.6401557922363,1916.120132446289,1912.14013671875,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PIp (42:2),PI,1926.3601455688477,1920.4601402282715,2008.3001518249512,1986.2201461791992,1916.1401252746582,1926.3601455688477,1920.4601402282715,2008.3001518249512,1986.2201461791992,1916.1401252746582,1911.9601402282715,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PIp (42:4),PI,1925.0801429748535,2007.0801467895508,1930.4001388549805,1958.10013961792,1938.3401222229004,1925.0801429748535,2007.0801467895508,1930.4001388549805,1958.10013961792,1938.3401222229004,1925.7601432800293,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (24:0),PS,1961.1801300048828,1963.5601387023926,1958.880142211914,2002.0601348876953,1959.5201416015625,1961.1801300048828,1963.5601387023926,1958.880142211914,2002.0601348876953,1959.5201416015625,1959.160140991211,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (26:0),PS,1961.2201385498047,1963.5401344299316,1959.480136871338,1958.1201400756836,1960.4201278686523,1961.2201385498047,1963.5401344299316,1959.480136871338,1958.1201400756836,1960.4201278686523,1959.140151977539,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (26:1),PS,1960.6801300048828,2038.1401290893555,1959.480136871338,1959.240135192871,1959.8001403808594,1960.6801300048828,2038.1401290893555,1959.480136871338,1959.240135192871,1959.8001403808594,1958.4601287841797,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (28:2),PS,1962.340129852295,1963.500129699707,1958.5001373291016,1959.0201416015625,2009.4801445007324,1962.340129852295,1963.500129699707,1958.5001373291016,1959.0201416015625,2009.4801445007324,1958.7801475524902,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (30:0),PS,1961.740135192871,1963.500129699707,1959.400146484375,1960.0201301574707,1959.4201393127441,1961.740135192871,1963.500129699707,1959.400146484375,1960.0201301574707,1959.4201393127441,1957.9001388549805,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (30:1),PS,1961.7401390075684,1962.8201370239258,1959.4601364135742,1958.2201461791992,1959.700138092041,1961.7401390075684,1962.8201370239258,1959.4601364135742,1958.2201461791992,1959.700138092041,1958.000144958496,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (30:3),PS,1961.080135345459,1985.1201400756836,1959.1801376342773,1958.9801559448242,1960.0201530456543,1961.080135345459,1985.1201400756836,1959.1801376342773,1958.9801559448242,1960.0201530456543,1958.5201377868652,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (30:4),PS,1961.0401229858398,1963.6601371765137,1959.1401405334473,1958.3601455688477,1960.6201286315918,1961.0401229858398,1963.6601371765137,1959.1401405334473,1958.3601455688477,1960.6201286315918,2023.7001495361328,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (32:0),PS,1961.2201385498047,1962.9601364135742,1959.18013381958,1958.8601417541504,1959.6601371765137,1961.2201385498047,1962.9601364135742,1959.18013381958,1958.8601417541504,1959.6601371765137,1983.3001518249512,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (32:1),PS,1977.3201332092285,1963.1201362609863,1960.080135345459,1958.8001327514648,1959.080135345459,1977.3201332092285,1963.1201362609863,1960.080135345459,1958.8001327514648,1959.080135345459,1958.740135192871,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (32:2),PS,1977.1601448059082,1962.8601264953613,1959.340129852295,1959.7001342773438,1959.5801315307617,1977.1601448059082,1962.8601264953613,1959.340129852295,1959.7001342773438,1959.5801315307617,2062.760139465332,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (32:3),PS,1961.7001304626465,1962.7801399230957,1959.7201538085938,1959.0201416015625,1959.080135345459,1961.7001304626465,1962.7801399230957,1959.7201538085938,1959.0201416015625,1959.080135345459,1959.0801239013672,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (32:5),PS,1962.000129699707,1963.7601280212402,1959.2001419067383,1982.4201469421387,2042.70015335083,1962.000129699707,1963.7601280212402,1959.2001419067383,1982.4201469421387,2042.70015335083,1979.3201332092285,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (34:2),PS,1961.340145111084,1962.4001426696777,1959.260139465332,1958.9001350402832,1959.400146484375,1961.340145111084,1962.4001426696777,1959.260139465332,1958.9001350402832,1959.400146484375,1958.6201515197754,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (34:3),PS,2030.2401542663574,1963.8401412963867,1959.4001502990723,1959.1601295471191,1959.8201446533203,2030.2401542663574,1963.8401412963867,1959.4001502990723,1959.1601295471191,1959.8201446533203,1996.6201515197754,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (34:4),PS,1961.7001342773438,1963.0601387023926,1958.7601318359375,1959.5201454162598,1974.1801452636719,1961.7001342773438,1963.0601387023926,1958.7601318359375,1959.5201454162598,1974.1801452636719,1958.6601448059082,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (34:5),PS,1961.3401374816895,1973.980136871338,1959.500144958496,1959.2801475524902,1959.240146636963,1961.3401374816895,1973.980136871338,1959.500144958496,1959.2801475524902,1959.240146636963,1958.780128479004,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (36:0),PS,1961.0801429748535,2028.6401405334473,1973.3001289367676,1958.5601387023926,1960.9601402282715,1961.0801429748535,2028.6401405334473,1973.3001289367676,1958.5601387023926,1960.9601402282715,1958.240146636963,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (36:1),PS,1961.3801307678223,1962.2401275634766,1968.2801246643066,1958.7001457214355,1960.040138244629,1961.3801307678223,1962.2401275634766,1968.2801246643066,1958.7001457214355,1960.040138244629,1958.8401412963867,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (36:4),PS,1959.9601287841797,1962.8201332092285,1958.1201210021973,1958.5601539611816,1958.8401489257812,1959.9601287841797,1962.8201332092285,1958.1201210021973,1958.5601539611816,1958.8401489257812,1958.1801414489746,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (36:5),PS,1996.0601348876953,1962.3801383972168,1959.8801307678223,1959.080135345459,1959.9801483154297,1996.0601348876953,1962.3801383972168,1959.8801307678223,1959.080135345459,1959.9801483154297,1958.240135192871,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (36:6),PS,1961.2001342773438,1962.8601455688477,1959.2801513671875,1958.860149383545,1959.240146636963,1961.2001342773438,1962.8601455688477,1959.2801513671875,1958.860149383545,1959.240146636963,1958.300136566162,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (36:8),PS,1961.5201263427734,1962.2201385498047,1959.440143585205,1958.6201362609863,1960.18013381958,1961.5201263427734,1962.2201385498047,1959.440143585205,1958.6201362609863,1960.18013381958,1997.700138092041,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
