Lipid,Retention_Time,OzESI_Intensity,group_by_ion,group_by_lipid,Sample_ID,Transition,Sample,Parent_Ion,Product_Ion,Species,Class,Possible_Lipids,Peak_Height,FWHM,Peak_Width,Peak_Area,Filter_Column,STD_RT_ON,STD_RT_OFF,STD_RT_Dif,n_value,Adjusted_RT
FA(18:3)_<BF>_n-9 ,6.78845,180697.0,9,96,FAME_on,337.2 -> 183.0,FAME,337.2,183.0,18:3,FA,FA(18:2)_<B>_n-9 | FA(18:3)_<BF>_n-9 | FA(20:2)_<B>_n-11 | FA(20:3)_<BF>_n-11 | FA(20:4)_<BFF>_n-11 | FA(20:5)_<BFFF>_n-11 | FA(22:2)_<B>_n-13 | FA(22:6)_<BFFFF>_n-13,180697.0,0.09758718763027406,0.10493333333333332,18961.13853333333,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,9,6.7622333333333335
FA(18:3)_<FF>_n-10 ,6.7889,2918.0,8,97,FAME_on,325.2 -> 183.0,FAME,325.2,183.0,18:3,FA,FA(9:0) | FA(14:1)_<>_n-6 | FA(15:1)_<>_n-7 | FA(16:1)_<>_n-8 | FA(17:1)_<>_n-9 | FA(18:1)_<>_n-10 | FA(18:2)_<F>_n-10 | FA(18:3)_<FF>_n-10 | FA(20:1)_<>_n-12 | FA(20:2)_<F>_n-12 | FA(20:3)_<FF>_n-12 | FA(20:4)_<FFF>_n-12 | FA(20:5)_<FFFF>_n-12 | FA(22:1)_<>_n-14 | FA(22:2)_<F>_n-14 | FA(22:6)_<FFFFF>_n-14 | FA(24:1)_<>_n-16,2918.0,0.3956664853016095,0.3934999999999995,1148.2329999999986,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,10,6.762683333333333
FA(18:3)_<FF>_n-12 ,6.790716666666667,91296.0,4,99,FAME_on,297.2 -> 183.0,FAME,297.2,183.0,18:3,FA,FA(14:1)_<>_n-8 | FA(15:1)_<>_n-9 | FA(16:1)_<>_n-10 | FA(17:1)_<>_n-11 | FA(18:1)_<>_n-12 | FA(18:2)_<F>_n-12 | FA(18:3)_<FF>_n-12 | FA(20:1)_<>_n-14 | FA(20:2)_<F>_n-14 | FA(20:3)_<FF>_n-14 | FA(20:4)_<FFF>_n-14 | FA(20:5)_<FFFF>_n-14 | FA(22:1)_<>_n-16 | FA(22:2)_<F>_n-16 | FA(22:6)_<FFFFF>_n-16 | FA(24:1)_<>_n-18,91296.0,0.09451247778184359,0.10493333333333332,9579.9936,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,12,6.764500000000001
FA(20:1)_<>_n-9 ,10.641983333333334,311583.0,15,124,FAME_on,367.3 -> 183.0,FAME,367.3,183.0,20:1,FA,FA(12:0) | FA(14:1)_<>_n-3 | FA(15:1)_<>_n-4 | FA(16:1)_<>_n-5 | FA(17:1)_<>_n-6 | FA(18:1)_<>_n-7 | FA(18:2)_<F>_n-7 | FA(18:3)_<FF>_n-7 | FA(20:1)_<>_n-9 | FA(20:2)_<F>_n-9 | FA(20:3)_<FF>_n-9 | FA(20:4)_<FFF>_n-9 | FA(20:5)_<FFFF>_n-9 | FA(22:1)_<>_n-11 | FA(22:2)_<F>_n-11 | FA(22:6)_<FFFFF>_n-11 | FA(24:1)_<>_n-13,311583.0,0.138894917758811,0.1311666666666671,40869.30350000013,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,9,10.615766666666667
FA(20:1)_<>_n-10 ,10.64335,1536.0,12,110,FAME_on,353.3 -> 183.0,FAME,353.3,183.0,20:1,FA,FA(11:0) | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(16:1)_<>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:3)_<FF>_n-10 | FA(20:4)_<FFF>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:2)_<F>_n-12 | FA(22:6)_<FFFFF>_n-12 | FA(24:1)_<>_n-14,1536.0,0.10518419854280689,0.10493333333333332,161.17759999999998,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,10,10.617133333333333
FA(20:2)_<F>_n-5 ,9.350200000000001,7833.0,29,145,FAME_on,423.4 -> 183.0,FAME,423.4,183.0,20:2,FA,FA(16:0) | FA(17:1)_<>_n-2 | FA(18:1)_<>_n-3 | FA(18:2)_<F>_n-3 | FA(18:3)_<FF>_n-3 | FA(20:1)_<>_n-5 | FA(20:2)_<F>_n-5 | FA(20:3)_<FF>_n-5 | FA(20:4)_<FFF>_n-5 | FA(20:5)_<FFFF>_n-5 | FA(22:1)_<>_n-7 | FA(22:2)_<F>_n-7 | FA(22:6)_<FFFFF>_n-7 | FA(24:1)_<>_n-9,7833.0,0.07628929505143245,0.07869999999999955,616.4570999999964,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,5,9.323983333333334
FA(20:2)_<F>_n-6 ,9.351566666666667,4500.0,26,146,FAME_on,409.4 -> 183.0,FAME,409.4,183.0,20:2,FA,FA(15:0) | FA(16:1)_<>_n-2 | FA(17:1)_<>_n-3 | FA(18:1)_<>_n-4 | FA(18:2)_<F>_n-4 | FA(18:3)_<FF>_n-4 | FA(20:1)_<>_n-6 | FA(20:2)_<F>_n-6 | FA(20:3)_<FF>_n-6 | FA(20:4)_<FFF>_n-6 | FA(20:5)_<FFFF>_n-6 | FA(22:1)_<>_n-8 | FA(22:2)_<F>_n-8 | FA(22:6)_<FFFFF>_n-8 | FA(24:1)_<>_n-10,4500.0,0.1090758269122122,0.10493333333333332,472.19999999999993,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,6,9.32535
FA(20:2)_<B>_n-6 ,9.352016666666668,368363.0,25,131,FAME_on,407.4 -> 183.0,FAME,407.4,183.0,20:2,FA,FA(18:2)_<B>_n-4 | FA(18:3)_<BF>_n-4 | FA(20:2)_<B>_n-6 | FA(20:3)_<BF>_n-6 | FA(20:4)_<BFF>_n-6 | FA(20:5)_<BFFF>_n-6 | FA(22:2)_<B>_n-8 | FA(22:6)_<BFFFF>_n-8,368363.0,0.0031184217584952047,0.10446666666666538,38481.654733332856,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,6,9.325800000000001
FA(20:2)_<F>_n-7 ,9.353850000000001,4419.0,21,147,FAME_on,395.4 -> 183.0,FAME,395.4,183.0,20:2,FA,FA(14:0) | FA(15:1)_<>_n-2 | FA(16:1)_<>_n-3 | FA(17:1)_<>_n-4 | FA(18:1)_<>_n-5 | FA(18:2)_<F>_n-5 | FA(18:3)_<FF>_n-5 | FA(20:1)_<>_n-7 | FA(20:2)_<F>_n-7 | FA(20:3)_<FF>_n-7 | FA(20:4)_<FFF>_n-7 | FA(20:5)_<FFFF>_n-7 | FA(22:1)_<>_n-9 | FA(22:2)_<F>_n-9 | FA(22:6)_<FFFFF>_n-9 | FA(24:1)_<>_n-11,4419.0,0.11469536984334178,0.1049166666666661,463.6267499999975,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,7,9.327633333333335
FA(20:2)_<B>_n-7 ,9.3543,2482.0,20,132,FAME_on,393.4 -> 183.0,FAME,393.4,183.0,20:2,FA,FA(18:2)_<B>_n-5 | FA(18:3)_<BF>_n-5 | FA(20:2)_<B>_n-7 | FA(20:3)_<BF>_n-7 | FA(20:4)_<BFF>_n-7 | FA(20:5)_<BFFF>_n-7 | FA(22:2)_<B>_n-9 | FA(22:6)_<BFFFF>_n-9,2482.0,0.11407229037039139,0.10493333333333332,260.4445333333333,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,7,9.328083333333334
FA(20:2)_<F>_n-9 ,9.356566666666668,239190.0,15,149,FAME_on,367.3 -> 183.0,FAME,367.3,183.0,20:2,FA,FA(12:0) | FA(14:1)_<>_n-3 | FA(15:1)_<>_n-4 | FA(16:1)_<>_n-5 | FA(17:1)_<>_n-6 | FA(18:1)_<>_n-7 | FA(18:2)_<F>_n-7 | FA(18:3)_<FF>_n-7 | FA(20:1)_<>_n-9 | FA(20:2)_<F>_n-9 | FA(20:3)_<FF>_n-9 | FA(20:4)_<FFF>_n-9 | FA(20:5)_<FFFF>_n-9 | FA(22:1)_<>_n-11 | FA(22:2)_<F>_n-11 | FA(22:6)_<FFFFF>_n-11 | FA(24:1)_<>_n-13,239190.0,0.1104887939468783,0.10493333333333332,25099.003999999997,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,9,9.330350000000001
FA(20:2)_<F>_n-10 ,9.357933333333333,1985.0,12,135,FAME_on,353.3 -> 183.0,FAME,353.3,183.0,20:2,FA,FA(11:0) | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(16:1)_<>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:3)_<FF>_n-10 | FA(20:4)_<FFF>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:2)_<F>_n-12 | FA(22:6)_<FFFFF>_n-12 | FA(24:1)_<>_n-14,1985.0,0.11378869414143468,0.10493333333333332,208.29266666666663,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,10,9.331716666666667
FA(20:3)_<FF>_n-6 ,8.302233333333334,3675.0,26,177,FAME_on,409.4 -> 183.0,FAME,409.4,183.0,20:3,FA,FA(15:0) | FA(16:1)_<>_n-2 | FA(17:1)_<>_n-3 | FA(18:1)_<>_n-4 | FA(18:2)_<F>_n-4 | FA(18:3)_<FF>_n-4 | FA(20:1)_<>_n-6 | FA(20:2)_<F>_n-6 | FA(20:3)_<FF>_n-6 | FA(20:4)_<FFF>_n-6 | FA(20:5)_<FFFF>_n-6 | FA(22:1)_<>_n-8 | FA(22:2)_<F>_n-8 | FA(22:6)_<FFFFF>_n-8 | FA(24:1)_<>_n-10,3675.0,0.11873926797385422,0.1311666666666671,482.03750000000156,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,6,8.276016666666667
