Class,Lipid,OzESI_Intensity,Precursor_Ion,Product_Ion,Retention_Time,Sample_ID,Transition,n-7,n-9,n-12,db_pos,Ratio
,[TG(50:3)]_FA18:1,5926.0,736.7,547.6,19.47,FAD184-F4-WT-cereb_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-9,0.52
TG,[TG(50:3)]_FA18:1,12205.0,846.8,547.6,16.84,FAD184-F4-WT-cereb_TG18-1_o3on,846.8 -> 547.6,764.8,736.8,694.8,,
,[TG(50:3)]_FA18:1,1148.0,694.6,547.6,18.39,FAD184-F4-WT-cereb_TG18-1_o3on,694.6 -> 547.6,612.6,584.6,542.6,n-12,
,[TG(50:3)]_FA18:1,11469.0,764.7,547.6,19.44,FAD184-F4-WT-cereb_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-7,
,[TG(52:4)]_FA18:1,986.0,762.7,573.6,19.45,FAD184-F4-WT-cereb_TG18-1_o3on,762.7 -> 573.6,680.7,652.7,610.7,n-9,1.55
TG,[TG(52:4)]_FA18:1,3997.0,872.8,573.6,19.51,FAD184-F4-WT-cereb_TG18-1_o3on,872.8 -> 573.6,790.8,762.8,720.8,,
,[TG(52:4)]_FA18:1,630.0,720.6,573.6,19.84,FAD184-F4-WT-cereb_TG18-1_o3on,720.6 -> 573.6,638.6,610.6,568.6,n-12,
,[TG(52:4)]_FA18:1,638.0,790.7,573.6,19.42,FAD184-F4-WT-cereb_TG18-1_o3on,790.7 -> 573.6,708.7,680.7,638.7,n-7,
,[TG(54:5)]_FA18:1,759.0,788.8,599.6,19.79,FAD184-F4-WT-cereb_TG18-1_o3on,788.8 -> 599.6,706.8,678.8,636.8,n-9,1.53
TG,[TG(54:5)]_FA18:1,4493.0,898.8,599.6,12.43,FAD184-F4-WT-cereb_TG18-1_o3on,898.8 -> 599.6,816.8,788.8,746.8,,
,[TG(54:5)]_FA18:1,536.0,746.8,599.6,19.82,FAD184-F4-WT-cereb_TG18-1_o3on,746.8 -> 599.6,664.8,636.8,594.8,n-12,
,[TG(54:5)]_FA18:1,495.0,816.8,599.6,19.65,FAD184-F4-WT-cereb_TG18-1_o3on,816.8 -> 599.6,734.8,706.8,664.8,n-7,
,TG(50:1)]_FA18:1,15817.0,740.8,551.6,14.95,FAD184-F4-WT-cortex_TG18-1_o3on,740.8 -> 551.6,658.8,630.8,588.8,n-9,2.57
TG,TG(50:1)]_FA18:1,230357.0,850.8,551.6,15.01,FAD184-F4-WT-cortex_TG18-1_o3on,850.8 -> 551.6,768.8,740.8,698.8,,
,TG(50:1)]_FA18:1,17411.0,698.7,551.6,17.53,FAD184-F4-WT-cortex_TG18-1_o3on,698.7 -> 551.6,616.7,588.7,546.7,n-12,
,TG(50:1)]_FA18:1,6164.0,768.8,551.6,15.05,FAD184-F4-WT-cortex_TG18-1_o3on,768.8 -> 551.6,686.8,658.8,616.8,n-7,
,TG(50:2)]_FA18:1,4679.0,738.7,549.6,13.74,FAD184-F4-WT-cortex_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-9,1.6
TG,TG(50:2)]_FA18:1,68243.0,848.8,549.6,15.01,FAD184-F4-WT-cortex_TG18-1_o3on,848.8 -> 549.6,766.8,738.8,696.8,,
,TG(50:2)]_FA18:1,6166.0,696.6,549.6,17.17,FAD184-F4-WT-cortex_TG18-1_o3on,696.6 -> 549.6,614.6,586.6,544.6,n-12,
,TG(50:2)]_FA18:1,2923.0,766.7,549.6,11.39,FAD184-F4-WT-cortex_TG18-1_o3on,766.7 -> 549.6,684.7,656.7,614.7,n-7,
,TG(52:2)]_FA18:1,40581.0,766.7,577.6,14.81,FAD184-F4-WT-cortex_TG18-1_o3on,766.7 -> 577.6,684.7,656.7,614.7,n-9,5.17
TG,TG(52:2)]_FA18:1,763968.0,876.8,577.6,14.87,FAD184-F4-WT-cortex_TG18-1_o3on,876.8 -> 577.6,794.8,766.8,724.8,,
,TG(52:2)]_FA18:1,2020.0,724.7,577.6,13.99,FAD184-F4-WT-cortex_TG18-1_o3on,724.7 -> 577.6,642.7,614.7,572.7,n-12,
,TG(52:2)]_FA18:1,7852.0,794.7,577.6,14.78,FAD184-F4-WT-cortex_TG18-1_o3on,794.7 -> 577.6,712.7,684.7,642.7,n-7,
,TG(52:3)]_FA18:1,10868.0,764.7,547.6,18.47,FAD184-F4-WT-cortex_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-9,7.58
TG,TG(52:3)]_FA18:1,65453.0,874.8,575.6,13.78,FAD184-F4-WT-cortex_TG18-1_o3on,874.8 -> 575.6,792.8,764.8,722.8,,
,TG(52:3)]_FA18:1,679.0,722.6,575.6,18.26,FAD184-F4-WT-cortex_TG18-1_o3on,722.6 -> 575.6,640.6,612.6,570.6,n-12,
,TG(52:3)]_FA18:1,1434.0,792.7,575.6,14.79,FAD184-F4-WT-cortex_TG18-1_o3on,792.7 -> 575.6,710.7,682.7,640.7,n-7,
,TG(54:3)]_FA18:1,21023.0,792.8,603.6,14.66,FAD184-F4-WT-cortex_TG18-1_o3on,792.8 -> 603.6,710.8,682.8,640.8,n-9,6.99
,TG(54:3)]_FA18:1,4679.0,738.7,549.6,13.74,FAD184-F4-WT-cortex_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-7n-7,
TG,TG(54:3)]_FA18:1,366025.0,902.8,603.6,14.74,FAD184-F4-WT-cortex_TG18-1_o3on,902.8 -> 603.6,820.8,792.8,750.8,,
,TG(54:3)]_FA18:1,802.0,750.8,603.6,17.99,FAD184-F4-WT-cortex_TG18-1_o3on,750.8 -> 603.6,668.8,640.8,598.8,n-12,
,TG(54:3)]_FA18:1,3009.0,820.8,603.6,14.65,FAD184-F4-WT-cortex_TG18-1_o3on,820.8 -> 603.6,738.8,710.8,668.8,n-7,
,TG(54:4)]_FA18:1,2085.0,790.8,601.6,13.57,FAD184-F4-WT-cortex_TG18-1_o3on,790.8 -> 601.6,708.8,680.8,638.8,n-9,3.14
,TG(54:4)]_FA18:1,5671.0,736.7,547.6,17.88,FAD184-F4-WT-cortex_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-7n-7,
TG,TG(54:4)]_FA18:1,40098.0,900.8,601.6,13.65,FAD184-F4-WT-cortex_TG18-1_o3on,900.8 -> 601.6,818.8,790.8,748.8,,
,TG(54:4)]_FA18:1,462.0,748.8,601.6,16.77,FAD184-F4-WT-cortex_TG18-1_o3on,748.8 -> 601.6,666.8,638.8,596.8,n-12,
,TG(54:4)]_FA18:1,665.0,818.8,601.6,14.65,FAD184-F4-WT-cortex_TG18-1_o3on,818.8 -> 601.6,736.8,708.8,666.8,n-7,
,[TG(50:3)]_FA18:1,5671.0,736.7,547.6,17.88,FAD184-F4-WT-cortex_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-9,0.52
TG,[TG(50:3)]_FA18:1,6576.0,846.8,547.6,13.92,FAD184-F4-WT-cortex_TG18-1_o3on,846.8 -> 547.6,764.8,736.8,694.8,,
,[TG(50:3)]_FA18:1,1204.0,694.6,547.6,18.51,FAD184-F4-WT-cortex_TG18-1_o3on,694.6 -> 547.6,612.6,584.6,542.6,n-12,
,[TG(50:3)]_FA18:1,10868.0,764.7,547.6,18.47,FAD184-F4-WT-cortex_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-7,
,[TG(52:4)]_FA18:1,876.0,762.7,573.6,18.35,FAD184-F4-WT-cortex_TG18-1_o3on,762.7 -> 573.6,680.7,652.7,610.7,n-9,1.48
TG,[TG(52:4)]_FA18:1,3463.0,872.8,573.6,12.69,FAD184-F4-WT-cortex_TG18-1_o3on,872.8 -> 573.6,790.8,762.8,720.8,,
,[TG(52:4)]_FA18:1,554.0,720.6,573.6,18.38,FAD184-F4-WT-cortex_TG18-1_o3on,720.6 -> 573.6,638.6,610.6,568.6,n-12,
,[TG(52:4)]_FA18:1,590.0,790.7,573.6,18.33,FAD184-F4-WT-cortex_TG18-1_o3on,790.7 -> 573.6,708.7,680.7,638.7,n-7,
,[TG(54:5)]_FA18:1,673.0,788.8,599.6,17.97,FAD184-F4-WT-cortex_TG18-1_o3on,788.8 -> 599.6,706.8,678.8,636.8,n-9,1.47
TG,[TG(54:5)]_FA18:1,4719.0,898.8,599.6,12.56,FAD184-F4-WT-cortex_TG18-1_o3on,898.8 -> 599.6,816.8,788.8,746.8,,
,[TG(54:5)]_FA18:1,493.0,746.8,599.6,18.12,FAD184-F4-WT-cortex_TG18-1_o3on,746.8 -> 599.6,664.8,636.8,594.8,n-12,
,[TG(54:5)]_FA18:1,457.0,816.8,599.6,17.34,FAD184-F4-WT-cortex_TG18-1_o3on,816.8 -> 599.6,734.8,706.8,664.8,n-7,
,TG(50:1)]_FA18:1,9070.0,740.8,551.6,14.95,FAD184-F4-WT-dienc_TG18-1_o3on,740.8 -> 551.6,658.8,630.8,588.8,n-9,1.56
TG,TG(50:1)]_FA18:1,118014.0,850.8,551.6,15.01,FAD184-F4-WT-dienc_TG18-1_o3on,850.8 -> 551.6,768.8,740.8,698.8,,
,TG(50:1)]_FA18:1,15520.0,698.7,551.6,14.0,FAD184-F4-WT-dienc_TG18-1_o3on,698.7 -> 551.6,616.7,588.7,546.7,n-12,
,TG(50:1)]_FA18:1,5821.0,768.8,551.6,12.85,FAD184-F4-WT-dienc_TG18-1_o3on,768.8 -> 551.6,686.8,658.8,616.8,n-7,
,TG(50:2)]_FA18:1,4071.0,738.7,549.6,19.95,FAD184-F4-WT-dienc_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-9,1.61
TG,TG(50:2)]_FA18:1,42915.0,848.8,549.6,13.79,FAD184-F4-WT-dienc_TG18-1_o3on,848.8 -> 549.6,766.8,738.8,696.8,,
,TG(50:2)]_FA18:1,1159.0,696.6,549.6,13.27,FAD184-F4-WT-dienc_TG18-1_o3on,696.6 -> 549.6,614.6,586.6,544.6,n-12,
,TG(50:2)]_FA18:1,2535.0,766.7,549.6,11.52,FAD184-F4-WT-dienc_TG18-1_o3on,766.7 -> 549.6,684.7,656.7,614.7,n-7,
,TG(52:2)]_FA18:1,20915.0,766.7,577.6,14.81,FAD184-F4-WT-dienc_TG18-1_o3on,766.7 -> 577.6,684.7,656.7,614.7,n-9,3.53
TG,TG(52:2)]_FA18:1,352941.0,876.8,577.6,14.87,FAD184-F4-WT-dienc_TG18-1_o3on,876.8 -> 577.6,794.8,766.8,724.8,,
,TG(52:2)]_FA18:1,1581.0,724.7,577.6,13.87,FAD184-F4-WT-dienc_TG18-1_o3on,724.7 -> 577.6,642.7,614.7,572.7,n-12,
,TG(52:2)]_FA18:1,5928.0,794.7,577.6,12.71,FAD184-F4-WT-dienc_TG18-1_o3on,794.7 -> 577.6,712.7,684.7,642.7,n-7,
,TG(52:3)]_FA18:1,11308.0,764.7,547.6,19.81,FAD184-F4-WT-dienc_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-9,10.31
TG,TG(52:3)]_FA18:1,44793.0,874.8,575.6,13.66,FAD184-F4-WT-dienc_TG18-1_o3on,874.8 -> 575.6,792.8,764.8,722.8,,
,TG(52:3)]_FA18:1,599.0,722.6,575.6,18.74,FAD184-F4-WT-dienc_TG18-1_o3on,722.6 -> 575.6,640.6,612.6,570.6,n-12,
,TG(52:3)]_FA18:1,1097.0,792.7,575.6,11.62,FAD184-F4-WT-dienc_TG18-1_o3on,792.7 -> 575.6,710.7,682.7,640.7,n-7,
,TG(54:3)]_FA18:1,11414.0,792.8,603.6,14.66,FAD184-F4-WT-dienc_TG18-1_o3on,792.8 -> 603.6,710.8,682.8,640.8,n-9,5.19
,TG(54:3)]_FA18:1,4071.0,738.7,549.6,19.95,FAD184-F4-WT-dienc_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-7n-7,
TG,TG(54:3)]_FA18:1,177489.0,902.8,603.6,14.74,FAD184-F4-WT-dienc_TG18-1_o3on,902.8 -> 603.6,820.8,792.8,750.8,,
,TG(54:3)]_FA18:1,888.0,750.8,603.6,19.94,FAD184-F4-WT-dienc_TG18-1_o3on,750.8 -> 603.6,668.8,640.8,598.8,n-12,
,TG(54:3)]_FA18:1,2201.0,820.8,603.6,12.58,FAD184-F4-WT-dienc_TG18-1_o3on,820.8 -> 603.6,738.8,710.8,668.8,n-7,
,TG(54:4)]_FA18:1,1554.0,790.8,601.6,13.57,FAD184-F4-WT-dienc_TG18-1_o3on,790.8 -> 601.6,708.8,680.8,638.8,n-9,2.65
,TG(54:4)]_FA18:1,6002.0,736.7,547.6,19.83,FAD184-F4-WT-dienc_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-7n-7,
TG,TG(54:4)]_FA18:1,28940.0,900.8,601.6,13.53,FAD184-F4-WT-dienc_TG18-1_o3on,900.8 -> 601.6,818.8,790.8,748.8,,
,TG(54:4)]_FA18:1,454.0,748.8,601.6,19.58,FAD184-F4-WT-dienc_TG18-1_o3on,748.8 -> 601.6,666.8,638.8,596.8,n-12,
,TG(54:4)]_FA18:1,586.0,818.8,601.6,11.24,FAD184-F4-WT-dienc_TG18-1_o3on,818.8 -> 601.6,736.8,708.8,666.8,n-7,
,[TG(50:3)]_FA18:1,6002.0,736.7,547.6,19.83,FAD184-F4-WT-dienc_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-9,0.53
TG,[TG(50:3)]_FA18:1,8405.0,846.8,547.6,12.7,FAD184-F4-WT-dienc_TG18-1_o3on,846.8 -> 547.6,764.8,736.8,694.8,,
,[TG(50:3)]_FA18:1,1027.0,694.6,547.6,19.98,FAD184-F4-WT-dienc_TG18-1_o3on,694.6 -> 547.6,612.6,584.6,542.6,n-12,
,[TG(50:3)]_FA18:1,11308.0,764.7,547.6,19.81,FAD184-F4-WT-dienc_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-7,
,[TG(52:4)]_FA18:1,906.0,762.7,573.6,19.33,FAD184-F4-WT-dienc_TG18-1_o3on,762.7 -> 573.6,680.7,652.7,610.7,n-9,1.42
TG,[TG(52:4)]_FA18:1,5565.0,872.8,573.6,12.69,FAD184-F4-WT-dienc_TG18-1_o3on,872.8 -> 573.6,790.8,762.8,720.8,,
,[TG(52:4)]_FA18:1,569.0,720.6,573.6,19.24,FAD184-F4-WT-dienc_TG18-1_o3on,720.6 -> 573.6,638.6,610.6,568.6,n-12,
,[TG(52:4)]_FA18:1,638.0,790.7,573.6,18.57,FAD184-F4-WT-dienc_TG18-1_o3on,790.7 -> 573.6,708.7,680.7,638.7,n-7,
,[TG(54:5)]_FA18:1,671.0,788.8,599.6,19.55,FAD184-F4-WT-dienc_TG18-1_o3on,788.8 -> 599.6,706.8,678.8,636.8,n-9,1.45
TG,[TG(54:5)]_FA18:1,10919.0,898.8,599.6,12.43,FAD184-F4-WT-dienc_TG18-1_o3on,898.8 -> 599.6,816.8,788.8,746.8,,
,[TG(54:5)]_FA18:1,465.0,746.8,599.6,18.73,FAD184-F4-WT-dienc_TG18-1_o3on,746.8 -> 599.6,664.8,636.8,594.8,n-12,
,[TG(54:5)]_FA18:1,464.0,816.8,599.6,19.77,FAD184-F4-WT-dienc_TG18-1_o3on,816.8 -> 599.6,734.8,706.8,664.8,n-7,
,TG(50:1)]_FA18:1,10798.0,740.8,551.6,14.95,FAD184-F4-WT-hippo_TG18-1_o3on,740.8 -> 551.6,658.8,630.8,588.8,n-9,1.71
TG,TG(50:1)]_FA18:1,163743.0,850.8,551.6,15.01,FAD184-F4-WT-hippo_TG18-1_o3on,850.8 -> 551.6,768.8,740.8,698.8,,
,TG(50:1)]_FA18:1,15548.0,698.7,551.6,13.88,FAD184-F4-WT-hippo_TG18-1_o3on,698.7 -> 551.6,616.7,588.7,546.7,n-12,
,TG(50:1)]_FA18:1,6314.0,768.8,551.6,12.85,FAD184-F4-WT-hippo_TG18-1_o3on,768.8 -> 551.6,686.8,658.8,616.8,n-7,
,TG(50:2)]_FA18:1,4701.0,738.7,549.6,13.62,FAD184-F4-WT-hippo_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-9,1.79
TG,TG(50:2)]_FA18:1,57452.0,848.8,549.6,13.67,FAD184-F4-WT-hippo_TG18-1_o3on,848.8 -> 549.6,766.8,738.8,696.8,,
,TG(50:2)]_FA18:1,3046.0,696.6,549.6,15.95,FAD184-F4-WT-hippo_TG18-1_o3on,696.6 -> 549.6,614.6,586.6,544.6,n-12,
,TG(50:2)]_FA18:1,2625.0,766.7,549.6,11.03,FAD184-F4-WT-hippo_TG18-1_o3on,766.7 -> 549.6,684.7,656.7,614.7,n-7,
,TG(52:2)]_FA18:1,28791.0,766.7,577.6,14.81,FAD184-F4-WT-hippo_TG18-1_o3on,766.7 -> 577.6,684.7,656.7,614.7,n-9,5.23
TG,TG(52:2)]_FA18:1,496130.0,876.8,577.6,14.87,FAD184-F4-WT-hippo_TG18-1_o3on,876.8 -> 577.6,794.8,766.8,724.8,,
,TG(52:2)]_FA18:1,7109.0,724.7,577.6,18.62,FAD184-F4-WT-hippo_TG18-1_o3on,724.7 -> 577.6,642.7,614.7,572.7,n-12,
,TG(52:2)]_FA18:1,5509.0,794.7,577.6,14.78,FAD184-F4-WT-hippo_TG18-1_o3on,794.7 -> 577.6,712.7,684.7,642.7,n-7,
,TG(52:3)]_FA18:1,11046.0,764.7,547.6,19.44,FAD184-F4-WT-hippo_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-9,9.32
TG,TG(52:3)]_FA18:1,59482.0,874.8,575.6,13.66,FAD184-F4-WT-hippo_TG18-1_o3on,874.8 -> 575.6,792.8,764.8,722.8,,
,TG(52:3)]_FA18:1,739.0,722.6,575.6,18.62,FAD184-F4-WT-hippo_TG18-1_o3on,722.6 -> 575.6,640.6,612.6,570.6,n-12,
,TG(52:3)]_FA18:1,1185.0,792.7,575.6,11.26,FAD184-F4-WT-hippo_TG18-1_o3on,792.7 -> 575.6,710.7,682.7,640.7,n-7,
,TG(54:3)]_FA18:1,12595.0,792.8,603.6,14.66,FAD184-F4-WT-hippo_TG18-1_o3on,792.8 -> 603.6,710.8,682.8,640.8,n-9,6.51
,TG(54:3)]_FA18:1,4701.0,738.7,549.6,13.62,FAD184-F4-WT-hippo_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-7n-7,
TG,TG(54:3)]_FA18:1,266098.0,902.8,603.6,14.74,FAD184-F4-WT-hippo_TG18-1_o3on,902.8 -> 603.6,820.8,792.8,750.8,,
,TG(54:3)]_FA18:1,789.0,750.8,603.6,19.57,FAD184-F4-WT-hippo_TG18-1_o3on,750.8 -> 603.6,668.8,640.8,598.8,n-12,
,TG(54:3)]_FA18:1,1936.0,820.8,603.6,14.65,FAD184-F4-WT-hippo_TG18-1_o3on,820.8 -> 603.6,738.8,710.8,668.8,n-7,
,TG(54:4)]_FA18:1,2119.0,790.8,601.6,13.57,FAD184-F4-WT-hippo_TG18-1_o3on,790.8 -> 601.6,708.8,680.8,638.8,n-9,3.34
,TG(54:4)]_FA18:1,5728.0,736.7,547.6,18.86,FAD184-F4-WT-hippo_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-7n-7,
TG,TG(54:4)]_FA18:1,36114.0,900.8,601.6,13.53,FAD184-F4-WT-hippo_TG18-1_o3on,900.8 -> 601.6,818.8,790.8,748.8,,
,TG(54:4)]_FA18:1,417.0,748.8,601.6,19.09,FAD184-F4-WT-hippo_TG18-1_o3on,748.8 -> 601.6,666.8,638.8,596.8,n-12,
,TG(54:4)]_FA18:1,635.0,818.8,601.6,10.63,FAD184-F4-WT-hippo_TG18-1_o3on,818.8 -> 601.6,736.8,708.8,666.8,n-7,
,[TG(50:3)]_FA18:1,5728.0,736.7,547.6,18.86,FAD184-F4-WT-hippo_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-9,0.52
TG,[TG(50:3)]_FA18:1,6314.0,846.8,547.6,12.7,FAD184-F4-WT-hippo_TG18-1_o3on,846.8 -> 547.6,764.8,736.8,694.8,,
,[TG(50:3)]_FA18:1,1056.0,694.6,547.6,19.12,FAD184-F4-WT-hippo_TG18-1_o3on,694.6 -> 547.6,612.6,584.6,542.6,n-12,
,[TG(50:3)]_FA18:1,11046.0,764.7,547.6,19.44,FAD184-F4-WT-hippo_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-7,
,[TG(52:4)]_FA18:1,840.0,762.7,573.6,19.57,FAD184-F4-WT-hippo_TG18-1_o3on,762.7 -> 573.6,680.7,652.7,610.7,n-9,1.54
TG,[TG(52:4)]_FA18:1,3882.0,872.8,573.6,12.69,FAD184-F4-WT-hippo_TG18-1_o3on,872.8 -> 573.6,790.8,762.8,720.8,,
,[TG(52:4)]_FA18:1,521.0,720.6,573.6,19.6,FAD184-F4-WT-hippo_TG18-1_o3on,720.6 -> 573.6,638.6,610.6,568.6,n-12,
,[TG(52:4)]_FA18:1,546.0,790.7,573.6,10.17,FAD184-F4-WT-hippo_TG18-1_o3on,790.7 -> 573.6,708.7,680.7,638.7,n-7,
,[TG(54:5)]_FA18:1,639.0,788.8,599.6,12.24,FAD184-F4-WT-hippo_TG18-1_o3on,788.8 -> 599.6,706.8,678.8,636.8,n-9,1.35
TG,[TG(54:5)]_FA18:1,5499.0,898.8,599.6,12.56,FAD184-F4-WT-hippo_TG18-1_o3on,898.8 -> 599.6,816.8,788.8,746.8,,
,[TG(54:5)]_FA18:1,480.0,746.8,599.6,19.46,FAD184-F4-WT-hippo_TG18-1_o3on,746.8 -> 599.6,664.8,636.8,594.8,n-12,
,[TG(54:5)]_FA18:1,472.0,816.8,599.6,19.65,FAD184-F4-WT-hippo_TG18-1_o3on,816.8 -> 599.6,734.8,706.8,664.8,n-7,
,TG(50:1)]_FA18:1,9200.0,740.8,551.6,14.95,FAD185-M1-5xFAD-cereb_TG18-1_o3on,740.8 -> 551.6,658.8,630.8,588.8,n-9,1.71
TG,TG(50:1)]_FA18:1,127511.0,850.8,551.6,15.01,FAD185-M1-5xFAD-cereb_TG18-1_o3on,850.8 -> 551.6,768.8,740.8,698.8,,
,TG(50:1)]_FA18:1,14678.0,698.7,551.6,14.12,FAD185-M1-5xFAD-cereb_TG18-1_o3on,698.7 -> 551.6,616.7,588.7,546.7,n-12,
,TG(50:1)]_FA18:1,5378.0,768.8,551.6,12.85,FAD185-M1-5xFAD-cereb_TG18-1_o3on,768.8 -> 551.6,686.8,658.8,616.8,n-7,
,TG(50:2)]_FA18:1,3965.0,738.7,549.6,19.22,FAD185-M1-5xFAD-cereb_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-9,1.78
TG,TG(50:2)]_FA18:1,39008.0,848.8,549.6,13.79,FAD185-M1-5xFAD-cereb_TG18-1_o3on,848.8 -> 549.6,766.8,738.8,696.8,,
,TG(50:2)]_FA18:1,1487.0,696.6,549.6,12.91,FAD185-M1-5xFAD-cereb_TG18-1_o3on,696.6 -> 549.6,614.6,586.6,544.6,n-12,
,TG(50:2)]_FA18:1,2233.0,766.7,549.6,18.95,FAD185-M1-5xFAD-cereb_TG18-1_o3on,766.7 -> 549.6,684.7,656.7,614.7,n-7,
,TG(52:2)]_FA18:1,22186.0,766.7,577.6,14.81,FAD185-M1-5xFAD-cereb_TG18-1_o3on,766.7 -> 577.6,684.7,656.7,614.7,n-9,4.68
TG,TG(52:2)]_FA18:1,387817.0,876.8,577.6,14.87,FAD185-M1-5xFAD-cereb_TG18-1_o3on,876.8 -> 577.6,794.8,766.8,724.8,,
,TG(52:2)]_FA18:1,1401.0,724.7,577.6,10.21,FAD185-M1-5xFAD-cereb_TG18-1_o3on,724.7 -> 577.6,642.7,614.7,572.7,n-12,
,TG(52:2)]_FA18:1,4740.0,794.7,577.6,12.71,FAD185-M1-5xFAD-cereb_TG18-1_o3on,794.7 -> 577.6,712.7,684.7,642.7,n-7,
,TG(52:3)]_FA18:1,10509.0,764.7,547.6,19.2,FAD185-M1-5xFAD-cereb_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-9,13.85
TG,TG(52:3)]_FA18:1,39823.0,874.8,575.6,13.78,FAD185-M1-5xFAD-cereb_TG18-1_o3on,874.8 -> 575.6,792.8,764.8,722.8,,
,TG(52:3)]_FA18:1,578.0,722.6,575.6,12.9,FAD185-M1-5xFAD-cereb_TG18-1_o3on,722.6 -> 575.6,640.6,612.6,570.6,n-12,
,TG(52:3)]_FA18:1,759.0,792.7,575.6,11.5,FAD185-M1-5xFAD-cereb_TG18-1_o3on,792.7 -> 575.6,710.7,682.7,640.7,n-7,
,TG(54:3)]_FA18:1,10605.0,792.8,603.6,14.66,FAD185-M1-5xFAD-cereb_TG18-1_o3on,792.8 -> 603.6,710.8,682.8,640.8,n-9,6.79
,TG(54:3)]_FA18:1,3965.0,738.7,549.6,19.22,FAD185-M1-5xFAD-cereb_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-7n-7,
TG,TG(54:3)]_FA18:1,172171.0,902.8,603.6,14.74,FAD185-M1-5xFAD-cereb_TG18-1_o3on,902.8 -> 603.6,820.8,792.8,750.8,,
,TG(54:3)]_FA18:1,767.0,750.8,603.6,19.21,FAD185-M1-5xFAD-cereb_TG18-1_o3on,750.8 -> 603.6,668.8,640.8,598.8,n-12,
,TG(54:3)]_FA18:1,1562.0,820.8,603.6,14.65,FAD185-M1-5xFAD-cereb_TG18-1_o3on,820.8 -> 603.6,738.8,710.8,668.8,n-7,
,TG(54:4)]_FA18:1,1393.0,790.8,601.6,13.57,FAD185-M1-5xFAD-cereb_TG18-1_o3on,790.8 -> 601.6,708.8,680.8,638.8,n-9,2.83
,TG(54:4)]_FA18:1,5476.0,736.7,547.6,19.23,FAD185-M1-5xFAD-cereb_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-7n-7,
TG,TG(54:4)]_FA18:1,24967.0,900.8,601.6,13.65,FAD185-M1-5xFAD-cereb_TG18-1_o3on,900.8 -> 601.6,818.8,790.8,748.8,,
,TG(54:4)]_FA18:1,492.0,818.8,601.6,13.56,FAD185-M1-5xFAD-cereb_TG18-1_o3on,818.8 -> 601.6,736.8,708.8,666.8,n-7,
,[TG(50:3)]_FA18:1,5476.0,736.7,547.6,19.23,FAD185-M1-5xFAD-cereb_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-9,0.52
TG,[TG(50:3)]_FA18:1,4568.0,846.8,547.6,12.7,FAD185-M1-5xFAD-cereb_TG18-1_o3on,846.8 -> 547.6,764.8,736.8,694.8,,
,[TG(50:3)]_FA18:1,911.0,694.6,547.6,18.88,FAD185-M1-5xFAD-cereb_TG18-1_o3on,694.6 -> 547.6,612.6,584.6,542.6,n-12,
,[TG(50:3)]_FA18:1,10509.0,764.7,547.6,19.2,FAD185-M1-5xFAD-cereb_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-7,
,[TG(52:4)]_FA18:1,693.0,762.7,573.6,18.96,FAD185-M1-5xFAD-cereb_TG18-1_o3on,762.7 -> 573.6,680.7,652.7,610.7,n-9,1.32
TG,[TG(52:4)]_FA18:1,2737.0,872.8,573.6,12.69,FAD185-M1-5xFAD-cereb_TG18-1_o3on,872.8 -> 573.6,790.8,762.8,720.8,,
,[TG(52:4)]_FA18:1,571.0,720.6,573.6,19.36,FAD185-M1-5xFAD-cereb_TG18-1_o3on,720.6 -> 573.6,638.6,610.6,568.6,n-12,
,[TG(52:4)]_FA18:1,525.0,790.7,573.6,19.18,FAD185-M1-5xFAD-cereb_TG18-1_o3on,790.7 -> 573.6,708.7,680.7,638.7,n-7,
