,Parent_Ion_new,Product_Ion_new,Intensity_new,Transition,Class,Sample_ID_new,Sample Name_new,Cage,Position_new,Dilution Factor,Sex2,Sex_new,Genotype_new,Brain Region,method_type_new,Blank Subtraction_new,subclasses,chain_length,saturation,between_parenthese,FA_Chain,Parent_Ion_old,Product_Ion_old,Intensity_old,Sample_ID_old,Sample Name_old,Position_old,nickname,Sex_old,Genotype_old,time point,method_type_old,Blank Subtraction_old,Lipid
510,708.5,523.5,105248.80725097656,708.5 -> 523.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(O-,PS(O-,0,(O-31:0),,708.5,523.5,314200.7637939453,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,240857.25830078125,PS(O-31:0)
511,718.5,533.5,58558.344177246094,718.5 -> 533.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,1,(P-32:1),,718.5,533.5,197267.8532104492,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,161054.1509399414,PS(P-32:1)
512,720.5,535.5,102823.2667236328,720.5 -> 535.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,0,(P-32:0),,720.5,535.5,456876.5710449219,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,345653.0026855469,PS(P-32:0)
513,722.5,537.5,88688.56604003906,722.5 -> 537.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(O-,PS(O-,0,(O-32:0),,722.5,537.5,279637.2615966797,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,223233.57775878903,PS(O-32:0)
514,726.4,541.4,57704.32391357422,726.4 -> 541.4,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS,PS,5,(32:5),,726.4,541.4,166286.4917602539,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,128298.9090576172,PS(32:5)
515,730.5,545.5,67060.48516845703,730.5 -> 545.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,2,(P-33:2),,730.5,545.5,295441.72259521484,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,254508.0195922852,PS(P-33:2)
516,732.5,547.5,109860.90783691406,732.5 -> 547.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,1,(P-33:1),,732.5,547.5,477915.6169433594,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,422479.4530029297,PS(P-33:1)
517,734.5,549.5,79993.76586914062,734.5 -> 549.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,0,(P-33:0),,734.5,549.5,339009.4083251953,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,292479.02502441406,PS(P-33:0)
518,736.5,551.5,172457.77221679688,736.5 -> 551.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(O-,PS(O-,0,(O-33:0),,736.5,551.5,301644.34228515625,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,222393.0164794922,PS(O-33:0)
519,740.5,555.5,52384.04357910156,740.5 -> 555.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,4,(P-34:4),,740.5,555.5,166222.01037597656,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,127246.90740966795,PS(P-34:4)
520,742.5,557.5,54408.58404541016,742.5 -> 557.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,3,(P-34:3),,742.5,557.5,206721.2171020508,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,164229.31423950195,PS(P-34:3)
521,744.5,559.5,62684.12438964844,744.5 -> 559.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,2,(P-34:2),,744.5,559.5,325949.6228027344,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,284117.6998291016,PS(P-34:2)
522,746.5,561.5,68166.32495117188,746.5 -> 561.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,1,(P-34:1),,746.5,561.5,233546.7797241211,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,192399.83660888672,PS(P-34:1)
523,748.5,563.5,84938.26629638672,748.5 -> 563.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,0,(P-34:0),,748.5,563.5,271001.54040527344,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,233520.0380859375,PS(P-34:0)
524,750.6,565.6,98242.12731933594,750.6 -> 565.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(O-,PS(O-,0,(O-34:0),,750.6,565.6,363648.80603027344,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,300143.4611816406,PS(O-34:0)
525,754.5,569.5,73723.265625,754.5 -> 569.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS,PS,5,(34:5),,754.5,569.5,268935.1193847656,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,181581.6729736328,PS(34:5)
526,754.5,569.5,73723.265625,754.5 -> 569.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS,PS,5,(34:5),,754.5,569.5,287170.8015136719,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,203864.8953857422,PS(34:5)
527,756.5,571.5,98103.18774414062,756.5 -> 571.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS,PS,4,(34:4),,756.5,571.5,339997.30517578125,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,279997.52056884766,PS(34:4)
528,758.5,573.5,67948.9248046875,758.5 -> 573.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,2,(P-35:2),,758.5,573.5,385801.4541015625,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,338952.89080810547,PS(P-35:2)
529,760.5,575.5,69769.62493896484,760.5 -> 575.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,1,(P-35:1),,760.5,575.5,319866.2038574219,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,278104.180847168,PS(P-35:1)
530,766.5,581.5,68099.3646850586,766.5 -> 581.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,5,(P-36:5),,766.5,581.5,344135.5280761719,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,300249.94470214844,PS(P-36:5)
531,768.5,583.5,76807.64538574219,768.5 -> 583.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,4,(P-36:4),,768.5,583.5,248967.2790527344,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,190284.5745849609,PS(P-36:4)
532,770.5,585.5,62671.30426025391,770.5 -> 585.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,3,(P-36:3),,770.5,585.5,350710.2614746094,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,310426.07861328125,PS(P-36:3)
533,772.5,587.5,63442.7841796875,772.5 -> 587.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,2,(P-36:2),,772.5,587.5,457768.341796875,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,418842.9792480469,PS(P-36:2)
534,774.6,589.6,69595.82495117188,774.6 -> 589.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,1,(P-36:1),,774.6,589.6,382220.6153564453,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,337781.1723022461,PS(P-36:1)
535,776.6,591.6,98662.92700195312,776.6 -> 591.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,0,(P-36:0),,776.6,591.6,556005.4957275391,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,502947.0122070313,PS(P-36:0)
536,780.5,595.5,72045.54528808594,780.5 -> 595.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS,PS,6,(36:6),,780.5,595.5,252341.8759765625,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,210862.59295654297,PS(36:6)
537,782.5,597.5,66280.50451660156,782.5 -> 597.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS,PS,5,(36:5),,782.5,597.5,208466.63671875,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,168107.57363891602,PS(36:5)
538,784.5,599.5,84566.66552734375,784.5 -> 599.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS,PS,4,(36:4),,784.5,599.5,326519.64337158203,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,278205.75994873047,PS(36:4)
539,790.6,605.6,850047.5170898438,790.6 -> 605.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,0,(P-37:0),,790.6,605.6,1722052.9981689453,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,1645199.612915039,PS(P-37:0)
540,792.6,607.6,210536.19506835935,792.6 -> 607.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(O-,PS(O-,0,(O-37:0),,792.6,607.6,594087.5795898438,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,531494.294921875,PS(O-37:0)
541,794.5,609.5,97786.86730957033,794.5 -> 609.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,5,(P-38:5),,794.5,609.5,359895.18225097656,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,295268.0770263672,PS(P-38:5)
542,796.5,611.5,66045.44451904297,796.5 -> 611.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,4,(P-38:4),,796.5,611.5,258709.6791381836,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,218707.7163696289,PS(P-38:4)
543,798.6,613.6,70472.24493408203,798.6 -> 613.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,3,(P-38:3),,798.6,613.6,307199.5615234375,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,262083.2584228516,PS(P-38:3)
544,800.6,615.6,67803.66516113281,800.6 -> 615.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,2,(P-38:2),,800.6,615.6,613459.4459228516,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,570125.5230712891,PS(P-38:2)
545,802.6,617.6,82356.06549072266,802.6 -> 617.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,1,(P-38:1),,802.6,617.6,528404.6629638672,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,476781.6594238281,PS(P-38:1)
546,804.6,619.6,80394.7255859375,804.6 -> 619.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,0,(P-38:0),,804.6,619.6,869370.9512939453,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,821773.6480712891,PS(P-38:0)
547,806.6,621.6,78833.74548339844,806.6 -> 621.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(O-,PS(O-,0,(O-38:0),,806.6,621.6,926165.1162109376,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,879605.9327392578,PS(O-38:0)
548,808.5,623.5,138382.17016601562,808.5 -> 623.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS,PS,6,(38:6),,808.5,623.5,517174.95880126953,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,469154.75567626953,PS(38:6)
549,810.5,625.5,107966.0281982422,810.5 -> 625.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS,PS,5,(38:5),,810.5,625.5,380293.20471191406,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,327192.7610473633,PS(38:5)
550,812.5,627.5,249139.5764160156,812.5 -> 627.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS,PS,4,(38:4),,812.5,627.5,670497.4663085938,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,614415.4626464844,PS(38:4)
551,814.6,629.6,118308.02746582033,814.6 -> 629.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS,PS,3,(38:3),,814.6,629.6,524307.2984619141,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,483840.6755981445,PS(38:3)
552,816.6,631.6,95045.42602539062,816.6 -> 631.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,1,(P-39:1),,816.6,631.6,1960881.37097168,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,1911690.5073242188,PS(P-39:1)
553,818.6,633.6,146094.3699951172,818.6 -> 633.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,0,(P-39:0),,818.6,633.6,1345021.7701416016,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,1288981.426147461,PS(P-39:0)
554,820.6,635.6,95314.24682617188,820.6 -> 635.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(O-,PS(O-,0,(O-39:0),,820.6,635.6,722258.4672241211,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,668728.0633544922,PS(O-39:0)
555,822.6,637.6,86594.86645507812,822.6 -> 637.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,5,(P-40:5),,822.6,637.6,1925361.1723632808,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,1878313.2689208984,PS(P-40:5)
556,824.6,639.6,68855.044921875,824.6 -> 639.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,4,(P-40:4),,824.6,639.6,639108.8083496094,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,598589.3856201172,PS(P-40:4)
557,826.6,641.6,66401.90478515625,826.6 -> 641.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,3,(P-40:3),,826.6,641.6,501007.0324707031,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,461271.0895996094,PS(P-40:3)
558,828.6,643.6,67994.80474853516,828.6 -> 643.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,2,(P-40:2),,828.6,643.6,232909.11865234372,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,193295.6557006836,PS(P-40:2)
559,830.6,645.6,62972.26428222656,830.6 -> 645.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,1,(P-40:1),,830.6,645.6,336005.0217895508,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,297517.33923339844,PS(P-40:1)
560,832.6,647.6,81851.46557617188,832.6 -> 647.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(P-,PS(P-,0,(P-40:0),,832.6,647.6,747515.7202148438,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,702225.436706543,PS(P-40:0)
561,834.7,649.7,176324.27221679688,834.7 -> 649.7,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS(O-,PS(O-,0,(O-40:0),,834.7,649.7,778765.7347412109,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,729031.111328125,PS(O-40:0)
562,836.5,651.5,5027281.986328125,836.5 -> 651.5,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS,PS,6,(40:6),,836.5,651.5,827365.1478271484,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,780921.9847412109,PS(40:6)
563,838.6,653.6,656079.6489257812,838.6 -> 653.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS,PS,5,(40:5),,838.6,653.6,472320.5114135742,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,432162.22869873047,PS(40:5)
564,840.6,655.6,383398.1474609375,840.6 -> 655.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS,PS,4,(40:4),,840.6,655.6,356306.7038574219,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,318335.76135253906,PS(40:4)
565,842.6,657.6,106033.748046875,842.6 -> 657.6,PS,PS_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PS,0.0,PS,PS,3,(40:3),,842.6,657.6,259493.9796142578,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,215560.53637695312,PS(40:3)
