IDs,Names,Lipid,Transition,Class
"LMFA02000304, LMFA01030521, LMFA01030356, LMFA01030542, LMFA01030534, LMFA01030531, LMFA01030526, LMFA01030522, LMFA02000296, LMFA01030515, LMFA01030518, LMFA01030354, LMFA01030167, LMFA01030511, LMFA01030544, LMFA01030525, LMFA01030529, LMFA01030530, LMFA01030545, LMFA01030169, LMFA01030549, LMFA01030519, LMFA01030764, LMFA01030357, LMFA01030171, LMFA01030528, LMFA01031051, LMFA01030520, LMFA01030735, LMFA01030547, LMFA01030548, LMFA01030536, LMFA01030541, LMFA01030538, LMFA02000328, LMFA01030524, LMFA01031062, LMFA01030172, LMFA01030539, LMFA01030355, LMFA01030512, LMFA01030550, LMFA01030540, LMFA01030543, LMFA01030546, LMFA01030813, LMFA01031067, LMFA01031088, LMFA01030514, LMFA01030516, LMFA01030527, LMFA01030532, LMFA02000323, LMFA03000018, LMFA01030523, LMFA01030535, LMFA01030551, LMFA01030537, LMFA01030517, LMFA01140005, LMFA01030513, LMFA01030533, LMFA01030734, LMFA02000320, LMFA01140066, LMFA01030358, LMFA01030552, LMFA02000353","5E,9Z,12Z,15Z-Octadecatetraenoic acid, 4,9-octadecadiynoic acid, 5Z,8Z,11Z,14Z-octadecatetraenoic acid, 10,12-octadecadiynoic acid, 7,11-octadecadiynoic acid, 6,12-octadecadiynoic acid, 5,12-octadecadiynoic acid, 5,7-octadecadiynoic acid, Ixoric acid , 3,6-octadecadiynoic acid, 4,6-octadecadiynoic acid, 5,8,11,14-octadecatetraenoic acid, 3E,9Z,12Z,15Z-octadecatetraenoic acid, 11E,13E-octadecadien-9-ynoic acid, 10,14-octadecadiynoic acid, 5,10-octadecadiynoic acid, 6,10-octadecadiynoic acid, 6,11-octadecadiynoic acid, 11,14-octadecadiynoic acid, 6,9,12,15-octadecatetraenoic acid, 12,16-octadecadiynoic acid, 4,7-octadecadiynoic acid, cis-parinaric acid, Stearidonic acid, beta-parinaric acid, 6,9-octadecadiynoic acid, 8E,10E-Octadecadien-12-ynoic acid, 4,8-octadecadiynoic acid, Dehydrocrepenynic acid, Macrocarpic acid, 12,15-octadecadiynoic acid, 8,10-octadecadiynoic acid, 9,13-octadecadiynoic acid, 8,12-octadecadiynoic acid, 9Z,11Z,13Z,15Z-octadecatetraenoic acid, 5,9-octadecadiynoic acid, 14,15-Dehydrocrepenynic acid, 9,12,15,17-octadecatetraenoic acid, 9,11-octadecadiynoic acid, Coniferonic acid, 2,5-octadecadiynoic acid, 13,16-octadecadiynoic acid, 9,12-octadecadiynoic acid, 10,13-octadecadiynoic acid, 11,15-octadecadiynoic acid, 2E,4E,6E,11Z-octadecatetraenoic acid, Heisteric acid, 11E,17-Octadecadien-9-ynoic acid, 2,7-octadecadiynoic acid, 3,7-octadecadiynoic acid, 6,8-octadecadiynoic acid, 7,9-octadecadiynoic acid, 3Z,6Z,9Z,12Z-Octadecatetraenoic acid, 8Z,11Z,14Z,17Z-octadecatetraenoic acid, 5,8-octadecadiynoic acid, 7,12-octadecadiynoic acid, 13,17-octadecadiynoic acid, 8,11-octadecadiynoic acid, 3,8-octadecadiynoic acid, 6-[3]-ladderane-hexanoic acid, 2,6-octadecadiynoic acid, 7,10-octadecadiynoic acid, 9Z,12Z-Octadecadien-6-ynoic acid, 4Z,8Z,12Z,15Z-Octadecatetraenoic acid, 12-phenyl dodecanoic acid, 9Z,11Z,13E,15E-octadecatetraenoic acid, 14,17-octadecadiynoic acid, 6Z,8E,10E,12Z-octadecatetraenoic acid",FA(18:4),275.2 -> 275.2,FA
"LMFA01030352, LMFA01140062, LMFA01031030, LMFA01031148, LMFA01140020, LMFA02000348, LMFA01030923, LMFA02000298, LMFA01030350, LMFA01031039, LMFA01030775, LMFA01140035, LMFA01030562, LMFA01030146, LMFA01030154, LMFA01031145, LMFA01031135, LMFA01030777, LMFA01031246, LMFA01031259, LMFA01030815, LMFA01030140, LMFA01030142, LMFA01030156, LMFA01030152, LMFA01030148, LMFA01030883, LMFA01031047, LMFA01030147, LMFA01030346, LMFA01030141, LMFA01030153, LMFA01030143, LMFA07040144, LMFA01030344, LMFA01031276, LMFA07040153, LMFA01030341, LMFA01030144, LMFA01030151, LMFA01140042, LMFA02000344, LMFA01030741, LMFA02000299, LMFA01030561, LMFA01030339, LMFA01030347, LMFA01030349, LMFA01031055, LMFA01030145, LMFA01030342, LMFA01030776, LMFA01031029, LMFA01030348, LMFA01030343, LMFA01030773, LMFA02000347, LMFA02000350, LMFA01030351, LMFA01020209, LMFA01030742, LMFA01030345, LMFA02000319, LMFA01030155, LMFA01030353, LMFA01030560","9Z,12E,15Z-octadecatrienoic acid, 2-(1,2-tetra-decadienyl)-cyclopropanecarboxylic acid, Alvaradonic acid, (E)-octadec-13-en-11-ynoic acid, Gorlic acid, 6Z,9E,11E-octadecatrienoic acid, 9E,11Z,13E-octadecatrienoic acid, Isorumelenic acid, 9E,12Z,15Z-octadecatrienoic acid, Xionenynic acid, (R)-lamenallenic acid, Isogorlic acid, 17-octadecen-9-ynoic acid, Punicic acid, 10,12,14-octadecatrienoic acid, Octadec-17-en-7-ynoic acid, Scleropyric acid, octadeca-11E,13E,15Z-trienoic acid, None, None, Columbinic acid, Caleic acid, 6,10,14-octadecatrienoic acid, 10,12,15-octadecatrienoic acid, alpha-Linolenic acid, beta-eleostearic acid, Catalpic acid, 7E-Octadecen-9-ynoic acid, alpha-eleostearic acid, 7Z,9Z,12Z-octadecatrienoic acid, gamma-Linolenic acid, Elaidolinolenic acid, Jacaric acid, cucujolide XI, Pinolenic acid, None, Mueggelone, 5,8,11-octadecatrienoic acid, alpha-calendic acid, 9,12,14-octadecatrienoic acid, 13-(2-Cyclopentenyl)-9Z-tridecenoic acid, 9E,11E,15Z-octadecatrienoic acid, 9E-Octadecen-12-ynoic acid, Rumelenic acid, 11Z-octadecen-9-ynoic acid, 2E,9Z,12Z-octadecatrienoic acid, 9E,11Z,13Z-octadecatrienoic acid, 9E,12Z,15E-octadecatrienoic acid, 3Z,9Z,12Z-Octadecatrienoic acid, beta-calendic acid, 5,9,12-octadecatrienoic acid, (S)-lamenallenic acid, Alvaradoic acid, 9E,12E,15Z-octadecatrienoic acid, 5Z,9Z,12E-octadecatrienoic acid, octadeca-9Z,11E,14Z-trienoic acid, 6E,9E,11E-octadecatrienoic acid, 8Z,11Z,14Z-octadecatrienoic acid, 9Z,12E,15E-octadecatrienoic acid, 16-methyl-6Z,9Z,12Z-heptadecatrienoic acid, Crepenynic acid, 7E,9Z,12Z-octadecatrienoic acid, 3Z,6Z,9Z-Octadecatrienoic acid, Pseudoeleostearic acid, 9Z,12Z,15E-octadecatrienoic acid, Ximenynic acid",FA(18:3),277.2 -> 277.2,FA
"LMFA01030124, LMFA01030320, LMFA01030300, LMFA01031096, LMFA01030570, LMFA01140002, LMFA01030306, LMFA01030569, LMFA01030125, LMFA01030333, LMFA01140017, LMFA01030122, LMFA01030331, LMFA01030305, LMFA01030303, LMFA01030314, LMFA01030324, LMFA01020416, LMFA01030308, LMFA01030455, LMFA01030334, LMFA01020427, LMFA07040090, LMFA07040064, LMFA01030111, LMFA01030115, LMFA01030453, LMFA01030123, LMFA01030121, LMFA01031102, LMFA01030113, LMFA01030315, LMFA01030120, LMFA01030307, LMFA01030127, LMFA01030335, LMFA01030328, LMFA01031168, LMFA01140098, LMFA01030114, LMFA01030110, LMFA01030454, LMFA01030573, LMFA01030304, LMFA01030563, LMFA01030774, LMFA01030323, LMFA01030299, LMFA01031279, LMFA01030322, LMFA01030310, LMFA01030311, LMFA01030571, LMFA01030329, LMFA01030575, LMFA01030298, LMFA01031105, LMFA01030301, LMFA01030309, LMFA01030312, LMFA01030574, LMFA01030564, LMFA01030119, LMFA01030326, LMFA01030297, LMFA01030327, LMFA01030567, LMFA01030116, LMFA01020208, LMFA01031083, LMFA01031059, LMFA01020207, LMFA01030317, LMFA01030319, LMFA01030565, LMFA01030812, LMFA01030112, LMFA01030316, LMFA01030325, LMFA01030313, LMFA01030338, LMFA01030566, LMFA01020369, LMFA01020377, LMFA02000300, LMFA02000307, LMFA01030302, LMFA07040057, LMFA01030568, LMFA01030914, LMFA02000324, LMFA01030118, LMFA01030330, LMFA01030126, LMFA01030117, LMFA01030318, LMFA01030321, LMFA01030336, LMFA01030337, LMFA01030332, LMFA01030572, LMFA01140055","10Z,12Z-octadecadienoic acid, 5,6-octadecadienoic acid, 11Z,15Z-octadecadienoic acid, 7,10-Octadecadienoic acid, 12-octadecynoic acid, Malvalic acid, 2,4-octadecadienoic acid, 11-octadecynoic acid, 10E,12Z-octadecadienoic acid, 7E,12E-octadecadienoic acid, Chaulmoogric acid, 9E,12Z-octadecadienoic acid, Cilienic acid, 14Z,17-octadecadienoic acid, 13E,17-octadecadienoic acid, 4,9-octadecadienoic acid, 5Z,9E-octadecadienoic acid, 4R-methyl-7Z,11Z-heptadecadienoic acid, 2Z,5Z-octadecadienoic acid, Stearolic acid, 7Z,10Z-octadecadienoic acid, 4-Methyl-7,11-heptadecadienoic acid, 9-octadecenolide, 9Z-octadecen-4R-olide, 5Z,12E-octadecadienoic acid, 8E,10E-octadecadienoic acid, Tariric acid, Linoelaidic acid, 9Z,12E-octadecadienoic acid, 14,17-Octadecadienoic acid, 5E,12E-octadecadienoic acid, 4E,8E-octadecadienoic acid, Linoleic acid, 2E,6E-octadecadienoic acid, 10Z,13Z-octadecadienoic acid, 7Z,11Z-octadecadienoic acid, 6E,11Z-octadecadienoic acid, 4Z,11Z-octadecadienoic acid, Adiantic acid, 6,8-octadecadienoic acid, 5Z,12Z-octadecadienoic acid, 8-octadecynoic acid, 15-octadecynoic acid, 13Z,16Z-octadecadienoic acid, 2-octadecynoic acid, (R)-laballenic acid, Sebaleic acid, 11Z,14Z-octadecadienoic acid, 11E,13Z-Octadecadienoic acid, Ephedrenic acid, 3E,7E-octadecadienoic acid, 3Z,12Z-octadecadienoic acid, 13-octadecynoic acid, 6E,12E-octadecadienoic acid, 17-octadecynoic acid, 10Z,14Z-octadecadienoic acid, 10,13-Octadecadienoic acid, 12E,16E-octadecadienoic acid, 2Z,6Z-octadecadienoic acid, 3Z,6Z-octadecadienoic acid, 16-octadecynoic acid, 3-octadecynoic acid, Mangold's acid, 6,11-octadecadienoic acid, 10E,14E-octadecadienoic acid, 6E,10E-octadecadienoic acid, 7-octadecynoic acid, 8Z,11Z-octadecadienoic acid, 16-methyl-9Z,12Z-heptadecadienoic acid, 13,16-Octadecadienoic acid, 10Z,12E-Octadecadienoic acid, 16-methyl-6Z,9Z-heptadecadienoic acid, 4Z,8Z-octadecadienoic acid, 5,11-octadecadienoic acid, 4-octadecynoic acid, 7-trans,9-cis-octadecadienoic acid, 5E,12Z-octadecadienoic acid, 4Z,7Z-octadecadienoic acid, Taxoleic acid, 3Z,7Z-octadecadienoic acid, 9,13-octadecadienoic acid, 5-octadecynoic acid, 16:2(2E,4E)(4Me,6Me[S]), 16:2(2E,4E)(5Me,7Me[S]), Vaccelenic acid, 11-cis-Linoleic acid, 12Z,15Z-octadecadienoic acid, 9-octadecen-4-olide, 10-octadecynoic acid, (S)-laballenic acid, 3Z,9Z-Octadecadienoic acid, Rumenic acid, 6E,9E-octadecadienoic acid, Mikusch's acid, Ricinenic acid, 5,10-octadecadienoic acid, 5E,9Z-octadecadienoic acid, 8,11-octadecadienoic acid, 8,12-octadecadienoic acid, 6Z,9Z-octadecadienoic acid, 14-octadecynoic acid, 2-Cyclopentene-1S-tridecanoic acid",FA(18:2),279.2 -> 279.2,FA
"LMFA01020372, LMFA01020206, LMFA01030881, LMFA01030071, LMFA01030067, LMFA01030291, LMFA01020373, LMFA01030078, LMFA01140008, LMFA07040056, LMFA01020438, LMFA01030061, LMFA01030073, LMFA01030077, LMFA01031090, LMFA01030074, LMFA01030068, LMFA01030064, LMFA01030293, LMFA01030882, LMFA01030296, LMFA01030075, LMFA01030062, LMFA01030069, LMFA01140033, LMFA01030063, LMFA01030076, LMFA01030895, LMFA01030880, LMFA01030080, LMFA01030295, LMFA01030065, LMFA01030079, LMFA01030070, LMFA01140041, LMFA01020439, LMFA01030066, LMFA01030081, LMFA01030292, LMFA01030294, LMFA01030002, LMFA01030290, LMFA01020374","17:1(4)(16Me), 2-methyl-16-heptadecenoic acid, 18:1(14E), trans-8-elaidic acid, Petroselaidic acid, 15Z-octadecenoic acid, 17:1(6)(9Me), cis-12-oleic acid, 11-Cycloheptylundecanoic acid, 18-Octadecanolide, Isooctadecenoic acid, 2Z-octadecenoic acid, 9-elaidic acid, trans-vaccenic acid, 10-Octadecenoic acid, cis-10-oleic acid, 7Z-octadecenoic acid, 4-octadecylenic acid, 17-octadecenoic acid, 18:1(14Z), 5Z-octadecenoic acid, 10E-octadecenoic acid, trans-2-oleic acid, 7E-octadecenoic acid, Dihydromalvalic acid, 3-octadecylenic acid, cis-vaccenic acid, 17:1(4)(15Me), 18:1(13E), 15E-octadecenoic acid, 4Z-octadecenoic acid, Thalictric acid, trans-12-elaidic acid, cis-8-oleic acid, Cyclopentanetridecanoic acid, Isooctadecenoic acid, Petroselinic acid, 16E-octadecenoic acid, 16Z-octadecenoic acid, 3Z-octadecenoic acid, Oleic acid, 13Z-octadecenoic acid, 17:1(12)(7Me)",FA(18:1),281.2 -> 281.2,FA
"LMFA01020093, LMFA01020422, LMFA01010018, LMFA01020043, LMFA01020045, LMFA01020014, LMFA01020013, LMFA01020292, LMFA01020205, LMFA01020175, LMFA01020046, LMFA01020421, LMFA01020044, LMFA01020094, LMFA01020042","lambda isostearic acid, 10,15-dimethyl-hexadecanoic acid, Stearic acid, 4,8-dimethyl-hexadecanoic acid, 4,14-dimethyl-hexadecanoic acid, Isostearic acid, 10-methyl-heptadecanoic acid, 14-Methylheptadecanoic acid, 15-methyl-heptadecanoic acid, 11,15-dimethyl-hexadecanoic acid, 6,14-dimethyl-hexadecanoic acid, 12,15-dimethyl-hexadecanoic acid, 2,14-dimethyl-hexadecanoic acid, neostearic acid, 2,6-dimethyl-hexadecanoic acid",FA(18:0),283.3 -> 283.3,FA
"LMFA01020177, LMFA01020176, LMFA01020210, LMFA01020217, LMFA01020219, LMFA01020215, LMFA01020216, LMFA01020218, LMFA01020213, LMFA01020047, LMFA01020396, LMFA01020096, LMFA01020214, LMFA01010019, LMFA01020419, LMFA01020095, LMFA01020212, LMFA01020015, LMFA01020211, LMFA01020417, LMFA01020016","6-methyl-octadecanoic acid, 15-methyl-octadecanoic acid, 11-methyl-octadecanoic acid, 7-methyl-octadecanoic acid, 9-methyl-octadecanoic acid, 4-methyl-octadecanoic acid, 5-methyl-octadecanoic acid, 8-methyl-octadecanoic acid, 14-methyl-octadecanoic acid, 4,14-dimethyl-heptadecanoic acid, 10-methyl-octadecanoic acid, Isononadecanoic acid, 3-methyl-octadecanoic acid, Nonadecylic acid, 10,16-dimethyl-heptadecanoic acid, 2-methyl-octadecanoic acid, 13-methyl-octadecanoic acid, Tuberculostearic acid, 12-methyl-octadecanoic acid, 12,16-dimethyl-heptadecanoic acid, Anteisononadecanoic acid",FA(19:0),297.3 -> 297.3,FA
"LMFA01030397, LMFA01140083, LMFA01140004, LMFA01031116, LMFA01030695, LMFA01030760, LMFA01030759, LMFA01031233, LMFA01030693, LMFA01030180, LMFA01031117, LMFA03000019, LMFA01031033, LMFA01030694, LMFA01030396","5E,8Z,11Z,14Z,16Z-eicosapentaenoic acid, 8-[1]-ladderane octanoic acid, 8-[5]-ladderane-octanoic acid, 5Z,8Z,11E,14Z,17Z-eicosapentaenoic acid, 5,6-dehydro arachidonic acid, 5Z,7E,9E,14Z,17Z-eicosapentaenoic acid, EPA, 5E,7E,9E,14Z,17Z-eicosapentaenoic acid, 5Z,8Z,14Z-Eicosatrien-11-ynoic acid, 4,8,12,15,18-eicosapentaenoic acid, 5Z,8Z,11E,14Z,17E-eicosapentaenoic acid, 7Z,10Z,13Z,16Z,19Z-eicosapentaenoic acid, Bosseopentaenoic acid, 5Z,11Z,14Z-Eicosatrien-8-ynoic acid, 2E,5Z,8Z,11Z,14Z-eicosapentaenoic acid",FA(20:5),301.2 -> 301.2,FA
"LMFA01020381, LMFA01030393, LMFA01030176, LMFA01140084, LMFA01030389, LMFA01030395, LMFA01030818, LMFA01030689, LMFA01030390, LMFA01030816, LMFA01030173, LMFA01030175, LMFA01030817, LMFA01031069, LMFA01030871, LMFA01030392, LMFA01030001, LMFA01030906, LMFA01020222, LMFA01030687, LMFA03000020, LMFA01030391, LMFA01030688, LMFA01030394, LMFA01140006, LMPR0104010039, LMFA01020367, LMFA01030905","17:4(2E,4E,9E,11E)(8Me[R],10Me,15Me[R]), 5,8,11,14-eicosatetraenoic acid, 8,11,14,17-eicosatetraenoic acid, 8-[1]-ladderane octanoic acid, 4,7,10,13-Eicosatetraenoic acid, 8Z,11Z,14Z,18Z-eicosatetraenoic acid, omega-3-Arachidonic acid, 10,13-Eicosadiynoic acid, 4Z,7Z,10Z,13Z-eicosatetraenoic acid, 2E,8Z,11Z,14Z-Eicosatetraenoic acid, 4,8,12,16-eicosatetraenoic acid, 6,10,14,18-eicosatetraenoic acid, 5(E)-Arachidonic acid, 7Z,11Z,14Z,17Z-Eicosatetraenoic acid, 20:4(5Z,13Z,16Z,19Z), 5,11,14,17-Eicosatetraenoic acid, Arachidonic acid, 16:3(2E,9E,11E)(3Me,5Me[S],7My,15Me), 18-methyl-5Z,8Z,11Z,14Z-nonadecatetraenoic acid, 7,13-Eicosadiynoic acid, 7Z,10Z,13Z,16Z-eicosatraenoic acid, 4Z,8Z,11Z,14Z-eicosatetraenoic acid, 8,11-Eicosadiynoic acid, Juniperonic acid, 8-[3]-ladderane-octanoic acid, Geranylgeranoic acid, 16:3(2E,10E,12E)(3Me,5Me[R],7My,15Me), 17:4(2E,4E,9E,11E)(7Me[R],10Me,13Me[S])",FA(20:4),303.2 -> 303.2,FA
"LMFA01030382, LMFA01140045, LMFA01030385, LMFA01030386, LMFA01030765, LMFA01031210, LMFA01030159, LMFA01030378, LMFA01030380, LMFA01030158, LMFA01030383, LMFA01030863, LMFA01030379, LMFA01030388, LMFA01031060, LMFA01031070, LMFA01030384, LMFA01031078, LMFA01140040, LMFA01030381, LMFA01030767, LMFA01020221, LMFA01031085, LMFA01030157, LMFA01140039","7,10,13-Eicosatrienoic acid, Oncobic acid, Bishomocolumbinic acid, Bishomopinolenic acid, (5Z,9E,14Z)-icosa-5,9,14-trienoic acid, 7E,13E,17Z-Eicosatrienoic acid, 11,14,17-eicosatrienoic acid, Dihomo-alpha-linolenic acid, Sciadonic acid, bishomo-gamma-linolenic acid, 7,11,14-Eicosatrienoic acid, 20:3(5Z,13Z,16Z), 2E,4E,8Z-eicosatrienoic acid, 8Z,12E,14Z-eicosatrienoic acid, 9Z,11Z,14Z-Eicosatrienoic acid, 3Z,6Z,9Z-Eicosatrienoic acid, 7Z,10Z,13Z-eicosatrienoic acid, 5Z,9Z,12Z-Eicosatrienoic acid, 2-Cyclopentene-1-pentadecenoic acid, ETrE(5Z, 8Z, 11Z), eicosa-5Z,8Z,14Z-trienoic acid, 18-methyl-8Z,11Z,14Z-nonadecatrienoic acid, 5E,11Z,14Z-Eicosatrienoic acid, 5,8,11-eicosatrienoic acid, 2-Cyclopentene-1-pentadec-9c-enoic acid",FA(20:3),305.2 -> 305.2,FA
"LMFA01030368, LMFA01020426, LMFA01030370, LMFA01030371, LMFA01140093, LMFA01030084, LMFA01031103, LMFA01031098, LMFA01031118, LMFA01140099, LMFA01030085, LMFA01030372, LMFA01031278, LMFA01030086, LMFA01030700, LMFA01030367, LMFA01030369, LMFA01031093, LMFA01030082, LMFA01030858, LMFA01030366, LMFA07040058, LMFA01020428, LMFA03010000, LMFA01030087","15-eicosenoic acid, 16-methyl-9E-nonadecenoic acid, 5E-eicosenoic acid, 5Z-eicosenoic acid, 13-Cycloheptyltridecanoic acid, cis-Gadoleic acid, 3E-Eicosenoic acid, 6Z-Eicosenoic acid, 16Z-eicosenoic acid, None, cis-gondoic acid, 8Z-eicosenoic acid, None, trans-gondoic acid, Gadelaidic acid, Paullinic acid, 15Z-eicosenoic acid, 10Z-Eicosenoic acid, 17Z-octadecenoic acid, 20:1(7Z), 13-eicosenoic acid, 20-Eicosanolide, 6-methyl-9-heptadecenoic acid, Prostanoic acid skeleton, 14Z-eicosenoic acid",FA(20:1),309.3 -> 309.3,FA
"LMFA01020051, LMFA01020049, LMFA01020050, LMFA01020342, LMFA01020415, LMFA01010020, LMFA01020423, LMFA01020220, LMFA01020048, LMFA01020052, LMFA01020017","4,16-dimethyl-octadecanoic acid, 4,14-dimethyl-octadecanoic acid, 6,14-dimethyl-octadecanoic acid, 19:0(11Me), 2,11-dimethylstearic acid, Arachidic acid, 12,17-dimethyl-octadecanoic acid, 17-methyl-nonadecanoic acid, 2,14-dimethyl-octadecanoic acid, 6,16-dimethyl-octadecanoic acid, Isoarachidic acid",FA(20:0),311.3 -> 311.3,FA
"LMFA01030683, LMFA01031176, LMFA01030185, LMFA01030684, LMFA01030685","3,9,15-Docosatriynoic acid, None, DHA, 8,11,14-Docosatriynoic acid, 10,13,16-Docosatriynoic acid",FA(22:6),327.2 -> 327.2,FA
"LMFA04000082, LMFA04000064, LMFA01030183, LMFA01030184, LMFA04000044, LMFA04000049, LMFA01140013, LMFA01030182","Clupadonic acid , 22:5(4Z,7Z,10Z,13Z,16Z), 4,8,12,15,19-docosapentaenoic acid, 7,10,13,16,19-docosapentaenoic acid, DPA, docosapentaenoic acid, 10-[5]-ladderane-decanoic acid, 4,7,10,13,16-docosapentaenoic acid",FA(22:5),329.2 -> 329.2,FA
"LMFA04000087, LMFA04000050, LMFA01031173, LMFA01030177, LMFA01030179, LMFA01031212, LMFA04000066, LMFA01140012, LMFA04000063, LMFA01030178","5Z,13Z,16Z,19Z-Docosatetraenoic acid , Adrenic acid, 5Z,8Z,11Z,14Z-docosatetraenoic acid, 4,7,10,13-docosatetraenoic acid, 8,12,16,19-docosatetraenoic acid, 4Z,9E,15E,19Z-docosatetraenoic acid, 22:4(4Z,7Z,10Z,13E), 10-[3]-ladderane-decanoic acid, 22:4(7Z,13Z,16Z,19Z), Adrenic Acid",FA(22:4),331.3 -> 331.3,FA
"LMFA01030088, LMFA01030089, LMFA07040059, LMFA01030403, LMFA04000085, LMFA01030400, LMFA01030401, LMFA01030090, LMFA01030402, LMFA01020134, LMFA01030404, LMFA01030910, LMFA01030911","cis-cetoleic acid, cis-erucic acid, 22-Docosanolide, 19Z-docosenoic acid, 17Z-Docosenoic acid, Cetelaidic acid , 15-docosenoic acid, trans-brassidic acid, 15Z-docosenoic acid, 2,4-dimethyl-2-eicosenoic acid, 5Z-docosenoic acid, 22:1(7Z), 22:1(9Z)",FA(22:1),337.3 -> 337.3,FA
"LMFA01020227, LMFA01020228, LMFA01010022, LMFA01020424, LMFA01020019","19-methyl-heneicosanoic acid, 3-methyl-heneicosanoic acid, Behenic acid, 14,19-dimethyl-eicosanoic-acid, Isobehenic acid",FA(22:0),339.3 -> 339.3,FA
"LMFA01030822, LMFA01030924, LMFA01030804, LMFA01030186","THA, (6E,9E,12E,15E,18E,21E)-tetracosa-6,9,12,15,18,21-hexaenoic acid, tetracosahexaenoic acid, 4,8,12,15,19,21-tetracosahexaenoic acid",FA(24:6),355.3 -> 355.3,FA
"LMFA01030820, LMFA01030821, LMFA01140015","6Z,9Z,12Z,15Z,18Z-tetracosapentaenoic acid, 9Z,12Z,15Z,18Z,21Z-tetracosapentaenoic acid, 12-[5]-ladderane-dodecanoic acid",FA(24:5),357.3 -> 357.3,FA
"LMFA01031194, LMFA01031191, LMFA01031192, LMFA01031193, LMFA01031022, LMFA01031119, LMFA07040060, LMFA01031084, LMFA01031026, LMFA01030920, LMFA01030093, LMFA01030092","19E-tetradocosenoic acid, 9Z-tetradocosenoic acid, 17E-tetradocosenoic acid, 18E-tetradocosenoic acid, 19Z-Tetracosenoic acid, 11Z-tetracosenoic acid, 24-Tetracosanolide, 17Z-Tetracosenoic acid, 13-Tetracosenoic acid, (2E)-tetracos-2-enoic acid, trans-selacholeic acid, Nervonic acid",FA(24:1),365.3 -> 365.3,FA
"LMFA01020293, LMFA01010024, LMFA01020308, LMFA01020229, LMFA01020232, LMFA01020021, LMFA01020231","Mycosanoic acid (C24), Lignoceric acid, Mycocerosic acid (C24), 2,4-dimethyl-docosanoic acid, 21-methyl-tricosanoic acid, 22-methyl-tricosanoic acid, 3,15-dimethyl-docosanoic acid",FA(24:0),367.4 -> 367.4,FA
"LMFA01030922, LMFA01031077, LMFA01030874, LMFA07040116, LMFA07040061, LMFA01031080, LMFA01031121, LMFA01030094, LMFA01031021, LMFA01030095, LMFA01030873, LMFA01030422, LMFA01030423","cis-2-hexacosenoic acid, 21Z-Hexacosenoic acid, 26:1(19Z)), delta-hexacosanalactone, 26-Hexacosanolide, 14Z-Hexacosenoic acid, 11Z-hexacosenoic acid, 9-hexacosenoic acid, trans-2-hexacosenoic acid, Ximenic acid, 26:1(5Z)), 17-hexacosenoic acid, 9Z-hexacosenoic acid",FA(26:1),393.4 -> 393.4,FA
"LMFA01020024, LMFA01020022, LMFA01010026, LMFA01020295, LMFA01020352, LMFA01020343, LMFA01020351, LMFA01020353, LMFA01020310","Isocerotic acid, Phthioic acid, Cerotic acid, Mycosanoic  acid (C26), 26:0(18Me), 25:0(23Me), 25:0(18Me), 26:0(18Me,24Me), Mycocerosic acid (C26)",FA(26:0),395.4 -> 395.4,FA
"LMFA01020312, LMFA01020026, LMFA01010028","Mycocerosic acid (C28), Isomontanic acid, Montanic acid",FA(28:0),423.4 -> 423.4,FA
"LMFA01020316, LMFA01010032","Mycocerosic acid (C32), Lacceroic acid",FA(32:0),479.5 -> 479.5,FA
"LMFA01020298, LMFA01010034, LMFA01020318","Phthioceranic acid (C34), Gheddic acid, Mycocerosic acid (C34)",FA(34:0),507.5 -> 507.5,FA
"LMGP01050043, LMGP01050084","PC(2:0/0:0), PC(0:0/2:0)",LPC(2:0),300.1 -> 184.1,PC
LMGP01050088,PC(0:0/3:1(2E)),LPC(3:1),312.1 -> 184.1,PC
"LMGP01050059, LMGP01050086, LMGP01020005","PC(3:0/0:0), PC(0:0/3:0), PC(O-1:0/2:0)",LPC(3:0)|PC(O-3:0),314.1 -> 184.1,PC
"LMGP01050089, LMGP01050061, LMGP01020121","PC(0:0/4:0), PC(4:0/0:0), PC(O-2:0/2:0)",LPC(4:0)|PC(O-4:0)|PC(O-5:0),328.2 -> 184.1,PC
"LMGP01010992, LMGP01050091","PC(2:0/2:0), PC(0:0/5:0)",PC(4:0)|LPC(5:0),342.2 -> 184.1,PC
"LMGP01050062, LMGP01050093","PC(6:0/0:0), PC(0:0/6:0)",LPC(6:0),356.2 -> 184.1,PC
"LMGP01011215, LMGP01050095, LMGP01050064","PC(3:0/3:0), PC(0:0/7:0), PC(7:0/0:0)",PC(6:0)|LPC(7:0),370.2 -> 184.1,PC
LMGP01050066,PC(8:0/0:0),LPC(8:0),384.2 -> 184.1,PC
"LMGP01011222, LMGP01050068","PC(4:0/4:0), PC(9:0/0:0)",PC(8:0)|LPC(9:0),398.2 -> 184.1,PC
"LMGP01050005, LMGP01020129","PC(10:0/0:0), PC(O-8:0/2:0)",LPC(10:0)|PC(O-10:0),412.2 -> 184.1,PC
"LMGP01011225, LMGP01050007","PC(5:0/5:0), PC(11:0/0:0)",PC(10:0)|LPC(11:0),426.3 -> 184.1,PC
LMGP01050009,PC(12:0/0:0),LPC(12:0),440.3 -> 184.1,PC
"LMGP01011229, LMGP01050001, LMGP01060007","PC(6:0/6:0), PC(13:0/0:0), PC(O-14:0/0:0)",PC(12:0)|LPC(13:0)|LPC(O-14:0),454.3 -> 184.1,PC
