Class,Lipid,OzESI_Intensity,Precursor_Ion,Product_Ion,Retention_Time,Sample_ID,Transition,n-7,n-9,n-12,db_pos,Ratio
TG,TG(48:1)]_FA18:1,9332.0,822.8,523.5,11.24,Paeru-C-T4-0-BDL-r001,822.8 -> 523.5,740.8,712.8,670.8,,
TG,TG(49:1)]_FA16:0,7907.0,836.8,563.5,11.37,Paeru-C-T4-0-BDL-r001,836.8 -> 563.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA16:1,6928.0,836.8,565.5,11.33,Paeru-C-T4-0-BDL-r001,836.8 -> 565.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA18:1,4023.0,836.8,537.5,11.37,Paeru-C-T4-0-BDL-r001,836.8 -> 537.5,754.8,726.8,684.8,,
TG,TG(49:2)]_FA16:1,15912.0,834.8,563.5,11.18,Paeru-C-T4-0-BDL-r001,834.8 -> 563.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:1,7831.0,834.8,535.5,11.17,Paeru-C-T4-0-BDL-r001,834.8 -> 535.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:2,3810.0,834.8,537.5,11.21,Paeru-C-T4-0-BDL-r001,834.8 -> 537.5,752.8,724.8,682.8,,
TG,TG(50:0)]_FA18:0,6191.0,852.8,551.5,11.62,Paeru-C-T4-0-BDL-r001,852.8 -> 551.5,770.8,742.8,700.8,,
TG,TG(50:1)]_FA14:0,1385.0,850.8,605.5,11.43,Paeru-C-T4-0-BDL-r001,850.8 -> 605.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA16:0,29192.0,850.8,577.5,11.43,Paeru-C-T4-0-BDL-r001,850.8 -> 577.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA18:1,14835.0,850.8,551.5,11.43,Paeru-C-T4-0-BDL-r001,850.8 -> 551.5,768.8,740.8,698.8,,
,TG(50:2)]_FA14:0,548397.0,766.6,577.5,6.23,Paeru-C-T4-0-BDL-r001,766.6 -> 577.5,684.6,656.6,614.6,n-7,
TG,TG(50:2)]_FA14:0,2595.0,848.8,603.5,11.26,Paeru-C-T4-0-BDL-r001,848.8 -> 603.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA16:1,15564.0,848.8,577.5,11.28,Paeru-C-T4-0-BDL-r001,848.8 -> 577.5,766.8,738.8,696.8,,
,TG(50:2)]_FA16:1,548397.0,766.6,577.5,6.23,Paeru-C-T4-0-BDL-r001,766.6 -> 577.5,684.6,656.6,614.6,n-7,
TG,TG(50:2)]_FA18:1,13186.0,848.8,549.5,11.27,Paeru-C-T4-0-BDL-r001,848.8 -> 549.5,766.8,738.8,696.8,,
,TG(50:2)]_FA18:1,548397.0,766.6,577.5,6.23,Paeru-C-T4-0-BDL-r001,766.6 -> 577.5,684.6,656.6,614.6,n-7,
TG,TG(50:2)]_FA18:2,9313.0,848.8,551.5,11.27,Paeru-C-T4-0-BDL-r001,848.8 -> 551.5,766.8,738.8,696.8,,
,TG(50:2)]_FA18:2,548397.0,766.6,577.5,6.23,Paeru-C-T4-0-BDL-r001,766.6 -> 577.5,684.6,656.6,614.6,n-7,
TG,TG(51:0)]_FA16:0,1028.0,866.7,593.4,11.72,Paeru-C-T4-0-BDL-r001,866.7 -> 593.4,784.7,756.7,714.7,,
TG,TG(51:1)]_FA16:0,709.0,864.8,591.5,11.6,Paeru-C-T4-0-BDL-r001,864.8 -> 591.5,782.8,754.8,712.8,,
TG,TG(51:1)]_FA18:1,606.0,864.8,565.5,11.6,Paeru-C-T4-0-BDL-r001,864.8 -> 565.5,782.8,754.8,712.8,,
TG,TG(51:2)]_FA16:0,3944.0,862.8,589.5,11.37,Paeru-C-T4-0-BDL-r001,862.8 -> 589.5,780.8,752.8,710.8,,
TG,TG(51:2)]_FA18:1,6281.0,862.8,563.5,11.37,Paeru-C-T4-0-BDL-r001,862.8 -> 563.5,780.8,752.8,710.8,,
TG,TG(52:1)]_FA18:0,8427.0,878.8,577.5,11.64,Paeru-C-T4-0-BDL-r001,878.8 -> 577.5,796.8,768.8,726.8,,
TG,TG(52:1)]_FA18:1,6391.0,878.8,579.5,11.64,Paeru-C-T4-0-BDL-r001,878.8 -> 579.5,796.8,768.8,726.8,,
,TG(52:2)]_FA16:0,548397.0,766.6,577.5,6.23,Paeru-C-T4-0-BDL-r001,766.6 -> 577.5,684.6,656.6,614.6,n-9,117.25
TG,TG(52:2)]_FA16:0,18981.0,876.8,603.5,11.45,Paeru-C-T4-0-BDL-r001,876.8 -> 603.5,794.8,766.8,724.8,,
,TG(52:2)]_FA16:0,4677.0,794.6,605.6,7.23,Paeru-C-T4-0-BDL-r001,794.6 -> 605.6,712.6,684.6,642.6,n-7,
,TG(52:2)]_FA18:2,548397.0,766.6,577.5,6.23,Paeru-C-T4-0-BDL-r001,766.6 -> 577.5,684.6,656.6,614.6,n-9,117.25
TG,TG(52:2)]_FA18:2,6914.0,876.8,579.5,11.46,Paeru-C-T4-0-BDL-r001,876.8 -> 579.5,794.8,766.8,724.8,,
,TG(52:2)]_FA18:2,4677.0,794.6,605.6,7.23,Paeru-C-T4-0-BDL-r001,794.6 -> 605.6,712.6,684.6,642.6,n-7,
TG,TG(52:3)]_FA16:1,4302.0,874.8,603.5,11.3,Paeru-C-T4-0-BDL-r001,874.8 -> 603.5,792.8,764.8,722.8,,
,TG(52:3)]_FA16:1,20342.0,792.6,603.5,6.52,Paeru-C-T4-0-BDL-r001,792.6 -> 603.5,710.6,682.6,640.6,n-7,
TG,TG(52:3)]_FA18:2,19359.0,874.8,577.5,11.28,Paeru-C-T4-0-BDL-r001,874.8 -> 577.5,792.8,764.8,722.8,,
,TG(52:3)]_FA18:2,20342.0,792.6,603.5,6.52,Paeru-C-T4-0-BDL-r001,792.6 -> 603.5,710.6,682.6,640.6,n-7,
TG,TG(53:2)]_FA18:1,1761.0,890.8,591.5,11.54,Paeru-C-T4-0-BDL-r001,890.8 -> 591.5,808.8,780.8,738.8,,
TG,TG(53:3)]_FA18:1,1619.0,888.8,589.5,11.4,Paeru-C-T4-0-BDL-r001,888.8 -> 589.5,806.8,778.8,736.8,,
TG,TG(53:4)]_FA18:2,2508.0,886.8,589.5,11.22,Paeru-C-T4-0-BDL-r001,886.8 -> 589.5,804.8,776.8,734.8,,
TG,TG(54:0)]_FA18:0,3866.0,908.8,607.5,12.04,Paeru-C-T4-0-BDL-r001,908.8 -> 607.5,826.8,798.8,756.8,,
TG,TG(54:1)]_FA18:1,2632.0,906.8,607.5,11.87,Paeru-C-T4-0-BDL-r001,906.8 -> 607.5,824.8,796.8,754.8,,
TG,TG(54:2)]_FA18:0,8132.0,904.8,603.5,11.67,Paeru-C-T4-0-BDL-r001,904.8 -> 603.5,822.8,794.8,752.8,,
,TG(54:2)]_FA18:0,4677.0,794.6,605.6,7.23,Paeru-C-T4-0-BDL-r001,794.6 -> 605.6,712.6,684.6,642.6,n-9,
,TG(54:3)]_FA18:1,20342.0,792.6,603.5,6.52,Paeru-C-T4-0-BDL-r001,792.6 -> 603.5,710.6,682.6,640.6,n-9,8.4
,TG(54:3)]_FA18:1,2422.0,820.8,577.5,11.09,Paeru-C-T4-0-BDL-r001,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:1,21294.0,902.8,603.5,11.46,Paeru-C-T4-0-BDL-r001,902.8 -> 603.5,820.8,792.8,750.8,,
,TG(54:3)]_FA18:2,20342.0,792.6,603.5,6.52,Paeru-C-T4-0-BDL-r001,792.6 -> 603.5,710.6,682.6,640.6,n-9,8.4
,TG(54:3)]_FA18:2,2422.0,820.8,577.5,11.09,Paeru-C-T4-0-BDL-r001,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:2,7926.0,902.8,605.5,11.47,Paeru-C-T4-0-BDL-r001,902.8 -> 605.5,820.8,792.8,750.8,,
TG,TG(54:4)]_FA18:2,21729.0,900.8,603.5,11.31,Paeru-C-T4-0-BDL-r001,900.8 -> 603.5,818.8,790.8,748.8,,
,TG(54:4)]_FA18:2,24783.0,818.8,818.8,10.63,Paeru-C-T4-0-BDL-r001,818.8 -> 818.8,736.8,708.8,666.8,n-7,
,TG(57:2)]_FA22:6,3297.0,836.8,577.5,11.37,Paeru-C-T4-0-BDL-r001,836.8 -> 577.5,754.8,726.8,684.8,n-9,1.14
,TG(57:2)]_FA22:6,2894.0,864.8,577.5,11.52,Paeru-C-T4-0-BDL-r001,864.8 -> 577.5,782.8,754.8,712.8,n-7,
,TG(57:2)]_FA22:6,4677.0,794.6,605.6,7.23,Paeru-C-T4-0-BDL-r001,794.6 -> 605.6,712.6,684.6,642.6,n-12,
,TG(57:3)]_FA22:6,2625.0,862.8,575.5,11.35,Paeru-C-T4-0-BDL-r001,862.8 -> 575.5,780.8,752.8,710.8,n-7,
,TG(57:3)]_FA22:6,20342.0,792.6,603.5,6.52,Paeru-C-T4-0-BDL-r001,792.6 -> 603.5,710.6,682.6,640.6,n-12,
TG,[TG(48:2)]_FA14:0,6010.0,820.8,575.5,11.08,Paeru-C-T4-0-BDL-r001,820.8 -> 575.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA16:1,32442.0,820.8,549.5,11.1,Paeru-C-T4-0-BDL-r001,820.8 -> 549.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA18:2,3785.0,820.8,523.5,11.11,Paeru-C-T4-0-BDL-r001,820.8 -> 523.5,738.8,710.8,668.8,,
TG,[TG(48:3)]_FA14:0,891.0,818.8,573.5,10.96,Paeru-C-T4-0-BDL-r001,818.8 -> 573.5,736.8,708.8,666.8,,
TG,[TG(48:3)]_FA16:1,13989.0,818.8,547.5,10.96,Paeru-C-T4-0-BDL-r001,818.8 -> 547.5,736.8,708.8,666.8,,
TG,[TG(50:3)]_FA14:0,2033.0,846.8,601.5,11.09,Paeru-C-T4-0-BDL-r001,846.8 -> 601.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA16:1,13283.0,846.8,575.5,11.12,Paeru-C-T4-0-BDL-r001,846.8 -> 575.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA18:2,6266.0,846.8,549.5,11.14,Paeru-C-T4-0-BDL-r001,846.8 -> 549.5,764.8,736.8,694.8,,
,[TG(50:4)]_FA14:0,1699.0,692.6,577.6,6.75,Paeru-C-T4-0-BDL-r001,692.6 -> 577.6,610.6,582.6,540.6,n-12,
TG,[TG(50:4)]_FA14:0,1765.0,844.8,599.5,10.94,Paeru-C-T4-0-BDL-r001,844.8 -> 599.5,762.8,734.8,692.8,,
,[TG(50:4)]_FA18:3,1699.0,692.6,577.6,6.75,Paeru-C-T4-0-BDL-r001,692.6 -> 577.6,610.6,582.6,540.6,n-12,
TG,[TG(52:4)]_FA16:1,2581.0,872.8,601.5,11.13,Paeru-C-T4-0-BDL-r001,872.8 -> 601.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:2,39066.0,872.8,575.5,11.12,Paeru-C-T4-0-BDL-r001,872.8 -> 575.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:3,1226.0,872.8,577.5,11.12,Paeru-C-T4-0-BDL-r001,872.8 -> 577.5,790.8,762.8,720.8,,
TG,[TG(52:5)]_FA18:3,726.0,870.8,575.5,10.99,Paeru-C-T4-0-BDL-r001,870.8 -> 575.5,788.8,760.8,718.8,,
TG,[TG(54:5)]_FA18:3,1121.0,898.8,603.5,11.14,Paeru-C-T4-0-BDL-r001,898.8 -> 603.5,816.8,788.8,746.8,,
TG,[TG(54:6)]_FA18:3,1671.0,896.8,601.5,11.0,Paeru-C-T4-0-BDL-r001,896.8 -> 601.5,814.8,786.8,744.8,,
DG,DG(32:0)_C16:0,98337.0,586.5,313.2,10.03,Paeru-C-T4-0-BDL-r002,586.5 -> 313.2,504.5,476.5,434.5,,
DG,DG(32:1)_C16:1,7449.0,584.5,313.2,9.48,Paeru-C-T4-0-BDL-r002,584.5 -> 313.2,502.5,474.5,432.5,,
DG,DG(34:1)_C18:1,367671.0,612.6,313.3,10.07,Paeru-C-T4-0-BDL-r002,612.6 -> 313.3,530.6,502.6,460.6,,
DG,DG(34:2)_C16:1,13062.0,610.5,339.2,9.63,Paeru-C-T4-0-BDL-r002,610.5 -> 339.2,528.5,500.5,458.5,,
DG,DG(34:2)_C18:2,2124.0,610.5,313.2,9.95,Paeru-C-T4-0-BDL-r002,610.5 -> 313.2,528.5,500.5,458.5,,
,DG(36:1)_C18:1,1635.0,558.5,313.3,9.05,Paeru-C-T4-0-BDL-r002,558.5 -> 313.3,476.5,448.5,406.5,n-7,
DG,DG(36:1)_C18:1,6545.0,640.6,341.3,10.26,Paeru-C-T4-0-BDL-r002,640.6 -> 341.3,558.6,530.6,488.6,,
DG,DG(36:2)_C18:1,55692.0,638.6,339.3,10.11,Paeru-C-T4-0-BDL-r002,638.6 -> 339.3,556.6,528.6,486.6,,
DG,DG(36:2)_C18:2,1674.0,638.6,341.3,10.15,Paeru-C-T4-0-BDL-r002,638.6 -> 341.3,556.6,528.6,486.6,,
DG,DG(36:3)_C18:2,1925.0,636.6,339.3,10.02,Paeru-C-T4-0-BDL-r002,636.6 -> 339.3,554.6,526.6,484.6,,
DG,DG(O-37:4)_C18:2,1790.0,634.5,337.2,8.88,Paeru-C-T4-0-BDL-r002,634.5 -> 337.2,552.5,524.5,482.5,,
,DG(O-37:4)_C18:2,1730.0,482.3,341.3,3.47,Paeru-C-T4-0-BDL-r002,482.3 -> 341.3,400.3,372.3,330.3,n-12,
FA,FA(16:0),8955.0,255.2,255.2,3.87,Paeru-C-T4-0-BDL-r002,255.2 -> 255.2,173.2,145.2,103.19999999999999,,
FA,FA(16:1),944.0,253.2,253.2,3.49,Paeru-C-T4-0-BDL-r002,253.2 -> 253.2,171.2,143.2,101.19999999999999,,
FA,FA(18:0),1645.0,283.3,283.3,4.6,Paeru-C-T4-0-BDL-r002,283.3 -> 283.3,201.3,173.3,131.3,,
FA,FA(18:1),5232.0,281.3,281.2,3.98,Paeru-C-T4-0-BDL-r002,281.3 -> 281.2,199.3,171.3,129.3,,
FA,FA(20:5),6351.0,301.2,301.2,3.87,Paeru-C-T4-0-BDL-r002,301.2 -> 301.2,219.2,191.2,149.2,,
FA,FA(22:6),2245.0,327.2,327.2,4.09,Paeru-C-T4-0-BDL-r002,327.2 -> 327.2,245.2,217.2,175.2,,
,LPC(19:1),17065.0,454.3,313.3,2.71,Paeru-C-T4-0-BDL-r002,454.3 -> 313.3,372.3,344.3,302.3,n-7,
PC,LPC(P-17:0),1017.0,494.3,184.1,2.18,Paeru-C-T4-0-BDL-r002,494.3 -> 184.1,412.3,384.3,342.3,,
PE,LPE(18:1),15109.0,480.3,339.3,2.95,Paeru-C-T4-0-BDL-r002,480.3 -> 339.3,398.3,370.3,328.3,,
PC,PC(35:1),29252.0,774.6,184.1,8.09,Paeru-C-T4-0-BDL-r002,774.6 -> 184.1,692.6,664.6,622.6,,
,PC(35:1),1781.0,692.6,577.6,6.74,Paeru-C-T4-0-BDL-r002,692.6 -> 577.6,610.6,582.6,540.6,n-7,
PC,PC(36:1),2192.0,788.6,184.1,8.51,Paeru-C-T4-0-BDL-r002,788.6 -> 184.1,706.6,678.6,636.6,,
PC,PC(36:2),17096.0,786.6,184.1,7.67,Paeru-C-T4-0-BDL-r002,786.6 -> 184.1,704.6,676.6,634.6,,
,PC(36:2),1730.0,482.3,341.3,3.47,Paeru-C-T4-0-BDL-r002,482.3 -> 341.3,400.3,372.3,330.3,n-12n-12,
PC,PC(O-16:0),4358.0,496.3,184.1,2.58,Paeru-C-T4-0-BDL-r002,496.3 -> 184.1,414.3,386.3,344.3,,
PC,PC(O-18:1),1411.0,522.4,184.1,2.83,Paeru-C-T4-0-BDL-r002,522.4 -> 184.1,440.4,412.4,370.4,,
PC,PC(O-29:0),1028.0,678.5,184.1,5.32,Paeru-C-T4-0-BDL-r002,678.5 -> 184.1,596.5,568.5,526.5,,
PC,PC(O-31:0),16451.0,706.5,184.1,6.19,Paeru-C-T4-0-BDL-r002,706.5 -> 184.1,624.5,596.5,554.5,,
PC,PC(O-32:0),3454.0,720.6,184.1,6.68,Paeru-C-T4-0-BDL-r002,720.6 -> 184.1,638.6,610.6,568.6,,
PC,PC(O-32:1),643.0,718.5,184.1,6.03,Paeru-C-T4-0-BDL-r002,718.5 -> 184.1,636.5,608.5,566.5,,
PC,PC(O-33:1),132813.0,732.6,184.1,6.53,Paeru-C-T4-0-BDL-r002,732.6 -> 184.1,650.6,622.6,580.6,,
PC,PC(O-33:2),3930.0,730.5,184.1,5.9,Paeru-C-T4-0-BDL-r002,730.5 -> 184.1,648.5,620.5,578.5,,
PC,PC(O-34:0),5467.0,748.6,184.1,7.78,Paeru-C-T4-0-BDL-r002,748.6 -> 184.1,666.6,638.6,596.6,,
PC,PC(O-34:1),13761.0,746.6,184.1,7.0,Paeru-C-T4-0-BDL-r002,746.6 -> 184.1,664.6,636.6,594.6,,
PC,PC(O-34:2),1156.0,744.6,184.1,6.33,Paeru-C-T4-0-BDL-r002,744.6 -> 184.1,662.6,634.6,592.6,,
PC,PC(O-35:0),30049.0,762.6,184.1,8.37,Paeru-C-T4-0-BDL-r002,762.6 -> 184.1,680.6,652.6,610.6,,
PC,PC(O-35:1),440840.0,760.6,184.1,7.34,Paeru-C-T4-0-BDL-r002,760.6 -> 184.1,678.6,650.6,608.6,,
PC,PC(O-35:2),116535.0,758.6,184.1,6.65,Paeru-C-T4-0-BDL-r002,758.6 -> 184.1,676.6,648.6,606.6,,
PC,PC(O-36:2),8386.0,772.6,184.1,7.35,Paeru-C-T4-0-BDL-r002,772.6 -> 184.1,690.6,662.6,620.6,,
PC,PC(O-37:4),5440.0,782.6,184.1,6.1,Paeru-C-T4-0-BDL-r002,782.6 -> 184.1,700.6,672.6,630.6,,
PC,PC(O-38:6),2350.0,792.6,184.1,7.2,Paeru-C-T4-0-BDL-r002,792.6 -> 184.1,710.6,682.6,640.6,,
PC,PC(O-40:8),1631.0,816.6,184.1,6.85,Paeru-C-T4-0-BDL-r002,816.6 -> 184.1,734.6,706.6,664.6,,
PC,PC(P-37:2),1066.0,784.6,184.1,6.82,Paeru-C-T4-0-BDL-r002,784.6 -> 184.1,702.6,674.6,632.6,,
PC,PC(P-40:6),11809.0,818.6,184.1,7.55,Paeru-C-T4-0-BDL-r002,818.6 -> 184.1,736.6,708.6,666.6,,
PE,PE(35:2),42820.0,730.5,589.5,7.5,Paeru-C-T4-0-BDL-r002,730.5 -> 589.5,648.5,620.5,578.5,,
PE,PE(36:1),23982.0,746.6,605.6,8.93,Paeru-C-T4-0-BDL-r002,746.6 -> 605.6,664.6,636.6,594.6,,
PE,PE(36:2),107546.0,744.6,603.5,8.06,Paeru-C-T4-0-BDL-r002,744.6 -> 603.5,662.6,634.6,592.6,,
PE,PE(O-33:0),879397.0,692.5,551.5,7.58,Paeru-C-T4-0-BDL-r002,692.5 -> 551.5,610.5,582.5,540.5,,
PE,PE(O-33:1),338901.0,690.5,549.5,6.87,Paeru-C-T4-0-BDL-r002,690.5 -> 549.5,608.5,580.5,538.5,,
PE,PE(O-35:1),1727088.0,718.5,577.5,7.73,Paeru-C-T4-0-BDL-r002,718.5 -> 577.5,636.5,608.5,566.5,,
PE,PE(O-35:2),585364.0,716.5,575.5,7.0,Paeru-C-T4-0-BDL-r002,716.5 -> 575.5,634.5,606.5,564.5,,
PE,PE(P-35:2),1178.0,714.5,573.5,6.66,Paeru-C-T4-0-BDL-r002,714.5 -> 573.5,632.5,604.5,562.5,,
PE,PE(P-37:2),738.0,742.5,601.5,7.67,Paeru-C-T4-0-BDL-r002,742.5 -> 601.5,660.5,632.5,590.5,,
PE,PE(dO-38:8),160811.0,732.6,591.5,8.49,Paeru-C-T4-0-BDL-r002,732.6 -> 591.5,650.6,622.6,580.6,,
PI,PI(O-35:1),864.0,854.6,577.6,6.24,Paeru-C-T4-0-BDL-r002,854.6 -> 577.6,772.6,744.6,702.6,,
TG,TG(48:0)]_FA16:0,35513.0,824.8,551.5,11.41,Paeru-C-T4-0-BDL-r002,824.8 -> 551.5,742.8,714.8,672.8,,
TG,TG(48:0)]_FA18:0,3525.0,824.8,523.5,11.41,Paeru-C-T4-0-BDL-r002,824.8 -> 523.5,742.8,714.8,672.8,,
TG,TG(48:1)]_FA16:1,19396.0,822.8,551.5,11.25,Paeru-C-T4-0-BDL-r002,822.8 -> 551.5,740.8,712.8,670.8,,
TG,TG(48:1)]_FA18:1,8954.0,822.8,523.5,11.24,Paeru-C-T4-0-BDL-r002,822.8 -> 523.5,740.8,712.8,670.8,,
TG,TG(49:1)]_FA16:0,6645.0,836.8,563.5,11.37,Paeru-C-T4-0-BDL-r002,836.8 -> 563.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA16:1,6593.0,836.8,565.5,11.34,Paeru-C-T4-0-BDL-r002,836.8 -> 565.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA18:1,3651.0,836.8,537.5,11.37,Paeru-C-T4-0-BDL-r002,836.8 -> 537.5,754.8,726.8,684.8,,
TG,TG(49:2)]_FA16:1,15766.0,834.8,563.5,11.18,Paeru-C-T4-0-BDL-r002,834.8 -> 563.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:1,7269.0,834.8,535.5,11.17,Paeru-C-T4-0-BDL-r002,834.8 -> 535.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:2,3891.0,834.8,537.5,11.2,Paeru-C-T4-0-BDL-r002,834.8 -> 537.5,752.8,724.8,682.8,,
TG,TG(50:0)]_FA18:0,6000.0,852.8,551.5,11.62,Paeru-C-T4-0-BDL-r002,852.8 -> 551.5,770.8,742.8,700.8,,
TG,TG(50:1)]_FA14:0,1375.0,850.8,605.5,11.43,Paeru-C-T4-0-BDL-r002,850.8 -> 605.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA16:0,28631.0,850.8,577.5,11.43,Paeru-C-T4-0-BDL-r002,850.8 -> 577.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA18:1,14889.0,850.8,551.5,11.43,Paeru-C-T4-0-BDL-r002,850.8 -> 551.5,768.8,740.8,698.8,,
,TG(50:2)]_FA14:0,550852.0,766.6,577.5,6.23,Paeru-C-T4-0-BDL-r002,766.6 -> 577.5,684.6,656.6,614.6,n-7,
TG,TG(50:2)]_FA14:0,2631.0,848.8,603.5,11.26,Paeru-C-T4-0-BDL-r002,848.8 -> 603.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA16:1,15145.0,848.8,577.5,11.28,Paeru-C-T4-0-BDL-r002,848.8 -> 577.5,766.8,738.8,696.8,,
,TG(50:2)]_FA16:1,550852.0,766.6,577.5,6.23,Paeru-C-T4-0-BDL-r002,766.6 -> 577.5,684.6,656.6,614.6,n-7,
TG,TG(50:2)]_FA18:1,13212.0,848.8,549.5,11.27,Paeru-C-T4-0-BDL-r002,848.8 -> 549.5,766.8,738.8,696.8,,
,TG(50:2)]_FA18:1,550852.0,766.6,577.5,6.23,Paeru-C-T4-0-BDL-r002,766.6 -> 577.5,684.6,656.6,614.6,n-7,
TG,TG(50:2)]_FA18:2,8948.0,848.8,551.5,11.27,Paeru-C-T4-0-BDL-r002,848.8 -> 551.5,766.8,738.8,696.8,,
,TG(50:2)]_FA18:2,550852.0,766.6,577.5,6.23,Paeru-C-T4-0-BDL-r002,766.6 -> 577.5,684.6,656.6,614.6,n-7,
TG,TG(51:0)]_FA16:0,1043.0,866.7,593.4,11.72,Paeru-C-T4-0-BDL-r002,866.7 -> 593.4,784.7,756.7,714.7,,
TG,TG(51:1)]_FA16:0,712.0,864.8,591.5,11.6,Paeru-C-T4-0-BDL-r002,864.8 -> 591.5,782.8,754.8,712.8,,
TG,TG(51:1)]_FA18:1,586.0,864.8,565.5,11.6,Paeru-C-T4-0-BDL-r002,864.8 -> 565.5,782.8,754.8,712.8,,
TG,TG(51:2)]_FA16:0,3547.0,862.8,589.5,11.37,Paeru-C-T4-0-BDL-r002,862.8 -> 589.5,780.8,752.8,710.8,,
TG,TG(51:2)]_FA18:1,6061.0,862.8,563.5,11.37,Paeru-C-T4-0-BDL-r002,862.8 -> 563.5,780.8,752.8,710.8,,
TG,TG(52:1)]_FA18:0,8317.0,878.8,577.5,11.64,Paeru-C-T4-0-BDL-r002,878.8 -> 577.5,796.8,768.8,726.8,,
TG,TG(52:1)]_FA18:1,6254.0,878.8,579.5,11.64,Paeru-C-T4-0-BDL-r002,878.8 -> 579.5,796.8,768.8,726.8,,
,TG(52:2)]_FA16:0,550852.0,766.6,577.5,6.23,Paeru-C-T4-0-BDL-r002,766.6 -> 577.5,684.6,656.6,614.6,n-9,117.78
TG,TG(52:2)]_FA16:0,19864.0,876.8,603.5,11.45,Paeru-C-T4-0-BDL-r002,876.8 -> 603.5,794.8,766.8,724.8,,
,TG(52:2)]_FA16:0,4677.0,794.6,605.6,7.23,Paeru-C-T4-0-BDL-r002,794.6 -> 605.6,712.6,684.6,642.6,n-7,
,TG(52:2)]_FA18:2,550852.0,766.6,577.5,6.23,Paeru-C-T4-0-BDL-r002,766.6 -> 577.5,684.6,656.6,614.6,n-9,117.78
TG,TG(52:2)]_FA18:2,6942.0,876.8,579.5,11.46,Paeru-C-T4-0-BDL-r002,876.8 -> 579.5,794.8,766.8,724.8,,
,TG(52:2)]_FA18:2,4677.0,794.6,605.6,7.23,Paeru-C-T4-0-BDL-r002,794.6 -> 605.6,712.6,684.6,642.6,n-7,
TG,TG(52:3)]_FA16:1,3957.0,874.8,603.5,11.3,Paeru-C-T4-0-BDL-r002,874.8 -> 603.5,792.8,764.8,722.8,,
,TG(52:3)]_FA16:1,20402.0,792.6,603.5,6.52,Paeru-C-T4-0-BDL-r002,792.6 -> 603.5,710.6,682.6,640.6,n-7,
TG,TG(52:3)]_FA18:2,19080.0,874.8,577.5,11.28,Paeru-C-T4-0-BDL-r002,874.8 -> 577.5,792.8,764.8,722.8,,
,TG(52:3)]_FA18:2,20402.0,792.6,603.5,6.52,Paeru-C-T4-0-BDL-r002,792.6 -> 603.5,710.6,682.6,640.6,n-7,
TG,TG(53:2)]_FA18:1,1601.0,890.8,591.5,11.54,Paeru-C-T4-0-BDL-r002,890.8 -> 591.5,808.8,780.8,738.8,,
TG,TG(53:3)]_FA18:1,1790.0,888.8,589.5,11.4,Paeru-C-T4-0-BDL-r002,888.8 -> 589.5,806.8,778.8,736.8,,
TG,TG(53:4)]_FA18:2,2588.0,886.8,589.5,11.22,Paeru-C-T4-0-BDL-r002,886.8 -> 589.5,804.8,776.8,734.8,,
TG,TG(54:0)]_FA18:0,3974.0,908.8,607.5,12.04,Paeru-C-T4-0-BDL-r002,908.8 -> 607.5,826.8,798.8,756.8,,
TG,TG(54:1)]_FA18:1,2570.0,906.8,607.5,11.87,Paeru-C-T4-0-BDL-r002,906.8 -> 607.5,824.8,796.8,754.8,,
TG,TG(54:2)]_FA18:0,7902.0,904.8,603.5,11.67,Paeru-C-T4-0-BDL-r002,904.8 -> 603.5,822.8,794.8,752.8,,
,TG(54:2)]_FA18:0,4677.0,794.6,605.6,7.23,Paeru-C-T4-0-BDL-r002,794.6 -> 605.6,712.6,684.6,642.6,n-9,
,TG(54:3)]_FA18:1,20402.0,792.6,603.5,6.52,Paeru-C-T4-0-BDL-r002,792.6 -> 603.5,710.6,682.6,640.6,n-9,8.38
,TG(54:3)]_FA18:1,2434.0,820.8,577.5,11.09,Paeru-C-T4-0-BDL-r002,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:1,19550.0,902.8,603.5,11.46,Paeru-C-T4-0-BDL-r002,902.8 -> 603.5,820.8,792.8,750.8,,
