IDs,Names,Lipid,Transition,Class
"LMGL03015751, LMGL03015841, LMGL03016229, LMGL03016295, LMGL03016375, LMGL03016511, LMGL03016159, LMGL03016360, LMGL03010807, LMGL03013051, LMGL03010814, LMGL03010990, LMGL03010800, LMGL03010794, LMGL03010994","TG(16:0/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:1(11Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/20:1(11Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))[iso3], TG(18:0/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(16:1(9Z)/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))[iso3], TG(16:0/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(56:8)|TG(55:1)]_FA18:3,920.9 -> 625.6,TG
"LMGL03015750, LMGL03015840, LMGL03016158, LMGL03016294, LMGL03016359, LMGL03016374, LMGL03016510, LMGL03016228, LMGL03010727, LMGL03010733, LMGL03010722, LMGL03010916, LMGL03010836, LMGL03010740, LMGL03013050","TG(16:0/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:1(9Z)/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/20:1(11Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6], TG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/20:1(11Z))[iso3], TG(16:0/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:1(9Z)/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/20:1(11Z))[iso3]",[TG(56:7)|TG(55:0)]_FA18:3,922.9 -> 627.6,TG
"LMGL03015839, LMGL03016157, LMGL03016227, LMGL03016358, LMGL03010653, LMGL03010657, LMGL03010662, LMGL03015749, LMGL03016293, LMGL03013049, LMGL03010912, LMGL03010669, LMGL03010766","TG(16:1(9Z)/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/20:0)[iso6], TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/20:0)[iso3], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:1(11Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))[iso6], TG(16:0/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:1(11Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/20:0)[iso3], TG(16:1(9Z)/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6], TG(16:0/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6]",[TG(56:6)]_FA18:3,924.8 -> 629.5,TG
"LMGL03015748, LMGL03015838, LMGL03015846, LMGL03016085, LMGL03016156, LMGL03016226, LMGL03016292, LMGL03010595, LMGL03010601, LMGL03013066, LMGL03010762, LMGL03010820, LMGL03010840, LMGL03013085, LMGL03010591","TG(16:0/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso6], TG(16:1(9Z)/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6], TG(16:1(9Z)/18:3(9Z,12Z,15Z)/22:1(11Z))[iso6], TG(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)/21:0)[iso6], TG(18:0/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:1(11Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:0)[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:1(11Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/19:1(9Z)/19:1(9Z))[iso3], TG(16:1(9Z)/18:3(9Z,12Z,15Z)/22:1(13Z))[iso6], TG(17:2(9Z,12Z)/18:3(9Z,12Z,15Z)/21:0)[iso6], TG(16:0/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/19:1(9Z)/19:1(9Z))[iso3], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:0)[iso6]",[TG(57:12)|TG(56:5)]_FA18:3,926.8 -> 631.5,TG
"LMGL03016092, LMGL03011387, LMGL03015755, LMGL03015837, LMGL03016006, LMGL03016155, LMGL03016225, LMGL03016388, LMGL03016524, LMGL03015747, LMGL03010752, LMGL03010532, LMGL03010695, LMGL03010691, LMGL03010537","TG(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/18:3(9Z,12Z,15Z)/22:1(11Z))[iso6], TG(16:1(9Z)/18:3(6Z,9Z,12Z)/22:0)[iso6], TG(17:1(9Z)/18:3(6Z,9Z,12Z)/21:0)[iso6], TG(18:0/18:3(6Z,9Z,12Z)/20:1(11Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:0)[iso6], TG(18:3(6Z,9Z,12Z)/19:0/19:1(9Z))[iso6], TG(18:3(9Z,12Z,15Z)/19:0/19:1(9Z))[iso6], TG(16:0/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6], TG(17:1(9Z)/18:3(9Z,12Z,15Z)/21:0)[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:0)[iso6], TG(16:0/18:3(9Z,12Z,15Z)/22:1(13Z))[iso6], TG(16:1(9Z)/18:3(9Z,12Z,15Z)/22:0)[iso6], TG(18:0/18:3(9Z,12Z,15Z)/20:1(11Z))[iso6]",[TG(57:11)|TG(56:4)]_FA18:3,928.8 -> 633.5,TG
"LMGL03016013, LMGL03016091, LMGL03011309, LMGL03011303, LMGL03015746, LMGL03015923, LMGL03016154, LMGL03010627, LMGL03010686, LMGL03010650, LMGL03010477, LMGL03013065","TG(17:1(9Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/18:3(6Z,9Z,12Z)/22:0)[iso6], TG(17:0/18:3(6Z,9Z,12Z)/21:0)[iso6], TG(18:0/18:3(6Z,9Z,12Z)/20:0)[iso6], TG(16:0/18:3(9Z,12Z,15Z)/22:0)[iso6], TG(17:0/18:3(9Z,12Z,15Z)/21:0)[iso6], TG(18:3(9Z,12Z,15Z)/19:0/19:0)[iso3], TG(18:0/18:3(9Z,12Z,15Z)/20:0)[iso6], TG(18:3(6Z,9Z,12Z)/19:0/19:0)[iso3]",[TG(57:10)|TG(56:3)]_FA18:3,930.8 -> 635.5,TG
"LMGL03016304, LMGL03016384, LMGL03016444, LMGL03016453, LMGL03016520, LMGL03016238, LMGL03016369, LMGL03011528, LMGL03011536, LMGL03011317, LMGL03011543, LMGL03013060, LMGL03011323, LMGL03015924, LMGL03016160, LMGL03016389, LMGL03010890, LMGL03010718, LMGL03010757","TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso3], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso3], TG(18:3(9Z,12Z,15Z)/20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(17:0/18:3(6Z,9Z,12Z)/22:0)[iso6], TG(18:0/18:3(6Z,9Z,12Z)/21:0)[iso6], TG(18:3(6Z,9Z,12Z)/19:0/20:0)[iso6], TG(18:0/18:3(9Z,12Z,15Z)/21:0)[iso6], TG(18:3(9Z,12Z,15Z)/19:0/20:0)[iso6], TG(17:0/18:3(9Z,12Z,15Z)/22:0)[iso6]",[TG(58:10)|TG(57:3)]_FA18:3,944.9 -> 649.6,TG
"LMGL03016302, LMGL03016367, LMGL03016382, LMGL03016421, LMGL03016432, LMGL03016442, LMGL03016518, LMGL03016166, LMGL03016236, LMGL03011166, LMGL03011444, LMGL03011381, LMGL03011374, LMGL03013058, LMGL03011160, LMGL03011173, LMGL03011283","TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:1(11Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:2(11Z,14Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/22:1(11Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))[iso3], TG(18:0/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso3], TG(18:3(9Z,12Z,15Z)/20:2(11Z,14Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6]",[TG(58:8)|TG(57:1)]_FA18:3,948.9 -> 653.6,TG
"LMGL03016165, LMGL03016235, LMGL03016301, LMGL03016366, LMGL03016381, LMGL03016420, LMGL03016431, LMGL03016517, LMGL03011297, LMGL03013083, LMGL03011275, LMGL03011206, LMGL03011085, LMGL03013069, LMGL03011367, LMGL03011091, LMGL03013057, LMGL03011080","TG(18:0/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/22:1(11Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:0)[iso6], TG(18:3(6Z,9Z,12Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:1(11Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/22:0)[iso6], TG(18:0/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/22:1(11Z))[iso3], TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/22:1(13Z))[iso3], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:1(11Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:2(11Z,14Z)/20:2(11Z,14Z))[iso3], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/22:1(11Z))[iso3], TG(18:3(9Z,12Z,15Z)/20:2(11Z,14Z)/20:2(11Z,14Z))[iso3]",[TG(58:7)|TG(57:0)]_FA18:3,950.9 -> 655.6,TG
"LMGL03012023, LMGL03016470, LMGL03016477, LMGL03012011, LMGL03016462, LMGL03012035, LMGL03011519, LMGL03016411, LMGL03016445, LMGL03016534, LMGL03016398, LMGL03011406","TG(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/19:0/22:2(13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/19:1(9Z)/22:1(11Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:2(11Z,14Z)/21:0)[iso6], TG(18:3(9Z,12Z,15Z)/19:1(9Z)/22:1(11Z))[iso6], TG(18:3(6Z,9Z,12Z)/19:0/22:2(13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:2(11Z,14Z)/21:0)[iso6]",[TG(60:12)|TG(59:5)]_FA18:3,968.9 -> 673.6,TG
"LMGL03011572, LMGL03011563, LMGL03016426, LMGL03016437, LMGL03016447, LMGL03016456, LMGL03016542, LMGL03011509, LMGL03011666","TG(18:3(9Z,12Z,15Z)/20:2(11Z,14Z)/22:1(13Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z)/22:0)[iso6], TG(18:3(6Z,9Z,12Z)/20:0/22:3(10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:1(11Z)/22:2(13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:2(11Z,14Z)/22:1(11Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z)/22:0)[iso6], TG(18:3(9Z,12Z,15Z)/20:2(11Z,14Z)/22:1(11Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:0/22:3(10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:1(11Z)/22:2(13Z,16Z))[iso6]",[TG(61:13)|TG(60:6)]_FA18:3,980.9 -> 685.6,TG
,,[TG(64:16)|TG(63:9)|TG(62:2)]_FA18:3,1017.0 -> 721.7,TG
,,[TG(64:15)|TG(63:8)|TG(62:1)]_FA18:3,1019.0 -> 723.7,TG
,,[TG(64:14)|TG(63:7)|TG(62:0)]_FA18:3,1021.0 -> 725.7,TG
,,[TG(64:13)|TG(63:6)]_FA18:3,1022.9 -> 727.6,TG
,,[TG(64:12)|TG(63:5)]_FA18:3,1024.9 -> 729.6,TG
,,[TG(64:11)|TG(63:4)]_FA18:3,1026.9 -> 731.6,TG
,,[TG(64:10)|TG(63:3)]_FA18:3,1029.0 -> 733.7,TG
,,[TG(64:9)|TG(63:2)]_FA18:3,1031.0 -> 735.7,TG
,,[TG(64:8)|TG(63:1)]_FA18:3,1033.0 -> 737.7,TG
,,[TG(64:7)|TG(63:0)]_FA18:3,1035.0 -> 739.7,TG
,,[TG(64:6)]_FA18:3,1036.9 -> 741.6,TG
,,[TG(65:12)|TG(64:5)]_FA18:3,1038.9 -> 743.6,TG
,,[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:3,1041.0 -> 745.7,TG
,,[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:3,1043.0 -> 747.7,TG
,,[TG(66:16)|TG(65:9)|TG(64:2)]_FA18:3,1045.0 -> 749.7,TG
,,[TG(66:15)|TG(65:8)|TG(64:1)]_FA18:3,1047.0 -> 751.7,TG
,,[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:3,1049.0 -> 753.7,TG
,,[TG(66:13)|TG(65:6)]_FA18:3,1050.9 -> 755.6,TG
,,[TG(66:12)|TG(65:5)]_FA18:3,1053.0 -> 757.7,TG
,,[TG(66:11)|TG(65:4)]_FA18:3,1055.0 -> 759.7,TG
,,[TG(66:10)|TG(65:3)]_FA18:3,1057.0 -> 761.7,TG
,,[TG(66:9)|TG(65:2)]_FA18:3,1059.0 -> 763.7,TG
,,[TG(66:8)|TG(65:1)]_FA18:3,1061.0 -> 765.7,TG
,,[TG(66:7)]_FA18:3,1062.9 -> 767.6,TG
,,[TG(66:6)]_FA18:3,1065.0 -> 769.7,TG
,,[TG(66:5)]_FA18:3,1067.0 -> 771.7,TG
,,[TG(66:4)]_FA18:3,1069.0 -> 773.7,TG
,,[TG(66:3)]_FA18:3,1071.0 -> 775.7,TG
,,[TG(42:4)]_FA20:4,732.6 -> 411.3,TG
,,[TG(43:4)]_FA20:4,746.6 -> 425.3,TG
,,[TG(44:5)]_FA20:4,758.6 -> 437.3,TG
,,[TG(45:5)]_FA20:4,772.6 -> 451.3,TG
,,[TG(46:6)]_FA20:4,784.6 -> 463.3,TG
,,[TG(47:6)]_FA20:4,798.7 -> 477.4,TG
,,[TG(48:8)|TG(47:1)]_FA20:4,808.7 -> 487.4,TG
,,[TG(48:7)|TG(47:0)]_FA20:4,810.8 -> 489.5,TG
,,[TG(49:8)|TG(48:1)]_FA20:4,822.8 -> 501.5,TG
,,[TG(49:7)|TG(48:0)]_FA20:4,824.8 -> 503.5,TG
,,[TG(50:9)|TG(49:2)]_FA20:4,834.8 -> 513.5,TG
,,[TG(51:9)|TG(50:2)]_FA20:4,848.8 -> 527.5,TG
,,[TG(52:10)|TG(51:3)]_FA20:4,860.8 -> 539.5,TG
"LMGL03013607, LMGL03014391, LMGL03014778, LMGL03015115, LMGL03015444, LMGL03010214","TG(12:0/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:0/17:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:1(9Z)/17:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:1(9Z)/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso3]",[TG(52:6)]_FA20:4,868.7 -> 547.4,TG
"LMGL03010185, LMGL03014036, LMGL03014758, LMGL03015093, LMGL03015421, LMGL03014372, LMGL03013596","TG(16:0/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(13:0/19:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:1(9Z)/18:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:0/17:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:1(9Z)/17:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(12:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6]",[TG(52:5)]_FA20:4,870.8 -> 549.5,TG
"LMGL03014022, LMGL03015070, LMGL03013584, LMGL03014352, LMGL03010160","TG(13:0/19:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:0/17:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(12:0/20:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:0/18:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/16:0/20:4(5Z,8Z,11Z,14Z))[iso3]",[TG(52:4)]_FA20:4,872.8 -> 551.5,TG
,,[TG(53:10)|TG(52:3)]_FA20:4,874.8 -> 553.5,TG
"LMGL03010450, LMGL03012803, LMGL03013633, LMGL03015762, LMGL03010498, LMGL03014923, LMGL03015834","TG(17:2(9Z,12Z)/17:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(14:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(12:0/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:1(9Z)/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:1(9Z)/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6]",[TG(54:8)|TG(53:1)]_FA20:4,892.8 -> 571.5,TG
"LMGL03010447, LMGL03010402, LMGL03010446, LMGL03013632, LMGL03015743, LMGL03014517, LMGL03014913","TG(16:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:1(9Z)/17:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(12:0/20:4(5Z,8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:0/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:1(9Z)/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6]",[TG(54:7)|TG(53:0)]_FA20:4,894.8 -> 573.5,TG
"LMGL03010399, LMGL03014507, LMGL03010358, LMGL03013631, LMGL03014902, LMGL03015606, LMGL03010357, LMGL03010400","TG(16:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:0/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:1(9Z)/17:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(12:0/20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))[iso6], TG(14:1(9Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:1(9Z)/19:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:0/17:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]",[TG(54:6)]_FA20:4,896.8 -> 575.5,TG
"LMGL03013630, LMGL03014496, LMGL03010317, LMGL03010355, LMGL03010356, LMGL03014890, LMGL03015255, LMGL03015592","TG(12:0/20:4(5Z,8Z,11Z,14Z)/22:1(11Z))[iso6], TG(14:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:0/17:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:1(9Z)/18:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:1(9Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:0/19:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:1(9Z)/19:0/20:4(5Z,8Z,11Z,14Z))[iso6]",[TG(54:5)]_FA20:4,898.8 -> 577.5,TG
