,Lipid,Parent_Ion,Product_Ion,Intensity,Transition,Class,Sample_ID,Sample Name,Position,nickname,Sex,Genotype,time point,method_type,Blank Subtraction,IDs,Names
1254,[TG(58:5)]_FA16:1,954.8,683.8,137632.09092712402,954.8 -> 683.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,123458.26991271973,"LMGL03011051, LMGL03011110, LMGL03011118, LMGL03011209, LMGL03015882, LMGL03011140","TG(16:1(9Z)/20:1(11Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:0)[iso6], TG(16:1(9Z)/20:3(8Z,11Z,14Z)/22:1(13Z))[iso6], TG(16:1(9Z)/20:2(11Z,14Z)/22:2(13Z,16Z))[iso6], TG(16:1(9Z)/20:3(8Z,11Z,14Z)/22:1(11Z))[iso6], TG(16:1(9Z)/20:0/22:4(7Z,10Z,13Z,16Z))[iso6]"
1255,[TG(58:4)]_FA18:0,956.9,655.9,622570.4851074219,956.9 -> 655.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,606292.9639282227,"LMGL03010866, LMGL03011068, LMGL03010860, LMGL03011137, LMGL03016162, LMGL03016170, LMGL03016180, LMGL03010982, LMGL03011048, LMGL03010874","TG(18:0/20:1(11Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:0/18:0/22:4(7Z,10Z,13Z,16Z))[iso3], TG(18:0/20:2(11Z,14Z)/20:2(11Z,14Z))[iso3], TG(18:0/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/22:1(11Z))[iso6], TG(18:0/18:4(6Z,9Z,12Z,15Z)/22:0)[iso6], TG(18:0/18:1(9Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/22:1(13Z))[iso6], TG(18:0/20:0/20:4(5Z,8Z,11Z,14Z))[iso6]"
1256,[TG(58:4)]_FA16:0,956.9,683.9,120466.80847167967,956.9 -> 683.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,105037.34745788574,"LMGL03011063, LMGL03011035, LMGL03010977, LMGL03015791, LMGL03011132, LMGL03011043","TG(16:0/20:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:0)[iso6], TG(16:0/20:1(11Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/20:3(8Z,11Z,14Z)/22:1(11Z))[iso6], TG(16:0/20:2(11Z,14Z)/22:2(13Z,16Z))[iso6], TG(16:0/20:3(8Z,11Z,14Z)/22:1(13Z))[iso6]"
1257,[TG(58:4)]_FA16:1,956.9,685.9,149000.85180664062,956.9 -> 685.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,120041.08981323242,"LMGL03010978, LMGL03011036, LMGL03015881, LMGL03011133, LMGL03011044","TG(16:1(9Z)/20:0/22:3(10Z,13Z,16Z))[iso6], TG(16:1(9Z)/20:3(8Z,11Z,14Z)/22:0)[iso6], TG(16:1(9Z)/20:2(11Z,14Z)/22:1(11Z))[iso6], TG(16:1(9Z)/20:1(11Z)/22:2(13Z,16Z))[iso6], TG(16:1(9Z)/20:2(11Z,14Z)/22:1(13Z))[iso6]"
1258,[TG(58:3)]_FA18:0,958.9,657.9,188991.0739440918,958.9 -> 657.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,172525.0729522705,"LMGL03011062, LMGL03010968, LMGL03010791, LMGL03010910, LMGL03016149, LMGL03016161, LMGL03010798, LMGL03010975","TG(18:0/18:1(9Z)/22:2(13Z,16Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/22:0)[iso6], TG(18:0/20:1(11Z)/20:2(11Z,14Z))[iso6], TG(18:0/18:0/22:3(10Z,13Z,16Z))[iso3], TG(18:0/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/22:0)[iso6], TG(18:0/20:0/20:3(8Z,11Z,14Z))[iso6], TG(18:0/18:2(9Z,12Z)/22:1(13Z))[iso6]"
1259,[TG(58:3)]_FA16:0,958.9,685.9,164219.65286254883,958.9 -> 685.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,135908.51098632812,"LMGL03010905, LMGL03010970, LMGL03015790, LMGL03010963, LMGL03011057","TG(16:0/20:0/22:3(10Z,13Z,16Z))[iso6], TG(16:0/20:2(11Z,14Z)/22:1(13Z))[iso6], TG(16:0/20:2(11Z,14Z)/22:1(11Z))[iso6], TG(16:0/20:3(8Z,11Z,14Z)/22:0)[iso6], TG(16:0/20:1(11Z)/22:2(13Z,16Z))[iso6]"
1260,[TG(58:3)]_FA16:1,958.9,687.9,114379.80960083008,958.9 -> 687.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,100601.86866760254,"LMGL03010964, LMGL03011058, LMGL03010971, LMGL03015880","TG(16:1(9Z)/20:2(11Z,14Z)/22:0)[iso6], TG(16:1(9Z)/20:0/22:2(13Z,16Z))[iso6], TG(16:1(9Z)/20:1(11Z)/22:1(13Z))[iso6], TG(16:1(9Z)/20:1(11Z)/22:1(11Z))[iso6]"
1261,[TG(58:2)]_FA18:0,960.9,659.9,271618.91732788086,960.9 -> 659.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,257038.79637146,"LMGL03010904, LMGL03010719, LMGL03010897, LMGL03010988, LMGL03016145, LMGL03010725","TG(18:0/18:1(9Z)/22:1(13Z))[iso6], TG(18:0/20:1(11Z)/20:1(11Z))[iso3], TG(18:0/18:2(9Z,12Z)/22:0)[iso6], TG(18:0/18:0/22:2(13Z,16Z))[iso3], TG(18:0/18:1(9Z)/22:1(11Z))[iso6], TG(18:0/20:0/20:2(11Z,14Z))[iso6]"
1262,[TG(58:2)]_FA16:0,960.9,687.9,121471.16955566406,960.9 -> 687.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,108260.58865356444,"LMGL03010983, LMGL03015789, LMGL03010899, LMGL03010892","TG(16:0/20:0/22:2(13Z,16Z))[iso6], TG(16:0/20:1(11Z)/22:1(11Z))[iso6], TG(16:0/20:1(11Z)/22:1(13Z))[iso6], TG(16:0/20:2(11Z,14Z)/22:0)[iso6]"
1263,[TG(58:2)]_FA16:1,960.9,689.9,129392.64791870116,960.9 -> 689.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,114068.94689941406,"LMGL03010893, LMGL03015879, LMGL03010900","TG(16:1(9Z)/20:1(11Z)/22:0)[iso6], TG(16:1(9Z)/20:0/22:1(11Z))[iso6], TG(16:1(9Z)/20:0/22:1(13Z))[iso6]"
1264,[TG(58:1)]_FA18:0,962.9,661.9,435516.2945251465,962.9 -> 661.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,419603.8932189941,"LMGL03010828, LMGL03016195, LMGL03010655, LMGL03010834, LMGL03013024","TG(18:0/18:1(9Z)/22:0)[iso6], TG(18:0/19:1(9Z)/21:0)[iso6], TG(18:0/20:0/20:1(11Z))[iso6], TG(18:0/18:0/22:1(13Z))[iso3], TG(18:0/18:0/22:1(11Z))[iso3]"
1265,[TG(58:1)]_FA16:0,962.9,689.9,129852.88966369627,962.9 -> 689.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,114917.06858825684,"LMGL03015788, LMGL03010829, LMGL03010823","TG(16:0/20:0/22:1(11Z))[iso6], TG(16:0/20:0/22:1(13Z))[iso6], TG(16:0/20:1(11Z)/22:0)[iso6]"
1266,[TG(58:1)]_FA16:1,962.9,691.9,155263.47106933594,962.9 -> 691.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,141355.55001831055,"LMGL03010824, LMGL03011175","TG(16:1(9Z)/20:0/22:0)[iso6], TG(16:1(9Z)/21:0/21:0)[iso3]"
1267,[TG(58:0)]_FA18:0,964.9,663.9,16941685.457244873,964.9 -> 663.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,16879162.492111206,"LMGL03010589, LMGL03010760, LMGL03010960","TG(18:0/20:0/20:0)[iso3], TG(18:0/18:0/22:0)[iso3], TG(18:0/19:0/21:0)[iso6]"
1268,[TG(58:0)]_FA16:0,964.9,691.9,148321.56838989258,964.9 -> 691.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,133595.14739227295,"LMGL03011100, LMGL03010755","TG(16:0/21:0/21:0)[iso3], TG(16:0/20:0/22:0)[iso6]"
1269,[TG(58:0)]_FA16:1,964.9,693.9,193531.73236083984,964.9 -> 693.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,175631.17112731934,,
1270,[TG(60:12)]_FA18:0,968.9,667.9,240082.9543762207,968.9 -> 667.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,226023.77334594727,,
1271,[TG(60:12)]_FA16:0,968.9,695.9,131269.78839111328,968.9 -> 695.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,117835.6275177002,LMGL03012142,"TG(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]"
1272,[TG(60:12)]_FA16:1,968.9,697.9,120994.1106262207,968.9 -> 697.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,106889.46952819824,LMGL03012143,"TG(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
1273,[TG(60:11)]_FA18:0,970.9,669.9,336503.87927246094,970.9 -> 669.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,324637.81842803955,LMGL03011969,"TG(18:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
1274,[TG(60:11)]_FA16:0,970.9,697.9,122919.32754516602,970.9 -> 697.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,109475.68654632568,LMGL03012086,"TG(16:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
1275,[TG(60:11)]_FA16:1,970.9,699.9,106952.12719726562,970.9 -> 699.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,95741.22644042967,"LMGL03012075, LMGL03012087","TG(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(16:1(9Z)/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
1276,[TG(60:10)]_FA18:0,972.9,671.9,167471.29138183594,972.9 -> 671.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,153821.73030853271,"LMGL03011904, LMGL03011893","TG(18:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]"
1277,[TG(60:10)]_FA16:0,972.9,699.9,106765.02697753906,972.9 -> 699.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,93700.10598754884,"LMGL03012015, LMGL03012027","TG(16:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(16:0/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
1278,[TG(60:10)]_FA16:1,972.9,701.9,101320.50775146484,972.9 -> 701.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,87533.34671020508,"LMGL03012016, LMGL03011965","TG(16:1(9Z)/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/22:3(10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
1279,[TG(60:9)]_FA18:0,974.9,673.9,159805.0729675293,974.9 -> 673.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,146558.85203552246,"LMGL03011825, LMGL03011835, LMGL03011814","TG(18:0/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))[iso6]"
1280,[TG(60:9)]_FA16:0,974.9,701.9,105261.02780151369,974.9 -> 701.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,90912.52667236328,"LMGL03011899, LMGL03011953","TG(16:0/22:3(10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]"
1281,[TG(60:9)]_FA16:1,974.9,703.9,106009.5892944336,974.9 -> 703.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,93951.40844726562,"LMGL03011942, LMGL03012028, LMGL03011889","TG(16:1(9Z)/22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso3], TG(16:1(9Z)/22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]"
1282,[TG(60:8)]_FA18:0,976.9,675.9,183692.5524597168,976.9 -> 675.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,168753.73133850098,"LMGL03011652, LMGL03011755, LMGL03011745, LMGL03011765","TG(18:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/20:3(8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:0/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
1283,[TG(60:8)]_FA16:0,976.9,703.9,104405.88735961914,976.9 -> 703.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,92052.82648468018,"LMGL03011964, LMGL03011820, LMGL03011877","TG(16:0/22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso3]"
1284,[TG(60:8)]_FA16:1,976.9,705.9,132810.80952453613,976.9 -> 705.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,119278.68864440918,"LMGL03011900, LMGL03011954, LMGL03011810, LMGL03015891","TG(16:1(9Z)/22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/22:3(10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:1(9Z)/22:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
1285,[TG(60:7)]_FA18:0,978.9,677.9,216706.4557800293,978.9 -> 677.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,201748.1946258545,"LMGL03011692, LMGL03011673, LMGL03011683, LMGL03011580, LMGL03011734","TG(18:0/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:0/20:2(11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/20:4(5Z,8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z))[iso6]"
1286,[TG(60:7)]_FA16:0,978.9,705.9,129522.13006591795,978.9 -> 705.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,115930.90916442873,"LMGL03011888, LMGL03011830, LMGL03015800, LMGL03011740","TG(16:0/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/22:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/22:3(10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso6]"
1287,[TG(60:7)]_FA16:1,978.9,707.9,124556.48696899414,978.9 -> 707.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,113916.22625732422,"LMGL03011648, LMGL03011821, LMGL03011878, LMGL03015890, LMGL03011831","TG(16:1(9Z)/22:3(10Z,13Z,16Z)/22:3(10Z,13Z,16Z))[iso3], TG(16:1(9Z)/22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/22:2(13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:1(9Z)/22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
1288,[TG(60:6)]_FA18:0,980.9,679.9,224154.91329956052,980.9 -> 679.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,210296.032333374,"LMGL03011609, LMGL03011569, LMGL03011600, LMGL03011618, LMGL03011506, LMGL03016208, LMGL03011663","TG(18:0/20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:1(13Z))[iso6], TG(18:0/20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:0/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/20:3(8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:1(11Z))[iso6], TG(18:0/20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))[iso6]"
1289,[TG(60:6)]_FA16:0,980.9,707.9,119110.32850646973,980.9 -> 707.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,105333.70761108398,"LMGL03011760, LMGL03011575, LMGL03011809, LMGL03011750, LMGL03015799","TG(16:0/22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/22:3(10Z,13Z,16Z)/22:3(10Z,13Z,16Z))[iso3], TG(16:0/22:2(13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]"
1290,[TG(60:6)]_FA16:1,980.9,709.9,109259.3683166504,980.9 -> 709.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,96737.00735473631,"LMGL03011730, LMGL03015889, LMGL03015892, LMGL03011741, LMGL03011751","TG(16:1(9Z)/22:3(10Z,13Z,16Z)/22:2(13Z,16Z))[iso6], TG(16:1(9Z)/22:1(11Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:1(9Z)/22:2(13Z,16Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:1(9Z)/22:1(13Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:1(9Z)/22:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]"
1291,[TG(60:5)]_FA18:0,982.9,681.9,197209.01571655276,982.9 -> 681.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,182809.97465515137,"LMGL03011486, LMGL03011525, LMGL03011496, LMGL03011432, LMGL03016207, LMGL03011534, LMGL03011590","TG(18:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:0)[iso6], TG(18:0/20:1(11Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:0/20:4(5Z,8Z,11Z,14Z)/22:1(13Z))[iso6], TG(18:0/20:2(11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/20:4(5Z,8Z,11Z,14Z)/22:1(11Z))[iso6], TG(18:0/20:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/20:3(8Z,11Z,14Z)/22:2(13Z,16Z))[iso6]"
1292,[TG(60:5)]_FA16:0,982.9,709.9,112157.86779785156,982.9 -> 709.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,100677.58692932127,"LMGL03011658, LMGL03015798, LMGL03015801, LMGL03011678, LMGL03011668","TG(16:0/22:3(10Z,13Z,16Z)/22:2(13Z,16Z))[iso6], TG(16:0/22:1(11Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/22:2(13Z,16Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/22:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/22:1(13Z)/22:4(7Z,10Z,13Z,16Z))[iso6]"
1293,[TG(60:5)]_FA16:1,982.9,711.9,107661.0881652832,982.9 -> 711.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,95624.7873687744,"LMGL03011669, LMGL03011576, LMGL03015888, LMGL03011799","TG(16:1(9Z)/22:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:1(9Z)/22:1(13Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:1(9Z)/22:1(11Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:1(9Z)/22:2(13Z,16Z)/22:2(13Z,16Z))[iso3]"
1294,[TG(60:4)]_FA18:0,984.9,683.9,158625.61322021484,984.9 -> 683.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,145752.39236450195,"LMGL03011450, LMGL03011356, LMGL03011516, LMGL03016206, LMGL03011412, LMGL03011422","TG(18:0/20:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:0/20:1(11Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/20:2(11Z,14Z)/22:2(13Z,16Z))[iso6], TG(18:0/20:3(8Z,11Z,14Z)/22:1(11Z))[iso6], TG(18:0/20:4(5Z,8Z,11Z,14Z)/22:0)[iso6], TG(18:0/20:3(8Z,11Z,14Z)/22:1(13Z))[iso6]"
1295,[TG(60:4)]_FA16:0,984.9,711.9,114940.6668701172,984.9 -> 711.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,102552.66599273682,"LMGL03011595, LMGL03015797, LMGL03011501, LMGL03011729","TG(16:0/22:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/22:1(11Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/22:1(13Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/22:2(13Z,16Z)/22:2(13Z,16Z))[iso3]"
1296,[TG(60:4)]_FA16:1,984.9,713.9,111362.74905395508,984.9 -> 713.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,99586.76831054688,"LMGL03015887, LMGL03011502, LMGL03011659","TG(16:1(9Z)/22:1(11Z)/22:2(13Z,16Z))[iso6], TG(16:1(9Z)/22:0/22:3(10Z,13Z,16Z))[iso6], TG(16:1(9Z)/22:1(13Z)/22:2(13Z,16Z))[iso6]"
1297,[TG(60:3)]_FA18:0,986.9,685.9,302771.54064941406,986.9 -> 685.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,275868.37881469727,"LMGL03011337, LMGL03016205, LMGL03011281, LMGL03011347, LMGL03011441","TG(18:0/20:3(8Z,11Z,14Z)/22:0)[iso6], TG(18:0/20:2(11Z,14Z)/22:1(11Z))[iso6], TG(18:0/20:0/22:3(10Z,13Z,16Z))[iso6], TG(18:0/20:2(11Z,14Z)/22:1(13Z))[iso6], TG(18:0/20:1(11Z)/22:2(13Z,16Z))[iso6]"
