,Parent_Ion_new,Product_Ion_new,Intensity_new,Transition_new,Class,Sample_ID_new,Sample Name_new,Cage,Position_new,Dilution Factor,Sex2,Sex_new,Genotype_new,Brain Region,method_type_new,Blank Subtraction_new,subclasses,chain_length,saturation,between_parenthese,FA_Chain,Start,End,_tmpkey_new,Parent_Ion_old,Product_Ion_old,Intensity_old,Transition_old,Sample_ID_old,Sample Name_old,Position_old,nickname,Sex_old,Genotype_old,time point,method_type_old,Blank Subtraction_old,_tmpkey_old,Lipid
105049,638.3,361.3,26896.7419128418,638.3 -> 361.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,4,(20:4),,638.3,361.3,PI2127.01204.0,638.3,361.3,66304.12509155273,638.3 -> 361.3,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,47566.78381347656,PI2127.01204.0,LPI(20:4)
105050,638.3,361.3,26896.7419128418,638.3 -> 361.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,4,(20:4),,638.3,361.3,PI2127.01204.0,638.3,361.3,66537.04550170898,638.3 -> 361.3,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,47694.06443786621,PI2127.01204.0,LPI(20:4)
105230,640.3,363.3,34572.84240722656,640.3 -> 363.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,3,(20:3),,640.3,363.3,PI2134.01211.0,640.3,363.3,70642.9056930542,640.3 -> 363.3,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,44214.76380157471,PI2134.01211.0,LPI(20:3)
105231,640.3,363.3,34572.84240722656,640.3 -> 363.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,3,(20:3),,640.3,363.3,PI2134.01211.0,640.3,363.3,72031.86424255371,640.3 -> 363.3,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,48727.38277053833,PI2134.01211.0,LPI(20:3)
105411,642.3,365.3,38564.18295288086,642.3 -> 365.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,2,(20:2),,642.3,365.3,PI2140.01217.0,642.3,365.3,168909.3524093628,642.3 -> 365.3,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,146895.91090393066,PI2140.01217.0,LPI(20:2)
105412,642.3,365.3,38564.18295288086,642.3 -> 365.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,2,(20:2),,642.3,365.3,PI2140.01217.0,642.3,365.3,142264.3120803833,642.3 -> 365.3,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,122331.57083892822,PI2140.01217.0,LPI(20:2)
105592,644.3,367.3,100334.10778808594,644.3 -> 367.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,1,(20:1),,644.3,367.3,PI2147.01224.0,644.3,367.3,137736.35009765625,644.3 -> 367.3,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,77330.28588867188,PI2147.01224.0,LPI(20:1)
105593,644.3,367.3,100334.10778808594,644.3 -> 367.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,1,(20:1),,644.3,367.3,PI2147.01224.0,644.4,367.3,142740.19036865234,644.4 -> 367.3,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,86841.22622680664,PI2148.01224.0,LPI(20:1)
105773,646.4,369.4,115784.28930664062,646.4 -> 369.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,0,(20:0),,646.4,369.4,PI2154.01231.0,646.4,369.4,81337.72521972656,646.4 -> 369.4,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,58819.60339355469,PI2154.01231.0,LPI(20:0)
105774,646.4,369.4,115784.28930664062,646.4 -> 369.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,0,(20:0),,646.4,369.4,PI2154.01231.0,646.4,369.4,97374.4873046875,646.4 -> 369.4,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,77156.82597351074,PI2154.01231.0,LPI(20:0)
105954,660.4,383.4,268374.52001953125,660.4 -> 383.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,0,(21:0),,660.4,383.4,PI2201.01277.0,660.4,383.4,63727.78397369385,660.4 -> 383.4,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,22042.54090118408,PI2201.01277.0,LPI(21:0)
106134,662.3,385.3,110897.30786132812,662.3 -> 385.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,6,(22:6),,662.3,385.3,PI2207.01284.0,662.3,385.3,80506.0659942627,662.3 -> 385.3,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,47787.08392333984,PI2207.01284.0,LPI(22:6)
106135,662.3,385.3,110897.30786132812,662.3 -> 385.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,6,(22:6),,662.3,385.3,PI2207.01284.0,662.3,385.3,53779.18313598633,662.3 -> 385.3,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,27571.741302490234,PI2207.01284.0,LPI(22:6)
106315,666.3,389.3,32802.56234741211,666.3 -> 389.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,4,(22:4),,666.3,389.3,PI2220.01297.0,666.3,389.3,52720.96405792236,666.3 -> 389.3,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,34493.12294006348,PI2220.01297.0,LPI(22:4)
106316,666.3,389.3,32802.56234741211,666.3 -> 389.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,4,(22:4),,666.3,389.3,PI2220.01297.0,666.3,389.3,51264.84296417236,666.3 -> 389.3,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,34829.78178405762,PI2220.01297.0,LPI(22:4)
106496,670.4,393.4,29403.062118530277,670.4 -> 393.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,2,(22:2),,670.4,393.4,PI2234.01311.0,670.4,393.4,46519.04325866699,670.4 -> 393.4,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,27491.70178222656,PI2234.01311.0,LPI(22:2)
106497,670.4,393.4,29403.062118530277,670.4 -> 393.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,2,(22:2),,670.4,393.4,PI2234.01311.0,670.4,393.4,56207.983306884766,670.4 -> 393.4,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,38662.162254333496,PI2234.01311.0,LPI(22:2)
106677,672.4,395.4,126827.3486328125,672.4 -> 395.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,1,(22:1),,672.4,395.4,PI2241.01317.0,672.4,395.4,72982.16540527344,672.4 -> 395.4,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,42267.96325683594,PI2241.01317.0,LPI(22:1)
106678,672.4,395.4,126827.3486328125,672.4 -> 395.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,1,(22:1),,672.4,395.4,PI2241.01317.0,672.4,395.4,69689.60481262207,672.4 -> 395.4,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,36791.34271240234,PI2241.01317.0,LPI(22:1)
106858,674.4,397.4,68945.72473144531,674.4 -> 397.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,0,(22:0),,674.4,397.4,PI2248.01324.0,674.4,397.4,246538.17877197263,674.4 -> 397.4,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,193080.09518432617,PI2248.01324.0,LPI(22:0)
106859,674.4,397.4,68945.72473144531,674.4 -> 397.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,0,(22:0),,674.4,397.4,PI2248.01324.0,674.4,397.4,140295.13034057617,674.4 -> 397.4,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,88855.76696014404,PI2248.01324.0,LPI(22:0)
107039,716.4,439.4,176133.53344726562,716.4 -> 439.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,0,(24:0),,716.4,439.4,PI2388.01464.0,716.4,439.4,54982.30364990234,716.4 -> 439.4,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,25315.04165649414,PI2388.01464.0,PI(24:0)
107398,742.4,465.4,107115.38745117188,742.4 -> 465.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,1,(26:1),,742.4,465.4,PI2474.01551.0,742.4,465.4,159762.17126464844,742.4 -> 465.4,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,100967.66674804688,PI2474.01551.0,PI(26:1)
107578,744.4,467.4,133953.25,744.4 -> 467.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,0,(26:0),,744.4,467.4,PI2481.01557.0,744.4,467.4,67305.12506103516,744.4 -> 467.4,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,27638.00228881836,PI2481.01557.0,PI(26:0)
107758,756.5,479.5,35374.34262084961,756.5 -> 479.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,1,(27:1),,756.5,479.5,PI2521.01598.0,756.5,479.5,179772.05318450928,756.5 -> 479.5,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,168690.1322517395,PI2521.01598.0,PI(27:1)|PI(P-28:0)
107938,758.5,481.5,53437.10363769531,758.5 -> 481.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(O-,PI(O-,0,(27:0),,758.5,481.5,PI2528.01605.0,758.5,481.5,77109.306640625,758.5 -> 481.5,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,56460.44515991211,PI2528.01605.0,PI(27:0)|PI(O-28:0)
108118,768.4,491.4,66300.78530883789,768.4 -> 491.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,2,(28:2),,768.4,491.4,PI2561.01637.0,768.4,491.4,38303.36293411255,768.4 -> 491.4,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,22652.721767425537,PI2561.01637.0,PI(28:2)
108298,770.5,493.5,97802.46728515624,770.5 -> 493.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,1,(28:1),,770.5,493.5,PI2568.01645.0,770.5,493.5,125503.22973632812,770.5 -> 493.5,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,81538.34671020508,PI2568.01645.0,PI(28:1)|PI(P-29:0)
108478,772.5,495.5,110848.18774414062,772.5 -> 495.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(O-,PI(O-,0,(28:0),,772.5,495.5,PI2575.01651.0,772.5,495.5,111279.2668762207,772.5 -> 495.5,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,74445.64422607422,PI2575.01651.0,PI(28:0)|PI(O-29:0)
108658,782.5,505.5,6661615.031005859,782.5 -> 505.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,2,(29:2),,782.5,505.5,PI2608.01685.0,782.5,505.5,50393.02362060547,782.5 -> 505.5,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,0.0,PI2608.01685.0,PI(29:2)|PI(P-30:1)
108838,784.5,507.5,765987.7363891602,784.5 -> 507.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,1,(29:1),,784.5,507.5,PI2615.01691.0,784.5,507.5,145562.55018615723,784.5 -> 507.5,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,123081.30869293211,PI2615.01691.0,PI(29:1)|PI(O-30:1)|PI(P-30:0)
109018,786.5,509.5,131479.52954101562,786.5 -> 509.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(O-,PI(O-,0,(29:0),,786.5,509.5,PI2621.01698.0,786.5,509.5,84478.40634155273,786.5 -> 509.5,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,43652.96347045898,PI2621.01698.0,PI(29:0)|PI(O-30:0)
109198,792.4,515.4,28299.081802368164,792.4 -> 515.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,4,(30:4),,792.4,515.4,PI2641.01717.0,792.4,515.4,36640.362533569336,792.4 -> 515.4,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,22641.18155670166,PI2641.01717.0,PI(30:4)
109378,794.4,517.4,77455.48666381836,794.4 -> 517.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,3,(30:3),,794.4,517.4,PI2648.01724.0,794.5,517.5,51319.023597717285,794.5 -> 517.5,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,38735.2027053833,PI2648.01725.0,PI(30:3)
109558,796.5,519.5,231924.0571899414,796.5 -> 519.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,2,(30:2),,796.5,519.5,PI2655.01731.0,796.5,519.5,57167.76382446289,796.5 -> 519.5,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,30450.361991882324,PI2655.01731.0,PI(30:2)|PI(P-31:1)
109738,798.5,521.5,127435.62915039062,798.5 -> 521.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,1,(30:1),,798.5,521.5,PI2661.01738.0,798.5,521.5,93173.22647094728,798.5 -> 521.5,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,61920.88383483887,PI2661.01738.0,PI(30:1)|PI(O-31:1)|PI(P-31:0)
109918,800.5,523.5,219534.15625,800.5 -> 523.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(O-,PI(O-,0,(30:0),,800.5,523.5,PI2668.01745.0,800.5,523.5,158484.3310546875,800.5 -> 523.5,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,45986.86279296875,PI2668.01745.0,PI(30:0)|PI(O-31:0)
110456,810.5,533.5,63762.18475341797,810.5 -> 533.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,2,(31:2),,810.5,533.5,PI2701.01778.0,810.5,533.5,37514.44297790527,810.5 -> 533.5,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,17018.32162475586,PI2701.01778.0,PI(31:2)|PI(P-32:1)
110636,812.5,535.5,82196.28594970703,812.5 -> 535.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,1,(31:1),,812.5,535.5,PI2708.01785.0,812.5,535.5,113396.8879699707,812.5 -> 535.5,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,86905.76614379883,PI2708.01785.0,PI(31:1)|PI(O-32:1)|PI(P-32:0)
110816,814.5,537.5,147595.63037109375,814.5 -> 537.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(O-,PI(O-,0,(31:0),,814.5,537.5,PI2715.01791.0,814.6,537.6,121779.08911132812,814.6 -> 537.6,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,55873.364318847656,PI2715.01792.0,PI(31:0)|PI(O-32:0)
110996,818.4,541.4,29713.38200378418,818.4 -> 541.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,5,(32:5),,818.4,541.4,PI2728.01804.0,818.5,541.5,32142.88246917725,818.5 -> 541.5,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,18081.581573486328,PI2728.01805.0,PI(32:5)
111176,820.5,543.5,28123.822204589844,820.5 -> 543.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,4,(32:4),,820.5,543.5,PI2735.01811.0,820.5,543.5,33564.662353515625,820.5 -> 543.5,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,21494.28151702881,PI2735.01811.0,PI(32:4)
111356,822.5,545.5,31671.322052001957,822.5 -> 545.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,3,(32:3),,822.5,545.5,PI2741.01818.0,822.5,545.5,42923.62301635742,822.5 -> 545.5,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,23320.74152374268,PI2741.01818.0,PI(32:3)|PI(P-33:2)
111536,824.5,547.5,167421.7119140625,824.5 -> 547.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,2,(32:2),,824.5,547.5,PI2748.01825.0,824.5,547.5,125726.78869628906,824.5 -> 547.5,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,41244.04260253906,PI2748.01825.0,PI(32:2)|PI(O-33:2)|PI(P-33:1)
111716,826.5,549.5,199953.154296875,826.5 -> 549.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,1,(32:1),,826.5,549.5,PI2755.01831.0,826.5,549.5,135429.55010986328,826.5 -> 549.5,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,57310.98449707031,PI2755.01831.0,PI(32:1)|PI(O-33:1)|PI(P-33:0)
111896,828.6,551.6,340252.5053710937,828.6 -> 551.6,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(O-,PI(O-,0,(32:0),,828.6,551.6,PI2762.01838.0,828.5,551.5,218708.95678710935,828.5 -> 551.5,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,52581.6044921875,PI2761.01838.0,PI(32:0)|PI(O-33:0)
112076,832.5,555.5,32398.08221435547,832.5 -> 555.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,5,(33:5),,832.5,555.5,PI2775.01851.0,832.5,555.5,32382.10210418701,832.5 -> 555.5,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,20165.201217651367,PI2775.01851.0,PI(33:5)|PI(P-34:4)
112256,834.5,557.5,29816.941955566406,834.5 -> 557.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,4,(33:4),,834.5,557.5,PI2781.01858.0,834.5,557.5,39316.00294494629,834.5 -> 557.5,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,27379.262134552,PI2781.01858.0,PI(33:4)|PI(O-34:4)|PI(P-34:3)
