,Class,Transition,Lipid
2016,TAG,1075.0 -> 801.7,[TG(66:1)]_FA16:0
2017,TAG,1077.1 -> 803.7,[TG(66:0)]_FA16:0
2018,TAG,682.6 -> 411.3,[TG(38:1)]_FA16:1 | DG(40:8)|DG(39:1)_C16:1
2019,TAG,696.6 -> 425.3,[TG(39:1)]_FA16:1
2020,TAG,708.6 -> 437.3,[TG(40:2)]_FA16:1
2021,TAG,710.6 -> 439.3,[TG(40:1)]_FA16:1
2022,TAG,722.6 -> 451.3,[TG(41:2)]_FA16:1
2023,TAG,724.6 -> 453.3,[TG(41:1)]_FA16:1
2024,TAG,732.6 -> 461.3,[TG(42:4)]_FA16:1
2025,TAG,734.6 -> 463.3,[TG(42:3)]_FA16:1
2026,TAG,736.6 -> 465.3,[TG(42:2)]_FA16:1
2027,TAG,738.7 -> 467.4,[TG(42:1)]_FA16:1 | DG(44:8)|DG(43:1)_C16:1
2028,TAG,746.6 -> 475.3,[TG(43:4)]_FA16:1
2029,TAG,748.6 -> 477.3,[TG(43:3)]_FA16:1
2030,TAG,750.7 -> 479.4,[TG(43:2)]_FA16:1 | DG(44:2)_C16:1
2031,TAG,752.7 -> 481.4,[TG(43:1)]_FA16:1 | DG(44:1)_C16:1
2032,TAG,758.6 -> 487.3,[TG(44:5)]_FA16:1
2033,TAG,760.6 -> 489.3,[TG(44:4)]_FA16:1
2034,TAG,762.7 -> 491.4,[TG(44:3)]_FA16:1
2035,TAG,764.7 -> 493.4,[TG(44:2)]_FA16:1
2036,TAG,766.7 -> 495.4,[TG(44:1)]_FA16:1
2037,TAG,772.6 -> 501.3,[TG(45:5)]_FA16:1
2038,TAG,774.7 -> 503.4,[TG(45:4)]_FA16:1
2039,TAG,776.7 -> 505.4,[TG(45:3)]_FA16:1
2040,TAG,778.7 -> 507.4,[TG(45:2)]_FA16:1
2041,TAG,780.7 -> 509.4,[TG(45:1)]_FA16:1
2042,TAG,784.6 -> 513.3,[TG(46:6)]_FA16:1
2043,TAG,786.7 -> 515.4,[TG(46:5)]_FA16:1
2044,TAG,788.7 -> 517.4,[TG(46:4)]_FA16:1
2045,TAG,790.7 -> 519.4,[TG(46:3)]_FA16:1
2046,TAG,792.7 -> 521.4,[TG(46:2)]_FA16:1
2047,TAG,794.7 -> 523.4,[TG(46:1)]_FA16:1
2048,TAG,798.7 -> 527.4,[TG(47:6)]_FA16:1
2049,TAG,800.7 -> 529.4,[TG(47:5)]_FA16:1
2050,TAG,802.7 -> 531.4,[TG(47:4)]_FA16:1
2051,TAG,804.7 -> 533.4,[TG(47:3)]_FA16:1
2052,TAG,806.7 -> 535.4,[TG(47:2)]_FA16:1
2053,TAG,808.7 -> 537.4,[TG(48:8)|TG(47:1)]_FA16:1
2054,TAG,810.8 -> 539.5,[TG(48:7)|TG(47:0)]_FA16:1
2055,TAG,812.7 -> 541.4,[TG(48:6)]_FA16:1
2056,TAG,814.7 -> 543.4,[TG(48:5)]_FA16:1
2057,TAG,816.7 -> 545.4,[TG(48:4)]_FA16:1
2062,TAG,826.7 -> 555.4,[TG(49:6)]_FA16:1
2063,TAG,828.7 -> 557.4,[TG(49:5)]_FA16:1
2064,TAG,830.7 -> 559.4,[TG(49:4)]_FA16:1
2065,TAG,832.7 -> 561.4,[TG(49:3)]_FA16:1
2066,TAG,834.8 -> 563.5,[TG(50:9)|TG(49:2)]_FA16:1
2067,TAG,836.8 -> 565.5,[TG(50:8)|TG(49:1)]_FA16:1
2068,TAG,838.8 -> 567.5,[TG(50:7)|TG(49:0)]_FA16:1
2069,TAG,840.7 -> 569.4,[TG(50:6)]_FA16:1
2070,TAG,842.7 -> 571.4,[TG(50:5)]_FA16:1
2071,TAG,844.7 -> 573.4,[TG(50:4)]_FA16:1
2076,TAG,854.7 -> 583.4,[TG(51:6)]_FA16:1
2077,TAG,856.7 -> 585.4,[TG(51:5)]_FA16:1
2078,TAG,858.8 -> 587.5,[TG(51:4)]_FA16:1
2079,TAG,860.8 -> 589.5,[TG(52:10)|TG(51:3)]_FA16:1
2080,TAG,862.8 -> 591.5,[TG(52:9)|TG(51:2)]_FA16:1
2081,TAG,864.8 -> 593.5,[TG(52:8)|TG(51:1)]_FA16:1
2082,TAG,866.8 -> 595.5,[TG(52:7)|TG(51:0)]_FA16:1
2090,TAG,882.8 -> 611.5,[TG(53:6)]_FA16:1
2091,TAG,884.8 -> 613.5,[TG(54:12)|TG(53:5)]_FA16:1
2092,TAG,886.8 -> 615.5,[TG(54:11)|TG(53:4)]_FA16:1
2093,TAG,888.8 -> 617.5,[TG(54:10)|TG(53:3)]_FA16:1
2094,TAG,890.8 -> 619.5,[TG(54:9)|TG(53:2)]_FA16:1
2104,TAG,910.8 -> 639.5,[TG(56:13)|TG(55:6)]_FA16:1
2105,TAG,912.8 -> 641.5,[TG(56:12)|TG(55:5)]_FA16:1
2106,TAG,914.8 -> 643.5,[TG(56:11)|TG(55:4)]_FA16:1
2107,TAG,916.8 -> 645.5,[TG(56:10)|TG(55:3)]_FA16:1
2108,TAG,918.8 -> 647.5,[TG(56:9)|TG(55:2)]_FA16:1
2118,TAG,938.8 -> 667.5,[TG(58:13)|TG(57:6)]_FA16:1
2119,TAG,940.8 -> 669.5,[TG(58:12)|TG(57:5)]_FA16:1
2120,TAG,942.8 -> 671.5,[TG(58:11)|TG(57:4)]_FA16:1
2132,TAG,966.8 -> 695.5,[TG(60:13)|TG(59:6)]_FA16:1
2146,TAG,994.9 -> 723.6,[TG(62:13)|TG(61:6)]_FA16:1
2147,TAG,996.9 -> 725.6,[TG(62:12)|TG(61:5)]_FA16:1
2148,TAG,998.9 -> 727.6,[TG(62:11)|TG(61:4)]_FA16:1
2149,TAG,1000.9 -> 729.6,[TG(62:10)|TG(61:3)]_FA16:1
2150,TAG,1002.9 -> 731.6,[TG(62:9)|TG(61:2)]_FA16:1
2151,TAG,1005.0 -> 733.7,[TG(62:8)|TG(61:1)]_FA16:1
2152,TAG,1007.0 -> 735.7,[TG(62:7)|TG(61:0)]_FA16:1
2153,TAG,1008.9 -> 737.6,[TG(63:13)|TG(62:6)]_FA16:1
2154,TAG,1010.9 -> 739.6,[TG(63:12)|TG(62:5)]_FA16:1
2155,TAG,1012.9 -> 741.6,[TG(63:11)|TG(62:4)]_FA16:1
2156,TAG,1014.9 -> 743.6,[TG(64:17)|TG(63:10)|TG(62:3)]_FA16:1
2157,TAG,1017.0 -> 745.7,[TG(64:16)|TG(63:9)|TG(62:2)]_FA16:1
2158,TAG,1019.0 -> 747.7,[TG(64:15)|TG(63:8)|TG(62:1)]_FA16:1
2159,TAG,1021.0 -> 749.7,[TG(64:14)|TG(63:7)|TG(62:0)]_FA16:1
2160,TAG,1022.9 -> 751.6,[TG(64:13)|TG(63:6)]_FA16:1
2161,TAG,1024.9 -> 753.6,[TG(64:12)|TG(63:5)]_FA16:1
2162,TAG,1026.9 -> 755.6,[TG(64:11)|TG(63:4)]_FA16:1
2163,TAG,1029.0 -> 757.7,[TG(64:10)|TG(63:3)]_FA16:1
2164,TAG,1031.0 -> 759.7,[TG(64:9)|TG(63:2)]_FA16:1
2165,TAG,1033.0 -> 761.7,[TG(64:8)|TG(63:1)]_FA16:1
2166,TAG,1035.0 -> 763.7,[TG(64:7)|TG(63:0)]_FA16:1
2167,TAG,1036.9 -> 765.6,[TG(64:6)]_FA16:1
2168,TAG,1038.9 -> 767.6,[TG(65:12)|TG(64:5)]_FA16:1
2169,TAG,1041.0 -> 769.7,[TG(66:18)|TG(65:11)|TG(64:4)]_FA16:1
2170,TAG,1043.0 -> 771.7,[TG(66:17)|TG(65:10)|TG(64:3)]_FA16:1
2171,TAG,1045.0 -> 773.7,[TG(66:16)|TG(65:9)|TG(64:2)]_FA16:1
2172,TAG,1047.0 -> 775.7,[TG(66:15)|TG(65:8)|TG(64:1)]_FA16:1
2173,TAG,1049.0 -> 777.7,[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:1
2174,TAG,1050.9 -> 779.6,[TG(66:13)|TG(65:6)]_FA16:1
2175,TAG,1053.0 -> 781.7,[TG(66:12)|TG(65:5)]_FA16:1
2176,TAG,1055.0 -> 783.7,[TG(66:11)|TG(65:4)]_FA16:1
2177,TAG,1057.0 -> 785.7,[TG(66:10)|TG(65:3)]_FA16:1
2178,TAG,1059.0 -> 787.7,[TG(66:9)|TG(65:2)]_FA16:1
2179,TAG,1061.0 -> 789.7,[TG(66:8)|TG(65:1)]_FA16:1
2180,TAG,1062.9 -> 791.6,[TG(66:7)]_FA16:1
2181,TAG,1065.0 -> 793.7,[TG(66:6)]_FA16:1
2182,TAG,1067.0 -> 795.7,[TG(66:5)]_FA16:1
2183,TAG,1069.0 -> 797.7,[TG(66:4)]_FA16:1
2184,TAG,1071.0 -> 799.7,[TG(66:3)]_FA16:1
2185,TAG,1073.0 -> 801.7,[TG(66:2)]_FA16:1
2186,TAG,1075.0 -> 803.7,[TG(66:1)]_FA16:1
2187,TAG,670.6 -> 369.3,[TG(37:0)]_FA18:0
2188,TAG,682.6 -> 381.3,[TG(38:1)]_FA18:0 | DG(40:8)|DG(39:1)_C18:0
2189,TAG,684.6 -> 383.3,[TG(38:0)]_FA18:0
2190,TAG,696.6 -> 395.3,[TG(39:1)]_FA18:0
2191,TAG,698.6 -> 397.3,[TG(39:0)]_FA18:0
2192,TAG,708.6 -> 407.3,[TG(40:2)]_FA18:0
2193,TAG,710.6 -> 409.3,[TG(40:1)]_FA18:0
2194,TAG,712.6 -> 411.3,[TG(40:0)]_FA18:0
2195,TAG,722.6 -> 421.3,[TG(41:2)]_FA18:0
2196,TAG,724.6 -> 423.3,[TG(41:1)]_FA18:0
2197,TAG,726.7 -> 425.4,[TG(41:0)]_FA18:0 | DG(42:0)_C18:0
2198,TAG,732.6 -> 431.3,[TG(42:4)]_FA18:0
2199,TAG,734.6 -> 433.3,[TG(42:3)]_FA18:0
2200,TAG,736.6 -> 435.3,[TG(42:2)]_FA18:0
2201,TAG,738.7 -> 437.4,[TG(42:1)]_FA18:0 | DG(44:8)|DG(43:1)_C18:0
2202,TAG,740.7 -> 439.4,[TG(42:0)]_FA18:0 | DG(44:7)|DG(43:0)_C18:0
2203,TAG,746.6 -> 445.3,[TG(43:4)]_FA18:0
2204,TAG,748.6 -> 447.3,[TG(43:3)]_FA18:0
2205,TAG,750.7 -> 449.4,[TG(43:2)]_FA18:0 | DG(44:2)_C18:0
2206,TAG,752.7 -> 451.4,[TG(43:1)]_FA18:0 | DG(44:1)_C18:0
2207,TAG,754.7 -> 453.4,[TG(43:0)]_FA18:0 | DG(44:0)_C18:0
2208,TAG,758.6 -> 457.3,[TG(44:5)]_FA18:0
2209,TAG,760.6 -> 459.3,[TG(44:4)]_FA18:0
2210,TAG,762.7 -> 461.4,[TG(44:3)]_FA18:0
2211,TAG,764.7 -> 463.4,[TG(44:2)]_FA18:0
2212,TAG,766.7 -> 465.4,[TG(44:1)]_FA18:0
2213,TAG,768.7 -> 467.4,[TG(44:0)|TG(O-45:0)]_FA18:0
2214,TAG,772.6 -> 471.3,[TG(45:5)]_FA18:0
2215,TAG,774.7 -> 473.4,[TG(45:4)]_FA18:0
2216,TAG,776.7 -> 475.4,[TG(45:3)]_FA18:0
2217,TAG,778.7 -> 477.4,[TG(45:2)]_FA18:0
2218,TAG,780.7 -> 479.4,[TG(45:1)]_FA18:0
2219,TAG,782.7 -> 481.4,[TG(45:0)]_FA18:0
2220,TAG,784.6 -> 483.3,[TG(46:6)]_FA18:0
2221,TAG,786.7 -> 485.4,[TG(46:5)]_FA18:0
2222,TAG,788.7 -> 487.4,[TG(46:4)]_FA18:0
2223,TAG,790.7 -> 489.4,[TG(46:3)]_FA18:0
2224,TAG,792.7 -> 491.4,[TG(46:2)]_FA18:0
2225,TAG,794.7 -> 493.4,[TG(46:1)]_FA18:0
2226,TAG,796.7 -> 495.4,[TG(46:0)]_FA18:0
2227,TAG,798.7 -> 497.4,[TG(47:6)]_FA18:0
2228,TAG,800.7 -> 499.4,[TG(47:5)]_FA18:0
2229,TAG,802.7 -> 501.4,[TG(47:4)]_FA18:0
2230,TAG,804.7 -> 503.4,[TG(47:3)]_FA18:0
2231,TAG,806.7 -> 505.4,[TG(47:2)]_FA18:0
2232,TAG,808.7 -> 507.4,[TG(48:8)|TG(47:1)]_FA18:0
2233,TAG,810.8 -> 509.5,[TG(48:7)|TG(47:0)]_FA18:0
2234,TAG,812.7 -> 511.4,[TG(48:6)]_FA18:0
2235,TAG,814.7 -> 513.4,[TG(48:5)]_FA18:0
2236,TAG,816.7 -> 515.4,[TG(48:4)]_FA18:0
2241,TAG,826.7 -> 525.4,[TG(49:6)]_FA18:0
2242,TAG,828.7 -> 527.4,[TG(49:5)]_FA18:0
2243,TAG,830.7 -> 529.4,[TG(49:4)]_FA18:0
2244,TAG,832.7 -> 531.4,[TG(49:3)]_FA18:0
2245,TAG,834.8 -> 533.5,[TG(50:9)|TG(49:2)]_FA18:0
2246,TAG,836.8 -> 535.5,[TG(50:8)|TG(49:1)]_FA18:0
2247,TAG,838.8 -> 537.5,[TG(50:7)|TG(49:0)]_FA18:0
2248,TAG,840.7 -> 539.4,[TG(50:6)]_FA18:0
2249,TAG,842.7 -> 541.4,[TG(50:5)]_FA18:0
2250,TAG,844.7 -> 543.4,[TG(50:4)]_FA18:0
2255,TAG,854.7 -> 553.4,[TG(51:6)]_FA18:0
2256,TAG,856.7 -> 555.4,[TG(51:5)]_FA18:0
2257,TAG,858.8 -> 557.5,[TG(51:4)]_FA18:0
2258,TAG,860.8 -> 559.5,[TG(52:10)|TG(51:3)]_FA18:0
2259,TAG,862.8 -> 561.5,[TG(52:9)|TG(51:2)]_FA18:0
2260,TAG,864.8 -> 563.5,[TG(52:8)|TG(51:1)]_FA18:0
2261,TAG,866.8 -> 565.5,[TG(52:7)|TG(51:0)]_FA18:0
2269,TAG,882.8 -> 581.5,[TG(53:6)]_FA18:0
2270,TAG,884.8 -> 583.5,[TG(54:12)|TG(53:5)]_FA18:0
2271,TAG,886.8 -> 585.5,[TG(54:11)|TG(53:4)]_FA18:0
2272,TAG,888.8 -> 587.5,[TG(54:10)|TG(53:3)]_FA18:0
2273,TAG,890.8 -> 589.5,[TG(54:9)|TG(53:2)]_FA18:0
2283,TAG,910.8 -> 609.5,[TG(56:13)|TG(55:6)]_FA18:0
2284,TAG,912.8 -> 611.5,[TG(56:12)|TG(55:5)]_FA18:0
2285,TAG,914.8 -> 613.5,[TG(56:11)|TG(55:4)]_FA18:0
2286,TAG,916.8 -> 615.5,[TG(56:10)|TG(55:3)]_FA18:0
2287,TAG,918.8 -> 617.5,[TG(56:9)|TG(55:2)]_FA18:0
2297,TAG,938.8 -> 637.5,[TG(58:13)|TG(57:6)]_FA18:0
2298,TAG,940.8 -> 639.5,[TG(58:12)|TG(57:5)]_FA18:0
2299,TAG,942.8 -> 641.5,[TG(58:11)|TG(57:4)]_FA18:0
2311,TAG,966.8 -> 665.5,[TG(60:13)|TG(59:6)]_FA18:0
2325,TAG,994.9 -> 693.6,[TG(62:13)|TG(61:6)]_FA18:0
2326,TAG,996.9 -> 695.6,[TG(62:12)|TG(61:5)]_FA18:0
2327,TAG,998.9 -> 697.6,[TG(62:11)|TG(61:4)]_FA18:0
2328,TAG,1000.9 -> 699.6,[TG(62:10)|TG(61:3)]_FA18:0
2329,TAG,1002.9 -> 701.6,[TG(62:9)|TG(61:2)]_FA18:0
2330,TAG,1005.0 -> 703.7,[TG(62:8)|TG(61:1)]_FA18:0
2331,TAG,1007.0 -> 705.7,[TG(62:7)|TG(61:0)]_FA18:0
2332,TAG,1008.9 -> 707.6,[TG(63:13)|TG(62:6)]_FA18:0
2333,TAG,1010.9 -> 709.6,[TG(63:12)|TG(62:5)]_FA18:0
2334,TAG,1012.9 -> 711.6,[TG(63:11)|TG(62:4)]_FA18:0
2335,TAG,1014.9 -> 713.6,[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:0
2336,TAG,1017.0 -> 715.7,[TG(64:16)|TG(63:9)|TG(62:2)]_FA18:0
2337,TAG,1019.0 -> 717.7,[TG(64:15)|TG(63:8)|TG(62:1)]_FA18:0
2338,TAG,1021.0 -> 719.7,[TG(64:14)|TG(63:7)|TG(62:0)]_FA18:0
2339,TAG,1022.9 -> 721.6,[TG(64:13)|TG(63:6)]_FA18:0
2340,TAG,1024.9 -> 723.6,[TG(64:12)|TG(63:5)]_FA18:0
2341,TAG,1026.9 -> 725.6,[TG(64:11)|TG(63:4)]_FA18:0
2342,TAG,1029.0 -> 727.7,[TG(64:10)|TG(63:3)]_FA18:0
2343,TAG,1031.0 -> 729.7,[TG(64:9)|TG(63:2)]_FA18:0
2344,TAG,1033.0 -> 731.7,[TG(64:8)|TG(63:1)]_FA18:0
2345,TAG,1035.0 -> 733.7,[TG(64:7)|TG(63:0)]_FA18:0
2346,TAG,1036.9 -> 735.6,[TG(64:6)]_FA18:0
2347,TAG,1038.9 -> 737.6,[TG(65:12)|TG(64:5)]_FA18:0
2348,TAG,1041.0 -> 739.7,[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:0
2349,TAG,1043.0 -> 741.7,[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:0
2350,TAG,1045.0 -> 743.7,[TG(66:16)|TG(65:9)|TG(64:2)]_FA18:0
2351,TAG,1047.0 -> 745.7,[TG(66:15)|TG(65:8)|TG(64:1)]_FA18:0
2352,TAG,1049.0 -> 747.7,[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:0
2353,TAG,1050.9 -> 749.6,[TG(66:13)|TG(65:6)]_FA18:0
2354,TAG,1053.0 -> 751.7,[TG(66:12)|TG(65:5)]_FA18:0
2355,TAG,1055.0 -> 753.7,[TG(66:11)|TG(65:4)]_FA18:0
2356,TAG,1057.0 -> 755.7,[TG(66:10)|TG(65:3)]_FA18:0
2357,TAG,1059.0 -> 757.7,[TG(66:9)|TG(65:2)]_FA18:0
2358,TAG,1061.0 -> 759.7,[TG(66:8)|TG(65:1)]_FA18:0
2359,TAG,1062.9 -> 761.6,[TG(66:7)]_FA18:0
2360,TAG,1063.0 -> 761.7,[TG(65:0)]_FA18:0
2361,TAG,1065.0 -> 763.7,[TG(66:6)]_FA18:0
2362,TAG,1067.0 -> 765.7,[TG(66:5)]_FA18:0
2363,TAG,1069.0 -> 767.7,[TG(66:4)]_FA18:0
2364,TAG,1071.0 -> 769.7,[TG(66:3)]_FA18:0
2365,TAG,1073.0 -> 771.7,[TG(66:2)]_FA18:0
2366,TAG,1075.0 -> 773.7,[TG(66:1)]_FA18:0
2367,TAG,1077.1 -> 775.7,[TG(66:0)]_FA18:0
2368,TAG,682.6 -> 383.3,[TG(38:1)]_FA18:1 | DG(40:8)|DG(39:1)_C18:1
2369,TAG,696.6 -> 397.3,[TG(39:1)]_FA18:1
2370,TAG,708.6 -> 409.3,[TG(40:2)]_FA18:1
2371,TAG,710.6 -> 411.3,[TG(40:1)]_FA18:1
2372,TAG,722.6 -> 423.3,[TG(41:2)]_FA18:1
2373,TAG,724.6 -> 425.3,[TG(41:1)]_FA18:1
2374,TAG,732.6 -> 433.3,[TG(42:4)]_FA18:1
2375,TAG,734.6 -> 435.3,[TG(42:3)]_FA18:1
2376,TAG,736.6 -> 437.3,[TG(42:2)]_FA18:1
2377,TAG,738.7 -> 439.4,[TG(42:1)]_FA18:1 | DG(44:8)|DG(43:1)_C18:1
2378,TAG,746.6 -> 447.3,[TG(43:4)]_FA18:1
2379,TAG,748.6 -> 449.3,[TG(43:3)]_FA18:1
2380,TAG,750.7 -> 451.4,[TG(43:2)]_FA18:1 | DG(44:2)_C18:1
2381,TAG,752.7 -> 453.4,[TG(43:1)]_FA18:1 | DG(44:1)_C18:1
2382,TAG,758.6 -> 459.3,[TG(44:5)]_FA18:1
2383,TAG,760.6 -> 461.3,[TG(44:4)]_FA18:1
2384,TAG,762.7 -> 463.4,[TG(44:3)]_FA18:1
2385,TAG,764.7 -> 465.4,[TG(44:2)]_FA18:1
2386,TAG,766.7 -> 467.4,[TG(44:1)]_FA18:1
2387,TAG,772.6 -> 473.3,[TG(45:5)]_FA18:1
2388,TAG,774.7 -> 475.4,[TG(45:4)]_FA18:1
2389,TAG,776.7 -> 477.4,[TG(45:3)]_FA18:1
2390,TAG,778.7 -> 479.4,[TG(45:2)]_FA18:1
2391,TAG,780.7 -> 481.4,[TG(45:1)]_FA18:1
2392,TAG,784.6 -> 485.3,[TG(46:6)]_FA18:1
2393,TAG,786.7 -> 487.4,[TG(46:5)]_FA18:1
2394,TAG,788.7 -> 489.4,[TG(46:4)]_FA18:1
2395,TAG,790.7 -> 491.4,[TG(46:3)]_FA18:1
2396,TAG,792.7 -> 493.4,[TG(46:2)]_FA18:1
2397,TAG,794.7 -> 495.4,[TG(46:1)]_FA18:1
2398,TAG,798.7 -> 499.4,[TG(47:6)]_FA18:1
2399,TAG,800.7 -> 501.4,[TG(47:5)]_FA18:1
2400,TAG,802.7 -> 503.4,[TG(47:4)]_FA18:1
2401,TAG,804.7 -> 505.4,[TG(47:3)]_FA18:1
2402,TAG,806.7 -> 507.4,[TG(47:2)]_FA18:1
2403,TAG,808.7 -> 509.4,[TG(48:8)|TG(47:1)]_FA18:1
2404,TAG,810.8 -> 511.5,[TG(48:7)|TG(47:0)]_FA18:1
2405,TAG,812.7 -> 513.4,[TG(48:6)]_FA18:1
2406,TAG,814.7 -> 515.4,[TG(48:5)]_FA18:1
2407,TAG,816.7 -> 517.4,[TG(48:4)]_FA18:1
2412,TAG,826.7 -> 527.4,[TG(49:6)]_FA18:1
2413,TAG,828.7 -> 529.4,[TG(49:5)]_FA18:1
2414,TAG,830.7 -> 531.4,[TG(49:4)]_FA18:1
2415,TAG,832.7 -> 533.4,[TG(49:3)]_FA18:1
2416,TAG,834.8 -> 535.5,[TG(50:9)|TG(49:2)]_FA18:1
2417,TAG,836.8 -> 537.5,[TG(50:8)|TG(49:1)]_FA18:1
2418,TAG,838.8 -> 539.5,[TG(50:7)|TG(49:0)]_FA18:1
2419,TAG,840.7 -> 541.4,[TG(50:6)]_FA18:1
2420,TAG,842.7 -> 543.4,[TG(50:5)]_FA18:1
2421,TAG,844.7 -> 545.4,[TG(50:4)]_FA18:1
2426,TAG,854.7 -> 555.4,[TG(51:6)]_FA18:1
2427,TAG,856.7 -> 557.4,[TG(51:5)]_FA18:1
2428,TAG,858.8 -> 559.5,[TG(51:4)]_FA18:1
2429,TAG,860.8 -> 561.5,[TG(52:10)|TG(51:3)]_FA18:1
2430,TAG,862.8 -> 563.5,[TG(52:9)|TG(51:2)]_FA18:1
2431,TAG,864.8 -> 565.5,[TG(52:8)|TG(51:1)]_FA18:1
2432,TAG,866.8 -> 567.5,[TG(52:7)|TG(51:0)]_FA18:1
2440,TAG,882.8 -> 583.5,[TG(53:6)]_FA18:1
2441,TAG,884.8 -> 585.5,[TG(54:12)|TG(53:5)]_FA18:1
2442,TAG,886.8 -> 587.5,[TG(54:11)|TG(53:4)]_FA18:1
2443,TAG,888.8 -> 589.5,[TG(54:10)|TG(53:3)]_FA18:1
2444,TAG,890.8 -> 591.5,[TG(54:9)|TG(53:2)]_FA18:1
2454,TAG,910.8 -> 611.5,[TG(56:13)|TG(55:6)]_FA18:1
2455,TAG,912.8 -> 613.5,[TG(56:12)|TG(55:5)]_FA18:1
2456,TAG,914.8 -> 615.5,[TG(56:11)|TG(55:4)]_FA18:1
2457,TAG,916.8 -> 617.5,[TG(56:10)|TG(55:3)]_FA18:1
2458,TAG,918.8 -> 619.5,[TG(56:9)|TG(55:2)]_FA18:1
2468,TAG,938.8 -> 639.5,[TG(58:13)|TG(57:6)]_FA18:1
2469,TAG,940.8 -> 641.5,[TG(58:12)|TG(57:5)]_FA18:1
2470,TAG,942.8 -> 643.5,[TG(58:11)|TG(57:4)]_FA18:1
2482,TAG,966.8 -> 667.5,[TG(60:13)|TG(59:6)]_FA18:1
2496,TAG,994.9 -> 695.6,[TG(62:13)|TG(61:6)]_FA18:1
2497,TAG,996.9 -> 697.6,[TG(62:12)|TG(61:5)]_FA18:1
2498,TAG,998.9 -> 699.6,[TG(62:11)|TG(61:4)]_FA18:1
2499,TAG,1000.9 -> 701.6,[TG(62:10)|TG(61:3)]_FA18:1
2500,TAG,1002.9 -> 703.6,[TG(62:9)|TG(61:2)]_FA18:1
2501,TAG,1005.0 -> 705.7,[TG(62:8)|TG(61:1)]_FA18:1
2502,TAG,1007.0 -> 707.7,[TG(62:7)|TG(61:0)]_FA18:1
2503,TAG,1008.9 -> 709.6,[TG(63:13)|TG(62:6)]_FA18:1
2504,TAG,1010.9 -> 711.6,[TG(63:12)|TG(62:5)]_FA18:1
2505,TAG,1012.9 -> 713.6,[TG(63:11)|TG(62:4)]_FA18:1
2506,TAG,1014.9 -> 715.6,[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:1
2507,TAG,1017.0 -> 717.7,[TG(64:16)|TG(63:9)|TG(62:2)]_FA18:1
2508,TAG,1019.0 -> 719.7,[TG(64:15)|TG(63:8)|TG(62:1)]_FA18:1
2509,TAG,1021.0 -> 721.7,[TG(64:14)|TG(63:7)|TG(62:0)]_FA18:1
2510,TAG,1022.9 -> 723.6,[TG(64:13)|TG(63:6)]_FA18:1
2511,TAG,1024.9 -> 725.6,[TG(64:12)|TG(63:5)]_FA18:1
2512,TAG,1026.9 -> 727.6,[TG(64:11)|TG(63:4)]_FA18:1
2513,TAG,1029.0 -> 729.7,[TG(64:10)|TG(63:3)]_FA18:1
2514,TAG,1031.0 -> 731.7,[TG(64:9)|TG(63:2)]_FA18:1
2515,TAG,1033.0 -> 733.7,[TG(64:8)|TG(63:1)]_FA18:1
2516,TAG,1035.0 -> 735.7,[TG(64:7)|TG(63:0)]_FA18:1
2517,TAG,1036.9 -> 737.6,[TG(64:6)]_FA18:1
2518,TAG,1038.9 -> 739.6,[TG(65:12)|TG(64:5)]_FA18:1
2519,TAG,1041.0 -> 741.7,[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:1
2520,TAG,1043.0 -> 743.7,[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:1
2521,TAG,1045.0 -> 745.7,[TG(66:16)|TG(65:9)|TG(64:2)]_FA18:1
2522,TAG,1047.0 -> 747.7,[TG(66:15)|TG(65:8)|TG(64:1)]_FA18:1
2523,TAG,1049.0 -> 749.7,[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:1
2524,TAG,1050.9 -> 751.6,[TG(66:13)|TG(65:6)]_FA18:1
2525,TAG,1053.0 -> 753.7,[TG(66:12)|TG(65:5)]_FA18:1
2526,TAG,1055.0 -> 755.7,[TG(66:11)|TG(65:4)]_FA18:1
2527,TAG,1057.0 -> 757.7,[TG(66:10)|TG(65:3)]_FA18:1
2528,TAG,1059.0 -> 759.7,[TG(66:9)|TG(65:2)]_FA18:1
2529,TAG,1061.0 -> 761.7,[TG(66:8)|TG(65:1)]_FA18:1
2530,TAG,1062.9 -> 763.6,[TG(66:7)]_FA18:1
2531,TAG,1065.0 -> 765.7,[TG(66:6)]_FA18:1
2532,TAG,1067.0 -> 767.7,[TG(66:5)]_FA18:1
2533,TAG,1069.0 -> 769.7,[TG(66:4)]_FA18:1
2534,TAG,1071.0 -> 771.7,[TG(66:3)]_FA18:1
2535,TAG,1073.0 -> 773.7,[TG(66:2)]_FA18:1
2536,TAG,1075.0 -> 775.7,[TG(66:1)]_FA18:1
2537,TAG,708.6 -> 411.3,[TG(40:2)]_FA18:2
2538,TAG,722.6 -> 425.3,[TG(41:2)]_FA18:2
2539,TAG,732.6 -> 435.3,[TG(42:4)]_FA18:2
2540,TAG,734.6 -> 437.3,[TG(42:3)]_FA18:2
