IDs,Names,Lipid,Transition,Class
"LMGL03014293, LMGL03014457, LMGL03014336, LMGL03014470, LMGL03014315, LMGL03014444","TG(14:0/17:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(14:0/19:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:0/17:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(14:0/19:1(9Z)/20:3(8Z,11Z,14Z))[iso6], TG(14:0/17:1(9Z)/22:3(10Z,13Z,16Z))[iso6], TG(14:0/18:4(6Z,9Z,12Z,15Z)/21:0)[iso6]",[TG(54:11)|TG(53:4)]_FA14:0,886.8 -> 641.6,TG
"LMGL03012804, LMGL03014451, LMGL03014469, LMGL03014428, LMGL03014335, LMGL03014292, LMGL03014314, LMGL03014411, LMGL03014456","TG(14:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso3], TG(14:0/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/19:1(9Z)/20:2(11Z,14Z))[iso6], TG(14:0/18:3(9Z,12Z,15Z)/21:0)[iso6], TG(14:0/17:2(9Z,12Z)/22:1(11Z))[iso6], TG(14:0/17:0/22:3(10Z,13Z,16Z))[iso6], TG(14:0/17:1(9Z)/22:2(13Z,16Z))[iso6], TG(14:0/18:3(6Z,9Z,12Z)/21:0)[iso6], TG(14:0/19:0/20:3(8Z,11Z,14Z))[iso6]",[TG(54:10)|TG(53:3)]_FA14:0,888.8 -> 643.6,TG
"LMGL03014418, LMGL03014435, LMGL03014450, LMGL03014527, LMGL03014291, LMGL03014334, LMGL03014393, LMGL03014468, LMGL03014455, LMGL03014313","TG(14:0/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(14:0/17:0/22:2(13Z,16Z))[iso6], TG(14:0/17:2(9Z,12Z)/22:0)[iso6], TG(14:0/18:2(9Z,12Z)/21:0)[iso6], TG(14:0/19:1(9Z)/20:1(11Z))[iso6], TG(14:0/19:0/20:2(11Z,14Z))[iso6], TG(14:0/17:1(9Z)/22:1(11Z))[iso6]",[TG(54:9)|TG(53:2)]_FA14:0,890.8 -> 645.6,TG
"LMGL03014400, LMGL03014434, LMGL03014449, LMGL03014417, LMGL03012803, LMGL03014518, LMGL03014374, LMGL03014467, LMGL03014312, LMGL03014290, LMGL03014454","TG(14:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(14:0/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(14:0/20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(14:0/18:1(9Z)/21:0)[iso6], TG(14:0/19:1(9Z)/20:0)[iso6], TG(14:0/17:1(9Z)/22:0)[iso6], TG(14:0/17:0/22:1(11Z))[iso6], TG(14:0/19:0/20:1(11Z))[iso6]",[TG(54:8)|TG(53:1)]_FA14:0,892.8 -> 647.6,TG
"LMGL03014483, LMGL03014358, LMGL03014377, LMGL03014395, LMGL03014494, LMGL03014412, LMGL03014429","TG(14:0/20:0/20:3(8Z,11Z,14Z))[iso6], TG(14:0/18:0/22:3(10Z,13Z,16Z))[iso6], TG(14:0/18:1(9Z)/22:2(13Z,16Z))[iso6], TG(14:0/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(14:0/20:1(11Z)/20:2(11Z,14Z))[iso6], TG(14:0/18:3(6Z,9Z,12Z)/22:0)[iso6], TG(14:0/18:3(9Z,12Z,15Z)/22:0)[iso6]",[TG(55:10)|TG(54:3)]_FA14:0,902.8 -> 657.6,TG
"LMGL03014479, LMGL03014466","TG(14:0/19:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(56:13)|TG(55:6)]_FA14:0,910.8 -> 665.6,TG
"LMGL03014536, LMGL03014465, LMGL03014478","TG(14:0/20:5(5Z,8Z,11Z,14Z,17Z)/21:0)[iso6], TG(14:0/19:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/19:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",[TG(56:12)|TG(55:5)]_FA14:0,912.8 -> 667.6,TG
"LMGL03014543, LMGL03014464, LMGL03014477, LMGL03014528","TG(14:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/19:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(14:0/19:1(9Z)/22:3(10Z,13Z,16Z))[iso6], TG(14:0/20:4(5Z,8Z,11Z,14Z)/21:0)[iso6]",[TG(56:11)|TG(55:4)]_FA14:0,914.8 -> 669.6,TG
"LMGL03014542, LMGL03014535, LMGL03014519, LMGL03014463, LMGL03014476","TG(14:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/20:3(8Z,11Z,14Z)/21:0)[iso6], TG(14:0/19:0/22:3(10Z,13Z,16Z))[iso6], TG(14:0/19:1(9Z)/22:2(13Z,16Z))[iso6]",[TG(56:10)|TG(55:3)]_FA14:0,916.8 -> 671.6,TG
"LMGL03014526, LMGL03014534, LMGL03014541, LMGL03014462, LMGL03014475, LMGL03014509","TG(14:0/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(14:0/19:0/22:2(13Z,16Z))[iso6], TG(14:0/19:1(9Z)/22:1(11Z))[iso6], TG(14:0/20:2(11Z,14Z)/21:0)[iso6]",[TG(56:9)|TG(55:2)]_FA14:0,918.8 -> 673.6,TG
"LMGL03014533, LMGL03014516, LMGL03014525, LMGL03014540, LMGL03014461, LMGL03014498, LMGL03014474","TG(14:0/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(14:0/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/20:3(8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:3(10Z,13Z,16Z))[iso6], TG(14:0/19:0/22:1(11Z))[iso6], TG(14:0/20:1(11Z)/21:0)[iso6], TG(14:0/19:1(9Z)/22:0)[iso6]",[TG(56:8)|TG(55:1)]_FA14:0,920.9 -> 675.7,TG
"LMGL03014539, LMGL03014505, LMGL03014524, LMGL03014532, LMGL03014515, LMGL03014460, LMGL03014486","TG(14:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z))[iso6], TG(14:0/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(14:0/20:4(5Z,8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(14:0/20:2(11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/19:0/22:0)[iso6], TG(14:0/20:0/21:0)[iso6]",[TG(56:7)|TG(55:0)]_FA14:0,922.9 -> 677.7,TG
"LMGL03014504, LMGL03014531, LMGL03014538, LMGL03014523, LMGL03014493, LMGL03014514","TG(14:0/20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))[iso6], TG(14:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:1(11Z))[iso6], TG(14:0/20:3(8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(14:0/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",[TG(56:6)]_FA14:0,924.8 -> 679.6,TG
"LMGL03014522, LMGL03014530, LMGL03014513, LMGL03014492, LMGL03014503, LMGL03014537","TG(14:0/20:3(8Z,11Z,14Z)/22:2(13Z,16Z))[iso6], TG(14:0/20:4(5Z,8Z,11Z,14Z)/22:1(11Z))[iso6], TG(14:0/20:2(11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(14:0/20:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/20:1(11Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(14:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:0)[iso6]",[TG(57:12)|TG(56:5)]_FA14:0,926.8 -> 681.6,TG
"LMGL03014490, LMGL03014511, LMGL03014501, LMGL03014520","TG(14:0/20:0/22:3(10Z,13Z,16Z))[iso6], TG(14:0/20:2(11Z,14Z)/22:1(11Z))[iso6], TG(14:0/20:1(11Z)/22:2(13Z,16Z))[iso6], TG(14:0/20:3(8Z,11Z,14Z)/22:0)[iso6]",[TG(57:10)|TG(56:3)]_FA14:0,930.8 -> 685.6,TG
"LMGL03014489, LMGL03014500, LMGL03014510","TG(14:0/20:0/22:2(13Z,16Z))[iso6], TG(14:0/20:1(11Z)/22:1(11Z))[iso6], TG(14:0/20:2(11Z,14Z)/22:0)[iso6]",[TG(57:9)|TG(56:2)]_FA14:0,932.9 -> 687.7,TG
"LMGL03012805, LMGL03014487","TG(14:0/21:0/21:0)[iso3], TG(14:0/20:0/22:0)[iso6]",[TG(58:14)|TG(57:7)|TG(56:0)]_FA14:0,936.9 -> 691.7,TG
LMGL03014550,"TG(14:0/21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(58:13)|TG(57:6)]_FA14:0,938.8 -> 693.6,TG
"LMGL03012812, LMGL03014549","TG(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(14:0/21:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(58:12)|TG(57:5)]_FA14:0,940.8 -> 695.6,TG
"LMGL03014571, LMGL03014548","TG(14:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/21:0/22:4(7Z,10Z,13Z,16Z))[iso6]",[TG(58:11)|TG(57:4)]_FA14:0,942.8 -> 697.6,TG
"LMGL03014570, LMGL03012811, LMGL03014547","TG(14:0/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(14:0/21:0/22:3(10Z,13Z,16Z))[iso6]",[TG(58:10)|TG(57:3)]_FA14:0,944.9 -> 699.7,TG
"LMGL03014569, LMGL03014568, LMGL03014546","TG(14:0/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/22:3(10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/21:0/22:2(13Z,16Z))[iso6]",[TG(58:9)|TG(57:2)]_FA14:0,946.9 -> 701.7,TG
"LMGL03014565, LMGL03012810, LMGL03014567, LMGL03014545","TG(14:0/22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso3], TG(14:0/22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/21:0/22:1(11Z))[iso6]",[TG(58:8)|TG(57:1)]_FA14:0,948.9 -> 703.7,TG
"LMGL03014566, LMGL03014564, LMGL03014561, LMGL03014544","TG(14:0/22:3(10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(14:0/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/22:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/21:0/22:0)[iso6]",[TG(58:7)|TG(57:0)]_FA14:0,950.9 -> 705.7,TG
"LMGL03012809, LMGL03014556, LMGL03014563, LMGL03014560","TG(14:0/22:3(10Z,13Z,16Z)/22:3(10Z,13Z,16Z))[iso3], TG(14:0/22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/22:2(13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(14:0/22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(59:13)|TG(58:6)]_FA14:0,952.8 -> 707.6,TG
"LMGL03014555, LMGL03014559, LMGL03014562","TG(14:0/22:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/22:1(11Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(14:0/22:2(13Z,16Z)/22:3(10Z,13Z,16Z))[iso6]",[TG(59:12)|TG(58:5)]_FA14:0,954.8 -> 709.6,TG
"LMGL03014554, LMGL03014558, LMGL03012808","TG(14:0/22:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(14:0/22:1(11Z)/22:3(10Z,13Z,16Z))[iso6], TG(14:0/22:2(13Z,16Z)/22:2(13Z,16Z))[iso3]",[TG(59:11)|TG(58:4)]_FA14:0,956.9 -> 711.7,TG
"LMGL03014553, LMGL03014557","TG(14:0/22:0/22:3(10Z,13Z,16Z))[iso6], TG(14:0/22:1(11Z)/22:2(13Z,16Z))[iso6]",[TG(59:10)|TG(58:3)]_FA14:0,958.9 -> 713.7,TG
"LMGL03014552, LMGL03012807","TG(14:0/22:0/22:2(13Z,16Z))[iso6], TG(14:0/22:1(11Z)/22:1(11Z))[iso3]",[TG(59:9)|TG(58:2)]_FA14:0,960.9 -> 715.7,TG
LMGL03014551,TG(14:0/22:0/22:1(11Z))[iso6],[TG(60:15)|TG(59:8)|TG(58:1)]_FA14:0,962.9 -> 717.7,TG
LMGL03012806,TG(14:0/22:0/22:0)[iso3],[TG(60:14)|TG(59:7)|TG(58:0)]_FA14:0,964.9 -> 719.7,TG
LMGL03012632,TG(12:0/12:0/16:0)[iso3],[TG(40:0)]_FA16:0,712.6 -> 439.3,TG
LMGL03012815,TG(14:1(9Z)/14:1(9Z)/16:0)[iso3],[TG(44:2)]_FA16:0,764.7 -> 491.4,TG
"LMGL03014139, LMGL03013322, LMGL03013759","TG(14:0/14:1(9Z)/16:0)[iso6], TG(12:0/16:0/16:1(9Z))[iso6], TG(13:0/15:1(9Z)/16:0)[iso6]",[TG(44:1)]_FA16:0,766.7 -> 493.4,TG
"LMGL03012756, LMGL03012664, LMGL03013732","TG(14:0/14:0/16:0)[iso3], TG(12:0/16:0/16:0)[iso3], TG(13:0/15:0/16:0)[iso6]",[TG(44:0)|TG(O-45:0)]_FA16:0,768.7 -> 495.4,TG
"LMGL03014600, LMGL03013325","TG(14:1(9Z)/15:1(9Z)/16:0)[iso6], TG(12:0/16:0/17:2(9Z,12Z))[iso6]",[TG(45:2)]_FA16:0,778.7 -> 505.4,TG
"LMGL03014194, LMGL03013324, LMGL03014573, LMGL03013786","TG(14:0/15:1(9Z)/16:0)[iso6], TG(12:0/16:0/17:1(9Z))[iso6], TG(14:1(9Z)/15:0/16:0)[iso6], TG(13:0/16:0/16:1(9Z))[iso6]",[TG(45:1)]_FA16:0,780.7 -> 507.4,TG
"LMGL03013323, LMGL03014167, LMGL03012726","TG(12:0/16:0/17:0)[iso6], TG(14:0/15:0/16:0)[iso6], TG(13:0/16:0/16:0)[iso3]",[TG(45:0)]_FA16:0,782.7 -> 509.4,TG
LMGL03013330,"TG(12:0/16:0/18:4(6Z,9Z,12Z,15Z))[iso6]",[TG(46:4)]_FA16:0,788.7 -> 515.4,TG
"LMGL03013329, LMGL03013328","TG(12:0/16:0/18:3(9Z,12Z,15Z))[iso6], TG(12:0/16:0/18:3(6Z,9Z,12Z))[iso6]",[TG(46:3)]_FA16:0,790.7 -> 517.4,TG
"LMGL03013789, LMGL03012927, LMGL03013327, LMGL03014627","TG(13:0/16:0/17:2(9Z,12Z))[iso6], TG(15:1(9Z)/15:1(9Z)/16:0)[iso3], TG(12:0/16:0/18:2(9Z,12Z))[iso6], TG(14:1(9Z)/16:0/16:1(9Z))[iso6]",[TG(46:2)]_FA16:0,792.7 -> 519.4,TG
"LMGL03013326, LMGL03012844, LMGL03014221, LMGL03013788, LMGL03014978","TG(12:0/16:0/18:1(9Z))[iso6], TG(14:1(9Z)/16:0/16:0)[iso3], TG(14:0/16:0/16:1(9Z))[iso6], TG(13:0/16:0/17:1(9Z))[iso6], TG(15:0/15:1(9Z)/16:0)[iso6]",[TG(46:1)]_FA16:0,794.7 -> 521.4,TG
"LMGL03010007, LMGL03012872, LMGL03013787, LMGL03012786","TG(12:0/16:0/18:0), TG(15:0/15:0/16:0)[iso3], TG(13:0/16:0/17:0)[iso6], TG(14:0/16:0/16:0)[iso3]",[TG(46:0)]_FA16:0,796.7 -> 523.4,TG
LMGL03013795,"TG(13:0/16:0/18:4(6Z,9Z,12Z,15Z))[iso6]",[TG(47:4)]_FA16:0,802.7 -> 529.4,TG
"LMGL03014630, LMGL03013794, LMGL03013793","TG(14:1(9Z)/16:0/17:2(9Z,12Z))[iso6], TG(13:0/16:0/18:3(9Z,12Z,15Z))[iso6], TG(13:0/16:0/18:3(6Z,9Z,12Z))[iso6]",[TG(47:3)]_FA16:0,804.7 -> 531.4,TG
"LMGL03014629, LMGL03014224, LMGL03015356, LMGL03013792","TG(14:1(9Z)/16:0/17:1(9Z))[iso6], TG(14:0/16:0/17:2(9Z,12Z))[iso6], TG(15:1(9Z)/16:0/16:1(9Z))[iso6], TG(13:0/16:0/18:2(9Z,12Z))[iso6]",[TG(47:2)]_FA16:0,806.7 -> 533.4,TG
"LMGL03012954, LMGL03013791, LMGL03013332, LMGL03015005, LMGL03014223, LMGL03014628","TG(15:1(9Z)/16:0/16:0)[iso3], TG(13:0/16:0/18:1(9Z))[iso6], TG(12:0/16:0/19:1(9Z))[iso6], TG(15:0/16:0/16:1(9Z))[iso6], TG(14:0/16:0/17:1(9Z))[iso6], TG(14:1(9Z)/16:0/17:0)[iso6]",[TG(48:8)|TG(47:1)]_FA16:0,808.7 -> 535.4,TG
"LMGL03013790, LMGL03013331, LMGL03012900, LMGL03014222","TG(13:0/16:0/18:0)[iso6], TG(12:0/16:0/19:0)[iso6], TG(15:0/16:0/16:0)[iso3], TG(14:0/16:0/17:0)[iso6]",[TG(48:7)|TG(47:0)]_FA16:0,810.8 -> 537.5,TG
"LMGL03014636, LMGL03013338","TG(14:1(9Z)/16:0/18:4(6Z,9Z,12Z,15Z))[iso6], TG(12:0/16:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",[TG(48:5)]_FA16:0,814.7 -> 541.4,TG
"LMGL03014634, LMGL03014635, LMGL03013337, LMGL03014230","TG(14:1(9Z)/16:0/18:3(6Z,9Z,12Z))[iso6], TG(14:1(9Z)/16:0/18:3(9Z,12Z,15Z))[iso6], TG(12:0/16:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:0/16:0/18:4(6Z,9Z,12Z,15Z))[iso6]",[TG(48:4)]_FA16:0,816.7 -> 543.4,TG
"LMGL03015365, LMGL03013803","TG(15:1(9Z)/16:0/18:4(6Z,9Z,12Z,15Z))[iso6], TG(13:0/16:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",[TG(49:5)]_FA16:0,828.7 -> 555.4,TG
"LMGL03015363, LMGL03015364, LMGL03013802, LMGL03015014","TG(15:1(9Z)/16:0/18:3(6Z,9Z,12Z))[iso6], TG(15:1(9Z)/16:0/18:3(9Z,12Z,15Z))[iso6], TG(13:0/16:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:0/16:0/18:4(6Z,9Z,12Z,15Z))[iso6]",[TG(49:4)]_FA16:0,830.7 -> 557.4,TG
"LMGL03013801, LMGL03015012, LMGL03015013, LMGL03015362, LMGL03010030","TG(13:0/16:0/20:3(8Z,11Z,14Z))[iso6], TG(15:0/16:0/18:3(6Z,9Z,12Z))[iso6], TG(15:0/16:0/18:3(9Z,12Z,15Z))[iso6], TG(15:1(9Z)/16:0/18:2(9Z,12Z))[iso6], TG(16:0/16:1(9Z)/17:2(9Z,12Z))[iso6]",[TG(49:3)]_FA16:0,832.7 -> 559.4,TG
"LMGL03014638, LMGL03015361, LMGL03015011, LMGL03010026, LMGL03013800, LMGL03010025","TG(14:1(9Z)/16:0/19:1(9Z))[iso6], TG(15:1(9Z)/16:0/18:1(9Z))[iso6], TG(15:0/16:0/18:2(9Z,12Z))[iso6], TG(16:0/16:0/17:2(9Z,12Z))[iso3], TG(13:0/16:0/20:2(11Z,14Z))[iso6], TG(16:0/16:1(9Z)/17:1(9Z))[iso6]",[TG(50:9)|TG(49:2)]_FA16:0,834.8 -> 561.5,TG
"LMGL03014637, LMGL03015360, LMGL03010021, LMGL03013799, LMGL03015010, LMGL03010022, LMGL03014232","TG(14:1(9Z)/16:0/19:0)[iso6], TG(15:1(9Z)/16:0/18:0)[iso6], TG(16:0/16:1(9Z)/17:0)[iso6], TG(13:0/16:0/20:1(11Z))[iso6], TG(15:0/16:0/18:1(9Z))[iso6], TG(16:0/16:0/17:1(9Z))[iso3], TG(14:0/16:0/19:1(9Z))[iso6]",[TG(50:8)|TG(49:1)]_FA16:0,836.8 -> 563.5,TG
"LMGL03015009, LMGL03013798, LMGL03013339, LMGL03014231, LMGL03010019","TG(15:0/16:0/18:0)[iso6], TG(13:0/16:0/20:0)[iso6], TG(12:0/16:0/21:0)[iso6], TG(14:0/16:0/19:0)[iso6], TG(16:0/16:0/17:0)[iso3]",[TG(50:7)|TG(49:0)]_FA16:0,838.8 -> 565.5,TG
"LMGL03014644, LMGL03013346","TG(14:1(9Z)/16:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(12:0/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(50:6)]_FA16:0,840.7 -> 567.4,TG
"LMGL03013345, LMGL03014238, LMGL03014643, LMGL03015708","TG(12:0/16:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/16:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(14:1(9Z)/16:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/16:1(9Z)/18:4(6Z,9Z,12Z,15Z))[iso6]",[TG(50:5)]_FA16:0,842.7 -> 569.4,TG
"LMGL03010005, LMGL03010006, LMGL03013341, LMGL03014639, LMGL03015366, LMGL03015016, LMGL03010028, LMGL03010036, LMGL03014234","TG(16:0/16:0/18:1(11E)), TG(16:0/16:0/18:1(9Z)), TG(12:0/16:0/22:1(11Z))[iso6], TG(14:1(9Z)/16:0/20:0)[iso6], TG(15:1(9Z)/16:0/19:0)[iso6], TG(15:0/16:0/19:1(9Z))[iso6], TG(16:0/17:0/17:1(9Z))[iso6], TG(16:0/16:1(9Z)/18:0)[iso6], TG(14:0/16:0/20:1(11Z))[iso6]",[TG(51:8)|TG(50:1)]_FA16:0,850.8 -> 577.5,TG
"LMGL03013811, LMGL03015373, LMGL03015720","TG(13:0/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/16:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(16:0/17:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6]",[TG(51:6)]_FA16:0,854.7 -> 581.4,TG
"LMGL03010107, LMGL03015372, LMGL03013810, LMGL03015022, LMGL03015719, LMGL03015716","TG(16:0/17:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(15:1(9Z)/16:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(13:0/16:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/16:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(16:0/17:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6], TG(16:0/17:1(9Z)/18:4(6Z,9Z,12Z,15Z))[iso6]",[TG(51:5)]_FA16:0,856.7 -> 583.4,TG
"LMGL03010088, LMGL03010091, LMGL03015371, LMGL03013809, LMGL03015021, LMGL03015712, LMGL03015715","TG(16:0/17:2(9Z,12Z)/18:2(9Z,12Z))[iso6], TG(16:0/17:1(9Z)/18:3(9Z,12Z,15Z))[iso6], TG(15:1(9Z)/16:0/20:3(8Z,11Z,14Z))[iso6], TG(13:0/16:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(15:0/16:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/17:0/18:4(6Z,9Z,12Z,15Z))[iso6], TG(16:0/17:1(9Z)/18:3(6Z,9Z,12Z))[iso6]",[TG(51:4)]_FA16:0,858.8 -> 585.5,TG
"LMGL03010075, LMGL03010072, LMGL03013808, LMGL03015020, LMGL03015370, LMGL03015711, LMGL03010077","TG(16:0/17:1(9Z)/18:2(9Z,12Z))[iso6], TG(16:0/17:2(9Z,12Z)/18:1(9Z))[iso6], TG(13:0/16:0/22:3(10Z,13Z,16Z))[iso6], TG(15:0/16:0/20:3(8Z,11Z,14Z))[iso6], TG(15:1(9Z)/16:0/20:2(11Z,14Z))[iso6], TG(16:0/17:0/18:3(6Z,9Z,12Z))[iso6], TG(16:0/17:0/18:3(9Z,12Z,15Z))[iso6]",[TG(52:10)|TG(51:3)]_FA16:0,860.8 -> 587.5,TG
"LMGL03010061, LMGL03015369, LMGL03013807, LMGL03015019, LMGL03015709, LMGL03010058, LMGL03010063","TG(16:0/17:1(9Z)/18:1(9Z))[iso6], TG(15:1(9Z)/16:0/20:1(11Z))[iso6], TG(13:0/16:0/22:2(13Z,16Z))[iso6], TG(15:0/16:0/20:2(11Z,14Z))[iso6], TG(16:0/16:1(9Z)/19:1(9Z))[iso6], TG(16:0/17:2(9Z,12Z)/18:0)[iso6], TG(16:0/17:0/18:2(9Z,12Z))[iso6]",[TG(52:9)|TG(51:2)]_FA16:0,862.8 -> 589.5,TG
