Class,Lipid,OzESI_Intensity,Precursor_Ion,Product_Ion,Retention_Time,Sample_ID,Transition,n-7,n-9,n-12,db_pos,Ratio
TG,[TG(48:2)]_FA18:2,4796.0,820.8,523.5,11.1,A-T0-0-BDL-r003,820.8 -> 523.5,738.8,710.8,668.8,,
TG,[TG(48:3)]_FA14:0,1117.0,818.8,573.5,10.95,A-T0-0-BDL-r003,818.8 -> 573.5,736.8,708.8,666.8,,
TG,[TG(48:3)]_FA16:1,17003.0,818.8,547.5,10.95,A-T0-0-BDL-r003,818.8 -> 547.5,736.8,708.8,666.8,,
TG,[TG(50:3)]_FA14:0,2599.0,846.8,601.5,11.08,A-T0-0-BDL-r003,846.8 -> 601.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA16:1,16160.0,846.8,575.5,11.11,A-T0-0-BDL-r003,846.8 -> 575.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA18:2,7872.0,846.8,549.5,11.13,A-T0-0-BDL-r003,846.8 -> 549.5,764.8,736.8,694.8,,
TG,[TG(50:4)]_FA14:0,2277.0,844.8,599.5,10.93,A-T0-0-BDL-r003,844.8 -> 599.5,762.8,734.8,692.8,,
TG,[TG(50:4)]_FA18:3,426.0,844.8,549.5,10.98,A-T0-0-BDL-r003,844.8 -> 549.5,762.8,734.8,692.8,,
TG,[TG(52:4)]_FA16:1,3297.0,872.8,601.5,11.12,A-T0-0-BDL-r003,872.8 -> 601.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:2,51344.0,872.8,575.5,11.11,A-T0-0-BDL-r003,872.8 -> 575.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:3,1479.0,872.8,577.5,11.12,A-T0-0-BDL-r003,872.8 -> 577.5,790.8,762.8,720.8,,
TG,[TG(52:5)]_FA18:3,846.0,870.8,575.5,10.98,A-T0-0-BDL-r003,870.8 -> 575.5,788.8,760.8,718.8,,
TG,[TG(54:5)]_FA18:3,1490.0,898.8,603.5,11.13,A-T0-0-BDL-r003,898.8 -> 603.5,816.8,788.8,746.8,,
TG,[TG(54:6)]_FA18:3,2158.0,896.8,601.5,10.98,A-T0-0-BDL-r003,896.8 -> 601.5,814.8,786.8,744.8,,
DG,DG(32:0)_C16:0,13405.0,586.5,313.2,10.03,A-T4-0-BDL-r001,586.5 -> 313.2,504.5,476.5,434.5,,
DG,DG(34:1)_C18:1,10594.0,612.6,313.3,10.07,A-T4-0-BDL-r001,612.6 -> 313.3,530.6,502.6,460.6,,
DG,DG(34:2)_C18:2,1373.0,610.5,313.2,10.1,A-T4-0-BDL-r001,610.5 -> 313.2,528.5,500.5,458.5,,
DG,DG(36:1)_C18:1,2230.0,640.6,341.3,10.26,A-T4-0-BDL-r001,640.6 -> 341.3,558.6,530.6,488.6,,
DG,DG(36:2)_C18:1,10615.0,638.6,339.3,10.1,A-T4-0-BDL-r001,638.6 -> 339.3,556.6,528.6,486.6,,
DG,DG(36:2)_C18:2,1831.0,638.6,341.3,10.13,A-T4-0-BDL-r001,638.6 -> 341.3,556.6,528.6,486.6,,
DG,DG(36:3)_C18:2,1839.0,636.6,339.3,10.02,A-T4-0-BDL-r001,636.6 -> 339.3,554.6,526.6,484.6,,
TG,TG(48:0)]_FA16:0,38442.0,824.8,551.5,11.39,A-T4-0-BDL-r001,824.8 -> 551.5,742.8,714.8,672.8,,
TG,TG(48:0)]_FA18:0,4136.0,824.8,523.5,11.4,A-T4-0-BDL-r001,824.8 -> 523.5,742.8,714.8,672.8,,
TG,TG(48:1)]_FA16:1,23827.0,822.8,551.5,11.24,A-T4-0-BDL-r001,822.8 -> 551.5,740.8,712.8,670.8,,
TG,TG(48:1)]_FA18:1,10512.0,822.8,523.5,11.22,A-T4-0-BDL-r001,822.8 -> 523.5,740.8,712.8,670.8,,
TG,TG(49:1)]_FA16:0,6503.0,836.8,563.5,11.37,A-T4-0-BDL-r001,836.8 -> 563.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA16:1,7871.0,836.8,565.5,11.32,A-T4-0-BDL-r001,836.8 -> 565.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA18:1,2901.0,836.8,537.5,11.37,A-T4-0-BDL-r001,836.8 -> 537.5,754.8,726.8,684.8,,
TG,TG(49:2)]_FA16:1,16117.0,834.8,563.5,11.18,A-T4-0-BDL-r001,834.8 -> 563.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:1,8274.0,834.8,535.5,11.17,A-T4-0-BDL-r001,834.8 -> 535.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:2,3912.0,834.8,537.5,11.2,A-T4-0-BDL-r001,834.8 -> 537.5,752.8,724.8,682.8,,
TG,TG(50:0)]_FA18:0,6678.0,852.8,551.5,11.61,A-T4-0-BDL-r001,852.8 -> 551.5,770.8,742.8,700.8,,
TG,TG(50:1)]_FA14:0,1533.0,850.8,605.5,11.42,A-T4-0-BDL-r001,850.8 -> 605.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA16:0,32319.0,850.8,577.5,11.42,A-T4-0-BDL-r001,850.8 -> 577.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA18:1,16729.0,850.8,551.5,11.42,A-T4-0-BDL-r001,850.8 -> 551.5,768.8,740.8,698.8,,
TG,TG(50:2)]_FA14:0,2842.0,848.8,603.5,11.24,A-T4-0-BDL-r001,848.8 -> 603.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA16:1,17559.0,848.8,577.5,11.27,A-T4-0-BDL-r001,848.8 -> 577.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:1,15489.0,848.8,549.5,11.26,A-T4-0-BDL-r001,848.8 -> 549.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:2,9908.0,848.8,551.5,11.26,A-T4-0-BDL-r001,848.8 -> 551.5,766.8,738.8,696.8,,
TG,TG(51:0)]_FA16:0,1120.0,866.7,593.4,11.71,A-T4-0-BDL-r001,866.7 -> 593.4,784.7,756.7,714.7,,
TG,TG(51:1)]_FA16:0,588.0,864.8,591.5,12.02,A-T4-0-BDL-r001,864.8 -> 591.5,782.8,754.8,712.8,,
TG,TG(51:1)]_FA18:1,402.0,864.8,565.5,11.6,A-T4-0-BDL-r001,864.8 -> 565.5,782.8,754.8,712.8,,
TG,TG(51:2)]_FA16:0,3440.0,862.8,589.5,11.37,A-T4-0-BDL-r001,862.8 -> 589.5,780.8,752.8,710.8,,
TG,TG(51:2)]_FA18:1,5785.0,862.8,563.5,11.37,A-T4-0-BDL-r001,862.8 -> 563.5,780.8,752.8,710.8,,
TG,TG(52:1)]_FA18:0,8686.0,878.8,577.5,11.63,A-T4-0-BDL-r001,878.8 -> 577.5,796.8,768.8,726.8,,
TG,TG(52:1)]_FA18:1,6711.0,878.8,579.5,11.63,A-T4-0-BDL-r001,878.8 -> 579.5,796.8,768.8,726.8,,
TG,TG(52:2)]_FA16:0,20251.0,876.8,603.5,11.44,A-T4-0-BDL-r001,876.8 -> 603.5,794.8,766.8,724.8,,
TG,TG(52:2)]_FA18:2,7083.0,876.8,579.5,11.45,A-T4-0-BDL-r001,876.8 -> 579.5,794.8,766.8,724.8,,
TG,TG(52:3)]_FA16:1,4879.0,874.8,603.5,11.29,A-T4-0-BDL-r001,874.8 -> 603.5,792.8,764.8,722.8,,
TG,TG(52:3)]_FA18:2,20566.0,874.8,577.5,11.27,A-T4-0-BDL-r001,874.8 -> 577.5,792.8,764.8,722.8,,
TG,TG(53:2)]_FA18:1,1882.0,890.8,591.5,11.53,A-T4-0-BDL-r001,890.8 -> 591.5,808.8,780.8,738.8,,
TG,TG(53:3)]_FA18:1,1335.0,888.8,589.5,11.4,A-T4-0-BDL-r001,888.8 -> 589.5,806.8,778.8,736.8,,
TG,TG(53:4)]_FA18:2,2352.0,886.8,589.5,11.22,A-T4-0-BDL-r001,886.8 -> 589.5,804.8,776.8,734.8,,
TG,TG(54:0)]_FA18:0,4333.0,908.8,607.5,12.03,A-T4-0-BDL-r001,908.8 -> 607.5,826.8,798.8,756.8,,
TG,TG(54:1)]_FA18:1,2617.0,906.8,607.5,11.86,A-T4-0-BDL-r001,906.8 -> 607.5,824.8,796.8,754.8,,
TG,TG(54:2)]_FA18:0,8513.0,904.8,603.5,11.65,A-T4-0-BDL-r001,904.8 -> 603.5,822.8,794.8,752.8,,
,TG(54:3)]_FA18:1,2703.0,820.8,577.5,11.08,A-T4-0-BDL-r001,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:1,21348.0,902.8,603.5,11.45,A-T4-0-BDL-r001,902.8 -> 603.5,820.8,792.8,750.8,,
,TG(54:3)]_FA18:2,2703.0,820.8,577.5,11.08,A-T4-0-BDL-r001,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:2,8056.0,902.8,605.5,11.46,A-T4-0-BDL-r001,902.8 -> 605.5,820.8,792.8,750.8,,
TG,TG(54:4)]_FA18:2,22140.0,900.8,603.5,11.3,A-T4-0-BDL-r001,900.8 -> 603.5,818.8,790.8,748.8,,
,TG(54:4)]_FA18:2,27410.0,818.8,818.8,10.95,A-T4-0-BDL-r001,818.8 -> 818.8,736.8,708.8,666.8,n-7,
,TG(57:2)]_FA22:6,3403.0,836.8,551.5,11.32,A-T4-0-BDL-r001,836.8 -> 551.5,754.8,726.8,684.8,n-9,1.02
,TG(57:2)]_FA22:6,3338.0,864.8,577.5,11.51,A-T4-0-BDL-r001,864.8 -> 577.5,782.8,754.8,712.8,n-7,
,TG(57:3)]_FA22:6,2769.0,862.8,575.5,11.34,A-T4-0-BDL-r001,862.8 -> 575.5,780.8,752.8,710.8,n-7,
TG,[TG(48:2)]_FA14:0,6506.0,820.8,575.5,11.07,A-T4-0-BDL-r001,820.8 -> 575.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA16:1,37027.0,820.8,549.5,11.09,A-T4-0-BDL-r001,820.8 -> 549.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA18:2,4309.0,820.8,523.5,11.1,A-T4-0-BDL-r001,820.8 -> 523.5,738.8,710.8,668.8,,
TG,[TG(48:3)]_FA14:0,1061.0,818.8,573.5,10.95,A-T4-0-BDL-r001,818.8 -> 573.5,736.8,708.8,666.8,,
TG,[TG(48:3)]_FA16:1,15940.0,818.8,547.5,10.95,A-T4-0-BDL-r001,818.8 -> 547.5,736.8,708.8,666.8,,
TG,[TG(50:3)]_FA14:0,2159.0,846.8,601.5,11.09,A-T4-0-BDL-r001,846.8 -> 601.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA16:1,14931.0,846.8,575.5,11.11,A-T4-0-BDL-r001,846.8 -> 575.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA18:2,7003.0,846.8,549.5,11.13,A-T4-0-BDL-r001,846.8 -> 549.5,764.8,736.8,694.8,,
TG,[TG(50:4)]_FA14:0,1838.0,844.8,599.5,10.93,A-T4-0-BDL-r001,844.8 -> 599.5,762.8,734.8,692.8,,
TG,[TG(52:4)]_FA16:1,2885.0,872.8,601.5,11.12,A-T4-0-BDL-r001,872.8 -> 601.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:2,40151.0,872.8,575.5,11.11,A-T4-0-BDL-r001,872.8 -> 575.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:3,1318.0,872.8,577.5,11.11,A-T4-0-BDL-r001,872.8 -> 577.5,790.8,762.8,720.8,,
TG,[TG(52:5)]_FA18:3,854.0,870.8,575.5,10.98,A-T4-0-BDL-r001,870.8 -> 575.5,788.8,760.8,718.8,,
TG,[TG(54:5)]_FA18:3,1384.0,898.8,603.5,11.13,A-T4-0-BDL-r001,898.8 -> 603.5,816.8,788.8,746.8,,
TG,[TG(54:6)]_FA18:3,1785.0,896.8,601.5,10.98,A-T4-0-BDL-r001,896.8 -> 601.5,814.8,786.8,744.8,,
DG,DG(32:0)_C16:0,13193.0,586.5,313.2,10.03,A-T4-0-BDL-r002,586.5 -> 313.2,504.5,476.5,434.5,,
DG,DG(34:1)_C18:1,10272.0,612.6,313.3,10.07,A-T4-0-BDL-r002,612.6 -> 313.3,530.6,502.6,460.6,,
DG,DG(34:2)_C18:2,1384.0,610.5,313.2,10.08,A-T4-0-BDL-r002,610.5 -> 313.2,528.5,500.5,458.5,,
DG,DG(36:1)_C18:1,2137.0,640.6,341.3,10.26,A-T4-0-BDL-r002,640.6 -> 341.3,558.6,530.6,488.6,,
DG,DG(36:2)_C18:1,10412.0,638.6,339.3,10.1,A-T4-0-BDL-r002,638.6 -> 339.3,556.6,528.6,486.6,,
DG,DG(36:2)_C18:2,1761.0,638.6,341.3,10.13,A-T4-0-BDL-r002,638.6 -> 341.3,556.6,528.6,486.6,,
DG,DG(36:3)_C18:2,1758.0,636.6,339.3,10.02,A-T4-0-BDL-r002,636.6 -> 339.3,554.6,526.6,484.6,,
TG,TG(48:0)]_FA16:0,40021.0,824.8,551.5,11.39,A-T4-0-BDL-r002,824.8 -> 551.5,742.8,714.8,672.8,,
TG,TG(48:0)]_FA18:0,4113.0,824.8,523.5,11.4,A-T4-0-BDL-r002,824.8 -> 523.5,742.8,714.8,672.8,,
TG,TG(48:1)]_FA16:1,22383.0,822.8,551.5,11.24,A-T4-0-BDL-r002,822.8 -> 551.5,740.8,712.8,670.8,,
TG,TG(48:1)]_FA18:1,10203.0,822.8,523.5,11.22,A-T4-0-BDL-r002,822.8 -> 523.5,740.8,712.8,670.8,,
TG,TG(49:1)]_FA16:0,5264.0,836.8,563.5,11.37,A-T4-0-BDL-r002,836.8 -> 563.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA16:1,7700.0,836.8,565.5,11.31,A-T4-0-BDL-r002,836.8 -> 565.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA18:1,2985.0,836.8,537.5,11.37,A-T4-0-BDL-r002,836.8 -> 537.5,754.8,726.8,684.8,,
TG,TG(49:2)]_FA16:1,17672.0,834.8,563.5,11.18,A-T4-0-BDL-r002,834.8 -> 563.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:1,7651.0,834.8,535.5,11.17,A-T4-0-BDL-r002,834.8 -> 535.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:2,4032.0,834.8,537.5,11.21,A-T4-0-BDL-r002,834.8 -> 537.5,752.8,724.8,682.8,,
TG,TG(50:0)]_FA18:0,6390.0,852.8,551.5,11.61,A-T4-0-BDL-r002,852.8 -> 551.5,770.8,742.8,700.8,,
TG,TG(50:1)]_FA14:0,1561.0,850.8,605.5,11.42,A-T4-0-BDL-r002,850.8 -> 605.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA16:0,32312.0,850.8,577.5,11.41,A-T4-0-BDL-r002,850.8 -> 577.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA18:1,16431.0,850.8,551.5,11.42,A-T4-0-BDL-r002,850.8 -> 551.5,768.8,740.8,698.8,,
TG,TG(50:2)]_FA14:0,2805.0,848.8,603.5,11.24,A-T4-0-BDL-r002,848.8 -> 603.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA16:1,17821.0,848.8,577.5,11.27,A-T4-0-BDL-r002,848.8 -> 577.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:1,14992.0,848.8,549.5,11.26,A-T4-0-BDL-r002,848.8 -> 549.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:2,9832.0,848.8,551.5,11.26,A-T4-0-BDL-r002,848.8 -> 551.5,766.8,738.8,696.8,,
TG,TG(51:0)]_FA16:0,1123.0,866.7,593.4,11.71,A-T4-0-BDL-r002,866.7 -> 593.4,784.7,756.7,714.7,,
TG,TG(51:1)]_FA16:0,559.0,864.8,591.5,12.02,A-T4-0-BDL-r002,864.8 -> 591.5,782.8,754.8,712.8,,
TG,TG(51:2)]_FA16:0,3885.0,862.8,589.5,11.37,A-T4-0-BDL-r002,862.8 -> 589.5,780.8,752.8,710.8,,
TG,TG(51:2)]_FA18:1,5925.0,862.8,563.5,11.37,A-T4-0-BDL-r002,862.8 -> 563.5,780.8,752.8,710.8,,
TG,TG(52:1)]_FA18:0,9385.0,878.8,577.5,11.63,A-T4-0-BDL-r002,878.8 -> 577.5,796.8,768.8,726.8,,
TG,TG(52:1)]_FA18:1,6839.0,878.8,579.5,11.63,A-T4-0-BDL-r002,878.8 -> 579.5,796.8,768.8,726.8,,
TG,TG(52:2)]_FA16:0,20429.0,876.8,603.5,11.44,A-T4-0-BDL-r002,876.8 -> 603.5,794.8,766.8,724.8,,
TG,TG(52:2)]_FA18:2,7176.0,876.8,579.5,11.45,A-T4-0-BDL-r002,876.8 -> 579.5,794.8,766.8,724.8,,
TG,TG(52:3)]_FA16:1,4964.0,874.8,603.5,11.29,A-T4-0-BDL-r002,874.8 -> 603.5,792.8,764.8,722.8,,
TG,TG(52:3)]_FA18:2,20552.0,874.8,577.5,11.26,A-T4-0-BDL-r002,874.8 -> 577.5,792.8,764.8,722.8,,
TG,TG(53:2)]_FA18:1,1878.0,890.8,591.5,11.53,A-T4-0-BDL-r002,890.8 -> 591.5,808.8,780.8,738.8,,
TG,TG(53:3)]_FA18:1,1336.0,888.8,589.5,11.4,A-T4-0-BDL-r002,888.8 -> 589.5,806.8,778.8,736.8,,
TG,TG(53:4)]_FA18:2,2341.0,886.8,589.5,11.22,A-T4-0-BDL-r002,886.8 -> 589.5,804.8,776.8,734.8,,
TG,TG(54:0)]_FA18:0,4260.0,908.8,607.5,12.03,A-T4-0-BDL-r002,908.8 -> 607.5,826.8,798.8,756.8,,
TG,TG(54:1)]_FA18:1,2558.0,906.8,607.5,11.86,A-T4-0-BDL-r002,906.8 -> 607.5,824.8,796.8,754.8,,
TG,TG(54:2)]_FA18:0,8048.0,904.8,603.5,11.65,A-T4-0-BDL-r002,904.8 -> 603.5,822.8,794.8,752.8,,
,TG(54:3)]_FA18:1,2726.0,820.8,577.5,11.08,A-T4-0-BDL-r002,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:1,21196.0,902.8,603.5,11.45,A-T4-0-BDL-r002,902.8 -> 603.5,820.8,792.8,750.8,,
,TG(54:3)]_FA18:2,2726.0,820.8,577.5,11.08,A-T4-0-BDL-r002,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:2,7786.0,902.8,605.5,11.46,A-T4-0-BDL-r002,902.8 -> 605.5,820.8,792.8,750.8,,
TG,TG(54:4)]_FA18:2,22840.0,900.8,603.5,11.3,A-T4-0-BDL-r002,900.8 -> 603.5,818.8,790.8,748.8,,
,TG(54:4)]_FA18:2,27515.0,818.8,818.8,10.95,A-T4-0-BDL-r002,818.8 -> 818.8,736.8,708.8,666.8,n-7,
,TG(57:2)]_FA22:6,3434.0,836.8,551.5,11.32,A-T4-0-BDL-r002,836.8 -> 551.5,754.8,726.8,684.8,n-9,1.07
,TG(57:2)]_FA22:6,3213.0,864.8,577.5,11.51,A-T4-0-BDL-r002,864.8 -> 577.5,782.8,754.8,712.8,n-7,
,TG(57:3)]_FA22:6,2966.0,862.8,575.5,11.34,A-T4-0-BDL-r002,862.8 -> 575.5,780.8,752.8,710.8,n-7,
TG,[TG(48:2)]_FA14:0,6711.0,820.8,575.5,11.07,A-T4-0-BDL-r002,820.8 -> 575.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA16:1,37801.0,820.8,549.5,11.08,A-T4-0-BDL-r002,820.8 -> 549.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA18:2,4367.0,820.8,523.5,11.1,A-T4-0-BDL-r002,820.8 -> 523.5,738.8,710.8,668.8,,
TG,[TG(48:3)]_FA14:0,1013.0,818.8,573.5,10.94,A-T4-0-BDL-r002,818.8 -> 573.5,736.8,708.8,666.8,,
TG,[TG(48:3)]_FA16:1,16006.0,818.8,547.5,10.95,A-T4-0-BDL-r002,818.8 -> 547.5,736.8,708.8,666.8,,
TG,[TG(50:3)]_FA14:0,2093.0,846.8,601.5,11.08,A-T4-0-BDL-r002,846.8 -> 601.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA16:1,14950.0,846.8,575.5,11.11,A-T4-0-BDL-r002,846.8 -> 575.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA18:2,7195.0,846.8,549.5,11.13,A-T4-0-BDL-r002,846.8 -> 549.5,764.8,736.8,694.8,,
TG,[TG(50:4)]_FA14:0,1815.0,844.8,599.5,10.93,A-T4-0-BDL-r002,844.8 -> 599.5,762.8,734.8,692.8,,
TG,[TG(50:4)]_FA18:3,411.0,844.8,549.5,10.98,A-T4-0-BDL-r002,844.8 -> 549.5,762.8,734.8,692.8,,
TG,[TG(52:4)]_FA16:1,2917.0,872.8,601.5,11.12,A-T4-0-BDL-r002,872.8 -> 601.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:2,40710.0,872.8,575.5,11.11,A-T4-0-BDL-r002,872.8 -> 575.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:3,1317.0,872.8,577.5,11.12,A-T4-0-BDL-r002,872.8 -> 577.5,790.8,762.8,720.8,,
TG,[TG(52:5)]_FA18:3,868.0,870.8,575.5,10.98,A-T4-0-BDL-r002,870.8 -> 575.5,788.8,760.8,718.8,,
TG,[TG(54:5)]_FA18:3,1330.0,898.8,603.5,11.13,A-T4-0-BDL-r002,898.8 -> 603.5,816.8,788.8,746.8,,
TG,[TG(54:6)]_FA18:3,1831.0,896.8,601.5,10.98,A-T4-0-BDL-r002,896.8 -> 601.5,814.8,786.8,744.8,,
DG,DG(32:0)_C16:0,13208.0,586.5,313.2,10.03,A-T4-0-BDL-r003,586.5 -> 313.2,504.5,476.5,434.5,,
DG,DG(34:1)_C18:1,10175.0,612.6,313.3,10.07,A-T4-0-BDL-r003,612.6 -> 313.3,530.6,502.6,460.6,,
DG,DG(34:2)_C18:2,1394.0,610.5,313.2,10.09,A-T4-0-BDL-r003,610.5 -> 313.2,528.5,500.5,458.5,,
DG,DG(36:1)_C18:1,2096.0,640.6,341.3,10.26,A-T4-0-BDL-r003,640.6 -> 341.3,558.6,530.6,488.6,,
DG,DG(36:2)_C18:1,10497.0,638.6,339.3,10.1,A-T4-0-BDL-r003,638.6 -> 339.3,556.6,528.6,486.6,,
DG,DG(36:2)_C18:2,1768.0,638.6,341.3,10.13,A-T4-0-BDL-r003,638.6 -> 341.3,556.6,528.6,486.6,,
DG,DG(36:3)_C18:2,1818.0,636.6,339.3,10.02,A-T4-0-BDL-r003,636.6 -> 339.3,554.6,526.6,484.6,,
TG,TG(48:0)]_FA16:0,37623.0,824.8,551.5,11.39,A-T4-0-BDL-r003,824.8 -> 551.5,742.8,714.8,672.8,,
TG,TG(48:0)]_FA18:0,4039.0,824.8,523.5,11.4,A-T4-0-BDL-r003,824.8 -> 523.5,742.8,714.8,672.8,,
TG,TG(48:1)]_FA16:1,23611.0,822.8,551.5,11.24,A-T4-0-BDL-r003,822.8 -> 551.5,740.8,712.8,670.8,,
TG,TG(48:1)]_FA18:1,10650.0,822.8,523.5,11.22,A-T4-0-BDL-r003,822.8 -> 523.5,740.8,712.8,670.8,,
TG,TG(49:1)]_FA16:0,5303.0,836.8,563.5,11.37,A-T4-0-BDL-r003,836.8 -> 563.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA16:1,7835.0,836.8,565.5,11.31,A-T4-0-BDL-r003,836.8 -> 565.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA18:1,2457.0,836.8,537.5,11.37,A-T4-0-BDL-r003,836.8 -> 537.5,754.8,726.8,684.8,,
TG,TG(49:2)]_FA16:1,17497.0,834.8,563.5,11.18,A-T4-0-BDL-r003,834.8 -> 563.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:1,7788.0,834.8,535.5,11.17,A-T4-0-BDL-r003,834.8 -> 535.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:2,4614.0,834.8,537.5,11.2,A-T4-0-BDL-r003,834.8 -> 537.5,752.8,724.8,682.8,,
TG,TG(50:0)]_FA18:0,6540.0,852.8,551.5,11.61,A-T4-0-BDL-r003,852.8 -> 551.5,770.8,742.8,700.8,,
TG,TG(50:1)]_FA14:0,1589.0,850.8,605.5,11.42,A-T4-0-BDL-r003,850.8 -> 605.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA16:0,32089.0,850.8,577.5,11.42,A-T4-0-BDL-r003,850.8 -> 577.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA18:1,16778.0,850.8,551.5,11.42,A-T4-0-BDL-r003,850.8 -> 551.5,768.8,740.8,698.8,,
TG,TG(50:2)]_FA14:0,2802.0,848.8,603.5,11.24,A-T4-0-BDL-r003,848.8 -> 603.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA16:1,17525.0,848.8,577.5,11.27,A-T4-0-BDL-r003,848.8 -> 577.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:1,14852.0,848.8,549.5,11.26,A-T4-0-BDL-r003,848.8 -> 549.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:2,9822.0,848.8,551.5,11.26,A-T4-0-BDL-r003,848.8 -> 551.5,766.8,738.8,696.8,,
TG,TG(51:0)]_FA16:0,1135.0,866.7,593.4,11.71,A-T4-0-BDL-r003,866.7 -> 593.4,784.7,756.7,714.7,,
TG,TG(51:1)]_FA16:0,569.0,864.8,591.5,12.02,A-T4-0-BDL-r003,864.8 -> 591.5,782.8,754.8,712.8,,
TG,TG(51:1)]_FA18:1,430.0,864.8,565.5,11.6,A-T4-0-BDL-r003,864.8 -> 565.5,782.8,754.8,712.8,,
TG,TG(51:2)]_FA16:0,3016.0,862.8,589.5,11.37,A-T4-0-BDL-r003,862.8 -> 589.5,780.8,752.8,710.8,,
TG,TG(51:2)]_FA18:1,5724.0,862.8,563.5,11.37,A-T4-0-BDL-r003,862.8 -> 563.5,780.8,752.8,710.8,,
TG,TG(52:1)]_FA18:0,8852.0,878.8,577.5,11.63,A-T4-0-BDL-r003,878.8 -> 577.5,796.8,768.8,726.8,,
TG,TG(52:1)]_FA18:1,6686.0,878.8,579.5,11.63,A-T4-0-BDL-r003,878.8 -> 579.5,796.8,768.8,726.8,,
TG,TG(52:2)]_FA16:0,19867.0,876.8,603.5,11.44,A-T4-0-BDL-r003,876.8 -> 603.5,794.8,766.8,724.8,,
TG,TG(52:2)]_FA18:2,7045.0,876.8,579.5,11.45,A-T4-0-BDL-r003,876.8 -> 579.5,794.8,766.8,724.8,,
TG,TG(52:3)]_FA16:1,4757.0,874.8,603.5,11.29,A-T4-0-BDL-r003,874.8 -> 603.5,792.8,764.8,722.8,,
TG,TG(52:3)]_FA18:2,19872.0,874.8,577.5,11.26,A-T4-0-BDL-r003,874.8 -> 577.5,792.8,764.8,722.8,,
TG,TG(53:2)]_FA18:1,1840.0,890.8,591.5,11.53,A-T4-0-BDL-r003,890.8 -> 591.5,808.8,780.8,738.8,,
TG,TG(53:3)]_FA18:1,1327.0,888.8,589.5,11.4,A-T4-0-BDL-r003,888.8 -> 589.5,806.8,778.8,736.8,,
TG,TG(53:4)]_FA18:2,2102.0,886.8,589.5,11.22,A-T4-0-BDL-r003,886.8 -> 589.5,804.8,776.8,734.8,,
TG,TG(54:0)]_FA18:0,4335.0,908.8,607.5,12.03,A-T4-0-BDL-r003,908.8 -> 607.5,826.8,798.8,756.8,,
TG,TG(54:1)]_FA18:1,2633.0,906.8,607.5,11.86,A-T4-0-BDL-r003,906.8 -> 607.5,824.8,796.8,754.8,,
TG,TG(54:2)]_FA18:0,8225.0,904.8,603.5,11.65,A-T4-0-BDL-r003,904.8 -> 603.5,822.8,794.8,752.8,,
