,Lipid,Parent_Ion,Product_Ion,Total_Intensity,Average_Retention_Time
895,Unknown,780.7,633.6,79922.38570785522,17.235042456982793
896,Unknown,780.7,633.6,72352.10506057739,18.744877390956383
897,Unknown,780.7,633.6,71471.02505493164,20.254712815126055
898,Unknown,780.7,633.6,71387.52503204346,21.764546858743493
899,Unknown,780.7,633.6,68464.08483886719,23.25217725211297
900,Unknown,780.7,633.6,47345.98327255249,24.49438638790036
901,Unknown,782.6,607.5,70783.46490859985,0.7597883053221289
902,Unknown,782.6,607.5,68744.70482254028,2.2474168625025768
903,Unknown,782.6,607.5,114062.70766067505,3.735046518607443
904,Unknown,782.6,607.5,167095.5719718933,5.244880512204882
905,Unknown,782.6,607.5,82334.92584228516,6.754713735494199
906,Unknown,782.6,607.5,71188.34503936768,8.26454831932773
907,Unknown,782.6,607.5,69360.78485107422,9.752179694908266
908,Unknown,782.6,607.5,71146.74505996704,11.239811114445779
909,Unknown,782.6,607.5,71642.34509658813,12.74964536814726
910,Unknown,782.6,607.5,71265.80504989624,14.259480032012805
911,Unknown,782.6,607.5,71262.24494171143,15.747111245104103
912,Unknown,782.6,607.5,76090.1653213501,17.234742797118848
913,Unknown,782.6,607.5,74498.04524612427,18.744577801120446
914,Unknown,782.6,607.5,72331.26527786255,20.254413225290115
915,Unknown,782.6,607.5,72676.38512420654,21.76424725890356
916,Unknown,782.6,607.5,69006.06484985352,23.251877623170483
917,Unknown,782.6,607.5,47375.26338195801,24.494086832740216
918,Unknown,784.7,567.5,71201.16498565674,0.7592008703481392
919,Unknown,784.7,567.5,68479.26481246948,2.2468294784580496
920,Unknown,784.7,567.5,70588.524974823,3.7344592737094837
921,Unknown,784.7,567.5,70526.06496810913,5.244293367346939
922,Unknown,784.7,567.5,70663.32496261597,6.754126390556224
923,Unknown,784.7,567.5,70925.72507095337,8.263961214485795
924,Unknown,784.7,567.5,68461.66491699219,9.751592496392497
925,Unknown,784.7,567.5,70754.16502380371,11.239223809523807
926,Unknown,784.7,567.5,70720.98495483398,12.749058153261306
927,Unknown,784.7,567.5,71841.70506668091,14.25889286714686
928,Unknown,784.7,567.5,69094.3247756958,15.746523995052566
929,Unknown,784.7,567.5,71515.8651008606,17.234155562224892
930,Unknown,784.7,567.5,71443.30498123169,18.743990536214483
931,Unknown,784.7,567.5,71846.52503585815,20.25382588035214
932,Unknown,784.7,567.5,72029.68502807617,21.7636600140056
933,Unknown,784.7,567.5,68693.46492385864,23.25129039373325
934,Unknown,784.7,567.5,47925.12336730957,24.49349948102017
935,Unknown,784.7,637.6,70899.36500167847,0.7592008703481392
936,Unknown,784.7,637.6,68577.60482788086,2.2468294784580496
937,Unknown,784.7,637.6,70379.44495010376,3.7344592737094837
938,Unknown,784.7,637.6,70160.62491607666,5.244293367346939
939,Unknown,784.7,637.6,70643.04499816895,6.754126390556224
940,Unknown,784.7,637.6,70333.76495361328,8.263961214485795
941,Unknown,784.7,637.6,68205.82484817505,9.751592496392497
942,Unknown,784.7,637.6,70481.50495529175,11.239223809523807
943,Unknown,784.7,637.6,70363.96492004395,12.749058153261306
944,Unknown,784.7,637.6,70433.22497177124,14.25889286714686
945,Unknown,784.7,637.6,68516.52485275269,15.746523995052566
946,Unknown,784.7,637.6,70450.26496887207,17.234155562224892
947,Unknown,784.7,637.6,71431.6050567627,18.743990536214483
948,Unknown,784.7,637.6,71164.68507003784,20.25382588035214
949,Unknown,784.7,637.6,70454.6049156189,21.7636600140056
950,Unknown,784.7,637.6,68716.3247680664,23.25129039373325
951,Unknown,784.7,637.6,47310.84334564209,24.49349948102017
952,Unknown,786.7,571.5,70792.8450050354,0.7586149359743898
953,Unknown,786.7,571.5,68691.14487457275,2.246243537414966
954,Unknown,786.7,571.5,70311.52502059937,3.7338731192476997
955,Unknown,786.7,571.5,70427.66498184204,5.243707112845138
956,Unknown,786.7,571.5,70550.08498382568,6.753540296118446
957,Unknown,786.7,571.5,70301.74492645264,8.263374989995999
958,Unknown,786.7,571.5,68450.12488555908,9.751006277056277
959,Unknown,786.7,571.5,75241.80527114868,11.238637755102042
960,Unknown,786.7,571.5,72215.94515609741,12.748471988795519
961,Unknown,786.7,571.5,70604.12496185303,14.258306692677072
962,Unknown,786.7,571.5,68679.42498779297,15.74593787878788
963,Unknown,786.7,571.5,70628.60500335693,17.233569297719086
964,Unknown,786.7,571.5,70961.425075531,18.74340443177271
965,Unknown,786.7,571.5,70982.90505599976,20.253239805922366
966,Unknown,786.7,571.5,70773.82509994507,21.763073879551822
967,Unknown,786.7,571.5,68518.5648803711,23.250704277468568
968,Unknown,786.7,571.5,47420.363357543945,24.4929134341637
969,Unknown,786.7,597.5,70619.24501419067,0.7586149359743898
970,Unknown,786.7,597.5,68813.50485610962,2.246243537414966
971,Unknown,786.7,597.5,70384.68493270874,3.7338731192476997
972,Unknown,786.7,597.5,70278.24496459961,5.243707112845138
973,Unknown,786.7,597.5,75567.78533554077,6.753540296118446
974,Unknown,786.7,597.5,70645.98496627808,8.263374989995999
975,Unknown,786.7,597.5,72380.50512313843,9.751006277056277
976,Unknown,786.7,597.5,239200.51735687256,11.238637755102042
977,Unknown,786.7,597.5,342042.76316070557,12.748471988795519
978,Unknown,786.7,597.5,99104.50687789917,14.258306692677072
979,Unknown,786.7,597.5,71593.40502929688,15.74593787878788
980,Unknown,786.7,597.5,73908.02519989014,17.233569297719086
981,Unknown,786.7,597.5,74508.02513504028,18.74340443177271
982,Unknown,786.7,597.5,74671.02523422241,20.253239805922366
983,Unknown,786.7,597.5,75842.08525848389,21.763073879551822
984,Unknown,786.7,597.5,70188.42485427856,23.250704277468568
985,Unknown,786.7,597.5,47491.583293914795,24.4929134341637
986,Unknown,788.7,599.5,141909.59009933472,0.7581831732693077
987,Unknown,788.7,599.5,138864.04988098145,2.2458113842506697
988,Unknown,788.7,599.5,174953.7322998047,3.7334412164865944
989,Unknown,788.7,599.5,145366.85034942627,5.243275290116046
990,Unknown,788.7,599.5,369538.64446258545,6.7531083333333335
991,Unknown,788.7,599.5,145451.9902229309,8.262943032212885
992,Unknown,788.7,599.5,144203.37015533447,9.75057432488147
993,Unknown,788.7,599.5,608229.0401344299,11.238205742296921
994,Unknown,788.7,599.5,4012261.67729187,12.748039950980392
995,Unknown,788.7,599.5,2465626.464729309,14.257874739895959
996,Unknown,788.7,599.5,191616.3133239746,15.745505864770152
997,Unknown,788.7,599.5,191853.59367752075,17.23313741996799
998,Unknown,788.7,599.5,196577.91398620605,18.742972468987595
999,Unknown,788.7,599.5,196345.07388305664,20.252807813125248
1000,Unknown,788.7,599.5,194894.6537437439,21.76264189675871
1001,Unknown,788.7,599.5,164004.53147506714,23.250272263450835
1002,Unknown,788.7,599.5,95268.7667350769,24.492481331553975
1003,Unknown,790.6,615.5,70299.06504058838,0.7577507503001201
1004,Unknown,790.6,615.5,68687.34482574463,2.2453790661719233
1005,Unknown,790.6,615.5,70450.48499298096,3.733008953581433
1006,Unknown,790.6,615.5,70506.40493011475,5.242843137254902
1007,Unknown,790.6,615.5,70541.62504196167,6.7526760404161665
1008,Unknown,790.6,615.5,70494.42486953735,8.262510844337736
1009,Unknown,790.6,615.5,68313.00486755371,9.750142135642136
1010,Unknown,790.6,615.5,70538.2049484253,11.237773469387758
1011,Unknown,790.6,615.5,71502.90500640869,12.747607783113244
1012,Unknown,790.6,615.5,71706.0450515747,14.257442547018806
1013,Unknown,790.6,615.5,69546.90491867065,15.755660670731706
1014,Unknown,790.6,615.5,69433.3848991394,17.242962568472308
1015,Unknown,790.6,615.5,70464.92502975464,18.74254025610244
1016,Unknown,790.6,615.5,70947.76498794556,20.252375560224092
1017,Unknown,790.6,615.5,70348.62493515015,21.762209663865548
1018,Unknown,790.6,615.5,68396.1448097229,23.249839981447124
1019,Unknown,790.6,615.5,47402.66326522827,24.492049051008305
1020,Unknown,790.7,601.5,72579.4852027893,0.7571643057222889
1021,Unknown,790.7,601.5,72673.08521652222,2.2669955082032813
1022,Unknown,790.7,601.5,73685.9652557373,3.7546255205112344
1023,Unknown,790.7,601.5,74616.96519470215,5.242256262505003
1024,Unknown,790.7,601.5,223567.4578552246,6.7520891156462595
1025,Unknown,790.7,601.5,258254.1568107605,8.261923859543819
1026,Unknown,790.7,601.5,75315.02540588379,9.749555081426509
1027,Unknown,790.7,601.5,105495.2274017334,11.237186544617845
1028,Unknown,790.7,601.5,1513056.919555664,12.747020718287315
1029,Unknown,790.7,601.5,4831830.088691711,14.256855662264906
1030,Unknown,790.7,601.5,2682593.1433410645,15.766690236094437
1031,Unknown,790.7,601.5,169887.87218856812,17.254321768707484
1032,Unknown,790.7,601.5,166981.73179626465,18.74195336134454
1033,Unknown,790.7,601.5,142380.62998962402,20.25178867547019
1034,Unknown,790.7,601.5,138713.469871521,21.761622679071625
1035,Unknown,790.7,601.5,103176.6471748352,23.249253112760258
1036,Unknown,790.7,601.5,49161.80345916748,24.491462010676155
1037,Unknown,790.7,629.5,70735.58501434326,0.7571643057222889
1038,Unknown,790.7,629.5,70341.46493530273,2.2669955082032813
1039,Unknown,790.7,629.5,68188.90482330322,3.7546255205112344
1040,Unknown,790.7,629.5,70106.84495544434,5.242256262505003
1041,Unknown,790.7,629.5,70043.00494003296,6.7520891156462595
1042,Unknown,790.7,629.5,70563.18497085571,8.261923859543819
1043,Unknown,790.7,629.5,68215.24491119385,9.749555081426509
1044,Unknown,790.7,629.5,70429.56489944458,11.237186544617845
1045,Unknown,790.7,629.5,70944.58492279053,12.747020718287315
1046,Unknown,790.7,629.5,77537.32543945312,14.256855662264906
1047,Unknown,790.7,629.5,87068.5260810852,15.766690236094437
1048,Unknown,790.7,629.5,68509.9447517395,17.254321768707484
1049,Unknown,790.7,629.5,70721.86502838135,18.74195336134454
1050,Unknown,790.7,629.5,70739.26496124268,20.25178867547019
1051,Unknown,790.7,629.5,70722.20491027832,21.761622679071625
1052,Unknown,790.7,629.5,68595.7247505188,23.249253112760258
1053,Unknown,790.7,629.5,47382.04322052002,24.491462010676155
1054,Unknown,792.6,617.5,70441.26500320435,0.7568643457382953
1055,Unknown,792.6,617.5,70446.22498321533,2.2666956282513007
1056,Unknown,792.6,617.5,67991.16481399536,3.754325613275613
1057,Unknown,792.6,617.5,70333.1449432373,5.241956302521007
1058,Unknown,792.6,617.5,70553.60499572754,6.751789225690276
1059,Unknown,792.6,617.5,70663.20491027832,8.261623969587836
1060,Unknown,792.6,617.5,68357.7248916626,9.749255194805194
1061,Unknown,792.6,617.5,70589.92495727539,11.236886674669869
1062,Unknown,792.6,617.5,70848.60502624512,12.746720838335335
1063,Unknown,792.6,617.5,71230.42496109009,14.25655580232093
1064,Unknown,792.6,617.5,72052.80509185791,15.766390326130452
1065,Unknown,792.6,617.5,68617.44477844238,17.254021861471863
1066,Unknown,792.6,617.5,71224.80506515503,18.74165350140056
1067,Unknown,792.6,617.5,70543.36490249634,20.251488805522207
1068,Unknown,792.6,617.5,70494.70488357544,21.761322799119647
1069,Unknown,792.6,617.5,68696.48481369019,23.24895316429602
1070,Unknown,792.6,617.5,47288.06328582764,24.49116211447212
1071,Unknown,792.7,603.5,70521.76498413086,0.7565643857543018
1072,Unknown,792.7,603.5,70667.24503707886,2.2663956882753102
1073,Unknown,792.7,603.5,72506.90516662598,3.754025736961451
1074,Unknown,792.7,603.5,92623.16646194458,5.241656392557023
1075,Unknown,792.7,603.5,87414.04628372192,6.751489325730292
1076,Unknown,792.7,603.5,338105.3034057617,8.261324089635854
1077,Unknown,792.7,603.5,76524.32538604736,9.74895533910534
1078,Unknown,792.7,603.5,79915.08571243286,11.23658680472189
1079,Unknown,792.7,603.5,220199.7553024292,12.746420958383354
1080,Unknown,792.7,603.5,1908759.9345169067,14.256255922368947
1081,Unknown,792.7,603.5,9685451.741394043,15.766090416166467
1082,Unknown,792.7,603.5,919916.5036239624,17.253721974850546
1083,Unknown,792.7,603.5,555099.1190948486,18.741353581432573
1084,Unknown,792.7,603.5,432206.0498085022,20.251188905562223
1085,Unknown,792.7,603.5,369404.70656967163,21.761022909163664
1086,Unknown,792.7,603.5,192141.15362548828,23.24865322613894
1087,Unknown,792.7,603.5,48037.56341171265,24.49086233689205
1088,Unknown,794.7,605.5,70640.38502502441,0.7562644157663065
1089,Unknown,794.7,605.5,70661.68495178223,2.266095978391357
1090,Unknown,794.7,605.5,68865.06478118896,3.7537257884972175
1091,Unknown,794.7,605.5,77101.98550415039,5.241356472589036
1092,Unknown,794.7,605.5,78826.96549224854,6.751189445778312
1093,Unknown,794.7,605.5,123149.24931716919,8.26102418967587
1094,Unknown,794.7,605.5,70994.00495147705,9.748655493712636
1095,Unknown,794.7,605.5,72267.30504989624,11.236286904761904
1096,Unknown,794.7,605.5,76909.74536895752,12.746121118447379
1097,Unknown,794.7,605.5,217257.2158203125,14.255956022408963
1098,Unknown,794.7,605.5,1364519.0746650696,15.765790496198479
1099,Unknown,794.7,605.5,2383652.7946357727,17.253422098536383
1100,Unknown,794.7,605.5,219807.57539749146,18.74105369147659
1101,Unknown,794.7,605.5,158820.27127456665,20.250888995598235
1102,Unknown,794.7,605.5,133379.82931900024,21.760723039215684
1103,Unknown,794.7,605.5,95319.10669708252,23.248353370439087
1104,Unknown,794.7,605.5,47503.72330856323,24.490562485172003
1105,Unknown,796.7,607.5,70250.28492355347,0.7559645058023209
1106,Unknown,796.7,607.5,70606.68495178223,2.2657960384153664
1107,Unknown,796.7,607.5,68954.24493408203,3.753425922490208
1108,Unknown,796.7,607.5,72473.10508728027,5.241056532613045
1109,Unknown,796.7,607.5,71461.66502380371,6.750889575830333
1110,Unknown,796.7,607.5,73255.26519393921,8.260724299719888
1111,Unknown,796.7,607.5,71483.06507110596,9.748355607091321
1112,Unknown,796.7,607.5,73277.32514953613,11.235987024809925
1113,Unknown,796.7,607.5,73354.58514404297,12.745821268507402
1114,Unknown,796.7,607.5,77562.14545822144,14.255656142456983
1115,Unknown,796.7,607.5,125334.86890792847,15.765490636254503
1116,Unknown,796.7,607.5,348047.2431373596,17.25312221191507
1117,Unknown,796.7,607.5,341498.3625602722,18.7407537715086
1118,Unknown,796.7,607.5,84567.84581375122,20.250589095638254
1119,Unknown,796.7,607.5,80797.68565368652,21.7604231392557
1120,Unknown,796.7,607.5,72669.08514404297,23.248053504432075
1121,Unknown,796.7,607.5,47312.383319854736,24.490262677935945
1122,Unknown,798.7,623.6,70277.12495040894,0.7553777410964385
1123,Unknown,798.7,623.6,70386.78510284424,2.265208323329332
1124,Unknown,798.7,623.6,68386.0648803711,3.7528384869099156
1125,Unknown,798.7,623.6,70569.90500640869,5.240469187675069
1126,Unknown,798.7,623.6,70339.96496582031,6.750302060824329
1127,Unknown,798.7,623.6,70838.02495956421,8.260136774709885
1128,Unknown,798.7,623.6,68269.9248085022,9.747768006596578
1129,Unknown,798.7,623.6,70727.62509918213,11.235399529811925
1130,Unknown,798.7,623.6,71667.24492645264,12.745233583433373
1131,Unknown,798.7,623.6,71671.10507583618,14.25506855742297
1132,Unknown,798.7,623.6,70720.54494857788,15.7649031212485
1133,Unknown,798.7,623.6,68524.10485076904,17.252534601113176
1134,Unknown,798.7,623.6,70431.0849685669,18.740166216486593
1135,Unknown,798.7,623.6,70395.7049369812,20.250001600640257
1136,Unknown,798.7,623.6,70402.80495452881,21.759835524209684
1137,Unknown,798.7,623.6,68365.48485565186,23.247466120387546
1138,Unknown,798.7,623.6,47462.00341415405,24.489674940688015
1139,Unknown,798.7,651.6,140464.90978622437,0.755245168067227
1140,Unknown,798.7,651.6,140641.18983459473,2.2650761654661866
1141,Unknown,798.7,651.6,136286.3896522522,3.7527061533704393
1142,Unknown,798.7,651.6,140846.8299446106,5.240336754701881
1143,Unknown,798.7,651.6,141097.7699546814,6.750169787915167
1144,Unknown,798.7,651.6,141589.21003341675,8.260004431772709
1145,Unknown,798.7,651.6,136423.7695503235,9.747635703978561
1146,Unknown,798.7,651.6,141044.46993255615,11.235267201880752
1147,Unknown,798.7,651.6,141596.32996368408,12.745101295518209
1148,Unknown,798.7,651.6,141714.3297958374,14.254936149459786
1149,Unknown,798.7,651.6,141788.8299484253,15.764770793317327
1150,Unknown,798.7,651.6,137713.72957229614,17.252402257266542
1151,Unknown,798.7,651.6,142727.94997406006,18.740033903561425
1152,Unknown,798.7,651.6,142271.89013290405,20.249869282713085
1153,Unknown,798.7,651.6,141530.32989883423,21.759703236294516
1154,Unknown,798.7,651.6,136468.1295852661,23.24733382292311
1155,Unknown,798.7,651.6,94520.1466293335,24.48954263048636
1156,Unknown,798.8,637.6,72157.80506134033,0.7548122348939577
1157,Unknown,798.8,637.6,71775.34507751465,2.2646439175670268
1158,Unknown,798.8,637.6,68544.96490097046,3.752273562152134
1159,Unknown,798.8,637.6,70299.98495101929,5.239904111644659
1160,Unknown,798.8,637.6,70379.40488433838,6.749737334933974
1161,Unknown,798.8,637.6,70220.88497543335,8.259571968787515
1162,Unknown,798.8,637.6,68326.84485244751,9.7472032570604
1163,Unknown,798.8,637.6,70646.84494018555,11.234834703881553
1164,Unknown,798.8,637.6,71928.74507904053,12.74466892757103
1165,Unknown,798.8,637.6,74093.66515731812,14.254503591436574
1166,Unknown,798.8,637.6,72614.02508544922,15.764338315326132
1167,Unknown,798.8,637.6,69157.42491149902,17.251969758812617
1168,Unknown,798.8,637.6,70802.84506225586,18.73960143057223
1169,Unknown,798.8,637.6,71555.72505950928,20.249436854741894
1170,Unknown,798.8,637.6,70941.62492370605,21.759270788315327
1171,Unknown,798.8,637.6,69166.78483963013,23.24690136054422
1172,Unknown,798.8,637.6,47267.66324996948,24.489110275800712
1173,Unknown,800.6,625.5,70398.52500915527,0.754224299719888
1174,Unknown,800.6,625.5,70374.86498260498,2.264056342537015
1175,Unknown,800.6,625.5,68172.44484710693,3.751686054421769
1176,Unknown,800.6,625.5,70375.92499542236,5.239316736694678
1177,Unknown,800.6,625.5,74115.94525146484,6.74914974989996
1178,Unknown,800.6,625.5,70577.82500839233,8.258984543817528
1179,Unknown,800.6,625.5,68463.78479385376,9.746615821480107
1180,Unknown,800.6,625.5,70297.34502410889,11.234247208883554
1181,Unknown,800.6,625.5,72470.64514160156,12.74408150260104
1182,Unknown,800.6,625.5,70691.16502761841,14.253916256502603
1183,Unknown,800.6,625.5,70818.6449584961,15.76375081032413
1184,Unknown,800.6,625.5,68601.36489105225,17.25138234384663
1185,Unknown,800.6,625.5,70851.72490692139,18.739013885554222
1186,Unknown,800.6,625.5,70616.30489730835,20.248849159663866
1187,Unknown,800.6,625.5,70735.92496109009,21.758683373349335
1188,Unknown,800.6,625.5,68288.62481307983,23.24631373943517
1189,Unknown,800.6,625.5,47315.20336151123,24.48852287959668
1190,Unknown,800.6,653.5,70777.46495437622,0.754224299719888
1191,Unknown,800.6,653.5,70034.08494949341,2.264056342537015
1192,Unknown,800.6,653.5,68190.28470230103,3.751686054421769
1193,Unknown,800.6,653.5,70364.2248802185,5.239316736694678
1194,Unknown,800.6,653.5,70369.76498031616,6.74914974989996
1195,Unknown,800.6,653.5,70524.40497589111,8.258984543817528
1196,Unknown,800.6,653.5,67892.60475158691,9.746615821480107
1197,Unknown,800.6,653.5,70163.9448928833,11.234247208883554
1198,Unknown,800.6,653.5,70920.98502349854,12.74408150260104
1199,Unknown,800.6,653.5,70270.42493057251,14.253916256502603
1200,Unknown,800.6,653.5,70662.32502365112,15.76375081032413
1201,Unknown,800.6,653.5,68379.64479827881,17.25138234384663
1202,Unknown,800.6,653.5,70483.88494873047,18.739013885554222
1203,Unknown,800.6,653.5,70615.16498184204,20.248849159663866
1204,Unknown,800.6,653.5,70571.6449508667,21.758683373349335
1205,Unknown,800.6,653.5,68614.44482040405,23.24631373943517
1206,Unknown,800.6,653.5,47282.60332489014,24.48852287959668
1207,Unknown,800.7,583.5,70385.66496276855,0.7539242196878752
1208,Unknown,800.7,583.5,70334.36497879028,2.2637562224889956
1209,Unknown,800.7,583.5,68310.10489273071,3.7513858792001646
1210,Unknown,800.7,583.5,70314.28490066528,5.239016646658664
1211,Unknown,800.7,583.5,70240.98499298096,6.74884955982393
1212,Unknown,800.7,583.5,70263.46496200562,8.2586843737495
1213,Unknown,800.7,583.5,68204.32487106323,9.74631569779427
1214,Unknown,800.7,583.5,70612.5450515747,11.233947038815527
1215,Unknown,800.7,583.5,71025.80494308472,12.743781352541019
1216,Unknown,800.7,583.5,71623.32506942749,14.253616146458583
1217,Unknown,800.7,583.5,70967.46501541138,15.763450670268107
1218,Unknown,800.7,583.5,68495.42483139038,17.251082230467944
1219,Unknown,800.7,583.5,70455.54485321045,18.738713775510202
1220,Unknown,800.7,583.5,71300.02502441406,20.248548979591835
1221,Unknown,800.7,583.5,71017.34495925903,21.75838318327331
1222,Unknown,800.7,583.5,68225.84476852417,23.246013543599258
1223,Unknown,800.7,583.5,47354.36330413818,24.48822273131673
1224,Unknown,802.6,627.5,70247.0849609375,0.7533375750300121
1225,Unknown,802.6,627.5,70294.8649520874,2.2631682673069227
1226,Unknown,802.6,627.5,68166.18482971191,3.7507985260770975
1227,Unknown,802.6,627.5,70311.7049331665,5.238429221688676
1228,Unknown,802.6,627.5,70841.84505844116,6.748262174869948
1229,Unknown,802.6,627.5,70676.38505554199,8.25809675870348
1230,Unknown,802.6,627.5,68570.94484710693,9.745728107606679
1231,Unknown,802.6,627.5,70688.04507446289,11.233359543817528
1232,Unknown,802.6,627.5,70968.02499008179,12.743193597438976
1233,Unknown,802.6,627.5,73595.32517623901,14.253028531412562
1234,Unknown,802.6,627.5,70879.84494400024,15.762863205282114
1235,Unknown,802.6,627.5,69099.32492828369,17.250494712430427
1236,Unknown,802.6,627.5,70390.7449798584,18.738126270508204
1237,Unknown,802.6,627.5,70506.40494155884,20.24796169467787
1238,Unknown,802.6,627.5,70629.34496688843,21.757795598239298
1239,Unknown,802.6,627.5,68188.46475601196,23.245426128633273
1240,Unknown,802.6,627.5,47337.18338775635,24.487634934756823
1241,Unknown,802.6,655.5,70784.56496047974,0.7533375750300121
1242,Unknown,802.6,655.5,70602.08493804932,2.2631682673069227
1243,Unknown,802.6,655.5,68031.88477706909,3.7507985260770975
1244,Unknown,802.6,655.5,70282.56498336792,5.238429221688676
1245,Unknown,802.6,655.5,70434.34503555298,6.748262174869948
1246,Unknown,802.6,655.5,70272.80484008789,8.25809675870348
1247,Unknown,802.6,655.5,68316.00485229492,9.745728107606679
1248,Unknown,802.6,655.5,70249.744972229,11.233359543817528
1249,Unknown,802.6,655.5,70975.42499923706,12.743193597438976
1250,Unknown,802.6,655.5,70949.08497238159,14.253028531412562
1251,Unknown,802.6,655.5,70297.72492980957,15.762863205282114
1252,Unknown,802.6,655.5,68474.80476379395,17.250494712430427
1253,Unknown,802.6,655.5,70168.46493911743,18.738126270508204
1254,Unknown,802.6,655.5,70294.56495285034,20.24796169467787
1255,Unknown,802.6,655.5,70636.18502807617,21.757795598239298
1256,Unknown,802.6,655.5,68389.52485275269,23.245426128633273
1257,Unknown,802.6,655.5,47331.90335083008,24.487634934756823
1258,Unknown,804.6,629.5,70180.92501068115,0.7530375450180072
1259,Unknown,804.6,629.5,70278.9049949646,2.26286818727491
1260,Unknown,804.6,629.5,68108.86484909058,3.7504983920841064
1261,Unknown,804.6,629.5,70276.38497924805,5.238129051620648
1262,Unknown,804.6,629.5,70451.62498092651,6.747962044817927
1263,Unknown,804.6,629.5,70331.84503936768,8.257796608643458
1264,Unknown,804.6,629.5,68080.12479782104,9.74542788084931
1265,Unknown,804.6,629.5,70143.94492340088,11.233059393757502
1266,Unknown,804.6,629.5,71043.24500656128,12.742893427370948
1267,Unknown,804.6,629.5,70929.76501083374,14.252728401360546
1268,Unknown,804.6,629.5,72389.58513259888,15.76256305522209
1269,Unknown,804.6,629.5,68532.36485671997,17.25019450628736
1270,Unknown,804.6,629.5,70556.30492782593,18.737826100440174
1271,Unknown,804.6,629.5,70726.66495132446,20.247661564625854
1272,Unknown,804.6,629.5,70481.84493255615,21.757495428171268
1273,Unknown,804.6,629.5,68332.8048248291,23.245125984333125
1274,Unknown,804.6,629.5,47388.863300323486,24.487334801304865
1275,Unknown,804.7,615.5,70627.00508880615,0.7524493397358945
1276,Unknown,804.7,615.5,70864.86500549316,2.262280722288916
1277,Unknown,804.7,615.5,68847.46477508545,3.7499106988249844
1278,Unknown,804.7,615.5,71041.7050819397,5.237541146458584
1279,Unknown,804.7,615.5,75924.0652999878,6.747374329731892
1280,Unknown,804.7,615.5,71374.98498153687,8.257208853541416
1281,Unknown,804.7,615.5,71832.78504943848,9.767043607442977
1282,Unknown,804.7,615.5,74364.82521438599,11.25467518037518
1283,Unknown,804.7,615.5,112346.44790267944,12.742305712284915
1284,Unknown,804.7,615.5,114572.48815536499,14.252140576230493
1285,Unknown,804.7,615.5,109024.1879196167,15.761975230092037
1286,Unknown,804.7,615.5,72696.34516143799,17.249606689342404
1287,Unknown,804.7,615.5,72821.04508209229,18.737238365346137
1288,Unknown,804.7,615.5,71582.60511398315,20.2470737595038
1289,Unknown,804.7,615.5,70956.325050354,21.756907783113242
1290,Unknown,804.7,615.5,71061.86504745483,23.266741756702682
1291,Unknown,804.7,615.5,45622.963218688965,24.508958542635657
1292,Unknown,804.7,657.6,70767.56494522095,0.7524493397358945
1293,Unknown,804.7,657.6,70230.30492019653,2.262280722288916
1294,Unknown,804.7,657.6,68138.5848121643,3.7499106988249844
1295,Unknown,804.7,657.6,70110.08489608765,5.237541146458584
1296,Unknown,804.7,657.6,70587.24496078491,6.747374329731892
1297,Unknown,804.7,657.6,70707.66496658325,8.257208853541416
1298,Unknown,804.7,657.6,71020.0450630188,9.767043607442977
1299,Unknown,804.7,657.6,68183.06477737427,11.25467518037518
1300,Unknown,804.7,657.6,71771.30501937866,12.742305712284915
1301,Unknown,804.7,657.6,73028.98508453369,14.252140576230493
1302,Unknown,804.7,657.6,71748.90509414673,15.761975230092037
1303,Unknown,804.7,657.6,68620.04489135742,17.249606689342404
1304,Unknown,804.7,657.6,70774.08491897583,18.737238365346137
1305,Unknown,804.7,657.6,70440.82493972778,20.2470737595038
1306,Unknown,804.7,657.6,70639.04499816895,21.756907783113242
1307,Unknown,804.7,657.6,70692.18490982056,23.266741756702682
1308,Unknown,804.7,657.6,45250.303188323975,24.508958542635657
1309,Unknown,806.6,631.5,74934.16523742676,0.7521489695878352
1310,Unknown,806.6,631.5,73453.12523651123,2.2619806022408966
1311,Unknown,806.6,631.5,73139.38507080078,3.7496104720676144
1312,Unknown,806.6,631.5,74905.02536392212,5.237240926370549
1313,Unknown,806.6,631.5,73563.76511764526,6.747074169667867
1314,Unknown,806.6,631.5,75524.90530776978,8.256908673469388
1315,Unknown,806.6,631.5,73814.34522628784,9.76674348739496
1316,Unknown,806.6,631.5,70616.86497116089,11.25437501546073
1317,Unknown,806.6,631.5,73051.42514419556,12.742005632252901
1318,Unknown,806.6,631.5,73648.82523345947,14.25184043617447
1319,Unknown,806.6,631.5,76202.28533554077,15.761675090036015
1320,Unknown,806.6,631.5,73910.86519241333,17.249306545042263
1321,Unknown,806.6,631.5,72514.44519805908,18.736938275310123
1322,Unknown,806.6,631.5,72246.04508972168,20.24677368947579
1323,Unknown,806.6,631.5,71747.62502670288,21.756607633053225
1324,Unknown,806.6,631.5,71188.76501464844,23.26644157663065
1325,Unknown,806.6,631.5,48804.30349731445,24.508658465116277
1326,Unknown,806.7,617.5,70511.8049621582,0.7518494097639056
1327,Unknown,806.7,617.5,71128.5650100708,2.2616805222088834
1328,Unknown,806.7,617.5,68489.96486663818,3.7493103380746238
1329,Unknown,806.7,617.5,71383.16500854492,5.236940766306523
1330,Unknown,806.7,617.5,74897.1053276062,6.74677405962385
1331,Unknown,806.7,617.5,78580.74536132812,8.256608583433374
