lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,10xBlank_01202023
TAG(52:4)_FA 18:2,-0.2404259263918752,9.088849271440202,0.1827059040824679,0.6690580684643669,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,185427.33129882812,403520.1440429687,411099.626953125,216289.29663085935,267215.2392578125,376592.431640625,355617.0876464844,143602.51147460938
TAG(52:4)_FA 20:0,-0.1967341752448148,5.1528111264101035,0.1221823852331454,0.7266794653650219,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,22327.861373901367,17869.121406555176,18535.741333007812,16200.001190185549,23703.98163986206,18514.221340179443,16366.681133270264,16226.041065216064
TAG(52:4)_FA 20:4,-0.052800174086919754,8.666456887117716,0.008766702168259144,0.9254025463249398,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,167506.13159179688,244584.93408203125,371441.4104003906,181585.673828125,197768.59106445312,225464.0764160156,267310.7585449219,107901.12768554688
TAG(52:5)_FA 16:0,0.12359671013731878,6.004533963929021,0.047743082141863624,0.8270380748201211,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,39267.82263183594,43819.643157958984,40849.02311706543,33693.7024230957,28952.36204528809,39809.822845458984,32474.50262451172,18274.68125152588
TAG(52:5)_FA 16:1,0.47432654691120546,8.84355757244491,0.6923877483659453,0.4053534045268761,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,295840.76287841797,295879.681640625,370536.2312011719,341312.6061401367,89690.72607421875,282498.9182739258,307672.61798095703,50212.423400878906
TAG(52:5)_FA 18:0,0.11644810031393635,6.045128640836377,0.04239146694635565,0.8368753670663777,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,39668.482971191406,45742.54328918457,38768.442878723145,34110.0029296875,30389.76190185547,40747.38285064697,30916.02210998535,23109.98175048828
TAG(52:5)_FA 18:1,-0.08419350184999512,5.336245236261808,0.022308590921383598,0.8812690940677743,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,22151.54133605957,22867.341506958008,22707.62173461914,21371.441440582275,20686.52149963379,23700.081619262695,21379.861434936523,17052.901161193848
TAG(52:5)_FA 18:2,-0.24650362961995165,6.704327905433679,0.19207799394212088,0.6611927195111762,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,39781.54293823242,81896.26510620117,68460.32516479492,39835.82295227051,47456.80360412598,83781.94519042969,60207.48392486572,30046.48207092285
TAG(52:5)_FA 20:0,-0.27796142193723916,5.285812563863485,0.24437780085395394,0.6210619627505198,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,22046.041381835938,20191.021614074707,20039.181274414062,17490.28148651123,22574.96134185791,25505.721908569336,18922.201332092285,18212.04126739502
TAG(52:5)_FA 20:4,-0.26248917367538294,7.675205568829126,0.21788449466589577,0.6406565764324701,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,69580.02502441406,141142.99060058594,169024.1089477539,75571.28497314453,97571.68548583984,126569.74993896484,154831.50805664062,53250.86358642578
TAG(52:6)_FA 16:0,-0.01132156617104006,6.21214944322474,4.025084948011681e-4,0.9839934235603021,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,40918.662536621094,43840.08361816406,45678.62356567383,40104.1630859375,36008.36260986328,41403.52294921875,42414.763122558594,27044.741943359375
TAG(52:6)_FA 16:1,0.008685265158726868,6.120796322692151,2.367230056279368e-4,0.9877243877941958,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,41110.982849121094,48284.44351196289,42886.68354797363,33220.302154541016,34067.522453308105,39329.322692871094,41196.26329040527,19686.301383972168
TAG(52:6)_FA 18:0,-0.027853696236050825,5.614256860710359,0.0024374682053149854,0.9606238600408592,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,27310.52195739746,30067.602020263672,30998.801971435547,22737.921508789062,25735.461753845215,27656.942092895508,24901.881797790527,19661.501358032227
TAG(52:6)_FA 18:1,0.1381913461446051,6.156569268907481,0.05965141209907188,0.8070477484550166,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,45381.4637298584,51278.54330444336,37929.46241760254,37019.06256103515,31249.36220550537,43514.502532958984,34731.30239868164,25084.04136657715
TAG(52:6)_FA 18:2,-0.03460470747862537,5.623415748896432,0.0037630119768437,0.9510857325068963,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,28438.58197784424,27720.561737060547,29941.14192199707,22160.92137145996,24501.38163757324,29320.721923828125,23059.98147583008,24269.781951904297
TAG(52:6)_FA 20:0,-0.06137883433716279,6.026544327697756,0.011849008356875856,0.913318966299168,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,38756.22282791138,46535.18362045288,36414.042976379395,29344.82213973999,34194.00304412842,41340.923137664795,34129.24175262451,19249.241325378414
TAG(52:6)_FA 20:4,-0.16804359316333808,7.3508251408900716,0.08909139018300039,0.7653354581882542,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,71868.68505859375,105216.2080078125,109591.34704589844,75282.88525390625,81023.764892578125,98875.92657470705,103094.52740478516,56208.94396972656
TAG(54:0)_FA 16:0,-0.03981010822199443,6.312148650043182,0.004981363098295333,0.9437330055291276,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,41110.842864990234,51913.70341491699,51578.783935546875,40025.402976989746,36460.562744140625,45030.94320678711,51231.604431152344,24908.28192138672
TAG(54:0)_FA 16:1,0.12642936902012397,6.357162108455839,0.04995174102600686,0.8231472692266709,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,46719.9231262207,46393.88299560547,51520.62300109863,32567.622634887695,32985.06201171875,41721.542892456055,38165.54246520996,55846.78286743164
TAG(54:0)_FA 18:0,-0.10379043309478662,8.598403106519811,0.033926805660485115,0.8538625949901943,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,198024.95288085935,227883.07495117188,244745.8388671875,180291.35107421875,196810.8537597656,218722.29760742188,218585.39453125,167375.23364257812
TAG(54:0)_FA 18:1,-0.021704540190417475,6.029588039070447,0.0014798003560549961,0.9693144067304006,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,36569.902099609375,35597.28219604492,40388.4831237793,34065.402587890625,30981.70217895508,37544.862884521484,35245.90264892578,28295.441986083984
TAG(54:0)_FA 18:2,-0.011753287476200573,5.454150780384267,4.3376943006023794e-4,0.9833835541724512,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,25819.72169494629,25503.081756591797,25336.80172729492,21278.641563415527,19546.72142028809,26851.08176422119,22756.28160095215,19930.74153137207
TAG(54:0)_FA 20:0,-0.1263238658706242,8.08925087296917,0.0502890967827625,0.8225609853234918,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,128066.38842773438,129408.36840820312,161584.55053710938,111170.40771484376,134810.98828125,133982.048828125,129501.6085205078,207440.69458007812
TAG(54:0)_FA 20:4,-0.039826410461051155,5.206635847482426,0.004984955732766139,0.9437127525630298,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,22943.4419631958,21048.341354370117,22270.581886291504,16789.221145629883,18374.721366882324,20390.401260375977,20522.701583862305,15270.841007232666
TAG(54:1)_FA 16:0,-0.13479176460348652,6.2574339336394225,0.05726756887361262,0.8108679775018639,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,37747.44274902344,50855.64323425293,50168.90385437012,36288.46224975586,39048.002532958984,43280.82293701172,51364.12384033203,20897.961334228516
TAG(54:1)_FA 16:1,-0.07025388452268132,6.630984839244083,0.015528071290560774,0.9008309795920747,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,51772.08386230469,70523.70458984375,63620.684631347656,44632.08312988281,45438.60321044922,53916.824127197266,69849.36532592773,28184.80191040039
TAG(54:1)_FA 18:0,0.004201496189831741,8.241566309639303,5.5408569551218534e-5,0.9940608469083677,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,113902.5089111328,247289.85821533203,259115.49700927737,126001.52642822266,146971.5499267578,181986.3721923828,185623.62982177737,58759.14434814453
TAG(54:1)_FA 18:1,-0.05545478356715108,9.180548139316405,0.00967121248049807,0.9216604721941931,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,288859.93896484375,358750.0615234375,384628.97021484375,265205.0986328125,289784.66259765625,316311.1240234375,327556.9621582031,246692.72021484375
TAG(54:1)_FA 18:2,-0.008377114558779335,6.388181572831726,2.203497388109099e-4,0.988156491330167,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,48462.50344848633,44597.30334472656,55870.70361328125,39113.20248413086,42713.003356933594,44068.363189697266,43784.08316040039,38056.022705078125
TAG(54:1)_FA 20:0,0.07245141687467414,8.095466899699165,0.016437438512411973,0.8979839147971931,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,80341.7866821289,100954.00762939452,165362.3503112793,76236.52542114258,85750.76599121094,93418.26596069336,96644.427001953125,400722.0986328125
TAG(54:1)_FA 20:4,-0.04440506453986451,5.205504756080087,0.0061978915091458475,0.9372500168688668,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,22712.521675109863,22661.021522521973,19111.58131408691,15947.921394348145,18593.361335754395,21530.701328277588,17493.361209869385,18336.181282043457
TAG(54:2)_FA 16:0,0.06379221683580305,6.303482066288138,0.012746503861762903,0.9101095067703757,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,40767.423278808594,54999.643966674805,56586.36357116699,39819.86279296875,36587.36264038086,44683.203552246094,46783.38327026367,21361.941467285156
TAG(54:2)_FA 16:1,-0.11921512111850112,6.219708561658201,0.044776889391698715,0.8324148148721774,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,34263.38201904297,53607.56362915039,47515.64342498779,35259.86260986328,35718.40234375,43700.40333557129,50058.48321533203,21252.68148803711
TAG(54:2)_FA 18:0,-0.04051626262292023,9.233999521227673,0.005160124321264448,0.942734010376774,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,218395.5548095703,508819.67810058594,517921.45959472656,227938.43432617188,286293.1201171875,417735.21240234375,346307.1442871094,108722.66784667967
TAG(54:2)_FA 18:1,0.01612043767538429,8.422927239026926,8.153638336807489e-4,0.9772198400745014,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,128535.6473388672,273998.6813354492,300970.60040283203,145222.6498413086,160182.01220703125,205017.63317871097,216148.95965576172,67883.14465332031
TAG(54:2)_FA 18:2,-0.19535019066163237,9.188230904390549,0.12048659132415196,0.7285073401190463,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,284375.90185546875,327200.66552734375,376492.0073242187,266162.3359375,337104.26318359375,317557.58203125,333130.884765625,239677.51708984375
TAG(54:2)_FA 20:0,-0.13104778254963456,6.306842846347038,0.05412469260262753,0.8160354176365888,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,36992.122467041016,52142.343658447266,53625.94421386719,30042.162406921387,41260.66261291504,45085.803314208984,44137.80342102051,34607.30210876465
TAG(54:2)_FA 20:4,-0.005895321340423109,5.64686504533164,1.0911353490428155e-4,0.9916656549545975,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,32036.90216064453,24711.88180541992,27889.50203704834,24956.62187194824,24210.001739501953,25696.741775512695,26610.96199798584,26022.62197875977
TAG(54:3)_FA 16:0,0.4438058497297083,8.036349073843747,0.607071314501809,0.4358926476990086,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,155057.06938171387,154834.3487854004,221196.67721557617,215735.4157409668,58438.98416137695,144079.39016723633,193666.67294311523,19306.281204223633
TAG(54:3)_FA 16:1,0.10588250445918304,6.330120547655003,0.035062424722582364,0.8514649121673424,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,42563.98318481445,57692.56425476074,58545.363372802734,40391.96295166016,35207.68243408203,43922.64294433594,50094.02394104004,20439.48164367676
TAG(54:3)_FA 18:0,0.008098773849976868,8.473431074801521,2.058512473013252e-4,0.9885527303503332,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,104234.1870727539,385792.06036376953,272545.7598876953,122967.84979248048,125736.54876708984,301239.97930908203,195664.73150634769,57040.364013671875
TAG(54:3)_FA 18:1,-0.087339494187326,9.38000078358957,0.024012860336370068,0.8768521935341644,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,240492.05541992188,542129.6162109375,564504.8635253906,260649.73693847656,307030.19580078125,474908.7526855469,406569.8758544922,117903.888671875
TAG(54:3)_FA 18:2,-0.15050941148409128,8.414323887676733,0.07143718772340435,0.7892556161827365,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,122757.92956542967,229469.61694335935,311139.8978881836,140594.40838623047,204503.4705810547,188663.2724609375,214912.9552001953,67268.484375
TAG(54:3)_FA 20:0,-0.037827872912600334,5.422207328972576,0.0044970275089326606,0.946534033066267,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,21606.501510620117,27500.02195739746,27222.462287902832,19726.621505737305,23180.221450805664,23286.20167160034,21455.561477661133,18522.40110015869
TAG(54:3)_FA 20:4,-0.13157983459185443,7.209986311823991,0.054567938689331186,0.8152972250042919,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,80037.765869140625,81045.78552246094,84270.8857421875,70122.58459472656,83854.785888671875,82644.545166015625,71665.60540771484,72300.446044921875
TAG(54:4)_FA 16:0,0.5325275780105575,11.265504168023917,0.8701200333889578,0.3509220804719288,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,1600420.909790039,1439629.483459473,2001986.9545288088,2226638.4025878906,394552.2039794922,1349423.0673828125,1925240.4794311523,22971.2013092041
TAG(54:4)_FA 16:1,0.41278248246401356,7.9793161539640005,0.5259632079932999,0.4683089726897457,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,154485.32920837402,152863.19102478027,203715.53309631348,199939.41319274905,60033.04479980469,140169.82940673828,184607.31423950195,19888.46141052246
TAG(54:4)_FA 18:0,0.35005004433656933,8.866450853372905,0.3793725055984396,0.5379392521579088,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,225901.13635253903,397345.5668334961,369077.0267333984,287129.181640625,116603.98797607422,298737.14166259766,304893.02099609375,61425.82455444336
TAG(54:4)_FA 18:1,0.07523171136047385,8.640106572575474,0.017721823365718592,0.8940958376300617,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,107273.02868652344,443473.66424560547,332128.55938720703,136290.68774414062,137067.6700439453,318922.22540283203,226601.2787475586,59419.984802246094
TAG(54:4)_FA 18:2,-0.21409223147127635,9.379897031508145,0.14478287335623485,0.7035717381254676,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,229150.31591796875,476057.4169921875,576311.10302734375,257779.1407470703,373306.3642578125,438840.1293945313,414908.27734375,129114.490234375
TAG(54:4)_FA 20:0,0.16775678938074326,5.326420753703556,0.08779869078830416,0.7669945420925792,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,30781.66254425049,26545.961868286133,24170.761753082275,14445.90100479126,17864.701286315918,24357.82221221924,17205.761150360107,16650.241081237793
TAG(54:4)_FA 20:4,-0.08838292587852317,8.901531397674841,0.024590676681782497,0.8753913231464064,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,218117.33447265625,261265.39697265625,352834.923828125,201649.552734375,245203.8955078125,251819.53515625,258439.87646484375,243623.19775390625
TAG(54:5)_FA 16:0,0.38279562325087585,8.890874480406291,0.452975866423003,0.5009251401837282,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,339657.20703125,254834.21920776367,344947.97036743164,398968.4401550293,94699.68594360352,293059.9981689453,359914.07205200195,18004.6812210083
TAG(54:5)_FA 16:1,0.5530238766213615,11.193848392401042,0.9373703848623336,0.3329550301628851,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,1594977.9271240234,1410784.7252197266,1892655.1440429688,2054466.271850586,374479.7854003906,1323234.896850586,1762077.9721069336,21322.941482543945
TAG(54:5)_FA 18:0,0.08928063804461454,6.107389581614363,0.024944066656331643,0.8745065152849828,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,36554.16232299805,50849.88313293457,46693.5237121582,34496.84248352051,30146.042053222656,41770.663024902344,39006.022521972656,18872.14123535156
TAG(54:5)_FA 18:1,0.3322526944965212,8.948758820055613,0.34205592451940015,0.5586449005075359,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,236688.27667236328,421616.1289672851,404809.0903930664,287714.0787963867,124778.10766601562,322199.8243408203,321606.1256713867,64764.24411010742
TAG(54:5)_FA 18:2,-0.20157724753799364,8.548232019285752,0.12830994176147215,0.7201908251725092,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,110613.68841552734,338472.1978149414,298799.7570800781,127937.71063232422,159208.7305908203,308835.8635253906,238090.3939819336,60572.64437866211
TAG(54:5)_FA 20:0,-0.024056041430728304,5.584715628817586,0.0018178931509282847,0.9659910933041664,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,27549.32218170166,30730.042110443115,28912.94239807129,22631.981323242188,23696.881896972656,30866.282333374023,23203.60167694092,17917.581367492676
TAG(54:5)_FA 20:4,-0.04082398177517379,9.136834516511263,0.005238842439212021,0.9422996214570105,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,178245.15063476562,317465.7023925781,494204.2227783203,213596.2166748047,259594.53979492188,298196.55993652344,290583.14013671875,341073.00817871094
TAG(54:6)_FA 16:0,0.1753508766851494,7.172083690619731,0.09591058078262907,0.7567934115707435,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,89169.80700683594,82430.02557373047,99235.80648803712,97061.76669311523,56707.184020996094,82788.10534667969,90747.62557983398,28894.021728515625
TAG(54:6)_FA 16:1,0.41050045407561614,8.86633921874859,0.5202269607507333,0.4707448830584254,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,344407.38732910156,259975.02294921875,329418.9237060547,388399.0502929687,97345.82723999023,286427.1427001953,339951.1645202637,20387.70156097412
TAG(54:6)_FA 18:0,-0.09911401497440864,6.116332314620319,0.030931887857292395,0.8603924316645176,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,36459.60235595703,43105.48309326172,43011.56301879883,33196.002532958984,35837.102447509766,42113.86315917969,37953.182678222656,25229.681915283203
TAG(54:6)_FA 18:1,0.07707168003614438,6.195190448433018,0.01859672953980862,0.8915289258942054,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,39177.081954956055,51947.24368286133,54198.863861083984,33342.6022644043,32961.44268798828,43180.003341674805,41792.18295288086,20671.58152770996
TAG(54:6)_FA 18:2,0.17724261566737834,8.701055236928838,0.09798659525404219,0.7542593087927503,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,202643.53454589844,319480.6640625,354396.1455078125,217270.77606201172,124195.98901367188,281157.6409301758,282689.5408935547,55558.423278808594
TAG(54:6)_FA 20:0,-0.08347242123463813,5.075311926169394,0.021926921529257015,0.8822816712986135,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,21313.54128265381,19626.34144592285,18845.04119110107,14920.160972595217,18326.521392822266,18618.80139160156,17794.52155303955,13981.66104888916
TAG(54:6)_FA 20:4,-0.15852335591331038,8.00644725850108,0.07926380057369897,0.7782975751553125,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,80510.26568603516,214352.29693603516,206308.49578857425,94340.085693359375,112843.9271850586,188684.55505371097,162560.95141601562,61396.84405517578
TAG(54:7)_FA 16:0,0.22977341081679784,7.144027941975085,0.1643188997645666,0.6852109414876281,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,68104.26434326172,70878.58462524414,150282.4521331787,85264.0259399414,64442.32403564453,68662.80471801758,87115.20486450195,24206.761627197266
TAG(54:7)_FA 16:1,0.15041153705851662,7.1408105998516005,0.07063784127285547,0.7904103381829811,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,83903.62600708008,87045.14654541016,96108.4853515625,89893.1467590332,54179.78366088867,80429.46588134766,92863.967041015625,29374.701934814453
TAG(54:7)_FA 18:0,-0.025660368242492092,6.20051395730131,0.002068658101507026,0.9637227208523839,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,40007.422943115234,51794.86395263672,47100.68276977539,30671.04208374023,36814.98243713379,38533.362701416016,44214.403411865234,26289.241897583008
TAG(54:7)_FA 18:1,8.042654985781357e-5,6.143283071419631,2.031191570495139e-8,0.9998862855898978,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,38810.76287841797,41932.463134765625,46293.922943115234,35214.642501831055,34879.74237060547,38014.34225463867,39672.76281738281,27554.221923828125
TAG(54:7)_FA 18:2,0.06535174103748116,6.192681664332854,0.013376494549333984,0.9079245478827545,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,38758.762451171875,48007.88342285156,52613.9641418457,34672.662689208984,33746.78242492676,44156.80319213867,37769.96226501465,25290.36166381836
TAG(54:7)_FA 20:0,-0.061674683721079614,5.814480663474897,0.01196339874604746,0.9129032195947268,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,30293.98176574707,34249.54204559326,36466.30293273926,26427.94175720215,29409.742393493652,35066.142082214355,27651.401580810547,21194.221565246586
TAG(54:7)_FA 20:4,-0.06979554209672793,6.015621997887056,0.015325387243137811,0.9014769984570944,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,29009.622604370117,52431.46346282959,44540.68263244629,24081.98169708252,28791.121963500977,48526.32357788086,32827.08174133301,19854.32154846191
TAG(54:8)_FA 16:0,-0.012404315824657591,6.4609404317746915,4.8320303744731063e-4,0.9824624099090049,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,42403.36322021485,61512.10353088379,56808.74401855469,46078.08361816406,43191.60330200195,50443.10345458984,51646.62344360352,26868.181884765625
TAG(54:8)_FA 16:1,0.035487847703559,7.272807501952313,0.003948769104340499,0.9498945248028763,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,73536.32504272461,74681.56564331055,155082.3117828369,83415.26513671875,74394.58395385742,85384.66761779785,100697.44738769533,28112.962059020996
TAG(54:8)_FA 18:0,0.17633713011074137,6.859855675254296,0.09698756792931817,0.7554750646474506,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,48617.22341918945,97932.5071105957,87224.76721191406,57340.28366088867,48373.2033996582,65575.94403076172,65930.00457763672,32772.021881103516
TAG(54:8)_FA 18:1,-0.05929851801441416,6.771270713930626,0.011059153656788112,0.9162468578532248,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,TAG,48133.74383544922,77370.24560546875,79878.2861328125,49051.123626708984,48965.34307861328,61141.26354980469,74778.52432250977,32958.802490234375
