lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cerebellum10x_01202023_x,DOD100-M1-WT-cortex10x_01202023_x,DOD100-M1-WT-diencephalon10x_01202023,DOD100-M1-WT-hippo10x_01202023,DOD100-M2-5xFAD-cerebellum10x_01202023_x,DOD100-M2-5xFAD-cortex10x_01202023_x,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023_x,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023_x,DOD99-M1-5xFAD-cortex10x_01202023_x,DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,DOD99-M2-WT-cerebellum10x_01202023_x,DOD99-M2-WT-cortex10x_01202023_x,DOD99-M2-WT-diencephalon10x_01202023,DOD99-M2-WT-hippo10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023_x,M1FAD173-5xFAD-Cortex10x_01182023_x,M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023_x,M2FAD173-5xFAD-Cortex10x_01192023_x,M2FAD173-5xFAD-Diencephalon10x_01192023,M2FAD173-5xFAD-Hippo10x_01192023,M5FAD173-WT-Cerebellum10x_01192023_x,M5FAD173-WT-Cortex10x_01192023_x,M5FAD173-WT-Diencephalon10x_01192023,M5FAD173-WT-Hippo10x_01192023,DOD100-M1-WT-cerebellum10x_01202023_y,DOD100-M1-WT-cortex10x_01202023_y,DOD100-M2-5xFAD-cerebellum10x_01202023_y,DOD100-M2-5xFAD-cortex10x_01202023_y,DOD100-M3-5xFAD-cerebellum10x_01202023_y,DOD99-M1-5xFAD-cerebellum10x_01202023_y,DOD99-M1-5xFAD-cortex10x_01202023_y,DOD99-M2-WT-cerebellum10x_01202023_y,DOD99-M2-WT-cortex10x_01202023_y,M1FAD173-5xFAD-Cerebellum10x_01182023_y,M1FAD173-5xFAD-Cortex10x_01182023_y,M2FAD173-5xFAD-Cerebellum10x_01192023_y,M2FAD173-5xFAD-Cortex10x_01192023_y,M5FAD173-WT-Cerebellum10x_01192023_y,M5FAD173-WT-Cortex10x_01192023_y,10xBlank_01202023
"(7Z,10Z,13Z,16Z)-docosatetraenoylcarnitine",0.08278554479411356,11.123643539031317,0.13260441875627293,0.7157468256160865,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,CAR,1186263.4771728516,1355693.1580810547,1148186.4895019531,1245549.2482910156,1049124.5791015625,1260946.1431884766,1291661.7513427734,1110796.737915039,1070540.3215332031,1585961.4837646484,1253343.1610107422,1140392.4146728516,1137990.1825561523,1354965.4031982422,1276397.7185058594,1201712.4168701172,1244091.2459716797,1091271.1774902344,1155280.1492919922,1251955.5372314453,1271184.7647705078,1177180.6912841797,1314163.553955078,1374031.0412597656,1143505.6591796875,1447871.6550292969,1433375.403076172,1592147.222290039,1216621.2817382812,1370722.953857422,1153606.4608154297,1186263.4771728516,1355693.1580810547,1049124.5791015625,1260946.1431884766,1070540.3215332031,1140392.4146728516,1137990.1825561523,1201712.4168701172,1244091.2459716797,1251955.5372314453,1271184.7647705078,1374031.0412597656,1143505.6591796875,1592147.222290039,1216621.2817382812,1684194.2908935547
"(7Z,10Z)-hexadecadienoylcarnitine",0.06578788941389882,11.651326085276855,0.0838594121441929,0.7721338231629941,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,CAR,1807297.3984375,1808904.2744140625,1685194.9013671875,1825433.856201172,1559599.7697753906,1770713.409423828,1929676.493652344,1606353.2426757812,1588900.268798828,1850445.7600097656,1873921.4216308596,1693150.3903808594,1717515.307861328,1793115.135986328,1902876.1496582031,1819888.0288085935,1820135.4990234373,1660596.78125,1740083.2781982422,1906106.0573730469,1811327.671875,1852051.1657714844,2005393.249267578,1901348.182861328,1667394.3842773438,1707312.4143066406,1818268.425048828,2113105.662841797,1873401.7072753904,1881966.8132324216,1721781.189453125,1807297.3984375,1808904.2744140625,1559599.7697753906,1770713.409423828,1588900.268798828,1693150.3903808594,1717515.307861328,1819888.0288085935,1820135.4990234373,1906106.0573730469,1811327.671875,1901348.182861328,1667394.3842773438,2113105.662841797,1873401.7072753904,2578376.07409668
"(9Z,12Z,15Z)-3-hydroxyoctadecatrienoylcarnitine",0.17200929910493737,14.77055457293907,0.568180119276839,0.4509829960634811,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,CAR,13681185.669433594,10508922.293945312,24808766.91748047,16027996.416015623,10354077.518066406,16470506.173828123,15425044.841796877,22132601.1640625,18743120.12353516,17616816.35986328,12139073.696289062,17230450.004882812,19040901.25390625,15560660.842773438,18102972.64501953,13360938.161621094,17918375.471679688,19723779.49658203,16234431.17919922,14976742.081542969,19527801.96728516,23578611.47607422,15758916.81298828,12457421.822753906,19669121.095703125,23004359.768066406,14440797.770507812,13065989.963378906,14634731.657226562,7436995.044921875,16859631.28076172,13681185.669433594,10508922.293945312,10354077.518066406,16470506.173828123,18743120.12353516,17230450.004882812,19040901.25390625,13360938.161621094,17918375.471679688,14976742.081542969,19527801.96728516,12457421.822753906,19669121.095703125,13065989.963378906,14634731.657226562,2155070.9477539062
"(9Z,12Z)-3-hydroxyhexadecadienoylcarnitine",0.14811951438264984,13.506140249144458,0.4221744110334278,0.5158540447897566,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,CAR,5710127.011474609,4689957.828857422,8561014.840332031,6432831.161865234,4548090.254638672,6556788.756103516,6473824.611083984,8245887.214111328,7191994.978515625,7022553.862060547,5412256.6162109375,7154281.061279297,7579394.700439453,6461878.519042969,7534727.410644531,5824302.932617188,7210002.552490234,7636011.399658203,6656555.244384766,6230783.154052734,7847061.452392578,9142425.646728516,6695696.98828125,5983506.459472656,7985043.280273437,9132833.381347656,6682941.868164063,5732824.095458984,6411734.287353516,4199385.319580078,6981670.763916016,5710127.011474609,4689957.828857422,4548090.254638672,6556788.756103516,7191994.978515625,7154281.061279297,7579394.700439453,5824302.932617188,7210002.552490234,6230783.154052734,7847061.452392578,5983506.459472656,7985043.280273437,5732824.095458984,6411734.287353516,2817110.0759277344
(9Z)-3-hydroxyoctadecenoylcarnitine,0.17186007724198976,14.850460612372544,0.5672019961541235,0.451372915673842,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,CAR,14309309.020996094,11026079.612304688,25626555.60546875,16846448.53515625,10822962.869628906,17311510.770996094,16167813.693847656,23314671.77001953,19673378.95703125,18424387.296875,12741658.96826172,18254947.068847656,20298427.10791016,16605329.997558594,19088064.09716797,14130034.278320312,19093728.143554688,21029996.70898437,17096836.13671875,15744826.903320312,20722991.56201172,25047980.522460938,16634745.890625,13176578.10888672,21033323.51171875,24543649.78955078,15611679.19482422,13802748.841796877,15453683.57763672,8047711.172851562,17868681.639160156,14309309.020996094,11026079.612304688,10822962.869628906,17311510.770996094,19673378.95703125,18254947.068847656,20298427.10791016,14130034.278320312,19093728.143554688,15744826.903320312,20722991.56201172,13176578.10888672,21033323.51171875,13802748.841796877,15453683.57763672,2395006.220703125
1-O-behenoyl-Cer(d18:1/16:0),0.02870629059807243,6.0056795129923115,0.01601359591251139,0.8993006590519202,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,Cer,36516.56300354004,33323.14264297485,41078.122703552246,31600.96230316162,29398.342208862305,36692.462463378906,34723.00240325928,42416.12278747559,33126.942710876465,36657.50228881836,30153.32243347168,46202.78359985352,37616.98265457153,39095.64287948608,25673.94190979004,35957.26264572144,36546.822441101074,41187.70300292969,38293.78224563599,39305.7628326416,47163.46329879761,48923.5634727478,38013.282623291016,36187.02255249024,38684.44284820557,37555.88233184815,29481.562602996823,34225.282024383545,39283.802684783936,27728.001831054688,37147.423122406006,36516.56300354004,33323.14264297485,29398.342208862305,36692.462463378906,33126.942710876465,46202.78359985352,37616.98265457153,35957.26264572144,36546.822441101074,39305.7628326416,47163.46329879761,36187.02255249024,38684.44284820557,34225.282024383545,39283.802684783936,22294.401321411133
1-O-carboceroyl-Cer(d18:1/16:0),-0.017751599635341758,7.344398572776644,0.0061469786875250065,0.9375077495942891,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,Cer,92730.02653503418,119585.8681526184,63072.24443435669,61262.46444320679,68731.26498031616,94097.04789352416,95524.1658706665,63292.42442703247,46299.72317123413,72723.06428146362,81261.78657150269,75554.60557937622,71634.02543640137,87146.86511993408,59303.04391098023,82360.3857345581,86770.38639831543,96314.38687133788,92696.36716842651,168528.36987304688,152652.411567688,155467.693359375,157176.4503211975,99853.7479057312,90605.04538345335,73221.06582641602,59104.12437057495,87016.90506744385,115558.20627593994,71027.58568572998,134329.46858596802,92730.02653503418,119585.8681526184,68731.26498031616,94097.04789352416,46299.72317123413,75554.60557937622,71634.02543640137,82360.3857345581,86770.38639831543,168528.36987304688,152652.411567688,99853.7479057312,90605.04538345335,87016.90506744385,115558.20627593994,49086.90395736694
1-O-carboceroyl-Cer(d18:1/18:0),9.223825981293974e-4,5.287763088642764,1.6569180928627247e-5,0.9967521992159919,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,Cer,23910.721534729004,24480.881874084476,16931.921321868896,21668.40147781372,23379.941871643063,24564.40146255493,22350.52140426636,23518.86159515381,18910.121425628666,19638.42140197754,24620.98153686523,23674.221508026123,21907.801445007324,19103.36149597168,18542.74126815796,21830.84148788452,23461.22156906128,20784.1814994812,23203.34190750122,19387.24150085449,21279.241298675537,21265.18152618408,20872.98154449463,22414.021717071533,21167.64161300659,19184.941383361816,19351.66135406494,21737.88181304932,21810.941791534424,21460.881801605225,21004.281448364258,23910.721534729004,24480.881874084476,23379.941871643063,24564.40146255493,18910.121425628666,23674.221508026123,21907.801445007324,21830.84148788452,23461.22156906128,19387.24150085449,21279.241298675537,22414.021717071533,21167.64161300659,21737.88181304932,21810.941791534424,32565.38228225708
1-O-cerotoyl-Cer(d18:1/16:0),0.00644067814756044,7.283192229734872,8.076182230070117e-4,0.977328269933326,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,Cer,97478.24760437012,100954.5672607422,63247.98458099365,82006.22617340088,80859.80527496338,77182.18599319458,77170.1263885498,71531.56502151489,67606.82591247559,71760.08392715454,94600.40604019164,69276.28416442871,67614.68476867676,66176.30462646484,48290.72343444824,85335.76477050781,83571.66579055786,78392.94470977783,104129.10850906372,121797.58711624146,112079.00816345216,109173.28615570068,129686.40884780884,102118.72706985474,75406.60494613647,77536.20505905151,90206.18699645996,105676.1282157898,98255.28512954712,111197.36640167236,99503.34856796265,97478.24760437012,100954.5672607422,80859.80527496338,77182.18599319458,67606.82591247559,69276.28416442871,67614.68476867676,85335.76477050781,83571.66579055786,121797.58711624146,112079.00816345216,102118.72706985474,75406.60494613647,105676.1282157898,98255.28512954712,104272.36771011353
1-O-cerotoyl-Cer(d18:1/18:0),-0.013105307117470634,8.899264863774675,0.0033491233407403342,0.9538508964818322,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,Cer,305559.53926086426,304801.284576416,157930.9115447998,280969.05976486206,286598.67964172363,261576.97959136963,260292.91549301147,242689.6378440857,210867.73253631592,226606.41647338867,319763.26332473755,259933.4981918335,228328.8583450317,224349.4774131775,188144.5944366455,284533.3180465698,276514.4203910828,228741.71733093265,300359.0815124512,272286.04024124146,223601.6531028748,218882.65203475952,290259.72340393066,300706.4411582947,227696.1364517212,217872.79592895508,254315.69579315183,315078.30672073364,285917.71657562256,339689.64263916016,259670.5165176392,305559.53926086426,304801.284576416,286598.67964172363,261576.97959136963,210867.73253631592,259933.4981918335,228328.8583450317,284533.3180465698,276514.4203910828,272286.04024124146,223601.6531028748,300706.4411582947,227696.1364517212,315078.30672073364,285917.71657562256,544596.580368042
1-O-eicosanoyl-Cer(d18:1/16:0),-0.13513367353017214,6.336490119093082,0.35947394133665966,0.5487985402368095,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,Cer,50221.2636795044,38517.28271102905,40477.462688446045,29833.582180023197,32220.22254562378,36027.762283325195,40271.942752838135,38312.82266235352,144073.01107406616,48901.74348449707,32873.5220451355,48475.983406066895,42948.363021850586,79985.14546966553,24691.961532592773,97699.06726837158,40629.2631149292,47302.34348678589,35027.162464141846,49439.16363525391,42736.36308288574,45007.06316757202,32300.02227020264,50599.06323242188,30331.58203125,38794.08239746094,30083.80215072632,35528.922370910645,37163.8623008728,36310.98204803467,34894.54271697998,50221.2636795044,38517.28271102905,32220.22254562378,36027.762283325195,144073.01107406616,48475.983406066895,42948.363021850586,97699.06726837158,40629.2631149292,49439.16363525391,42736.36308288574,50599.06323242188,30331.58203125,35528.922370910645,37163.8623008728,28402.641986846924
1-O-lignoceroyl-Cer(d18:1/16:0),-0.005190454963546652,7.166151060274321,5.249996422662662e-4,0.9817197737827185,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,Cer,77242.60544967651,104923.82834243774,70156.98491287231,54778.02419662476,52082.28335571289,84782.36605834961,88004.54573059082,61918.36474227905,42169.38264846802,67973.50408935547,70929.20533752441,64451.98418426514,66330.18539047241,83376.7452545166,51119.96410369873,81890.94709014893,79647.96742630005,90403.96683502196,81422.12617874146,151543.98889923096,144407.71041107178,147981.1301498413,132110.53005218506,89210.56663894653,81413.10648345947,69986.14563369751,46688.28359603882,73431.82516098022,97751.66666412354,53195.04327392578,112472.52647018433,77242.60544967651,104923.82834243774,52082.28335571289,84782.36605834961,42169.38264846802,64451.98418426514,66330.18539047241,81890.94709014893,79647.96742630005,151543.98889923096,144407.71041107178,89210.56663894653,81413.10648345947,73431.82516098022,97751.66666412354,19274.341342926025
1-O-myristoyl-Cer(d18:1/16:0),-0.060401175857227915,6.5107536048038375,0.07140503217939909,0.7893019335361215,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,Cer,55769.94352340698,55029.08363342285,44181.50326156616,46942.16307449341,54386.303718566895,54183.54351043701,48533.30375289917,52282.40361404419,80557.88554382324,53109.183780670166,51031.74311065674,58228.62457275391,53711.363929748535,59416.14421081543,29999.60227203369,59503.92415237427,50479.26407623291,49011.963397979736,50195.963748931885,50704.183753967285,49155.66358947754,49433.40335083008,47704.26295471192,50433.8034324646,50361.16374969482,43722.223094940186,41838.42319107056,51984.18327713013,45911.8233833313,45070.7234954834,49277.52336502075,55769.94352340698,55029.08363342285,54386.303718566895,54183.54351043701,80557.88554382324,58228.62457275391,53711.363929748535,59503.92415237427,50479.26407623291,50704.183753967285,49155.66358947754,50433.8034324646,50361.16374969482,51984.18327713013,45911.8233833313,43334.30277252197
1-O-palmitoyl-Cer(d18:1/16:0),-0.03295259638191848,6.305058193770076,0.021206666539896446,0.8842173609777416,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,Cer,42922.682651519775,41975.34289932251,39518.76318740845,41863.74258804321,35647.702491760254,42159.56315231323,42280.12342071533,37671.40256881714,75182.80504226685,51340.90389251709,41503.562911987305,49120.04314041138,46103.00323486328,57042.14367675781,30627.382152557373,68184.54487991333,43672.76354598999,44456.16331863403,41158.282787323,46163.84300994873,43331.863063812256,44925.50315475464,38626.942794799805,45528.64307785034,40639.18308258057,38691.3226890564,38395.3628578186,40714.48252868652,43771.94339752197,41486.06307220459,40904.52328491211,42922.682651519775,41975.34289932251,35647.702491760254,42159.56315231323,75182.80504226685,49120.04314041138,46103.00323486328,68184.54487991333,43672.76354598999,46163.84300994873,43331.863063812256,45528.64307785034,40639.18308258057,40714.48252868652,43771.94339752197,50665.82361602783
1-O-stearoyl-Cer(d18:1/16:0),-0.17453997078947633,6.643625615044933,0.6014855031235129,0.4380118000116772,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,Cer,61475.42427444458,44340.32306671143,51899.82354354858,34317.60231781006,40163.10260391235,41978.90271377564,45861.98350524902,39907.92282104492,200401.791885376,60920.96372222901,41409.22291183472,58489.64445877075,47592.20374298096,108743.84694671632,24739.3617515564,137949.04893875122,49289.16366195679,56296.36441421509,35969.52249908447,65201.24501800537,53856.84366226196,58732.24412536621,39577.36284255981,57285.90365982056,37718.002490997314,43761.36296844482,37099.262493133545,43658.14338684082,44351.12351226807,42019.50308609009,40138.9030418396,61475.42427444458,44340.32306671143,40163.10260391235,41978.90271377564,200401.791885376,58489.64445877075,47592.20374298096,137949.04893875122,49289.16366195679,65201.24501800537,53856.84366226196,57285.90365982056,37718.002490997314,43658.14338684082,44351.12351226807,32940.40257644653
1-O-tricosanoyl-Cer(d18:1/16:0),0.008951012068792728,6.359137998062705,0.0015594944343320094,0.9684993795577108,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,Cer,43802.02247619629,45042.482692718506,42341.26301193237,36280.562450408936,31280.9020614624,47917.14291381836,42481.76253890991,46462.44305038452,36101.58243179321,46389.883586883545,36770.78251647949,44575.183376312256,44551.78361511231,47993.66288375855,26529.861740112305,44314.10312652588,47179.88382720947,47969.623191833496,43573.80286026001,82565.64527130127,79700.04627227783,85672.64553451538,74690.7049446106,42070.66318130493,46306.86296844482,45309.76321029663,34747.30205154419,45363.443408966064,49861.92351913452,34593.72241592407,47277.84367752075,43802.02247619629,45042.482692718506,31280.9020614624,47917.14291381836,36101.58243179321,44575.183376312256,44551.78361511231,44314.10312652588,47179.88382720947,82565.64527130127,79700.04627227783,42070.66318130493,46306.86296844482,45363.443408966064,49861.92351913452,21537.66153717041
1-O-tricosanoyl-Cer(d18:1/18:0),0.018411228859262208,4.28960782777814,0.006591102410709482,0.9352943475079181,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,Cer,11110.9609375,13229.820877075195,9018.440578460692,10864.320823669434,10099.880729675291,11874.98077774048,9886.160655975342,12337.640785217283,10180.240703582764,11597.380840301514,10196.060813903809,11458.880809783936,11112.440662384031,10146.580741882324,9660.040676116943,11287.780799865724,10774.420791625977,11086.620765686035,11811.08076095581,12517.040855407717,11614.500896453856,12243.720832824709,10959.840721130371,10831.58073425293,10037.64073562622,8869.920574188232,10466.840755462646,10400.820728302002,11459.260730743408,10810.2406539917,10880.9607963562,11110.9609375,13229.820877075195,10099.880729675291,11874.98077774048,10180.240703582764,11458.880809783936,11112.440662384031,11287.780799865724,10774.420791625977,12517.040855407717,11614.500896453856,10831.58073425293,10037.64073562622,10400.820728302002,11459.260730743408,12759.900817871094
"12-Hydroxy-12-octadecanoylcarnitine, 3-hydroxyoctadecanoylcarnitine",0.1323489323849018,12.92866778029888,0.33751137275147425,0.5612692391322275,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,CAR,4113421.935546875,3537992.9995117188,5983760.49609375,4530618.3974609375,3269997.2236328125,4612804.606933594,4456442.3203125,5415979.774414063,4893907.564453125,4906805.72265625,3846312.868652344,4660732.620117188,5059683.297363281,4376553.2001953125,4968330.218261719,4024964.0034179688,4869216.183105469,5044906.811035156,4468202.2490234375,4206026.020996094,5089087.544433594,5851287.732910156,4577722.708984375,3740109.557617188,4672021.863769531,5240845.183105469,4138307.3325195312,4172629.2885742183,3993657.2543945312,2897261.4868164062,4224210.512207031,4113421.935546875,3537992.9995117188,3269997.2236328125,4612804.606933594,4893907.564453125,4660732.620117188,5059683.297363281,4024964.0034179688,4869216.183105469,4206026.020996094,5089087.544433594,3740109.557617188,4672021.863769531,4172629.2885742183,3993657.2543945312,2428656.8916015625
12:0 Cholesteryl ester,0.07410600634931722,7.935411770339045,0.10633034120837692,0.7443613054596495,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,CE,194297.81564331052,184184.01274108887,169429.59413146973,186232.6936645508,162075.57186889648,206443.9545135498,197889.75340271,200241.51499938965,185949.39279174805,192208.85467529297,196464.39416503903,190370.63200378415,187842.8329925537,196251.07221984863,191143.31437683103,206243.57360839844,194290.03338623047,191839.97328186035,183007.0717926025,52144.48365020752,54702.86418151856,46403.643058776855,48828.74309921265,51295.14357757568,53449.14390563965,45492.56311035156,50371.44329452515,53790.523944854736,57300.26417160034,48507.40311431885,49461.10324478149,194297.81564331052,184184.01274108887,162075.57186889648,206443.9545135498,185949.39279174805,190370.63200378415,187842.8329925537,206243.57360839844,194290.03338623047,52144.48365020752,54702.86418151856,51295.14357757568,53449.14390563965,53790.523944854736,57300.26417160034,158999.98956298828
12:0 Cholesteryl ester_2,0.058314472962610796,7.912243836333156,0.06592776908655651,0.7973609362304895,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,CE,190207.0535888672,194223.2352294922,170046.1913909912,189840.2132263184,167308.3116760254,198899.3538360596,188985.39365386963,185237.65446472168,191733.1952819824,191529.11226654053,194796.03422546387,180831.0321426392,189600.5742797852,181537.25415039065,182998.59495544437,198169.4523773193,194121.27363967896,177208.31147766113,177894.63215637207,49434.48342514038,50913.96357727051,43779.26319885254,46823.28361511231,48283.80372619629,49618.86361312866,49127.3635559082,44904.20314788818,51690.70365142822,55628.72424697876,51444.80327987671,54207.28388977051,190207.0535888672,194223.2352294922,167308.3116760254,198899.3538360596,191733.1952819824,180831.0321426392,189600.5742797852,198169.4523773193,194121.27363967896,49434.48342514038,50913.96357727051,48283.80372619629,49618.86361312866,51690.70365142822,55628.72424697876,163044.15301513672
14:0 Cholesteryl ester,-0.024733881920821012,7.382186713949929,0.011940212444130793,0.9129873260911425,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,CE,151012.9727783203,174361.71353149414,99233.18690490724,104420.42792510986,202606.45343017575,107908.76762390137,107592.74710083008,105610.56730651855,94036.7070159912,111948.30752563477,107985.74781799316,116114.08819580078,103784.52690124512,95863.90637207033,168315.25177001953,95271.94723510742,103502.50770568848,90300.9059906006,109004.62704467772,39418.46291732788,43653.82319641113,37085.942611694336,36109.662437438965,37524.18278503418,49058.56335067749,34170.76250457764,35977.82231903076,54412.36402511597,44501.42287063599,40449.28260803223,49358.223373413086,151012.9727783203,174361.71353149414,202606.45343017575,107908.76762390137,94036.7070159912,116114.08819580078,103784.52690124512,95271.94723510742,103502.50770568848,39418.46291732788,43653.82319641113,37524.18278503418,49058.56335067749,54412.36402511597,44501.42287063599,85346.74568939209
14:1 Cholesteryl ester,-0.020176594985306627,7.362758516217984,0.007942648831999577,0.9289853193311471,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,CE,146649.31089782715,167934.35008239746,93945.5266494751,103682.6265411377,199691.31356811523,101516.40711975098,105616.70771789552,109536.30744934082,93316.4656982422,114755.32794189452,108556.44799804688,120425.56855773926,103069.94741821288,89815.826416015625,160008.3309020996,99486.52751159668,103306.90727233888,94580.62687683104,112287.36878967284,37575.38257598877,42685.24269104004,36128.2225151062,36776.74267196655,34715.18257904053,45816.14336395264,35097.92267227173,35528.5424118042,53858.74382400513,43761.02275466919,39776.48303985596,47979.98323059082,146649.31089782715,167934.35008239746,199691.31356811523,101516.40711975098,93316.4656982422,120425.56855773926,103069.94741821288,99486.52751159668,103306.90727233888,37575.38257598877,42685.24269104004,34715.18257904053,45816.14336395264,53858.74382400513,43761.02275466919,91728.62675476074
15:0 Campesteryl ester_simulated | 16:0 Cholesteryl ester,0.11391172996994137,8.596970886500275,0.2504098491262994,0.6167866378503928,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,CE,273822.9802246094,292253.8006591797,282307.5396728516,274064.7186279297,247360.9578857422,289878.5213623047,344296.18408203125,306373.8005371094,266253.2185058594,322049.3430175781,299731.0216064453,280976.87927246094,287886.201171875,282733.9587402344,295858.30310058594,280063.2983398437,309868.7003173828,277162.119140625,268143.7779541016,103361.62686157228,121756.2882385254,111289.70825195312,112840.5672302246,103570.74768066406,94190.34649658205,97976.74700927734,105376.86743164062,99011.74743652344,101925.20712280272,107436.90838623048,100182.9266052246,273822.9802246094,292253.8006591797,247360.9578857422,289878.5213623047,266253.2185058594,280976.87927246094,287886.201171875,280063.2983398437,309868.7003173828,103361.62686157228,121756.2882385254,103570.74768066406,94190.34649658205,99011.74743652344,101925.20712280272,268696.0985107422
15:0 Campesteryl ester_simulated | 16:0 Cholesteryl ester_2,0.1138497366010169,8.595161236829922,0.2501386508502037,0.6169774660540625,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,CE,266944.2990722656,288007.4022216797,282309.6809082031,278048.1408691406,252850.63806152344,292477.3010253906,339298.6618652344,303455.8826904297,269787.4794921875,310006.2232055664,299659.14196777344,275199.18005371094,290238.6412353516,279367.6589355469,302988.9415283203,270783.4014892578,308109.24353027344,278571.67907714844,271687.5393066406,109722.42831420898,120988.00839233398,109775.18774414062,112044.8677368164,102070.20748901369,93845.26657104492,90888.4663696289,106071.48748779295,96553.88653564452,105516.18823242188,108698.96670532228,96428.72689819336,266944.2990722656,288007.4022216797,252850.63806152344,292477.3010253906,269787.4794921875,275199.18005371094,290238.6412353516,270783.4014892578,308109.24353027344,109722.42831420898,120988.00839233398,102070.20748901369,93845.26657104492,96553.88653564452,105516.18823242188,281328.5203857422
15:0 Cholesteryl ester,0.09899821931054385,8.469374665974897,0.18936978395140613,0.6634416591866137,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,CE,241246.33728027344,253107.4787597656,257820.4782714844,258305.59765625,229352.2568359375,259193.8380126953,266142.63873291016,266860.19885253906,249117.5584716797,262806.1593017578,267613.71813964844,268693.6774902344,259023.73706054688,247914.3380126953,272503.8608398437,253455.57739257807,264173.32067871094,246816.4970703125,248950.81713867188,105126.76776123048,110598.20782470705,100862.94711303712,114434.50775146484,107702.80712890624,99013.02743530272,93542.90643310548,111157.34732055664,105602.46716308594,101124.08694458008,116445.74822998048,102162.18740844728,241246.33728027344,253107.4787597656,229352.2568359375,259193.8380126953,249117.5584716797,268693.6774902344,259023.73706054688,253455.57739257807,264173.32067871094,105126.76776123048,110598.20782470705,107702.80712890624,99013.02743530272,105602.46716308594,101124.08694458008,248100.27880859372
