Lipid,Class,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
PE (44:3),PE,51180.16342163086,42332.72326660156,27932.442138671875,35370.88250732422,36689.342346191406,43475.38265991211,41041.44250488281,32310.54214477539,49494.123046875,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PE (44:4),PE,50140.94329833984,40639.22268676758,28269.581775665283,29963.881927490234,33438.522216796875,40132.222747802734,42278.96273803711,28749.402114868164,39237.1830444336,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PE (44:5),PE,53839.04364013672,48734.98321533203,26877.54190063477,35554.302825927734,36290.16268920898,45982.8232421875,46399.4631652832,34264.0224609375,42072.36312866211,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PE (44:6),PE,55680.90414428711,46228.063415527344,27094.461906433105,35394.98248291016,38968.92283630371,43923.80337524414,47911.403381347656,37634.0426940918,50487.563568115234,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PE (44:7),PE,54146.58349609375,47192.22329711914,29279.322265625,45718.023193359375,39101.48300170898,51300.06365966797,48806.60363769531,41128.662658691406,42247.16329956055,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PE (44:8),PE,57767.62411499024,49946.54360961914,28761.421920776367,39683.56268310547,35632.16271972656,50418.28308105469,46012.403259277344,38508.54254150391,44680.182678222656,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PE (46:1),PE,42830.04309082031,32985.762268066406,20710.401405334476,26916.962005615234,27062.701858520508,31876.08221435547,36917.66253662109,27632.481910705566,32585.64263916016,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PE (52:4),PE,31303.022232055664,25348.4416885376,18264.801345825195,21123.68147277832,21115.30145263672,24187.70178222656,23526.021484375,19176.801315307617,21515.601501464844,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (18:0),PE,68434.84518432617,73352.38534545898,15873.121112823486,94478.68685913086,61698.66418457031,68088.34405517578,66571.08517456055,78378.76693725586,12523.880874633787,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (18:1),PE,88891.66566467285,142770.71334838867,5630.180393218994,245327.7536315918,74815.1655883789,109239.18850708008,135530.58767318726,190118.36892700195,2986.280235290528,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (20:0),PE,36508.08193969727,35661.482421875,22160.401580810547,15283.621147155762,29335.7822265625,35613.00216674805,33182.06246948242,29272.562103271484,50394.444076538086,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (28:0),PE,66828.90417480469,66795.44430541992,25904.281951904297,48961.7033996582,47881.92323303223,59239.76473999024,59535.46432495117,46987.74301147461,64770.42544555664,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (30:0),PE,392232.9656066895,525280.4710388184,23502.06181335449,1027866.1252593994,263581.3807373047,378353.2616577149,578905.7716674805,822827.6024475098,42619.00257873535,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (32:1),PE,81184.94616699219,76362.72442626953,48284.9035949707,66968.12506103516,61535.884765625,67421.98468017578,73580.26403808594,63721.384338378906,74534.8853149414,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (32:5),PE,52302.68395996094,46034.20330810547,28231.061798095703,43061.14297485352,43602.36289978027,51560.80325317383,46728.762786865234,37026.002502441406,42055.64291381836,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (34:0),PE,67218.92413330078,63391.60482788086,27093.56212234497,57004.86404418945,55357.88400268555,59119.803955078125,60086.18377685547,60737.84414672852,61414.24447631836,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (34:1),PE,78657.66473388672,70563.58502197266,29313.401958465576,66999.5837097168,69418.00555419922,63923.82458496094,71350.74481201172,63323.06378173828,89238.78762817383,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (34:2),PE,93294.78701782228,84561.72573852539,31933.142013549805,97547.72811889648,76969.54638671875,76823.70556640625,85317.30572509766,78987.34591674805,64707.64520263672,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (34:3),PE,58090.26452636719,57702.6044921875,25005.84161376953,45347.08282470703,46661.623291015625,51254.22296142578,50928.58319091797,39389.42266845703,51130.02337646485,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (34:4),PE,66599.54431152344,57064.104064941406,31786.362422943115,42283.68325805664,41446.3830871582,67384.94439697266,53790.38397216797,40294.30340576172,54821.24423217773,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (36:0),PE,55579.62380981445,52393.543548583984,26786.70178985596,44015.74319458008,38816.04290771485,51120.86376953125,46126.7239074707,41524.72317504883,47888.66329956055,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (36:1),PE,78624.86639404297,68186.92483520508,27655.82179260254,61104.56430053711,61800.52429199219,64319.28472900391,65816.24432373047,63164.76403808594,46045.10409545898,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (36:2),PE,86115.74621582031,79278.64544677734,28715.342037200928,62982.884185791016,70934.02456665039,66350.66421508789,67611.78497314453,66696.0844116211,60238.78433227539,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (36:3),PE,90162.94595336914,77896.52615356445,24860.44164276123,65456.62390136719,69075.72525024414,74987.84545898438,76933.68505859375,71872.90441894531,54553.723693847656,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (36:4),PE,90751.82592773438,81019.20614624023,25320.441844940186,63800.684967041016,65351.78482055664,75967.44512939453,79799.72631835938,60569.66442871094,58951.66506958008,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (36:5),PE,65726.00509643555,59482.58499145508,22330.481693267822,52713.86338806152,49022.36318969727,57460.804107666016,61903.16452026367,57476.10424804688,52111.863830566406,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (38:0),PE,248295.6967163086,311507.165222168,35859.18236923218,434109.3088378906,176599.2120361328,251507.4571533203,302816.6423339844,366533.798828125,98827.6455078125,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (38:1),PE,84167.84533691406,78842.14636230469,38610.84281158447,68399.52453613281,68185.32489013672,71408.36505126953,75775.18572998047,67459.20495605469,64799.56494140625,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (38:2),PE,103986.54620361328,80958.96423339844,38215.10263824463,70190.78576660156,65491.543884277344,76056.22564697266,71486.80529785156,68584.60485839844,62723.40478515625,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (38:3),PE,82042.2865600586,74375.80487060547,35139.6026802063,55881.184478759766,59506.10467529297,65397.18395996094,64885.00408935547,57750.544342041016,53738.78381347656,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (38:4),PE,130877.2294921875,117602.40686035156,33944.762268066406,105482.54672241212,100034.32611083984,97347.30651855467,112377.72857666016,97944.74700927734,57848.88397216797,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (38:5),PE,121092.02825927734,105389.40771484376,29663.561908721924,106895.44869995116,106535.42791748048,82201.54516601562,116473.88897705078,111325.44873046876,47719.54364013672,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (38:6),PE,135226.8091430664,116059.1883544922,29924.901988983154,126103.1506652832,130335.78955078124,95076.48684692384,115633.60717773438,118123.86798095705,48624.98318481445,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (40:0),PE,189717.6336669922,172467.27172851562,51347.343868255615,182942.13348388672,181560.6749267578,138525.70959472656,184086.572265625,168456.8321533203,74184.26550292969,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (40:2),PE,75470.1650390625,70881.3451538086,36153.582458496094,55774.68371582031,54995.184143066406,67510.46453857422,66016.34460449219,52476.243591308594,67354.98455810547,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (40:3),PE,98596.84716796876,91777.10650634766,33346.962268829346,89640.32452392578,63903.40478515625,86792.24627685547,91460.64599609376,83173.08697509766,62180.68426513672,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (40:4),PE,98214.52746582033,89598.7660522461,38826.08278656006,78298.72467041016,71622.3646850586,83108.26611328125,88600.82556152344,74809.42590332031,65576.48498535156,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (40:5),PE,139818.8900756836,130401.96868896484,40565.24291992188,124384.84704589844,129952.68920898438,117247.36853027344,133913.3706665039,126644.58758544922,103374.60748291016,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (40:6),PE,675794.8889160156,759719.2194824219,36789.18246459961,827124.1087036133,900752.5665893556,696891.048034668,744172.624206543,915760.4580078124,704991.9232788086,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (42:0),PE,64279.8642578125,63108.14465332031,32577.382232666016,46132.60311889648,49865.383728027344,55479.86444091797,52564.54321289063,49422.96319580078,54419.50369262695,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (42:2),PE,95726.40612792967,85301.68579101562,35548.142654418945,85502.44543457031,64363.6244506836,75606.66552734375,84695.5267944336,71045.50473022461,55708.50402832031,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (42:4),PE,173441.2123413086,194501.28955078125,34530.30256652832,162053.28964233398,195157.3767089844,173177.73260498047,183715.63067626956,159237.07025146484,324055.8346557617,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEo (42:6),PE,158426.65209960938,143702.9087524414,31732.34243774414,104704.80624389648,101626.72674560548,116180.30737304688,126355.46850585938,96166.12683105467,124321.7060546875,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEp (16:0),PE,214841.87295532227,197271.03378295896,24910.341918945312,339464.2777404785,159676.39315795898,195959.39208984372,291089.1568603516,287053.1764831543,54986.14303588867,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEp (20:0),PE,48970.544189453125,54936.24334716797,23669.06167602539,32086.68258666992,35011.90234375,46593.84262084961,48702.183349609375,36167.74230957031,64054.60452270508,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEp (28:0),PE,44417.62307739258,41803.46250915527,19323.44142150879,37828.12260437012,36251.10283660889,40877.34255981445,37010.34226989746,30993.082244873047,45536.66323852539,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEp (30:0),PE,58625.26409912109,55591.743713378906,22156.981506347656,40800.00325012207,42621.24365234375,55972.22445678711,54301.42367553711,41634.782791137695,42990.90328979492,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEp (30:1),PE,56323.44415283203,58983.143798828125,22415.0016784668,45886.02265930176,44158.14392089844,50216.50343322754,51592.46270751953,40989.96270751953,62109.14465332031,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEp (32:1),PE,65226.0048828125,57085.58349609375,22913.02165222168,55198.62328338623,48173.68394470215,50688.26373291016,57231.72506713867,44509.00297546387,61631.52438354492,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEp (34:4),PE,52623.74395751953,48710.80349731445,27924.52166366577,34615.64236450195,36340.96203613281,96842.3468017578,47819.54357910156,36713.9026184082,53312.76406860352,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEp (36:5),PE,79311.46520996094,85327.76672363281,34741.402351379395,70511.28588867188,71109.1653137207,83364.22537231445,77771.56591796875,62044.94409179688,88156.58575439453,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEp (36:6),PE,148869.13214111328,123040.38989257812,30879.98217391968,122923.48797607422,128862.90954589844,101786.82678222656,132254.11010742188,135084.10815429688,67523.58465576172,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEp (40:7),PE,108680.54693603516,99946.30603027344,33458.8426361084,93979.96716308594,93555.28619384766,101436.18731689452,98863.16638183594,92707.8070678711,63073.764892578125,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
PEp (42:0),PE,78571.72540283203,64634.80529785156,32115.402145385742,54040.904296875,48854.50347900391,60157.264221191406,58954.06396484375,46848.94338989258,65286.44451904297,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
