Lipid,Group_B,Group_B,Group_B,Group_B,Group__C,Group__C,Group__C,Group__C
Cer(d18:1/31:0),1072.5800666809082,1070.6000747680664,1067.9200820922852,1205.1200790405271,1065.4600715637207,1112.400074005127,1073.8000831604004,1064.4400787353516
Cer(d18:1/32:0),1116.8200721740725,1070.640079498291,1106.460090637207,1074.7600708007812,1100.840072631836,1172.2000885009766,1129.940086364746,1100.2800750732422
Cer(d18:1/33:0),1163.460090637207,1102.2600860595703,1068.0000801086426,1076.9000854492188,1105.9800758361816,1081.8800811767578,1179.3000831604004,1071.6000709533691
Cer(d18:1/34:0),1112.3400802612305,1070.3200721740725,1109.2400741577148,1109.1400756835938,1104.5600700378418,1189.3600730895996,1208.2800750732422,1113.8800773620603
Cer(d18:1/35:0),1073.460075378418,1094.820068359375,1127.840087890625,1100.220085144043,1157.62007522583,1140.9000854492188,1149.1600799560547,1133.7200736999512
Cer(d18:2/14:0),1125.54008102417,1171.5200843811035,1109.9400749206543,1089.2600708007812,1103.560073852539,1095.1200828552246,1198.8200759887695,1107.580078125
Cer(d18:2/15:0),1095.260066986084,1086.5400772094729,1067.2400856018066,1128.220069885254,1176.4200744628906,1081.580078125,1062.1800689697266,1140.820087432861
Cer(d18:2/16:0),1176.6800956726074,1098.6000747680664,1109.700080871582,1227.8200759887695,1163.360088348389,1159.9400825500488,1098.460075378418,1212.7200813293457
Cer(d18:2/18:1),1072.5400733947754,1069.4600791931152,1184.8800926208496,1114.2200736999512,1064.980079650879,1081.9800834655762,1083.480079650879,1079.880069732666
Cer(d18:2/20:0),1097.1200828552246,1221.6200828552246,1083.320083618164,1455.320083618164,1175.9400749206543,1459.080108642578,1456.680103302002,1094.5800857543943
Cer(d18:2/20:1),1170.9800872802734,1069.0200805664062,1067.0800857543943,1075.6600761413574,1064.220069885254,1122.4000778198242,1064.380069732666,1099.1800727844238
Cer(d18:2/21:0),1083.8200798034668,1069.3000717163086,1066.7600784301758,1099.8400802612305,1111.9600791931152,1177.0400772094729,1105.9600677490234,1065.2800750732422
Cer(d18:2/22:0),1166.720085144043,2237.380168914795,1170.5200881958008,2165.9201469421387,1800.4401397705078,3534.1402587890625,3266.120216369629,1465.7200927734375
Cer(d18:2/23:0),1294.660099029541,1434.520107269287,1212.840087890625,1193.1000900268557,1093.740089416504,1515.5801010131836,1595.0801239013672,1269.4200973510742
Cer(d18:2/25:0),1212.760097503662,1213.260082244873,1067.4800643920898,1166.7000923156738,1119.980079650879,1088.2000770568848,1062.9600715637207,1109.680088043213
Cer(d18:2/27:0),1099.8600730895996,1069.480068206787,1067.8200798034668,1147.2000846862793,1065.160083770752,1064.7600746154783,1160.1000709533691,1065.300075531006
Cer(d18:2/28:0),1072.1000747680664,1069.800067901611,1067.5200805664062,1116.340072631836,1065.9000701904297,1064.1600761413574,1062.720069885254,1159.580093383789
Cer(d18:2/29:0),1072.880069732666,1070.1600723266602,1067.720069885254,1074.7000770568848,1065.2800636291504,1064.5800704956057,1063.1000785827637,1064.720069885254
Cer(d18:2/30:0),1072.920078277588,1070.1200714111328,1068.2400741577148,1099.2200813293457,1064.8200721740725,1079.2600784301758,1126.580078125,1090.6200828552246
Cer(d18:2/32:0),1099.7200813293457,1070.6200790405271,1098.180088043213,1121.3000831604004,1065.7200775146484,1065.580078125,1063.7600784301758,1065.3400764465332
Cer(d20:0/26:0),1130.700080871582,1275.3600959777832,1081.500072479248,1085.440071105957,1082.7800788879397,1166.3400802612305,1268.9800720214844,1234.2200927734375
CerP(d18:0/16:0),1154.9000854492188,1200.8400917053225,1080.3600845336914,1165.220085144043,1134.9800720214844,1223.6800918579102,1103.8200759887695,1074.0600776672363
CerP(d18:1/12:0),1234.1800918579102,1257.7200965881348,1146.580078125,1241.1600761413574,1233.1600914001465,1190.160083770752,1150.4400749206543,1450.56010055542
CerP(d18:1/14:0),1072.7600631713867,1328.9401016235352,1100.320083618164,1163.5200881958008,1323.0400924682615,1133.7400741577148,1246.9400939941406,1240.1000938415527
CerP(d18:1/16:0),2859.8202209472656,3411.100227355957,2130.260162353516,3686.940200805664,2410.8201942443848,3916.3402824401855,3817.960285186768,2147.200164794922
CerP(d18:1/18:0),1305.8400917053225,2189.220146179199,1675.400127410889,1852.720115661621,1512.5601043701172,2737.820224761963,1904.1601371765137,1858.5801239013672
CerP(d18:1/20:0),1087.140079498291,1069.780071258545,1137.0800971984863,1107.6800727844238,1065.6000747680664,1121.220085144043,1062.8200645446775,1163.120086669922
CerP(d18:1/22:0),1119.5600814819336,1069.7800636291504,1078.5600852966309,1124.1000747680664,1065.560073852539,1255.1800842285156,1075.1800689697266,1077.7800788879397
CerP(d18:1/24:0),1098.940071105957,1072.180076599121,1110.900074005127,1202.5400772094729,1065.160083770752,1064.400074005127,1225.500087738037,1097.9000816345217
CerP(d18:1/24:1(15Z)),1122.04008102417,1151.1600799560547,1268.0000839233398,1192.7200736999512,1064.6600799560547,1169.6400833129885,1115.2600898742676,1221.8200798034668
CerP(d18:1/26:0),1139.520076751709,1275.0800895690918,1102.9000816345217,1113.280071258545,1065.6800804138184,1083.3800811767578,1248.7400856018066,1141.480094909668
CerP(d18:1/26:1(17Z)),1101.1600761413574,1335.9400939941406,1198.0000915527344,1451.4600868225098,1153.5400848388672,1512.0801048278809,1360.380100250244,1283.0800819396973
CerP(d18:1/2:0),1072.6400756835938,1087.500072479248,1090.6000785827637,1074.1000785827637,1095.6800727844238,1071.3200721740725,1113.6800727844238,1110.6000785827637
CerP(d18:1/8:0),1168.8000831604004,1159.8800773620603,1097.420078277588,1174.9600791931152,1109.4000778198242,1235.7600898742676,1111.1600761413574,1141.060073852539
DG(24:0)_C16:0,1842.440116882324,1871.400127410889,1889.500144958496,1675.7401084899902,1739.2201118469238,1917.6201362609863,1707.7401161193848,1728.380126953125
DG(24:0)_C18:0,1935.0601272583008,1839.6601219177248,1801.7601203918457,1799.160125732422,1684.3001251220703,2147.720146179199,1875.1801223754885,1752.1601295471191
DG(26:0)_C16:0,1940.3801345825195,1817.220123291016,1961.6001319885252,1767.4201278686523,1755.7801055908203,1882.220142364502,1941.4201316833496,1716.9001350402832
DG(26:0)_C18:0,1979.2001495361328,1844.960132598877,1793.3801231384275,2152.9201698303223,1783.9001388549805,2196.2601432800293,1748.500129699707,1907.8001327514648
DG(28:1)_C16:0,1885.440143585205,1708.7601165771484,1752.6201248168943,1802.5601272583008,1756.08012008667,1784.0801315307615,1784.7801208496094,1745.6401290893557
DG(28:1)_C16:1,1970.1401329040527,1918.0601425170896,1932.780128479004,1934.6401252746584,2052.640151977539,1925.960132598877,1974.5401306152344,1977.5401306152344
DG(28:1)_C18:0,3168.680229187012,2911.0602226257324,2373.7601737976074,2092.0001487731934,3285.7201919555664,2850.8001976013184,2513.4401779174805,2316.480155944824
DG(28:1)_C18:1,3338.440223693848,2822.6002082824707,2856.820213317871,2697.600170135498,2590.420177459717,3358.620220184326,2788.66019821167,3037.0802116394043
DG(28:2)_C16:0,1898.320140838623,2034.4201431274412,1801.3201179504397,1770.340129852295,1673.8001289367676,2012.340145111084,1841.2801361083984,1849.440128326416
DG(28:2)_C16:1,1928.0801239013672,2061.480155944824,1948.26012802124,2001.1601371765137,1979.4201278686523,2061.900135040283,1994.0601196289065,2030.3801307678225
DG(28:2)_C18:0,1817.8201446533203,1815.6601333618164,1675.5601043701172,1763.1201210021973,1769.820125579834,1861.3401374816892,1822.6601181030276,1714.3601150512695
DG(28:2)_C18:1,52459.24383544922,31898.762176513672,32628.642700195312,25649.88182067871,36912.28237915039,48097.4836730957,36260.102630615234,36450.90246582031
DG(28:2)_C18:2,2321.0801582336426,2238.100154876709,2186.5201416015625,2318.220169067383,2143.3401527404785,2685.960178375244,2170.400154113769,2353.640163421631
DG(29:0)_C16:0,2033.6801528930664,1826.2001266479488,1805.96012878418,1808.2401237487795,1757.2001190185547,2085.720146179199,1788.500129699707,1835.040126800537
DG(29:0)_C18:0,1773.16011428833,1776.020133972168,1725.9601211547852,1682.0801239013672,1922.3401489257808,1680.820125579834,1703.3801231384275,1728.6601104736328
DG(29:1)_C16:0,2039.940143585205,1877.3601303100584,1771.4401321411133,1758.300121307373,1674.0201034545898,1745.4801330566406,1735.7601203918457,1742.5201263427734
DG(29:1)_C16:1,1969.8001136779783,1975.7601318359373,2039.7001495361328,1975.8201293945312,2052.7001457214355,1924.16011428833,1958.8201332092283,2025.560146331787
DG(29:1)_C18:0,1748.9801177978516,1770.2801208496094,1735.7401084899902,1845.740119934082,1771.1201171875,2000.2601203918457,1768.6601219177246,1753.9001388549805
DG(29:1)_C18:1,2536.300178527832,2087.7001457214355,2075.840133666992,2140.200134277344,2632.8401832580566,2579.960189819336,2090.3201446533203,2465.2801818847656
DG(29:2)_C16:0,1793.960117340088,1918.1601371765137,1747.4801139831543,1729.3201065063477,1768.8401260375977,1991.7001304626465,1806.840129852295,1742.980125427246
DG(29:2)_C16:1,1883.5601081848145,2034.6201515197756,1952.3201370239256,2058.7401390075684,2112.960159301758,2037.580150604248,1990.100128173828,1956.8201370239256
DG(29:2)_C18:0,2569.9001655578613,2268.280170440674,2125.740165710449,2188.9001426696777,2544.660182952881,2812.4001960754395,2422.520175933838,2340.9601669311523
DG(29:2)_C18:1,3122.980213165283,2436.6801795959477,2403.060157775879,2517.5601921081543,2335.020160675049,2944.200206756592,2358.8401641845703,2688.080173492432
DG(29:2)_C18:2,2359.3001594543457,2277.980159759521,2351.880176544189,2419.520175933838,2207.240161895752,2422.56018447876,2360.280158996582,2305.76016998291
DG(30:0)_C16:0,2420.2401542663574,2125.9601554870605,2218.0601692199707,1791.1601181030271,1841.76012802124,2276.260150909424,2107.100154876709,1847.2401237487795
DG(30:0)_C18:0,1935.1001243591309,1745.9201126098633,1676.1400985717771,1700.5201225280762,1694.9401168823242,1748.6201210021973,1809.040126800537,1829.020122528076
DG(30:1)_C16:0,3578.8602600097656,2805.320205688477,3163.9802017211914,2383.08016204834,1961.860122680664,3692.38028717041,2905.520198822021,2319.2801551818848
DG(30:1)_C16:1,2036.4201354980469,2120.600154876709,2201.100154876709,2207.960159301758,2131.6401290893555,2123.6801414489746,2480.560176849365,2172.580142974853
DG(30:1)_C18:0,1824.480117797852,1922.6201438903809,1999.520133972168,1899.3201446533203,2370.380172729492,1922.4201278686523,1694.2601203918457,1942.1601295471191
DG(30:1)_C18:1,4983.900341033936,3703.2402725219727,4059.980297088623,3430.9602394104004,3751.8002586364746,3967.460266113281,3436.300247192383,3709.4402465820312
DG(30:2)_C16:0,7125.440547943115,2973.3201866149902,8486.640460968018,2340.62015914917,2201.7201499938965,5800.080410003662,3574.480281829834,2032.1601371765137
DG(30:2)_C16:1,2694.380184173584,2885.300201416016,2969.9602088928223,4042.040283203125,3849.5402488708496,2939.0202026367188,3645.92025756836,3707.460262298584
DG(30:2)_C18:0,1953.3201332092283,1753.8801155090332,1756.5801277160645,1758.9001121520996,1695.5801124572754,1734.8401107788086,1777.220127105713,1776.8801155090332
DG(30:2)_C18:1,15532.721214294434,9479.540683746338,10012.000648498535,8037.040565490723,10277.080711364746,13571.721069335938,10971.580711364746,9337.32063293457
DG(30:2)_C18:2,4007.500270843506,3222.200218200684,3314.600246429444,3856.9802589416495,2561.640182495117,3487.5002517700195,2862.980178833008,3230.8002128601074
DG(30:3)_C16:0,1859.1001319885252,1729.520133972168,1856.4401359558103,1675.2801208496094,1683.7401161193848,1876.100128173828,1795.140121459961,1698.4601364135742
DG(30:3)_C16:1,2221.9001502990723,3321.1802253723145,3474.600200653076,6825.180461883545,5841.140487670898,5374.040390014648,7033.300437927246,6037.100452423096
DG(30:3)_C18:0,1885.6401252746584,1768.700122833252,1697.7801132202148,1747.58012008667,1736.960117340088,1819.16011428833,1738.4201126098633,1733.340129852295
DG(30:3)_C18:1,2174.3801345825195,2060.960132598877,2210.2801551818848,1997.9201354980469,1958.9001388549805,1994.760150909424,1943.9001235961916,1957.160144805908
DG(30:3)_C18:2,2752.360221862793,2503.2401847839355,2369.240161895752,2348.980167388916,2335.360153198242,2352.1201667785645,2347.880153656006,2524.520179748535
DG(31:0)_C16:0,2485.2401847839355,2198.4601440429688,1958.0801429748533,1752.9001235961914,2011.0201263427732,2368.5001525878906,2169.400157928467,2164.6001472473145
DG(31:0)_C18:0,1868.840129852295,1825.1601371765137,1688.820110321045,1789.4401168823242,1789.3801307678225,1753.4801216125488,1687.4801292419434,1844.3201332092283
DG(31:1)_C16:0,1922.0601272583008,1782.0401153564453,1801.720115661621,1694.8201217651367,1791.5201301574707,1999.0201377868648,1795.18013381958,1799.9601249694824
DG(31:1)_C16:1,1996.6801376342771,1974.840129852295,1919.660140991211,1988.5801315307615,2204.4401626586914,1992.3001441955569,2309.9801750183105,2157.3201332092285
DG(31:1)_C18:0,1845.9001159667969,1765.4601364135742,1724.660125732422,1741.800121307373,1920.440128326416,1842.4201354980469,1742.7601203918457,1842.040134429932
DG(31:1)_C18:1,3424.000228881836,2521.620185852051,3278.6802139282227,2547.780185699463,2722.200183868408,3601.1802406311035,3005.76021194458,3108.240226745605
"DG(31:2),DG(P-14:0/18:1)_C16:0",2004.7001419067385,2023.10013961792,1955.2001419067385,1810.220127105713,1756.5001106262207,1853.3801307678225,1779.360122680664,1783.9001350402832
"DG(31:2),DG(P-14:0/18:1)_C16:1",2015.6601219177248,2052.8601570129395,1994.0801429748533,2010.7601432800293,1982.7401390075684,1938.540138244629,2307.7201538085938,1955.380126953125
"DG(31:2),DG(P-14:0/18:1)_C18:0",2005.3601608276367,2011.860137939453,1787.4601249694824,2083.4001388549805,1865.9201354980469,1747.0401306152344,1783.3801155090332,1910.2401313781736
"DG(31:2),DG(P-14:0/18:1)_C18:1",3158.040256500244,2790.060199737549,2409.4001693725586,2207.2401542663574,2604.880176544189,3257.32022857666,3218.640243530273,3107.380210876465
"DG(31:2),DG(P-14:0/18:1)_C18:2",2563.5801887512207,2352.680164337158,2272.000160217285,2305.980155944824,2221.080150604248,2414.280174255371,2190.8401641845703,2193.980155944824
DG(31:3)_C16:0,1776.7201080322266,1780.8601188659668,1681.0001220703125,1706.9001121520996,1696.960105895996,1767.1201362609863,1710.360126495361,1735.2401161193848
DG(31:3)_C16:1,1939.5801429748533,2039.680156707764,1885.9801216125488,2161.7601585388184,1905.16011428833,1890.3801345825195,2242.72017288208,2031.1601257324216
DG(31:3)_C18:0,1855.7801208496091,1809.060131072998,1756.8601112365725,1753.100112915039,1907.1001358032229,1968.980136871338,1754.900119781494,1760.2401313781738
DG(31:3)_C18:1,2092.100151062012,2032.820140838623,2045.820140838623,2100.7201499938965,1914.5401306152344,2048.220146179199,1979.6601333618164,2104.0401496887207
DG(31:3)_C18:2,2564.660182952881,2260.5201530456543,2425.180160522461,2276.100166320801,2126.980155944824,2219.440158843994,2293.6001586914062,2269.860176086426
DG(32:0)_C16:0,4552.280292510986,2612.0401725769043,3871.320316314697,2491.5801544189453,3145.180229187012,4507.140335083008,3680.860244750977,2918.960189819336
DG(32:0)_C18:0,2000.540134429932,1800.3201293945312,1808.260124206543,1855.700138092041,1997.160140991211,1939.940143585205,1953.6001358032229,1823.600128173828
DG(32:1)_C16:0,4075.840278625488,2488.040168762207,3759.5202713012695,2309.440158843994,2399.0801544189453,4421.36026763916,2806.900203704834,2615.9401779174805
DG(32:1)_C16:1,2624.0201835632324,2482.6201972961426,2274.0801696777344,4155.040252685547,4745.560371398926,4247.320243835449,5383.140407562256,5407.940448760986
DG(32:1)_C18:0,3453.6202392578125,2672.040195465088,2252.9401817321777,2495.8601684570312,2940.4802017211914,2963.3201866149902,2665.400173187256,2752.9801864624023
DG(32:1)_C18:1,7221.040466308594,5057.920314788818,4436.66032409668,3971.5202598571777,4823.220367431641,6704.36047744751,5007.640380859375,6058.400428771973
DG(32:2)_C16:0,2415.9201698303223,2240.6601600646973,2133.5601539611816,1950.4401359558103,1967.6001167297363,2096.7801551818848,2071.7401542663574,1866.940128326416
DG(32:2)_C16:1,2728.14017868042,2467.2801818847656,2445.14017868042,4275.760299682617,3827.8402709960938,3658.160251617432,4727.000350952148,4677.220401763916
DG(32:2)_C18:0,2207.9801635742188,1850.8201332092283,1847.280128479004,2035.1601333618164,1791.1001205444336,1876.3601417541504,1954.680126190185,1894.18013381958
DG(32:2)_C18:1,10487.70066833496,6153.660472869873,7578.880508422852,6246.400451660156,7097.680435180664,9204.920658111572,6771.240509033203,7333.76049041748
DG(32:2)_C18:2,3936.44026184082,4050.900321960449,3054.3001823425293,5791.680370330811,3046.380214691162,6095.720413208008,5182.480308532715,4225.060272216797
DG(32:3)_C16:0,1974.70015335083,1786.5201263427734,1906.480136871338,1771.3401222229004,1778.3401222229004,1736.8201179504397,1755.5801239013672,1731.9601287841797
