Lipid,Group_D,Group_D,Group_D,Group_D,Group__A,Group__A,Group__A,Group__A
"PC(42:7),PC(41:0),PC(O-42:0)",22462.721508026123,18986.361618041992,17502.34160232544,14875.340881347656,7549.50061416626,16468.06086730957,5604.700244903564,6294.980434417725
"PC(42:8),PC(41:1),PC(O-42:1),PC(P-42:0)",16064.661331176758,15399.98095703125,12823.801052093506,13027.101131439207,5998.480567932129,11917.40064239502,3962.260269165039,5042.8203048706055
"PC(42:9),PC(41:2),PC(O-42:2),PC(P-42:1)",19188.821891784668,16276.740825653076,11997.100845336914,9116.480670928957,5221.140354156494,11546.760738372805,4496.980308532715,4129.280345916748
PC(43:2),2338.620162963867,2239.700149536133,2510.400146484375,2026.7801666259768,1468.300106048584,2257.020126342773,1332.980094909668,1393.2000923156738
"PC(43:4),PC(O-44:4)",3698.280204772949,2859.4402351379395,3773.040313720703,2077.7801475524902,1884.620105743408,3109.7602310180664,1674.1801109313965,2016.0601348876955
PC(43:6),3028.020191192627,2813.580192565918,2666.480152130127,1907.6401329040527,1574.56010055542,2700.1801948547363,1263.6800842285156,1490.9601135253906
PC(44:0),1532.720127105713,1750.0201263427734,1320.360088348389,1179.0000915527344,1061.9600715637207,1715.5401344299316,1046.9800720214844,1358.6200904846191
PC(44:1),1533.2601203918457,1534.140106201172,1633.7601013183594,1491.9201126098633,1347.960105895996,1672.420139312744,1064.2400665283203,1161.740077972412
"PC(44:10),PC(O-44:3)",3955.820255279541,4106.70032119751,3871.520179748535,3469.100257873535,2166.5201721191406,3574.16015625,1655.360122680664,2490.6601600646973
"PC(44:12),PC(O-44:5)",7094.1804847717285,5984.62024307251,6183.340408325195,3780.6202812194815,2313.600170135498,5405.060405731201,1674.8201026916504,2633.7401847839355
PC(44:2),3059.8401985168457,2556.6801376342773,2025.8001251220703,2050.6001358032227,1502.0601196289062,2382.860221862793,1096.5400772094729,1374.260108947754
PC(44:3),6627.580410003662,5797.680332183838,3809.240257263184,4153.420295715332,2650.2602195739746,3610.2603149414062,2113.760162353516,2275.3201293945312
PC(44:4),15250.4408493042,13636.260791778564,10390.300678253174,7996.520511627197,5346.680366516113,9307.160720825195,3834.3802642822266,3672.0402755737305
PC(44:5),57187.62357711792,49848.1047782898,35291.76277923584,31906.36152267456,11522.541030883787,31485.26229095459,12167.340839385986,11854.26082611084
PC(44:6),34413.081550598145,30797.341945648197,26113.9617729187,23199.24155426025,9644.020778656006,20272.941455841064,5868.5403480529785,8622.640689849854
"PC(44:7),PC(43:0)",14590.780963897703,12867.62068939209,10417.680755615234,9432.060947418213,3794.6802253723145,7669.700439453125,3337.2202339172363,3102.740188598633
"PC(44:8),PC(43:1)",2523.0001640319824,2394.0401458740234,2459.200164794922,2378.5001792907715,1729.6601333618164,2386.8001556396484,1262.1000862121582,1459.3800964355469
PC(46:0),1187.8600730895996,1110.0000762939453,1193.6200904846191,1076.1000747680664,1079.4000778198242,1159.4800872802734,1017.3200759887696,1060.6600761413574
PC(46:1),1002.6000747680664,1275.520092010498,1516.8801193237305,1013.360080718994,1188.460090637207,1429.6200828552246,1083.5800857543943,1182.060073852539
PC(46:2),1268.180088043213,1411.020107269287,1303.6400909423828,1196.7200736999512,1136.2400703430176,1341.6601066589355,995.5800704956056,1383.2400970458984
PC(48:0),1027.5000762939453,1231.340087890625,1187.5200805664062,1126.2000770568848,996.2400665283204,1018.1600799560548,1047.2200660705566,1050.6800689697266
PC(48:2),1074.9200706481934,1122.8000793457031,1009.0600738525392,1062.1400756835938,1054.1600799560547,1090.8400650024414,1007.5800743103028,1053.7200775146484
"PC(4:0),LPC(5:0)",1249.6400871276855,1252.700096130371,1206.6800727844238,1019.6000709533693,1029.480079650879,1238.600082397461,1155.4600830078125,1062.5600662231443
PC(50:0),1129.2200813293457,1131.8600769042969,1054.6000709533691,1042.3400764465332,996.6200714111328,994.1200637817384,1045.2200736999512,1096.4400749206543
PC(52:0),1098.4400749206543,1053.1400756835938,1020.5000686645508,1021.0600662231444,1000.4400749206544,1036.0800666809082,996.0600738525392,1054.5000801086426
PC(52:4),1064.480079650879,999.940071105957,1059.3600769042969,1062.3600730895996,995.1200790405272,997.4600639343262,1034.9800758361816,995.820068359375
PC(54:12),1000.4800682067872,1053.8600730895996,1107.680088043213,1004.9800758361816,996.0600700378418,1117.1800804138184,995.7000694274902,995.2800788879396
PC(56:12),1032.6000633239746,1042.2800750732422,1084.480068206787,1049.5600776672363,1046.5200805664062,1096.0000762939453,1033.000072479248,995.8200645446776
PC(56:8),1325.9600791931152,1020.0200653076172,1158.9200859069824,1158.3200798034668,1192.2200813293457,988.5200729370116,1008.680061340332,1034.9200706481934
PC(56:9),1079.4600715637207,1342.820095062256,1218.380084991455,1001.1000633239746,1040.460075378418,1270.7801055908203,1004.860080718994,1146.360092163086
"PC(6:0),LPC(7:0)",1183.6200790405271,957.2800712585448,1086.5800704956057,965.1800765991212,959.4800682067872,1135.920078277588,1021.4600715637208,1005.340061187744
"PC(8:0),LPC(9:0)",1416.4601020812988,1234.500087738037,1192.740089416504,1034.9200744628906,1090.62007522583,1525.0201225280762,1091.1800804138184,1013.8800582885742
PC(O-12:1),1095.0200881958008,1120.820083618164,1018.9800682067872,1000.520076751709,1113.5200653076172,1142.000072479248,1035.3200798034668,1021.5600776672364
"PC(O-13:1),LPC(P-14:0)",1225.4800987243652,1150.4000854492188,1035.760066986084,1019.6600685119628,1042.7400817871094,1082.7000732421875,1072.3400802612305,1075.8400840759275
"PC(O-38:8),PC(36:1),PC(O-37:1),PC(P-37:0)",495314.7168121338,757498.5257110596,458767.94508361816,479906.3336486816,231184.0928268433,326673.2050628662,195178.45514678955,233969.45586395264
"PC(O-38:9),PC(36:2),PC(O-37:2),PC(P-37:1)",2523777.044708252,4021933.746887207,2410971.135131836,2788119.0792007446,1155727.9381103516,1562018.9729156494,857714.7218170166,1211874.863708496
"PC(O-40:9),PC(38:2),PC(P-39:1)",406700.0133094788,331321.74838638306,254025.37991333008,230111.74084472656,110278.48899841309,256554.51931762692,66417.48447036743,79179.84465789795
"PE(12:0),LPE(13:0)",1246.7800941467283,1325.880084991455,1335.9600944519043,1222.860080718994,1209.7200813293457,1374.4600982666016,1333.980094909668,1294.5400886535645
"PE(16:0),LPE(O-18:0)",1226.1800956726074,1337.3600845336914,1320.840106964111,1314.180076599121,1557.0401153564453,1339.820087432861,1342.2800941467283,1246.2400932312012
"PE(20:0),LPE(21:0)",1226.180088043213,1254.360092163086,1283.3400955200195,1298.0201110839844,1271.400089263916,1440.6600875854492,1278.8600845336914,1251.560089111328
PE(24:0),1290.9801025390625,1235.6000900268557,1440.7400970458984,1223.1000747680664,1510.5401191711426,1374.5600929260254,1286.3800888061523,1312.9000968933103
PE(25:0),1226.1600875854492,1217.720085144043,1327.0001029968262,1242.7600936889648,1278.6000862121582,1293.1400871276855,1357.9800987243652,1301.320087432861
PE(26:0),1226.0800857543943,1310.8200912475586,1294.5001068115234,1223.0800895690918,1298.06010055542,1332.9001007080078,1208.5400848388672,1263.5800895690918
PE(26:1),1262.6800842285156,1291.360092163086,1293.6000938415527,1223.2400932312012,1246.0600852966309,1343.1801071166992,1262.7600898742676,1260.54008102417
"PE(27:0),PE(O-28:0)",1226.220085144043,1256.260097503662,1358.560089111328,1223.180088043213,1324.440097808838,1261.3400802612305,1244.4800987243652,1302.2200965881348
"PE(27:1),PE(P-28:0)",1302.3000831604004,1320.320087432861,1304.1600952148438,1257.6400909423828,1421.000099182129,1449.7200965881348,1302.3201065063477,1237.5000762939453
"PE(28:1),PE(P-29:0)",1241.8800964355469,1432.180103302002,1294.1600914001465,1254.7800788879397,1402.5001029968262,1341.0000915527344,1389.4600868225098,1209.7800750732422
PE(28:2),1225.6000900268557,1325.1200942993164,1271.260082244873,1223.1000862121582,1312.0000953674316,1235.8600769042969,1209.1000862121582,1229.9800758361816
"PE(29:0),PE(O-30:0)",1226.0000801086426,1265.1000900268557,1281.7600898742676,1250.7000846862793,1219.6000862121582,1259.680076599121,1325.5000839233398,1209.6800842285156
"PE(29:1),PE(O-30:1),PE(P-30:0)",1241.4600868225098,1266.7600898742676,1264.9200859069824,1263.980079650879,1305.2200927734375,1269.3600769042969,1217.14009475708,1281.3600959777832
"PE(29:2),PE(P-30:1)",1242.7800827026367,1227.7200813293457,1247.8000831604004,1223.2000885009766,1342.8600997924805,1280.8200912475586,1285.3200912475586,1210.1600875854492
"PE(30:0),PE(O-31:0)",1307.5201034545898,1557.4201126098633,1503.5200996398926,1272.5200843811035,1446.840106964111,1560.6200981140137,1368.7800979614258,1222.4000968933103
"PE(30:1),PE(O-31:1),PE(P-31:0)",1315.420093536377,1222.1600875854492,1347.520092010498,1338.9000930786133,1384.7800979614258,1446.2800903320312,1229.6800994873047,1209.2000923156738
"PE(30:2),PE(P-31:1)",1226.4600944519043,1277.4400901794434,1305.460105895996,1223.7400856018066,1253.3800811767578,1210.1400871276855,1267.240089416504,1209.7400856018066
PE(30:3),1226.1800842285156,1258.660083770752,1243.5000915527344,1258.0200996398926,1211.0000953674316,1250.5800819396973,1286.7800788879397,1270.4400825500488
PE(30:4),1251.64009475708,1269.920093536377,1349.060089111328,1222.940086364746,1231.7800941467283,1210.7800827026367,1240.2600898742676,1209.4200859069824
"PE(31:0),PE(O-32:0)",1225.6400871276855,1403.4600982666016,1453.0601119995115,1222.7200889587402,1458.2801055908203,1295.1000862121582,1271.7400932312012,1209.7600746154783
"PE(31:1),PE(O-32:1),PE(P-32:0)",1303.420093536377,1403.9801025390625,1349.5600852966309,1223.4600830078125,1506.4401054382324,1353.940097808838,1344.1801109313965,1279.0600852966309
"PE(31:2),PE(P-32:1)",1225.6000938415527,1219.120086669922,1296.860092163086,1269.3400802612305,1325.0801010131836,1310.0600852966309,1209.4600830078125,1294.8000869750977
PE(31:3),1239.1400871276855,1340.740089416504,1420.4800910949707,1222.9600944519043,1285.2400932312012,1260.460075378418,1393.7201118469238,1225.200080871582
PE(31:4),1252.9401016235352,1218.5600776672363,1296.0200881958008,1222.940086364746,1240.620086669922,1228.360080718994,1209.4600868225098,1250.440086364746
"PE(32:0),PE(O-33:0)",1948.3201484680176,3310.540256500244,3123.0202255249023,1792.620147705078,2752.500160217285,2779.1401596069336,1951.820110321045,1431.8001098632812
"PE(32:1),PE(O-33:1),PE(P-33:0)",3475.040283203125,5341.9003982543945,4263.900260925293,2210.54012298584,8608.96036529541,6016.660411834717,2503.4801750183105,2127.9001274108887
"PE(32:2),PE(O-33:2),PE(P-33:1)",1552.6401023864746,2023.9601516723635,1658.2401275634766,1503.7401084899902,2351.160167694092,2125.500160217285,1777.7801132202148,1385.9401092529297
"PE(32:3),PE(P-33:2)",1331.420093536377,1288.7200965881348,1253.7800827026367,1223.1800842285156,1293.7400970458984,1274.2600898742676,1243.4400939941406,1258.7800903320312
"PE(32:4),PEd(O-34:4)",1225.220085144043,1282.0200881958008,1256.7600898742676,1223.560089111328,1241.8400764465332,1233.5000839233398,1246.820087432861,1209.3800888061523
PE(32:5),1290.120086669922,1290.5800971984863,1271.4400901794434,1268.120101928711,1219.020092010498,1216.5200653076172,1259.240089416504,1209.3800888061523
"PE(33:0),PE(O-34:0)",1357.5200958251953,1620.8001022338867,1523.040096282959,1433.7400932312012,1509.7000923156738,1610.180118560791,1332.8800964355469,1266.9200897216797
"PE(33:1),PE(O-34:1),PE(P-34:0)",1581.500114440918,2122.5401573181152,2394.4601669311523,1578.1001243591309,2666.020206451416,2978.0602416992188,1575.7401237487793,1353.6000938415527
"PE(33:2),PE(O-34:2),PE(P-34:1)",1659.2601203918457,2265.480152130127,2047.540126800537,1474.7800979614258,1837.5401191711424,2166.6401443481445,1399.2000923156738,1246.4001007080078
"PE(33:3),PE(O-34:3),PE(P-34:2)",1264.3800964355469,1446.2001037597656,1390.700107574463,1280.800090789795,1486.2001152038574,1505.6801071166992,1313.0800857543943,1229.960090637207
"PE(33:4),PE(O-34:4),PE(O-34:4),PE(P-34:3)",1226.0200958251953,1239.320087432861,1249.1600914001465,1257.1000900268557,1211.2600860595703,1286.5200805664062,1243.2400932312012,1249.4000854492188
"PE(33:5),PE(P-34:4)",1233.4800987243652,1341.9400939941406,1220.3000831604004,1222.6400871276855,1242.2200889587402,1311.0000915527344,1209.54008102417,1250.1200942993164
"PE(34:0),PE(O-35:0)",3370.9002723693848,5569.540321350098,7342.600498199463,2634.140235900879,6005.220417022705,5876.740375518799,3020.1202239990234,2117.3401527404785
"PE(34:1),PE(O-35:1),PE(P-35:0)",30615.96245956421,73484.66251754761,75205.84498977661,22089.84188079834,82125.92652511597,75433.944606781,20082.981658935547,12727.700927734377
"PE(34:2),PE(O-35:2),PE(P-35:1)",109164.52890396118,298231.44007492065,278752.8394241333,85789.36762619019,363828.9655380249,251879.61716079712,71144.80545425415,41624.223361968994
"PE(34:3),PE(P-35:2)",10726.241024017334,28104.08193588257,22701.7416305542,9934.900596618652,30379.382160186768,21372.92134475708,8204.500583648682,5126.000411987305
PE(34:4),1599.200107574463,2056.040142059326,1881.6201438903809,1737.2801208496094,2362.260139465332,2018.4601364135744,1479.6200942993164,1276.0200996398926
PE(34:5),1225.720085144043,1311.9001007080078,1239.0200881958008,1223.7400856018066,1244.960090637207,1351.8400917053225,1256.0400848388672,1271.7400932312012
PE(34:6),1226.240089416504,1308.620086669922,1314.340087890625,1246.5200805664062,1266.0800971984863,1337.3800926208496,1271.4600982666016,1239.2000732421875
"PE(35:3),PE(O-36:3),PE(P-36:2)",1976.500144958496,3888.240283966065,3734.420249938965,2236.06014251709,3839.6403045654297,4187.540279388428,2106.460132598877,1573.8000984191897
"PE(35:4),PE(O-36:4),PE(P-36:3)",1819.340133666992,3019.74019241333,2713.760196685791,1778.320125579834,2981.2601890563965,5622.420360565186,2112.320152282715,1415.4001007080078
"PE(35:5),PE(O-36:5),PE(P-36:4)",1985.7401580810547,3755.920341491699,3318.8402557373047,2015.1401481628416,2892.3002166748047,3360.400283813477,2521.5401649475098,1519.3401184082031
"PE(35:6),PE(P-36:5)",1257.9800910949707,1309.4801063537598,1352.9001007080078,1261.440071105957,1454.6800994873047,1412.4401054382324,1274.2600860595703,1253.8001022338867
"PE(36:3),PE(P-37:2)",109912.96871566772,321169.01819992065,370683.67947387695,142175.79233551025,358393.34533309937,290217.6212158203,115000.10958862305,57717.36401367188
"PE(36:4),PE(O-37:4)",190774.01754760745,626767.0064582825,605967.1866226196,176517.91172790527,627081.4021835327,473676.3514022827,241647.88961791992,93391.74560165404
PE(36:5),15579.720916748049,43780.40370178223,33799.78253173828,14627.281322479248,53572.1231880188,31897.12224578857,16681.46137237549,7959.240428924561
PE(36:6),2001.1601829528809,3260.600227355957,2654.100170135498,1765.1801147460938,3226.000240325928,2300.6601638793945,1725.440113067627,1480.3800964355469
"PE(36:7),PE(35:0),PE(O-36:0)",1354.0800971984863,1674.520107269287,1776.6601066589355,1278.5600967407229,1533.1600914001465,1384.9601097106934,1313.540096282959,1393.5201110839844
"PE(36:8),PE(dO-38:8),PE(35:1),PE(O-36:1),PE(P-36:0)",2101.620140075684,3182.3202018737798,3464.700260162353,2105.7801513671875,3794.6801986694336,3596.4401817321777,1811.1601333618164,1648.6001091003418
"PE(37:3),PE(O-38:3),PE(P-38:2)",2234.3401527404785,4895.140441894531,5319.940406799316,2780.980224609375,4490.520332336426,5317.800399780273,2421.440158843994,1635.8201217651367
"PE(37:4),PE(O-38:4),PE(P-38:3)",6772.520397186279,22586.300830841064,23491.90157699585,8639.380584716797,18147.64130783081,24806.62188339233,9597.560760498049,4678.580341339111
"PE(37:5),PE(O-38:5),PE(P-38:4)",3600.480297088623,8231.200580596924,8336.880718231201,3317.9801750183105,6341.400489807129,7923.20040512085,4116.740329742432,2434.880199432373
"PE(37:6),PE(O-38:6),PE(P-38:5)",2522.280174255371,6164.380470275879,6466.400405883789,2537.2801818847656,5046.70036315918,5470.200347900391,3330.320255279541,2080.9201583862305
"PE(37:7),PE(P-38:6),PE(36:0),PE(O-37:0)",2068.980129241944,5373.04035949707,4709.100299835205,1947.820106506348,3710.680316925049,5371.960521697998,2637.860195159912,1961.3201522827148
PE(38:3),51367.94504928589,182048.75372314453,189589.2563972473,56520.923973083496,142524.48964309692,143529.96759796143,88242.88623428345,35185.722999572754
PE(38:4),396499.0037727356,1398240.722618103,1411823.314201355,431721.6061820984,1035701.9266357422,1009642.1360244752,756921.3419570923,286432.1221847534
PE(38:5),195421.09267044067,619842.1451416016,684143.9369659424,234110.6393508911,610765.4413566589,557276.383518219,330567.32273101807,136027.34977722168
PE(38:6),292438.47814941406,974058.0203094482,1070978.4516105652,384741.5882644653,840696.7012138367,809242.5590896606,506497.6899032593,200441.4928894043
"PE(38:7),PE(37:0),PE(O-38:0)",12058.000984191896,36870.40240859985,35676.16302108765,16001.32088470459,37057.36260986328,32227.90263748169,20329.02128982544,7121.100563049316
"PE(38:8),PE(dO-40:8),PE(37:1),PE(O-38:1),PE(P-38:0)",1805.6401405334475,2630.380195617676,3161.620231628418,1729.6001091003418,2865.300243377685,3035.380210876465,1653.620132446289,1316.000087738037
