Lipid,Group_B,Group_B,Group_B,Group_B,Group__A,Group__A,Group__A,Group__A
Cer(d18:1/31:0),1072.5800666809082,1070.6000747680664,1067.9200820922852,1205.1200790405271,1073.5200729370115,1069.7600784301758,1074.6400718688965,1155.140079498291
Cer(d18:1/32:0),1116.8200721740725,1070.640079498291,1106.460090637207,1074.7600708007812,1153.5000839233398,1069.3800811767578,1103.7800827026367,1173.880084991455
Cer(d18:1/33:0),1163.460090637207,1102.2600860595703,1068.0000801086426,1076.9000854492188,1180.6400756835938,1070.6200790405271,1108.3600730895996,1133.6400756835938
Cer(d18:1/34:0),1112.3400802612305,1070.3200721740725,1109.2400741577148,1109.1400756835938,1105.3200798034668,1113.7400817871094,1079.4400672912598,1163.8200798034668
Cer(d18:1/35:0),1073.460075378418,1094.820068359375,1127.840087890625,1100.220085144043,1075.54008102417,1111.2800788879397,1089.7000770568848,1139.460075378418
Cer(d18:2/14:0),1125.54008102417,1171.5200843811035,1109.9400749206543,1089.2600708007812,1074.040069580078,1095.6200790405271,1246.8400764465332,1173.2800827026367
Cer(d18:2/15:0),1095.260066986084,1086.5400772094729,1067.2400856018066,1128.220069885254,1074.3600730895996,1069.2000846862793,1088.9000701904297,1139.0000839233398
Cer(d18:2/16:0),1176.6800956726074,1098.6000747680664,1109.700080871582,1227.8200759887695,1147.940071105957,1133.9400787353516,1111.1800651550293,1276.960090637207
Cer(d18:2/18:1),1072.5400733947754,1069.4600791931152,1184.8800926208496,1114.2200736999512,1135.0600776672363,1069.4600715637207,1096.1200790405271,1114.8600845336914
Cer(d18:2/20:0),1097.1200828552246,1221.6200828552246,1083.320083618164,1455.320083618164,1155.8600845336914,1153.280086517334,1259.8200798034668,1472.2601051330566
Cer(d18:2/20:1),1170.9800872802734,1069.0200805664062,1067.0800857543943,1075.6600761413574,1126.8400802612305,1116.54008102417,1075.040069580078,1118.680076599121
Cer(d18:2/21:0),1083.8200798034668,1069.3000717163086,1066.7600784301758,1099.8400802612305,1074.140079498291,1127.8400840759275,1132.9400787353516,1113.940086364746
Cer(d18:2/22:0),1166.720085144043,2237.380168914795,1170.5200881958008,2165.9201469421387,1443.340106964111,1268.1401100158691,1691.6000938415527,2350.2001419067383
Cer(d18:2/23:0),1294.660099029541,1434.520107269287,1212.840087890625,1193.1000900268557,1245.5800971984863,1138.980094909668,1177.9000854492188,1230.0400886535645
Cer(d18:2/25:0),1212.760097503662,1213.260082244873,1067.4800643920898,1166.7000923156738,1145.8600692749023,1179.4000816345217,1154.2800750732422,1145.0000762939453
Cer(d18:2/27:0),1099.8600730895996,1069.480068206787,1067.8200798034668,1147.2000846862793,1074.2400703430176,1069.540069580078,1075.1600914001465,1170.6800842285156
Cer(d18:2/28:0),1072.1000747680664,1069.800067901611,1067.5200805664062,1116.340072631836,1074.4200744628906,1069.500072479248,1217.2400932312012,1075.9000778198242
Cer(d18:2/29:0),1072.880069732666,1070.1600723266602,1067.720069885254,1074.7000770568848,1074.3600730895996,1147.3600845336914,1097.6000785827637,1076.0800819396973
Cer(d18:2/30:0),1072.920078277588,1070.1200714111328,1068.2400741577148,1099.2200813293457,1074.3600692749023,1084.7200813293457,1075.5000762939453,1076.340068817139
Cer(d18:2/32:0),1099.7200813293457,1070.6200790405271,1098.180088043213,1121.3000831604004,1074.9600639343262,1124.1200828552246,1135.0800857543943,1076.080078125
Cer(d20:0/26:0),1130.700080871582,1275.3600959777832,1081.500072479248,1085.440071105957,1074.4200744628906,1140.3400764465332,1100.1600761413574,1076.6400718688965
CerP(d18:0/16:0),1154.9000854492188,1200.8400917053225,1080.3600845336914,1165.220085144043,1084.860080718994,1255.1200790405271,1129.8400764465332,1088.700080871582
CerP(d18:1/12:0),1234.1800918579102,1257.7200965881348,1146.580078125,1241.1600761413574,1093.1800727844238,1088.980079650879,1149.0600776672363,1186.100082397461
CerP(d18:1/14:0),1072.7600631713867,1328.9401016235352,1100.320083618164,1163.5200881958008,1111.3400764465332,1150.860080718994,1170.080062866211,1269.4000854492188
CerP(d18:1/16:0),2859.8202209472656,3411.100227355957,2130.260162353516,3686.940200805664,2120.1601600646973,2225.560157775879,2175.860122680664,2738.7801513671875
CerP(d18:1/18:0),1305.8400917053225,2189.220146179199,1675.400127410889,1852.720115661621,1460.5801124572754,1757.4000968933103,1321.6800842285156,1662.1801261901855
CerP(d18:1/20:0),1087.140079498291,1069.780071258545,1137.0800971984863,1107.6800727844238,1074.1400756835938,1078.5000801086426,1172.2000770568848,1119.380084991455
CerP(d18:1/22:0),1119.5600814819336,1069.7800636291504,1078.5600852966309,1124.1000747680664,1074.5800666809082,1069.7400703430176,1102.1000747680664,1198.960075378418
CerP(d18:1/24:0),1098.940071105957,1072.180076599121,1110.900074005127,1202.5400772094729,1113.6800689697266,1714.700138092041,1079.0000762939453,1123.6000709533691
CerP(d18:1/24:1(15Z)),1122.04008102417,1151.1600799560547,1268.0000839233398,1192.7200736999512,1094.2200736999512,1069.3800735473633,1118.0800704956057,1201.4000816345217
CerP(d18:1/26:0),1139.520076751709,1275.0800895690918,1102.9000816345217,1113.280071258545,1101.1800842285156,1130.7000846862793,1193.800090789795,1120.04008102417
CerP(d18:1/26:1(17Z)),1101.1600761413574,1335.9400939941406,1198.0000915527344,1451.4600868225098,1130.6200828552246,1157.540069580078,1393.5801010131836,1296.0200843811035
CerP(d18:1/2:0),1072.6400756835938,1087.500072479248,1090.6000785827637,1074.1000785827637,1074.0800704956057,1137.100082397461,1193.3800888061523,1075.5600776672363
CerP(d18:1/8:0),1168.8000831604004,1159.8800773620603,1097.420078277588,1174.9600791931152,1080.7600746154783,1085.6600799560547,1181.760066986084,1076.8600769042969
DG(24:0)_C16:0,1842.440116882324,1871.400127410889,1889.500144958496,1675.7401084899902,1696.180118560791,1849.940116882324,1994.720157623291,1842.020133972168
DG(24:0)_C18:0,1935.0601272583008,1839.6601219177248,1801.7601203918457,1799.160125732422,2089.2001762390137,1837.6201248168943,1785.040126800537,1968.6201438903809
DG(26:0)_C16:0,1940.3801345825195,1817.220123291016,1961.6001319885252,1767.4201278686523,1808.380111694336,2019.74015045166,2216.100151062012,1915.720127105713
DG(26:0)_C18:0,1979.2001495361328,1844.960132598877,1793.3801231384275,2152.9201698303223,1815.440128326416,1895.080135345459,1771.6001205444336,1823.1001243591309
DG(28:1)_C16:0,1885.440143585205,1708.7601165771484,1752.6201248168943,1802.5601272583008,1824.5801315307615,2009.900146484375,1755.7201194763184,1778.6601104736328
DG(28:1)_C16:1,1970.1401329040527,1918.0601425170896,1932.780128479004,1934.6401252746584,1993.560131072998,1923.960132598877,2100.2001304626465,1937.1401138305664
DG(28:1)_C18:0,3168.680229187012,2911.0602226257324,2373.7601737976074,2092.0001487731934,3296.0402221679688,3142.7402153015137,2726.7402000427246,2456.820156097412
DG(28:1)_C18:1,3338.440223693848,2822.6002082824707,2856.820213317871,2697.600170135498,3740.0802612304688,4102.140296936035,3195.3002319335938,2973.880207061768
DG(28:2)_C16:0,1898.320140838623,2034.4201431274412,1801.3201179504397,1770.340129852295,1827.5201263427732,2218.380142211914,1884.0601387023928,1831.3401260375977
DG(28:2)_C16:1,1928.0801239013672,2061.480155944824,1948.26012802124,2001.1601371765137,2072.320140838623,1969.2001571655276,2201.7201538085938,2019.1001358032229
DG(28:2)_C18:0,1817.8201446533203,1815.6601333618164,1675.5601043701172,1763.1201210021973,1783.240135192871,1877.700134277344,1813.340133666992,1735.7601203918457
DG(28:2)_C18:1,52459.24383544922,31898.762176513672,32628.642700195312,25649.88182067871,79496.46525192261,80487.98482513428,50821.64392089844,32671.4425201416
DG(28:2)_C18:2,2321.0801582336426,2238.100154876709,2186.5201416015625,2318.220169067383,2119.8201484680176,2316.5801582336426,2274.2401580810547,2430.8201599121094
DG(29:0)_C16:0,2033.6801528930664,1826.2001266479488,1805.96012878418,1808.2401237487795,1778.0601348876953,2110.300163269043,1864.1201210021973,1981.540126800537
DG(29:0)_C18:0,1773.16011428833,1776.020133972168,1725.9601211547852,1682.0801239013672,1763.7601280212402,1860.9801330566409,1728.6801300048828,1726.760124206543
DG(29:1)_C16:0,2039.940143585205,1877.3601303100584,1771.4401321411133,1758.300121307373,1752.2801322937012,1957.3201217651367,1803.7201194763184,1848.8401184082031
DG(29:1)_C16:1,1969.8001136779783,1975.7601318359373,2039.7001495361328,1975.8201293945312,2061.3201446533203,1897.9401206970213,2085.480136871338,1944.2001190185547
DG(29:1)_C18:0,1748.9801177978516,1770.2801208496094,1735.7401084899902,1845.740119934082,1864.5401306152344,1687.2201118469238,1758.0201263427734,1700.7401161193848
DG(29:1)_C18:1,2536.300178527832,2087.7001457214355,2075.840133666992,2140.200134277344,2772.600185394287,2853.6601943969727,2390.2601585388184,2341.960159301758
DG(29:2)_C16:0,1793.960117340088,1918.1601371765137,1747.4801139831543,1729.3201065063477,1940.700134277344,1921.780139923096,2057.360145568848,2117.22013092041
DG(29:2)_C16:1,1883.5601081848145,2034.6201515197756,1952.3201370239256,2058.7401390075684,1968.6601371765137,1874.440139770508,2069.2001457214355,1883.4401245117188
DG(29:2)_C18:0,2569.9001655578613,2268.280170440674,2125.740165710449,2188.9001426696777,2591.0401878356934,2575.080181121826,2646.0402030944824,2544.1801795959477
DG(29:2)_C18:1,3122.980213165283,2436.6801795959477,2403.060157775879,2517.5601921081543,3309.900234222412,3421.2602310180664,2499.360191345215,2546.2001914978027
DG(29:2)_C18:2,2359.3001594543457,2277.980159759521,2351.880176544189,2419.520175933838,2172.1601600646973,2478.960163116455,2581.0601692199707,2160.2401542663574
DG(30:0)_C16:0,2420.2401542663574,2125.9601554870605,2218.0601692199707,1791.1601181030271,2294.980155944824,2068.8201446533203,2200.6801681518555,1979.200134277344
DG(30:0)_C18:0,1935.1001243591309,1745.9201126098633,1676.1400985717771,1700.5201225280762,1839.3201293945312,1777.7801361083984,1946.040126800537,1857.5801277160645
DG(30:1)_C16:0,3578.8602600097656,2805.320205688477,3163.9802017211914,2383.08016204834,3064.2202339172363,3225.5802154541016,3591.640243530273,3588.600284576416
DG(30:1)_C16:1,2036.4201354980469,2120.600154876709,2201.100154876709,2207.960159301758,1927.2201309204104,2011.9801483154297,2394.6601753234863,2016.880142211914
DG(30:1)_C18:0,1824.480117797852,1922.6201438903809,1999.520133972168,1899.3201446533203,2245.160140991211,1980.2601432800293,1712.340129852295,1894.3601303100584
DG(30:1)_C18:1,4983.900341033936,3703.2402725219727,4059.980297088623,3430.9602394104004,6284.540431976318,6078.180431365967,4377.420303344727,4529.520324707031
DG(30:2)_C16:0,7125.440547943115,2973.3201866149902,8486.640460968018,2340.62015914917,7298.180427551269,3508.3802604675293,6860.4405517578125,7968.900531768799
DG(30:2)_C16:1,2694.380184173584,2885.300201416016,2969.9602088928223,4042.040283203125,2760.920215606689,2536.1001777648926,4641.840293884277,2846.74019241333
DG(30:2)_C18:0,1953.3201332092283,1753.8801155090332,1756.5801277160645,1758.9001121520996,1857.7401275634768,1773.9401168823242,1823.540134429932,1818.26012802124
DG(30:2)_C18:1,15532.721214294434,9479.540683746338,10012.000648498535,8037.040565490723,19570.961444854736,20254.021324157715,13503.160995483398,8251.860633850098
DG(30:2)_C18:2,4007.500270843506,3222.200218200684,3314.600246429444,3856.9802589416495,2514.440174102783,3923.460250854492,3207.9202308654785,2770.9402084350586
DG(30:3)_C16:0,1859.1001319885252,1729.520133972168,1856.4401359558103,1675.2801208496094,1834.900127410889,1878.1601333618164,1809.6001319885252,1760.360122680664
DG(30:3)_C16:1,2221.9001502990723,3321.1802253723145,3474.600200653076,6825.180461883545,2872.360206604004,2169.480129241944,5225.640338897705,4056.4202423095694
DG(30:3)_C18:0,1885.6401252746584,1768.700122833252,1697.7801132202148,1747.58012008667,2019.0401573181152,1708.0401306152344,1762.58012008667,1695.2201194763184
DG(30:3)_C18:1,2174.3801345825195,2060.960132598877,2210.2801551818848,1997.9201354980469,2211.960159301758,2290.880138397217,2300.560165405273,2142.460159301758
DG(30:3)_C18:2,2752.360221862793,2503.2401847839355,2369.240161895752,2348.980167388916,2266.4001502990723,2558.6401863098145,2413.900177001953,2187.1401443481445
DG(31:0)_C16:0,2485.2401847839355,2198.4601440429688,1958.0801429748533,1752.9001235961914,2273.6001586914062,2410.620174407959,2659.3001976013184,1916.620147705078
DG(31:0)_C18:0,1868.840129852295,1825.1601371765137,1688.820110321045,1789.4401168823242,1855.5001335144043,1734.140121459961,1799.540126800537,1814.8001327514648
DG(31:1)_C16:0,1922.0601272583008,1782.0401153564453,1801.720115661621,1694.8201217651367,1694.840114593506,2109.400135040283,2005.740146636963,1875.7001304626465
DG(31:1)_C16:1,1996.6801376342771,1974.840129852295,1919.660140991211,1988.5801315307615,2084.5001487731934,2040.8601417541504,2283.5401458740234,2069.0001487731934
DG(31:1)_C18:0,1845.9001159667969,1765.4601364135742,1724.660125732422,1741.800121307373,1810.3001327514648,1758.6001243591309,1744.0201225280762,1744.4601135253906
DG(31:1)_C18:1,3424.000228881836,2521.620185852051,3278.6802139282227,2547.780185699463,4136.320316314697,4213.1002769470215,3467.040252685547,2657.6001892089844
"DG(31:2),DG(P-14:0/18:1)_C16:0",2004.7001419067385,2023.10013961792,1955.2001419067385,1810.220127105713,1830.5601348876955,1939.7601203918457,2067.02014541626,2037.9801406860352
"DG(31:2),DG(P-14:0/18:1)_C16:1",2015.6601219177248,2052.8601570129395,1994.0801429748533,2010.7601432800293,1908.6801147460935,1905.400127410889,2238.00016784668,2009.3001327514648
"DG(31:2),DG(P-14:0/18:1)_C18:0",2005.3601608276367,2011.860137939453,1787.4601249694824,2083.4001388549805,1887.7401428222656,1920.560131072998,1874.5601348876955,1770.360122680664
"DG(31:2),DG(P-14:0/18:1)_C18:1",3158.040256500244,2790.060199737549,2409.4001693725586,2207.2401542663574,3974.440269470215,4016.300304412842,3271.440212249756,2891.3601989746094
"DG(31:2),DG(P-14:0/18:1)_C18:2",2563.5801887512207,2352.680164337158,2272.000160217285,2305.980155944824,2217.8001556396484,2334.880157470703,2261.7201614379883,2239.020164489746
DG(31:3)_C16:0,1776.7201080322266,1780.8601188659668,1681.0001220703125,1706.9001121520996,1679.9601097106934,1758.220115661621,1802.6801300048828,1767.0801162719729
DG(31:3)_C16:1,1939.5801429748533,2039.680156707764,1885.9801216125488,2161.7601585388184,1886.860134124756,1906.700134277344,2060.300151824951,1966.2401390075684
DG(31:3)_C18:0,1855.7801208496091,1809.060131072998,1756.8601112365725,1753.100112915039,1816.6001319885252,1804.600128173828,1714.180118560791,1764.0801277160645
DG(31:3)_C18:1,2092.100151062012,2032.820140838623,2045.820140838623,2100.7201499938965,2219.6601524353027,2001.0001335144043,1998.520133972168,2179.800163269043
DG(31:3)_C18:2,2564.660182952881,2260.5201530456543,2425.180160522461,2276.100166320801,2134.0001487731934,2517.580173492432,2209.220169067383,2255.3001594543457
DG(32:0)_C16:0,4552.280292510986,2612.0401725769043,3871.320316314697,2491.5801544189453,3674.220279693604,5356.880390167236,4073.580284118652,4543.040351867676
DG(32:0)_C18:0,2000.540134429932,1800.3201293945312,1808.260124206543,1855.700138092041,1917.9401359558103,2034.300136566162,1837.2601470947263,1844.3201217651367
DG(32:1)_C16:0,4075.840278625488,2488.040168762207,3759.5202713012695,2309.440158843994,3530.200267791748,4437.520290374756,3995.900287628174,4389.860290527344
DG(32:1)_C16:1,2624.0201835632324,2482.6201972961426,2274.0801696777344,4155.040252685547,2746.220195770264,3089.7002143859863,4110.000274658203,3135.5402221679688
DG(32:1)_C18:0,3453.6202392578125,2672.040195465088,2252.9401817321777,2495.8601684570312,3119.3801918029785,3360.980236053467,2923.080207824707,2421.040184020996
DG(32:1)_C18:1,7221.040466308594,5057.920314788818,4436.66032409668,3971.5202598571777,8185.0405921936035,7642.780487060547,6512.200492858887,5789.64041519165
DG(32:2)_C16:0,2415.9201698303223,2240.6601600646973,2133.5601539611816,1950.4401359558103,2219.520168304444,2201.1001472473145,2511.500186920166,2207.060173034668
DG(32:2)_C16:1,2728.14017868042,2467.2801818847656,2445.14017868042,4275.760299682617,2706.7601890563965,2389.340156555176,3534.6802406311035,2404.780158996582
DG(32:2)_C18:0,2207.9801635742188,1850.8201332092283,1847.280128479004,2035.1601333618164,2020.8601303100584,1860.7001304626465,1901.2801322937007,1850.140121459961
DG(32:2)_C18:1,10487.70066833496,6153.660472869873,7578.880508422852,6246.400451660156,12426.34088897705,13463.181034088137,9542.140678405762,6526.2204513549805
DG(32:2)_C18:2,3936.44026184082,4050.900321960449,3054.3001823425293,5791.680370330811,2783.100204467773,5500.520397186279,2921.560199737549,5352.24040222168
DG(32:3)_C16:0,1974.70015335083,1786.5201263427734,1906.480136871338,1771.3401222229004,1742.1801147460938,1843.140117645264,1796.8201217651367,1805.2601203918457
