Lipid,Group_D,Group_D,Group_D,Group_D,Group__C,Group__C,Group__C,Group__C
"[TG(54:8),TG(53:1)]_FA22:6",2632.4402084350586,2467.9801445007324,3552.140235900879,2098.000144958496,1570.1601104736328,2523.240161895752,4932.140289306641,2430.9601516723637
"[TG(54:9),TG(53:2)]_FA14:0",986.0200729370116,973.7400703430176,1027.7600708007812,986.2200736999512,971.1000747680664,970.4600791931152,1150.9400787353516,1041.640079498291
"[TG(54:9),TG(53:2)]_FA16:0",2998.540168762207,3152.620246887207,2777.5401916503906,1909.360137939453,3312.7401580810547,1388.9800910949707,2013.560161590576,1711.6201057434082
"[TG(54:9),TG(53:2)]_FA16:1",1097.2000770568848,1303.5200881958008,1147.160083770752,1118.4000854492188,1083.5200843811035,1157.0400848388672,1226.060089111328,1353.6800994873047
"[TG(54:9),TG(53:2)]_FA18:0",984.6800727844238,1509.9401168823242,1270.0200958251953,1192.0200805664062,1015.2200736999512,1145.1200790405271,1998.800148010254,1190.800090789795
"[TG(54:9),TG(53:2)]_FA18:1",3129.600238800049,1594.3400955200195,3865.980270385742,2263.980152130127,2671.160171508789,2533.7201499938965,2637.060161590576,2827.3201904296875
"[TG(54:9),TG(53:2)]_FA18:2",1965.5401496887207,1642.8600997924805,2182.720165252685,1232.0200843811035,2014.280139923096,2170.6001930236816,1762.8401374816897,1174.5400886535645
"[TG(54:9),TG(53:2)]_FA18:3",1166.8800888061523,1219.8800773620603,1242.240077972412,1376.8000946044922,1207.020076751709,1427.6801109313965,1188.6400718688965,1172.4200859069824
"[TG(54:9),TG(53:2)]_FA20:4",1285.7800903320312,1267.9600944519043,1265.2800903320312,1334.7600898742676,1280.960090637207,1396.080093383789,1280.240089416504,1249.0600967407229
"[TG(54:9),TG(53:2)]_FA22:5",1459.320095062256,1399.3201026916504,1375.1800994873047,1377.6001014709473,1418.5601081848145,1374.000099182129,1415.1200981140137,1380.280101776123
"[TG(54:9),TG(53:2)]_FA22:6",1643.0401191711426,1586.200107574463,1697.9801216125488,1583.520118713379,1500.3800964355469,1546.040111541748,1696.480110168457,1499.280101776123
"[TG(55:10),TG(54:3)]_FA14:0",1033.7800827026367,1049.8600769042969,1042.4800872802734,973.800075531006,1116.7800827026367,1207.2000923156738,1120.700080871582,975.7400703430176
"[TG(55:10),TG(54:3)]_FA16:0",24529.682300567627,24938.782291412357,29373.362369537357,6594.080406188965,22730.92100906372,14263.201049804688,19810.10116958618,4246.9003829956055
"[TG(55:10),TG(54:3)]_FA16:1",3611.2601776123047,4564.180213928223,2028.200122833252,1416.7200965881348,1836.1001167297363,6430.500350952148,6486.760410308838,7818.780490875244
"[TG(55:10),TG(54:3)]_FA18:0",7987.960578918457,16855.021255493164,17333.440761566162,6688.400421142578,11023.880992889404,13627.580757141111,83380.14562988281,17897.120567321777
"[TG(55:10),TG(54:3)]_FA18:1",81852.14685821533,31479.681972503666,138101.44788360596,71069.68279647827,102861.40733718872,67509.14748001099,136538.90594100952,98437.76794433594
"[TG(55:10),TG(54:3)]_FA18:2",30894.922004699707,38347.682720184326,51664.543407440186,10067.24055480957,41194.30307388306,58823.36476135254,45554.52257919312,18125.82160949707
"[TG(55:10),TG(54:3)]_FA18:3",1200.0800971984863,1307.960090637207,1244.680088043213,1453.9800987243652,1754.9601211547852,1454.4201049804688,1523.1600914001465,1223.3400802612305
"[TG(55:10),TG(54:3)]_FA20:4",1356.7600936889648,1310.2201042175293,1271.2200965881348,1401.980094909668,1389.3600997924805,1392.3400917053225,1615.100112915039,1475.9601211547852
"[TG(55:10),TG(54:3)]_FA22:5",1411.880111694336,1523.9401092529297,1454.4800987243652,1401.7800903320312,1374.5200958251953,1395.5401000976562,1433.180088043213,1409.8801040649414
"[TG(55:10),TG(54:3)]_FA22:6",1498.500114440918,1546.120101928711,1496.9801139831543,1497.6800918579102,1500.7001037597656,1493.7201080322266,1546.8801040649414,1498.9601097106934
"[TG(55:11),TG(54:4)]_FA14:0",1153.860080718994,1029.0200843811035,977.0200691223145,1029.7200775146484,988.9400672912598,1030.6600761413574,1152.880084991455,998.0800743103028
"[TG(55:11),TG(54:4)]_FA16:0",21902.081241607662,22112.26217269897,29323.562076568604,7497.68053817749,18596.82155990601,13109.240604400637,17702.42120361328,3554.600196838379
"[TG(55:11),TG(54:4)]_FA16:1",4356.50032043457,5457.140331268311,2467.020160675049,3178.500213623047,2300.7401542663574,7558.380458831787,9971.480613708496,8989.620777130127
"[TG(55:11),TG(54:4)]_FA18:0",3869.7802696228023,3726.700328826904,10785.2607421875,9867.940780639648,7717.540500640869,8236.240394592285,33665.6626663208,6073.300518035889
"[TG(55:11),TG(54:4)]_FA18:1",94373.72806930542,45435.88362121582,226666.932598114,150991.04914855957,153379.11390304565,95233.4069328308,162525.82945632935,99083.58804321288
"[TG(55:11),TG(54:4)]_FA18:2",108530.8888206482,137776.19317245483,241145.67120361328,44459.64371871948,157220.30653381348,257636.0748138428,202052.8759765625,78051.38460922241
"[TG(55:11),TG(54:4)]_FA18:3",1849.4001159667969,2022.820125579834,2254.8001747131348,4197.540203094482,4320.200382232666,5465.220371246338,3677.560302734375,2214.2201614379883
"[TG(55:11),TG(54:4)]_FA20:4",2329.5601234436035,2655.3002166748047,2668.920234680176,2750.340202331543,3769.140190124512,4876.360378265381,10514.420715332031,4310.320381164551
"[TG(55:11),TG(54:4)]_FA22:5",1594.8801193237305,1648.5801124572754,1806.4401092529297,1613.3801155090332,1425.5000915527344,1435.7601013183594,1813.0401306152344,1844.180145263672
"[TG(55:11),TG(54:4)]_FA22:6",1535.900104522705,1518.14009475708,1563.6001091003418,1497.660099029541,1499.9401054382324,1549.7001037597656,1709.5201110839844,1498.9000968933103
"[TG(55:7),TG(54:0)]_FA14:0",1058.820068359375,1008.0800666809082,1030.0000762939453,1063.260082244873,1043.4000701904297,1077.0800704956057,1136.9200820922852,1005.720085144043
"[TG(55:7),TG(54:0)]_FA16:0",1226.160083770752,1482.4801063537598,1602.5601119995115,1574.700096130371,1522.0001258850098,1367.8001136779783,1395.7400970458984,1277.6000785827637
"[TG(55:7),TG(54:0)]_FA16:1",1117.8800811767578,1103.3400764465332,1096.3800811767578,1054.2400817871094,1050.8800735473633,1118.1000747680664,1235.64009475708,1102.500057220459
"[TG(55:7),TG(54:0)]_FA18:0",1316.2801094055176,1594.1601066589355,1605.480125427246,1252.100082397461,1165.3400802612305,1230.320083618164,1571.7801246643066,1055.420066833496
"[TG(55:7),TG(54:0)]_FA18:1",1221.0800704956057,1071.8800659179688,1375.1000900268557,1142.1600799560547,1180.860080718994,1147.4800758361816,1127.6600799560547,1197.5200843811035
"[TG(55:7),TG(54:0)]_FA18:2",1243.2600860595703,1313.860080718994,1411.220085144043,1280.7400932312012,1154.5200881958008,1346.2601013183594,1355.4401016235352,1201.2400856018066
"[TG(55:7),TG(54:0)]_FA18:3",1167.1800918579102,1167.12007522583,1168.0200843811035,1168.4600868225098,1251.660068511963,1238.4600868225098,1230.900074005127,1172.9000816345217
"[TG(55:7),TG(54:0)]_FA20:4",1553.1401100158691,1393.2000999450684,1587.6201133728027,1349.8200988769531,1625.2200813293457,1630.320125579834,1752.7601165771484,1349.9800872802734
"[TG(55:7),TG(54:0)]_FA22:5",1552.9601249694824,1587.980125427246,1485.6601028442385,1605.5401039123535,1438.0401039123535,1605.420124053955,1418.5600967407229,1510.3600997924805
"[TG(55:7),TG(54:0)]_FA22:6",1953.9001426696775,1805.200138092041,2068.8201484680176,1875.5801315307615,1576.0001106262207,2160.400161743164,2121.2001457214355,1839.9001388549805
"[TG(55:8),TG(54:1)]_FA14:0",994.340072631836,1002.700065612793,1016.6800804138184,985.340072631836,1039.920078277588,970.2800712585448,1034.1400756835938,973.6600761413574
"[TG(55:8),TG(54:1)]_FA16:0",4923.840450286865,4065.800239562988,3646.800300598145,1758.060131072998,4014.820285797119,2516.340133666992,4073.90022277832,1986.1801223754885
"[TG(55:8),TG(54:1)]_FA16:1",1137.4000854492188,1198.4600868225098,1150.7000923156738,1174.8400802612305,1174.1800842285156,1212.8200912475586,1370.6200790405271,1273.4600944519043
"[TG(55:8),TG(54:1)]_FA18:0",1736.0401191711426,3190.600257873535,2924.4602088928223,2227.880126953125,2005.420139312744,2298.280200958252,8586.620555877686,3178.400249481201
"[TG(55:8),TG(54:1)]_FA18:1",2684.700218200684,1839.18013381958,2829.140205383301,2608.740173339844,3172.080207824707,2320.0001792907715,2797.9402084350586,2318.4601554870605
"[TG(55:8),TG(54:1)]_FA18:2",1483.1001091003418,1568.620101928711,1481.8200988769531,1277.6400985717771,1284.600082397461,1655.4400939941406,1447.0601081848145,1153.740077972412
"[TG(55:8),TG(54:1)]_FA18:3",1197.5600814819336,1214.7200813293457,1205.6000747680664,1168.800067901611,1176.3400840759275,1205.3800888061523,1224.1600914001465,1172.520076751709
"[TG(55:8),TG(54:1)]_FA20:4",1305.4400825500488,1290.6000900268557,1310.0800895690918,1300.8800811767578,1283.5400924682615,1388.6400909423828,1344.5400848388672,1282.7600860595703
"[TG(55:8),TG(54:1)]_FA22:5",1430.720115661621,1477.7401084899902,1375.7001037597656,1537.9801063537598,1373.56010055542,1421.080093383789,1444.340106964111,1379.740089416504
"[TG(55:8),TG(54:1)]_FA22:6",1776.9601249694824,1796.1601333618164,2065.4001426696777,1672.3001022338867,1637.8601188659668,1679.5201034545898,1704.3001136779783,1758.9801177978516
"[TG(55:9),TG(54:2)]_FA14:0",1038.160068511963,1063.3400650024414,986.9600715637208,992.6600799560548,1132.0000801086426,1078.7600898742676,1101.9400749206543,994.3800811767578
"[TG(55:9),TG(54:2)]_FA16:0",20947.340866088867,18119.98141479492,16471.58187866211,5802.980419158936,14518.301021575928,9250.840629577637,16694.421222686768,8567.740852355957
"[TG(55:9),TG(54:2)]_FA16:1",1828.6601333618164,1749.0601196289062,1197.340072631836,1053.4400749206543,1393.220100402832,2516.0201530456543,3053.7201805114746,2466.520122528076
"[TG(55:9),TG(54:2)]_FA18:0",5292.500389099121,11966.481037139893,11285.9008102417,7343.260398864746,8152.580612182617,9013.780643463137,64631.44348144531,15970.161575317385
"[TG(55:9),TG(54:2)]_FA18:1",21412.52109527588,8776.480625152588,23750.521446228027,14188.701023101808,23039.10104751587,14545.1409034729,23253.102069854736,16828.22106552124
"[TG(55:9),TG(54:2)]_FA18:2",4923.040271759033,6465.560356140137,6129.140384674072,1587.3200912475586,6430.200397491455,7678.12064743042,5128.000308990479,2421.5802001953125
"[TG(55:9),TG(54:2)]_FA18:3",1185.6600875854492,1185.1200828552246,1187.4800834655762,1188.9800758361816,1206.780086517334,1189.820083618164,1219.5200843811035,1173.0600814819336
"[TG(55:9),TG(54:2)]_FA20:4",1334.2200889587402,1376.440097808838,1334.560089111328,1619.9601135253906,1479.600112915039,1391.480094909668,1903.3801460266116,1464.0201148986816
"[TG(55:9),TG(54:2)]_FA22:5",1374.0001068115234,1380.9200973510742,1374.760108947754,1377.900089263916,1418.2000885009766,1373.700096130371,1387.1400985717771,1460.020092010498
"[TG(55:9),TG(54:2)]_FA22:6",1561.260097503662,1499.0401229858398,1696.540126800537,1497.4401054382324,1549.7201080322266,1557.1201171875,1580.1601104736328,1525.7401123046875
"[TG(56:10),TG(55:3)]_FA14:0",1001.5800743103028,973.340072631836,999.7800750732422,990.800075531006,988.3200645446776,970.840061187744,971.7000770568848,973.500072479248
"[TG(56:10),TG(55:3)]_FA16:0",1283.5200996398926,1256.2800827026367,1155.7600784301758,1136.9600830078125,1393.3801040649414,1183.020076751709,1008.220069885254,1039.8200759887695
"[TG(56:10),TG(55:3)]_FA16:1",1151.020092010498,1127.0800857543943,1175.080078125,1076.7000694274902,1116.780086517334,1266.8600769042969,1209.3800811767578,1145.4200859069824
"[TG(56:10),TG(55:3)]_FA18:0",1047.920078277588,1018.9000663757324,1034.380069732666,1138.6800842285156,1037.5000762939453,1223.240089416504,1199.0600929260254,993.2000732421876
"[TG(56:10),TG(55:3)]_FA18:1",1945.7201614379885,1399.260082244873,2038.8401489257808,1426.1601028442385,1601.5801124572754,1481.160099029541,2786.840229034424,1598.1601181030271
"[TG(56:10),TG(55:3)]_FA18:2",1749.3401184082031,1687.1401290893557,1820.6601371765137,1392.06010055542,1909.5001335144043,2136.600143432617,2110.1201133728027,1405.3201026916504
"[TG(56:10),TG(55:3)]_FA18:3",1250.7000846862793,1180.1000862121582,1241.2200775146484,1282.4200820922852,1328.2200813293457,1457.9801025390625,1425.3001022338867,1172.4200744628906
"[TG(56:10),TG(55:3)]_FA20:4",1285.4800872802734,1342.1800956726074,1276.7400970458984,1334.8200988769531,1276.7800979614258,1274.5400924682615,1461.8600959777832,1449.000114440918
"[TG(56:10),TG(55:3)]_FA22:5",1428.1001091003418,1373.7601051330566,1409.6800956726074,1437.6800994873047,1373.8200912475586,1375.220085144043,1375.3600997924805,1380.700107574463
"[TG(56:10),TG(55:3)]_FA22:6",1628.7801246643066,1625.2001113891602,1804.9801483154297,1551.5201148986816,1585.0600967407229,1814.360126495361,2033.720127105713,1802.820125579834
"[TG(56:11),TG(55:4)]_FA14:0",1015.9000701904296,992.7200775146484,974.8800773620604,972.9600715637208,970.7400665283204,982.640079498291,971.3400650024414,973.300064086914
"[TG(56:11),TG(55:4)]_FA16:0",1049.8400764465332,1206.960090637207,1289.1000938415527,962.9600791931152,1088.0400733947754,1241.3000831604004,1041.680076599121,961.1800689697266
"[TG(56:11),TG(55:4)]_FA16:1",1083.0000686645508,1059.52006149292,1239.3000831604004,1053.3200645446775,1051.3200721740725,1121.5800743103027,1052.5800704956057,1083.7000732421875
"[TG(56:11),TG(55:4)]_FA18:0",1074.1400833129885,1045.340068817139,997.8600692749023,1034.1800804138184,968.0800743103028,1035.0200729370115,1213.7600860595703,997.5000686645508
"[TG(56:11),TG(55:4)]_FA18:1",1645.8601188659668,1254.2000885009766,1831.5801239013672,1463.100112915039,1594.3401260375977,1398.960105895996,1783.840103149414,1216.0600776672363
"[TG(56:11),TG(55:4)]_FA18:2",1747.6001205444336,2255.7801780700684,2978.980251312256,1789.8801307678225,1971.440116882324,2987.300273895264,2348.7801361083984,1426.2400970458984
"[TG(56:11),TG(55:4)]_FA18:3",1188.720085144043,1167.840087890625,1261.4600830078125,1307.3600959777832,1182.5800895690918,1333.5400848388672,1172.6000785827637,1172.1000785827637
"[TG(56:11),TG(55:4)]_FA20:4",1273.620101928711,1248.420093536377,1249.6000900268557,1259.6200828552246,1343.5600967407229,1290.2400817871094,1381.3001022338867,1352.1200942993164
"[TG(56:11),TG(55:4)]_FA22:5",1382.5800971984863,1373.840106964111,1430.8001022338867,1379.2800941467283,1373.6401023864746,1415.9400939941406,1377.4800872802734,1380.0000953674316
"[TG(56:11),TG(55:4)]_FA22:6",1498.2201080322266,1500.4401016235352,1551.6201171875,1537.800106048584,1499.6001052856443,1494.1200981140137,1543.340103149414,1498.5601043701172
"[TG(56:12),TG(55:5)]_FA14:0",973.3000679016112,1012.340072631836,984.0200691223145,973.3800773620604,1005.1400756835938,971.0400772094728,971.900074005127,983.5800743103028
"[TG(56:12),TG(55:5)]_FA16:0",1294.6400833129885,1086.0200653076172,1191.740077972412,1144.260082244873,1038.900074005127,1249.1200828552246,1208.9000930786133,1021.720069885254
"[TG(56:12),TG(55:5)]_FA16:1",1100.0000801086426,1092.1200675964355,1072.1000785827637,1077.1400756835938,1051.000072479248,1123.440086364746,1261.0801010131836,1147.2400856018066
"[TG(56:12),TG(55:5)]_FA18:0",970.6000709533693,988.4800720214844,970.6000785827636,1019.6200828552246,968.1600761413574,987.9600639343262,1060.2400703430176,973.62007522583
"[TG(56:12),TG(55:5)]_FA18:1",1298.3600845336914,1178.3400917053225,1303.1600914001465,1173.8600769042969,1348.960090637207,1197.4200744628906,1398.5600967407229,1212.000087738037
"[TG(56:12),TG(55:5)]_FA18:2",1624.56010055542,2136.660140991211,2552.9601669311523,1297.0400924682615,1955.9601440429688,2114.2201385498047,2091.2201347351074,1249.820087432861
"[TG(56:12),TG(55:5)]_FA18:3",1180.4200859069824,1167.6000938415527,1182.4400749206543,1433.3001098632812,1170.0200805664062,1242.7800827026367,1200.6400871276855,1291.1200904846191
"[TG(56:12),TG(55:5)]_FA20:4",1506.8201141357422,1531.4601097106934,1249.0000915527344,1650.7801208496094,1475.5001068115234,1664.2401008605957,1952.5401611328125,1444.8601112365725
"[TG(56:12),TG(55:5)]_FA22:5",1451.2600936889648,1454.5601081848145,1417.3600959777832,1509.1001052856443,1462.280101776123,1378.0200958251953,1376.440097808838,1410.3600997924805
"[TG(56:12),TG(55:5)]_FA22:6",1533.5801010131836,1564.8001022338867,1600.58012008667,1498.9201126098633,1522.3601188659668,1494.6600952148438,1538.9601097106934,1499.500099182129
"[TG(56:13),TG(55:6)]_FA14:0",1009.5800819396972,973.6800689697266,974.9000701904296,999.5600776672364,984.8600692749023,970.3600540161132,983.5600700378418,974.0600662231444
"[TG(56:13),TG(55:6)]_FA16:0",1264.860088348389,1023.3400802612304,993.9600601196288,1044.840068817139,1217.560089111328,1011.1800651550292,1119.240077972412,1051.02006149292
"[TG(56:13),TG(55:6)]_FA16:1",1079.3800735473633,1090.4800872802734,1080.3200798034668,1054.0200805664062,1052.0400772094729,1212.6000862121582,1114.4400787353516,1069.460075378418
"[TG(56:13),TG(55:6)]_FA18:0",1083.840072631836,1030.580078125,1027.5200805664062,1086.700080871582,1012.9800720214844,1038.7600746154783,1020.8400802612304,972.8200645446776
"[TG(56:13),TG(55:6)]_FA18:1",1245.7600860595703,1061.2200775146484,1126.5200843811035,1079.440071105957,1061.5800666809082,1177.4000778198242,1048.8200759887695,1112.8800773620603
"[TG(56:13),TG(55:6)]_FA18:2",1393.900104522705,1324.5800819396973,1781.3201293945312,1174.1600799560547,1482.880084991455,1838.5601272583008,1532.940113067627,1252.8000869750977
"[TG(56:13),TG(55:6)]_FA18:3",1166.7600784301758,1167.6400871276855,1252.1200904846191,1188.7600936889648,1286.380084991455,1193.8400764465332,1250.9401016235352,1191.6800842285156
"[TG(56:13),TG(55:6)]_FA20:4",1406.1600875854492,1482.9800987243652,1447.980110168457,1495.4600982666016,1908.6601104736328,1939.340129852295,2608.64017868042,1637.6201095581057
"[TG(56:13),TG(55:6)]_FA22:5",1714.600128173828,1558.7801246643066,1725.8801193237305,1579.8401107788086,1397.020107269287,1685.260139465332,1549.480110168457,1778.6801300048828
"[TG(56:13),TG(55:6)]_FA22:6",1580.040111541748,1600.7601051330566,1642.9601211547852,1671.6201133728027,1577.9201164245603,1598.5201110839844,1653.0801162719729,1499.1201133728027
[TG(56:6)]_FA14:0,1087.340087890625,999.1600723266602,974.420066833496,973.6000747680664,1136.1400833129885,1081.720069885254,1071.940071105957,973.6000823974608
[TG(56:6)]_FA16:0,9560.860618591309,6357.900413513184,12164.821113586426,5642.120449066162,9817.120574951172,6163.180381774902,14480.26085281372,1992.5801162719729
[TG(56:6)]_FA16:1,1510.7601051330566,1821.620128631592,1241.0400848388672,1346.9000854492188,1078.460075378418,2442.020160675049,2744.460193634033,2194.4201469421387
[TG(56:6)]_FA18:0,1344.840106964111,1547.3601188659668,1245.3000869750977,2370.60018157959,1741.1201210021973,1663.1601448059082,5073.800277709961,1518.4400939941406
[TG(56:6)]_FA18:1,7822.420650482178,3650.800239562988,14947.781219482422,9411.620761871338,7832.720470428467,5877.560512542725,27750.18159866333,3882.180305480957
[TG(56:6)]_FA18:2,9599.040885925291,13561.340774536133,24524.422218322758,5855.040367126465,10957.140872955322,19300.881130218502,14836.061264038086,5134.500293731689
[TG(56:6)]_FA18:3,1541.8201179504397,1537.840106964111,1945.5601539611816,2820.600215911865,2101.500129699707,3035.680187225342,2457.8001823425293,1642.8801040649414
[TG(56:6)]_FA20:4,5026.100387573242,7651.920547485352,6017.60026550293,10583.120971679688,9798.040908813477,15374.66082763672,36509.28211975098,12335.700721740724
[TG(56:6)]_FA22:5,9217.70051574707,10703.160957336426,15049.261241912842,6916.340488433838,5266.240440368652,7789.90055847168,17568.30143737793,15586.381034851074
[TG(56:6)]_FA22:6,3224.4402618408203,2413.3001556396484,3995.180316925049,2079.5001525878906,2280.200157165528,3058.1202430725098,5927.380485534668,2529.58016204834
"[TG(56:7),TG(55:0)]_FA14:0",1069.1000747680664,1008.3000717163086,1030.9000816345217,1038.4600715637207,1175.420078277588,1029.0600776672363,1069.6400756835938,1048.740062713623
"[TG(56:7),TG(55:0)]_FA16:0",11263.94080734253,7115.3206787109375,18012.261615753174,7528.420703887939,12432.14084625244,6977.180507659912,14279.641040802002,4647.240348815918
"[TG(56:7),TG(55:0)]_FA16:1",2485.960193634033,2367.1801948547363,2513.7001609802246,1356.3600997924805,1576.7601165771484,3296.140251159668,3986.6402893066406,3047.320171356201
"[TG(56:7),TG(55:0)]_FA18:0",1067.240077972412,1250.5000953674316,1373.2601127624512,1027.1400871276855,968.5000762939452,1040.9400787353516,1434.020092010498,1029.800064086914
"[TG(56:7),TG(55:0)]_FA18:1",5180.820266723633,2709.4001808166504,9969.46070098877,6785.560302734375,6172.2204666137695,3907.600273132324,21919.10104370117,3020.4201583862305
"[TG(56:7),TG(55:0)]_FA18:2",11737.36107635498,14869.641204833984,28916.00159072876,7284.040451049805,13209.340782165527,21750.781936645508,18171.98119354248,5059.000392913818
"[TG(56:7),TG(55:0)]_FA18:3",1633.0601196289062,1614.0601196289062,1885.3401489257808,3557.46032333374,2813.860179901123,3069.380229949951,2210.76016998291,1303.7600898742676
"[TG(56:7),TG(55:0)]_FA20:4",6692.540374755859,9836.18070602417,11373.760780334473,18099.56113052368,13629.901107788086,11878.22074508667,46953.144119262695,17222.041271209717
"[TG(56:7),TG(55:0)]_FA22:5",11361.080951690674,12001.320877075195,25207.56185531616,14498.540927886965,5466.800327301025,7676.520435333252,20787.58117675781,16462.02144241333
"[TG(56:7),TG(55:0)]_FA22:6",22002.18125152588,24089.261737823486,41179.94357299805,11948.921028137209,12018.400901794434,28107.28199005127,69058.94369888306,16682.780952453613
"[TG(56:8),TG(55:1)]_FA14:0",1012.5200805664062,1003.920078277588,997.8600692749023,990.7600784301758,990.7800750732422,1028.1400680541992,1022.320068359375,973.6600761413574
"[TG(56:8),TG(55:1)]_FA16:0",6570.840347290039,4359.540279388428,13387.280826568604,7028.620452880859,7177.760551452637,3553.3802642822266,7706.220733642578,1588.5401000976562
"[TG(56:8),TG(55:1)]_FA16:1",2322.4801712036133,2178.840171813965,1763.6601104736328,1542.840106964111,1434.720100402832,3525.960193634033,4274.320259094238,2835.260238647461
"[TG(56:8),TG(55:1)]_FA18:0",982.2000732421876,1089.2800750732422,1051.1400833129885,1029.6600875854492,1038.3000831604004,969.4400634765624,1174.4400787353516,997.100067138672
"[TG(56:8),TG(55:1)]_FA18:1",1713.4201126098633,1520.020107269287,2472.6002082824707,2278.4601707458496,2251.180191040039,1438.280101776123,4447.160350799561,1444.8601188659668
"[TG(56:8),TG(55:1)]_FA18:2",7011.0003662109375,8358.04061126709,17565.78085708618,5882.120555877686,8178.120540618896,13083.661235809326,12724.501083374023,3232.000213623047
"[TG(56:8),TG(55:1)]_FA18:3",1500.6200942993164,1572.3000946044922,1495.6801109313965,2728.460235595703,2587.520156860352,2509.340209960937,2306.6401596069336,1171.740089416504
"[TG(56:8),TG(55:1)]_FA20:4",3250.760234832764,4518.480392456055,5892.280406951904,10836.240509033203,7223.020439147949,8121.460678100586,16142.621063232422,6193.6404457092285
"[TG(56:8),TG(55:1)]_FA22:5",2736.580150604248,3186.9602432250977,4749.060230255127,4184.960262298584,2368.1801795959477,2814.000217437744,4664.320339202881,4393.280353546143
"[TG(56:8),TG(55:1)]_FA22:6",25454.201557159424,27890.722076416016,54149.28522491455,21660.18176651001,14927.360801696776,31533.781883239742,66410.26453018188,18396.48126602173
"[TG(56:9),TG(55:2)]_FA14:0",973.6600761413574,993.8200798034668,992.8000717163086,973.4600715637208,995.0800666809082,983.100067138672,978.8800773620604,973.6400680541992
"[TG(56:9),TG(55:2)]_FA16:0",1761.3601112365725,1294.5200805664062,1757.6401252746582,1257.3800811767578,1091.6600799560547,1242.620101928711,1501.4601020812988,1206.5400733947754
"[TG(56:9),TG(55:2)]_FA16:1",1482.340106964111,1898.3201293945312,1756.6801300048828,1897.0401496887207,1255.1401023864746,2133.800128936768,2666.7202224731445,2604.0001907348637
"[TG(56:9),TG(55:2)]_FA18:0",1087.3400802612305,1121.3200721740725,1026.7600708007812,1079.3400802612305,1025.6800727844238,998.2200660705566,1458.360122680664,972.9800643920898
"[TG(56:9),TG(55:2)]_FA18:1",1431.8400917053225,1159.7600860595703,1397.8200912475586,1471.780101776123,1595.2201309204102,1081.0800819396973,1923.7001152038572,1141.020076751709
"[TG(56:9),TG(55:2)]_FA18:2",2126.7801475524902,2890.920223236084,3402.0002822875977,2079.920150756836,2850.880195617676,3131.400230407715,3503.2802543640137,1825.1801223754885
"[TG(56:9),TG(55:2)]_FA18:3",1197.3400764465332,1262.580078125,1412.2800903320312,2094.1001319885254,1947.3201293945312,2301.620143890381,2193.7801475524902,1223.6200790405271
"[TG(56:9),TG(55:2)]_FA20:4",1603.3201293945312,1400.920108795166,1950.3001441955569,2931.8401985168457,2109.040153503418,1734.520118713379,3357.200218200684,1381.1600952148438
"[TG(56:9),TG(55:2)]_FA22:5",1447.9601097106934,1421.3600997924805,1616.800106048584,1453.0200996398926,1409.1601066589355,1450.6801109313965,1503.60009765625,1438.2801132202148
"[TG(56:9),TG(55:2)]_FA22:6",5702.120349884033,6322.700286865234,9295.52082824707,5226.660293579102,4045.960330963135,6298.320598602295,14463.741188049316,4417.660243988037
"[TG(57:10),TG(56:3)]_FA14:0",1012.8400688171388,982.1800765991212,974.9400672912598,1012.380069732666,970.6200637817384,970.460075378418,1039.1800689697266,973.1600723266602
"[TG(57:10),TG(56:3)]_FA16:0",2822.860149383545,2148.980125427246,2776.300170898437,2097.920135498047,2800.6602058410645,1922.0001258850095,2692.220188140869,1518.4201164245603
"[TG(57:10),TG(56:3)]_FA16:1",1416.8001174926758,1317.300090789795,1153.260066986084,1164.7800827026367,1094.8400764465332,1654.5601234436035,1135.0400733947754,1466.340103149414
"[TG(57:10),TG(56:3)]_FA18:0",1255.4800834655762,2230.0401458740234,3041.620258331299,1052.420066833496,1587.4401016235352,1497.1001167297363,5019.16036605835,1880.420108795166
"[TG(57:10),TG(56:3)]_FA18:1",6809.980373382568,3314.6602630615234,11343.380973815918,6314.7605056762695,7526.000465393066,4996.520286560059,4597.860279083252,7044.280422210693
"[TG(57:10),TG(56:3)]_FA18:2",4889.780372619629,5469.9404296875,7009.800441741943,2010.5601272583008,4559.260257720947,8203.78044128418,5158.640384674072,2089.240146636963
"[TG(57:10),TG(56:3)]_FA18:3",1203.0400848388672,1241.200080871582,1184.9400825500488,1185.6200828552246,1188.8400917053225,1233.5400848388672,1184.9000778198242,1198.0200843811035
"[TG(57:10),TG(56:3)]_FA20:4",1248.0800971984863,1304.4600982666016,1319.4200897216797,1392.6800918579102,1294.2600898742676,1284.440097808838,1397.4001007080078,1267.1200942993164
"[TG(57:10),TG(56:3)]_FA22:5",1408.040096282959,1390.9201011657717,1374.8800926208496,1378.5401000976562,1374.2800941467283,1374.5400924682615,1377.080108642578,1380.6800918579102
"[TG(57:10),TG(56:3)]_FA22:6",1565.2801094055176,1552.2000999450684,1671.2201080322266,1499.460105895996,1548.7601051330566,1544.8201141357422,1501.2001037597656,1499.6201210021973
"[TG(57:11),TG(56:4)]_FA14:0",972.7800674438477,1009.8600692749023,992.6800651550292,973.8800735473632,992.1400680541992,970.1200675964355,1005.3000602722168,984.2800750732422
